101838533199d75d9a913abe847d1a9b88d893b2227bbca4ccf41f556b5cd71e,df7db5cf001c82eeeaf3c4b84ff651c620e3e8573cf57645ae3bdeaad32c4023,c6bfdf543c1d1b0f7a311ad354bf08c4aa1ebfc9c8df3490fa54310a82804466,9303ce95892835191cba6e308cae9375e7b5e96279e022084c1e49b609240ece,222da14a8eeaa246a7d1c1a46e4e7982824a85cd907c8d4d5618da055ecbc75b,bdb87cbea84b21cb26906bdbbd0dc318c3011c21d98e513547e019d724653d19,041bf20d72d029d52175b8464bc097e9ca7e0a07ad8c26863cb9b1624356c577,499cc5e5473191def37b55b5a45fc36c2fc07d2dd1201dede37193dc1aa3456a,bccf691d71fa9fb94a9a99a91b9d96d144466fa3f8a890d38652c85a3a94a3b2,ac1007ba84f8531b46b1bd28e9e2da1d096a94a2a57e04e2fcd68bb74a32c1d6
"22611","680","25021","22601","0","0","2","580000","0","0"
"22621","680","25021","22602","0","0","2","580000","0","0"
"22631","680","25021","22603","0","0","2","580000","0","0"
"22641","680","25021","22604","0","0","2","580000","0","0"
"22651","680","25021","22605","0","0","2","580000","0","0"
"22711","680","25021","22701","0","0","2","580000","0","0"
"22721","680","25021","22702","0","0","2","580000","0","0"
"22731","680","25021","22703","0","0","2","580000","0","0"
"22741","680","25021","22704","0","0","2","580000","0","0"
"22751","680","25021","22705","0","0","2","580000","0","0"
"22811","680","25021","22801","0","0","2","580000","0","0"
"22821","680","25021","22802","0","0","2","580000","0","0"
"22831","680","25021","22803","0","0","2","580000","0","0"
"22841","680","25021","22804","0","0","2","580000","0","0"
"22851","680","25021","22805","0","0","2","580000","0","0"
"22911","3400","25021","22901","0","0","2","580000","0","0"
"23011","680","25021","23001","0","0","2","580000","0","0"
"23021","680","25021","23002","0","0","2","580000","0","0"
"23031","680","25021","23003","0","0","2","580000","0","0"
"23041","680","25021","23004","0","0","2","580000","0","0"
"23051","680","25021","23005","0","0","2","580000","0","0"
"23111","680","25021","23101","0","0","2","580000","0","0"
"23121","680","25021","23102","0","0","2","580000","0","0"
"23131","680","25021","23103","0","0","2","580000","0","0"
"23141","680","25021","23104","0","0","2","580000","0","0"
"23151","680","25021","23105","0","0","2","580000","0","0"
"23211","3400","25021","23201","0","0","2","580000","0","0"
"23311","3400","25021","23301","0","0","2","580000","0","0"
"23411","680","25021","23401","0","0","2","580000","0","0"
"23421","680","25021","23402","0","0","2","580000","0","0"
"23431","680","25021","23403","0","0","2","580000","0","0"
"23441","680","25021","23404","0","0","2","580000","0","0"
"23451","680","25021","23405","0","0","2","580000","0","0"
"23511","680","25021","23501","0","0","2","580000","0","0"
"23521","680","25021","23502","0","0","2","580000","0","0"
"23531","680","25021","23503","0","0","2","580000","0","0"
"23541","680","25021","23504","0","0","2","580000","0","0"
"23551","680","25021","23505","0","0","2","580000","0","0"
"23611","680","25021","23601","0","0","2","580000","0","0"
"23621","680","25021","23602","0","0","2","580000","0","0"
"23631","680","25021","23603","0","0","2","580000","0","0"
"23641","680","25021","23604","0","0","2","580000","0","0"
"23651","680","25021","23605","0","0","2","580000","0","0"
"23711","680","25021","23701","0","0","2","580000","0","0"
"23721","680","25021","23702","0","0","2","580000","0","0"
"23731","680","25021","23703","0","0","2","580000","0","0"
"23741","680","25021","23704","0","0","2","580000","0","0"
"23751","680","25021","23705","0","0","2","580000","0","0"
"23811","680","25021","23801","0","0","2","580000","0","0"
"23821","680","25021","23802","0","0","2","580000","0","0"
"23831","680","25021","23803","0","0","2","580000","0","0"
"23841","680","25021","23804","0","0","2","580000","0","0"
"23851","680","25021","23805","0","0","2","580000","0","0"
"23911","680","25021","23901","0","0","2","580000","0","0"
"23921","680","25021","23902","0","0","2","580000","0","0"
"23931","680","25021","23903","0","0","2","580000","0","0"
"23941","680","25021","23904","0","0","2","580000","0","0"
"23951","680","25021","23905","0","0","2","580000","0","0"
"24011","3400","25021","24001","0","0","2","580000","0","0"
"24111","3400","25021","24101","0","0","2","580000","0","0"
"24211","680","25021","24201","0","0","2","580000","0","0"
"24221","680","25021","24202","0","0","2","580000","0","0"
"24231","680","25021","24203","0","0","2","580000","0","0"
"24241","680","25021","24204","0","0","2","580000","0","0"
"24251","680","25021","24205","0","0","2","580000","0","0"
"24311","3400","25021","24301","0","0","2","580000","0","0"
"24411","680","25021","24401","0","0","2","580000","0","0"
"24421","680","25021","24402","0","0","2","580000","0","0"
"24431","680","25021","24403","0","0","2","580000","0","0"
"24441","680","25021","24404","0","0","2","580000","0","0"
"24451","680","25021","24405","0","0","2","580000","0","0"
"24511","680","25021","24501","0","0","2","580000","0","0"
"24521","680","25021","24502","0","0","2","580000","0","0"
"24531","680","25021","24503","0","0","2","580000","0","0"
"24541","680","25021","24504","0","0","2","580000","0","0"
"24551","680","25021","24505","0","0","2","580000","0","0"
"24611","3400","25021","24601","0","0","2","580000","0","0"
"24711","680","25021","24701","0","0","2","580000","0","0"
"24721","680","25021","24702","0","0","2","580000","0","0"
"24731","680","25021","24703","0","0","2","580000","0","0"
"24741","680","25021","24704","0","0","2","580000","0","0"
"24751","680","25021","24705","0","0","2","580000","0","0"
"24811","680","25021","24801","0","0","2","580000","0","0"
"24821","680","25021","24802","0","0","2","580000","0","0"
"24831","680","25021","24803","0","0","2","580000","0","0"
"24841","680","25021","24804","0","0","2","580000","0","0"
"24851","680","25021","24805","0","0","2","580000","0","0"
"24911","680","25021","24901","0","0","2","580000","0","0"
"24921","680","25021","24902","0","0","2","580000","0","0"
"24931","680","25021","24903","0","0","2","580000","0","0"
"24941","680","25021","24904","0","0","2","580000","0","0"
"24951","680","25021","24905","0","0","2","580000","0","0"
"25011","680","25021","25001","0","0","2","580000","0","0"
"25021","680","25021","25002","0","0","2","580000","0","0"
"25031","680","25021","25003","0","0","2","580000","0","0"
"25041","680","25021","25004","0","0","2","580000","0","0"
"25051","680","25021","25005","0","0","2","580000","0","0"
"25111","680","25021","25101","0","0","2","580000","0","0"
"25121","680","25021","25102","0","0","2","580000","0","0"
"25131","680","25021","25103","0","0","2","580000","0","0"
"25141","680","25021","25104","0","0","2","580000","0","0"
"25151","680","25021","25105","0","0","2","580000","0","0"
"25211","3400","25021","25201","0","0","2","580000","0","0"
"25311","680","25021","25301","0","0","2","580000","0","0"
"25321","680","25021","25302","0","0","2","580000","0","0"
"25331","680","25021","25303","0","0","2","580000","0","0"
"25341","680","25021","25304","0","0","2","580000","0","0"
"25351","680","25021","25305","0","0","2","580000","0","0"
"25411","680","25021","25401","0","0","2","580000","0","0"
"25421","680","25021","25402","0","0","2","580000","0","0"
"25431","680","25021","25403","0","0","2","580000","0","0"
"25441","680","25021","25404","0","0","2","580000","0","0"
"25451","680","25021","25405","0","0","2","580000","0","0"
"25511","3400","25021","25501","0","0","2","580000","0","0"
"25611","680","25021","25601","0","0","2","580000","0","0"
"25621","680","25021","25602","0","0","2","580000","0","0"
"25631","680","25021","25603","0","0","2","580000","0","0"
"25641","680","25021","25604","0","0","2","580000","0","0"
"25651","680","25021","25605","0","0","2","580000","0","0"
"25711","680","25021","25701","0","0","2","580000","0","0"
"25721","680","25021","25702","0","0","2","580000","0","0"
"25731","680","25021","25703","0","0","2","580000","0","0"
"25741","680","25021","25704","0","0","2","580000","0","0"
"25751","680","25021","25705","0","0","2","580000","0","0"
"25811","3400","25021","25801","0","0","2","580000","0","0"
"25911","680","25021","25901","0","0","2","580000","0","0"
"25921","680","25021","25902","0","0","2","580000","0","0"
"25931","680","25021","25903","0","0","2","580000","0","0"
"25941","680","25021","25904","0","0","2","580000","0","0"
"25951","680","25021","25905","0","0","2","580000","0","0"
"26011","3400","25021","26001","0","0","2","580000","0","0"
"26111","680","25021","26101","0","0","2","580000","0","0"
"26121","680","25021","26102","0","0","2","580000","0","0"
"26131","680","25021","26103","0","0","2","580000","0","0"
"26141","680","25021","26104","0","0","2","580000","0","0"
"26151","680","25021","26105","0","0","2","580000","0","0"
"26211","680","25021","26201","0","0","2","580000","0","0"
"26221","680","25021","26202","0","0","2","580000","0","0"
"26231","680","25021","26203","0","0","2","580000","0","0"
"26241","680","25021","26204","0","0","2","580000","0","0"
"26251","680","25021","26205","0","0","2","580000","0","0"
"26311","680","25021","26301","0","0","2","580000","0","0"
"26321","680","25021","26302","0","0","2","580000","0","0"
"26331","680","25021","26303","0","0","2","580000","0","0"
"26341","680","25021","26304","0","0","2","580000","0","0"
"26351","680","25021","26305","0","0","2","580000","0","0"
"26411","3400","25021","26401","0","0","2","580000","0","0"
"26511","680","25021","26501","0","0","2","580000","0","0"
"26521","680","25021","26502","0","0","2","580000","0","0"
"26531","680","25021","26503","0","0","2","580000","0","0"
"26541","680","25021","26504","0","0","2","580000","0","0"
"26551","680","25021","26505","0","0","2","580000","0","0"
"26611","3400","25021","26601","0","0","2","580000","0","0"
"26711","680","25021","26701","0","0","2","580000","0","0"
"26721","680","25021","26702","0","0","2","580000","0","0"
"26731","680","25021","26703","0","0","2","580000","0","0"
"26741","680","25021","26704","0","0","2","580000","0","0"
"26751","680","25021","26705","0","0","2","580000","0","0"
"26811","680","25021","26801","0","0","2","580000","0","0"
"26821","680","25021","26802","0","0","2","580000","0","0"
"26831","680","25021","26803","0","0","2","580000","0","0"
"26841","680","25021","26804","0","0","2","580000","0","0"
"26851","680","25021","26805","0","0","2","580000","0","0"
"26911","3400","25021","26901","0","0","2","580000","0","0"
"27011","680","25021","27001","0","0","2","580000","0","0"
"27021","680","25021","27002","0","0","2","580000","0","0"
"27031","680","25021","27003","0","0","2","580000","0","0"
"27041","680","25021","27004","0","0","2","580000","0","0"
"27051","680","25021","27005","0","0","2","580000","0","0"
"27111","3400","25021","27101","0","0","2","580000","0","0"
"27211","680","25021","27201","0","0","2","580000","0","0"
"27221","680","25021","27202","0","0","2","580000","0","0"
"27231","680","25021","27203","0","0","2","580000","0","0"
"27241","680","25021","27204","0","0","2","580000","0","0"
"27251","680","25021","27205","0","0","2","580000","0","0"
"27311","680","25021","27301","0","0","2","580000","0","0"
"27321","680","25021","27302","0","0","2","580000","0","0"
"27331","680","25021","27303","0","0","2","580000","0","0"
"27341","680","25021","27304","0","0","2","580000","0","0"
"27351","680","25021","27305","0","0","2","580000","0","0"
"27411","680","25021","27401","0","0","2","580000","0","0"
"27421","680","25021","27402","0","0","2","580000","0","0"
"27431","680","25021","27403","0","0","2","580000","0","0"
"27441","680","25021","27404","0","0","2","580000","0","0"
"27451","680","25021","27405","0","0","2","580000","0","0"
"27511","3450","25021","27501","0","0","2","590000","0","0"
"27611","690","25021","27601","0","0","2","590000","0","0"
"27621","690","25021","27602","0","0","2","590000","0","0"
"27631","690","25021","27603","0","0","2","590000","0","0"
"27641","690","25021","27604","0","0","2","590000","0","0"
"27651","690","25021","27605","0","0","2","590000","0","0"
"27711","690","25021","27701","0","0","2","590000","0","0"
"27721","690","25021","27702","0","0","2","590000","0","0"
"27731","690","25021","27703","0","0","2","590000","0","0"
"27741","690","25021","27704","0","0","2","590000","0","0"
"27751","690","25021","27705","0","0","2","590000","0","0"
"27811","3450","25021","27801","0","0","2","590000","0","0"
"27911","690","25021","27901","0","0","2","590000","0","0"
"27921","690","25021","27902","0","0","2","590000","0","0"
"27931","690","25021","27903","0","0","2","590000","0","0"
"27941","690","25021","27904","0","0","2","590000","0","0"
"27951","690","25021","27905","0","0","2","590000","0","0"
"28011","690","25021","28001","0","0","2","590000","0","0"
"28021","690","25021","28002","0","0","2","590000","0","0"
"28031","690","25021","28003","0","0","2","590000","0","0"
"28041","690","25021","28004","0","0","2","590000","0","0"
"28051","690","25021","28005","0","0","2","590000","0","0"
"28111","690","25021","28101","0","0","2","590000","0","0"
"28121","690","25021","28102","0","0","2","590000","0","0"
"28131","690","25021","28103","0","0","2","590000","0","0"
"28141","690","25021","28104","0","0","2","590000","0","0"
"28151","690","25021","28105","0","0","2","590000","0","0"
"28211","3450","25021","28201","0","0","2","590000","0","0"
"28311","3450","25021","28301","0","0","2","590000","0","0"
"28411","690","25021","28401","0","0","2","590000","0","0"
"28421","690","25021","28402","0","0","2","590000","0","0"
"28431","690","25021","28403","0","0","2","590000","0","0"
"28441","690","25021","28404","0","0","2","590000","0","0"
"28451","690","25021","28405","0","0","2","590000","0","0"
"28511","3450","25021","28501","0","0","2","590000","0","0"
"28611","690","25021","28601","0","0","2","590000","0","0"
"28621","690","25021","28602","0","0","2","590000","0","0"
"28631","690","25021","28603","0","0","2","590000","0","0"
"28641","690","25021","28604","0","0","2","590000","0","0"
"28651","690","25021","28605","0","0","2","590000","0","0"
"28711","690","25021","28701","0","0","2","590000","0","0"
"28721","690","25021","28702","0","0","2","590000","0","0"
"28731","690","25021","28703","0","0","2","590000","0","0"
"28741","690","25021","28704","0","0","2","590000","0","0"
"28751","690","25021","28705","0","0","2","590000","0","0"
"28811","690","25021","28801","0","0","2","590000","0","0"
"28821","690","25021","28802","0","0","2","590000","0","0"
"28831","690","25021","28803","0","0","2","590000","0","0"
"28841","690","25021","28804","0","0","2","590000","0","0"
"28851","690","25021","28805","0","0","2","590000","0","0"
"28911","3450","25021","28901","0","0","2","590000","0","0"
"29011","690","25021","29001","0","0","2","590000","0","0"
"29021","690","25021","29002","0","0","2","590000","0","0"
"29031","690","25021","29003","0","0","2","590000","0","0"
"29041","690","25021","29004","0","0","2","590000","0","0"
"29051","690","25021","29005","0","0","2","590000","0","0"
"29111","690","25021","29101","0","0","2","590000","0","0"
"29121","690","25021","29102","0","0","2","590000","0","0"
"29131","690","25021","29103","0","0","2","590000","0","0"
"29141","690","25021","29104","0","0","2","590000","0","0"
"29151","690","25021","29105","0","0","2","590000","0","0"
"29211","3450","25021","29201","0","0","2","590000","0","0"
"29311","690","25021","29301","0","0","2","590000","0","0"
"29321","690","25021","29302","0","0","2","590000","0","0"
"29331","690","25021","29303","0","0","2","590000","0","0"
"29341","690","25021","29304","0","0","2","590000","0","0"
"29351","690","25021","29305","0","0","2","590000","0","0"
"29411","690","25021","29401","0","0","2","590000","0","0"
"29421","690","25021","29402","0","0","2","590000","0","0"
"29431","690","25021","29403","0","0","2","590000","0","0"
"29441","690","25021","29404","0","0","2","590000","0","0"
"29451","690","25021","29405","0","0","2","590000","0","0"
"29511","690","25021","29501","0","0","2","590000","0","0"
"29521","690","25021","29502","0","0","2","590000","0","0"
"29531","690","25021","29503","0","0","2","590000","0","0"
"29541","690","25021","29504","0","0","2","590000","0","0"
"29551","690","25021","29505","0","0","2","590000","0","0"
"29611","690","25021","29601","0","0","2","590000","0","0"
"29621","690","25021","29602","0","0","2","590000","0","0"
"29631","690","25021","29603","0","0","2","590000","0","0"
"29641","690","25021","29604","0","0","2","590000","0","0"
"29651","690","25021","29605","0","0","2","590000","0","0"
"29711","690","25021","29701","0","0","2","590000","0","0"
"29721","690","25021","29702","0","0","2","590000","0","0"
"29731","690","25021","29703","0","0","2","590000","0","0"
"29741","690","25021","29704","0","0","2","590000","0","0"
"29751","690","25021","29705","0","0","2","590000","0","0"
"29811","690","25021","29801","0","0","2","590000","0","0"
"29821","690","25021","29802","0","0","2","590000","0","0"
"29831","690","25021","29803","0","0","2","590000","0","0"
"29841","690","25021","29804","0","0","2","590000","0","0"
"29851","690","25021","29805","0","0","2","590000","0","0"
"29911","3450","25021","29901","0","0","2","590000","0","0"
"30011","690","25021","30001","0","0","2","590000","0","0"
"30021","690","25021","30002","0","0","2","590000","0","0"
"30031","690","25021","30003","0","0","2","590000","0","0"
"30041","690","25021","30004","0","0","2","590000","0","0"
"30051","690","25021","30005","0","0","2","590000","0","0"
"30111","690","25021","30101","0","0","2","590000","0","0"
"30121","690","25021","30102","0","0","2","590000","0","0"
"30131","690","25021","30103","0","0","2","590000","0","0"
"30141","690","25021","30104","0","0","2","590000","0","0"
"30151","690","25021","30105","0","0","2","590000","0","0"
"30211","3450","25021","30201","0","0","2","590000","0","0"
"30311","690","25021","30301","0","0","2","590000","0","0"
"30321","690","25021","30302","0","0","2","590000","0","0"
"30331","690","25021","30303","0","0","2","590000","0","0"
"30341","690","25021","30304","0","0","2","590000","0","0"
"30351","690","25021","30305","0","0","2","590000","0","0"
"30411","690","25021","30401","0","0","2","590000","0","0"
"30421","690","25021","30402","0","0","2","590000","0","0"
"30431","690","25021","30403","0","0","2","590000","0","0"
"30441","690","25021","30404","0","0","2","590000","0","0"
"30451","690","25021","30405","0","0","2","590000","0","0"
"30511","690","25021","30501","0","0","2","590000","0","0"
"30521","690","25021","30502","0","0","2","590000","0","0"
"30531","690","25021","30503","0","0","2","590000","0","0"
"30541","690","25021","30504","0","0","2","590000","0","0"
"30551","690","25021","30505","0","0","2","590000","0","0"
"30611","690","25021","30601","0","0","2","590000","0","0"
"30621","690","25021","30602","0","0","2","590000","0","0"
"30631","690","25021","30603","0","0","2","590000","0","0"
"30641","690","25021","30604","0","0","2","590000","0","0"
"30651","690","25021","30605","0","0","2","590000","0","0"
"30711","3450","25021","30701","0","0","2","590000","0","0"
"30811","690","25021","30801","0","0","2","590000","0","0"
"30821","690","25021","30802","0","0","2","590000","0","0"
"30831","690","25021","30803","0","0","2","590000","0","0"
"30841","690","25021","30804","0","0","2","590000","0","0"
"30851","690","25021","30805","0","0","2","590000","0","0"
"30911","690","25021","30901","0","0","2","590000","0","0"
"30921","690","25021","30902","0","0","2","590000","0","0"
"30931","690","25021","30903","0","0","2","590000","0","0"
"30941","690","25021","30904","0","0","2","590000","0","0"
"30951","690","25021","30905","0","0","2","590000","0","0"
"31011","690","25021","31001","0","0","2","590000","0","0"
"31021","690","25021","31002","0","0","2","590000","0","0"
"31031","690","25021","31003","0","0","2","590000","0","0"
"31041","690","25021","31004","0","0","2","590000","0","0"
"31051","690","25021","31005","0","0","2","590000","0","0"
"31111","690","25021","31101","0","0","2","590000","0","0"
"31121","690","25021","31102","0","0","2","590000","0","0"
"31131","690","25021","31103","0","0","2","590000","0","0"
"31141","690","25021","31104","0","0","2","590000","0","0"
"31151","690","25021","31105","0","0","2","590000","0","0"
"31211","3450","25021","31201","0","0","2","590000","0","0"
"31311","690","25021","31301","0","0","2","590000","0","0"
"31321","690","25021","31302","0","0","2","590000","0","0"
"31331","690","25021","31303","0","0","2","590000","0","0"
"31341","690","25021","31304","0","0","2","590000","0","0"
"31351","690","25021","31305","0","0","2","590000","0","0"
"31411","690","25021","31401","0","0","2","590000","0","0"
"31421","690","25021","31402","0","0","2","590000","0","0"
"31431","690","25021","31403","0","0","2","590000","0","0"
"31441","690","25021","31404","0","0","2","590000","0","0"
"31451","690","25021","31405","0","0","2","590000","0","0"
"31511","690","25021","31501","0","0","2","590000","0","0"
"31521","690","25021","31502","0","0","2","590000","0","0"
"31531","690","25021","31503","0","0","2","590000","0","0"
"31541","690","25021","31504","0","0","2","590000","0","0"
"31551","690","25021","31505","0","0","2","590000","0","0"
"31611","3450","25021","31601","0","0","2","590000","0","0"
"31711","690","25021","31701","0","0","2","590000","0","0"
"31721","690","25021","31702","0","0","2","590000","0","0"
"31731","690","25021","31703","0","0","2","590000","0","0"
"31741","690","25021","31704","0","0","2","590000","0","0"
"31751","690","25021","31705","0","0","2","590000","0","0"
"31811","690","25021","31801","0","0","2","590000","0","0"
"31821","690","25021","31802","0","0","2","590000","0","0"
"31831","690","25021","31803","0","0","2","590000","0","0"
"31841","690","25021","31804","0","0","2","590000","0","0"
"31851","690","25021","31805","0","0","2","590000","0","0"
"31911","3450","25021","31901","0","0","2","590000","0","0"
"32011","690","25021","32001","0","0","2","590000","0","0"
"32021","690","25021","32002","0","0","2","590000","0","0"
"32031","690","25021","32003","0","0","2","590000","0","0"
"32041","690","25021","32004","0","0","2","590000","0","0"
"32051","690","25021","32005","0","0","2","590000","0","0"
"32111","690","25021","32101","0","0","2","590000","0","0"
"32121","690","25021","32102","0","0","2","590000","0","0"
"32131","690","25021","32103","0","0","2","590000","0","0"
"32141","690","25021","32104","0","0","2","590000","0","0"
"32151","690","25021","32105","0","0","2","590000","0","0"
"32211","690","25021","32201","0","0","2","590000","0","0"
"32221","690","25021","32202","0","0","2","590000","0","0"
"32231","690","25021","32203","0","0","2","590000","0","0"
"32241","690","25021","32204","0","0","2","590000","0","0"
"32251","690","25021","32205","0","0","2","590000","0","0"
"32311","3450","25021","32301","0","0","2","590000","0","0"
"32411","690","25021","32401","0","0","2","590000","0","0"
"32421","690","25021","32402","0","0","2","590000","0","0"
"32431","690","25021","32403","0","0","2","590000","0","0"
"32441","690","25021","32404","0","0","2","590000","0","0"
"32451","690","25021","32405","0","0","2","590000","0","0"
"32511","690","25021","32501","0","0","2","590000","0","0"
"32521","690","25021","32502","0","0","2","590000","0","0"
"32531","690","25021","32503","0","0","2","590000","0","0"
"32541","690","25021","32504","0","0","2","590000","0","0"
"32551","690","25021","32505","0","0","2","590000","0","0"
"32611","690","25021","32601","0","0","2","590000","0","0"
"32621","690","25021","32602","0","0","2","590000","0","0"
"32631","690","25021","32603","0","0","2","590000","0","0"
"32641","690","25021","32604","0","0","2","590000","0","0"
"32651","690","25021","32605","0","0","2","590000","0","0"
"32711","3500","25021","32701","0","0","2","600000","0","0"
"32811","700","25021","32801","0","0","2","600000","0","0"
"32821","700","25021","32802","0","0","2","600000","0","0"
"32831","700","25021","32803","0","0","2","600000","0","0"
"32841","700","25021","32804","0","0","2","600000","0","0"
"32851","700","25021","32805","0","0","2","600000","0","0"
"32911","3500","25021","32901","0","0","2","600000","0","0"
"33011","700","25021","33001","0","0","2","600000","0","0"
"33021","700","25021","33002","0","0","2","600000","0","0"
"33031","700","25021","33003","0","0","2","600000","0","0"
"33041","700","25021","33004","0","0","2","600000","0","0"
"33051","700","25021","33005","0","0","2","600000","0","0"
"33111","700","25021","33101","0","0","2","600000","0","0"
"33121","700","25021","33102","0","0","2","600000","0","0"
"33131","700","25021","33103","0","0","2","600000","0","0"
"33141","700","25021","33104","0","0","2","600000","0","0"
"33151","700","25021","33105","0","0","2","600000","0","0"
"33211","3500","25021","33201","0","0","2","600000","0","0"
"33311","700","25021","33301","0","0","2","600000","0","0"
"33321","700","25021","33302","0","0","2","600000","0","0"
"33331","700","25021","33303","0","0","2","600000","0","0"
"33341","700","25021","33304","0","0","2","600000","0","0"
"33351","700","25021","33305","0","0","2","600000","0","0"
"33411","700","25021","33401","0","0","2","600000","0","0"
"33421","700","25021","33402","0","0","2","600000","0","0"
"33431","700","25021","33403","0","0","2","600000","0","0"
"33441","700","25021","33404","0","0","2","600000","0","0"
"33451","700","25021","33405","0","0","2","600000","0","0"
"33511","700","25021","33501","0","0","2","600000","0","0"
"33521","700","25021","33502","0","0","2","600000","0","0"
"33531","700","25021","33503","0","0","2","600000","0","0"
"33541","700","25021","33504","0","0","2","600000","0","0"
"33551","700","25021","33505","0","0","2","600000","0","0"
"33611","700","25021","33601","0","0","2","600000","0","0"
"33621","700","25021","33602","0","0","2","600000","0","0"
"33631","700","25021","33603","0","0","2","600000","0","0"
"33641","700","25021","33604","0","0","2","600000","0","0"
"33651","700","25021","33605","0","0","2","600000","0","0"
"33711","700","25021","33701","0","0","2","600000","0","0"
"33721","700","25021","33702","0","0","2","600000","0","0"
"33731","700","25021","33703","0","0","2","600000","0","0"
"33741","700","25021","33704","0","0","2","600000","0","0"
"33751","700","25021","33705","0","0","2","600000","0","0"
"33811","3500","25021","33801","0","0","2","600000","0","0"
"33911","700","25021","33901","0","0","2","600000","0","0"
"33921","700","25021","33902","0","0","2","600000","0","0"
"33931","700","25021","33903","0","0","2","600000","0","0"
"33941","700","25021","33904","0","0","2","600000","0","0"
"33951","700","25021","33905","0","0","2","600000","0","0"
"34011","700","25021","34001","0","0","2","600000","0","0"
"34021","700","25021","34002","0","0","2","600000","0","0"
"34031","700","25021","34003","0","0","2","600000","0","0"
"34041","700","25021","34004","0","0","2","600000","0","0"
"34051","700","25021","34005","0","0","2","600000","0","0"
"34111","700","25021","34101","0","0","2","600000","0","0"
"34121","700","25021","34102","0","0","2","600000","0","0"
"34131","700","25021","34103","0","0","2","600000","0","0"
"34141","700","25021","34104","0","0","2","600000","0","0"
"34151","700","25021","34105","0","0","2","600000","0","0"
"34211","700","25021","34201","0","0","2","600000","0","0"
"34221","700","25021","34202","0","0","2","600000","0","0"
"34231","700","25021","34203","0","0","2","600000","0","0"
"34241","700","25021","34204","0","0","2","600000","0","0"
"34251","700","25021","34205","0","0","2","600000","0","0"
"34311","3500","25021","34301","0","0","2","600000","0","0"
"34411","700","25021","34401","0","0","2","600000","0","0"
"34421","700","25021","34402","0","0","2","600000","0","0"
"34431","700","25021","34403","0","0","2","600000","0","0"
"34441","700","25021","34404","0","0","2","600000","0","0"
"34451","700","25021","34405","0","0","2","600000","0","0"
"34511","3500","25021","34501","0","0","2","600000","0","0"
"34611","700","25021","34601","0","0","2","600000","0","0"
"34621","700","25021","34602","0","0","2","600000","0","0"
"34631","700","25021","34603","0","0","2","600000","0","0"
"34641","700","25021","34604","0","0","2","600000","0","0"
"34651","700","25021","34605","0","0","2","600000","0","0"
"34711","3500","25021","34701","0","0","2","600000","0","0"
"34811","700","25021","34801","0","0","2","600000","0","0"
"34821","700","25021","34802","0","0","2","600000","0","0"
"34831","700","25021","34803","0","0","2","600000","0","0"
"34841","700","25021","34804","0","0","2","600000","0","0"
"34851","700","25021","34805","0","0","2","600000","0","0"
"34911","700","25021","34901","0","0","2","600000","0","0"
"34921","700","25021","34902","0","0","2","600000","0","0"
"34931","700","25021","34903","0","0","2","600000","0","0"
"34941","700","25021","34904","0","0","2","600000","0","0"
"34951","700","25021","34905","0","0","2","600000","0","0"
"35011","700","25021","35001","0","0","2","600000","0","0"
"35021","700","25021","35002","0","0","2","600000","0","0"
"35031","700","25021","35003","0","0","2","600000","0","0"
"35041","700","25021","35004","0","0","2","600000","0","0"
"35051","700","25021","35005","0","0","2","600000","0","0"
"35111","700","25021","35101","0","0","2","600000","0","0"
"35121","700","25021","35102","0","0","2","600000","0","0"
"35131","700","25021","35103","0","0","2","600000","0","0"
"35141","700","25021","35104","0","0","2","600000","0","0"
"35151","700","25021","35105","0","0","2","600000","0","0"
"35211","700","25021","35201","0","0","2","600000","0","0"
"35221","700","25021","35202","0","0","2","600000","0","0"
"35231","700","25021","35203","0","0","2","600000","0","0"
"35241","700","25021","35204","0","0","2","600000","0","0"
"35251","700","25021","35205","0","0","2","600000","0","0"
"35311","700","25021","35301","0","0","2","600000","0","0"
"35321","700","25021","35302","0","0","2","600000","0","0"
"35331","700","25021","35303","0","0","2","600000","0","0"
"35341","700","25021","35304","0","0","2","600000","0","0"
"35351","700","25021","35305","0","0","2","600000","0","0"
"35411","3500","25021","35401","0","0","2","600000","0","0"
"35511","700","25021","35501","0","0","2","600000","0","0"
"35521","700","25021","35502","0","0","2","600000","0","0"
"35531","700","25021","35503","0","0","2","600000","0","0"
"35541","700","25021","35504","0","0","2","600000","0","0"
"35551","700","25021","35505","0","0","2","600000","0","0"
"35611","700","25021","35601","0","0","2","600000","0","0"
"35621","700","25021","35602","0","0","2","600000","0","0"
"35631","700","25021","35603","0","0","2","600000","0","0"
"35641","700","25021","35604","0","0","2","600000","0","0"
"35651","700","25021","35605","0","0","2","600000","0","0"
"35711","700","25021","35701","0","0","2","600000","0","0"
"35721","700","25021","35702","0","0","2","600000","0","0"
"35731","700","25021","35703","0","0","2","600000","0","0"
"35741","700","25021","35704","0","0","2","600000","0","0"
"35751","700","25021","35705","0","0","2","600000","0","0"
"35811","700","25021","35801","0","0","2","600000","0","0"
"35821","700","25021","35802","0","0","2","600000","0","0"
"35831","700","25021","35803","0","0","2","600000","0","0"
"35841","700","25021","35804","0","0","2","600000","0","0"
"35851","700","25021","35805","0","0","2","600000","0","0"
"35911","700","25021","35901","0","0","2","600000","0","0"
"35921","700","25021","35902","0","0","2","600000","0","0"
"35931","700","25021","35903","0","0","2","600000","0","0"
