c3a270781b3c73eeeec5f6c74eaa732112e6f42f03e520108de80232b93bc373,56cb5810dda187beac3e28e538182f830e9b1c5f0d213154df768347848a7ab0,07c28f5f44597c349ad1389e8aae6fe9763d77cc8935f5145329f05f79045e39,28add96481cda3bdf549291b1b8d39f795c1362ab886c39ba3df078ee013f4e8,64c2fcc9bc94859d08fa810d80e9d6d05def1e310504c75a522336a1ae47ffb7,3417be1326ad6ee3777f709d0d7d501e11be3d3e4fd0c4c4406b748cbfa1be7a,a6e7e34a8fd1bbecdf956b8576d77b229be62d56f5e1ca23aab1ea1bbb76837d,c0ee9cb4ad5f8669799c95f6ac917c17e30028fec9956a563b4ae5079db40437,44a6d95910a49d51a3a33d11a31fe69aed6a7916b4a89d08cf5db5ce60a901b6
"18","95","2020/11/16 5:00:00","2022/12/16 4:59:59","119","20002","11004001","2","10095015"
"500","95","2020/11/16 5:00:00","2022/12/16 4:59:59","119","90007","11004001","2","10095016"
"50","95","2020/11/16 5:00:00","2022/12/16 4:59:59","119","0","11005001","5","10095017"
"60000","95","2020/11/16 5:00:00","2022/12/16 4:59:59","119","94002","11005001","12","10095018"
"500","95","2020/11/16 5:00:00","2022/12/16 4:59:59","119","90007","11005001","2","10095019"
"80","95","2022/12/16 5:00:00","2030/12/31 23:59:59","119","0","11001001","5","10095023"
"50","95","2020/11/16 5:00:00","2022/12/16 4:59:59","119","0","14001001","5","10095024"
"170000","95","2020/11/16 5:00:00","2022/12/16 4:59:59","119","94002","14001001","12","10095025"
"6","95","2020/11/16 5:00:00","2022/12/16 4:59:59","119","20003","14001001","2","10095026"
"65","95","2020/11/16 5:00:00","2022/12/16 4:59:59","119","0","14003001","5","10095027"
"300000","95","2020/11/16 5:00:00","2022/12/16 4:59:59","119","94002","14003001","12","10095028"
"4","95","2020/11/16 5:00:00","2022/12/16 4:59:59","119","22002","14003001","2","10095029"
"70000","95","2022/12/16 5:00:00","2030/12/31 23:59:59","119","94002","11001001","12","10095030"
"10","95","2022/12/16 5:00:00","2030/12/31 23:59:59","119","91002","11001001","8","10095031"
"100","95","2022/12/16 5:00:00","2030/12/31 23:59:59","119","0","11003001","5","10095032"
"18","95","2022/12/16 5:00:00","2030/12/31 23:59:59","119","20002","11003001","2","10095033"
"10","95","2022/12/16 5:00:00","2030/12/31 23:59:59","119","91002","11003001","8","10095034"
"50","95","2022/12/16 5:00:00","2030/12/31 23:59:59","119","0","13002001","5","10095035"
"50","95","2022/12/16 5:00:00","2030/12/31 23:59:59","119","0","18004001","5","10095036"
"60","95","2022/12/16 5:00:00","2024/02/14 23:59:59","119","0","16006001","5","10095037"
"60","95","2022/12/16 5:00:00","2024/02/14 23:59:59","119","0","16007001","5","10095038"
"3","95","2022/12/16 5:00:00","2024/02/14 23:59:59","119","22001","16007001","2","10095039"
"80","95","2022/12/16 5:00:00","2030/12/31 23:59:59","119","0","11004001","5","10095040"
"18","95","2022/12/16 5:00:00","2030/12/31 23:59:59","119","20002","11004001","2","10095041"
"500","95","2022/12/16 5:00:00","2030/12/31 23:59:59","119","90007","11004001","2","10095042"
"100","95","2022/12/16 5:00:00","2030/12/31 23:59:59","119","0","11005001","5","10095043"
"60000","95","2022/12/16 5:00:00","2030/12/31 23:59:59","119","94002","11005001","12","10095044"
"500","95","2022/12/16 5:00:00","2030/12/31 23:59:59","119","90007","11005001","2","10095045"
"100","95","2022/12/16 5:00:00","2030/12/31 23:59:59","119","0","14001001","5","10095046"
"170000","95","2022/12/16 5:00:00","2030/12/31 23:59:59","119","94002","14001001","12","10095047"
"6","95","2022/12/16 5:00:00","2030/12/31 23:59:59","119","20003","14001001","2","10095048"
"130","95","2022/12/16 5:00:00","2030/12/31 23:59:59","119","0","14003001","5","10095049"
"300000","95","2022/12/16 5:00:00","2030/12/31 23:59:59","119","94002","14003001","12","10095050"
"4","95","2022/12/16 5:00:00","2030/12/31 23:59:59","119","22002","14003001","2","10095051"
"25","95","2020/11/16 5:00:00","2022/12/16 4:59:59","119","0","11101001","5","10095114"
"6","95","2020/11/16 5:00:00","2022/12/16 4:59:59","119","20003","11101001","2","10095115"
"40","95","2020/11/16 5:00:00","2022/12/16 4:59:59","119","0","11001002","5","10095121"
"70000","95","2020/11/16 5:00:00","2022/12/16 4:59:59","119","94002","11001002","12","10095122"
"6","95","2020/11/16 5:00:00","2022/12/16 4:59:59","119","23001","11001002","2","10095123"
"50","95","2022/12/16 5:00:00","2030/12/31 23:59:59","119","0","11101001","5","10095152"
"6","95","2022/12/16 5:00:00","2030/12/31 23:59:59","119","20003","11101001","2","10095153"
"80","95","2022/12/16 5:00:00","2030/12/31 23:59:59","119","0","11001002","5","10095154"
"70000","95","2022/12/16 5:00:00","2030/12/31 23:59:59","119","94002","11001002","12","10095155"
"6","95","2022/12/16 5:00:00","2030/12/31 23:59:59","119","23001","11001002","2","10095156"
"40","120","2020/11/16 5:00:00","2022/12/16 4:59:59","139","0","11001001","5","10120003"
"80000","120","2020/11/16 5:00:00","2022/12/16 4:59:59","139","94002","11001001","12","10120004"
"10","120","2020/11/16 5:00:00","2022/12/16 4:59:59","139","91002","11001001","8","10120005"
"55","120","2020/11/16 5:00:00","2022/12/16 4:59:59","139","0","11003001","5","10120006"
"22","120","2020/11/16 5:00:00","2022/12/16 4:59:59","139","20002","11003001","2","10120007"
"10","120","2020/11/16 5:00:00","2022/12/16 4:59:59","139","91002","11003001","8","10120008"
"25","120","2020/11/16 5:00:00","2022/12/16 4:59:59","139","0","13002001","5","10120009"
"25","120","2020/11/16 5:00:00","2022/12/16 4:59:59","139","0","18004001","5","10120010"
"35","120","2020/11/16 5:00:00","2022/12/16 4:59:59","139","0","16006001","5","10120011"
"30","120","2020/11/16 5:00:00","2022/12/16 4:59:59","139","0","16007001","5","10120012"
"3","120","2020/11/16 5:00:00","2022/12/16 4:59:59","139","22001","16007001","2","10120013"
"40","120","2020/11/16 5:00:00","2022/12/16 4:59:59","139","0","11004001","5","10120014"
"22","120","2020/11/16 5:00:00","2022/12/16 4:59:59","139","20002","11004001","2","10120015"
"500","120","2020/11/16 5:00:00","2022/12/16 4:59:59","139","90007","11004001","2","10120016"
"55","120","2020/11/16 5:00:00","2022/12/16 4:59:59","139","0","11005001","5","10120017"
"70000","120","2020/11/16 5:00:00","2022/12/16 4:59:59","139","94002","11005001","12","10120018"
"500","120","2020/11/16 5:00:00","2022/12/16 4:59:59","139","90007","11005001","2","10120019"
"80","120","2022/12/16 5:00:00","2030/12/31 23:59:59","139","0","11001001","5","10120023"
"55","120","2020/11/16 5:00:00","2022/12/16 4:59:59","139","0","14001001","5","10120024"
"200000","120","2020/11/16 5:00:00","2022/12/16 4:59:59","139","94002","14001001","12","10120025"
"7","120","2020/11/16 5:00:00","2022/12/16 4:59:59","139","20003","14001001","2","10120026"
"65","120","2020/11/16 5:00:00","2022/12/16 4:59:59","139","0","14003001","5","10120027"
"340000","120","2020/11/16 5:00:00","2022/12/16 4:59:59","139","94002","14003001","12","10120028"
"4","120","2020/11/16 5:00:00","2022/12/16 4:59:59","139","22002","14003001","2","10120029"
"80000","120","2022/12/16 5:00:00","2030/12/31 23:59:59","139","94002","11001001","12","10120030"
"10","120","2022/12/16 5:00:00","2030/12/31 23:59:59","139","91002","11001001","8","10120031"
"110","120","2022/12/16 5:00:00","2030/12/31 23:59:59","139","0","11003001","5","10120032"
"22","120","2022/12/16 5:00:00","2030/12/31 23:59:59","139","20002","11003001","2","10120033"
"10","120","2022/12/16 5:00:00","2030/12/31 23:59:59","139","91002","11003001","8","10120034"
"50","120","2022/12/16 5:00:00","2030/12/31 23:59:59","139","0","13002001","5","10120035"
"50","120","2022/12/16 5:00:00","2030/12/31 23:59:59","139","0","18004001","5","10120036"
"70","120","2022/12/16 5:00:00","2024/02/14 23:59:59","139","0","16006001","5","10120037"
"60","120","2022/12/16 5:00:00","2024/02/14 23:59:59","139","0","16007001","5","10120038"
"3","120","2022/12/16 5:00:00","2024/02/14 23:59:59","139","22001","16007001","2","10120039"
"80","120","2022/12/16 5:00:00","2030/12/31 23:59:59","139","0","11004001","5","10120040"
"22","120","2022/12/16 5:00:00","2030/12/31 23:59:59","139","20002","11004001","2","10120041"
"500","120","2022/12/16 5:00:00","2030/12/31 23:59:59","139","90007","11004001","2","10120042"
"110","120","2022/12/16 5:00:00","2030/12/31 23:59:59","139","0","11005001","5","10120043"
"70000","120","2022/12/16 5:00:00","2030/12/31 23:59:59","139","94002","11005001","12","10120044"
"500","120","2022/12/16 5:00:00","2030/12/31 23:59:59","139","90007","11005001","2","10120045"
"110","120","2022/12/16 5:00:00","2030/12/31 23:59:59","139","0","14001001","5","10120046"
"200000","120","2022/12/16 5:00:00","2030/12/31 23:59:59","139","94002","14001001","12","10120047"
"7","120","2022/12/16 5:00:00","2030/12/31 23:59:59","139","20003","14001001","2","10120048"
"130","120","2022/12/16 5:00:00","2030/12/31 23:59:59","139","0","14003001","5","10120049"
"340000","120","2022/12/16 5:00:00","2030/12/31 23:59:59","139","94002","14003001","12","10120050"
"4","120","2022/12/16 5:00:00","2030/12/31 23:59:59","139","22002","14003001","2","10120051"
"25","120","2020/11/16 5:00:00","2022/12/16 4:59:59","139","0","11101001","5","10120114"
"7","120","2020/11/16 5:00:00","2022/12/16 4:59:59","139","20003","11101001","2","10120115"
"40","120","2020/11/16 5:00:00","2022/12/16 4:59:59","139","0","11001002","5","10120121"
"70000","120","2020/11/16 5:00:00","2022/12/16 4:59:59","139","94002","11001002","12","10120122"
"6","120","2020/11/16 5:00:00","2022/12/16 4:59:59","139","23001","11001002","2","10120123"
"50","120","2022/12/16 5:00:00","2030/12/31 23:59:59","139","0","11101001","5","10120152"
"7","120","2022/12/16 5:00:00","2030/12/31 23:59:59","139","20003","11101001","2","10120153"
"80","120","2022/12/16 5:00:00","2030/12/31 23:59:59","139","0","11001002","5","10120154"
"70000","120","2022/12/16 5:00:00","2030/12/31 23:59:59","139","94002","11001002","12","10120155"
"6","120","2022/12/16 5:00:00","2030/12/31 23:59:59","139","23001","11001002","2","10120156"
"40","140","2020/11/16 5:00:00","2022/12/16 4:59:59","159","0","11001001","5","10140003"
"80000","140","2020/11/16 5:00:00","2022/12/16 4:59:59","159","94002","11001001","12","10140004"
"10","140","2020/11/16 5:00:00","2022/12/16 4:59:59","159","91002","11001001","8","10140005"
"55","140","2020/11/16 5:00:00","2022/12/16 4:59:59","159","0","11003001","5","10140006"
"26","140","2020/11/16 5:00:00","2022/12/16 4:59:59","159","20002","11003001","2","10140007"
"10","140","2020/11/16 5:00:00","2022/12/16 4:59:59","159","91002","11003001","8","10140008"
"25","140","2020/11/16 5:00:00","2022/12/16 4:59:59","159","0","13002001","5","10140009"
"25","140","2020/11/16 5:00:00","2022/12/16 4:59:59","159","0","18004001","5","10140010"
"35","140","2020/11/16 5:00:00","2022/12/16 4:59:59","159","0","16006001","5","10140011"
"35","140","2020/11/16 5:00:00","2022/12/16 4:59:59","159","0","16007001","5","10140012"
"3","140","2020/11/16 5:00:00","2022/12/16 4:59:59","159","22001","16007001","2","10140013"
"40","140","2020/11/16 5:00:00","2022/12/16 4:59:59","159","0","11004001","5","10140014"
"26","140","2020/11/16 5:00:00","2022/12/16 4:59:59","159","20002","11004001","2","10140015"
"500","140","2020/11/16 5:00:00","2022/12/16 4:59:59","159","90007","11004001","2","10140016"
"55","140","2020/11/16 5:00:00","2022/12/16 4:59:59","159","0","11005001","5","10140017"
"80000","140","2020/11/16 5:00:00","2022/12/16 4:59:59","159","94002","11005001","12","10140018"
"500","140","2020/11/16 5:00:00","2022/12/16 4:59:59","159","90007","11005001","2","10140019"
"80","140","2022/12/16 5:00:00","2030/12/31 23:59:59","159","0","11001001","5","10140023"
"55","140","2020/11/16 5:00:00","2022/12/16 4:59:59","159","0","14001001","5","10140024"
"220000","140","2020/11/16 5:00:00","2022/12/16 4:59:59","159","94002","14001001","12","10140025"
"8","140","2020/11/16 5:00:00","2022/12/16 4:59:59","159","20003","14001001","2","10140026"
"70","140","2020/11/16 5:00:00","2022/12/16 4:59:59","159","0","14003001","5","10140027"
"380000","140","2020/11/16 5:00:00","2022/12/16 4:59:59","159","94002","14003001","12","10140028"
"4","140","2020/11/16 5:00:00","2022/12/16 4:59:59","159","22002","14003001","2","10140029"
"80000","140","2022/12/16 5:00:00","2030/12/31 23:59:59","159","94002","11001001","12","10140030"
"10","140","2022/12/16 5:00:00","2030/12/31 23:59:59","159","91002","11001001","8","10140031"
"110","140","2022/12/16 5:00:00","2030/12/31 23:59:59","159","0","11003001","5","10140032"
"26","140","2022/12/16 5:00:00","2030/12/31 23:59:59","159","20002","11003001","2","10140033"
"10","140","2022/12/16 5:00:00","2030/12/31 23:59:59","159","91002","11003001","8","10140034"
"50","140","2022/12/16 5:00:00","2030/12/31 23:59:59","159","0","13002001","5","10140035"
"50","140","2022/12/16 5:00:00","2030/12/31 23:59:59","159","0","18004001","5","10140036"
"70","140","2022/12/16 5:00:00","2024/02/14 23:59:59","159","0","16006001","5","10140037"
"70","140","2022/12/16 5:00:00","2024/02/14 23:59:59","159","0","16007001","5","10140038"
"3","140","2022/12/16 5:00:00","2024/02/14 23:59:59","159","22001","16007001","2","10140039"
"80","140","2022/12/16 5:00:00","2030/12/31 23:59:59","159","0","11004001","5","10140040"
"26","140","2022/12/16 5:00:00","2030/12/31 23:59:59","159","20002","11004001","2","10140041"
"500","140","2022/12/16 5:00:00","2030/12/31 23:59:59","159","90007","11004001","2","10140042"
"110","140","2022/12/16 5:00:00","2030/12/31 23:59:59","159","0","11005001","5","10140043"
"80000","140","2022/12/16 5:00:00","2030/12/31 23:59:59","159","94002","11005001","12","10140044"
"500","140","2022/12/16 5:00:00","2030/12/31 23:59:59","159","90007","11005001","2","10140045"
"110","140","2022/12/16 5:00:00","2030/12/31 23:59:59","159","0","14001001","5","10140046"
"220000","140","2022/12/16 5:00:00","2030/12/31 23:59:59","159","94002","14001001","12","10140047"
"8","140","2022/12/16 5:00:00","2030/12/31 23:59:59","159","20003","14001001","2","10140048"
"140","140","2022/12/16 5:00:00","2030/12/31 23:59:59","159","0","14003001","5","10140049"
"380000","140","2022/12/16 5:00:00","2030/12/31 23:59:59","159","94002","14003001","12","10140050"
"4","140","2022/12/16 5:00:00","2030/12/31 23:59:59","159","22002","14003001","2","10140051"
"25","140","2020/11/16 5:00:00","2022/12/16 4:59:59","159","0","11101001","5","10140114"
"8","140","2020/11/16 5:00:00","2022/12/16 4:59:59","159","20003","11101001","2","10140115"
"40","140","2020/11/16 5:00:00","2022/12/16 4:59:59","159","0","11001002","5","10140121"
"80000","140","2020/11/16 5:00:00","2022/12/16 4:59:59","159","94002","11001002","12","10140122"
"6","140","2020/11/16 5:00:00","2022/12/16 4:59:59","159","23001","11001002","2","10140123"
"50","140","2022/12/16 5:00:00","2030/12/31 23:59:59","159","0","11101001","5","10140152"
"8","140","2022/12/16 5:00:00","2030/12/31 23:59:59","159","20003","11101001","2","10140153"
"80","140","2022/12/16 5:00:00","2030/12/31 23:59:59","159","0","11001002","5","10140154"
"80000","140","2022/12/16 5:00:00","2030/12/31 23:59:59","159","94002","11001002","12","10140155"
"6","140","2022/12/16 5:00:00","2030/12/31 23:59:59","159","23001","11001002","2","10140156"
"40","160","2020/11/16 5:00:00","2022/12/16 4:59:59","179","0","11001001","5","10160003"
"90000","160","2020/11/16 5:00:00","2022/12/16 4:59:59","179","94002","11001001","12","10160004"
"10","160","2020/11/16 5:00:00","2022/12/16 4:59:59","179","91002","11001001","8","10160005"
"55","160","2020/11/16 5:00:00","2022/12/16 4:59:59","179","0","11003001","5","10160006"
"30","160","2020/11/16 5:00:00","2022/12/16 4:59:59","179","20002","11003001","2","10160007"
"10","160","2020/11/16 5:00:00","2022/12/16 4:59:59","179","91002","11003001","8","10160008"
"30","160","2020/11/16 5:00:00","2022/12/16 4:59:59","179","0","13002001","5","10160009"
"30","160","2020/11/16 5:00:00","2022/12/16 4:59:59","179","0","18004001","5","10160010"
"35","160","2020/11/16 5:00:00","2022/12/16 4:59:59","179","0","16006001","5","10160011"
"35","160","2020/11/16 5:00:00","2022/12/16 4:59:59","179","0","16007001","5","10160012"
"3","160","2020/11/16 5:00:00","2022/12/16 4:59:59","179","22001","16007001","2","10160013"
"40","160","2020/11/16 5:00:00","2022/12/16 4:59:59","179","0","11004001","5","10160014"
"30","160","2020/11/16 5:00:00","2022/12/16 4:59:59","179","20002","11004001","2","10160015"
"500","160","2020/11/16 5:00:00","2022/12/16 4:59:59","179","90007","11004001","2","10160016"
"55","160","2020/11/16 5:00:00","2022/12/16 4:59:59","179","0","11005001","5","10160017"
"90000","160","2020/11/16 5:00:00","2022/12/16 4:59:59","179","94002","11005001","12","10160018"
"500","160","2020/11/16 5:00:00","2022/12/16 4:59:59","179","90007","11005001","2","10160019"
"80","160","2022/12/16 5:00:00","2030/12/31 23:59:59","179","0","11001001","5","10160023"
"55","160","2020/11/16 5:00:00","2022/12/16 4:59:59","179","0","14001001","5","10160024"
"240000","160","2020/11/16 5:00:00","2022/12/16 4:59:59","179","94002","14001001","12","10160025"
"9","160","2020/11/16 5:00:00","2022/12/16 4:59:59","179","20003","14001001","2","10160026"
"70","160","2020/11/16 5:00:00","2022/12/16 4:59:59","179","0","14003001","5","10160027"
"410000","160","2020/11/16 5:00:00","2022/12/16 4:59:59","179","94002","14003001","12","10160028"
"4","160","2020/11/16 5:00:00","2022/12/16 4:59:59","179","22002","14003001","2","10160029"
"90000","160","2022/12/16 5:00:00","2030/12/31 23:59:59","179","94002","11001001","12","10160030"
"10","160","2022/12/16 5:00:00","2030/12/31 23:59:59","179","91002","11001001","8","10160031"
"110","160","2022/12/16 5:00:00","2030/12/31 23:59:59","179","0","11003001","5","10160032"
"30","160","2022/12/16 5:00:00","2030/12/31 23:59:59","179","20002","11003001","2","10160033"
"10","160","2022/12/16 5:00:00","2030/12/31 23:59:59","179","91002","11003001","8","10160034"
"60","160","2022/12/16 5:00:00","2030/12/31 23:59:59","179","0","13002001","5","10160035"
"60","160","2022/12/16 5:00:00","2030/12/31 23:59:59","179","0","18004001","5","10160036"
"70","160","2022/12/16 5:00:00","2024/02/14 23:59:59","179","0","16006001","5","10160037"
"70","160","2022/12/16 5:00:00","2024/02/14 23:59:59","179","0","16007001","5","10160038"
"3","160","2022/12/16 5:00:00","2024/02/14 23:59:59","179","22001","16007001","2","10160039"
"80","160","2022/12/16 5:00:00","2030/12/31 23:59:59","179","0","11004001","5","10160040"
"30","160","2022/12/16 5:00:00","2030/12/31 23:59:59","179","20002","11004001","2","10160041"
"500","160","2022/12/16 5:00:00","2030/12/31 23:59:59","179","90007","11004001","2","10160042"
"110","160","2022/12/16 5:00:00","2030/12/31 23:59:59","179","0","11005001","5","10160043"
"90000","160","2022/12/16 5:00:00","2030/12/31 23:59:59","179","94002","11005001","12","10160044"
"500","160","2022/12/16 5:00:00","2030/12/31 23:59:59","179","90007","11005001","2","10160045"
"110","160","2022/12/16 5:00:00","2030/12/31 23:59:59","179","0","14001001","5","10160046"
"240000","160","2022/12/16 5:00:00","2030/12/31 23:59:59","179","94002","14001001","12","10160047"
"9","160","2022/12/16 5:00:00","2030/12/31 23:59:59","179","20003","14001001","2","10160048"
"140","160","2022/12/16 5:00:00","2030/12/31 23:59:59","179","0","14003001","5","10160049"
"410000","160","2022/12/16 5:00:00","2030/12/31 23:59:59","179","94002","14003001","12","10160050"
"4","160","2022/12/16 5:00:00","2030/12/31 23:59:59","179","22002","14003001","2","10160051"
"25","160","2020/11/16 5:00:00","2022/12/16 4:59:59","179","0","11101001","5","10160114"
"9","160","2020/11/16 5:00:00","2022/12/16 4:59:59","179","20003","11101001","2","10160115"
"40","160","2020/11/16 5:00:00","2022/12/16 4:59:59","179","0","11001002","5","10160121"
"90000","160","2020/11/16 5:00:00","2022/12/16 4:59:59","179","94002","11001002","12","10160122"
"6","160","2020/11/16 5:00:00","2022/12/16 4:59:59","179","23001","11001002","2","10160123"
"50","160","2022/12/16 5:00:00","2030/12/31 23:59:59","179","0","11101001","5","10160152"
"9","160","2022/12/16 5:00:00","2030/12/31 23:59:59","179","20003","11101001","2","10160153"
"80","160","2022/12/16 5:00:00","2030/12/31 23:59:59","179","0","11001002","5","10160154"
"90000","160","2022/12/16 5:00:00","2030/12/31 23:59:59","179","94002","11001002","12","10160155"
"6","160","2022/12/16 5:00:00","2030/12/31 23:59:59","179","23001","11001002","2","10160156"
"40","180","2020/11/16 5:00:00","2022/12/16 4:59:59","199","0","11001001","5","10180003"
"100000","180","2020/11/16 5:00:00","2022/12/16 4:59:59","199","94002","11001001","12","10180004"
"10","180","2020/11/16 5:00:00","2022/12/16 4:59:59","199","91002","11001001","8","10180005"
"55","180","2020/11/16 5:00:00","2022/12/16 4:59:59","199","0","11003001","5","10180006"
"34","180","2020/11/16 5:00:00","2022/12/16 4:59:59","199","20002","11003001","2","10180007"
"10","180","2020/11/16 5:00:00","2022/12/16 4:59:59","199","91002","11003001","8","10180008"
"30","180","2020/11/16 5:00:00","2022/12/16 4:59:59","199","0","13002001","5","10180009"
"30","180","2020/11/16 5:00:00","2022/12/16 4:59:59","199","0","18004001","5","10180010"
"35","180","2020/11/16 5:00:00","2022/12/16 4:59:59","199","0","16006001","5","10180011"
"35","180","2020/11/16 5:00:00","2022/12/16 4:59:59","199","0","16007001","5","10180012"
"3","180","2020/11/16 5:00:00","2022/12/16 4:59:59","199","22001","16007001","2","10180013"
"45","180","2020/11/16 5:00:00","2022/12/16 4:59:59","199","0","11004001","5","10180014"
"34","180","2020/11/16 5:00:00","2022/12/16 4:59:59","199","20002","11004001","2","10180015"
"500","180","2020/11/16 5:00:00","2022/12/16 4:59:59","199","90007","11004001","2","10180016"
"55","180","2020/11/16 5:00:00","2022/12/16 4:59:59","199","0","11005001","5","10180017"
"100000","180","2020/11/16 5:00:00","2022/12/16 4:59:59","199","94002","11005001","12","10180018"
"500","180","2020/11/16 5:00:00","2022/12/16 4:59:59","199","90007","11005001","2","10180019"
"80","180","2022/12/16 5:00:00","2030/12/31 23:59:59","199","0","11001001","5","10180023"
"55","180","2020/11/16 5:00:00","2022/12/16 4:59:59","199","0","14001001","5","10180024"
"260000","180","2020/11/16 5:00:00","2022/12/16 4:59:59","199","94002","14001001","12","10180025"
"10","180","2020/11/16 5:00:00","2022/12/16 4:59:59","199","20003","14001001","2","10180026"
"70","180","2020/11/16 5:00:00","2022/12/16 4:59:59","199","0","14003001","5","10180027"
"450000","180","2020/11/16 5:00:00","2022/12/16 4:59:59","199","94002","14003001","12","10180028"
"4","180","2020/11/16 5:00:00","2022/12/16 4:59:59","199","22002","14003001","2","10180029"
"100000","180","2022/12/16 5:00:00","2030/12/31 23:59:59","199","94002","11001001","12","10180030"
"10","180","2022/12/16 5:00:00","2030/12/31 23:59:59","199","91002","11001001","8","10180031"
"110","180","2022/12/16 5:00:00","2030/12/31 23:59:59","199","0","11003001","5","10180032"
"34","180","2022/12/16 5:00:00","2030/12/31 23:59:59","199","20002","11003001","2","10180033"
"10","180","2022/12/16 5:00:00","2030/12/31 23:59:59","199","91002","11003001","8","10180034"
"60","180","2022/12/16 5:00:00","2030/12/31 23:59:59","199","0","13002001","5","10180035"
"60","180","2022/12/16 5:00:00","2030/12/31 23:59:59","199","0","18004001","5","10180036"
"70","180","2022/12/16 5:00:00","2024/02/14 23:59:59","199","0","16006001","5","10180037"
"70","180","2022/12/16 5:00:00","2024/02/14 23:59:59","199","0","16007001","5","10180038"
"3","180","2022/12/16 5:00:00","2024/02/14 23:59:59","199","22001","16007001","2","10180039"
"90","180","2022/12/16 5:00:00","2030/12/31 23:59:59","199","0","11004001","5","10180040"
"34","180","2022/12/16 5:00:00","2030/12/31 23:59:59","199","20002","11004001","2","10180041"
"500","180","2022/12/16 5:00:00","2030/12/31 23:59:59","199","90007","11004001","2","10180042"
"110","180","2022/12/16 5:00:00","2030/12/31 23:59:59","199","0","11005001","5","10180043"
"100000","180","2022/12/16 5:00:00","2030/12/31 23:59:59","199","94002","11005001","12","10180044"
"500","180","2022/12/16 5:00:00","2030/12/31 23:59:59","199","90007","11005001","2","10180045"
"110","180","2022/12/16 5:00:00","2030/12/31 23:59:59","199","0","14001001","5","10180046"
"260000","180","2022/12/16 5:00:00","2030/12/31 23:59:59","199","94002","14001001","12","10180047"
"10","180","2022/12/16 5:00:00","2030/12/31 23:59:59","199","20003","14001001","2","10180048"
"140","180","2022/12/16 5:00:00","2030/12/31 23:59:59","199","0","14003001","5","10180049"
"450000","180","2022/12/16 5:00:00","2030/12/31 23:59:59","199","94002","14003001","12","10180050"
"4","180","2022/12/16 5:00:00","2030/12/31 23:59:59","199","22002","14003001","2","10180051"
"30","180","2020/11/16 5:00:00","2022/12/16 4:59:59","199","0","11101001","5","10180114"
"10","180","2020/11/16 5:00:00","2022/12/16 4:59:59","199","20003","11101001","2","10180115"
"40","180","2020/11/16 5:00:00","2022/12/16 4:59:59","199","0","11001002","5","10180121"
"100000","180","2020/11/16 5:00:00","2022/12/16 4:59:59","199","94002","11001002","12","10180122"
"6","180","2020/11/16 5:00:00","2022/12/16 4:59:59","199","23001","11001002","2","10180123"
"60","180","2022/12/16 5:00:00","2030/12/31 23:59:59","199","0","11101001","5","10180152"
"10","180","2022/12/16 5:00:00","2030/12/31 23:59:59","199","20003","11101001","2","10180153"
"80","180","2022/12/16 5:00:00","2030/12/31 23:59:59","199","0","11001002","5","10180154"
"100000","180","2022/12/16 5:00:00","2030/12/31 23:59:59","199","94002","11001002","12","10180155"
"6","180","2022/12/16 5:00:00","2030/12/31 23:59:59","199","23001","11001002","2","10180156"
"45","200","2020/11/16 5:00:00","2030/12/31 23:59:59","219","0","11001001","5","10200003"
"110000","200","2020/11/16 5:00:00","2030/12/31 23:59:59","219","94002","11001001","12","10200004"
"10","200","2020/11/16 5:00:00","2030/12/31 23:59:59","219","91002","11001001","8","10200005"
"55","200","2020/11/16 5:00:00","2030/12/31 23:59:59","219","0","11003001","5","10200006"
"38","200","2020/11/16 5:00:00","2030/12/31 23:59:59","219","20002","11003001","2","10200007"
"10","200","2020/11/16 5:00:00","2030/12/31 23:59:59","219","91002","11003001","8","10200008"
"30","200","2020/11/16 5:00:00","2030/12/31 23:59:59","219","0","13002001","5","10200009"
"30","200","2020/11/16 5:00:00","2030/12/31 23:59:59","219","0","18004001","5","10200010"
"35","200","2020/11/16 5:00:00","2024/02/14 23:59:59","219","0","16006001","5","10200011"
"35","200","2020/11/16 5:00:00","2024/02/14 23:59:59","219","0","16007001","5","10200012"
"3","200","2020/11/16 5:00:00","2024/02/14 23:59:59","219","22001","16007001","2","10200013"
"45","200","2020/11/16 5:00:00","2030/12/31 23:59:59","219","0","11004001","5","10200014"
"38","200","2020/11/16 5:00:00","2030/12/31 23:59:59","219","20002","11004001","2","10200015"
"500","200","2020/11/16 5:00:00","2030/12/31 23:59:59","219","90007","11004001","2","10200016"
"55","200","2020/11/16 5:00:00","2030/12/31 23:59:59","219","0","11005001","5","10200017"
"120000","200","2020/11/16 5:00:00","2030/12/31 23:59:59","219","94002","11005001","12","10200018"
"500","200","2020/11/16 5:00:00","2030/12/31 23:59:59","219","90007","11005001","2","10200019"
"55","200","2020/11/16 5:00:00","2030/12/31 23:59:59","219","0","14001001","5","10200024"
"280000","200","2020/11/16 5:00:00","2030/12/31 23:59:59","219","94002","14001001","12","10200025"
"11","200","2020/11/16 5:00:00","2030/12/31 23:59:59","219","20003","14001001","2","10200026"
"70","200","2020/11/16 5:00:00","2030/12/31 23:59:59","219","0","14003001","5","10200027"
"480000","200","2020/11/16 5:00:00","2030/12/31 23:59:59","219","94002","14003001","12","10200028"
"4","200","2020/11/16 5:00:00","2030/12/31 23:59:59","219","22002","14003001","2","10200029"
