54ac5dd29d50be0c91d9ba24da3b2a9d45aba00c9364a5e53ea12079e2c7da37,66682d52c7b1c70076773f140916fea9908328af1bc20125e7607113110e253d,028370c4e5ba755ef1193845f676742d61ef0e34b1a739c4e7f566428a0d38ac,38e5c9282e93b848c5fefd7af6907e8970d0fca3e5f3c21dd155778dfebf4bad,dd951270d672ab7ef3dbc69d1ddd0ff636da97e64a6b7bc755be73631465e0ea,f5cf7ebec4d191a55d48372645e090abfe2008db5f51c8268f026e6463fc4059,122c5cb5b8bbd121a6a5c4048295c5e4b801c5bd0eede15fed9b2040efe4eabd,3a184a0ae6797a77f53d1578bac99343193c6970e39f38ee65273cb107e196d3,73e7927f536bf179ea000ff234b2cf28ae3c3536e72ef410e550b21c64d6d1ea,97276de35b3f7f238b554ce7ecdb6def4efb948b9f4e9b90b8c9b16784bc7194,c27cb048fb1c77e4f1fb8bf3931e0eeb18ef7cc8855281a311eb4630e9696472,6f73dc4248872ea377d2e679aa1a89cb139dbef019006ea2f2be5bc68825dc5e,cd3d3eae25db836ed8ea7e45f167db6c63315e1acaeae497e40ae50f84727d6f,5b57770fb855ee7363e725da196735e7bd5d0975e207ef907fd434b4b0d518ac,03345c86181a19b4c9075af9344b3b4c31fbb5d875f0b7f53e7d32c32e879115,2b33172769c4710e8ca7daf84b26a7c720c5edc7bb9d4b072bd1e1a8bad7a8ad,fe65276d4b1bde3f6387439c10a4337add49e9673900b6683de42227d723da41,b924b1e784293f1349b02c621eac3ea7bcc371279c3c00131d4815d8df2a351e,50374ccf8c9806667838b3266caa7466e28a77460d1aca85944b4325c6b78332,21e1e1e7a799d6e472185e7a1c882176f18263ca73fd0534c2edb83627ff8ee3,805faa30355a3895489a0c3e3f6f1f2080c06b60a8e7a6111533013d39559af2,fd566fcacb6289234ffa7ce476bf0634ae4ae13773ef1c5697b17d4a9c2c2a33,db929c579fb8a5812b2817466126060d44dd82e095ef92d44f3a80825917f0f5,b1535b6e022a52f2f65d0d254d707b5e8949d1398f9b115dc558e5768b1c459a,6ade9abfd1fef1ea72d64eca712dce2a22eb93c876e93ca02129b51f2623997a,f7b8b60f82e9866a9e9b1c3b3fdb9761d4fc288afdec336af046f717bf5d8376,74b41dd4feb0947bb9e656f975c2f051bcb1427f946ccc7675176e04a1fdcb91,f070a35e14586018e3a6e65207a45ea9f6e35022f55df00fd1febfc43179b9cc,4ac0870afb4d7e065808eb8991ea52927389e77e3f96bedc657972cee859100f,713f3c1480a1f248dd2c9801cc38ba42e299dd29a8947f9355f64098820e36c4,2df1adbcdad80dc53bbe5ad220694339b572855ef01b2896f12fbad569e4d3ba,7e57c8f19fbf96d9f576035328db631954dd928c8f78a478807befe93a51ce0d,1b51c59b857a27dafb42600efc85923477cbd764653779a61b2a4b29cdd03989,41456bbc3ecbb3de1d5f235137c632980afb8a9b718391fbfcf3b05cdcbfa5ad,cb32d9e16ff5136899b7a8169358485b375a4a421d03e5c7dadf1456fa9bd861,f6671f58eb7c4fa9e488d69d8bfa07ac6b0c783bce07ce95a5e5c60467783f74,31b9103377972cd2bea3760376a4753f22571450c6699ca1b63ceca47bf8a982,0c9f31f816c03f16339693b2ff33b0089185faea1cdfa41fb84c12544c58cff7,59e456201a4b26896c91be7adbf886b0bb359d916310b1b7291eeee870ced8d9,26b457651ab826f8a06e35be825f9629056e0d5da2cb2d793f4fea975eddaf30,0ce22a561207e83913ea347c8cf535896606c4990c3fcee41e355f174b9d9145,02ea39a59498bc75bf1000764e6d2d25ad0a706f85b3a5678f2fc7d7d9b3fdc9
"ゲートキーパー","10","0","0","188","6665","1","200300","710034103","1","1","30","0","0","30","0","188","149","0","0","0","140","10","0","0","0","0","0","1","0","160712","200000001","188","0","0","0","0","0","0","0","188","246"
"スティンクスカンク","10","0","0","188","0","1","203702","710034104","1","1","30","0","0","30","0","188","145","0","0","0","140","10","7450","0","0","0","0","1","0","191480","200000001","188","0","0","0","0","0","0","0","188","158"
"バルーンバード","10","0","0","188","10500","1","200200","710034105","1","1","30","0","0","30","0","188","140","0","0","0","140","10","0","0","0","0","0","1","0","189380","200000001","188","0","0","0","0","0","0","0","188","129"
"クルミのシャドウ","10","0","0","389","0","1","602101","710034201","1","1","50","0","0","30","0","189","184","0","0","0","141","10","15488","0","0","0","0","1","0","198720","200000001","389","0","0","0","0","0","0","0","389","299"
"スズメのシャドウ","10","0","0","389","12079","1","602501","710034202","1","1","40","0","0","30","0","189","299","0","0","0","141","10","0","0","0","0","0","1","0","140760","200000001","389","0","0","0","0","0","0","0","789","161"
"ゴーレム","10","0","0","189","0","1","201200","710034203","1","1","30","0","0","30","0","189","221","0","0","0","141","10","12033","0","0","0","0","1","0","284801","200000001","189","0","0","0","0","0","0","0","189","439"
"トレント","10","0","0","189","0","1","200902","710034204","1","1","30","0","0","30","0","189","184","0","0","0","141","10","6700","0","0","0","0","1","0","232800","200000001","189","0","0","0","0","0","0","0","189","195"
"エルダークラウド","10","0","0","189","7579","1","201400","710034205","1","1","30","0","0","30","0","189","169","0","0","0","141","10","0","0","0","0","0","1","0","180180","200000001","189","0","0","0","0","0","0","0","189","201"
"ルカのシャドウ","10","0","0","190","0","1","605601","710034301","1","1","30","0","0","30","0","190","209","0","0","0","142","10","10254","0","0","0","0","1","0","267716","200000001","190","0","0","0","0","0","0","0","190","336"
"アオイのシャドウ","10","0","0","190","0","1","604001","710034302","1","1","30","0","0","30","0","190","174","0","0","0","142","10","12557","0","0","0","0","1","0","133440","200000001","190","0","0","0","0","0","0","0","190","278"
"フレアゼラチナ","10","0","0","190","10764","1","203001","710034303","1","1","30","0","0","30","0","190","200","0","0","0","142","10","0","0","0","0","0","1","0","166319","200000001","190","0","0","0","0","0","0","0","190","217"
"ポイズントード","10","0","0","190","0","1","205001","710034304","1","1","30","0","0","30","0","190","160","0","0","0","142","10","11050","0","0","0","0","1","0","212400","200000001","190","0","0","0","0","0","0","0","190","180"
"ワイズワンド","10","0","0","190","6805","1","206100","710034305","1","1","30","0","0","30","0","190","155","0","0","0","142","10","0","0","0","0","0","1","0","139476","200000001","190","0","0","0","0","0","0","0","190","144"
"ミソギのシャドウ","10","0","0","391","0","1","600401","710034401","1","1","30","0","0","30","0","191","199","0","0","0","143","10","13625","0","0","0","0","1","0","201600","200000001","391","0","0","0","0","0","0","0","391","292"
"ミサキのシャドウ","10","0","0","391","12474","1","605001","710034402","1","1","30","0","0","30","0","191","280","0","0","0","143","10","0","0","0","0","0","1","0","151200","200000001","391","0","0","0","0","0","0","0","391","187"
"ゴブリンガード","10","0","0","191","0","1","203300","710034403","1","1","30","0","0","30","0","191","146","0","0","0","143","10","9192","0","0","0","0","1","0","249567","200000001","191","0","0","0","0","0","0","0","191","451"
"ギャングオッター","10","0","0","191","0","1","206200","710034404","1","1","30","0","0","30","0","191","151","0","0","0","143","10","9347","0","0","0","0","1","0","170652","200000001","191","0","0","0","0","0","0","0","191","164"
"マジックレイ","10","0","0","191","6450","1","204600","710034405","1","1","30","0","0","30","0","191","200","0","0","0","143","10","0","0","0","0","0","1","0","143664","200000001","191","0","0","0","0","0","0","0","191","170"
"モニカのシャドウ","10","0","0","592","0","1","605301","710034501","1","1","30","0","0","30","0","192","188","0","0","0","144","10","10694","0","0","0","0","1","0","203040","200000001","492","0","0","0","0","0","0","0","492","294"
"ユキのシャドウ","10","0","0","492","8906","1","600801","710034502","1","1","30","0","0","30","0","192","306","0","0","0","144","10","0","0","0","0","0","1","0","160740","200000001","542","0","0","0","0","0","0","0","192","188"
"サラマンダー","10","0","0","192","0","1","202904","710034503","1","1","30","0","0","30","0","192","154","0","0","0","144","10","11965","0","0","0","0","1","0","210573","200000001","192","0","0","0","0","0","0","0","192","179"
"キラービー","10","0","0","192","0","1","207100","710034504","1","1","30","0","0","30","0","192","174","0","0","0","144","10","18640","0","0","0","0","1","0","181200","200000001","192","0","0","0","0","0","0","0","192","174"
"シズルのシャドウ","10","0","0","792","0","1","604901","710034601","1","1","30","0","0","30","0","192","235","0","0","0","144","10","13372","0","0","0","0","1","0","270720","200000001","992","0","0","0","0","0","0","0","792","353"
"ミサトのシャドウ","10","0","0","592","15648","1","601501","710034602","1","1","30","0","0","30","0","192","306","0","0","0","144","10","0","0","0","0","0","1","0","143820","200000001","1092","0","0","0","0","0","0","0","992","188"
"ブルーゴーレム","10","0","0","192","0","1","201201","710034603","1","1","30","0","0","30","0","192","3000","0","0","0","144","10","11350","0","0","0","0","1","0","296400","200000001","192","0","0","0","0","0","0","0","192","198"
"イワアライグマ","10","0","0","192","0","1","207300","710034604","1","1","30","0","0","30","0","192","190","0","0","0","144","10","13897","0","0","0","0","1","0","181200","200000001","192","0","0","0","0","0","0","0","192","184"
"ワイズワンド","10","0","0","192","6905","1","206100","710034605","1","1","30","0","0","30","0","192","157","0","0","0","144","10","0","0","0","0","0","1","0","141876","200000001","192","0","0","0","0","0","0","0","192","146"
"トモのシャドウ","10","0","0","192","0","1","603701","710034701","1","1","30","0","0","30","0","192","200","0","0","0","144","10","11016","0","0","0","0","1","0","203040","200000001","292","0","0","0","0","0","0","0","192","259"
"キョウカのシャドウ","10","0","0","192","9648","1","603601","710034702","1","1","30","0","0","30","0","192","212","0","0","0","144","10","0","0","0","0","0","1","0","143820","200000001","292","0","0","0","0","0","0","0","192","188"
"ワッパダヌキ","10","0","0","192","7850","1","207000","710034703","1","1","30","0","0","30","0","192","177","0","0","0","144","10","0","0","0","0","0","1","0","255600","200000001","192","0","0","0","0","0","0","0","192","157"
"ランドスネーク","10","0","0","192","0","1","205500","710034704","1","1","30","0","0","30","0","192","209","0","0","0","144","10","12970","0","0","0","0","1","0","187440","200000001","192","0","0","0","0","0","0","0","192","169"
"キラービー","10","0","0","192","0","1","207100","710034705","1","1","30","0","0","30","0","192","174","0","0","0","144","10","18640","0","0","0","0","1","0","181200","200000001","192","0","0","0","0","0","0","0","192","174"
"レイのシャドウ","10","0","0","192","0","1","600301","710034801","1","1","30","0","0","30","0","192","188","0","0","0","144","10","9135","0","0","0","0","1","0","183040","200000001","192","0","0","0","0","0","0","0","192","306"
"シオリのシャドウ","10","0","0","192","0","1","603801","710034802","1","1","30","0","0","30","0","192","177","0","0","0","144","10","9075","0","0","0","0","1","0","143820","200000001","192","0","0","0","0","0","0","0","192","282"
"ゴブリンリトル","10","0","0","192","0","1","204900","710034803","1","200","30","0","0","30","0","192","180","0","0","0","144","10","15500","0","0","0","0","1","0","288000","200000001","192","0","0","0","0","0","0","0","192","180"
"ギャングオッター","10","0","0","192","0","1","206200","710034804","1","1","30","0","0","30","0","192","152","0","0","0","144","10","6897","0","0","0","0","1","0","171852","200000001","192","0","0","0","0","0","0","0","192","165"
"ニンフ","10","0","0","192","10150","1","201602","710034805","1","1","30","0","0","30","0","192","183","0","0","0","144","10","0","0","0","0","0","1","0","140400","200000001","192","0","0","0","0","0","0","0","192","163"
"アヤネのシャドウ","10","0","0","392","0","1","602301","710034901","1","1","40","0","0","30","0","192","188","0","0","0","144","10","12694","0","0","0","0","1","0","203040","200000001","492","0","0","0","0","0","0","0","392","306"
"ユイのシャドウ","10","0","0","392","15648","1","600201","710034902","1","1","40","0","0","30","0","192","306","0","0","0","144","10","0","0","0","0","0","1","0","143820","200000001","1292","0","0","0","0","0","0","0","592","188"
"ワイルドボア","10","0","0","192","0","1","204702","710034903","1","1","30","0","0","30","0","192","127","0","0","0","144","10","11423","0","0","0","0","1","0","248490","200000001","192","0","0","0","0","0","0","0","192","346"
"イワアライグマ","10","0","0","192","0","1","207300","710034904","1","1","30","0","0","30","0","192","190","0","0","0","144","10","13897","0","0","0","0","1","0","181200","200000001","192","0","0","0","0","0","0","0","192","184"
"ワイズワンド","10","0","0","192","6905","1","206100","710034905","1","1","30","0","0","30","0","192","157","0","0","0","144","10","0","0","0","0","0","1","0","141876","200000001","192","0","0","0","0","0","0","0","192","146"
"タマキのシャドウ","10","0","0","199","0","1","604601","710035001","1","1","25","0","0","30","0","199","248","0","0","0","151","10","11250","0","0","0","0","1","0","251300","200000001","199","0","0","0","0","0","0","0","199","309"
"リノのシャドウ","10","0","0","199","0","1","601101","710035002","1","1","15","0","0","30","0","199","215","0","0","0","151","10","12600","0","0","0","0","1","0","222235","200000001","199","0","0","0","0","0","0","0","199","326"
"水瑚麟","20","0","0","199","19000","1","308500","710035003","1","1","15","0","0","30","0","199","447","0","0","0","151","20","19000","0","0","0","0","1","0","2200000","300000008","199","0","0","0","0","0","0","0","199","277"
"トドドン","10","0","0","199","0","1","206000","710035004","1","1","30","0","0","30","0","199","124","0","0","0","151","10","12023","0","0","0","0","1","0","314777","200000001","199","0","0","0","0","0","0","0","199","232"
"マジックレイ","10","0","0","199","7350","1","204600","710035005","1","1","30","0","0","30","0","199","208","0","0","0","151","10","0","0","0","0","0","1","0","116457","200000001","199","0","0","0","0","0","0","0","199","178"
"ノゾミのシャドウ","10","0","0","189","0","1","602901","710035101","1","1","30","0","0","30","0","189","207","0","0","0","141","10","7194","0","0","0","0","1","0","214960","200000001","189","0","0","0","0","0","0","0","189","322"
"アユミのシャドウ","10","0","0","189","0","1","605501","710035102","1","1","3","0","0","30","0","189","230","0","0","0","141","10","7625","0","0","0","0","1","0","158720","200000001","189","0","0","0","0","0","0","0","189","345"
"ツキツキ","10","0","0","189","0","1","208400","710035103","1","1","30","0","0","30","0","189","185","0","0","0","141","10","9450","0","0","0","0","1","0","186400","200000001","189","0","0","0","0","0","0","0","189","162"
"ランドスネーク","10","0","0","189","0","1","205500","710035104","1","1","30","0","0","30","0","189","256","0","0","0","141","10","11320","0","0","0","0","1","0","163840","200000001","189","0","0","0","0","0","0","0","189","196"
"ポイズンポッド","10","0","0","189","0","1","204300","710035105","1","1","30","0","0","30","0","189","168","0","0","0","141","10","7560","0","0","0","0","1","0","148685","200000001","189","0","0","0","0","0","0","0","189","146"
"アキノのシャドウ","10","0","0","390","0","1","603201","710035201","1","1","40","0","0","30","0","190","305","0","0","0","142","10","11425","0","0","0","0","1","0","250200","200000001","390","0","0","0","0","0","0","0","890","352"
"ミサトのシャドウ","10","0","0","590","15511","1","601501","710035202","1","1","40","0","0","30","0","190","302","0","0","0","142","10","0","0","0","0","0","1","0","141780","200000001","1090","0","0","0","0","0","0","0","990","186"
"ゴブリンガード","10","0","0","190","0","1","203300","710035203","1","1","30","0","0","30","0","190","205","0","0","0","142","10","7142","0","0","0","0","1","0","296367","200000001","190","0","0","0","0","0","0","0","190","450"
"イワアライグマ","10","0","0","190","0","1","207300","710035204","1","1","30","0","0","30","0","190","188","0","0","0","142","10","13797","0","0","0","0","1","0","178800","200000001","190","0","0","0","0","0","0","0","190","182"
"ドリルモール","10","0","0","190","0","1","203500","710035205","1","1","30","0","0","30","0","190","152","0","0","0","142","10","9348","0","0","0","0","1","0","190318","200000001","190","0","0","0","0","0","0","0","190","172"
"レイのシャドウ","10","0","0","191","0","1","600301","710035301","1","1","20","0","0","30","0","191","187","0","0","0","143","10","9063","0","0","0","0","1","0","181600","200000001","191","0","0","0","0","0","0","0","191","304"
"ユキのシャドウ","10","0","0","491","8843","1","600801","710035302","1","1","30","0","0","30","0","191","304","0","0","0","143","10","0","0","0","0","0","1","0","159600","200000001","541","0","0","0","0","0","0","0","191","187"
"ゴブリンリトル","10","0","0","191","0","1","204900","710035303","1","200","30","0","0","30","0","191","179","0","0","0","143","10","18450","0","0","0","0","1","0","226800","200000001","191","0","0","0","0","0","0","0","191","179"
"アルトバード","10","0","0","191","17425","1","204200","710035304","1","1","30","0","0","30","0","191","185","0","0","0","143","10","0","0","0","0","0","1","0","178774","200000001","191","0","0","0","0","0","0","0","191","164"
"キラービー","10","0","0","191","0","1","207100","710035305","1","1","30","0","0","30","0","191","173","0","0","0","143","10","18590","0","0","0","0","1","0","180000","200000001","191","0","0","0","0","0","0","0","191","173"
"ミソギのシャドウ","10","0","0","392","0","1","600401","710035401","1","1","30","0","0","30","0","192","200","0","0","0","144","10","15694","0","0","0","0","1","0","263040","200000001","492","0","0","0","0","0","0","0","392","294"
"ユイのシャドウ","10","0","0","392","18648","1","600201","710035402","1","1","40","0","0","30","0","192","306","0","0","0","144","10","0","0","0","0","0","1","0","173820","200000001","1292","0","0","0","0","0","0","0","592","188"
"ハンマーキャンサー","10","0","0","192","0","1","204501","710035403","1","1","30","0","0","30","0","192","165","0","0","0","144","10","17087","0","0","0","0","1","0","261600","200000001","192","0","0","0","0","0","0","0","192","235"
"ウーピーオーク","10","0","0","192","0","1","207200","710035404","1","1","30","0","0","30","0","192","162","0","0","0","144","10","12850","0","0","0","0","1","0","234800","200000001","192","0","0","0","0","0","0","0","192","162"
"ワイズワンド","10","0","0","192","11405","1","206100","710035405","1","1","30","0","0","30","0","192","157","0","0","0","144","10","0","0","0","0","0","1","0","189876","200000001","192","0","0","0","0","0","0","0","192","146"
"イリヤのシャドウ","10","0","0","193","7843","1","604401","710035501","1","1","10","0","0","30","0","193","225","0","0","0","145","10","0","0","0","0","0","1","0","170400","200000001","193","0","0","0","0","0","0","0","193","213"
"アカリのシャドウ","10","0","0","493","10843","1","600601","710035502","1","1","40","0","0","30","0","193","308","0","0","0","145","10","0","0","0","0","0","1","0","153360","200000001","493","0","0","0","0","0","0","0","493","190"
"ワッパダヌキ","10","0","0","193","8900","1","207000","710035503","1","1","30","0","0","30","0","193","378","0","0","0","145","10","0","0","0","0","0","1","0","196800","200000001","193","0","0","0","0","0","0","0","193","158"
"スリーピィオウル","10","0","0","193","18200","1","206900","710035504","1","1","30","0","0","30","0","193","199","0","0","0","145","10","0","0","0","0","0","1","0","196320","200000001","193","0","0","0","0","0","0","0","193","181"
"ウキキー","10","0","0","193","0","1","200100","710035505","1","1","30","0","0","30","0","193","155","0","0","0","145","10","8422","0","0","0","0","1","0","148841","200000001","193","0","0","0","0","0","0","0","193","170"
"ツムギのシャドウ","10","0","0","193","0","1","605401","710035601","1","1","30","0","0","30","0","193","213","0","0","0","145","10","7763","0","0","0","0","1","0","170400","200000001","193","0","0","0","0","0","0","0","193","261"
"スズメのシャドウ","10","0","0","393","12343","1","602501","710035602","1","1","25","0","0","30","0","193","308","0","0","0","145","10","0","0","0","0","0","1","0","144840","200000001","393","0","0","0","0","0","0","0","793","166"
"トドドン","10","0","0","193","0","1","206000","710035603","1","1","30","0","0","30","0","193","168","0","0","0","145","10","11723","0","0","0","0","1","0","251194","200000001","193","0","0","0","0","0","0","0","193","276"
"ランドスネーク","10","0","0","193","0","1","205500","710035604","1","1","30","0","0","30","0","193","260","0","0","0","145","10","11520","0","0","0","0","1","0","188640","200000001","193","0","0","0","0","0","0","0","193","200"
"マジックレイ","10","0","0","193","8550","1","204600","710035605","1","1","30","0","0","30","0","193","252","0","0","0","145","10","0","0","0","0","0","1","0","146064","200000001","193","0","0","0","0","0","0","0","193","202"
"クルミのシャドウ","10","0","0","393","0","1","602101","710035701","1","1","50","0","0","30","0","193","190","0","0","0","145","10","15763","0","0","0","0","1","0","204480","200000001","393","0","0","0","0","0","0","0","393","308"
"キョウカのシャドウ","10","0","0","193","8716","1","603601","710035702","1","1","30","0","0","30","0","193","213","0","0","0","145","10","0","0","0","0","0","1","0","144840","200000001","293","0","0","0","0","0","0","0","193","190"
"スティンクスカンク","10","0","0","193","0","1","203702","710035703","1","1","30","0","0","30","0","193","150","0","0","0","145","10","7700","0","0","0","0","1","0","173480","200000001","193","0","0","0","0","0","0","0","193","163"
"ギャングオッター","10","0","0","193","0","1","206200","710035704","1","1","30","0","0","30","0","193","153","0","0","0","145","10","8947","0","0","0","0","1","0","173052","200000001","193","0","0","0","0","0","0","0","193","166"
"キラービー","10","0","0","193","0","1","207100","710035705","1","1","30","0","0","30","0","193","175","0","0","0","145","10","17690","0","0","0","0","1","0","182400","200000001","193","0","0","0","0","0","0","0","193","175"
"マツリのシャドウ","10","0","0","193","0","1","600501","710035801","1","1","30","0","0","30","0","193","303","0","0","0","145","10","9432","0","0","0","0","1","0","272640","200000001","193","0","0","0","0","0","0","0","193","332"
"イオのシャドウ","10","0","0","193","8222","1","601801","710035802","1","1","3","0","0","30","0","193","308","0","0","0","145","10","0","0","0","0","0","1","0","144840","200000001","193","0","0","0","0","0","0","0","193","190"
"ブルーゴーレム","10","0","0","193","0","1","201201","710035803","1","1","30","0","0","30","0","193","3014","0","0","0","145","10","8400","0","0","0","0","1","0","189600","200000001","193","0","0","0","0","0","0","0","193","199"
"イワアライグマ","10","0","0","193","0","1","207300","710035804","1","1","30","0","0","30","0","193","191","0","0","0","145","10","13947","0","0","0","0","1","0","182400","200000001","193","0","0","0","0","0","0","0","193","185"
"ウキキー","10","0","0","193","0","1","200100","710035805","1","1","30","0","0","30","0","193","155","0","0","0","145","10","7422","0","0","0","0","1","0","148841","200000001","193","0","0","0","0","0","0","0","193","170"
"マコトのシャドウ","10","0","0","193","0","1","604301","710035901","1","1","30","0","0","30","0","193","202","0","0","0","145","10","8650","0","0","0","0","1","0","187440","200000001","193","0","0","0","0","0","0","0","393","273"
"マホのシャドウ","10","0","0","493","15343","1","601001","710035902","1","1","30","0","0","30","0","193","284","0","0","0","145","10","0","0","0","0","0","1","0","153360","200000001","193","0","0","0","0","0","0","0","493","202"
"ハイオーク","10","0","0","193","0","1","203801","710035903","1","1","30","0","0","30","0","193","186","0","0","0","145","10","15100","0","0","0","0","1","0","262800","200000001","193","0","0","0","0","0","0","0","193","239"
"イチゴヘビ","10","0","0","193","0","1","208500","710035904","1","1","30","0","0","30","0","193","306","0","0","0","145","10","10550","0","0","0","0","1","0","301200","200000001","193","0","0","0","1000","0","0","0","193","306"
"スリーピィオウル","10","0","0","193","18200","1","206900","710035905","1","1","30","0","0","30","0","193","199","0","0","0","145","10","0","0","0","0","0","1","0","196320","200000001","193","0","0","0","0","0","0","0","193","181"
"アヤネのシャドウ","10","0","0","401","0","1","602301","710036001","1","1","40","0","0","30","0","201","250","0","0","0","153","10","13313","0","0","0","0","1","0","250500","200000001","501","0","0","0","0","0","0","0","401","375"
"リンのシャドウ","10","0","0","501","0","1","602601","710036002","1","1","30","0","0","30","0","201","218","0","0","0","153","30","18375","0","0","0","0","1","0","204563","200000001","801","0","0","0","0","0","0","0","201","330"
"紅極鳥","20","0","0","201","0","1","307504","710036003","1","1","30","0","0","30","0","201","430","0","0","0","153","20","18500","0","0","0","0","1","0","2400000","300000008","201","0","0","0","0","0","0","0","201","375"
"ゴブリンリトル","10","0","0","201","0","1","204900","710036004","1","200","30","0","0","30","0","201","189","0","0","0","153","10","18950","0","0","0","0","1","0","243775","200000001","201","0","0","0","0","0","0","0","201","189"
"マッドフラワー","10","0","0","201","0","1","201301","710036005","1","1","30","0","0","30","0","201","161","0","0","0","153","10","6107","0","0","0","0","1","0","160228","200000001","201","0","0","0","0","0","0","0","201","186"
"エリコのシャドウ","10","0","0","2141","0","1","602701","710036101","1","1","30","0","0","30","0","191","187","0","0","0","143","40","12375","0","0","0","0","1","0","184800","200000001","491","0","0","0","0","0","0","0","341","280"
"チカのシャドウ","10","0","0","391","14211","1","604201","710036102","1","1","30","0","0","30","0","191","304","0","0","0","143","10","0","0","0","0","0","1","0","142800","200000001","1691","0","0","0","0","0","0","0","391","164"
"ワイルドボア","10","0","0","191","0","1","204702","710036103","1","1","30","0","0","30","0","191","126","0","0","0","143","10","11373","0","0","0","0","1","0","167290","200000001","191","0","0","0","0","0","0","0","191","345"
"ギャングオッター","10","0","0","191","0","1","206200","710036104","1","1","30","0","0","30","0","191","151","0","0","0","143","10","7847","0","0","0","0","1","0","170652","200000001","191","0","0","0","0","0","0","0","191","164"
"マグマフィッシュ","10","0","0","191","0","1","205401","710036105","1","1","30","0","0","30","0","191","153","0","0","0","143","10","16975","0","0","0","0","1","0","146441","200000001","191","0","0","0","0","0","0","0","191","188"
"ジータのシャドウ","10","0","0","192","0","1","605701","710036201","1","1","40","0","0","30","0","192","200","0","0","0","144","10","16457","0","0","0","0","1","0","216120","200000001","292","0","0","0","0","0","0","0","192","259"
"ハツネのシャドウ","10","0","0","192","12777","1","601201","710036202","1","1","30","0","0","30","0","192","235","0","0","0","144","10","0","0","0","0","0","1","0","152280","200000001","492","0","0","0","0","0","0","0","192","212"
"ワッパダヌキ","10","0","0","192","7850","1","207000","710036203","1","1","30","0","0","30","0","192","377","0","0","0","144","10","0","0","0","0","0","1","0","195600","200000001","192","0","0","0","0","0","0","0","192","157"
"ウーピーオーク","10","0","0","192","0","1","207200","710036204","1","1","30","0","0","30","0","192","162","0","0","0","144","10","11350","0","0","0","0","1","0","214800","200000001","192","0","0","0","0","0","0","0","192","162"
"マジックレイ","10","0","0","192","9500","1","204600","710036205","1","1","30","0","0","30","0","192","251","0","0","0","144","10","0","0","0","0","0","1","0","144864","200000001","192","0","0","0","0","0","0","0","192","201"
"ヒヨリのシャドウ","10","0","0","193","0","1","600101","710036301","1","1","30","0","0","30","0","193","202","0","0","0","145","10","13207","0","0","0","0","1","0","230400","200000001","393","0","0","0","0","0","0","0","193","296"
"アオイのシャドウ","10","0","0","193","0","1","604001","710036302","1","1","30","0","0","30","0","193","178","0","0","0","145","10","12763","0","0","0","0","1","0","166320","200000001","193","0","0","0","0","0","0","0","193","284"
"ツキツキ","10","0","0","193","0","1","208400","710036303","1","1","30","0","0","30","0","193","189","0","0","0","145","10","13650","0","0","0","0","1","0","241200","200000001","193","0","0","0","0","0","0","0","193","166"
"イワアライグマ","10","0","0","193","0","1","207300","710036304","1","1","30","0","0","30","0","193","191","0","0","0","145","10","14947","0","0","0","0","1","0","182400","200000001","193","0","0","0","0","0","0","0","193","185"
"コボルト","10","0","0","193","0","1","201100","710036305","1","1","30","0","0","30","0","193","190","0","0","0","145","10","11710","0","0","0","0","1","0","193647","200000001","193","0","0","0","0","0","0","0","193","185"
"モニカのシャドウ","10","0","0","594","0","1","605301","710036401","1","1","30","0","0","30","0","194","191","0","0","0","146","10","11332","0","0","0","0","1","0","205920","200000001","494","0","0","0","0","0","0","0","494","298"
"サレンのシャドウ","10","0","0","394","0","1","602801","710036402","1","1","30","0","0","30","0","194","191","0","0","0","146","10","9991","0","0","0","0","1","0","205920","200000001","194","0","0","0","0","0","0","0","244","286"
"ブルーゴーレム","10","0","0","194","0","1","201201","710036403","1","1","30","0","0","30","0","194","3014","0","0","0","146","10","8450","0","0","0","0","1","0","220800","200000001","194","0","0","0","0","0","0","0","194","200"
"キラービー","10","0","0","194","0","1","207100","710036404","1","1","30","0","0","30","0","194","176","0","0","0","146","10","18740","0","0","0","0","1","0","183600","200000001","194","0","0","0","0","0","0","0","194","176"
"ウキキー","10","0","0","194","0","1","200100","710036405","1","1","30","0","0","30","0","194","156","0","0","0","146","10","8472","0","0","0","0","1","0","150041","200000001","194","0","0","0","0","0","0","0","194","171"
"マヒルのシャドウ","10","0","0","195","0","1","603301","710036501","1","1","30","0","0","30","0","195","192","0","0","0","147","10","13900","0","0","0","0","1","0","207360","200000001","495","0","0","0","0","0","0","0","195","312"
"カスミのシャドウ","10","0","0","195","9474","1","601401","710036502","1","1","30","0","0","30","0","195","288","0","0","0","147","10","0","0","0","0","0","1","0","142800","200000001","195","0","0","0","0","0","0","0","195","228"
"オーク","10","0","0","195","0","1","203800","710036503","1","1","30","0","0","30","0","195","190","0","0","0","147","10","12700","0","0","0","0","1","0","270000","200000001","195","0","0","0","0","0","0","0","195","212"
"ハイオーク","10","0","0","195","0","1","203801","710036504","1","1","30","0","0","30","0","195","188","0","0","0","147","10","16700","0","0","0","0","1","0","265200","200000001","195","0","0","0","0","0","0","0","195","241"
"ニンフ","10","0","0","195","11800","1","201602","710036505","1","1","30","0","0","30","0","195","186","0","0","0","147","10","0","0","0","0","0","1","0","144000","200000001","195","0","0","0","0","0","0","0","195","166"
