d3b38f7bcedd8574aa7d51dc4ae492bc692468c37b57b9b03dbc3eb974c54a0d,7a28adac0fdf2ffefdb69d1ee42f1b4f963b8ac476062f625d43b67ac1f36989,c3c1e54e5de14cee6a54dc06607dd1ea52ae320bf67f4366f311d6c48c64231f,9c0aa35354b0f708898acd71483aa6df1723e9b50f5f46bcdddca9292972c47a,6b7d5d62ab302a23c32e1d1214a7a504764bdf87ecf85dc69b39867034fe6dfc,151ca872e931998ab7fbb5adf8670c7f534de0d8657d77b709addd3d078fe2e9,1a084384969233d163fb1fa1183dcb818a6e3f319f425f60757f11531b3fc009,4b893f84355ecb4828e3f771a691e2480e2b4e82eb25fca56ae4867ae3f6e3ab,80e25c43cada3d8f3f4f4649c75dee6dccb4854dfabb70086d3f2bc188bdc7dd,e9f1b6c5f73cab08e8b2439939306263223657f54b8112dbf51279155528d9e8,2500e32085fdb8029e373c099624404f745f97f398c1526d5105f29fba06b4d8,6d4414e2bd8a00886fc09f09fac1d2e30bf72ff25e76e440e5ec1ef2e4369a40,88b9f4c7a2bf5e2db8467e942c322341c39b9209875d26ba03f031f649204adf,084c3a05425cea088902870fdbde9e44b3a5c23a42bea36de7eb5de6d1d8109a,7bf9c2937ca0dec2bec4e498a6800ca8370299e736b3246eb79c9c3d6724464b,00592323c087efe50c39c05643743a327244c394ba62938e0704ca69953f4ea4,6f6395032e97fc5c0d930f6c8a5de340c734cd7edfb93ef6ea5293c41002d698,66eae7192b917c598344dee5e0bf21a9bc08adb114854635dc689683aa1b2aa5,bc85f60a9841f5e987e36e91c5f298125a16ba999e44bd90531af2a830b5fe51,0ea7ae8b80b9f6efd38388f8a4aa2b3a904630853a5622c4bb88508426bb36de,73309951dcce6301b900f6de75cb2e7d093a456f5a00d843db3ba26f68cafb66,43f5bc91920ff1024db985358b63dc548ff2476c138e9531725b74cf821f8fb3,a8974f51d99ccf3f4e273a94548ecf96b6d0f519eb5817b966f6ffab29a5141f,7d8ad49e9fb6cc3f85090efb2cd5fe6203a92dee39631e6b9d06965403c15690,d1307f18d7ce7982e348e71ab0939e23ea8cbfde3fdd6f7c310652abeb04669c,f894504af53516aa49bf1890530acaa1e610d13afc4c901878fa9c43b5c06b55,0132675b987a2ae6170a7e6e30b4f27e7e3971c7590257ed2b359ea795196181,e85931cece8e2e83953ba7f21a6d24aef3d841c0981391db3c0bdedc40c19472,181f3571866e9812a77eeb8af2171922e658dfbf2fba9d075fc4ae8b063fc76c,55daba42649e5f9c96a9cbec980d83a926ad9de3f3275bb948f7c8ef70a86363,1930f992f8e4e1a5f213dadd7b18b2ddb0d3854dcb02b9006bde49387f201fe1,ea3aa46196311e1b417ead07d469a142cb593677badffb605a856f89f94dcb61,472877936f754c8f0b9f6cf200dd97358bd063c14b30a76882f7036f7cc9838f,7127444ace3e96235226ddde293d589d8ef2de7ae266f770451691fa51909ff8,f2871b5d5067c4fc62318db369863fc5486192571b1fc4866bb62d8d9e9cd053,d0cbacff854cff5e623e48b8eca18e40e2d23287faa1a57a6b5fa96e512e1d7e,54a7eaffd54a485954f5ff1a69e7ddb5888e198d92006d4fbda1069f6c6cf41a,d1ab26570fe04ad2b4bfd6ab626de3150785a0a6d0cab9e967eb17a0a7f8aa1b,4a7e04c6339bd57f01e9ba61030fbe5a2666d421e14718ab28a1b6329f71229e,dff714bb136fc6b15bec1417b7c9d6738e86656bf376a32350eb10801be3d603,f63caf9b2fe8ec7c2273c9efadc0782525412e098b303a0e161f962c4b90778d,2af854c376a18272990a0ee77584701f123c5ac1867727087ce73681e358f86e,498a3ff40bd100f1b1b2e7dfe8510db951c5f5fd0fae0bd8387a7ed5d7fc5454,fd0f5aa5e8da89dbcda4d8b390c2317e45da733af4b8ce95f53efb80cc4896a8,cd0072144c39b19c58453422d6c4f0232d74c4d98f76835a4893303509394e3b,0a3e3492feb18cb4155defab50f952d0a25cf401770385d73add1fae1a5658ab,387a377e83f9d9592ecc35b3217d634bae2054259a08a221037ffd70247ef386
"10081","0","1","10081201","100000","10081201","-75","1008102","1","510332","32","81000906","0","0.8","0","610081021","110","1","bgm_M429","0","0","ボスバトル（HARD）","0.65","81000906","2","5054302","720","1","0","28","0","2021/12/17 12:00:00","0","0","bgm_M429","1","0","1.7","380","30","2021/12/26 14:59:59","0","0.03","90","0","0.8","610081002"
"10081","0","1","10081301","100000","10081201","-75","1008103","0","510333","-63","81000906","0","0.8","1","610081031","-40","1","bgm_M429","0","0","ボスバトル（VERY HARD）","0.65","81000906","3","5054308","490","1","0","437","0","2021/12/17 12:00:00","0","0","bgm_M429","0","0","1.7","380","30","2021/12/26 14:59:59","0","0.03","90","0","0.8","610081003"
"10081","0","1","10081401","100000","0","-75","1008104","0","0","0","81000906","0","0","0","610081041","0","1","bgm_M429","0","0","0","0","81000906","4","0","0","1","0","0","0","2021/12/17 12:00:00","0","0","bgm_M429","0","0","1.7","380","0","2021/12/26 14:59:59","0","0.03","90","0","0","610081004"
"10081","0","1","10081401","100000","0","-75","1008105","0","0","0","81000906","0","0","0","610081041","0","1","bgm_M429","0","0","0","0","81000906","5","0","0","1","0","0","0","2021/12/17 12:00:00","0","0","bgm_M429","0","0","1.7","380","0","2021/12/26 14:59:59","0","0.03","90","0","0","610081004"
"10082","0","1","10082101","100000","10082104","-20","1008201","1","510331","-25","81001005","0","0.75","0","610082011","-85","1","bgm_M546","0","0","ボスバトル（NORMAL）","0.55","81008201","1","5082301","800","1","0","416","0","2021/12/31 12:00:00","0","0","bgm_M546","3","0","2","150","20","2022/01/18 14:59:59","0","0.03","90","0","0.9","610082001"
"10082","0","1","10082201","100000","10082201","-20","1008202","1","510332","-175","81001006","0","0.75","0","610082021","-10","1","bgm_M546","0","0","ボスバトル（HARD）","0.55","81008202","2","5082302","145","1","0","-191","0","2021/12/31 12:00:00","0","0","bgm_M546","1","0","2","150","30","2022/01/18 14:59:59","0","0.03","90","0","0.9","610082002"
"10082","0","1","10082301","100000","10082201","-20","1008203","0","510333","-47","81001006","0","0.75","1","610082031","-70","1","bgm_M546","0","0","ボスバトル（VERY HARD）","0.55","81008202","3","5082308","480","1","0","479","0","2021/12/31 12:00:00","0","0","bgm_M546","0","0","2","150","30","2022/01/18 14:59:59","0","0.03","90","0","0.9","610082003"
"10082","0","1","10082401","100000","0","-20","1008204","0","0","0","81001006","0","0","0","610082041","0","1","bgm_M546","0","0","0","0","81008202","4","0","0","1","0","0","0","2021/12/31 12:00:00","0","0","bgm_M546","0","0","2","150","0","2022/01/18 14:59:59","0","0.03","90","0","0","610082004"
"10082","0","1","10082401","100000","0","-20","1008205","0","0","0","81001006","0","0","0","610082041","0","1","bgm_M546","0","0","0","0","81008202","5","0","0","1","0","0","0","2021/12/31 12:00:00","0","0","bgm_M546","0","0","2","150","0","2022/01/18 14:59:59","0","0.03","90","0","0","610082004"
"10083","0","1","10083101","100000","10083101","-20","1008301","1","510331","52","81005601","0","0.75","0","610083011","-85","1","bgm_M438","0","0","ボスバトル（NORMAL）","0.65","81005601","1","5056301","800","1","0","852","0","2022/01/18 12:00:00","0","0","bgm_M438","3","0","2","150","20","2022/01/27 14:59:59","0","0.03","90","0","0.8","610083001"
"10083","0","1","10083201","100000","10083201","-20","1008302","1","510332","43","81005602","0","0.75","0","610083021","-10","1","bgm_M438","0","0","ボスバトル（HARD）","0.65","81005602","2","5056302","145","1","0","-67","0","2022/01/18 12:00:00","0","0","bgm_M438","1","0","2","150","30","2022/01/27 14:59:59","0","0.03","90","0","0.8","610083002"
"10083","0","1","10083301","100000","10083201","-20","1008303","0","510333","-15","81005602","0","0.75","1","610083031","-70","1","bgm_M438","0","0","ボスバトル（VERY HARD）","0.65","81005602","3","5056308","480","1","0","516","0","2022/01/18 12:00:00","0","0","bgm_M438","0","0","2","150","30","2022/01/27 14:59:59","0","0.03","90","0","0.8","610083003"
"10083","0","1","10083401","100000","0","-20","1008304","0","0","0","81005602","0","0","0","610083041","0","1","bgm_M438","0","0","0","0","81005602","4","0","0","1","0","0","0","2022/01/18 12:00:00","0","0","bgm_M438","0","0","2","150","0","2022/01/27 14:59:59","0","0.03","90","0","0","610083004"
"10083","0","1","10083401","100000","0","-20","1008305","0","0","0","81005602","0","0","0","610083041","0","1","bgm_M438","0","0","0","0","81005602","5","0","0","1","0","0","0","2022/01/18 12:00:00","0","0","bgm_M438","0","0","2","150","0","2022/01/27 14:59:59","0","0.03","90","0","0","610083004"
"10084","0","1","10084101","100000","10084104","5","1008401","1","510331","-25","100113","0","0.8","0","610084011","-85","1","bgm_M57","0","0","ボスバトル（NORMAL）","0.75","100113","1","5084301","800","1","0","455","0","2022/01/31 12:00:00","0","0","bgm_M57","3","0","1.35","50","20","2022/02/24 14:59:59","0","0.03","90","0","0.9","610084001"
"10084","0","1","10084201","100000","10084201","5","1008402","1","510332","-175","100433","0","0.8","0","610084021","-10","1","bgm_M57","0","0","ボスバトル（HARD）","0.75","100433","2","5084302","145","1","0","-191","0","2022/01/31 12:00:00","0","0","bgm_M57","1","0","1.35","50","30","2022/02/24 14:59:59","0","0.03","90","0","0.9","610084002"
"10084","0","1","10084301","100000","10084201","5","1008403","0","510333","-47","100433","0","0.8","1","610084031","-70","1","bgm_M57","0","0","ボスバトル（VERYHARD）","0.75","100433","3","5084308","480","1","0","479","0","2022/01/31 12:00:00","0","0","bgm_M57","0","0","1.35","50","30","2022/02/24 14:59:59","0","0.03","90","0","0.9","610084003"
"10084","0","1","10084401","100000","0","5","1008404","0","0","0","100433","0","0","0","610084041","0","1","bgm_M57","0","0","0","0","100433","4","0","0","1","0","0","0","2022/01/31 12:00:00","0","0","bgm_M57","0","0","1.35","50","0","2022/02/24 14:59:59","0","0.03","90","0","0","610084004"
"10084","0","1","10084401","100000","0","5","1008405","0","0","0","100433","0","0","0","610084041","0","1","bgm_M57","0","0","0","0","100433","5","0","0","1","0","0","0","2022/01/31 12:00:00","0","0","bgm_M57","0","0","1.35","50","0","2022/02/24 14:59:59","0","0.03","90","0","0","610084004"
"10085","0","1","10085101","100000","10085102","-20","1008501","1","510331","-59","81008507","0","0.65","0","610085011","-85","1","bgm_M559","0","0","ボスバトル（NORMAL）","0.9","81008507","1","5085301","770","1","0","450","0","2022/02/07 12:00:00","0","0","bgm_M559","3","0","1.2","20","20","2022/02/24 14:59:59","0","0.03","90","0","0.65","610085001"
"10085","0","1","10085201","100000","10085201","-20","1008502","1","510332","47","81008508","0","0.65","0","610085021","110","1","bgm_M559","0","0","ボスバトル（HARD）","0.9","81008508","2","5085302","720","1","0","-277","0","2022/02/07 12:00:00","0","0","bgm_M559","1","0","1.2","20","30","2022/02/24 14:59:59","0","0.03","90","0","0.65","610085002"
"10085","0","1","10085301","100000","10085201","-20","1008503","0","510333","-85","81008508","0","0.65","1","610085031","-40","1","bgm_M559","0","0","ボスバトル（VERY HARD）","0.9","81008508","3","5085308","490","1","0","484","0","2022/02/07 12:00:00","0","0","bgm_M559","0","0","1.2","20","30","2022/02/24 14:59:59","0","0.03","90","0","0.65","610085003"
"10085","0","1","10085401","100000","0","-20","1008504","0","0","0","81008508","0","0","0","610085041","0","1","bgm_M559","0","0","0","0","81008508","4","0","0","1","0","0","0","2022/02/07 12:00:00","0","0","bgm_M559","0","0","1.2","20","0","2022/02/24 14:59:59","0","0.03","90","0","0","610085004"
"10085","0","1","10085401","100000","0","-20","1008505","0","0","0","81008508","0","0","0","610085041","0","1","bgm_M559","0","0","0","0","81008508","5","0","0","1","0","0","0","2022/02/07 12:00:00","0","0","bgm_M559","0","0","1.2","20","0","2022/02/24 14:59:59","0","0.03","90","0","0","610085004"
"10086","0","1","10086101","100000","10086101","5","1008601","1","510331","26","100023","0","0.8","0","610086011","-40","1","bgm_M57","0","0","ボスバトル（NORMAL）","0.45","100023","1","5058301","450","1","0","247","0","2022/02/10 12:00:00","0","0","bgm_M57","3","0","1.75","50","20","2022/02/26 14:59:59","0","0.03","90","0","1.1","610086001"
"10086","0","1","10086201","100000","10086201","5","1008602","1","510332","35","100693","0","0.8","0","610086021","-40","1","bgm_M57","0","0","ボスバトル（HARD）","0.45","100693","2","5058302","450","1","0","0","0","2022/02/10 12:00:00","0","0","bgm_M57","1","0","1.75","50","30","2022/02/26 14:59:59","0","0.03","90","0","1.1","610086002"
"10086","0","1","10086301","100000","10086201","5","1008603","0","510333","-80","100693","0","0.8","1","610086031","-40","1","bgm_M57","0","0","ボスバトル（VERYHARD）","0.45","100693","3","5058308","450","1","0","478","0","2022/02/10 12:00:00","0","0","bgm_M57","0","0","1.75","50","30","2022/02/26 14:59:59","0","0.03","90","0","1.1","610086003"
"10086","0","1","10086401","100000","0","5","1008604","0","0","0","100693","0","0","0","610086041","0","1","bgm_M57","0","0","0","0","100693","4","0","0","1","0","0","0","2022/02/10 12:00:00","0","0","bgm_M57","0","0","1.75","50","0","2022/02/26 14:59:59","0","0.03","90","0","0","610086004"
"10086","0","1","10086401","100000","0","5","1008605","0","0","0","100693","0","0","0","610086041","0","1","bgm_M57","0","0","0","0","100693","5","0","0","1","0","0","0","2022/02/10 12:00:00","0","0","bgm_M57","0","0","1.75","50","0","2022/02/26 14:59:59","0","0.03","90","0","0","610086004"
"10087","0","1","10087101","100000","10087101","-20","1008701","1","510331","0","101823","0","0.75","0","610087011","-85","1","bgm_M447","0","0","ボスバトル（NORMAL）","0.75","101823","1","5059301","800","1","0","577","0","2022/02/16 12:00:00","0","0","bgm_M447","3","0","1.5","180","20","2022/02/26 14:59:59","0","0.03","90","0","0.8","610087001"
"10087","0","1","10087201","100000","10087201","-20","1008702","1","510332","32","101843","0","0.75","0","610087021","-10","1","bgm_M447","0","0","ボスバトル（HARD）","0.75","101843","2","5059302","145","1","0","111","0","2022/02/16 12:00:00","0","0","bgm_M447","1","0","1.5","180","30","2022/02/26 14:59:59","0","0.03","90","0","0.8","610087002"
"10087","0","1","10087301","100000","10087201","-20","1008703","0","510333","-77","101843","0","0.75","1","610087031","-70","1","bgm_M447","0","0","ボスバトル（VERY HARD）","0.75","101843","3","5059308","480","1","0","528","0","2022/02/16 12:00:00","0","0","bgm_M447","0","0","1.5","180","30","2022/02/26 14:59:59","0","0.03","90","0","0.8","610087003"
"10087","0","1","10087401","100000","0","-20","1008704","0","0","0","101843","0","0","0","610087041","0","1","bgm_M447","0","0","0","0","101843","4","0","0","1","0","0","0","2022/02/16 12:00:00","0","0","bgm_M447","0","0","1.5","180","0","2022/02/26 14:59:59","0","0.03","90","0","0","610087004"
"10087","0","1","10087401","100000","0","-20","1008705","0","0","0","101843","0","0","0","610087041","0","1","bgm_M447","0","0","0","0","101843","5","0","0","1","0","0","0","2022/02/16 12:00:00","0","0","bgm_M447","0","0","1.5","180","0","2022/02/26 14:59:59","0","0.03","90","0","0","610087004"
"10088","0","1","10088101","100000","10088102","-70","1008801","1","510331","-28","81008801","0","0.8","0","610088011","-85","1","bgm_M568","0","0","ボスバトル（NORMAL）","0.75","81008801","1","5088301","800","1","0","451","0","2022/02/28 12:00:00","0","0","bgm_M568","3","0","1.5","300","20","2022/03/18 14:59:59","0","0.03","90","0","0.8","610088001"
"10088","0","1","10088201","100000","10088201","-70","1008802","1","510332","31","81008802","0","0.8","0","610088021","-10","1","bgm_M568","0","0","ボスバトル（HARD）","0.75","81008802","2","5088302","145","1","0","-230","0","2022/02/28 12:00:00","0","0","bgm_M568","1","0","1.5","300","30","2022/03/18 14:59:59","0","0.03","90","0","0.8","610088002"
"10088","0","1","10088301","100000","10088201","-70","1008803","0","510333","-56","81008802","0","0.8","1","610088031","-70","1","bgm_M568","0","0","ボスバトル（VERY HARD）","0.75","81008802","3","5088308","480","1","0","444","0","2022/02/28 12:00:00","0","0","bgm_M568","0","0","1.5","300","30","2022/03/18 14:59:59","0","0.03","90","0","0.8","610088003"
"10088","0","1","10088401","100000","0","-40","1008804","0","0","0","81008802","0","0","0","610088041","0","1","bgm_M568","0","0","0","0","81008802","4","0","0","1","0","0","0","2022/02/28 12:00:00","0","0","bgm_M568","0","0","2.4","300","0","2022/03/18 14:59:59","0","0.03","90","0","0","610088004"
"10088","0","1","10088401","100000","0","-40","1008805","0","0","0","81008802","0","0","0","610088041","0","1","bgm_M568","0","0","0","0","81008802","5","0","0","1","0","0","0","2022/02/28 12:00:00","0","0","bgm_M568","0","0","2.4","300","0","2022/03/18 14:59:59","0","0.03","90","0","0","610088004"
"10089","0","1.15","10089101","100000","10089102","-47","1008901","1","510341","-51","81006101","0","1.5","0","610089011","-85","1","bgm_M455","0","0","ボスバトル（NORMAL）","1.22","81006101","1","5061301","800","1.15","0","395","0","2022/03/16 12:00:00","0","0","bgm_M455","3","0","0.83","140","20","2022/03/25 14:59:59","0","0.03","90","0","0.5","610089001"
"10089","0","1.15","10089201","100000","10089201","-47","1008902","1","510342","18","81006102","0","1.5","0","610089021","-10","1","bgm_M455","0","0","ボスバトル（HARD）","1.22","81006102","2","5061302","145","1.15","0","-17","0","2022/03/16 12:00:00","0","0","bgm_M455","1","0","0.83","140","30","2022/03/25 14:59:59","0","0.03","90","0","0.5","610089002"
"10089","0","1.15","10089301","100000","10089201","-47","1008903","0","510342","-51","81006102","0","1.75","1","610089031","-70","1","bgm_M455","0","0","ボスバトル（VERY HARD）","1.22","81006102","3","5061308","480","1.15","0","514","0","2022/03/16 12:00:00","0","0","bgm_M455","0","0","0.83","140","30","2022/03/25 14:59:59","0","0.03","90","0","0.5","610089003"
"10089","0","1","10089401","100000","0","-47","1008904","0","0","0","81006102","0","0","0","610089041","0","1","bgm_M455","0","0","0","0","81006102","4","0","0","1","0","0","0","2022/03/16 12:00:00","0","0","bgm_M455","0","0","0.83","140","0","2022/03/25 14:59:59","0","0.03","90","0","0","610089004"
"10089","0","1","10089401","100000","0","-47","1008905","0","0","0","81006102","0","0","0","610089041","0","1","bgm_M455","0","0","0","0","81006102","5","0","0","1","0","0","0","2022/03/16 12:00:00","0","0","bgm_M455","0","0","0.83","140","0","2022/03/25 14:59:59","0","0.03","90","0","0","610089004"
"10090","0","1","10090101","100000","10090102","-45","1009001","1","510331","-85","81009001","0","1","0","610090011","-85","1","bgm_M577","0","0","ボスバトル（NORMAL）","0.9","81009001","1","5090301","500","1","0","510","0","2022/03/31 12:00:00","0","0","bgm_M577","3","0","1.18","240","20","2022/04/18 14:59:59","0","0.03","90","0","0.57","610090001"
"10090","0","1","10090201","100000","10090201","-45","1009002","1","510332","-10","81009002","0","1","0","610090021","-10","1","bgm_M577","0","0","ボスバトル（HARD）","0.9","81009002","2","5090302","145","1","0","-20","0","2022/03/31 12:00:00","0","0","bgm_M577","1","0","1.18","240","30","2022/04/18 14:59:59","0","0.03","90","0","0.57","610090002"
"10090","0","1","10090301","100000","10090201","-45","1009003","0","510333","-50","81009002","0","0.8","1","610090031","-70","1","bgm_M577","0","0","ボスバトル（VERY HARD）","0.9","81009002","3","5090308","480","1","0","514","0","2022/03/31 12:00:00","0","0","bgm_M577","0","0","1.18","240","30","2022/04/18 14:59:59","0","0.03","90","0","0.57","610090003"
"10090","0","1","10090401","100000","0","-45","1009004","0","0","0","81009002","0","0","0","610090041","0","1","bgm_M577","0","0","0","0","81009002","4","0","0","1","0","0","0","2022/03/31 12:00:00","0","0","bgm_M577","0","0","1.18","240","0","2022/04/18 14:59:59","0","0.03","90","0","0","610090004"
"10090","0","1","10090401","100000","0","-45","1009005","0","0","0","81009002","0","0","0","610090041","0","1","bgm_M577","0","0","0","0","81009002","5","0","0","1","0","0","0","2022/03/31 12:00:00","0","0","bgm_M577","0","0","1.18","240","0","2022/04/18 14:59:59","0","0.03","90","0","0","610090004"
"10091","0","1","10091101","100000","10091101","-50","1009101","1","510331","-20","81006401","0","0.85","0","610091011","-105","1","bgm_M461","0","0","ボスバトル（NORMAL）","0.85","81006401","1","5064301","770","1","0","875","0","2022/04/18 12:00:00","0","0","bgm_M461","3","0","1.25","100","20","2022/04/27 14:59:59","0","0.03","90","0","0.67","610091001"
"10091","0","1","10091201","100000","10091201","-50","1009102","1","510332","-140","81006402","0","0.85","0","610091021","-35","1","bgm_M461","0","0","ボスバトル（HARD）","0.85","81006402","2","5064302","145","1","0","-229","0","2022/04/18 12:00:00","0","0","bgm_M461","1","0","1.25","100","30","2022/04/27 14:59:59","0","0.03","90","0","0.67","610091002"
"10091","0","1","10091301","100000","10091201","-50","1009103","0","510333","-60","81006402","0","0.85","1","610091031","-70","1","bgm_M461","0","0","ボスバトル（VERY HARD）","0.85","81006402","3","5064308","480","1","0","512","0","2022/04/18 12:00:00","0","0","bgm_M461","0","0","1.25","100","30","2022/04/27 14:59:59","0","0.03","90","0","0.67","610091003"
"10091","0","1","10091401","100000","0","-50","1009104","0","0","0","81006402","0","0","0","610091041","0","1","bgm_M461","0","0","0","0","81006402","4","0","0","1","0","0","0","2022/04/18 12:00:00","0","0","bgm_M461","0","0","1.25","100","0","2022/04/27 14:59:59","0","0.03","90","0","0","610091004"
"10091","0","1","10091401","100000","0","-50","1009105","0","0","0","81006402","0","0","0","610091041","0","1","bgm_M461","0","0","0","0","81006402","5","0","0","1","0","0","0","2022/04/18 12:00:00","0","0","bgm_M461","0","0","1.25","100","0","2022/04/27 14:59:59","0","0.03","90","0","0","610091004"
"10092","0","1","10092101","100000","10092101","-70","1009201","1","510021","-30","103021","0","0.75","0","610092011","-125","1","bgm_M585","0","0","ボスバトル（NORMAL）","0.75","103021","1","5092301","0","1","0","410","0","2022/04/30 12:00:00","0","0","bgm_M585","3","0","1.5","150","20","2022/05/18 14:59:59","0","0.03","90","0","0.75","610092001"
"10092","0","1","10092201","100000","10092201","-70","1009202","1","510022","10","103011","0","0.75","0","610092021","-10","1","bgm_M585","0","0","ボスバトル（HARD）","0.75","103011","2","5092302","145","1","0","-20","0","2022/04/30 12:00:00","0","0","bgm_M585","1","0","1.5","150","30","2022/05/18 14:59:59","0","0.03","90","0","0.75","610092002"
"10092","0","1","10092301","100000","10092201","-70","1009203","0","510022","-50","103011","0","0.75","1","610092031","-70","1","bgm_M585","0","0","ボスバトル（VERY HARD）","0.75","103011","3","5092308","480","1","0","514","0","2022/04/30 12:00:00","0","0","bgm_M585","0","0","1.5","150","30","2022/05/18 14:59:59","0","0.03","90","0","0.75","610092003"
"10092","0","1","10092401","100000","0","-70","1009204","0","0","0","103011","0","0","0","610092041","0","1","bgm_M585","0","0","0","0","103011","4","0","0","1","0","0","0","2022/04/30 12:00:00","0","0","bgm_M585","0","0","1.5","150","0","2022/05/18 14:59:59","0","0.03","90","0","0","610092004"
"10092","0","1","10092401","100000","0","-70","1009205","0","0","0","103011","0","0","0","610092041","0","1","bgm_M585","0","0","0","0","103011","5","0","0","1","0","0","0","2022/04/30 12:00:00","0","0","bgm_M585","0","0","1.5","150","0","2022/05/18 14:59:59","0","0.03","90","0","0","610092004"
"10093","0","1","10093101","100000","10093102","-54","1009301","1","510331","-35","81006601","0","0.7","0","610093011","-85","1","bgm_M470","0","0","ボスバトル（NORMAL）","1","81006601","1","5066301","770","1","0","482","0","2022/05/16 12:00:00","0","0","bgm_M470","3","0","1","440","20","2022/05/25 14:59:59","0","0.03","90","0","0.5","610093001"
"10093","0","1","10093201","100000","10093201","-54","1009302","1","510332","-152","81006602","0","0.7","0","610093021","110","1","bgm_M470","0","0","ボスバトル（HARD）","1","81006602","2","5066302","720","1","0","-237","0","2022/05/16 12:00:00","0","0","bgm_M470","1","0","1","440","30","2022/05/25 14:59:59","0","0.03","90","0","0.5","610093002"
"10093","0","1","10093301","100000","10093201","-54","1009303","0","510333","-51","81006602","0","0.7","1","610093031","-40","1","bgm_M470","0","0","ボスバトル（VERY HARD）","1","81006602","3","5066308","490","1","0","502","0","2022/05/16 12:00:00","0","0","bgm_M470","0","0","1","440","30","2022/05/25 14:59:59","0","0.03","90","0","0.5","610093003"
"10093","0","1","10093401","100000","0","-54","1009304","0","0","0","81006602","0","0","0","610093041","0","1","bgm_M470","0","0","0","0","81006602","4","0","0","1","0","0","0","2022/05/16 12:00:00","0","0","bgm_M470","0","0","1","440","0","2022/05/25 14:59:59","0","0.03","90","0","0","610093004"
"10093","0","1","10093401","100000","0","-54","1009305","0","0","0","81006602","0","0","0","610093041","0","1","bgm_M470","0","0","0","0","81006602","5","0","0","1","0","0","0","2022/05/16 12:00:00","0","0","bgm_M470","0","0","1","440","0","2022/05/25 14:59:59","0","0.03","90","0","0","610093004"
"10094","0","1","10094101","100000","10094101","-50","1009401","1","510331","-59","102093","0","0.6","0","610094011","-85","1","bgm_M598","0","0","ボスバトル（NORMAL）","0.45","102093","1","5094301","800","1","0","898","0","2022/05/31 12:00:00","0","0","bgm_M598","3","0","2.2","250","20","2022/06/18 14:59:59","0","0.03","90","0","1.05","610094001"
"10094","0","1","10094201","100000","10094201","-50","1009402","1","510332","-204","102113","0","0.6","0","610094021","-10","1","bgm_M598","0","0","ボスバトル（HARD）","0.45","102113","2","5094302","145","1","0","-76","0","2022/05/31 12:00:00","0","0","bgm_M598","1","0","2.2","250","30","2022/06/18 14:59:59","0","0.03","90","0","1.05","610094002"
"10094","0","1","10094301","100000","10094201","-50","1009403","0","510333","-81","102113","0","0.6","1","610094031","-70","1","bgm_M598","0","0","ボスバトル（VERY HARD）","0.5","102113","3","5094308","480","1","0","478","0","2022/05/31 12:00:00","0","0","bgm_M598","0","0","2.2","250","30","2022/06/18 14:59:59","0","0.03","90","0","1.05","610094003"
"10094","0","1","10094401","100000","0","-50","1009404","0","0","0","102113","0","0","0","610094041","0","1","bgm_M598","0","0","0","0","102113","4","0","0","1","0","0","0","2022/05/31 12:00:00","0","0","bgm_M598","0","0","2.2","250","0","2022/06/18 14:59:59","0","0.03","90","0","0","610094004"
"10094","0","1","10094401","100000","0","-50","1009405","0","0","0","102113","0","0","0","610094041","0","1","bgm_M598","0","0","0","0","102113","5","0","0","1","0","0","0","2022/05/31 12:00:00","0","0","bgm_M598","0","0","2.2","250","0","2022/06/18 14:59:59","0","0.03","90","0","0","610094004"
"10095","0","1","10095101","100000","10095102","-47","1009501","1","510331","-51","81006801","0","0.8","0","610095011","-85","1","bgm_M481","0","0","ボスバトル（NORMAL）","0.65","81006801","1","5068301","800","1","0","395","0","2022/06/16 12:00:00","0","0","bgm_M481","3","0","1.7","280","20","2022/06/25 14:59:59","0","0.03","90","0","0.8","610095001"
"10095","0","1","10095201","100000","10095201","-47","1009502","1","510332","18","81006802","0","0.8","0","610095021","-10","1","bgm_M481","0","0","ボスバトル（HARD）","0.65","81006802","2","5068302","145","1","0","-17","0","2022/06/16 12:00:00","0","0","bgm_M481","1","0","1.7","280","30","2022/06/25 14:59:59","0","0.03","90","0","0.8","610095002"
"10095","0","1","10095301","100000","10095201","-47","1009503","0","510333","-51","81006802","0","0.8","1","610095031","-70","1","bgm_M481","0","0","ボスバトル（VERY HARD）","0.65","81006802","3","5068308","480","1","0","514","0","2022/06/16 12:00:00","0","0","bgm_M481","0","0","1.7","280","30","2022/06/25 14:59:59","0","0.03","90","0","0.8","610095003"
"10095","0","1","10095401","100000","0","-47","1009504","0","0","0","81006802","0","0","0","610095041","0","1","bgm_M481","0","0","0","0","81006802","4","0","0","1","0","0","0","2022/06/16 12:00:00","0","0","bgm_M481","0","0","1.7","280","0","2022/06/25 14:59:59","0","0.03","90","0","0","610095004"
"10095","0","1","10095401","100000","0","-47","1009505","0","0","0","81006802","0","0","0","610095041","0","1","bgm_M481","0","0","0","0","81006802","5","0","0","1","0","0","0","2022/06/16 12:00:00","0","0","bgm_M481","0","0","1.7","280","0","2022/06/25 14:59:59","0","0.03","90","0","0","610095004"
