646f0b96b28495868a07931971b6afa571f8a08425d3283d133da72fece30fb0,2d589cc019b4308dad49d78381bf39fbdb03f41771738e6bcaa48aa1480c52a1,14c2720c69ce3d0514a02038c10880107ec151cac0926ccaeae5c31ce957cba6,70f9c2b4ad784f4f1b87a059944a0793a69b7f8a286354b9b2cb0c8351b0d5e7,ebc7acaf045805b57bd1a573e7695f89a704837664639e739f0645317fec3978,74cb8c406df8040416735e237363d23dfbb34cb0daf8d2c01952b9f051b0306f,c67bf3bfce52698475d3cf1ce935c9671f788428879a32f8b38b6a9c9aa074be,47e1a2ce811edce47fd1930f2e1ac9abe7cf4e00a5f291ffbc94eafcf3c15e16,fdb27d134a9515fb587329ad3b1ac590e9541cee9b0f432886787afc68f7ae6b,4685fd1b6f4d3a1f1f4329a20f99f5ff85dff401c756c95c6e0be66f793edfd0,6aed13d018adf340815d207534f4b9d2728e2292b3ee7eb43809b5d6664234f1
"","","21","0","","vo_dsb_7007","vo_dsb_1010807","1010807","0","1010807053",""
"0.2","0","11","10","1","まぁね。\n魔力が回復する温泉があるって聞いて\nあと……あたしは別に気にしてないけど\nついでに肌もプルプルになるらしいし？","2","1010807","1","1010807054","0"
"","","93","","","1","5.9","1010807","","1010807055",""
"","","3","1","","dsb_talk_arm_crossed_surprise_loop","2","1010807","","1010807056","0.5"
"","","91","","","","1010807054","1010807","","1010807057",""
"","","3","1","","dsb_talk_arm_crossed_joy_loop","2","1010807","","1010807058","0.5"
"","","21","0","","vo_dsb_7008","vo_dsb_1010807","1010807","0","1010807059",""
"0.2","0","11","10","1","たしかにじんわりと\n魔力は回復してきてるし……\nこのヌルヌルしたお湯の感じが\n肌にも効きそうな気がするわ。","2","1010807","1","1010807060","0"
"","","91","","","","0","1010807","","1010807061",""
"","","3","1","","dsb_idle_arm_joy_crossed","2","1010807","","1010807062","0.5"
"","","3","1","","dsb_talk_joy3","1","1010807","","1010807063","0.5"
"","","21","0","","vo_dsb_7009","vo_dsb_1010807","1010807","0","1010807064",""
"0.2","0","11","10","1","そっか～♪\nじゃあ今日の温泉は大成功だね☆\n捕まえてきてもらったかいがあったよ～","1","1010807","1","1010807065","0"
"","","91","","","","0","1010807","","1010807066",""
"","","3","1","","dsb_idle_normal","1","1010807","","1010807067","0.5"
"","","3","1","","dsb_talk_normal","2","1010807","","1010807068","0.3"
"","","21","0","","vo_dsb_7010","vo_dsb_1010807","1010807","0","1010807069",""
"0.2","0","11","10","1","なかなかやるじゃない！\n……ん？　ちょっと待って。\n捕まえてきてもらった……？","2","1010807","1","1010807070","0"
"","","93","","","1","2.9","1010807","","1010807071",""
"","","3","1","","dsb_talk_normal_jitome","2","1010807","","1010807072","0.3"
"","","91","","","","1010807070","1010807","","1010807073",""
"","","3","1","","dsb_idle_normal","2","1010807","","1010807074","0.5"
"","","3","1","","dsb_talk_normal_joy","1","1010807","","1010807075","0.5"
"","","21","0","","vo_dsb_7011","vo_dsb_1010807","1010807","0","1010807076",""
"0.2","0","11","10","1","あれ？　温泉の名前、見なかったの～？\nこの今日の温泉は……\n特製のポーションとゼラチナを混ぜた\n当旅館自慢のゼラチナの湯で～す☆","1","1010807","1","1010807077","0"
"","","91","","","","0","1010807","","1010807078",""
"","","3","1","","dsb_idle_joy1","1","1010807","","1010807079","0.5"
"","","3","1","","dsb_talk_surprise2_anger2","2","1010807","","1010807080","0.5"
"","","21","0","","vo_dsb_7012","vo_dsb_1010807","1010807","0","1010807081",""
"0.2","0","11","10","1","ゼ……ゼラチナ風呂ぉ～～！？\nそういえば、どこかでそんな\n不穏な言葉を見たような気が……","2","1010807","1","1010807082","0"
"","","91","","","","0","1010807","","1010807083",""
"","","3","1","","dsb_talk_surprise1_shy","2","1010807","","1010807084","0.5"
"","","21","0","","vo_dsb_7013","vo_dsb_1010807","1010807","0","1010807085",""
"0.2","0","11","10","1","どうりでなんだか懐かしい感じの\nする温泉だと思ったわ……じゃなくて！\nなんてものを作ってんのよ！？","2","1010807","1","1010807086","0"
"","","93","","","1","5.6","1010807","","1010807087",""
"","","3","1","","dsb_talk_anger_Ex2","2","1010807","","1010807088","0.5"
"","","91","","","","1010807086","1010807","","1010807089",""
"","","3","1","","dsb_talk_surprise1_normal2","1","1010807","","1010807090","0.5"
"","","21","0","","vo_dsb_7014","vo_dsb_1010807","1010807","0","1010807091",""
"0.2","0","11","10","1","でも効能はよかったでしょ～？\nちなみに入浴時間に比例して\n魔力の回復量も増大しちゃう\n素敵仕様となっておりま～す☆","1","1010807","1","1010807092","0"
"","","91","","","","0","1010807","","1010807093",""
"","","3","1","","dsb_idle_normal","1","1010807","","1010807094","0.5"
"","","3","1","","dsb_talk_sad_shy","2","1010807","","1010807095","0.5"
"","","21","0","","vo_dsb_7015","vo_dsb_1010807","1010807","0","1010807096",""
"0.2","0","11","10","1","いや、そういう問題じゃ……\nへっ！？　ほんとに回復量が\n増してきたような……！\nくぅううう……き、効くぅ～っ♪","2","1010807","1","1010807097","0"
"","","93","","","1","7.5","1010807","","1010807098",""
"","","3","1","","dsb_talk_memory_nervous","2","1010807","","1010807099","0.5"
"","0.5","3","0","1","dsb_smile2","1","1010807","dsb_idle_normal","1010807100","0.5"
"","","91","","","","1010807097","1010807","","1010807101",""
"","","93","","","0","0.3","1010807","","1010807102",""
"dsb_idle_normal","0","5","70","-345","1","12","1010808","-165","1010808001","2"
"dsb_idle_relax_dere2","1","5","70","-345","2","9","1010808","165","1010808002","2"
"","","31","0","1","1","1","1010808","0","1010808003","1"
"","","31","0","1","3","3","1010808","0","1010808004","1"
"","","31","0","1","4","4","1010808","0","1010808005","1"
"","","31","0","1","10","19","1010808","0","1010808006","1"
"","","31","0","1","20","29","1010808","0","1010808007","1"
"","","31","155","1","30","39","1010808","-168","1010808008","1"
"","","31","-155","1","31","39","1010808","-168","1010808009","1"
"","","13","","","170","1","1010808","","1010808010",""
"","","13","","","170","2","1010808","","1010808011",""
"","","91","","","","0","1010808","","1010808012",""
"","","23","1","","se_10044200_cmn_amb","se_10044200","1010808","","1010808013",""
"","","23","0","","se_10044200_cmn_steam","se_10044200","1010808","","1010808014",""
"","","93","","","0","6.2","1010808","","1010808015",""
"","","23","1","","se_10044200_hotspring_09","se_10044200","1010808","","1010808016",""
"","","93","","","0","1.3","1010808","","1010808017",""
"","","3","1","","dsb_talk_relax_Ex8","2","1010808","","1010808018","0.5"
"","","21","0","","vo_dsb_8001","vo_dsb_1010808","1010808","0","1010808019",""
"0.2","0","11","10","1","ふあぁ……\nあったかいのにスースーしますぅ……\nなんだか不思議な感じ……♪","2","1010808","1","1010808020","0"
"","","91","","","","0","1010808","","1010808021",""
"","","3","1","","dsb_idle_normal_joy","2","1010808","","1010808022","0.5"
"","","3","1","","dsb_talk_normal_joy","1","1010808","","1010808023","0.5"
"","","21","0","","vo_dsb_8002","vo_dsb_1010808","1010808","0","1010808024",""
"0.2","0","11","10","1","うふふ、エルフの森で採れた薬草を\n使った薬草風呂よ～\n喉の調子がとってもよくなるの。\nためしにちょっと声を出してみて～？","1","1010808","1","1010808025","0"
"","","91","","","","0","1010808","","1010808026",""
"","","3","1","","dsb_idle_wish_normal","1","1010808","","1010808027","0.3"
"","","3","0","","dsb_kurumi_sing_in","2","1010808","","1010808028","0.3"
"","","21","0","","vo_dsb_8003","vo_dsb_1010808","1010808","0","1010808029",""
"0.2","0","11","10","1","は、はいっ。\n……ふぅ。\nあーあーあー♪","2","1010808","1","1010808030","0"
"","","93","","","1","5","1010808","","1010808031",""
"","0","3","0","1","dsb_kurumi_sing_mid","2","1010808","dsb_kurumi_sing_loop","1010808032","0.2"
"","","91","","","","1010808030","1010808","","1010808033",""
"","","3","1","","dsb_idle_wish_talkjoy2","1","1010808","","1010808034","0.5"
"","","3","1","","dsb_talk_sad2_light","2","1010808","","1010808035","0.5"
"","","21","0","","vo_dsb_8004","vo_dsb_1010808","1010808","0","1010808036",""
"0.2","0","11","10","1","わぁっ……！\n本当です……\nいつもより声がずっと出しやすい……！","2","1010808","1","1010808037","0"
"","","91","","","","0","1010808","","1010808038",""
"","","3","1","","dsb_idle_normal_joy","2","1010808","","1010808039","0.5"
"","","3","1","","dsb_talk_joy3","1","1010808","","1010808040","0.5"
"","","21","0","","vo_dsb_8005","vo_dsb_1010808","1010808","0","1010808041",""
"0.2","0","11","10","1","素敵なお声ね～♪\nびっくりしちゃった～","1","1010808","1","1010808042","0"
"","","91","","","","0","1010808","","1010808043",""
"","","3","1","","dsb_idle_sad_talkjoy2","1","1010808","","1010808044","0.5"
"","","3","1","","dsb_talk_surprise1_talkjoy2_2","2","1010808","","1010808045","0.5"
"","","21","0","","vo_dsb_8006","vo_dsb_1010808","1010808","0","1010808046",""
"0.2","0","11","10","1","あ、ありがとうございます……♪\nえっと、私……\nお芝居が好きなんです。\nだから……声を出す練習はしていて……","2","1010808","1","1010808047","0"
"","","91","","","","0","1010808","","1010808048",""
"","","3","1","","dsb_idle_normal_joy","2","1010808","","1010808049","0.5"
"","","3","1","","dsb_talk_wish_dere","1","1010808","","1010808050","0.5"
"","","21","0","","vo_dsb_8007","vo_dsb_1010808","1010808","0","1010808051",""
"0.2","0","11","10","1","あらあら、役者さんだったのね～\nどんなお芝居をするのかしら……？\n気になるわ～♪","1","1010808","1","1010808052","0"
"","","91","","","","0","1010808","","1010808053",""
"","","3","1","","dsb_idle_wish_normal","1","1010808","","1010808054","0.5"
"","","3","1","","dsb_talk_wish_dere","2","1010808","","1010808055","0.5"
"","","21","0","","vo_dsb_8008","vo_dsb_1010808","1010808","0","1010808056",""
"0.2","0","11","10","1","じゃ、じゃあ……\nちょっとお芝居してみてもいいですか？\nこの温泉のお礼に……♪","2","1010808","1","1010808057","0"
"","","91","","","","0","1010808","","1010808058",""
"","","3","1","","dsb_idle_joy1","2","1010808","","1010808059","0.5"
"","","3","1","","dsb_talk_normal_joy","1","1010808","","1010808060","0.3"
"","","21","0","","vo_dsb_8009","vo_dsb_1010808","1010808","0","1010808061",""
"0.2","0","11","10","1","うれしいわ～♪\nお言葉に甘えさせてもらってもいい？","1","1010808","1","1010808062","0"
"","","91","","","","0","1010808","","1010808063",""
"","","3","1","","dsb_idle_normal","1","1010808","","1010808064","0.5"
"","","3","1","","dsb_talk_wish_dere","2","1010808","","1010808065","0.5"
"","","21","0","","vo_dsb_8010","vo_dsb_1010808","1010808","0","1010808066",""
"0.2","0","11","10","1","もちろんですっ。\nでは……","2","1010808","1","1010808067","0"
"","","91","","","","0","1010808","","1010808068",""
"","","23","0","","se_10044200_get_out_water","se_10044200","1010808","","1010808069",""
"","","3","0","","dsb_kurumi_acting1_in","2","1010808","","1010808070","0.2"
"","","91","","","","0","1010808","","1010808071",""
"","0.2","3","0","1","dsb_kurumi_acting1_middle","2","1010808","dsb_kurumi_acting1_loop","1010808072","0.2"
"","0.5","3","0","1","dsb_misato_surprise","1","1010808","dsb_misato_surprise_loop1","1010808073","0.5"
"","","22","","","0","0","1010808","","1010808074",""
"","","21","0","","vo_dsb_8011","vo_dsb_1010808","1010808","0.9","1010808075",""
"0.2","0","11","10","1","……ねえ、ハッキリして！\n私とあの女、どっちを選ぶの！？","2","1010808","1","1010808076","0"
"","","91","","","","0","1010808","","1010808077",""
"","","3","1","","dsb_idle_surprise1_nervous","1","1010808","","1010808078","0.5"
"","","21","0","","vo_dsb_8012","vo_dsb_1010808","1010808","0","1010808079",""
"0.2","0","11","10","1","あ、あらっ？","1","1010808","1","1010808080","0"
"","","91","","","","0","1010808","","1010808081",""
"","","3","1","","dsb_kurumi_acting2","2","1010808","","1010808082","0.2"
"","","21","0","","vo_dsb_8013","vo_dsb_1010808","1010808","0","1010808083",""
"0.2","0","11","10","1","都会を離れた温泉街で\n密会する日々はもうたくさんよ！\nそんなに私との仲を隠したいの！？","2","1010808","1","1010808084","0"
"","","91","","","","0","1010808","","1010808085",""
"","","3","1","","dsb_misato_talk_sad2_dere2","1","1010808","","1010808086","0.5"
"","","21","0","","vo_dsb_8014","vo_dsb_1010808","1010808","0","1010808087",""
"0.2","0","11","10","1","あらあら、まぁまぁ……\nいきなり修羅場展開だわ～\nでも、さすがは役者さんね。\n続きがとっても気になるわ～♪","1","1010808","1","1010808088","0"
"","","91","","","","0","1010808","","1010808089",""
"","","93","","","0","0.3","1010808","","1010808090",""
"dsb_idle_normal_talk1","0","5","70","-345","1","11","1010809","-165","1010809001","2"
"dsb_idle_normal","1","5","70","-345","2","5","1010809","165","1010809002","2"
"","","31","0","1","1","1","1010809","0","1010809003","1"
"","","31","0","1","3","3","1010809","0","1010809004","1"
"","","31","0","1","4","4","1010809","0","1010809005","1"
"","","31","0","1","10","15","1010809","0","1010809006","1"
"","","31","0","1","20","25","1010809","0","1010809007","1"
"","","31","155","1","30","35","1010809","-168","1010809008","1"
"","","31","-155","1","31","35","1010809","-168","1010809009","1"
"","","13","","","170","1","1010809","","1010809010",""
"","","13","","","170","2","1010809","","1010809011",""
"","","91","","","","0","1010809","","1010809012",""
"","","23","1","","se_10044200_cmn_amb","se_10044200","1010809","","1010809013",""
"","","23","0","","se_10044200_cmn_steam","se_10044200","1010809","","1010809014",""
"","","93","","","0","6.2","1010809","","1010809015",""
"","","23","1","","se_10044200_hotspring_05","se_10044200","1010809","","1010809016",""
"","","93","","","0","1.3","1010809","","1010809017",""
"","","3","1","","dsb_talk_sad","2","1010809","","1010809018","0.5"
"","","21","0","","vo_dsb_9001","vo_dsb_1010809","1010809","0","1010809019",""
"0.2","0","11","10","1","ああ……\nなんてことだ……！\nボクの……ボクの肌が……！","2","1010809","1","1010809020","0"
"","","91","","","","0","1010809","","1010809021",""
"","","3","1","","dsb_talk_wish_shy","2","1010809","","1010809022","0.2"
"","","21","0","","vo_dsb_9002","vo_dsb_1010809","1010809","0","1010809023",""
"0.2","0","11","10","1","全人類が想像しうる\n美しさの限界を超えてしまう……！","2","1010809","1","1010809024","0"
"","","91","","","","0","1010809","","1010809025",""
"","","3","1","","dsb_idle_wish_shy","2","1010809","","1010809026","0.5"
"","","3","1","","dsb_talk_nerrvous_surprise","1","1010809","","1010809027","0.5"
"","","22","","","0","0","1010809","","1010809028",""
"","","21","0","","vo_dsb_9003","vo_dsb_1010809","1010809","0.9","1010809029",""
"0.2","0","11","10","1","……へぇ。\nそれは大変ねぇ。","1","1010809","1","1010809030","0"
"","","91","","","","0","1010809","","1010809031",""
"","","3","1","","dsb_idle_normal","1","1010809","","1010809032","0.5"
"","","3","1","","dsb_talk_worry","2","1010809","","1010809033","0.5"
"","","21","0","","vo_dsb_9004","vo_dsb_1010809","1010809","0","1010809034",""
"0.2","0","11","10","1","って反応薄いよ、先生！？\nこれはもはや歴史を変える\n大事件なのに！","2","1010809","1","1010809035","0"
"","","91","","","","0","1010809","","1010809036",""
"","","3","1","","dsb_talk_thinking","2","1010809","","1010809037","0.3"
"","","21","0","","vo_dsb_9005","vo_dsb_1010809","1010809","0","1010809038",""
"0.2","0","11","10","1","この肌へのなじみかた……\nただごとじゃないよ。\nこんな温泉を作ってくれた先生は\nもはや共犯といっても過言ではないね！","2","1010809","1","1010809039","0"
"","","91","","","","0","1010809","","1010809040",""
"","","3","1","","dsb_talk_surprise1_shy","2","1010809","","1010809041","0.3"
"","","21","0","","vo_dsb_9006","vo_dsb_1010809","1010809","0","1010809042",""
"0.2","0","11","10","1","そう、ボクの共犯……\n美の共犯者だよ！","2","1010809","1","1010809043","0"
"","","91","","","","0","1010809","","1010809044",""
"","","3","1","","dsb_idle_surprise1_sjhy","2","1010809","","1010809045","0.5"
"","","3","1","","dsb_talk_surprise1_normal2","1","1010809","","1010809046","0.5"
"","","22","","","0","0","1010809","","1010809047",""
"","","21","0","","vo_dsb_9007","vo_dsb_1010809","1010809","0.9","1010809048",""
"0.2","0","11","10","1","……相変わらずねぇ、ユキ。\nまあ、気にいってもらえてよかったわ。","1","1010809","1","1010809049","0"
"","","91","","","","0","1010809","","1010809050",""
"","","3","1","","dsb_idle_surprise1_normal","1","1010809","","1010809051","0.5"
"","0.2","3","0","1","dsb_talk_guts2_dere","2","1010809","dsb_talk_guts2_dere_loop","1010809052","0.3"
"","","21","0","","vo_dsb_9008","vo_dsb_1010809","1010809","0","1010809053",""
"0.2","0","11","10","1","ということで\n今日という今日こそ\nボクの主治医になって♪","2","1010809","1","1010809054","0"
"","","91","","","","0","1010809","","1010809055",""
"","","3","1","","dsb_idle_normal","2","1010809","","1010809056","0.5"
"","","3","1","","dsb_talk_normal_sad","1","1010809","","1010809057","0.5"
"","","21","0","","vo_dsb_9009","vo_dsb_1010809","1010809","0","1010809058",""
"0.2","0","11","10","1","本当に相変わらずねぇ……\nちなみに答えはノー。","1","1010809","1","1010809059","0"
"","","91","","","","0","1010809","","1010809060",""
"","","3","1","","dsb_idle_normal","1","1010809","","1010809061","0.5"
"","","3","1","","dsb_talk_normal_suprise1","2","1010809","","1010809062","0.5"
"","","21","0","","vo_dsb_9010","vo_dsb_1010809","1010809","0","1010809063",""
"0.2","0","11","10","1","え～？\n先生も相変わらずつれないなぁ。\nま、だからって諦めないけどね？","2","1010809","1","1010809064","0"
"","","91","","","","0","1010809","","1010809065",""
"","","3","1","","dsb_talk_sad2_blink","2","1010809","","1010809066","0.3"
"","","21","0","","vo_dsb_9011","vo_dsb_1010809","1010809","0","1010809067",""
"0.2","0","11","10","1","すべてはボクの美しさのため……\nその道をはばむことはできないのさ。\nたとえ何者であってもね。","2","1010809","1","1010809068","0"
"","","91","","","","0","1010809","","1010809069",""
"","","3","1","","dsb_idle_sad_blink","2","1010809","","1010809070","0.5"
"","","3","1","","dsb_talk_joy3","1","1010809","","1010809071","0.5"
"","","21","0","","vo_dsb_9012","vo_dsb_1010809","1010809","0","1010809072",""
"0.2","0","11","10","1","ふふふ……\nユキのそういう自信たっぷりな\nところ、嫌いじゃないわよ。","1","1010809","1","1010809073","0"
"","","91","","","","0","1010809","","1010809074",""
"","","3","1","","dsb_idle_normal","1","1010809","","1010809075","0.5"
"","","3","1","","dsb_talk_memory_talkjoy2","2","1010809","","1010809076","0.5"
"","","21","0","","vo_dsb_9013","vo_dsb_1010809","1010809","0","1010809077",""
"0.2","0","11","10","1","じゃあ主治医になって♪","2","1010809","1","1010809078","0"
"","","91","","","","0","1010809","","1010809079",""
"","","3","1","","dsb_talk_surprise1_shy","1","1010809","","1010809080","0.5"
"","","21","0","","vo_dsb_9014","vo_dsb_1010809","1010809","0","1010809081",""
"0.2","0","11","10","1","いーや♪","1","1010809","1","1010809082","0"
"","","91","","","","0","1010809","","1010809083",""
"","0.5","3","0","1","dsb_smile2_mitsuki1","1","1010809","dsb_idle_normal","1010809084","0.5"
"","","3","1","","dsb_talk_anger","2","1010809","","1010809085","0.5"
"","","21","0","","vo_dsb_9015","vo_dsb_1010809","1010809","0","1010809086",""
"0.2","0","11","10","1","けち～！","2","1010809","1","1010809087","0"
"","","91","","","","0","1010809","","1010809088",""
"","","93","","","0","0.3","1010809","","1010809089",""
"dsb_top_misato_idle_normal","0","1","53","-254","124631","1","1015011","-60","1015011001","1.5"
"","","3","1","","dsb_top_misato_talk","124631","1015011","","1015011002","0.2"
"","","21","0","","vo_dsb_0301","vo_dsb","1015011","0","1015011003",""
"0.7","-92","11","7","0","はぁい、お風呂の時間ですよ～♪　しっかり浸かって、体の芯まで温まりましょうね～","124631","1015011","1","1015011004","80"
"","","91","","","","0","1015011","","1015011005",""
"","","3","1","","dsb_top_misato_idle_normal","124631","1015011","","1015011006","0.2"
"dsb_top_misato_idle_normal","0","1","53","-254","124631","1","1015012","-60","1015012001","1.5"
"","","3","1","","dsb_top_misato_joy","124631","1015012","","1015012002","0.2"
"","","21","0","","vo_dsb_0302","vo_dsb","1015012","0","1015012003",""
"0.7","-92","11","6","0","私も温泉のように、みんなを優しく包んであげられる素敵な先生になりたいわ～","124631","1015012","1","1015012004","80"
"","","91","","","","0","1015012","","1015012005",""
"","","3","1","","dsb_top_misato_idle_normal","124631","1015012","","1015012006","0.2"
"dsb_top_misato_idle_normal","0","1","53","-254","124631","1","1015013","-60","1015013001","1.5"
"","","3","1","","dsb_top_misato_wish","124631","1015013","","1015013002","0.2"
"","","21","0","","vo_dsb_0303","vo_dsb","1015013","0","1015013003",""
"0.7","-92","11","6","0","お風呂上がりの牛乳は、急いで飲んだらいけませんよ～？　腰に手を当てて味わって飲みましょうね","124631","1015013","1","1015013004","80"
"","","91","","","","0","1015013","","1015013005",""
"","","3","1","","dsb_top_misato_idle_normal","124631","1015013","","1015013006","0.2"
"dsb_top_idle_normal","0","1","53","-254","124731","1","1051011","-60","1051011001","1.5"
"","","3","1","","dsb_top_mitsuki_talk","124731","1051011","","1051011002","0.2"
"","","21","0","","vo_dsb_0201","vo_dsb","1051011","0","1051011003",""
"0.5","-92","11","7","0","湯治も立派な医療法のひとつよ。Dr.ミツキの診察室、湯けむり編……といったところね","124731","1051011","1","1051011004","80"
"","","91","","","","0","1051011","","1051011005",""
"","","3","1","","dsb_top_idle_normal","124731","1051011","","1051011006","0.2"
"dsb_top_idle_normal","0","1","53","-254","124731","1","1051012","-60","1051012001","1.5"
"","","3","1","","dsb_top_mitsuki_joy","124731","1051012","","1051012002","0.2"
"","","21","0","","vo_dsb_0202","vo_dsb","1051012","0","1051012003",""
"0.5","-92","11","6","0","旅館で実験するほどヤボじゃないわ。でも……実験されたいのなら、喜んで♪","124731","1051012","1","1051012004","80"
"","","91","","","","0","1051012","","1051012005",""
"","","3","1","","dsb_top_idle_normal","124731","1051012","","1051012006","0.2"
"dsb_top_idle_normal","0","1","53","-254","124731","1","1051013","-60","1051013001","1.5"
"","0.2","3","1","1","dsb_top_mitsuki_crossed","124731","1051013","dsb_top_mitsuki_crossed_loop","1051013002","0.2"
"","","21","0","","vo_dsb_0203","vo_dsb","1051013","0","1051013003",""
"0.5","-92","11","6","0","どの温泉も自信作よ。たっぷり確かめたもの……自分の体でね。もうふやけちゃうかと思ったわ","124731","1051013","1","1051013004","80"
"","","91","","","","0","1051013","","1051013005",""
"","","3","1","","dsb_top_idle_normal","124731","1051013","","1051013006","0.2"
"dsb_top_idle_normal","0","1","53","-254","124531","1","1067011","-60","1067011001","1.5"
"","","3","1","","dsb_top_homare_wish","124531","1067011","","1067011002","0.2"
"","","21","0","","vo_dsb_0101","vo_dsb","1067011","0","1067011003",""
"0.7","-92","11","6","0","よ～し、今日もいっぱいおもてなししちゃうぞ～☆　美人若女将にお任せあれ♪","124531","1067011","1","1067011004","80"
"","","91","","","","0","1067011","","1067011005",""
"","","3","1","","dsb_top_idle_normal","124531","1067011","","1067011006","0.2"
"dsb_top_idle_normal","0","1","53","-254","124531","1","1067012","-60","1067012001","1.5"
"","","3","1","","dsb_top_homare_joy","124531","1067012","","1067012002","0.2"
"","","21","0","","vo_dsb_0102","vo_dsb","1067012","0","1067012003",""
"0.7","-92","11","6","0","私も一緒に入っちゃおうかな～。温泉回を描くときの資料も欲しいし？　体当たり取材～☆","124531","1067012","1","1067012004","80"
"","","91","","","","0","1067012","","1067012005",""
"","","3","1","","dsb_top_idle_normal","124531","1067012","","1067012006","0.2"
"dsb_top_idle_normal","0","1","53","-254","124531","1","1067013","-60","1067013001","1.5"
"","","3","1","","dsb_top_homare_surprise","124531","1067013","","1067013002","0.2"
"","","21","0","","vo_dsb_0103","vo_dsb","1067013","0","1067013003",""
"1","-92","11","6","0","たまには命のやり取りじゃなくて、命の洗濯をしないとね～。お背中……流しましょうか？","124531","1067013","1","1067013004","80"
"","","91","","","","0","1067013","","1067013005",""
"","","3","1","","dsb_top_idle_normal","124531","1067013","","1067013006","0.2"
