e6d0e97e30658d490effe01529f3c6d80b534ffcd4db1ee7e633f98a4f2f3a1f,0b72d37f4f2b6d9fd6a40653291f9f5202004de6ec71d7a9e8592c6a6234c6f6,dbc876d5722bdc7fd37f85de9e057c86f17620cc69147626badc190a15c70e11,f45c61b3bc7401f5424b6dd09235c3c5513dc550231278095e043b91c3472f98,e7d0c1e4b92ecd94dc27bb12914d20296bd1377ebd08311e29bb76537de4bc51,7a3608b638cc63be772d30eae03a62e8ff2732c795278e8e832d322e7a7a565f,644854a965834826cc23ed22c860a07f80c5e27dd7803cb6c148484085e80b46,4437068c50bd2996432bd4983946884f7f0115ddc7ab67e6c1046c4f1916f250
"291","107001","0","3","0","2023/11/27 11:59:59","2023/11/24 12:00:00","655"
"291","106101","0","3","0","2023/11/27 11:59:59","2023/11/24 12:00:00","656"
"291","107101","0","3","0","2023/11/27 11:59:59","2023/11/24 12:00:00","657"
"292","125501","0","3","0","2023/11/30 11:59:59","2023/11/27 12:00:00","658"
"292","125601","0","3","0","2023/11/30 11:59:59","2023/11/27 12:00:00","659"
"293","127901","1129","3","0","2023/12/11 11:59:59","2023/11/30 12:00:00","660"
"294","124001","0","3","0","2023/12/15 14:59:59","2023/12/11 12:00:00","661"
"295","128001","1130","3","0","2023/12/22 11:59:59","2023/12/15 15:00:00","662"
"296","108401","0","3","0","2023/12/27 11:59:59","2023/12/22 12:00:00","663"
"296","108601","0","3","0","2023/12/27 11:59:59","2023/12/22 12:00:00","664"
"296","111501","0","3","0","2023/12/27 11:59:59","2023/12/22 12:00:00","665"
"296","114401","0","3","0","2023/12/27 11:59:59","2023/12/22 12:00:00","666"
"296","119901","0","3","0","2023/12/27 11:59:59","2023/12/22 12:00:00","667"
"297","126201","0","3","0","2023/12/31 11:59:59","2023/12/27 12:00:00","668"
"298","181101","1131","3","0","2024/01/03 18:59:59","2023/12/31 12:00:00","669"
"298","126501","0","3","0","2024/01/03 18:59:59","2023/12/31 12:00:00","670"
"298","126401","0","3","0","2024/01/03 18:59:59","2023/12/31 12:00:00","671"
"298","118201","0","3","0","2024/01/03 18:59:59","2023/12/31 12:00:00","672"
"298","181001","0","3","0","2024/01/03 18:59:59","2023/12/31 12:00:00","673"
"298","123001","0","3","0","2024/01/03 18:59:59","2023/12/31 12:00:00","674"
"298","180901","0","3","0","2024/01/03 18:59:59","2023/12/31 12:00:00","675"
"298","118101","0","3","0","2024/01/03 18:59:59","2023/12/31 12:00:00","676"
"298","180801","0","3","0","2024/01/03 18:59:59","2023/12/31 12:00:00","677"
"298","106701","0","3","0","2024/01/03 18:59:59","2023/12/31 12:00:00","678"
"298","180701","0","3","0","2024/01/03 18:59:59","2023/12/31 12:00:00","679"
"298","180301","0","3","0","2024/01/03 18:59:59","2023/12/31 12:00:00","680"
"298","180601","0","3","0","2024/01/03 18:59:59","2023/12/31 12:00:00","681"
"298","180101","0","3","0","2024/01/03 18:59:59","2023/12/31 12:00:00","682"
"298","106801","0","3","0","2024/01/03 18:59:59","2023/12/31 12:00:00","683"
"298","180201","0","3","0","2024/01/03 18:59:59","2023/12/31 12:00:00","684"
"298","180501","0","3","0","2024/01/03 18:59:59","2023/12/31 12:00:00","685"
"298","180401","0","3","0","2024/01/03 18:59:59","2023/12/31 12:00:00","686"
"298","107001","0","3","0","2024/01/03 18:59:59","2023/12/31 12:00:00","687"
"298","106101","0","3","0","2024/01/03 18:59:59","2023/12/31 12:00:00","688"
"298","107101","0","3","0","2024/01/03 18:59:59","2023/12/31 12:00:00","689"
"299","128401","1132","3","0","2024/01/12 11:59:59","2024/01/03 19:00:00","690"
"300","124601","0","3","0","2024/01/15 14:59:59","2024/01/12 12:00:00","691"
"300","124501","0","3","0","2024/01/15 14:59:59","2024/01/12 12:00:00","692"
"301","128501","1133","3","0","2024/01/22 11:59:59","2024/01/15 15:00:00","693"
"302","109101","0","3","0","2024/01/26 11:59:59","2024/01/22 12:00:00","694"
"302","115501","0","3","0","2024/01/26 11:59:59","2024/01/22 12:00:00","695"
"303","111801","0","3","0","2024/01/31 11:59:59","2024/01/26 12:00:00","696"
"303","115001","0","3","0","2024/01/31 11:59:59","2024/01/26 12:00:00","697"
"303","120701","0","3","0","2024/01/31 11:59:59","2024/01/26 12:00:00","698"
"303","120901","0","3","0","2024/01/31 11:59:59","2024/01/26 12:00:00","699"
"304","128901","1134","3","0","2024/02/12 11:59:59","2024/01/31 12:00:00","700"
"305","124801","0","3","0","2024/02/14 23:59:59","2024/02/12 12:00:00","701"
"305","125001","0","3","0","2024/02/14 23:59:59","2024/02/12 12:00:00","702"
"306","126601","0","3","0","2024/02/14 23:59:59","2024/02/12 12:00:00","703"
"307","128701","1135","3","40011","2024/02/22 11:59:59","2024/02/15 00:00:00","704"
"308","121001","0","3","0","2024/02/29 11:59:59","2024/02/22 12:00:00","705"
"308","121101","0","3","0","2024/02/29 11:59:59","2024/02/22 12:00:00","706"
"309","129001","1136","3","50309","2024/03/03 18:59:59","2024/02/29 12:00:00","707"
"309","181101","0","3","0","2024/03/03 18:59:59","2024/02/29 12:00:00","708"
"309","126501","0","3","0","2024/03/03 18:59:59","2024/02/29 12:00:00","709"
"309","126401","0","3","0","2024/03/03 18:59:59","2024/02/29 12:00:00","710"
"309","118201","0","3","0","2024/03/03 18:59:59","2024/02/29 12:00:00","711"
"309","181001","0","3","0","2024/03/03 18:59:59","2024/02/29 12:00:00","712"
"309","123001","0","3","0","2024/03/03 18:59:59","2024/02/29 12:00:00","713"
"309","180901","0","3","0","2024/03/03 18:59:59","2024/02/29 12:00:00","714"
"309","118101","0","3","0","2024/03/03 18:59:59","2024/02/29 12:00:00","715"
"309","180801","0","3","0","2024/03/03 18:59:59","2024/02/29 12:00:00","716"
"309","106701","0","3","0","2024/03/03 18:59:59","2024/02/29 12:00:00","717"
"309","180701","0","3","0","2024/03/03 18:59:59","2024/02/29 12:00:00","718"
"309","180301","0","3","0","2024/03/03 18:59:59","2024/02/29 12:00:00","719"
"309","180601","0","3","0","2024/03/03 18:59:59","2024/02/29 12:00:00","720"
"309","180101","0","3","0","2024/03/03 18:59:59","2024/02/29 12:00:00","721"
"309","106801","0","3","0","2024/03/03 18:59:59","2024/02/29 12:00:00","722"
"309","180201","0","3","0","2024/03/03 18:59:59","2024/02/29 12:00:00","723"
"309","180501","0","3","0","2024/03/03 18:59:59","2024/02/29 12:00:00","724"
"309","180401","0","3","0","2024/03/03 18:59:59","2024/02/29 12:00:00","725"
"309","107001","0","3","0","2024/03/03 18:59:59","2024/02/29 12:00:00","726"
"309","106101","0","3","0","2024/03/03 18:59:59","2024/02/29 12:00:00","727"
"309","107101","0","3","0","2024/03/03 18:59:59","2024/02/29 12:00:00","728"
"310","129301","1137","3","30310","2024/03/11 11:59:59","2024/03/03 19:00:00","729"
"311","108801","0","3","0","2024/03/18 11:59:59","2024/03/11 12:00:00","730"
"311","108701","0","3","0","2024/03/18 11:59:59","2024/03/11 12:00:00","731"
"311","112001","0","3","0","2024/03/18 11:59:59","2024/03/11 12:00:00","732"
"311","111901","0","3","0","2024/03/18 11:59:59","2024/03/11 12:00:00","733"
"312","126901","0","3","0","2024/03/22 11:59:59","2024/03/18 12:00:00","734"
"312","127101","0","3","0","2024/03/22 11:59:59","2024/03/18 12:00:00","735"
"313","129401","1138","3","30313","2024/03/28 11:59:59","2024/03/18 12:00:00","736"
"314","120001","0","3","0","2024/03/28 11:59:59","2024/03/22 12:00:00","737"
"315","127201","0","3","0","2024/03/31 11:59:59","2024/03/28 12:00:00","738"
"316","129801","1139","3","30316","2024/04/12 11:59:59","2024/03/31 12:00:00","739"
"317","121501","0","3","0","2024/04/15 14:59:59","2024/04/12 12:00:00","740"
"318","125301","0","3","0","2024/04/15 14:59:59","2024/04/12 12:00:00","741"
"319","129901","1140","3","30319","2024/04/26 11:59:59","2024/04/15 15:00:00","742"
"320","127501","0","3","0","2024/04/30 11:59:59","2024/04/26 12:00:00","743"
"321","129601","1141","3","50321","2024/05/03 18:59:59","2024/04/30 12:00:00","744"
"321","129001","0","3","0","2024/05/03 18:59:59","2024/04/30 12:00:00","745"
"321","181101","0","3","0","2024/05/03 18:59:59","2024/04/30 12:00:00","746"
"321","126501","0","3","0","2024/05/03 18:59:59","2024/04/30 12:00:00","747"
"321","126401","0","3","0","2024/05/03 18:59:59","2024/04/30 12:00:00","748"
"321","118201","0","3","0","2024/05/03 18:59:59","2024/04/30 12:00:00","749"
"321","181001","0","3","0","2024/05/03 18:59:59","2024/04/30 12:00:00","750"
"321","123001","0","3","0","2024/05/03 18:59:59","2024/04/30 12:00:00","751"
"321","180901","0","3","0","2024/05/03 18:59:59","2024/04/30 12:00:00","752"
"321","118101","0","3","0","2024/05/03 18:59:59","2024/04/30 12:00:00","753"
"321","180801","0","3","0","2024/05/03 18:59:59","2024/04/30 12:00:00","754"
"321","106701","0","3","0","2024/05/03 18:59:59","2024/04/30 12:00:00","755"
"321","180701","0","3","0","2024/05/03 18:59:59","2024/04/30 12:00:00","756"
"321","180301","0","3","0","2024/05/03 18:59:59","2024/04/30 12:00:00","757"
"321","180601","0","3","0","2024/05/03 18:59:59","2024/04/30 12:00:00","758"
"321","180101","0","3","0","2024/05/03 18:59:59","2024/04/30 12:00:00","759"
"321","106801","0","3","0","2024/05/03 18:59:59","2024/04/30 12:00:00","760"
"321","180201","0","3","0","2024/05/03 18:59:59","2024/04/30 12:00:00","761"
"321","180501","0","3","0","2024/05/03 18:59:59","2024/04/30 12:00:00","762"
"321","180401","0","3","0","2024/05/03 18:59:59","2024/04/30 12:00:00","763"
"321","107001","0","3","0","2024/05/03 18:59:59","2024/04/30 12:00:00","764"
"321","106101","0","3","0","2024/05/03 18:59:59","2024/04/30 12:00:00","765"
"321","107101","0","3","0","2024/05/03 18:59:59","2024/04/30 12:00:00","766"
"322","130701","1142","3","30322","2024/05/15 14:59:59","2024/05/03 19:00:00","767"
"323","125501","0","3","0","2024/05/15 14:59:59","2024/05/10 12:00:00","768"
"323","125601","0","3","0","2024/05/15 14:59:59","2024/05/10 12:00:00","769"
"324","130801","1143","3","30324","2024/05/27 11:59:59","2024/05/15 15:00:00","770"
"325","127901","0","3","0","2024/05/31 11:59:59","2024/05/27 12:00:00","771"
"326","131001","1144","3","30326","2024/06/10 11:59:59","2024/05/31 12:00:00","772"
"327","126201","0","3","0","2024/06/15 14:59:59","2024/06/10 12:00:00","773"
"328","130901","1145","3","30328","2024/06/26 11:59:59","2024/06/15 15:00:00","774"
"329","110301","0","3","0","2024/06/26 11:59:59","2024/06/21 12:00:00","775"
"329","110001","0","3","0","2024/06/26 11:59:59","2024/06/21 12:00:00","776"
"329","107501","0","3","0","2024/06/26 11:59:59","2024/06/21 12:00:00","777"
"329","107801","0","3","0","2024/06/26 11:59:59","2024/06/21 12:00:00","778"
"329","107701","0","3","0","2024/06/26 11:59:59","2024/06/21 12:00:00","779"
"329","107901","0","3","0","2024/06/26 11:59:59","2024/06/21 12:00:00","780"
"330","128401","0","3","0","2024/06/30 11:59:59","2024/06/26 12:00:00","781"
"330","128501","0","3","0","2024/06/30 11:59:59","2024/06/26 12:00:00","782"
"331","129701","1146","3","50331","2024/07/03 18:59:59","2024/06/30 12:00:00","783"
"331","131101","1146","3","0","2024/07/03 18:59:59","2024/06/30 12:00:00","784"
"331","129601","0","3","0","2024/07/03 18:59:59","2024/06/30 12:00:00","785"
"331","129001","0","3","0","2024/07/03 18:59:59","2024/06/30 12:00:00","786"
"331","181101","0","3","0","2024/07/03 18:59:59","2024/06/30 12:00:00","787"
"331","126501","0","3","0","2024/07/03 18:59:59","2024/06/30 12:00:00","788"
"331","126401","0","3","0","2024/07/03 18:59:59","2024/06/30 12:00:00","789"
"331","118201","0","3","0","2024/07/03 18:59:59","2024/06/30 12:00:00","790"
"331","181001","0","3","0","2024/07/03 18:59:59","2024/06/30 12:00:00","791"
"331","123001","0","3","0","2024/07/03 18:59:59","2024/06/30 12:00:00","792"
"331","180901","0","3","0","2024/07/03 18:59:59","2024/06/30 12:00:00","793"
"331","118101","0","3","0","2024/07/03 18:59:59","2024/06/30 12:00:00","794"
"331","180801","0","3","0","2024/07/03 18:59:59","2024/06/30 12:00:00","795"
"331","106701","0","3","0","2024/07/03 18:59:59","2024/06/30 12:00:00","796"
"331","180701","0","3","0","2024/07/03 18:59:59","2024/06/30 12:00:00","797"
"331","180301","0","3","0","2024/07/03 18:59:59","2024/06/30 12:00:00","798"
"331","180601","0","3","0","2024/07/03 18:59:59","2024/06/30 12:00:00","799"
"331","180101","0","3","0","2024/07/03 18:59:59","2024/06/30 12:00:00","800"
"331","106801","0","3","0","2024/07/03 18:59:59","2024/06/30 12:00:00","801"
"331","180201","0","3","0","2024/07/03 18:59:59","2024/06/30 12:00:00","802"
"331","180501","0","3","0","2024/07/03 18:59:59","2024/06/30 12:00:00","803"
"331","180401","0","3","0","2024/07/03 18:59:59","2024/06/30 12:00:00","804"
"331","107001","0","3","0","2024/07/03 18:59:59","2024/06/30 12:00:00","805"
"331","106101","0","3","0","2024/07/03 18:59:59","2024/06/30 12:00:00","806"
"331","107101","0","3","0","2024/07/03 18:59:59","2024/06/30 12:00:00","807"
"332","131201","1147","3","30332","2024/07/15 14:59:59","2024/07/03 19:00:00","808"
"333","126601","0","3","0","2024/07/15 14:59:59","2024/07/11 12:00:00","809"
"334","131601","1148","3","30334","2024/07/26 11:59:59","2024/07/15 15:00:00","810"
"335","110601","0","3","0","2024/07/31 11:59:59","2024/07/23 12:00:00","811"
"335","110401","0","3","0","2024/07/31 11:59:59","2024/07/23 12:00:00","812"
"335","113101","0","3","0","2024/07/31 11:59:59","2024/07/23 12:00:00","813"
"335","113401","0","3","0","2024/07/31 11:59:59","2024/07/23 12:00:00","814"
"337","131701","1149","3","30337","2024/08/12 11:59:59","2024/07/31 12:00:00","815"
"338","126901","0","3","0","2024/08/12 11:59:59","2024/08/09 12:00:00","816"
"338","127101","0","3","0","2024/08/12 11:59:59","2024/08/09 12:00:00","817"
"339","128901","0","3","0","2024/08/15 14:59:59","2024/08/12 12:00:00","818"
"339","128701","0","3","0","2024/08/15 14:59:59","2024/08/12 12:00:00","819"
"340","131801","1150","3","40012","2024/08/23 11:59:59","2024/08/15 15:00:00","820"
"341","181201","1151","3","50341","2024/08/26 18:59:59","2024/08/23 12:00:00","821"
"341","129701","0","3","0","2024/08/26 18:59:59","2024/08/23 12:00:00","822"
"341","129601","0","3","0","2024/08/26 18:59:59","2024/08/23 12:00:00","823"
"341","129001","0","3","0","2024/08/26 18:59:59","2024/08/23 12:00:00","824"
"341","181101","0","3","0","2024/08/26 18:59:59","2024/08/23 12:00:00","825"
"341","126501","0","3","0","2024/08/26 18:59:59","2024/08/23 12:00:00","826"
"341","126401","0","3","0","2024/08/26 18:59:59","2024/08/23 12:00:00","827"
"341","118201","0","3","0","2024/08/26 18:59:59","2024/08/23 12:00:00","828"
"341","181001","0","3","0","2024/08/26 18:59:59","2024/08/23 12:00:00","829"
"341","123001","0","3","0","2024/08/26 18:59:59","2024/08/23 12:00:00","830"
"341","180901","0","3","0","2024/08/26 18:59:59","2024/08/23 12:00:00","831"
"341","118101","0","3","0","2024/08/26 18:59:59","2024/08/23 12:00:00","832"
"341","180801","0","3","0","2024/08/26 18:59:59","2024/08/23 12:00:00","833"
"341","106701","0","3","0","2024/08/26 18:59:59","2024/08/23 12:00:00","834"
"341","180701","0","3","0","2024/08/26 18:59:59","2024/08/23 12:00:00","835"
"341","180301","0","3","0","2024/08/26 18:59:59","2024/08/23 12:00:00","836"
"341","180601","0","3","0","2024/08/26 18:59:59","2024/08/23 12:00:00","837"
"341","180101","0","3","0","2024/08/26 18:59:59","2024/08/23 12:00:00","838"
"341","106801","0","3","0","2024/08/26 18:59:59","2024/08/23 12:00:00","839"
"341","180201","0","3","0","2024/08/26 18:59:59","2024/08/23 12:00:00","840"
"341","180501","0","3","0","2024/08/26 18:59:59","2024/08/23 12:00:00","841"
"341","180401","0","3","0","2024/08/26 18:59:59","2024/08/23 12:00:00","842"
"341","107001","0","3","0","2024/08/26 18:59:59","2024/08/23 12:00:00","843"
"341","106101","0","3","0","2024/08/26 18:59:59","2024/08/23 12:00:00","844"
"341","107101","0","3","0","2024/08/26 18:59:59","2024/08/23 12:00:00","845"
"342","117201","0","3","0","2024/08/31 11:59:59","2024/08/26 19:00:00","846"
"342","117001","0","3","0","2024/08/31 11:59:59","2024/08/26 19:00:00","847"
"342","122501","0","3","0","2024/08/31 11:59:59","2024/08/26 19:00:00","848"
"342","122901","0","3","0","2024/08/31 11:59:59","2024/08/26 19:00:00","849"
"343","132101","1152","3","30343","2024/09/13 11:59:59","2024/08/31 12:00:00","850"
"344","132001","1153","3","30344","2024/09/25 11:59:59","2024/09/13 12:00:00","851"
"345","109901","0","3","0","2024/09/25 11:59:59","2024/09/15 15:00:00","852"
"345","109701","0","3","0","2024/09/25 11:59:59","2024/09/15 15:00:00","853"
"346","118001","0","3","0","2024/09/30 11:59:59","2024/09/25 12:00:00","854"
"346","123301","0","3","0","2024/09/30 11:59:59","2024/09/25 12:00:00","855"
"347","129301","0","3","0","2024/09/30 11:59:59","2024/09/25 12:00:00","856"
"348","132201","1154","3","30348","2024/10/10 11:59:59","2024/09/30 12:00:00","857"
"349","127201","0","3","0","2024/10/13 11:59:59","2024/10/10 12:00:00","858"
"350","127701","1155","3","30350","2024/10/18 11:59:59","2024/10/10 12:00:00","859"
"351","129801","0","3","0","2024/10/18 11:59:59","2024/10/13 12:00:00","860"
"352","127801","1156","3","30352","2024/10/28 11:59:59","2024/10/18 12:00:00","861"
"353","111101","0","3","0","2024/10/28 11:59:59","2024/10/24 12:00:00","862"
"353","123601","0","3","0","2024/10/28 11:59:59","2024/10/24 12:00:00","863"
"353","108301","0","3","0","2024/10/28 11:59:59","2024/10/24 12:00:00","864"
"353","108101","0","3","0","2024/10/28 11:59:59","2024/10/24 12:00:00","865"
"353","113901","0","3","0","2024/10/28 11:59:59","2024/10/24 12:00:00","866"
"353","117701","0","3","0","2024/10/28 11:59:59","2024/10/24 12:00:00","867"
"354","180801","1157","3","0","2024/10/31 11:59:59","2024/10/28 12:00:00","868"
"354","181201","0","3","0","2024/10/31 11:59:59","2024/10/28 12:00:00","869"
"354","129701","0","3","0","2024/10/31 11:59:59","2024/10/28 12:00:00","870"
"354","129601","0","3","0","2024/10/31 11:59:59","2024/10/28 12:00:00","871"
"354","129001","0","3","0","2024/10/31 11:59:59","2024/10/28 12:00:00","872"
"354","181101","0","3","0","2024/10/31 11:59:59","2024/10/28 12:00:00","873"
"354","126501","0","3","0","2024/10/31 11:59:59","2024/10/28 12:00:00","874"
"354","126401","0","3","0","2024/10/31 11:59:59","2024/10/28 12:00:00","875"
"354","118201","0","3","0","2024/10/31 11:59:59","2024/10/28 12:00:00","876"
"354","181001","0","3","0","2024/10/31 11:59:59","2024/10/28 12:00:00","877"
"354","123001","0","3","0","2024/10/31 11:59:59","2024/10/28 12:00:00","878"
"354","180901","0","3","0","2024/10/31 11:59:59","2024/10/28 12:00:00","879"
"354","118101","0","3","0","2024/10/31 11:59:59","2024/10/28 12:00:00","880"
"354","106701","0","3","0","2024/10/31 11:59:59","2024/10/28 12:00:00","881"
"354","180701","0","3","0","2024/10/31 11:59:59","2024/10/28 12:00:00","882"
"354","180301","0","3","0","2024/10/31 11:59:59","2024/10/28 12:00:00","883"
"354","180601","0","3","0","2024/10/31 11:59:59","2024/10/28 12:00:00","884"
"354","180101","0","3","0","2024/10/31 11:59:59","2024/10/28 12:00:00","885"
"354","106801","0","3","0","2024/10/31 11:59:59","2024/10/28 12:00:00","886"
"354","180201","0","3","0","2024/10/31 11:59:59","2024/10/28 12:00:00","887"
"354","180501","0","3","0","2024/10/31 11:59:59","2024/10/28 12:00:00","888"
"354","180401","0","3","0","2024/10/31 11:59:59","2024/10/28 12:00:00","889"
"354","107001","0","3","0","2024/10/31 11:59:59","2024/10/28 12:00:00","890"
"354","106101","0","3","0","2024/10/31 11:59:59","2024/10/28 12:00:00","891"
"354","107101","0","3","0","2024/10/31 11:59:59","2024/10/28 12:00:00","892"
"355","130201","1158","3","30355","2024/11/11 11:59:59","2024/10/31 12:00:00","893"
"356","130701","0","3","0","2024/11/18 11:59:59","2024/11/11 12:00:00","894"
"356","127501","0","3","0","2024/11/18 11:59:59","2024/11/11 12:00:00","895"
"357","130001","1159","3","30357","2024/11/18 11:59:59","2024/11/11 12:00:00","896"
"358","130101","1160","3","30358","2024/11/26 11:59:59","2024/11/18 12:00:00","897"
"359","123801","0","3","0","2024/11/30 11:59:59","2024/11/26 12:00:00","898"
"360","132801","1161","3","30360","2024/12/09 11:59:59","2024/11/30 12:00:00","899"
"361","131001","0","3","0","2024/12/15 14:59:59","2024/12/09 12:00:00","900"
"361","127901","0","3","0","2024/12/15 14:59:59","2024/12/09 12:00:00","901"
"362","132901","1162","3","30362","2024/12/15 14:59:59","2024/12/09 12:00:00","902"
"363","129501","1163","3","30363","2024/12/22 11:59:59","2024/12/15 15:00:00","903"
"364","108601","0","3","0","2024/12/31 11:59:59","2024/12/22 12:00:00","904"
"364","108401","0","3","0","2024/12/31 11:59:59","2024/12/22 12:00:00","905"
"364","111501","0","3","0","2024/12/31 11:59:59","2024/12/22 12:00:00","906"
"364","114401","0","3","0","2024/12/31 11:59:59","2024/12/22 12:00:00","907"
"364","119901","0","3","0","2024/12/31 11:59:59","2024/12/22 12:00:00","908"
"364","124001","0","3","0","2024/12/31 11:59:59","2024/12/22 12:00:00","909"
"365","133001","1164","3","50365","2025/01/03 18:59:59","2024/12/31 12:00:00","910"
"365","181201","0","3","0","2025/01/03 18:59:59","2024/12/31 12:00:00","911"
"365","129701","0","3","0","2025/01/03 18:59:59","2024/12/31 12:00:00","912"
"365","129601","0","3","0","2025/01/03 18:59:59","2024/12/31 12:00:00","913"
"365","129001","0","3","0","2025/01/03 18:59:59","2024/12/31 12:00:00","914"
"365","181101","0","3","0","2025/01/03 18:59:59","2024/12/31 12:00:00","915"
"365","126501","0","3","0","2025/01/03 18:59:59","2024/12/31 12:00:00","916"
"365","126401","0","3","0","2025/01/03 18:59:59","2024/12/31 12:00:00","917"
"365","118201","0","3","0","2025/01/03 18:59:59","2024/12/31 12:00:00","918"
"365","181001","0","3","0","2025/01/03 18:59:59","2024/12/31 12:00:00","919"
"365","123001","0","3","0","2025/01/03 18:59:59","2024/12/31 12:00:00","920"
"365","180901","0","3","0","2025/01/03 18:59:59","2024/12/31 12:00:00","921"
"365","118101","0","3","0","2025/01/03 18:59:59","2024/12/31 12:00:00","922"
"365","180801","0","3","0","2025/01/03 18:59:59","2024/12/31 12:00:00","923"
"365","106701","0","3","0","2025/01/03 18:59:59","2024/12/31 12:00:00","924"
"365","180701","0","3","0","2025/01/03 18:59:59","2024/12/31 12:00:00","925"
"365","180301","0","3","0","2025/01/03 18:59:59","2024/12/31 12:00:00","926"
"365","180601","0","3","0","2025/01/03 18:59:59","2024/12/31 12:00:00","927"
"365","180101","0","3","0","2025/01/03 18:59:59","2024/12/31 12:00:00","928"
"365","106801","0","3","0","2025/01/03 18:59:59","2024/12/31 12:00:00","929"
"365","180201","0","3","0","2025/01/03 18:59:59","2024/12/31 12:00:00","930"
"365","180501","0","3","0","2025/01/03 18:59:59","2024/12/31 12:00:00","931"
"365","180401","0","3","0","2025/01/03 18:59:59","2024/12/31 12:00:00","932"
"365","107001","0","3","0","2025/01/03 18:59:59","2024/12/31 12:00:00","933"
"365","106101","0","3","0","2025/01/03 18:59:59","2024/12/31 12:00:00","934"
"365","107101","0","3","0","2025/01/03 18:59:59","2024/12/31 12:00:00","935"
"366","133501","1165","3","30366","2025/01/15 14:59:59","2025/01/03 19:00:00","936"
"367","131201","0","3","0","2025/01/15 14:59:59","2025/01/09 12:00:00","937"
"367","131601","0","3","0","2025/01/15 14:59:59","2025/01/09 12:00:00","938"
"367","128401","0","3","0","2025/01/15 14:59:59","2025/01/09 12:00:00","939"
"367","128501","0","3","0","2025/01/15 14:59:59","2025/01/09 12:00:00","940"
"368","108801","0","3","0","2025/01/20 11:59:59","2025/01/15 15:00:00","941"
"368","108701","0","3","0","2025/01/20 11:59:59","2025/01/15 15:00:00","942"
"368","112001","0","3","0","2025/01/20 11:59:59","2025/01/15 15:00:00","943"
"368","111901","0","3","0","2025/01/20 11:59:59","2025/01/15 15:00:00","944"
"368","111801","0","3","0","2025/01/20 11:59:59","2025/01/15 15:00:00","945"
"368","115001","0","3","0","2025/01/20 11:59:59","2025/01/15 15:00:00","946"
"368","120701","0","3","0","2025/01/20 11:59:59","2025/01/15 15:00:00","947"
"368","120901","0","3","0","2025/01/20 11:59:59","2025/01/15 15:00:00","948"
"368","124601","0","3","0","2025/01/20 11:59:59","2025/01/15 15:00:00","949"
"368","124501","0","3","0","2025/01/20 11:59:59","2025/01/15 15:00:00","950"
