fa3bae02883175fa23224d7d3df7c2b109d47def83d3ae60b448ae0c6b0d75c8,d1c8dfc2110f5da2edc30ce99ae2d841b5248461957172f72b3e7befd8b214cc,9599763d796faada181ff59c7cec7663038dae34729b41f408ada8007aca4d1b,6d3ba714e05593844a799bc3281c3f0c8872840cd92508257564f9224a1f6914,f841d0b1573b1024677699cee52b6be7fc9565176e64b91c87d7de28cf861dc2,49b435294d45ab581587d75c763f694b3aafe202055a1b4716a9012b1aed07a7,44be8d9cd98c530ea2a657ef93f30a0c50a4b3780b1582dfc80a109775d27e89,52c63ad6ddcfb7c90a516eea1fc467fc71063e3a4046adcf5d50833729469df7,6ca3c199dee20b4415e881bbebf16217b29809bdc8e1c67af05301c4926c7298,0efc325e9eafdc7b746b39d14cb89b5c5ac16121f628165bad0a1b294bd0ae16,cc7d3780638de8bebc45a3473900f9ea31260a616533ea5a0c4bef78d338a3e0,80a0f9891bfe777a578ff2d951af70ab1b417efad1e53b85f4caa5ce9d215b41,ffa3075e1b797adb758d32b7a842c4d1369de8f6966dced0190a4db5078581d5,683ba2558801dfc259f0dbc6cbcc31d9f79ec2cf400f873c480a2440c59730ca,4d9982bb43628aa9b089a9ba123db6346d30c8a85b4e32568069841c8d526b9d,37f59ac8ac144190839df1fe43123d3804bb4218870a6170b7196c58927286cf,d5afaf297d61d787e645ddc5232100f65f17660ea60165f136a56fd5bd3d4f8e,4cbb0a99eff364a12c82ab738f575eb24bbe5b89222dee160d5dfdfc093ddd75,6d0ffe183eb5ee0cf8703ac7294c7c9dce079b818c64d88cc88c7669a08053f0
"64","119201","0","0","126","14","10","5","0","19","3116","31","1535","0","5460","213","21","173","0"
"64","119201","0","0","139","15","22","5","0","19","3716","31","1635","0","5460","224","21","247","0"
"64","119201","0","0","157","16","22","5","0","19","4262","34","1685","0","5710","243","21","316","0"
"64","119201","0","0","179","17","22","5","0","19","4774","37","1735","0","6185","271","21","374","0"
"64","119201","0","0","201","18","22","5","0","19","5338","37","1735","0","6720","302","21","461","0"
"64","119201","0","0","221","19","37","5","0","19","6026","37","1735","0","7210","331","21","539","0"
"64","119201","0","0","247","20","72","5","0","19","6737","37","1735","0","7750","363","21","630","0"
"64","119201","0","0","280","21","121","5","0","19","7488","37","1735","0","8315","397","21","715","0"
"64","119201","0","0","314","22","161","5","0","19","8358","37","1735","0","8960","443","21","789","0"
"64","119201","0","0","356","23","181","5","0","19","9310","37","1735","0","10075","494","21","830","0"
"64","119201","0","0","396","24","181","5","0","19","10375","37","1735","0","11235","548","21","884","0"
"64","119201","0","0","430","25","181","5","0","19","11770","37","1735","0","11705","590","21","934","0"
"64","119201","0","0","444","26","181","5","0","19","13546","37","1735","0","12300","603","21","975","0"
"64","119201","0","0","453","27","181","5","0","19","15479","37","1735","0","12925","612","21","1002","0"
"64","119201","0","0","464","28","181","5","0","19","17531","37","1735","0","13550","621","21","1029","0"
"64","119201","0","0","476","29","181","5","0","19","19726","37","1735","0","14175","633","21","1060","0"
"64","119201","0","0","498","30","181","5","0","19","22020","37","1735","0","14275","655","21","1101","0"
"64","119201","0","0","520","31","181","5","0","19","24423","37","1735","0","14375","677","21","1142","0"
"64","119201","0","0","542","32","181","5","0","19","26935","37","1735","0","14475","699","21","1183","0"
"64","119201","0","0","565","33","181","5","0","19","29572","37","1735","0","14675","722","21","1222","0"
"64","119201","0","0","589","34","181","5","0","19","32363","37","1735","0","14875","746","21","1259","0"
"64","119201","0","0","613","35","181","5","0","19","35282","37","1735","0","15075","770","21","1296","0"
"64","119201","0","0","638","36","181","5","0","19","38301","37","1735","0","15275","795","21","1333","0"
"64","119201","0","0","664","37","181","5","0","19","41420","37","1735","0","15475","821","21","1370","0"
"64","119201","0","0","690","38","181","5","0","19","44643","37","1735","0","15675","847","21","1407","0"
"64","119201","0","0","716","39","181","5","0","19","47963","37","1735","0","15875","873","21","1444","0"
"64","119201","0","0","742","40","181","5","0","19","51409","37","1735","0","16075","899","21","1481","0"
"0","119301","0","0","1","2","0","0","0","0","21","0","100","0","15","2","1","0","0"
"0","119301","0","0","2","3","5","0","0","0","75","0","150","0","135","5","2","0","0"
"0","119301","0","0","5","4","30","0","0","0","194","0","210","0","195","7","4","0","0"
"5","119301","0","0","10","5","55","0","0","0","353","0","460","0","435","14","6","0","0"
"5","119301","0","0","15","6","55","3","0","0","567","0","1155","0","850","22","6","0","0"
"5","119301","0","0","23","7","55","6","0","0","865","0","1600","0","1155","30","6","0","0"
"5","119301","0","0","36","8","80","6","0","4","1164","0","2045","0","1585","41","6","0","0"
"5","119301","0","0","49","9","80","6","0","9","1542","0","2345","0","1885","52","7","25","0"
"15","119301","0","0","66","10","80","6","0","18","1958","5","2675","0","2085","57","7","55","0"
"35","119301","0","0","81","11","80","6","0","20","2399","10","2825","0","2385","57","12","96","0"
"35","119301","0","0","90","12","80","8","0","20","2861","35","3035","0","2875","61","12","145","0"
"35","119301","0","0","100","13","105","8","0","24","3392","48","3035","0","3065","67","12","207","0"
"35","119301","0","0","109","14","130","10","0","24","4005","48","3155","0","3125","74","12","277","0"
"35","119301","0","0","114","15","136","10","0","24","4664","51","3155","0","3235","82","12","376","0"
"35","119301","0","0","120","16","136","10","0","24","5351","59","3155","0","3235","94","12","453","0"
"35","119301","0","0","127","17","136","10","0","24","6093","62","3155","0","3285","103","12","547","0"
"35","119301","0","0","144","18","136","10","0","24","6836","66","3155","0","3335","115","12","664","0"
"35","119301","0","0","158","19","136","10","0","24","7736","66","3155","0","3430","119","12","816","0"
"35","119301","0","0","184","20","136","10","0","24","8645","66","3155","0","3875","130","12","920","0"
"35","119301","0","0","203","21","136","10","0","24","9680","66","3155","0","4065","142","17","1027","0"
"35","119301","0","0","226","22","136","10","0","24","10930","66","3155","0","4220","148","17","1164","0"
"35","119301","0","0","246","23","136","10","0","24","12286","66","3155","0","4310","166","17","1285","0"
"35","119301","0","0","270","24","136","10","0","24","13781","66","3155","0","4400","176","17","1400","0"
"35","119301","0","0","288","25","136","10","0","24","15496","66","3155","0","4400","184","17","1490","0"
"35","119301","0","0","303","26","136","10","0","24","17365","66","3155","0","4720","190","17","1550","0"
"35","119301","0","0","313","27","136","10","0","24","19387","66","3155","0","5040","195","17","1587","0"
"35","119301","0","0","321","28","136","10","0","24","21583","66","3155","0","5040","201","17","1616","0"
"35","119301","0","0","327","29","136","10","0","24","23918","66","3155","0","5360","207","17","1648","0"
"35","119301","0","0","334","30","136","10","0","24","26426","66","3155","0","5360","214","17","1681","0"
"35","119301","0","0","341","31","136","10","0","24","29009","66","3155","0","5680","221","17","1714","0"
"35","119301","0","0","349","32","136","10","0","24","31728","66","3155","0","5680","229","17","1747","0"
"35","119301","0","0","357","33","136","10","0","24","34552","66","3155","0","6050","237","17","1779","0"
"35","119301","0","0","365","34","136","10","0","24","37568","66","3155","0","6050","245","17","1810","0"
"35","119301","0","0","373","35","136","10","0","24","40690","66","3155","0","6420","253","17","1841","0"
"35","119301","0","0","382","36","136","10","0","24","43956","66","3155","0","6420","262","17","1872","0"
"35","119301","0","0","391","37","136","10","0","24","47285","66","3155","0","6840","271","17","1903","0"
"35","119301","0","0","400","38","136","10","0","24","50725","66","3155","0","7260","280","17","1934","0"
"35","119301","0","0","410","39","136","10","0","24","54311","66","3155","0","7260","290","17","1965","0"
"35","119301","0","0","420","40","136","10","0","24","58039","66","3155","0","7260","300","17","1996","0"
"0","119901","0","0","0","2","10","0","0","0","16","0","75","0","65","1","1","0","0"
"0","119901","0","0","0","3","30","0","0","0","68","0","125","0","185","3","2","0","0"
"0","119901","0","0","3","4","60","0","0","0","158","0","260","0","420","7","4","0","0"
"0","119901","0","0","7","5","100","0","0","0","293","0","420","0","810","12","7","0","0"
"0","119901","0","0","11","6","130","3","0","0","486","0","630","0","1340","17","11","0","0"
"0","119901","0","0","17","7","155","6","0","0","731","0","1235","0","1660","26","15","0","0"
"0","119901","0","0","24","8","180","9","0","9","1030","0","1795","0","2290","35","15","10","0"
"0","119901","0","5","27","9","205","9","0","23","1459","0","1795","0","2540","46","16","40","0"
"10","119901","0","10","35","10","205","9","0","37","1941","0","1795","0","2740","51","16","100","0"
"20","119901","0","15","44","11","205","9","0","37","2439","3","1795","0","3100","55","16","158","0"
"20","119901","0","15","46","12","205","9","0","37","2871","36","2045","0","3470","66","18","198","0"
"20","119901","0","15","54","13","230","9","0","37","3345","56","2045","0","3720","79","18","251","0"
"20","119901","0","15","68","14","255","9","0","37","3840","56","2045","0","3880","97","20","328","0"
"20","119901","0","15","82","15","255","9","0","37","4412","56","2045","0","3880","111","20","448","0"
"20","119901","0","15","94","16","255","9","0","37","5015","59","2045","0","3880","124","20","586","0"
"20","119901","0","15","103","17","255","9","0","37","5656","62","2045","0","3930","142","20","711","0"
"20","119901","0","15","119","18","255","9","0","37","6351","62","2045","0","3980","157","20","856","0"
"20","119901","0","15","135","19","255","9","0","37","7154","62","2045","0","4075","173","20","984","0"
"20","119901","0","15","147","20","255","9","0","37","8017","62","2045","0","4270","203","20","1065","0"
"20","119901","0","15","157","21","255","9","0","37","8971","62","2045","0","4580","232","20","1160","0"
"20","119901","0","15","176","22","255","9","0","37","10078","62","2045","0","4790","259","20","1262","0"
"20","119901","0","15","202","23","255","9","0","37","11328","62","2045","0","4880","291","20","1321","0"
"20","119901","0","15","224","24","255","9","0","37","12735","62","2045","0","5290","314","20","1350","0"
"20","119901","0","15","243","25","255","9","0","37","14370","62","2045","0","5610","328","20","1383","0"
"20","119901","0","15","252","26","255","9","0","37","16222","62","2045","0","6135","334","20","1407","0"
"20","119901","0","15","259","27","255","9","0","37","18166","62","2045","0","6980","339","20","1425","0"
"20","119901","0","15","271","28","255","9","0","37","20243","62","2045","0","7300","349","20","1450","0"
"20","119901","0","15","281","29","255","9","0","37","22490","62","2045","0","7620","359","20","1483","0"
"20","119901","0","15","296","30","255","9","0","37","24828","62","2045","0","7940","374","20","1526","0"
"20","119901","0","15","316","31","255","9","0","37","27256","62","2045","0","7940","394","20","1578","0"
"20","119901","0","15","326","32","255","9","0","37","29840","62","2045","0","8465","404","20","1620","0"
"20","119901","0","15","337","33","255","9","0","37","32561","62","2045","0","8990","415","20","1659","0"
"20","119901","0","15","359","34","255","9","0","37","35390","62","2045","0","8990","437","20","1705","0"
"20","119901","0","15","381","35","255","9","0","37","38347","62","2045","0","8990","459","20","1751","0"
"20","119901","0","15","404","36","255","9","0","37","41404","62","2045","0","8990","482","20","1797","0"
"20","119901","0","15","428","37","255","9","0","37","44561","62","2045","0","8990","506","20","1843","0"
"20","119901","0","15","452","38","255","9","0","37","47821","62","2045","0","8990","530","20","1889","0"
"20","119901","0","15","476","39","255","9","0","37","51179","62","2045","0","8990","554","20","1935","0"
"20","119901","0","15","500","40","255","9","0","37","54663","62","2045","0","8990","578","20","1981","0"
"0","120001","0","0","0","2","0","0","0","0","19","0","75","0","95","3","0","0","0"
"0","120001","0","0","2","3","0","0","0","0","70","0","125","0","305","7","0","0","0"
"0","120001","0","0","5","4","5","0","0","0","162","0","180","0","735","13","0","0","0"
"10","120001","0","0","8","5","25","0","0","0","300","0","180","0","1275","20","3","0","0"
"10","120001","0","0","17","6","25","0","0","0","462","0","270","0","2265","33","3","0","0"
"10","120001","0","0","27","7","25","0","0","0","683","0","505","0","3180","47","3","0","0"
"10","120001","0","0","36","8","40","0","0","0","879","0","740","0","4530","67","3","0","0"
"25","120001","0","0","49","9","55","4","10","9","1126","0","740","0","5185","83","8","10","0"
"40","120001","0","0","61","10","55","6","10","18","1417","0","740","0","5995","102","13","40","0"
"60","120001","0","0","83","11","55","12","10","18","1737","3","740","0","6555","119","13","60","0"
"80","120001","0","0","107","12","55","12","10","18","1995","9","840","0","7315","145","18","70","0"
"82","120001","0","0","134","13","63","12","10","18","2284","12","940","0","7995","178","22","70","0"
"84","120001","0","3","166","14","71","12","10","18","2566","12","940","0","8465","220","22","84","0"
"84","120001","0","5","202","15","71","12","10","18","2903","15","1040","0","8755","257","22","98","0"
"84","120001","0","5","239","16","71","12","10","18","3271","15","1190","0","9045","294","24","122","0"
"84","120001","0","5","281","17","71","12","10","18","3591","15","1240","0","9470","342","27","152","0"
"84","120001","0","5","323","18","71","12","10","18","3949","15","1240","0","10030","395","30","189","0"
"84","120001","0","5","371","19","86","12","10","18","4356","15","1335","0","10655","452","30","230","0"
"84","120001","0","5","425","20","121","12","10","18","4807","15","1430","0","11165","513","30","268","0"
"84","120001","0","5","482","21","161","12","10","18","5310","15","1430","0","11780","578","30","304","0"
"84","120001","0","5","548","22","201","12","10","18","5859","15","1430","0","12885","650","30","338","0"
"84","120001","0","5","629","23","221","12","10","18","6426","15","1430","0","14225","735","30","368","0"
"84","120001","0","5","718","24","221","12","10","18","7042","15","1430","0","15325","833","30","400","0"
"84","120001","0","5","810","25","221","12","10","18","7724","15","1430","0","16835","938","30","430","0"
"84","120001","0","5","896","26","221","12","10","18","8657","15","1430","0","18500","1025","30","454","0"
"84","120001","0","5","971","27","221","12","10","18","9879","15","1430","0","19900","1093","30","478","0"
"84","120001","0","5","1044","28","221","12","10","18","11206","15","1430","0","21465","1164","30","502","0"
"84","120001","0","5","1121","29","221","12","10","18","12622","15","1430","0","23260","1241","30","526","0"
"84","120001","0","5","1209","30","221","12","10","18","13809","15","1430","0","27445","1329","30","541","0"
"84","120001","0","5","1307","31","221","12","10","18","14742","15","1430","0","34010","1427","30","547","0"
"84","120001","0","5","1408","32","221","12","10","18","15702","15","1430","0","41045","1528","30","553","0"
"84","120001","0","5","1511","33","221","12","10","18","16707","15","1430","0","48795","1631","30","559","0"
"84","120001","0","5","1616","34","221","12","10","18","17768","15","1430","0","57325","1736","30","565","0"
"84","120001","0","5","1722","35","221","12","10","18","18867","15","1430","0","66565","1842","30","571","0"
"84","120001","0","5","1829","36","221","12","10","18","20003","15","1430","0","76365","1949","30","577","0"
"84","120001","0","5","1938","37","221","12","10","18","21176","15","1430","0","86630","2058","30","583","0"
"84","120001","0","5","2048","38","221","12","10","18","22387","15","1430","0","97385","2168","30","589","0"
"84","120001","0","5","2158","39","221","12","10","18","23636","15","1430","0","108675","2278","30","595","0"
"84","120001","0","5","2268","40","221","12","10","18","24930","15","1430","0","120675","2388","30","601","0"
"0","120701","0","0","0","2","0","0","0","0","25","0","25","0","110","2","0","0","0"
"0","120701","0","0","1","3","0","0","0","0","76","0","75","0","380","5","0","0","0"
"0","120701","0","0","2","4","5","0","0","0","181","0","105","0","845","9","0","0","0"
"10","120701","0","0","4","5","25","0","0","0","330","0","105","0","1385","14","3","0","0"
"10","120701","0","0","6","6","40","0","0","0","540","0","195","0","2250","25","3","0","0"
"10","120701","0","0","8","7","40","0","0","0","787","0","665","0","3220","37","3","0","0"
"10","120701","0","0","10","8","55","0","0","0","1119","0","900","0","4110","45","3","0","0"
"10","120701","0","0","12","9","95","0","0","9","1512","0","900","0","4665","54","3","20","0"
"20","120701","0","0","18","10","110","5","0","18","1968","0","900","0","4875","60","3","50","0"
"30","120701","0","0","23","11","110","7","0","22","2431","13","900","0","5295","64","5","98","0"
"30","120701","0","0","27","12","110","9","0","25","2916","29","900","0","6045","70","5","130","0"
"30","120701","0","0","33","13","143","9","0","25","3446","45","900","0","6575","76","5","163","0"
"30","120701","0","0","37","14","176","9","0","25","4064","48","900","0","6995","81","5","214","0"
"30","120701","0","0","43","15","196","9","0","25","4715","48","900","0","7355","87","5","280","0"
"30","120701","0","0","45","16","196","9","0","25","5417","51","900","0","7655","95","5","374","0"
"30","120701","0","0","49","17","196","9","0","25","6166","54","900","0","7905","101","5","472","0"
"30","120701","0","0","54","18","196","9","0","25","6984","54","900","0","8250","104","5","610","0"
"30","120701","0","0","61","19","196","9","0","25","7870","54","900","0","8635","113","5","745","0"
"30","120701","0","0","66","20","196","9","0","25","8852","54","900","0","9115","126","5","885","0"
"30","120701","0","0","71","21","196","9","0","25","9978","54","900","0","9475","132","5","1036","0"
"30","120701","0","0","79","22","196","9","0","25","11262","54","900","0","9745","143","5","1180","0"
"30","120701","0","0","87","23","196","9","0","25","12726","54","900","0","10130","148","5","1269","0"
"30","120701","0","0","87","24","196","9","0","25","14310","54","900","0","11100","148","5","1346","0"
"30","120701","0","0","96","25","196","9","0","25","16045","54","900","0","11470","154","5","1423","0"
"30","120701","0","0","96","26","196","9","0","25","17952","54","900","0","12395","154","5","1480","0"
"30","120701","0","0","103","27","196","9","0","25","19933","54","900","0","13215","159","5","1516","0"
"30","120701","0","0","103","28","196","9","0","25","22073","54","900","0","14340","159","5","1543","0"
"30","120701","0","0","108","29","196","9","0","25","24351","54","900","0","15260","164","5","1571","0"
"30","120701","0","0","113","30","196","9","0","25","26814","54","900","0","15860","169","5","1600","0"
"30","120701","0","0","118","31","196","9","0","25","29351","54","900","0","16780","174","5","1629","0"
"30","120701","0","0","124","32","196","9","0","25","32014","54","900","0","17480","180","5","1658","0"
"30","120701","0","0","130","33","196","9","0","25","34771","54","900","0","18650","186","5","1686","0"
"30","120701","0","0","136","34","196","9","0","25","37708","54","900","0","19550","192","5","1713","0"
"30","120701","0","0","142","35","196","9","0","25","40751","54","900","0","20820","198","5","1740","0"
"30","120701","0","0","149","36","196","9","0","25","43937","54","900","0","21720","205","5","1767","0"
"30","120701","0","0","156","37","196","9","0","25","47187","54","900","0","23040","212","5","1794","0"
"30","120701","0","0","163","38","196","9","0","25","50547","54","900","0","24360","219","5","1821","0"
"30","120701","0","0","171","39","196","9","0","25","54055","54","900","0","25260","227","5","1848","0"
"30","120701","0","0","179","40","196","9","0","25","57694","54","900","0","26260","235","5","1875","0"
"0","120801","0","0","0","2","0","0","0","0","25","0","25","0","110","2","0","0","0"
"0","120801","0","0","1","3","0","0","0","0","82","0","50","0","370","4","0","0","0"
"0","120801","0","0","2","4","5","0","0","0","190","0","80","0","810","8","0","0","0"
"5","120801","0","0","3","5","15","0","0","0","382","0","170","0","1245","13","0","0","0"
"5","120801","0","0","5","6","15","0","0","0","604","0","260","0","2090","24","0","0","0"
"5","120801","0","0","7","7","15","2","0","0","872","0","495","0","2980","34","0","0","0"
"5","120801","0","0","14","8","15","4","0","8","1181","0","730","0","3855","43","0","0","0"
"5","120801","0","0","16","9","40","6","0","21","1608","0","730","0","4255","52","0","25","0"
"15","120801","0","0","28","10","40","6","0","34","2063","0","830","0","4555","58","0","70","0"
"25","120801","0","0","30","11","40","6","0","34","2550","13","1180","0","4755","65","2","125","0"
"31","120801","0","0","34","12","40","6","0","37","3068","26","1280","0","5125","71","2","181","0"
"37","120801","0","0","40","13","65","8","0","37","3621","39","1280","0","5275","77","2","242","0"
"43","120801","0","0","45","14","90","10","0","37","4230","39","1280","0","5435","84","2","321","0"
"43","120801","0","0","51","15","102","12","0","37","4863","39","1280","0","5615","94","2","413","0"
"43","120801","0","0","53","16","102","12","0","37","5539","44","1280","0","5795","106","2","530","0"
"43","120801","0","0","57","17","102","12","0","37","6265","49","1280","0","5945","116","2","643","0"
"43","120801","0","0","62","18","102","12","0","37","7100","51","1280","0","5995","119","2","801","0"
"43","120801","0","0","69","19","102","12","0","37","8006","51","1280","0","6090","128","2","962","0"
"43","120801","0","0","74","20","102","12","0","37","8983","56","1280","0","6285","141","2","1145","0"
"43","120801","0","0","79","21","102","12","0","37","10081","61","1280","0","6475","147","2","1358","0"
"43","120801","0","0","85","22","102","12","0","37","11358","66","1280","0","6565","158","2","1544","0"
"43","120801","0","0","93","23","102","12","0","37","12802","66","1280","0","6655","168","2","1689","0"
"43","120801","0","0","93","24","102","12","0","37","14378","66","1280","0","7310","173","2","1803","0"
"43","120801","0","0","102","25","102","12","0","37","16132","66","1280","0","7390","179","2","1906","0"
"43","120801","0","0","111","26","102","12","0","37","18012","66","1280","0","7840","185","2","1973","0"
"43","120801","0","0","118","27","102","12","0","37","20030","66","1280","0","8300","190","2","2015","0"
"43","120801","0","0","123","28","102","12","0","37","22228","66","1280","0","8450","195","2","2046","0"
"43","120801","0","0","128","29","102","12","0","37","24554","66","1280","0","8920","200","2","2079","0"
"43","120801","0","0","133","30","102","12","0","37","27064","66","1280","0","9070","205","2","2114","0"
"43","120801","0","0","133","31","102","12","0","37","29675","66","1280","0","9745","205","2","2149","0"
"43","120801","0","0","139","32","102","12","0","37","32396","66","1280","0","9905","211","2","2184","0"
"43","120801","0","0","145","33","102","12","0","37","35221","66","1280","0","10445","217","2","2218","0"
"43","120801","0","0","151","34","102","12","0","37","38236","66","1280","0","10625","223","2","2251","0"
"43","120801","0","0","157","35","102","12","0","37","41357","66","1280","0","11175","229","2","2284","0"
"43","120801","0","0","164","36","102","12","0","37","44621","66","1280","0","11355","236","2","2317","0"
"43","120801","0","0","171","37","102","12","0","37","47949","66","1280","0","11955","243","2","2350","0"
"43","120801","0","0","178","38","102","12","0","37","51387","66","1280","0","12555","250","2","2383","0"
"43","120801","0","0","186","39","102","12","0","37","54973","66","1280","0","12735","258","2","2416","0"
"43","120801","0","0","194","40","102","12","0","37","58700","66","1280","0","12925","266","2","2449","0"
"0","120901","0","0","3","2","0","0","26","0","0","0","50","0","55","0","0","0","0"
"0","120901","0","0","7","3","0","0","94","0","0","0","100","0","150","0","0","0","0"
"10","120901","0","0","14","4","0","0","214","0","0","0","100","0","270","2","0","0","0"
"10","120901","0","0","27","5","25","0","405","0","0","0","100","0","360","2","0","0","0"
"10","120901","0","0","40","6","75","0","634","0","0","0","100","0","710","4","0","0","0"
"15","120901","0","0","54","7","110","0","894","0","0","0","100","0","1305","8","0","0","0"
"45","120901","0","0","64","8","145","1","1255","4","0","0","100","0","1470","10","0","0","0"
"60","120901","0","0","71","9","180","2","1679","9","0","0","100","0","1610","10","0","0","16"
"60","120901","0","0","83","10","195","4","2114","14","0","0","520","0","1880","11","0","0","40"
"60","120901","0","5","88","11","211","5","2626","14","0","0","740","0","2040","11","0","0","85"
"60","120901","0","11","93","12","247","6","3150","14","0","0","840","0","2140","14","0","0","138"
"60","120901","0","17","100","13","267","6","3683","16","0","0","840","0","2280","19","0","0","200"
"60","120901","0","17","107","14","297","6","4263","18","0","0","960","0","2420","23","0","0","276"
"60","120901","0","17","116","15","307","6","4868","22","0","0","1080","0","2450","31","0","0","346"
"60","120901","0","17","124","16","337","6","5541","22","0","0","1080","0","2480","36","0","0","421"
"60","120901","0","17","133","17","367","6","6269","22","0","0","1080","0","2480","40","0","0","493"
"60","120901","0","17","142","18","397","6","7053","22","0","0","1080","0","2480","46","0","0","582"
"60","120901","0","17","149","19","397","6","7941","22","0","0","1080","0","2480","51","0","0","715"
"60","120901","0","17","163","20","397","6","8862","22","0","0","1080","0","2480","61","0","0","872"
"60","120901","0","17","171","21","397","6","9881","22","0","0","1180","0","2480","67","0","0","1074"
"60","120901","0","17","178","22","397","6","11078","22","0","0","1280","0","2480","72","0","0","1292"
"60","120901","0","17","194","23","397","6","12401","22","0","0","1280","0","2480","78","0","0","1476"
"60","120901","0","17","211","24","397","6","13876","22","0","0","1280","0","2480","84","0","0","1619"
"60","120901","0","17","219","25","397","6","15586","22","0","0","1280","0","2480","90","0","0","1728"
"60","120901","0","17","228","26","397","6","17426","22","0","0","1280","0","2940","96","0","0","1800"
"60","120901","0","17","236","27","397","6","19461","22","0","0","1280","0","2940","102","0","0","1845"
"60","120901","0","17","241","28","397","6","21659","22","0","0","1280","0","2940","107","0","0","1877"
"60","120901","0","17","245","29","397","6","23981","22","0","0","1280","0","3400","111","0","0","1910"
"60","120901","0","17","249","30","397","6","26502","22","0","0","1280","0","3400","115","0","0","1944"
"60","120901","0","17","253","31","397","6","29081","22","0","0","1280","0","3860","119","0","0","1978"
"60","120901","0","17","257","32","397","6","31823","22","0","0","1280","0","3860","123","0","0","2012"
"60","120901","0","17","261","33","397","6","34656","22","0","0","1280","0","4360","127","0","0","2045"
"60","120901","0","17","265","34","397","6","37638","22","0","0","1280","0","4860","131","0","0","2077"
"60","120901","0","17","269","35","397","6","40825","22","0","0","1280","0","4860","135","0","0","2109"
"60","120901","0","17","273","36","397","6","44124","22","0","0","1280","0","4860","139","0","0","2141"
"60","120901","0","17","278","37","397","6","47468","22","0","0","1280","0","5360","144","0","0","2173"
"60","120901","0","17","283","38","397","6","50916","22","0","0","1280","0","5860","149","0","0","2205"
"60","120901","0","17","287","39","397","6","54531","22","0","0","1280","0","5860","153","0","0","2237"
"60","120901","0","17","291","40","397","6","58295","22","0","0","1280","0","5860","157","0","0","2269"
"0","121001","0","0","0","2","0","0","0","0","19","0","100","0","80","3","0","0","0"
"0","121001","0","0","1","3","0","0","0","0","59","0","150","0","370","6","1","0","0"
"0","121001","0","0","2","4","5","0","0","0","144","0","180","0","910","13","1","0","0"
"0","121001","0","0","9","5","5","0","0","0","244","0","180","0","1795","24","1","0","0"
"0","121001","0","0","14","6","5","0","0","0","387","0","270","0","2840","38","5","0","0"
"0","121001","0","0","24","7","5","0","0","0","572","0","270","0","4045","56","5","0","0"
"0","121001","0","0","33","8","20","0","0","0","732","0","270","0","5685","80","5","0","0"
"15","121001","0","0","36","9","35","0","0","9","1045","0","270","0","6535","93","10","20","0"
"25","121001","0","0","44","10","60","2","0","18","1431","0","270","0","7075","103","10","60","0"
"35","121001","0","0","60","11","60","5","0","18","1810","3","270","0","7785","115","10","102","0"
"45","121001","0","0","67","12","60","5","0","21","2238","19","270","0","8395","121","15","134","0"
"45","121001","0","0","77","13","93","5","0","24","2683","32","270","0","8885","135","15","167","0"
"45","121001","0","1","91","14","126","5","0","24","3163","32","270","0","9315","153","15","208","0"
"45","121001","0","1","106","15","126","5","0","24","3690","32","270","0","9685","172","15","274","0"
"45","121001","0","1","125","16","138","5","0","24","4238","35","320","0","9925","187","15","355","0"
"45","121001","0","1","147","17","138","5","0","24","4761","38","370","0","10290","212","15","443","0"
"45","121001","0","1","165","18","138","5","0","24","5334","38","370","0","10840","243","15","547","0"
"45","121001","0","1","185","19","153","5","0","24","5975","38","370","0","11560","272","15","666","0"
"45","121001","0","1","208","20","188","5","0","24","6687","38","370","0","12230","301","15","785","0"
"45","121001","0","1","232","21","228","5","0","24","7477","38","370","0","12890","332","15","906","0"
"45","121001","0","1","262","22","268","5","0","24","8386","38","370","0","13660","368","15","1014","0"
"45","121001","0","1","300","23","288","5","0","24","9388","38","370","0","14775","410","15","1085","0"
"45","121001","0","1","340","24","288","5","0","24","10476","38","370","0","15965","458","15","1146","0"
"45","121001","0","1","369","25","288","5","0","24","11925","38","370","0","16565","490","15","1209","0"
"45","121001","0","1","378","26","288","5","0","24","13736","38","370","0","17390","496","15","1248","0"
"45","121001","0","1","385","27","288","5","0","24","15632","38","370","0","18635","501","15","1272","0"
"45","121001","0","1","392","28","288","5","0","24","17656","38","370","0","19880","506","15","1296","0"
"45","121001","0","1","407","29","288","5","0","24","19761","38","370","0","21065","521","15","1321","0"
"45","121001","0","1","437","30","288","5","0","24","21890","38","370","0","21985","551","15","1347","0"
"45","121001","0","1","462","31","288","5","0","24","24202","38","370","0","22645","576","15","1382","0"
"45","121001","0","1","482","32","288","5","0","24","26688","38","370","0","23145","596","15","1426","0"
"45","121001","0","1","492","33","288","5","0","24","29303","38","370","0","24270","606","15","1460","0"
"45","121001","0","1","507","34","288","5","0","24","31996","38","370","0","25755","621","15","1484","0"
"45","121001","0","1","533","35","288","5","0","24","34813","38","370","0","26715","647","15","1516","0"
"45","121001","0","1","556","36","288","5","0","24","37806","38","370","0","27315","670","15","1556","0"
"45","121001","0","1","580","37","288","5","0","24","40899","38","370","0","27915","694","15","1596","0"
"45","121001","0","1","604","38","288","5","0","24","44095","38","370","0","28515","718","15","1636","0"
"45","121001","0","1","628","39","288","5","0","24","47389","38","370","0","29115","742","15","1676","0"
"45","121001","0","1","652","40","288","5","0","24","50798","38","370","0","29815","766","15","1716","0"
