4fc783c756a767fee76b1f8d92ba60264c5c24151510c80d485cb14f99b68481,98c65783e4fecc56fafaeeba8c23d205150680523f462fc6d7b17d234ec240e6,9c8de36dd3ede561b306caa5cebd923511042d3d4871c9801be98e68b72862c8,07fe78c3753c67144ec6386a2115d77b48e7e56a053dc71380073e34a551af68,29fcded04f96f7735589a70fa7b8f9a8346d55fae74d80ef709f53f7e24e0c3d,13c4d5356d3ff19e0a09ec686771c94fc04092cb6c3b3e760eb1d5e0f4b7977a,a9938f17b3eeea85043e1ab0f4d8a5424bcf68012e36343f755e6fbf9447d9fc,c32a9525190966e36657d4978cb041598fae35b610ed28ccfdf1d403ab66454e
"291","0","107001","2023/11/27 11:59:59","3","0","655","2023/11/24 12:00:00"
"291","0","106101","2023/11/27 11:59:59","3","0","656","2023/11/24 12:00:00"
"291","0","107101","2023/11/27 11:59:59","3","0","657","2023/11/24 12:00:00"
"292","0","125501","2023/11/30 11:59:59","3","0","658","2023/11/27 12:00:00"
"292","0","125601","2023/11/30 11:59:59","3","0","659","2023/11/27 12:00:00"
"293","0","127901","2023/12/11 11:59:59","3","1129","660","2023/11/30 12:00:00"
"294","0","124001","2023/12/15 14:59:59","3","0","661","2023/12/11 12:00:00"
"295","0","128001","2023/12/22 11:59:59","3","1130","662","2023/12/15 15:00:00"
"296","0","108401","2023/12/27 11:59:59","3","0","663","2023/12/22 12:00:00"
"296","0","108601","2023/12/27 11:59:59","3","0","664","2023/12/22 12:00:00"
"296","0","111501","2023/12/27 11:59:59","3","0","665","2023/12/22 12:00:00"
"296","0","114401","2023/12/27 11:59:59","3","0","666","2023/12/22 12:00:00"
"296","0","119901","2023/12/27 11:59:59","3","0","667","2023/12/22 12:00:00"
"297","0","126201","2023/12/31 11:59:59","3","0","668","2023/12/27 12:00:00"
"298","0","181101","2024/01/03 18:59:59","3","1131","669","2023/12/31 12:00:00"
"298","0","126501","2024/01/03 18:59:59","3","0","670","2023/12/31 12:00:00"
"298","0","126401","2024/01/03 18:59:59","3","0","671","2023/12/31 12:00:00"
"298","0","118201","2024/01/03 18:59:59","3","0","672","2023/12/31 12:00:00"
"298","0","181001","2024/01/03 18:59:59","3","0","673","2023/12/31 12:00:00"
"298","0","123001","2024/01/03 18:59:59","3","0","674","2023/12/31 12:00:00"
"298","0","180901","2024/01/03 18:59:59","3","0","675","2023/12/31 12:00:00"
"298","0","118101","2024/01/03 18:59:59","3","0","676","2023/12/31 12:00:00"
"298","0","180801","2024/01/03 18:59:59","3","0","677","2023/12/31 12:00:00"
"298","0","106701","2024/01/03 18:59:59","3","0","678","2023/12/31 12:00:00"
"298","0","180701","2024/01/03 18:59:59","3","0","679","2023/12/31 12:00:00"
"298","0","180301","2024/01/03 18:59:59","3","0","680","2023/12/31 12:00:00"
"298","0","180601","2024/01/03 18:59:59","3","0","681","2023/12/31 12:00:00"
"298","0","180101","2024/01/03 18:59:59","3","0","682","2023/12/31 12:00:00"
"298","0","106801","2024/01/03 18:59:59","3","0","683","2023/12/31 12:00:00"
"298","0","180201","2024/01/03 18:59:59","3","0","684","2023/12/31 12:00:00"
"298","0","180501","2024/01/03 18:59:59","3","0","685","2023/12/31 12:00:00"
"298","0","180401","2024/01/03 18:59:59","3","0","686","2023/12/31 12:00:00"
"298","0","107001","2024/01/03 18:59:59","3","0","687","2023/12/31 12:00:00"
"298","0","106101","2024/01/03 18:59:59","3","0","688","2023/12/31 12:00:00"
"298","0","107101","2024/01/03 18:59:59","3","0","689","2023/12/31 12:00:00"
"299","0","128401","2024/01/12 11:59:59","3","1132","690","2024/01/03 19:00:00"
"300","0","124601","2024/01/15 14:59:59","3","0","691","2024/01/12 12:00:00"
"300","0","124501","2024/01/15 14:59:59","3","0","692","2024/01/12 12:00:00"
"301","0","128501","2024/01/22 11:59:59","3","1133","693","2024/01/15 15:00:00"
"302","0","109101","2024/01/26 11:59:59","3","0","694","2024/01/22 12:00:00"
"302","0","115501","2024/01/26 11:59:59","3","0","695","2024/01/22 12:00:00"
"303","0","111801","2024/01/31 11:59:59","3","0","696","2024/01/26 12:00:00"
"303","0","115001","2024/01/31 11:59:59","3","0","697","2024/01/26 12:00:00"
"303","0","120701","2024/01/31 11:59:59","3","0","698","2024/01/26 12:00:00"
"303","0","120901","2024/01/31 11:59:59","3","0","699","2024/01/26 12:00:00"
"304","0","128901","2024/02/12 11:59:59","3","1134","700","2024/01/31 12:00:00"
"305","0","124801","2024/02/14 23:59:59","3","0","701","2024/02/12 12:00:00"
"305","0","125001","2024/02/14 23:59:59","3","0","702","2024/02/12 12:00:00"
"306","0","126601","2024/02/14 23:59:59","3","0","703","2024/02/12 12:00:00"
"307","40011","128701","2024/02/22 11:59:59","3","1135","704","2024/02/15 00:00:00"
"308","0","121001","2024/02/29 11:59:59","3","0","705","2024/02/22 12:00:00"
"308","0","121101","2024/02/29 11:59:59","3","0","706","2024/02/22 12:00:00"
"309","50309","129001","2024/03/03 18:59:59","3","1136","707","2024/02/29 12:00:00"
"309","0","181101","2024/03/03 18:59:59","3","0","708","2024/02/29 12:00:00"
"309","0","126501","2024/03/03 18:59:59","3","0","709","2024/02/29 12:00:00"
"309","0","126401","2024/03/03 18:59:59","3","0","710","2024/02/29 12:00:00"
"309","0","118201","2024/03/03 18:59:59","3","0","711","2024/02/29 12:00:00"
"309","0","181001","2024/03/03 18:59:59","3","0","712","2024/02/29 12:00:00"
"309","0","123001","2024/03/03 18:59:59","3","0","713","2024/02/29 12:00:00"
"309","0","180901","2024/03/03 18:59:59","3","0","714","2024/02/29 12:00:00"
"309","0","118101","2024/03/03 18:59:59","3","0","715","2024/02/29 12:00:00"
"309","0","180801","2024/03/03 18:59:59","3","0","716","2024/02/29 12:00:00"
"309","0","106701","2024/03/03 18:59:59","3","0","717","2024/02/29 12:00:00"
"309","0","180701","2024/03/03 18:59:59","3","0","718","2024/02/29 12:00:00"
"309","0","180301","2024/03/03 18:59:59","3","0","719","2024/02/29 12:00:00"
"309","0","180601","2024/03/03 18:59:59","3","0","720","2024/02/29 12:00:00"
"309","0","180101","2024/03/03 18:59:59","3","0","721","2024/02/29 12:00:00"
"309","0","106801","2024/03/03 18:59:59","3","0","722","2024/02/29 12:00:00"
"309","0","180201","2024/03/03 18:59:59","3","0","723","2024/02/29 12:00:00"
"309","0","180501","2024/03/03 18:59:59","3","0","724","2024/02/29 12:00:00"
"309","0","180401","2024/03/03 18:59:59","3","0","725","2024/02/29 12:00:00"
"309","0","107001","2024/03/03 18:59:59","3","0","726","2024/02/29 12:00:00"
"309","0","106101","2024/03/03 18:59:59","3","0","727","2024/02/29 12:00:00"
"309","0","107101","2024/03/03 18:59:59","3","0","728","2024/02/29 12:00:00"
"310","30310","129301","2024/03/11 11:59:59","3","1137","729","2024/03/03 19:00:00"
"311","0","108801","2024/03/18 11:59:59","3","0","730","2024/03/11 12:00:00"
"311","0","108701","2024/03/18 11:59:59","3","0","731","2024/03/11 12:00:00"
"311","0","112001","2024/03/18 11:59:59","3","0","732","2024/03/11 12:00:00"
"311","0","111901","2024/03/18 11:59:59","3","0","733","2024/03/11 12:00:00"
"312","0","126901","2024/03/22 11:59:59","3","0","734","2024/03/18 12:00:00"
"312","0","127101","2024/03/22 11:59:59","3","0","735","2024/03/18 12:00:00"
"313","30313","129401","2024/03/28 11:59:59","3","1138","736","2024/03/18 12:00:00"
"314","0","120001","2024/03/28 11:59:59","3","0","737","2024/03/22 12:00:00"
"315","0","127201","2024/03/31 11:59:59","3","0","738","2024/03/28 12:00:00"
"316","30316","129801","2024/04/12 11:59:59","3","1139","739","2024/03/31 12:00:00"
"317","0","121501","2024/04/15 14:59:59","3","0","740","2024/04/12 12:00:00"
"318","0","125301","2024/04/15 14:59:59","3","0","741","2024/04/12 12:00:00"
"319","30319","129901","2024/04/26 11:59:59","3","1140","742","2024/04/15 15:00:00"
"320","0","127501","2024/04/30 11:59:59","3","0","743","2024/04/26 12:00:00"
"321","50321","129601","2024/05/03 18:59:59","3","1141","744","2024/04/30 12:00:00"
"321","0","129001","2024/05/03 18:59:59","3","0","745","2024/04/30 12:00:00"
"321","0","181101","2024/05/03 18:59:59","3","0","746","2024/04/30 12:00:00"
"321","0","126501","2024/05/03 18:59:59","3","0","747","2024/04/30 12:00:00"
"321","0","126401","2024/05/03 18:59:59","3","0","748","2024/04/30 12:00:00"
"321","0","118201","2024/05/03 18:59:59","3","0","749","2024/04/30 12:00:00"
"321","0","181001","2024/05/03 18:59:59","3","0","750","2024/04/30 12:00:00"
"321","0","123001","2024/05/03 18:59:59","3","0","751","2024/04/30 12:00:00"
"321","0","180901","2024/05/03 18:59:59","3","0","752","2024/04/30 12:00:00"
"321","0","118101","2024/05/03 18:59:59","3","0","753","2024/04/30 12:00:00"
"321","0","180801","2024/05/03 18:59:59","3","0","754","2024/04/30 12:00:00"
"321","0","106701","2024/05/03 18:59:59","3","0","755","2024/04/30 12:00:00"
"321","0","180701","2024/05/03 18:59:59","3","0","756","2024/04/30 12:00:00"
"321","0","180301","2024/05/03 18:59:59","3","0","757","2024/04/30 12:00:00"
"321","0","180601","2024/05/03 18:59:59","3","0","758","2024/04/30 12:00:00"
"321","0","180101","2024/05/03 18:59:59","3","0","759","2024/04/30 12:00:00"
"321","0","106801","2024/05/03 18:59:59","3","0","760","2024/04/30 12:00:00"
"321","0","180201","2024/05/03 18:59:59","3","0","761","2024/04/30 12:00:00"
"321","0","180501","2024/05/03 18:59:59","3","0","762","2024/04/30 12:00:00"
"321","0","180401","2024/05/03 18:59:59","3","0","763","2024/04/30 12:00:00"
"321","0","107001","2024/05/03 18:59:59","3","0","764","2024/04/30 12:00:00"
"321","0","106101","2024/05/03 18:59:59","3","0","765","2024/04/30 12:00:00"
"321","0","107101","2024/05/03 18:59:59","3","0","766","2024/04/30 12:00:00"
"322","30322","130701","2024/05/15 14:59:59","3","1142","767","2024/05/03 19:00:00"
"323","0","125501","2024/05/15 14:59:59","3","0","768","2024/05/10 12:00:00"
"323","0","125601","2024/05/15 14:59:59","3","0","769","2024/05/10 12:00:00"
"324","30324","130801","2024/05/27 11:59:59","3","1143","770","2024/05/15 15:00:00"
"325","0","127901","2024/05/31 11:59:59","3","0","771","2024/05/27 12:00:00"
"326","30326","131001","2024/06/10 11:59:59","3","1144","772","2024/05/31 12:00:00"
"327","0","126201","2024/06/15 14:59:59","3","0","773","2024/06/10 12:00:00"
"328","30328","130901","2024/06/26 11:59:59","3","1145","774","2024/06/15 15:00:00"
"329","0","110301","2024/06/26 11:59:59","3","0","775","2024/06/21 12:00:00"
"329","0","110001","2024/06/26 11:59:59","3","0","776","2024/06/21 12:00:00"
"329","0","107501","2024/06/26 11:59:59","3","0","777","2024/06/21 12:00:00"
"329","0","107801","2024/06/26 11:59:59","3","0","778","2024/06/21 12:00:00"
"329","0","107701","2024/06/26 11:59:59","3","0","779","2024/06/21 12:00:00"
"329","0","107901","2024/06/26 11:59:59","3","0","780","2024/06/21 12:00:00"
"330","0","128401","2024/06/30 11:59:59","3","0","781","2024/06/26 12:00:00"
"330","0","128501","2024/06/30 11:59:59","3","0","782","2024/06/26 12:00:00"
"331","50331","129701","2024/07/03 18:59:59","3","1146","783","2024/06/30 12:00:00"
"331","0","131101","2024/07/03 18:59:59","3","1146","784","2024/06/30 12:00:00"
"331","0","129601","2024/07/03 18:59:59","3","0","785","2024/06/30 12:00:00"
"331","0","129001","2024/07/03 18:59:59","3","0","786","2024/06/30 12:00:00"
"331","0","181101","2024/07/03 18:59:59","3","0","787","2024/06/30 12:00:00"
"331","0","126501","2024/07/03 18:59:59","3","0","788","2024/06/30 12:00:00"
"331","0","126401","2024/07/03 18:59:59","3","0","789","2024/06/30 12:00:00"
"331","0","118201","2024/07/03 18:59:59","3","0","790","2024/06/30 12:00:00"
"331","0","181001","2024/07/03 18:59:59","3","0","791","2024/06/30 12:00:00"
"331","0","123001","2024/07/03 18:59:59","3","0","792","2024/06/30 12:00:00"
"331","0","180901","2024/07/03 18:59:59","3","0","793","2024/06/30 12:00:00"
"331","0","118101","2024/07/03 18:59:59","3","0","794","2024/06/30 12:00:00"
"331","0","180801","2024/07/03 18:59:59","3","0","795","2024/06/30 12:00:00"
"331","0","106701","2024/07/03 18:59:59","3","0","796","2024/06/30 12:00:00"
"331","0","180701","2024/07/03 18:59:59","3","0","797","2024/06/30 12:00:00"
"331","0","180301","2024/07/03 18:59:59","3","0","798","2024/06/30 12:00:00"
"331","0","180601","2024/07/03 18:59:59","3","0","799","2024/06/30 12:00:00"
"331","0","180101","2024/07/03 18:59:59","3","0","800","2024/06/30 12:00:00"
"331","0","106801","2024/07/03 18:59:59","3","0","801","2024/06/30 12:00:00"
"331","0","180201","2024/07/03 18:59:59","3","0","802","2024/06/30 12:00:00"
"331","0","180501","2024/07/03 18:59:59","3","0","803","2024/06/30 12:00:00"
"331","0","180401","2024/07/03 18:59:59","3","0","804","2024/06/30 12:00:00"
"331","0","107001","2024/07/03 18:59:59","3","0","805","2024/06/30 12:00:00"
"331","0","106101","2024/07/03 18:59:59","3","0","806","2024/06/30 12:00:00"
"331","0","107101","2024/07/03 18:59:59","3","0","807","2024/06/30 12:00:00"
"332","30332","131201","2024/07/15 14:59:59","3","1147","808","2024/07/03 19:00:00"
"333","0","126601","2024/07/15 14:59:59","3","0","809","2024/07/11 12:00:00"
"334","30334","131601","2024/07/26 11:59:59","3","1148","810","2024/07/15 15:00:00"
"335","0","110601","2024/07/31 11:59:59","3","0","811","2024/07/23 12:00:00"
"335","0","110401","2024/07/31 11:59:59","3","0","812","2024/07/23 12:00:00"
"335","0","113101","2024/07/31 11:59:59","3","0","813","2024/07/23 12:00:00"
"335","0","113401","2024/07/31 11:59:59","3","0","814","2024/07/23 12:00:00"
"337","30337","131701","2024/08/12 11:59:59","3","1149","815","2024/07/31 12:00:00"
"338","0","126901","2024/08/12 11:59:59","3","0","816","2024/08/09 12:00:00"
"338","0","127101","2024/08/12 11:59:59","3","0","817","2024/08/09 12:00:00"
"339","0","128901","2024/08/15 14:59:59","3","0","818","2024/08/12 12:00:00"
"339","0","128701","2024/08/15 14:59:59","3","0","819","2024/08/12 12:00:00"
"340","40012","131801","2024/08/23 11:59:59","3","1150","820","2024/08/15 15:00:00"
"341","50341","181201","2024/08/26 18:59:59","3","1151","821","2024/08/23 12:00:00"
"341","0","129701","2024/08/26 18:59:59","3","0","822","2024/08/23 12:00:00"
"341","0","129601","2024/08/26 18:59:59","3","0","823","2024/08/23 12:00:00"
"341","0","129001","2024/08/26 18:59:59","3","0","824","2024/08/23 12:00:00"
"341","0","181101","2024/08/26 18:59:59","3","0","825","2024/08/23 12:00:00"
"341","0","126501","2024/08/26 18:59:59","3","0","826","2024/08/23 12:00:00"
"341","0","126401","2024/08/26 18:59:59","3","0","827","2024/08/23 12:00:00"
"341","0","118201","2024/08/26 18:59:59","3","0","828","2024/08/23 12:00:00"
"341","0","181001","2024/08/26 18:59:59","3","0","829","2024/08/23 12:00:00"
"341","0","123001","2024/08/26 18:59:59","3","0","830","2024/08/23 12:00:00"
"341","0","180901","2024/08/26 18:59:59","3","0","831","2024/08/23 12:00:00"
"341","0","118101","2024/08/26 18:59:59","3","0","832","2024/08/23 12:00:00"
"341","0","180801","2024/08/26 18:59:59","3","0","833","2024/08/23 12:00:00"
"341","0","106701","2024/08/26 18:59:59","3","0","834","2024/08/23 12:00:00"
"341","0","180701","2024/08/26 18:59:59","3","0","835","2024/08/23 12:00:00"
"341","0","180301","2024/08/26 18:59:59","3","0","836","2024/08/23 12:00:00"
"341","0","180601","2024/08/26 18:59:59","3","0","837","2024/08/23 12:00:00"
"341","0","180101","2024/08/26 18:59:59","3","0","838","2024/08/23 12:00:00"
"341","0","106801","2024/08/26 18:59:59","3","0","839","2024/08/23 12:00:00"
"341","0","180201","2024/08/26 18:59:59","3","0","840","2024/08/23 12:00:00"
"341","0","180501","2024/08/26 18:59:59","3","0","841","2024/08/23 12:00:00"
"341","0","180401","2024/08/26 18:59:59","3","0","842","2024/08/23 12:00:00"
"341","0","107001","2024/08/26 18:59:59","3","0","843","2024/08/23 12:00:00"
"341","0","106101","2024/08/26 18:59:59","3","0","844","2024/08/23 12:00:00"
"341","0","107101","2024/08/26 18:59:59","3","0","845","2024/08/23 12:00:00"
"342","0","117201","2024/08/31 11:59:59","3","0","846","2024/08/26 19:00:00"
"342","0","117001","2024/08/31 11:59:59","3","0","847","2024/08/26 19:00:00"
"342","0","122501","2024/08/31 11:59:59","3","0","848","2024/08/26 19:00:00"
"342","0","122901","2024/08/31 11:59:59","3","0","849","2024/08/26 19:00:00"
"343","30343","132101","2024/09/13 11:59:59","3","1152","850","2024/08/31 12:00:00"
"344","30344","132001","2024/09/25 11:59:59","3","1153","851","2024/09/13 12:00:00"
"345","0","109901","2024/09/25 11:59:59","3","0","852","2024/09/15 15:00:00"
"345","0","109701","2024/09/25 11:59:59","3","0","853","2024/09/15 15:00:00"
"346","0","118001","2024/09/30 11:59:59","3","0","854","2024/09/25 12:00:00"
"346","0","123301","2024/09/30 11:59:59","3","0","855","2024/09/25 12:00:00"
"347","0","129301","2024/09/30 11:59:59","3","0","856","2024/09/25 12:00:00"
"348","30348","132201","2024/10/10 11:59:59","3","1154","857","2024/09/30 12:00:00"
"349","0","127201","2024/10/13 11:59:59","3","0","858","2024/10/10 12:00:00"
"350","30350","127701","2024/10/18 11:59:59","3","1155","859","2024/10/10 12:00:00"
"351","0","129801","2024/10/18 11:59:59","3","0","860","2024/10/13 12:00:00"
"352","30352","127801","2024/10/28 11:59:59","3","1156","861","2024/10/18 12:00:00"
"353","0","111101","2024/10/28 11:59:59","3","0","862","2024/10/24 12:00:00"
"353","0","123601","2024/10/28 11:59:59","3","0","863","2024/10/24 12:00:00"
"353","0","108301","2024/10/28 11:59:59","3","0","864","2024/10/24 12:00:00"
"353","0","108101","2024/10/28 11:59:59","3","0","865","2024/10/24 12:00:00"
"353","0","113901","2024/10/28 11:59:59","3","0","866","2024/10/24 12:00:00"
"353","0","117701","2024/10/28 11:59:59","3","0","867","2024/10/24 12:00:00"
"354","0","180801","2024/10/31 11:59:59","3","1157","868","2024/10/28 12:00:00"
"354","0","181201","2024/10/31 11:59:59","3","0","869","2024/10/28 12:00:00"
"354","0","129701","2024/10/31 11:59:59","3","0","870","2024/10/28 12:00:00"
"354","0","129601","2024/10/31 11:59:59","3","0","871","2024/10/28 12:00:00"
"354","0","129001","2024/10/31 11:59:59","3","0","872","2024/10/28 12:00:00"
"354","0","181101","2024/10/31 11:59:59","3","0","873","2024/10/28 12:00:00"
"354","0","126501","2024/10/31 11:59:59","3","0","874","2024/10/28 12:00:00"
"354","0","126401","2024/10/31 11:59:59","3","0","875","2024/10/28 12:00:00"
"354","0","118201","2024/10/31 11:59:59","3","0","876","2024/10/28 12:00:00"
"354","0","181001","2024/10/31 11:59:59","3","0","877","2024/10/28 12:00:00"
"354","0","123001","2024/10/31 11:59:59","3","0","878","2024/10/28 12:00:00"
"354","0","180901","2024/10/31 11:59:59","3","0","879","2024/10/28 12:00:00"
"354","0","118101","2024/10/31 11:59:59","3","0","880","2024/10/28 12:00:00"
"354","0","106701","2024/10/31 11:59:59","3","0","881","2024/10/28 12:00:00"
"354","0","180701","2024/10/31 11:59:59","3","0","882","2024/10/28 12:00:00"
"354","0","180301","2024/10/31 11:59:59","3","0","883","2024/10/28 12:00:00"
"354","0","180601","2024/10/31 11:59:59","3","0","884","2024/10/28 12:00:00"
"354","0","180101","2024/10/31 11:59:59","3","0","885","2024/10/28 12:00:00"
"354","0","106801","2024/10/31 11:59:59","3","0","886","2024/10/28 12:00:00"
"354","0","180201","2024/10/31 11:59:59","3","0","887","2024/10/28 12:00:00"
"354","0","180501","2024/10/31 11:59:59","3","0","888","2024/10/28 12:00:00"
"354","0","180401","2024/10/31 11:59:59","3","0","889","2024/10/28 12:00:00"
"354","0","107001","2024/10/31 11:59:59","3","0","890","2024/10/28 12:00:00"
"354","0","106101","2024/10/31 11:59:59","3","0","891","2024/10/28 12:00:00"
"354","0","107101","2024/10/31 11:59:59","3","0","892","2024/10/28 12:00:00"
"355","30355","130201","2024/11/11 11:59:59","3","1158","893","2024/10/31 12:00:00"
"356","0","130701","2024/11/18 11:59:59","3","0","894","2024/11/11 12:00:00"
"356","0","127501","2024/11/18 11:59:59","3","0","895","2024/11/11 12:00:00"
"357","30357","130001","2024/11/18 11:59:59","3","1159","896","2024/11/11 12:00:00"
"358","30358","130101","2024/11/26 11:59:59","3","1160","897","2024/11/18 12:00:00"
"359","0","123801","2024/11/30 11:59:59","3","0","898","2024/11/26 12:00:00"
"360","30360","132801","2024/12/09 11:59:59","3","1161","899","2024/11/30 12:00:00"
"361","0","131001","2024/12/15 14:59:59","3","0","900","2024/12/09 12:00:00"
"361","0","127901","2024/12/15 14:59:59","3","0","901","2024/12/09 12:00:00"
"362","30362","132901","2024/12/15 14:59:59","3","1162","902","2024/12/09 12:00:00"
"363","30363","129501","2024/12/22 11:59:59","3","1163","903","2024/12/15 15:00:00"
"364","0","108601","2024/12/31 11:59:59","3","0","904","2024/12/22 12:00:00"
"364","0","108401","2024/12/31 11:59:59","3","0","905","2024/12/22 12:00:00"
"364","0","111501","2024/12/31 11:59:59","3","0","906","2024/12/22 12:00:00"
"364","0","114401","2024/12/31 11:59:59","3","0","907","2024/12/22 12:00:00"
"364","0","119901","2024/12/31 11:59:59","3","0","908","2024/12/22 12:00:00"
"364","0","124001","2024/12/31 11:59:59","3","0","909","2024/12/22 12:00:00"
"365","50365","133001","2025/01/03 18:59:59","3","1164","910","2024/12/31 12:00:00"
"365","0","181201","2025/01/03 18:59:59","3","0","911","2024/12/31 12:00:00"
"365","0","129701","2025/01/03 18:59:59","3","0","912","2024/12/31 12:00:00"
"365","0","129601","2025/01/03 18:59:59","3","0","913","2024/12/31 12:00:00"
"365","0","129001","2025/01/03 18:59:59","3","0","914","2024/12/31 12:00:00"
"365","0","181101","2025/01/03 18:59:59","3","0","915","2024/12/31 12:00:00"
"365","0","126501","2025/01/03 18:59:59","3","0","916","2024/12/31 12:00:00"
"365","0","126401","2025/01/03 18:59:59","3","0","917","2024/12/31 12:00:00"
"365","0","118201","2025/01/03 18:59:59","3","0","918","2024/12/31 12:00:00"
"365","0","181001","2025/01/03 18:59:59","3","0","919","2024/12/31 12:00:00"
"365","0","123001","2025/01/03 18:59:59","3","0","920","2024/12/31 12:00:00"
"365","0","180901","2025/01/03 18:59:59","3","0","921","2024/12/31 12:00:00"
"365","0","118101","2025/01/03 18:59:59","3","0","922","2024/12/31 12:00:00"
"365","0","180801","2025/01/03 18:59:59","3","0","923","2024/12/31 12:00:00"
"365","0","106701","2025/01/03 18:59:59","3","0","924","2024/12/31 12:00:00"
"365","0","180701","2025/01/03 18:59:59","3","0","925","2024/12/31 12:00:00"
"365","0","180301","2025/01/03 18:59:59","3","0","926","2024/12/31 12:00:00"
"365","0","180601","2025/01/03 18:59:59","3","0","927","2024/12/31 12:00:00"
"365","0","180101","2025/01/03 18:59:59","3","0","928","2024/12/31 12:00:00"
"365","0","106801","2025/01/03 18:59:59","3","0","929","2024/12/31 12:00:00"
"365","0","180201","2025/01/03 18:59:59","3","0","930","2024/12/31 12:00:00"
"365","0","180501","2025/01/03 18:59:59","3","0","931","2024/12/31 12:00:00"
"365","0","180401","2025/01/03 18:59:59","3","0","932","2024/12/31 12:00:00"
"365","0","107001","2025/01/03 18:59:59","3","0","933","2024/12/31 12:00:00"
"365","0","106101","2025/01/03 18:59:59","3","0","934","2024/12/31 12:00:00"
"365","0","107101","2025/01/03 18:59:59","3","0","935","2024/12/31 12:00:00"
"366","30366","133501","2025/01/15 14:59:59","3","1165","936","2025/01/03 19:00:00"
"367","0","131201","2025/01/15 14:59:59","3","0","937","2025/01/09 12:00:00"
"367","0","131601","2025/01/15 14:59:59","3","0","938","2025/01/09 12:00:00"
"367","0","128401","2025/01/15 14:59:59","3","0","939","2025/01/09 12:00:00"
"367","0","128501","2025/01/15 14:59:59","3","0","940","2025/01/09 12:00:00"
"368","0","108801","2025/01/20 11:59:59","3","0","941","2025/01/15 15:00:00"
"368","0","108701","2025/01/20 11:59:59","3","0","942","2025/01/15 15:00:00"
"368","0","112001","2025/01/20 11:59:59","3","0","943","2025/01/15 15:00:00"
"368","0","111901","2025/01/20 11:59:59","3","0","944","2025/01/15 15:00:00"
"368","0","111801","2025/01/20 11:59:59","3","0","945","2025/01/15 15:00:00"
"368","0","115001","2025/01/20 11:59:59","3","0","946","2025/01/15 15:00:00"
"368","0","120701","2025/01/20 11:59:59","3","0","947","2025/01/15 15:00:00"
"368","0","120901","2025/01/20 11:59:59","3","0","948","2025/01/15 15:00:00"
"368","0","124601","2025/01/20 11:59:59","3","0","949","2025/01/15 15:00:00"
"368","0","124501","2025/01/20 11:59:59","3","0","950","2025/01/15 15:00:00"
"369","30369","133601","2025/01/31 11:59:59","3","1166","951","2025/01/20 12:00:00"
"370","30370","133701","2025/02/10 11:59:59","3","1167","952","2025/01/31 12:00:00"
"371","0","131701","2025/02/15 14:59:59","3","0","953","2025/02/10 12:00:00"
"371","0","128901","2025/02/15 14:59:59","3","0","954","2025/02/10 12:00:00"
"371","0","128701","2025/02/15 14:59:59","3","0","955","2025/02/10 12:00:00"
"372","40013","133901","2025/02/20 11:59:59","3","1168","956","2025/02/10 12:00:00"
"373","0","124801","2025/02/24 11:59:59","3","0","957","2025/02/20 12:00:00"
"373","0","125001","2025/02/24 11:59:59","3","0","958","2025/02/20 12:00:00"
"373","0","121001","2025/02/24 11:59:59","3","0","959","2025/02/20 12:00:00"
"373","0","121101","2025/02/24 11:59:59","3","0","960","2025/02/20 12:00:00"
"373","0","115501","2025/02/24 11:59:59","3","0","961","2025/02/20 12:00:00"
"373","0","109101","2025/02/24 11:59:59","3","0","962","2025/02/20 12:00:00"
"374","30374","133801","2025/02/28 11:59:59","3","1169","963","2025/02/20 12:00:00"
"375","50375","134001","2025/03/03 18:59:59","3","1170","964","2025/02/28 12:00:00"
"375","0","133001","2025/03/03 18:59:59","3","0","965","2025/02/28 12:00:00"
"375","0","181201","2025/03/03 18:59:59","3","0","966","2025/02/28 12:00:00"
"375","0","129701","2025/03/03 18:59:59","3","0","967","2025/02/28 12:00:00"
"375","0","129601","2025/03/03 18:59:59","3","0","968","2025/02/28 12:00:00"
"375","0","129001","2025/03/03 18:59:59","3","0","969","2025/02/28 12:00:00"
"375","0","181101","2025/03/03 18:59:59","3","0","970","2025/02/28 12:00:00"
"375","0","126501","2025/03/03 18:59:59","3","0","971","2025/02/28 12:00:00"
"375","0","126401","2025/03/03 18:59:59","3","0","972","2025/02/28 12:00:00"
"375","0","118201","2025/03/03 18:59:59","3","0","973","2025/02/28 12:00:00"
"375","0","181001","2025/03/03 18:59:59","3","0","974","2025/02/28 12:00:00"
"375","0","123001","2025/03/03 18:59:59","3","0","975","2025/02/28 12:00:00"
"375","0","180901","2025/03/03 18:59:59","3","0","976","2025/02/28 12:00:00"
"375","0","118101","2025/03/03 18:59:59","3","0","977","2025/02/28 12:00:00"
"375","0","180801","2025/03/03 18:59:59","3","0","978","2025/02/28 12:00:00"
"375","0","106701","2025/03/03 18:59:59","3","0","979","2025/02/28 12:00:00"
"375","0","180701","2025/03/03 18:59:59","3","0","980","2025/02/28 12:00:00"
"375","0","180301","2025/03/03 18:59:59","3","0","981","2025/02/28 12:00:00"
"375","0","180601","2025/03/03 18:59:59","3","0","982","2025/02/28 12:00:00"
"375","0","180101","2025/03/03 18:59:59","3","0","983","2025/02/28 12:00:00"
"375","0","106801","2025/03/03 18:59:59","3","0","984","2025/02/28 12:00:00"
"375","0","180201","2025/03/03 18:59:59","3","0","985","2025/02/28 12:00:00"
