e113b216afd56c6b101b5e5bb8e541213e8c7c107cb23ea7c4b8bbc1d2d903e7,9b42eae86204154174b0b9f09afde20bff92221a9397270552ebf46df5d25ed4,c659efc3a22b40bbd28616962fbd68c113dced96781547c2e8588fcbd50fd6da,fd4acbfec313267946f77987209fe2c0fc5397e7156f87fe7af4b54748f903cd,8822f1c02c10fe8086f96b2548648b1edb0e583e9aecc1150b2e05e55e09316a,726e8e0bc7860e5afc9011a75dab8fdbc04420a41854bd6e83e3e669cec126b8,55dd8fe0ff1b5f8a31f1925109bcbc3e7de9f489b6db77991db58c6235f8ab3c,3441420e4110f95ece955a86f01beee9dad6401915954666efec086fa884d81c,b804c605c2d0e7c68849c5fa084c2112942b387c1cd4ad3bb142a63f782f7f6c,5b19178b0296b35ff6494698a39fcc859c22277d008172021bc8ad36a12e1f2b
"22602","680","25021","2","0","0","0","22621","0","580000"
"22603","680","25021","2","0","0","0","22631","0","580000"
"22604","680","25021","2","0","0","0","22641","0","580000"
"22605","680","25021","2","0","0","0","22651","0","580000"
"22701","680","25021","2","0","0","0","22711","0","580000"
"22702","680","25021","2","0","0","0","22721","0","580000"
"22703","680","25021","2","0","0","0","22731","0","580000"
"22704","680","25021","2","0","0","0","22741","0","580000"
"22705","680","25021","2","0","0","0","22751","0","580000"
"22801","680","25021","2","0","0","0","22811","0","580000"
"22802","680","25021","2","0","0","0","22821","0","580000"
"22803","680","25021","2","0","0","0","22831","0","580000"
"22804","680","25021","2","0","0","0","22841","0","580000"
"22805","680","25021","2","0","0","0","22851","0","580000"
"22901","3400","25021","2","0","0","0","22911","0","580000"
"23001","680","25021","2","0","0","0","23011","0","580000"
"23002","680","25021","2","0","0","0","23021","0","580000"
"23003","680","25021","2","0","0","0","23031","0","580000"
"23004","680","25021","2","0","0","0","23041","0","580000"
"23005","680","25021","2","0","0","0","23051","0","580000"
"23101","680","25021","2","0","0","0","23111","0","580000"
"23102","680","25021","2","0","0","0","23121","0","580000"
"23103","680","25021","2","0","0","0","23131","0","580000"
"23104","680","25021","2","0","0","0","23141","0","580000"
"23105","680","25021","2","0","0","0","23151","0","580000"
"23201","3400","25021","2","0","0","0","23211","0","580000"
"23301","3400","25021","2","0","0","0","23311","0","580000"
"23401","680","25021","2","0","0","0","23411","0","580000"
"23402","680","25021","2","0","0","0","23421","0","580000"
"23403","680","25021","2","0","0","0","23431","0","580000"
"23404","680","25021","2","0","0","0","23441","0","580000"
"23405","680","25021","2","0","0","0","23451","0","580000"
"23501","680","25021","2","0","0","0","23511","0","580000"
"23502","680","25021","2","0","0","0","23521","0","580000"
"23503","680","25021","2","0","0","0","23531","0","580000"
"23504","680","25021","2","0","0","0","23541","0","580000"
"23505","680","25021","2","0","0","0","23551","0","580000"
"23601","680","25021","2","0","0","0","23611","0","580000"
"23602","680","25021","2","0","0","0","23621","0","580000"
"23603","680","25021","2","0","0","0","23631","0","580000"
"23604","680","25021","2","0","0","0","23641","0","580000"
"23605","680","25021","2","0","0","0","23651","0","580000"
"23701","680","25021","2","0","0","0","23711","0","580000"
"23702","680","25021","2","0","0","0","23721","0","580000"
"23703","680","25021","2","0","0","0","23731","0","580000"
"23704","680","25021","2","0","0","0","23741","0","580000"
"23705","680","25021","2","0","0","0","23751","0","580000"
"23801","680","25021","2","0","0","0","23811","0","580000"
"23802","680","25021","2","0","0","0","23821","0","580000"
"23803","680","25021","2","0","0","0","23831","0","580000"
"23804","680","25021","2","0","0","0","23841","0","580000"
"23805","680","25021","2","0","0","0","23851","0","580000"
"23901","680","25021","2","0","0","0","23911","0","580000"
"23902","680","25021","2","0","0","0","23921","0","580000"
"23903","680","25021","2","0","0","0","23931","0","580000"
"23904","680","25021","2","0","0","0","23941","0","580000"
"23905","680","25021","2","0","0","0","23951","0","580000"
"24001","3400","25021","2","0","0","0","24011","0","580000"
"24101","3400","25021","2","0","0","0","24111","0","580000"
"24201","680","25021","2","0","0","0","24211","0","580000"
"24202","680","25021","2","0","0","0","24221","0","580000"
"24203","680","25021","2","0","0","0","24231","0","580000"
"24204","680","25021","2","0","0","0","24241","0","580000"
"24205","680","25021","2","0","0","0","24251","0","580000"
"24301","3400","25021","2","0","0","0","24311","0","580000"
"24401","680","25021","2","0","0","0","24411","0","580000"
"24402","680","25021","2","0","0","0","24421","0","580000"
"24403","680","25021","2","0","0","0","24431","0","580000"
"24404","680","25021","2","0","0","0","24441","0","580000"
"24405","680","25021","2","0","0","0","24451","0","580000"
"24501","680","25021","2","0","0","0","24511","0","580000"
"24502","680","25021","2","0","0","0","24521","0","580000"
"24503","680","25021","2","0","0","0","24531","0","580000"
"24504","680","25021","2","0","0","0","24541","0","580000"
"24505","680","25021","2","0","0","0","24551","0","580000"
"24601","3400","25021","2","0","0","0","24611","0","580000"
"24701","680","25021","2","0","0","0","24711","0","580000"
"24702","680","25021","2","0","0","0","24721","0","580000"
"24703","680","25021","2","0","0","0","24731","0","580000"
"24704","680","25021","2","0","0","0","24741","0","580000"
"24705","680","25021","2","0","0","0","24751","0","580000"
"24801","680","25021","2","0","0","0","24811","0","580000"
"24802","680","25021","2","0","0","0","24821","0","580000"
"24803","680","25021","2","0","0","0","24831","0","580000"
"24804","680","25021","2","0","0","0","24841","0","580000"
"24805","680","25021","2","0","0","0","24851","0","580000"
"24901","680","25021","2","0","0","0","24911","0","580000"
"24902","680","25021","2","0","0","0","24921","0","580000"
"24903","680","25021","2","0","0","0","24931","0","580000"
"24904","680","25021","2","0","0","0","24941","0","580000"
"24905","680","25021","2","0","0","0","24951","0","580000"
"25001","680","25021","2","0","0","0","25011","0","580000"
"25002","680","25021","2","0","0","0","25021","0","580000"
"25003","680","25021","2","0","0","0","25031","0","580000"
"25004","680","25021","2","0","0","0","25041","0","580000"
"25005","680","25021","2","0","0","0","25051","0","580000"
"25101","680","25021","2","0","0","0","25111","0","580000"
"25102","680","25021","2","0","0","0","25121","0","580000"
"25103","680","25021","2","0","0","0","25131","0","580000"
"25104","680","25021","2","0","0","0","25141","0","580000"
"25105","680","25021","2","0","0","0","25151","0","580000"
"25201","3400","25021","2","0","0","0","25211","0","580000"
"25301","680","25021","2","0","0","0","25311","0","580000"
"25302","680","25021","2","0","0","0","25321","0","580000"
"25303","680","25021","2","0","0","0","25331","0","580000"
"25304","680","25021","2","0","0","0","25341","0","580000"
"25305","680","25021","2","0","0","0","25351","0","580000"
"25401","680","25021","2","0","0","0","25411","0","580000"
"25402","680","25021","2","0","0","0","25421","0","580000"
"25403","680","25021","2","0","0","0","25431","0","580000"
"25404","680","25021","2","0","0","0","25441","0","580000"
"25405","680","25021","2","0","0","0","25451","0","580000"
"25501","3400","25021","2","0","0","0","25511","0","580000"
"25601","680","25021","2","0","0","0","25611","0","580000"
"25602","680","25021","2","0","0","0","25621","0","580000"
"25603","680","25021","2","0","0","0","25631","0","580000"
"25604","680","25021","2","0","0","0","25641","0","580000"
"25605","680","25021","2","0","0","0","25651","0","580000"
"25701","680","25021","2","0","0","0","25711","0","580000"
"25702","680","25021","2","0","0","0","25721","0","580000"
"25703","680","25021","2","0","0","0","25731","0","580000"
"25704","680","25021","2","0","0","0","25741","0","580000"
"25705","680","25021","2","0","0","0","25751","0","580000"
"25801","3400","25021","2","0","0","0","25811","0","580000"
"25901","680","25021","2","0","0","0","25911","0","580000"
"25902","680","25021","2","0","0","0","25921","0","580000"
"25903","680","25021","2","0","0","0","25931","0","580000"
"25904","680","25021","2","0","0","0","25941","0","580000"
"25905","680","25021","2","0","0","0","25951","0","580000"
"26001","3400","25021","2","0","0","0","26011","0","580000"
"26101","680","25021","2","0","0","0","26111","0","580000"
"26102","680","25021","2","0","0","0","26121","0","580000"
"26103","680","25021","2","0","0","0","26131","0","580000"
"26104","680","25021","2","0","0","0","26141","0","580000"
"26105","680","25021","2","0","0","0","26151","0","580000"
"26201","680","25021","2","0","0","0","26211","0","580000"
"26202","680","25021","2","0","0","0","26221","0","580000"
"26203","680","25021","2","0","0","0","26231","0","580000"
"26204","680","25021","2","0","0","0","26241","0","580000"
"26205","680","25021","2","0","0","0","26251","0","580000"
"26301","680","25021","2","0","0","0","26311","0","580000"
"26302","680","25021","2","0","0","0","26321","0","580000"
"26303","680","25021","2","0","0","0","26331","0","580000"
"26304","680","25021","2","0","0","0","26341","0","580000"
"26305","680","25021","2","0","0","0","26351","0","580000"
"26401","3400","25021","2","0","0","0","26411","0","580000"
"26501","680","25021","2","0","0","0","26511","0","580000"
"26502","680","25021","2","0","0","0","26521","0","580000"
"26503","680","25021","2","0","0","0","26531","0","580000"
"26504","680","25021","2","0","0","0","26541","0","580000"
"26505","680","25021","2","0","0","0","26551","0","580000"
"26601","3400","25021","2","0","0","0","26611","0","580000"
"26701","680","25021","2","0","0","0","26711","0","580000"
"26702","680","25021","2","0","0","0","26721","0","580000"
"26703","680","25021","2","0","0","0","26731","0","580000"
"26704","680","25021","2","0","0","0","26741","0","580000"
"26705","680","25021","2","0","0","0","26751","0","580000"
"26801","680","25021","2","0","0","0","26811","0","580000"
"26802","680","25021","2","0","0","0","26821","0","580000"
"26803","680","25021","2","0","0","0","26831","0","580000"
"26804","680","25021","2","0","0","0","26841","0","580000"
"26805","680","25021","2","0","0","0","26851","0","580000"
"26901","3400","25021","2","0","0","0","26911","0","580000"
"27001","680","25021","2","0","0","0","27011","0","580000"
"27002","680","25021","2","0","0","0","27021","0","580000"
"27003","680","25021","2","0","0","0","27031","0","580000"
"27004","680","25021","2","0","0","0","27041","0","580000"
"27005","680","25021","2","0","0","0","27051","0","580000"
"27101","3400","25021","2","0","0","0","27111","0","580000"
"27201","680","25021","2","0","0","0","27211","0","580000"
"27202","680","25021","2","0","0","0","27221","0","580000"
"27203","680","25021","2","0","0","0","27231","0","580000"
"27204","680","25021","2","0","0","0","27241","0","580000"
"27205","680","25021","2","0","0","0","27251","0","580000"
"27301","680","25021","2","0","0","0","27311","0","580000"
"27302","680","25021","2","0","0","0","27321","0","580000"
"27303","680","25021","2","0","0","0","27331","0","580000"
"27304","680","25021","2","0","0","0","27341","0","580000"
"27305","680","25021","2","0","0","0","27351","0","580000"
"27401","680","25021","2","0","0","0","27411","0","580000"
"27402","680","25021","2","0","0","0","27421","0","580000"
"27403","680","25021","2","0","0","0","27431","0","580000"
"27404","680","25021","2","0","0","0","27441","0","580000"
"27405","680","25021","2","0","0","0","27451","0","580000"
"27501","3450","25021","2","0","0","0","27511","0","590000"
"27601","690","25021","2","0","0","0","27611","0","590000"
"27602","690","25021","2","0","0","0","27621","0","590000"
"27603","690","25021","2","0","0","0","27631","0","590000"
"27604","690","25021","2","0","0","0","27641","0","590000"
"27605","690","25021","2","0","0","0","27651","0","590000"
"27701","690","25021","2","0","0","0","27711","0","590000"
"27702","690","25021","2","0","0","0","27721","0","590000"
"27703","690","25021","2","0","0","0","27731","0","590000"
"27704","690","25021","2","0","0","0","27741","0","590000"
"27705","690","25021","2","0","0","0","27751","0","590000"
"27801","3450","25021","2","0","0","0","27811","0","590000"
"27901","690","25021","2","0","0","0","27911","0","590000"
"27902","690","25021","2","0","0","0","27921","0","590000"
"27903","690","25021","2","0","0","0","27931","0","590000"
"27904","690","25021","2","0","0","0","27941","0","590000"
"27905","690","25021","2","0","0","0","27951","0","590000"
"28001","690","25021","2","0","0","0","28011","0","590000"
"28002","690","25021","2","0","0","0","28021","0","590000"
"28003","690","25021","2","0","0","0","28031","0","590000"
"28004","690","25021","2","0","0","0","28041","0","590000"
"28005","690","25021","2","0","0","0","28051","0","590000"
"28101","690","25021","2","0","0","0","28111","0","590000"
"28102","690","25021","2","0","0","0","28121","0","590000"
"28103","690","25021","2","0","0","0","28131","0","590000"
"28104","690","25021","2","0","0","0","28141","0","590000"
"28105","690","25021","2","0","0","0","28151","0","590000"
"28201","3450","25021","2","0","0","0","28211","0","590000"
"28301","3450","25021","2","0","0","0","28311","0","590000"
"28401","690","25021","2","0","0","0","28411","0","590000"
"28402","690","25021","2","0","0","0","28421","0","590000"
"28403","690","25021","2","0","0","0","28431","0","590000"
"28404","690","25021","2","0","0","0","28441","0","590000"
"28405","690","25021","2","0","0","0","28451","0","590000"
"28501","3450","25021","2","0","0","0","28511","0","590000"
"28601","690","25021","2","0","0","0","28611","0","590000"
"28602","690","25021","2","0","0","0","28621","0","590000"
"28603","690","25021","2","0","0","0","28631","0","590000"
"28604","690","25021","2","0","0","0","28641","0","590000"
"28605","690","25021","2","0","0","0","28651","0","590000"
"28701","690","25021","2","0","0","0","28711","0","590000"
"28702","690","25021","2","0","0","0","28721","0","590000"
"28703","690","25021","2","0","0","0","28731","0","590000"
"28704","690","25021","2","0","0","0","28741","0","590000"
"28705","690","25021","2","0","0","0","28751","0","590000"
"28801","690","25021","2","0","0","0","28811","0","590000"
"28802","690","25021","2","0","0","0","28821","0","590000"
"28803","690","25021","2","0","0","0","28831","0","590000"
"28804","690","25021","2","0","0","0","28841","0","590000"
"28805","690","25021","2","0","0","0","28851","0","590000"
"28901","3450","25021","2","0","0","0","28911","0","590000"
"29001","690","25021","2","0","0","0","29011","0","590000"
"29002","690","25021","2","0","0","0","29021","0","590000"
"29003","690","25021","2","0","0","0","29031","0","590000"
"29004","690","25021","2","0","0","0","29041","0","590000"
"29005","690","25021","2","0","0","0","29051","0","590000"
"29101","690","25021","2","0","0","0","29111","0","590000"
"29102","690","25021","2","0","0","0","29121","0","590000"
"29103","690","25021","2","0","0","0","29131","0","590000"
"29104","690","25021","2","0","0","0","29141","0","590000"
"29105","690","25021","2","0","0","0","29151","0","590000"
"29201","3450","25021","2","0","0","0","29211","0","590000"
"29301","690","25021","2","0","0","0","29311","0","590000"
"29302","690","25021","2","0","0","0","29321","0","590000"
"29303","690","25021","2","0","0","0","29331","0","590000"
"29304","690","25021","2","0","0","0","29341","0","590000"
"29305","690","25021","2","0","0","0","29351","0","590000"
"29401","690","25021","2","0","0","0","29411","0","590000"
"29402","690","25021","2","0","0","0","29421","0","590000"
"29403","690","25021","2","0","0","0","29431","0","590000"
"29404","690","25021","2","0","0","0","29441","0","590000"
"29405","690","25021","2","0","0","0","29451","0","590000"
"29501","690","25021","2","0","0","0","29511","0","590000"
"29502","690","25021","2","0","0","0","29521","0","590000"
"29503","690","25021","2","0","0","0","29531","0","590000"
"29504","690","25021","2","0","0","0","29541","0","590000"
"29505","690","25021","2","0","0","0","29551","0","590000"
"29601","690","25021","2","0","0","0","29611","0","590000"
"29602","690","25021","2","0","0","0","29621","0","590000"
"29603","690","25021","2","0","0","0","29631","0","590000"
"29604","690","25021","2","0","0","0","29641","0","590000"
"29605","690","25021","2","0","0","0","29651","0","590000"
"29701","690","25021","2","0","0","0","29711","0","590000"
"29702","690","25021","2","0","0","0","29721","0","590000"
"29703","690","25021","2","0","0","0","29731","0","590000"
"29704","690","25021","2","0","0","0","29741","0","590000"
"29705","690","25021","2","0","0","0","29751","0","590000"
"29801","690","25021","2","0","0","0","29811","0","590000"
"29802","690","25021","2","0","0","0","29821","0","590000"
"29803","690","25021","2","0","0","0","29831","0","590000"
"29804","690","25021","2","0","0","0","29841","0","590000"
"29805","690","25021","2","0","0","0","29851","0","590000"
"29901","3450","25021","2","0","0","0","29911","0","590000"
"30001","690","25021","2","0","0","0","30011","0","590000"
"30002","690","25021","2","0","0","0","30021","0","590000"
"30003","690","25021","2","0","0","0","30031","0","590000"
"30004","690","25021","2","0","0","0","30041","0","590000"
"30005","690","25021","2","0","0","0","30051","0","590000"
"30101","690","25021","2","0","0","0","30111","0","590000"
"30102","690","25021","2","0","0","0","30121","0","590000"
"30103","690","25021","2","0","0","0","30131","0","590000"
"30104","690","25021","2","0","0","0","30141","0","590000"
"30105","690","25021","2","0","0","0","30151","0","590000"
"30201","3450","25021","2","0","0","0","30211","0","590000"
"30301","690","25021","2","0","0","0","30311","0","590000"
"30302","690","25021","2","0","0","0","30321","0","590000"
"30303","690","25021","2","0","0","0","30331","0","590000"
"30304","690","25021","2","0","0","0","30341","0","590000"
"30305","690","25021","2","0","0","0","30351","0","590000"
"30401","690","25021","2","0","0","0","30411","0","590000"
"30402","690","25021","2","0","0","0","30421","0","590000"
"30403","690","25021","2","0","0","0","30431","0","590000"
"30404","690","25021","2","0","0","0","30441","0","590000"
"30405","690","25021","2","0","0","0","30451","0","590000"
"30501","690","25021","2","0","0","0","30511","0","590000"
"30502","690","25021","2","0","0","0","30521","0","590000"
"30503","690","25021","2","0","0","0","30531","0","590000"
"30504","690","25021","2","0","0","0","30541","0","590000"
"30505","690","25021","2","0","0","0","30551","0","590000"
"30601","690","25021","2","0","0","0","30611","0","590000"
"30602","690","25021","2","0","0","0","30621","0","590000"
"30603","690","25021","2","0","0","0","30631","0","590000"
"30604","690","25021","2","0","0","0","30641","0","590000"
"30605","690","25021","2","0","0","0","30651","0","590000"
"30701","3450","25021","2","0","0","0","30711","0","590000"
"30801","690","25021","2","0","0","0","30811","0","590000"
"30802","690","25021","2","0","0","0","30821","0","590000"
"30803","690","25021","2","0","0","0","30831","0","590000"
"30804","690","25021","2","0","0","0","30841","0","590000"
"30805","690","25021","2","0","0","0","30851","0","590000"
"30901","690","25021","2","0","0","0","30911","0","590000"
"30902","690","25021","2","0","0","0","30921","0","590000"
"30903","690","25021","2","0","0","0","30931","0","590000"
"30904","690","25021","2","0","0","0","30941","0","590000"
"30905","690","25021","2","0","0","0","30951","0","590000"
"31001","690","25021","2","0","0","0","31011","0","590000"
"31002","690","25021","2","0","0","0","31021","0","590000"
"31003","690","25021","2","0","0","0","31031","0","590000"
"31004","690","25021","2","0","0","0","31041","0","590000"
"31005","690","25021","2","0","0","0","31051","0","590000"
"31101","690","25021","2","0","0","0","31111","0","590000"
"31102","690","25021","2","0","0","0","31121","0","590000"
"31103","690","25021","2","0","0","0","31131","0","590000"
"31104","690","25021","2","0","0","0","31141","0","590000"
"31105","690","25021","2","0","0","0","31151","0","590000"
"31201","3450","25021","2","0","0","0","31211","0","590000"
"31301","690","25021","2","0","0","0","31311","0","590000"
"31302","690","25021","2","0","0","0","31321","0","590000"
"31303","690","25021","2","0","0","0","31331","0","590000"
"31304","690","25021","2","0","0","0","31341","0","590000"
"31305","690","25021","2","0","0","0","31351","0","590000"
"31401","690","25021","2","0","0","0","31411","0","590000"
"31402","690","25021","2","0","0","0","31421","0","590000"
"31403","690","25021","2","0","0","0","31431","0","590000"
"31404","690","25021","2","0","0","0","31441","0","590000"
"31405","690","25021","2","0","0","0","31451","0","590000"
"31501","690","25021","2","0","0","0","31511","0","590000"
"31502","690","25021","2","0","0","0","31521","0","590000"
"31503","690","25021","2","0","0","0","31531","0","590000"
"31504","690","25021","2","0","0","0","31541","0","590000"
"31505","690","25021","2","0","0","0","31551","0","590000"
"31601","3450","25021","2","0","0","0","31611","0","590000"
"31701","690","25021","2","0","0","0","31711","0","590000"
"31702","690","25021","2","0","0","0","31721","0","590000"
"31703","690","25021","2","0","0","0","31731","0","590000"
"31704","690","25021","2","0","0","0","31741","0","590000"
"31705","690","25021","2","0","0","0","31751","0","590000"
"31801","690","25021","2","0","0","0","31811","0","590000"
"31802","690","25021","2","0","0","0","31821","0","590000"
"31803","690","25021","2","0","0","0","31831","0","590000"
"31804","690","25021","2","0","0","0","31841","0","590000"
"31805","690","25021","2","0","0","0","31851","0","590000"
"31901","3450","25021","2","0","0","0","31911","0","590000"
"32001","690","25021","2","0","0","0","32011","0","590000"
"32002","690","25021","2","0","0","0","32021","0","590000"
"32003","690","25021","2","0","0","0","32031","0","590000"
"32004","690","25021","2","0","0","0","32041","0","590000"
"32005","690","25021","2","0","0","0","32051","0","590000"
"32101","690","25021","2","0","0","0","32111","0","590000"
"32102","690","25021","2","0","0","0","32121","0","590000"
"32103","690","25021","2","0","0","0","32131","0","590000"
"32104","690","25021","2","0","0","0","32141","0","590000"
"32105","690","25021","2","0","0","0","32151","0","590000"
"32201","690","25021","2","0","0","0","32211","0","590000"
"32202","690","25021","2","0","0","0","32221","0","590000"
"32203","690","25021","2","0","0","0","32231","0","590000"
"32204","690","25021","2","0","0","0","32241","0","590000"
"32205","690","25021","2","0","0","0","32251","0","590000"
"32301","3450","25021","2","0","0","0","32311","0","590000"
"32401","690","25021","2","0","0","0","32411","0","590000"
"32402","690","25021","2","0","0","0","32421","0","590000"
"32403","690","25021","2","0","0","0","32431","0","590000"
"32404","690","25021","2","0","0","0","32441","0","590000"
"32405","690","25021","2","0","0","0","32451","0","590000"
"32501","690","25021","2","0","0","0","32511","0","590000"
"32502","690","25021","2","0","0","0","32521","0","590000"
"32503","690","25021","2","0","0","0","32531","0","590000"
"32504","690","25021","2","0","0","0","32541","0","590000"
"32505","690","25021","2","0","0","0","32551","0","590000"
"32601","690","25021","2","0","0","0","32611","0","590000"
"32602","690","25021","2","0","0","0","32621","0","590000"
"32603","690","25021","2","0","0","0","32631","0","590000"
"32604","690","25021","2","0","0","0","32641","0","590000"
"32605","690","25021","2","0","0","0","32651","0","590000"
"32701","3500","25021","2","0","0","0","32711","0","600000"
"32801","700","25021","2","0","0","0","32811","0","600000"
"32802","700","25021","2","0","0","0","32821","0","600000"
"32803","700","25021","2","0","0","0","32831","0","600000"
"32804","700","25021","2","0","0","0","32841","0","600000"
"32805","700","25021","2","0","0","0","32851","0","600000"
"32901","3500","25021","2","0","0","0","32911","0","600000"
"33001","700","25021","2","0","0","0","33011","0","600000"
"33002","700","25021","2","0","0","0","33021","0","600000"
"33003","700","25021","2","0","0","0","33031","0","600000"
"33004","700","25021","2","0","0","0","33041","0","600000"
"33005","700","25021","2","0","0","0","33051","0","600000"
"33101","700","25021","2","0","0","0","33111","0","600000"
"33102","700","25021","2","0","0","0","33121","0","600000"
"33103","700","25021","2","0","0","0","33131","0","600000"
"33104","700","25021","2","0","0","0","33141","0","600000"
"33105","700","25021","2","0","0","0","33151","0","600000"
"33201","3500","25021","2","0","0","0","33211","0","600000"
"33301","700","25021","2","0","0","0","33311","0","600000"
"33302","700","25021","2","0","0","0","33321","0","600000"
"33303","700","25021","2","0","0","0","33331","0","600000"
"33304","700","25021","2","0","0","0","33341","0","600000"
"33305","700","25021","2","0","0","0","33351","0","600000"
"33401","700","25021","2","0","0","0","33411","0","600000"
"33402","700","25021","2","0","0","0","33421","0","600000"
"33403","700","25021","2","0","0","0","33431","0","600000"
"33404","700","25021","2","0","0","0","33441","0","600000"
"33405","700","25021","2","0","0","0","33451","0","600000"
"33501","700","25021","2","0","0","0","33511","0","600000"
"33502","700","25021","2","0","0","0","33521","0","600000"
"33503","700","25021","2","0","0","0","33531","0","600000"
"33504","700","25021","2","0","0","0","33541","0","600000"
"33505","700","25021","2","0","0","0","33551","0","600000"
"33601","700","25021","2","0","0","0","33611","0","600000"
"33602","700","25021","2","0","0","0","33621","0","600000"
"33603","700","25021","2","0","0","0","33631","0","600000"
"33604","700","25021","2","0","0","0","33641","0","600000"
"33605","700","25021","2","0","0","0","33651","0","600000"
"33701","700","25021","2","0","0","0","33711","0","600000"
"33702","700","25021","2","0","0","0","33721","0","600000"
"33703","700","25021","2","0","0","0","33731","0","600000"
"33704","700","25021","2","0","0","0","33741","0","600000"
"33705","700","25021","2","0","0","0","33751","0","600000"
"33801","3500","25021","2","0","0","0","33811","0","600000"
"33901","700","25021","2","0","0","0","33911","0","600000"
"33902","700","25021","2","0","0","0","33921","0","600000"
"33903","700","25021","2","0","0","0","33931","0","600000"
"33904","700","25021","2","0","0","0","33941","0","600000"
"33905","700","25021","2","0","0","0","33951","0","600000"
"34001","700","25021","2","0","0","0","34011","0","600000"
"34002","700","25021","2","0","0","0","34021","0","600000"
"34003","700","25021","2","0","0","0","34031","0","600000"
"34004","700","25021","2","0","0","0","34041","0","600000"
"34005","700","25021","2","0","0","0","34051","0","600000"
"34101","700","25021","2","0","0","0","34111","0","600000"
"34102","700","25021","2","0","0","0","34121","0","600000"
"34103","700","25021","2","0","0","0","34131","0","600000"
"34104","700","25021","2","0","0","0","34141","0","600000"
"34105","700","25021","2","0","0","0","34151","0","600000"
"34201","700","25021","2","0","0","0","34211","0","600000"
"34202","700","25021","2","0","0","0","34221","0","600000"
"34203","700","25021","2","0","0","0","34231","0","600000"
"34204","700","25021","2","0","0","0","34241","0","600000"
"34205","700","25021","2","0","0","0","34251","0","600000"
"34301","3500","25021","2","0","0","0","34311","0","600000"
"34401","700","25021","2","0","0","0","34411","0","600000"
"34402","700","25021","2","0","0","0","34421","0","600000"
"34403","700","25021","2","0","0","0","34431","0","600000"
"34404","700","25021","2","0","0","0","34441","0","600000"
"34405","700","25021","2","0","0","0","34451","0","600000"
"34501","3500","25021","2","0","0","0","34511","0","600000"
"34601","700","25021","2","0","0","0","34611","0","600000"
"34602","700","25021","2","0","0","0","34621","0","600000"
"34603","700","25021","2","0","0","0","34631","0","600000"
"34604","700","25021","2","0","0","0","34641","0","600000"
"34605","700","25021","2","0","0","0","34651","0","600000"
"34701","3500","25021","2","0","0","0","34711","0","600000"
"34801","700","25021","2","0","0","0","34811","0","600000"
"34802","700","25021","2","0","0","0","34821","0","600000"
"34803","700","25021","2","0","0","0","34831","0","600000"
"34804","700","25021","2","0","0","0","34841","0","600000"
"34805","700","25021","2","0","0","0","34851","0","600000"
"34901","700","25021","2","0","0","0","34911","0","600000"
"34902","700","25021","2","0","0","0","34921","0","600000"
"34903","700","25021","2","0","0","0","34931","0","600000"
"34904","700","25021","2","0","0","0","34941","0","600000"
"34905","700","25021","2","0","0","0","34951","0","600000"
"35001","700","25021","2","0","0","0","35011","0","600000"
"35002","700","25021","2","0","0","0","35021","0","600000"
"35003","700","25021","2","0","0","0","35031","0","600000"
"35004","700","25021","2","0","0","0","35041","0","600000"
"35005","700","25021","2","0","0","0","35051","0","600000"
"35101","700","25021","2","0","0","0","35111","0","600000"
"35102","700","25021","2","0","0","0","35121","0","600000"
"35103","700","25021","2","0","0","0","35131","0","600000"
"35104","700","25021","2","0","0","0","35141","0","600000"
"35105","700","25021","2","0","0","0","35151","0","600000"
"35201","700","25021","2","0","0","0","35211","0","600000"
"35202","700","25021","2","0","0","0","35221","0","600000"
"35203","700","25021","2","0","0","0","35231","0","600000"
"35204","700","25021","2","0","0","0","35241","0","600000"
"35205","700","25021","2","0","0","0","35251","0","600000"
"35301","700","25021","2","0","0","0","35311","0","600000"
"35302","700","25021","2","0","0","0","35321","0","600000"
"35303","700","25021","2","0","0","0","35331","0","600000"
"35304","700","25021","2","0","0","0","35341","0","600000"
"35305","700","25021","2","0","0","0","35351","0","600000"
"35401","3500","25021","2","0","0","0","35411","0","600000"
"35501","700","25021","2","0","0","0","35511","0","600000"
"35502","700","25021","2","0","0","0","35521","0","600000"
"35503","700","25021","2","0","0","0","35531","0","600000"
"35504","700","25021","2","0","0","0","35541","0","600000"
"35505","700","25021","2","0","0","0","35551","0","600000"
"35601","700","25021","2","0","0","0","35611","0","600000"
"35602","700","25021","2","0","0","0","35621","0","600000"
"35603","700","25021","2","0","0","0","35631","0","600000"
"35604","700","25021","2","0","0","0","35641","0","600000"
"35605","700","25021","2","0","0","0","35651","0","600000"
"35701","700","25021","2","0","0","0","35711","0","600000"
"35702","700","25021","2","0","0","0","35721","0","600000"
"35703","700","25021","2","0","0","0","35731","0","600000"
"35704","700","25021","2","0","0","0","35741","0","600000"
"35705","700","25021","2","0","0","0","35751","0","600000"
"35801","700","25021","2","0","0","0","35811","0","600000"
"35802","700","25021","2","0","0","0","35821","0","600000"
"35803","700","25021","2","0","0","0","35831","0","600000"
"35804","700","25021","2","0","0","0","35841","0","600000"
"35805","700","25021","2","0","0","0","35851","0","600000"
"35901","700","25021","2","0","0","0","35911","0","600000"
"35902","700","25021","2","0","0","0","35921","0","600000"
"35903","700","25021","2","0","0","0","35931","0","600000"
"35904","700","25021","2","0","0","0","35941","0","600000"
