75d0437ef4dbd8a40cd92f2c3bde729ad39a349d19e68833d17539215ce4fd73,c044b42fdd764509f1a3c8101cdaf468076d8c4b7ea8b44f0fa9100880036e91,e872ad9b14f68f7b6e89ffebd7376e24b54e76838cbc2e979ea8008796a7e205,c9e615007d524eb87b26b850199d49d1f098e1326a1f585084983c2f23eff9d0,0262e8a5d25329f658ce181ce2b7ac818e8d348a896c68337855a786ced8ebe4,de54e101f5413d7199e0ba13bb7a654167c2847d2a62c38afbf24aa6d1d9abba,44519ad7e57e8b59a54c1ed14f7794c735c4d2a5450ce1defff6e2c8922f3f3e,2dfb216258b28b22aed7346b2594e54bdeab4a29c38249982fd694437681e7e4,c60917e2485ceb70e2d95e60583600ca40dd5f4d76e74e58ecc5f36af6b8ccbe,1e995e54862e1f138272160149295dfe90d40e8defa394c972918aa81e1ba563,8f0370373e13be4120e43453e2e1338f0f9f4e686932d3d79c2e797f99ad010d,30d1fedd8498f74a0774edaf0dc2cec0f928080361f124b4d118db632cfb5196,ea85c1538559a71b4984c0ef9b0a37626307f711b51d68e113664070ba292811,371de9400d19ebb7d6c1a0ec88dff97675a7a2f6c97476d6f87596e22eb8e08c,3fd2bcf1444b6f735a40f81c8ebfdeb32d74c9494d382a3ddd5ebeb4b02a0c73,eb2d9fa2f856298c6bf7f6307e7bd7335fa39c691148d6e84c09337542de9115,8166e59d9bd8fcf2d99c853dbe066cf7cc443ffff1216aeebe09553731a7830f,7827ba932b9a00d4ab35608e5221c859eeccabb1aa94b8f42adec6fcf38766b7,15754100ccd7d5e5b7b3c48d5727031dc17170bbdd1709c0b3f65dc5fc889abd,484c35a30c6cbf576dfb888beb40c106fbe4dc2b3cbc1cace0ca5791402b1c63,6a1412a5fd953b1a3989d7ab7dd6eb4c8ff4ef5b785db1d0977de6e02ce5c2ac,33df5324638bf608725415aed7bf9ca1fb4f04c7f0402be4bdf7835f5efe2413,16272d7b19783af14ed890ccf3f7f8f4bd6a0ed87debe73d17408d07353f4ce3,679390a72b36bc83040191f99fe3eb7eb83362a2b0f08199ad2113cd21d7476b,a6b6735dab70f149d18e598ffaa1c8a5419a310d07cba1de5b5c7166c4d1af7c,b22aa49bc70de352c666aee9cdd7e0ffc5cdb31ac4c0f3831e48b528ee323533,1e148a6d3c19f7cbd3439933587d443a356998029cf9e5499e8dc107e5a12607,5b93a1280163bcc555b1900bf3b4bb7a30853ca8116a316fb3ea98a3241349a4,60fcc345113a3cb85daabc3a607a5475833196a255a7921b3f9bfc55bfcc4a31,6b4179e16d7c1a77af2734fa354d881fd508f598bc2decb85791805a0a5b027e,a3da3ab6af8264fa1f2f5d4c3940751b4d6ee106a80c11dc03a43655daa32f8b,85e82dbfc782e3cafa0d3668ecebea97244998bcccb74dd3188a70670897cca9,030ceb12f333293f709adeaf657bd47a754fa955e09e7b1699ea067f0b6959cb,dac084875ea6a00b7a4ffb036bb528b46e80c7b806d190bbfe92d1b08121217e,2e8bf01696d2bfa2337bef989f637f034724c43dd50628cb8c8ed78a65538eb9,bea2dbd10bee3289171c930495e1637e89ff6105b5f06747ca9920a4234342f0,e61fc57776c13d243ba550eaada1b74cceaaa43397b6fa2fc71ca941be469e8e,5305d4d555695c85c356cfb8c372f201628300ef28aab8e97edace24408101f8,f64ff8f31c3bb38757cce1e3dfae30064c78b1178f25ea3e742e50337713b8e0,dd0d0661e78e03f9b9ef69981780a31542b196b6c56b2ce0ff863bce49df987b
"68","30","50","0","0","48","50","200000001","50","50","0","670220050","50","1","50","202200","1","1","50","10","0","50","50","50","0","50","50","50","50","0","0","1468","50","0","50","0","10","0","50","24972"
"73","30","51","0","0","51","51","200000001","51","51","0","670220051","51","1","51","202200","1","1","51","10","0","51","51","51","0","51","51","51","51","0","0","1556","51","0","51","0","10","0","51","27423"
"78","30","52","0","0","55","52","200000001","52","52","0","670220052","52","1","52","202200","1","1","52","10","0","52","52","52","0","52","52","52","52","0","0","1644","52","0","52","0","10","0","52","29876"
"84","30","53","0","0","59","53","200000001","53","53","0","670220053","53","1","53","202200","1","1","53","10","0","53","53","53","0","53","53","53","53","0","0","1733","53","0","53","0","10","0","53","32328"
"90","30","54","0","0","62","54","200000001","54","54","0","670220054","54","1","54","202200","1","1","54","10","0","54","54","54","0","54","54","54","54","0","0","1821","54","0","54","0","10","0","54","34780"
"95","30","55","0","0","66","55","200000001","55","55","0","670220055","55","1","55","202200","1","1","55","10","0","55","55","55","0","55","55","55","55","0","0","1910","55","0","55","0","10","0","55","37233"
"100","30","56","0","0","70","56","200000001","56","56","0","670220056","56","1","56","202200","1","1","56","10","0","56","56","56","0","56","56","56","56","0","0","1998","56","0","56","0","10","0","56","39684"
"107","30","57","0","0","72","57","200000001","57","57","0","670220057","57","1","57","202200","1","1","57","10","0","57","57","57","0","57","57","57","57","0","0","2086","57","0","57","0","10","0","57","42137"
"112","30","58","0","0","76","58","200000001","58","58","0","670220058","58","1","58","202200","1","1","58","10","0","58","58","58","0","58","58","58","58","0","0","2175","58","0","58","0","10","0","58","44589"
"117","30","59","0","0","80","59","200000001","59","59","0","670220059","59","1","59","202200","1","1","59","10","0","59","59","59","0","59","59","59","59","0","0","2263","59","0","59","0","10","0","59","47042"
"124","30","60","0","0","83","60","200000001","60","60","0","670220060","60","1","60","202200","1","1","60","10","0","60","60","60","0","60","60","60","60","0","0","2351","60","0","60","0","10","0","60","49494"
"129","30","61","0","0","87","61","200000001","61","61","0","670220061","61","1","61","202200","1","1","61","10","0","61","61","61","0","61","61","61","61","0","0","2440","61","0","61","0","10","0","61","51945"
"130","30","62","0","0","88","62","200000001","62","62","0","670220062","62","1","62","202200","1","1","62","10","0","62","62","62","0","62","62","62","62","0","0","2468","62","0","62","0","10","0","62","52136"
"131","30","63","0","0","88","63","200000001","63","63","0","670220063","63","1","63","202200","1","1","63","10","0","63","63","63","0","63","63","63","63","0","0","2496","63","0","63","0","10","0","63","52327"
"132","30","64","0","0","89","64","200000001","64","64","0","670220064","64","1","64","202200","1","1","64","10","0","64","64","64","0","64","64","64","64","0","0","2524","64","0","64","0","10","0","64","52518"
"133","30","65","0","0","90","65","200000001","65","65","0","670220065","65","1","65","202200","1","1","65","10","0","65","65","65","0","65","65","65","65","0","0","2552","65","0","65","0","10","0","65","52709"
"134","30","66","0","0","91","66","200000001","66","66","0","670220066","66","1","66","202200","1","1","66","10","0","66","66","66","0","66","66","66","66","0","0","2580","66","0","66","0","10","0","66","52900"
"135","30","67","0","0","91","67","200000001","67","67","0","670220067","67","1","67","202200","1","1","67","10","0","67","67","67","0","67","67","67","67","0","0","2608","67","0","67","0","10","0","67","53091"
"136","30","68","0","0","92","68","200000001","68","68","0","670220068","68","1","68","202200","1","1","68","10","0","68","68","68","0","68","68","68","68","0","0","2635","68","0","68","0","10","0","68","53282"
"137","30","69","0","0","93","69","200000001","69","69","0","670220069","69","1","69","202200","1","1","69","10","0","69","69","69","0","69","69","69","69","0","0","2663","69","0","69","0","10","0","69","53473"
"138","30","70","0","0","94","70","200000001","70","70","0","670220070","70","1","70","202200","1","1","70","10","0","70","70","70","0","70","70","70","70","0","0","2691","70","0","70","0","10","0","70","53664"
"139","30","71","0","0","94","71","200000001","71","71","0","670220071","71","1","71","202200","1","1","71","10","0","71","71","71","0","71","71","71","71","0","0","2719","71","0","71","0","10","0","71","53855"
"6","30","1","0","0","5","1","200000006","1","1","0","670230001","1","1","1","202300","1","1","1","10","0","1","1","1","0","1","1","1","1","0","0","55","1","0","1","0","10","0","1","210"
"6","30","2","0","0","5","2","200000006","2","2","0","670230002","2","1","2","202300","1","1","2","10","0","2","2","2","0","2","2","2","2","0","0","61","2","0","2","0","10","0","2","233"
"6","30","3","0","0","6","3","200000006","3","3","0","670230003","3","1","3","202300","1","1","3","10","0","3","3","3","0","3","3","3","3","0","0","64","3","0","3","0","10","0","3","243"
"7","30","4","0","0","6","4","200000006","4","4","0","670230004","4","1","4","202300","1","1","4","10","0","4","4","4","0","4","4","4","4","0","0","71","4","0","4","0","10","0","4","271"
"8","30","5","0","0","7","5","200000006","5","5","0","670230005","5","1","5","202300","1","1","5","10","0","5","5","5","0","5","5","5","5","0","0","74","5","0","5","0","10","0","5","283"
"8","30","6","0","0","7","6","200000006","6","6","0","670230006","6","1","6","202300","1","1","6","10","0","6","6","6","0","6","6","6","6","0","0","77","6","0","6","0","10","0","6","296"
"9","30","7","0","0","7","7","200000006","7","7","0","670230007","7","1","7","202300","1","1","7","10","0","7","7","7","0","7","7","7","7","0","0","110","7","0","7","0","10","0","7","395"
"9","30","8","0","0","8","8","200000006","8","8","0","670230008","8","1","8","202300","1","1","8","10","0","8","8","8","0","8","8","8","8","0","0","127","8","0","8","0","10","0","8","492"
"10","30","9","0","0","8","9","200000006","9","9","0","670230009","9","1","9","202300","1","1","9","10","0","9","9","9","0","9","9","9","9","0","0","139","9","0","9","0","10","0","9","590"
"11","30","10","0","0","9","10","200000006","10","10","0","670230010","10","1","10","202300","1","1","10","10","0","10","10","10","0","10","10","10","10","0","0","144","10","0","10","0","10","0","10","688"
"11","30","11","0","0","9","11","200000006","11","11","0","670230011","11","1","11","202300","1","1","11","10","0","11","11","11","0","11","11","11","11","0","0","148","11","0","11","0","10","0","11","786"
"11","30","12","0","0","9","12","200000006","12","12","0","670230012","12","1","12","202300","1","1","12","10","0","12","12","12","0","12","12","12","12","0","0","153","12","0","12","0","10","0","12","884"
"16","30","13","0","0","13","13","200000006","13","13","0","670230013","13","1","13","202300","1","1","13","10","0","13","13","13","0","13","13","13","13","0","0","171","13","0","13","0","10","0","13","981"
"16","30","14","0","0","13","14","200000006","14","14","0","670230014","14","1","14","202300","1","1","14","10","0","14","14","14","0","14","14","14","14","0","0","171","14","0","14","0","10","0","14","1081"
"17","30","15","0","0","13","15","200000006","15","15","0","670230015","15","1","15","202300","1","1","15","10","0","15","15","15","0","15","15","15","15","0","0","176","15","0","15","0","10","0","15","1178"
"17","30","16","0","0","13","16","200000006","16","16","0","670230016","16","1","16","202300","1","1","16","10","0","16","16","16","0","16","16","16","16","0","0","181","16","0","16","0","10","0","16","1276"
"17","30","17","0","0","13","17","200000006","17","17","0","670230017","17","1","17","202300","1","1","17","10","0","17","17","17","0","17","17","17","17","0","0","248","17","0","17","0","10","0","17","1374"
"17","30","18","0","0","13","18","200000006","18","18","0","670230018","18","1","18","202300","1","1","18","10","0","18","18","18","0","18","18","18","18","0","0","252","18","0","18","0","10","0","18","1681"
"18","30","19","0","0","14","19","200000006","19","19","0","670230019","19","1","19","202300","1","1","19","10","0","19","19","19","0","19","19","19","19","0","0","256","19","0","19","0","10","0","19","1987"
"18","30","20","0","0","14","20","200000006","20","20","0","670230020","20","1","20","202300","1","1","20","10","0","20","20","20","0","20","20","20","20","0","0","259","20","0","20","0","10","0","20","2294"
"18","30","21","0","0","14","21","200000006","21","21","0","670230021","21","1","21","202300","1","1","21","10","0","21","21","21","0","21","21","21","21","0","0","300","21","0","21","0","10","0","21","2328"
"18","30","22","0","0","14","22","200000006","22","22","0","670230022","22","1","22","202300","1","1","22","10","0","22","22","22","0","22","22","22","22","0","0","338","22","0","22","0","10","0","22","2467"
"18","30","23","0","0","14","23","200000006","23","23","0","670230023","23","1","23","202300","1","1","23","10","0","23","23","23","0","23","23","23","23","0","0","377","23","0","23","0","10","0","23","2671"
"29","30","24","0","0","21","24","200000006","24","24","0","670230024","24","1","24","202300","1","1","24","10","0","24","24","24","0","24","24","24","24","0","0","416","24","0","24","0","10","0","24","2709"
"29","30","25","0","0","21","25","200000006","25","25","0","670230025","25","1","25","202300","1","1","25","10","0","25","25","25","0","25","25","25","25","0","0","436","25","0","25","0","10","0","25","3026"
"29","30","26","0","0","21","26","200000006","26","26","0","670230026","26","1","26","202300","1","1","26","10","0","26","26","26","0","26","26","26","26","0","0","456","26","0","26","0","10","0","26","3344"
"29","30","27","0","0","22","27","200000006","27","27","0","670230027","27","1","27","202300","1","1","27","10","0","27","27","27","0","27","27","27","27","0","0","476","27","0","27","0","10","0","27","3661"
"30","30","28","0","0","22","28","200000006","28","28","0","670230028","28","1","28","202300","1","1","28","10","0","28","28","28","0","28","28","28","28","0","0","497","28","0","28","0","10","0","28","3978"
"30","30","29","0","0","22","29","200000006","29","29","0","670230029","29","1","29","202300","1","1","29","10","0","29","29","29","0","29","29","29","29","0","0","517","29","0","29","0","10","0","29","4295"
"30","30","30","0","0","22","30","200000006","30","30","0","670230030","30","1","30","202300","1","1","30","10","0","30","30","30","0","30","30","30","30","0","0","537","30","0","30","0","10","0","30","4612"
"30","30","31","0","0","23","31","200000006","31","31","0","670230031","31","1","31","202300","1","1","31","10","0","31","31","31","0","31","31","31","31","0","0","557","31","0","31","0","10","0","31","4930"
"31","30","32","0","0","23","32","200000006","32","32","0","670230032","32","1","32","202300","1","1","32","10","0","32","32","32","0","32","32","32","32","0","0","577","32","0","32","0","10","0","32","5247"
"31","30","33","0","0","23","33","200000006","33","33","0","670230033","33","1","33","202300","1","1","33","10","0","33","33","33","0","33","33","33","33","0","0","598","33","0","33","0","10","0","33","5564"
"31","30","34","0","0","23","34","200000006","34","34","0","670230034","34","1","34","202300","1","1","34","10","0","34","34","34","0","34","34","34","34","0","0","618","34","0","34","0","10","0","34","5881"
"31","30","35","0","0","24","35","200000006","35","35","0","670230035","35","1","35","202300","1","1","35","10","0","35","35","35","0","35","35","35","35","0","0","638","35","0","35","0","10","0","35","6198"
"32","30","36","0","0","24","36","200000006","36","36","0","670230036","36","1","36","202300","1","1","36","10","0","36","36","36","0","36","36","36","36","0","0","653","36","0","36","0","10","0","36","6253"
"32","30","37","0","0","24","37","200000006","37","37","0","670230037","37","1","37","202300","1","1","37","10","0","37","37","37","0","37","37","37","37","0","0","667","37","0","37","0","10","0","37","6307"
"32","30","38","0","0","24","38","200000006","38","38","0","670230038","38","1","38","202300","1","1","38","10","0","38","38","38","0","38","38","38","38","0","0","681","38","0","38","0","10","0","38","6362"
"32","30","39","0","0","25","39","200000006","39","39","0","670230039","39","1","39","202300","1","1","39","10","0","39","39","39","0","39","39","39","39","0","0","696","39","0","39","0","10","0","39","6416"
"36","30","40","0","0","30","40","200000006","40","40","0","670230040","40","1","40","202300","1","1","40","10","0","40","40","40","0","40","40","40","40","0","0","710","40","0","40","0","10","0","40","8431"
"40","30","41","0","0","35","41","200000006","41","41","0","670230041","41","1","41","202300","1","1","41","10","0","41","41","41","0","41","41","41","41","0","0","724","41","0","41","0","10","0","41","10446"
"41","30","42","0","0","36","42","200000006","42","42","0","670230042","42","1","42","202300","1","1","42","10","0","42","42","42","0","42","42","42","42","0","0","738","42","0","42","0","10","0","42","10590"
"43","30","43","0","0","36","43","200000006","43","43","0","670230043","43","1","43","202300","1","1","43","10","0","43","43","43","0","43","43","43","43","0","0","751","43","0","43","0","10","0","43","10733"
"45","30","44","0","0","37","44","200000006","44","44","0","670230044","44","1","44","202300","1","1","44","10","0","44","44","44","0","44","44","44","44","0","0","765","44","0","44","0","10","0","44","10877"
"47","30","45","0","0","37","45","200000006","45","45","0","670230045","45","1","45","202300","1","1","45","10","0","45","45","45","0","45","45","45","45","0","0","778","45","0","45","0","10","0","45","11021"
"49","30","46","0","0","38","46","200000006","46","46","0","670230046","46","1","46","202300","1","1","46","10","0","46","46","46","0","46","46","46","46","0","0","792","46","0","46","0","10","0","46","11165"
"58","30","47","0","0","42","47","200000006","47","47","0","670230047","47","1","47","202300","1","1","47","10","0","47","47","47","0","47","47","47","47","0","0","1069","47","0","47","0","10","0","47","13835"
"62","30","48","0","0","44","48","200000006","48","48","0","670230048","48","1","48","202300","1","1","48","10","0","48","48","48","0","48","48","48","48","0","0","1087","48","0","48","0","10","0","48","13835"
"65","30","49","0","0","46","49","200000006","49","49","0","670230049","49","1","49","202300","1","1","49","10","0","49","49","49","0","49","49","49","49","0","0","1106","49","0","49","0","10","0","49","13835"
"69","30","50","0","0","48","50","200000006","50","50","0","670230050","50","1","50","202300","1","1","50","10","0","50","50","50","0","50","50","50","50","0","0","1125","50","0","50","0","10","0","50","13835"
"69","30","51","0","0","48","51","200000006","51","51","0","670230051","51","1","51","202300","1","1","51","10","0","51","51","51","0","51","51","51","51","0","0","1008","51","0","51","0","10","0","51","13835"
"70","30","52","0","0","48","52","200000006","52","52","0","670230052","52","1","52","202300","1","1","52","10","0","52","52","52","0","52","52","52","52","0","0","1231","52","0","52","0","10","0","52","14379"
"70","30","53","0","0","48","53","200000006","53","53","0","670230053","53","1","53","202300","1","1","53","10","0","53","53","53","0","53","53","53","53","0","0","1331","53","0","53","0","10","0","53","14379"
"70","30","54","0","0","49","54","200000006","54","54","0","670230054","54","1","54","202300","1","1","54","10","0","54","54","54","0","54","54","54","54","0","0","1331","54","0","54","0","10","0","54","16379"
"70","30","55","0","0","49","55","200000006","55","55","0","670230055","55","1","55","202300","1","1","55","10","0","55","55","55","0","55","55","55","55","0","0","1398","55","0","55","0","10","0","55","17046"
"70","30","56","0","0","49","56","200000006","56","56","0","670230056","56","1","56","202300","1","1","56","10","0","56","56","56","0","56","56","56","56","0","0","1464","56","0","56","0","10","0","56","17712"
"70","30","57","0","0","49","57","200000006","57","57","0","670230057","57","1","57","202300","1","1","57","10","0","57","57","57","0","57","57","57","57","0","0","1531","57","0","57","0","10","0","57","18379"
"74","30","58","0","0","50","58","200000006","58","58","0","670230058","58","1","58","202300","1","1","58","10","0","58","58","58","0","58","58","58","58","0","0","1531","58","0","58","0","10","0","58","18379"
"74","30","59","0","0","50","59","200000006","59","59","0","670230059","59","1","59","202300","1","1","59","10","0","59","59","59","0","59","59","59","59","0","0","1612","59","0","59","0","10","0","59","20762"
"77","30","60","0","0","52","60","200000006","60","60","0","670230060","60","1","60","202300","1","1","60","10","0","60","60","60","0","60","60","60","60","0","0","1742","60","0","60","0","10","0","60","20762"
"77","30","61","0","0","52","61","200000006","61","61","0","670230061","61","1","61","202300","1","1","61","10","0","61","61","61","0","61","61","61","61","0","0","1835","61","0","61","0","10","0","61","23455"
"78","30","62","0","0","54","62","200000006","62","62","0","670230062","62","1","62","202300","1","1","62","10","0","62","62","62","0","62","62","62","62","0","0","1890","62","0","62","0","10","0","62","23967"
"80","30","63","0","0","56","63","200000006","63","63","0","670230063","63","1","63","202300","1","1","63","10","0","63","63","63","0","63","63","63","63","0","0","1945","63","0","63","0","10","0","63","24480"
"81","30","64","0","0","58","64","200000006","64","64","0","670230064","64","1","64","202300","1","1","64","10","0","64","64","64","0","64","64","64","64","0","0","2001","64","0","64","0","10","0","64","24992"
"83","30","65","0","0","60","65","200000006","65","65","0","670230065","65","1","65","202300","1","1","65","10","0","65","65","65","0","65","65","65","65","0","0","2056","65","0","65","0","10","0","65","25504"
"84","30","66","0","0","62","66","200000006","66","66","0","670230066","66","1","66","202300","1","1","66","10","0","66","66","66","0","66","66","66","66","0","0","2111","66","0","66","0","10","0","66","26017"
"86","30","67","0","0","64","67","200000006","67","67","0","670230067","67","1","67","202300","1","1","67","10","0","67","67","67","0","67","67","67","67","0","0","2166","67","0","67","0","10","0","67","26529"
"87","30","68","0","0","66","68","200000006","68","68","0","670230068","68","1","68","202300","1","1","68","10","0","68","68","68","0","68","68","68","68","0","0","2222","68","0","68","0","10","0","68","27042"
"89","30","69","0","0","68","69","200000006","69","69","0","670230069","69","1","69","202300","1","1","69","10","0","69","69","69","0","69","69","69","69","0","0","2277","69","0","69","0","10","0","69","27554"
"90","30","70","0","0","70","70","200000006","70","70","0","670230070","70","1","70","202300","1","1","70","10","0","70","70","70","0","70","70","70","70","0","0","2332","70","0","70","0","10","0","70","28066"
"92","30","71","0","0","72","71","200000006","71","71","0","670230071","71","1","71","202300","1","1","71","10","0","71","71","71","0","71","71","71","71","0","0","2387","71","0","71","0","10","0","71","28579"
"3","30","1","0","0","7","1","200000001","1","1","0","670240001","1","1","1","202400","1","1","1","10","0","1","1","1","0","1","1","1","1","60","0","0","1","0","1","0","10","0","1","534"
"3","30","2","0","0","15","2","200000001","2","2","0","670240002","2","1","2","202400","1","1","2","10","0","2","2","2","0","2","2","2","2","70","0","0","2","0","2","0","10","0","2","549"
"4","30","3","0","0","8","3","200000001","3","3","0","670240003","3","1","3","202400","1","1","3","10","0","3","3","3","0","3","3","3","3","81","0","0","3","0","3","0","10","0","3","563"
"4","30","4","0","0","8","4","200000001","4","4","0","670240004","4","1","4","202400","1","1","4","10","0","4","4","4","0","4","4","4","4","81","0","0","4","0","4","0","10","0","4","563"
"4","30","5","0","0","8","5","200000001","5","5","0","670240005","5","1","5","202400","1","1","5","10","0","5","5","5","0","5","5","5","5","88","0","0","5","0","5","0","10","0","5","567"
"6","30","6","0","0","12","6","200000001","6","6","0","670240006","6","1","6","202400","1","1","6","10","0","6","6","6","0","6","6","6","6","120","0","0","6","0","6","0","10","0","6","596"
"7","30","7","0","0","14","7","200000001","7","7","0","670240007","7","1","7","202400","1","1","7","10","0","7","7","7","0","7","7","7","7","137","0","0","7","0","7","0","10","0","7","670"
"7","30","8","0","0","14","8","200000001","8","8","0","670240008","8","1","8","202400","1","1","8","10","0","8","8","8","0","8","8","8","8","154","0","0","8","0","8","0","10","0","8","746"
"8","30","9","0","0","15","9","200000001","9","9","0","670240009","9","1","9","202400","1","1","9","10","0","9","9","9","0","9","9","9","9","171","0","0","9","0","9","0","10","0","9","820"
"10","30","10","0","0","17","10","200000001","10","10","0","670240010","10","1","10","202400","1","1","10","10","0","10","10","10","0","10","10","10","10","188","0","0","10","0","10","0","10","0","10","894"
"10","30","11","0","0","18","11","200000001","11","11","0","670240011","11","1","11","202400","1","1","11","10","0","11","11","11","0","11","11","11","11","205","0","0","11","0","11","0","10","0","11","970"
"11","30","12","0","0","21","12","200000001","12","12","0","670240012","12","1","12","202400","1","1","12","10","0","12","12","12","0","12","12","12","12","224","0","0","12","0","12","0","10","0","12","1046"
"12","30","13","0","0","21","13","200000001","13","13","0","670240013","13","1","13","202400","1","1","13","10","0","13","13","13","0","13","13","13","13","239","0","0","13","0","13","0","10","0","13","1120"
"12","30","14","0","0","22","14","200000001","14","14","0","670240014","14","1","14","202400","1","1","14","10","0","14","14","14","0","14","14","14","14","256","0","0","14","0","14","0","10","0","14","1194"
"13","30","15","0","0","23","15","200000001","15","15","0","670240015","15","1","15","202400","1","1","15","10","0","15","15","15","0","15","15","15","15","273","0","0","15","0","15","0","10","0","15","1269"
"13","30","16","0","0","25","16","200000001","16","16","0","670240016","16","1","16","202400","1","1","16","10","0","16","16","16","0","16","16","16","16","306","0","0","16","0","16","0","10","0","16","1380"
"13","30","17","0","0","25","17","200000001","17","17","0","670240017","17","1","17","202400","1","1","17","10","0","17","17","17","0","17","17","17","17","340","0","0","17","0","17","0","10","0","17","1492"
"14","30","18","0","0","25","18","200000001","18","18","0","670240018","18","1","18","202400","1","1","18","10","0","18","18","18","0","18","18","18","18","412","0","0","18","0","18","0","10","0","18","2104"
"14","30","19","0","0","25","19","200000001","19","19","0","670240019","19","1","19","202400","1","1","19","10","0","19","19","19","0","19","19","19","19","444","0","0","19","0","19","0","10","0","19","2405"
"14","30","20","0","0","28","20","200000001","20","20","0","670240020","20","1","20","202400","1","1","20","10","0","20","20","20","0","20","20","20","20","466","0","0","20","0","20","0","10","0","20","2537"
"16","30","21","0","0","30","21","200000001","21","21","0","670240021","21","1","21","202400","1","1","21","10","0","21","21","21","0","21","21","21","21","517","0","0","21","0","21","0","10","0","21","2895"
"18","30","22","0","0","33","22","200000001","22","22","0","670240022","22","1","22","202400","1","1","22","10","0","22","22","22","0","22","22","22","22","564","0","0","22","0","22","0","10","0","22","3253"
"18","30","23","0","0","33","23","200000001","23","23","0","670240023","23","1","23","202400","1","1","23","10","0","23","23","23","0","23","23","23","23","578","0","0","23","0","23","0","10","0","23","3490"
"18","30","24","0","0","33","24","200000001","24","24","0","670240024","24","1","24","202400","1","1","24","10","0","24","24","24","0","24","24","24","24","591","0","0","24","0","24","0","10","0","24","3727"
"19","30","25","0","0","34","25","200000001","25","25","0","670240025","25","1","25","202400","1","1","25","10","0","25","25","25","0","25","25","25","25","605","0","0","25","0","25","0","10","0","25","3965"
"19","30","26","0","0","34","26","200000001","26","26","0","670240026","26","1","26","202400","1","1","26","10","0","26","26","26","0","26","26","26","26","619","0","0","26","0","26","0","10","0","26","4201"
"19","30","27","0","0","34","27","200000001","27","27","0","670240027","27","1","27","202400","1","1","27","10","0","27","27","27","0","27","27","27","27","632","0","0","27","0","27","0","10","0","27","4439"
"19","30","28","0","0","34","28","200000001","28","28","0","670240028","28","1","28","202400","1","1","28","10","0","28","28","28","0","28","28","28","28","646","0","0","28","0","28","0","10","0","28","4676"
"19","30","29","0","0","35","29","200000001","29","29","0","670240029","29","1","29","202400","1","1","29","10","0","29","29","29","0","29","29","29","29","658","0","0","29","0","29","0","10","0","29","5041"
"19","30","30","0","0","35","30","200000001","30","30","0","670240030","30","1","30","202400","1","1","30","10","0","30","30","30","0","30","30","30","30","671","0","0","30","0","30","0","10","0","30","5405"
"20","30","31","0","0","36","31","200000001","31","31","0","670240031","31","1","31","202400","1","1","31","10","0","31","31","31","0","31","31","31","31","683","0","0","31","0","31","0","10","0","31","5770"
"20","30","32","0","0","37","32","200000001","32","32","0","670240032","32","1","32","202400","1","1","32","10","0","32","32","32","0","32","32","32","32","695","0","0","32","0","32","0","10","0","32","6135"
"20","30","33","0","0","37","33","200000001","33","33","0","670240033","33","1","33","202400","1","1","33","10","0","33","33","33","0","33","33","33","33","708","0","0","33","0","33","0","10","0","33","6499"
"20","30","34","0","0","38","34","200000001","34","34","0","670240034","34","1","34","202400","1","1","34","10","0","34","34","34","0","34","34","34","34","720","0","0","34","0","34","0","10","0","34","6864"
"22","30","35","0","0","41","35","200000001","35","35","0","670240035","35","1","35","202400","1","1","35","10","0","35","35","35","0","35","35","35","35","810","0","0","35","0","35","0","10","0","35","7772"
"23","30","36","0","0","44","36","200000001","36","36","0","670240036","36","1","36","202400","1","1","36","10","0","36","36","36","0","36","36","36","36","900","0","0","36","0","36","0","10","0","36","8681"
"25","30","37","0","0","47","37","200000001","37","37","0","670240037","37","1","37","202400","1","1","37","10","0","37","37","37","0","37","37","37","37","990","0","0","37","0","37","0","10","0","37","9589"
"26","30","38","0","0","49","38","200000001","38","38","0","670240038","38","1","38","202400","1","1","38","10","0","38","38","38","0","38","38","38","38","1081","0","0","38","0","38","0","10","0","38","10497"
"28","30","39","0","0","52","39","200000001","39","39","0","670240039","39","1","39","202400","1","1","39","10","0","39","39","39","0","39","39","39","39","1170","0","0","39","0","39","0","10","0","39","11405"
"29","30","40","0","0","55","40","200000001","40","40","0","670240040","40","1","40","202400","1","1","40","10","0","40","40","40","0","40","40","40","40","1261","0","0","40","0","40","0","10","0","40","12314"
"31","30","41","0","0","58","41","200000001","41","41","0","670240041","41","1","41","202400","1","1","41","10","0","41","41","41","0","41","41","41","41","1351","0","0","41","0","41","0","10","0","41","13222"
"32","30","42","0","0","59","42","200000001","42","42","0","670240042","42","1","42","202400","1","1","42","10","0","42","42","42","0","42","42","42","42","1422","0","0","42","0","42","0","10","0","42","13956"
"32","30","43","0","0","59","43","200000001","43","43","0","670240043","43","1","43","202400","1","1","43","10","0","43","43","43","0","43","43","43","43","1493","0","0","43","0","43","0","10","0","43","14691"
"33","30","44","0","0","60","44","200000001","44","44","0","670240044","44","1","44","202400","1","1","44","10","0","44","44","44","0","44","44","44","44","1564","0","0","44","0","44","0","10","0","44","15425"
"33","30","45","0","0","60","45","200000001","45","45","0","670240045","45","1","45","202400","1","1","45","10","0","45","45","45","0","45","45","45","45","1635","0","0","45","0","45","0","10","0","45","16159"
"35","30","46","0","0","61","46","200000001","46","46","0","670240046","46","1","46","202400","1","1","46","10","0","46","46","46","0","46","46","46","46","1642","0","0","46","0","46","0","10","0","46","16415"
