d2ee261f62e57b73d835c22c1bcd83e795a298d523c88b0949bf287492531318,c3e76e6ca97b7cb64b505be77e018415b31f01f61d797eeca36911811901655f,b2d23f0359fda0669d482b1b4bad5ddbda8ce1ccb6e911b10986ec0b5da604c8,3a4aadb9eb3e48b73c8b80219480c4135f4982aaed1dd92d1c1a294662383c1a,309bf0ca092ee5cadf3b93f5cb10e21f867616b24af1f23e589ad72e6a8feffd,b13f4e5c7a7ea116fe4fad6219ee5653cc7b19982a6f6dbaa8f03a15ce5f6f8b,98efa532bbcfb1226a9787dcaac3856e07cfe7a971db09ce460fae489917c18f,f1afee57f55147df57afa590291aa40c66453204646668fe9a30ec11f9a07a9f,fd90fb96859d9a8e8b9e9a3078bf98a003314999c1d225158904c09731ce5df3,9e09571e2ee93261cf06eb3105f8d8b6fa42caf27c799d86ff766f5940644fe5,9b83df7c7e02c98c3acbe0c56c7bbcb745341b53196469010be2d2bed80315ef
"まるで幼子の成長を見守るようで\nなかなか楽しかったからのう。","5","1","501093","0.5","0","11","501","0","0","120931"
"","","","501094","","","91","501","","","501093"
"nop_idle_thinking","1","","501095","","0.2","3","501","","","120931"
"nop_talk_wish3","1","","501096","","0.2","3","501","","","111931"
"vo_drama_10082001_011","0","0","501097","","","21","501","","","vo_drama_10082001"
"イリヤさま……\nそのお気持ち、とてもよく分かります。","5","1","501098","0.5","0","11","501","0","0","111931"
"","","","501099","","","91","501","","","501098"
"nop_idle_wish3","1","","501100","","0.2","3","501","","","111931"
"0","","","501101","","","4","501","","","120731"
"nop_talk_shy","1","","501102","","0.2","3","501","","","120731"
"vo_drama_10082001_012","0","0","501103","","","21","501","","","vo_drama_10082001"
"コッコロさん……","5","1","501104","0.5","0","11","501","0","0","120731"
"","","","501105","","","91","501","","","501104"
"nop_smile2","0","nop_idle_joy1","501106","","0.2","3","501","","0.2","111831"
"nop_smile2","0","nop_idle_normal","501107","","0.2","3","501","","0","112031"
"1","","","501108","","","93","501","","","1"
"nop_idle_shy2","1","","501109","","0.2","3","501","","","120731"
"nop_talk_bitter","1","","501110","","0.2","3","501","","","112031"
"vo_drama_10082001_013","0","0","501111","","","21","501","","","vo_drama_10082001"
"ほらほら、シェフィも照れてるから。\nそれくらいにしておきなさい。\nなんにせよ、シェフィはよくやったわ。\n胸を張りなさい。","7","1","501112","0.5","0","11","501","0","0","112031"
"1","","","501113","","","93","501","","","6"
"nop_talk_doya","0","nop_talk_doya_loop","501114","","0.2","3","501","1","0.2","112031"
"","","","501115","","","91","501","","","501112"
"nop_idle_doya","1","","501116","","0.2","3","501","","","112031"
"1","","","501117","","","93","501","","","0.5"
"nop_talk_joy2","1","","501118","","0.2","3","501","","","111831"
"vo_drama_10082001_014","0","0","501119","","","21","501","","","vo_drama_10082001"
"はい！\nこの新年会に来てくれたみんなの笑顔は\nシェフィちゃんが作ったんです。\n今年もいっぱい、笑顔を作りましょうね！","6","1","501120","0.5","0","11","501","0","0","111831"
"1","","","501121","","","93","501","","","8"
"nop_talk_guts2","0","nop_talk_guts2_loop","501122","","0.2","3","501","1","","111831"
"","","","501123","","","91","501","","","501120"
"nop_idle_guts2","1","","501124","","0.2","3","501","","","111831"
"1","","","501125","","","4","501","","","120731"
"nop_talk_normal","0","nop_talk_wish","501126","","0.2","3","501","1","0.2","120731"
"vo_drama_10082001_015","0","0","501127","","","21","501","","","vo_drama_10082001"
"ええ。【美食殿】にとっても\nみんなにとっても\n最高の一年にしたいわ。\nだから、今年もよろしくね。","5","1","501128","1","0","11","501","0","0","120731"
"1","","","501129","","","93","501","","","8.5"
"nop_01_shephy_pose","0","nop_01_shephy_pose_loop","501130","","0.2","3","501","1","0","120731"
"0","","","501131","","","93","501","","","2.5"
"nop_handclap_long","1","","501132","","0.2","3","501","","","111831"
"nop_talk_wish3","1","","501133","","0.2","3","501","","","111931"
"nop_talk_doya","0","nop_talk_doya_loop","501134","","0.2","3","501","1","0","112031"
"nop_talk_arm_crossed","0","nop_talk_arm_crossed_loop","501135","","0.2","3","501","1","0","120931"
"nop_01_ruka_hello_long","1","","501136","","0.2","3","501","","","120831"
"","","","501137","","","91","501","","","501128"
"0","","","501138","","","93","501","","","0.5"
"0","","","501139","","","93","501","","","0.5"
"108731","105","-150","502001","nop_idle_joy_normal","1.95","1","502","-255","0","1"
"108831","104","150","502002","nop_idle_joy1","1.95","1","502","-255","1","1"
"108931","101","-300","502003","nop_idle_normal","1.95","1","502","-225","0","1"
"0","","","502004","","","93","502","","","0.5"
"vo_drama_10082002_001","0","0","502005","","","21","502","","","vo_drama_10082002"
"騎士クン、\nあけましておめでとうございます。","7","1","502006","0.5","0","11","502","0","0","108831"
"nop_talk_joy3_blink","1","","502007","","0.2","3","502","","","108831"
"1","","","502008","","","93","502","","","1"
"nop_bow","1","","502009","","0.2","3","502","","","108831"
"1","","","502010","","","93","502","","","2.25"
"nop_idle_normal_joy","1","","502011","","0.2","3","502","","","108831"
"","","","502012","","","91","502","","","502006"
"vo_drama_10082002_002","0","0","502013","","","21","502","","","vo_drama_10082002"
"招待してくれてありがとう！\nみんな楽しそうで素敵な新年会だね！","5","1","502014","0.5","0","11","502","0","0","108731"
"nop_talk_joy2","1","","502015","","0.2","3","502","","","108731"
"","","","502016","","","91","502","","","502014"
"nop_idle_joy1","1","","502017","","0.2","3","502","","","108731"
"vo_drama_10082002_003","0","0","502018","","","21","502","","","vo_drama_10082002"
"ヒヨリの言うとおりだね。\n晴れやかでいて落ち着ける、\nとてもいい雰囲気だ。","6","1","502019","0.5","0","11","502","0","0","108931"
"nop_talk_thinking","1","","502020","","0.2","3","502","","","108931"
"","","","502021","","","91","502","","","502019"
"nop_idle_thinking","1","","502022","","0.2","3","502","","","108931"
"vo_drama_10082002_004","0","0","502023","","","21","502","","","vo_drama_10082002"
"お正月といえば、騎士くんと一緒に\n神殿でガミーと戦ったのを思い出すね。","7","1","502024","0.5","0","11","502","0","0","108731"
"nop_talk_joy3_blink2","1","","502025","","0.2","3","502","","","108731"
"1","","","502026","","","93","502","","","1.5"
"nop_talk_joy1_normal","1","","502027","","0.2","3","502","","","108731"
"","","","502028","","","91","502","","","502024"
"nop_idle_joy_normal","1","","502029","","0.2","3","502","","","108731"
"vo_drama_10082002_005","0","0","502030","","","21","502","","","vo_drama_10082002"
"うん、大変な事件だったね。\nキミの助けがなければ\n解決できなかったはずだ。\n改めて礼を言うよ。","5","1","502031","0.5","0","11","502","0","0","108931"
"nop_talk_joy3_blink2","1","","502032","","0.2","3","502","","","108931"
"1","","","502033","","","93","502","","","8"
"nop_talk_joy3_blink","1","","502034","","0.2","3","502","","","108931"
"","","","502035","","","91","502","","","502031"
"nop_idle_thinking","1","","502036","","0.2","3","502","","","108931"
"vo_drama_10082002_006","0","0","502037","","","21","502","","","vo_drama_10082002"
"あの時の騎士クン、\nとっても頼もしかったな……\nって、ええと、そうじゃなくて！\nそうだ、今年はお年玉、あげられた？","5","1","502038","0.5","0","11","502","0","0","108831"
"nop_talk_memory","1","","502039","","0.2","3","502","","","108831"
"1","","","502040","","","93","502","","","4.75"
"nop_talk_anger2","1","","502041","","0.2","3","502","","","108831"
"1","","","502042","","","93","502","","","3.5"
"nop_talk_normal_dere2","1","","502043","","0.2","3","502","","","108831"
"","","","502044","","","91","502","","","502038"
"1","","","502045","","","93","502","","","0.1"
"nop_idle_normal","1","","502046","","0.2","3","502","","","108831"
"vo_drama_10082002_007","0","0","502047","","","21","502","","","vo_drama_10082002"
"あの頃はコッコロちゃんへの\nお年玉のために頑張ってたんだもんね。\nえ？　今年はシェフィちゃんにも\nあげたんだ～！","6","1","502048","0.5","0","11","502","0","0","108731"
"nop_talk_joy3_blink","1","","502049","","0.2","3","502","","","108731"
"1","","","502050","","","93","502","","","5.5"
"nop_look_talk_sad","1","","502051","","0.2","3","502","","","108731"
"1","","","502052","","","93","502","","","1"
"nop_talk_joy2","1","","502053","","0.2","3","502","","","108731"
"","","","502054","","","91","502","","","502048"
"nop_idle_joy1","1","","502055","","0.2","3","502","","","108731"
"vo_drama_10082002_008","0","0","502056","","","21","502","","","vo_drama_10082002"
"ふふ、きっと喜んでいるはずだよ。\nキミは本当に優しいな。\n今回の冒険もきっとその優しさの\nおかげで乗り越えられたんだろう。","5","1","502057","0.5","0","11","502","0","0","108931"
"nop_talk_joy1_normal","1","","502058","","0.2","3","502","","","108931"
"1","","","502059","","","93","502","","","3.5"
"nop_talk_joy3_blink","1","","502060","","0.2","3","502","","","108931"
"1","","","502061","","","93","502","","","8.5"
"nop_talk_arm_crossed","0","","502062","","0.2","3","502","","","108931"
"1","","","502063","","","93","502","","","1"
"nop_idle_arm_crossed","1","","502064","","0.2","3","502","","","108931"
"","","","502065","","","91","502","","","502057"
"vo_drama_10082002_009","0","0","502066","","","21","502","","","vo_drama_10082002"
"そうそう、聞いたよ！\nこのおせち料理って\n【美食殿】のみんなが作ったんだよね。\nすごく美味しくてびっくりしちゃった！","7","1","502067","0.5","0","11","502","0","0","108731"
"nop_talk_joy3_blink","1","","502068","","0.2","3","502","","","108731"
"1","","","502069","","","93","502","","","6"
"nop_talk_joy2","1","","502070","","0.2","3","502","","","108731"
"","","","502071","","","91","502","","","502067"
"nop_idle_joy1","1","","502072","","0.2","3","502","","","108731"
"vo_drama_10082002_010","0","0","502073","","","21","502","","","vo_drama_10082002"
"うん、とても美味しいね。\nどの料理も丁寧に\n作られているのがわかるよ。\n……どうしたの？　ユイ。","5","1","502074","0.5","0","11","502","0","0","108931"
"nop_talk_joy3_blink2","1","","502075","","0.2","3","502","","","108931"
"1","","","502076","","","93","502","","","7.5"
"nop_idle_sad","1","","502077","","0.2","3","502","","","108831"
"1","1.5","1","502078","0","0","12","502","0","0","108831"
"nop_talk_worry","1","","502079","","0.2","3","502","","","108931"
"nop_idle_normal_suprise1","1","","502080","","0.2","3","502","","","108731"
"","","","502081","","","91","502","","","502074"
"","","","502082","","","91","502","","","502078"
"nop_idle_worry","1","","502083","","0.2","3","502","","","108931"
"vo_drama_10082002_011","0","0","502084","","","21","502","","","vo_drama_10082002"
"うう～……\nほどほどにしておこうと思ったのに、\n美味しくてつい……\n食べ過ぎちゃったらどうしよう。","5","1","502085","0.5","0","11","502","0","0","108831"
"nop_talk_joy1_sad","1","","502086","","0.2","3","502","","","108831"
"1","","","502087","","","93","502","","","7"
"nop_talk_sad3","1","","502088","","0.2","3","502","","","108831"
"","","","502089","","","91","502","","","502085"
"nop_idle_sad3","1","","502090","","0.2","3","502","","","108831"
"vo_drama_10082002_012","0","0","502091","","","21","502","","","vo_drama_10082002"
"あとで身体を動かせば大丈夫！\n今度みんなで冒険に行こうよ。\n騎士くんも一緒にね♪","6","1","502092","0.5","0","11","502","0","0","108731"
"nop_talk_joy2","1","","502093","","0.2","3","502","","","108731"
"1","","","502094","","","93","502","","","6"
"nop_talk_guts5","0","nop_idle_guts5","502095","","0.2","3","502","1","0.2","108731"
"","","","502096","","","91","502","","","502092"
"nop_idle_guts5","1","","502097","","0.2","3","502","","","108731"
"vo_drama_10082002_013","0","0","502098","","","21","502","","","vo_drama_10082002"
"それは名案だ。\n年明けからさっそく\n今年の楽しみができたよ。","6","1","502099","0.5","0","11","502","0","0","108931"
"nop_talk_arm_crossed","0","","502100","","0.2","3","502","","","108931"
"1","","","502101","","","93","502","","","1"
"nop_talk_arm_crossed_loop","0","","502102","","0.2","3","502","","","108931"
"1","","","502103","","","93","502","","","1"
"nop_talk_normal","1","","502104","","0.2","3","502","","","108931"
"","","","502105","","","91","502","","","502099"
"nop_idle_normal","1","","502106","","0.2","3","502","","","108931"
"vo_drama_10082002_014","0","0","502107","","","21","502","","","vo_drama_10082002"
"えへへ、\nいっぱい食べて元気になって、\n最高の一年にしなくちゃね！","5","1","502108","0.5","0","11","502","0","0","108731"
"nop_talk_joy2","1","","502109","","0.2","3","502","","","108731"
"","","","502110","","","91","502","","","502108"
"nop_idle_joy_normal","1","","502111","","0.2","3","502","","","108731"
"vo_drama_10082002_015","0","0","502112","","","21","502","","","vo_drama_10082002"
"ふふ、そうだね。\n騎士クン、\n今年もよろしくお願いします……♪","6","1","502113","0.5","0","11","502","0","0","108831"
"nop_talk_joy1_normal","1","","502114","","0.2","3","502","","","108831"
"1","","","502115","","","93","502","","","2"
"nop_look_talk_wish","1","","502116","","0.2","3","502","","","108831"
"1","","","502117","","","93","502","","","1"
"nop_bow","0","nop_idle_joy1","502118","","0.2","3","502","1","0.2","108831"
"1","","","502119","","","93","502","","","0.2"
"nop_bow","0","nop_idle_joy2","502120","","0.2","3","502","1","0.2","108731"
"nop_bow","0","nop_idle_joy1","502121","","0.2","3","502","1","0.2","108931"
"1","","","502122","","","93","502","","","3"
"","","","502123","","","91","502","","","502113"
"0","","","502124","","","93","502","","","0.5"
"102011","104","1000","503001","nop_idle_joy2","1.95","1","503","-300","1","1"
"100411","105","1000","503002","nop_idle_normal","1.95","1","503","-270","1","1"
"103631","101","1000","503003","nop_idle_normal","1.95","1","503","-235","1","1"
"1","106","-275","503004","NoItem_idle","1.95","5","503","-255","0","1"
"11","-215","-105","503005","","0","31","503","1","","1"
"0","","","503006","","","93","503","","","0"
"nop_run","1","","503007","","0.2","3","503","","","100411"
"-275","-255","5","503008","","","2","503","","","100411"
"","","","503009","","","93","503","","","0.5"
"nop_run","1","","503010","","0.2","3","503","","","102011"
"-140","-230","5","503011","","","2","503","","","102011"
"","","","503012","","","93","503","","","1"
"nop_run","1","","503013","","0.2","3","503","","","103631"
"150","-235","4.5","503014","","","2","503","","","103631"
"","","","503015","","","93","503","","","3.4"
"0","","","503016","","","4","503","","","100411"
"nop_idle_normal","1","","503017","","0.2","3","503","","","100411"
"","","","503018","","","93","503","","","0.1"
"nop_03_misogi_hello_long","0","nop_idle_joy1","503019","","0.2","3","503","1","0.2","100411"
"4","0","","503020","","","12","503","","","100411"
"","","","503021","","","93","503","","","0.4"
"0","","","503022","","","4","503","","","102011"
"nop_idle_normal","1","","503023","","0.2","3","503","","","102011"
"","","","503024","","","93","503","","","0.1"
"nop_03_mimi_swing","0","nop_idle_joy1","503025","","0.2","3","503","1","0.2","102011"
"4","0","","503026","","","12","503","","","102011"
"","","","503027","","","93","503","","","0.5"
"nop_03_kyoka_talk_doya","0","nop_03_kyoka_idle_doya","503028","","0.2","3","503","1","0","103631"
"4","0","","503029","","-40","12","503","","","103631"
"0","","","503030","","","93","503","","","1.5"
"nop_talk_joy2","1","","503031","","0.2","3","503","","","102011"
"vo_drama_10082003_001","0","0","503032","","","21","503","","","vo_drama_10082003"
"あ、おにいちゃん！\nよかった、見つけた～！\n会場が広くて、\n迷子になっちゃいそうだよ～","5","1","503033","0.5","0","11","503","0","0","102011"
"","","","503034","","","91","503","","","503033"
"nop_idle_joy1","1","","503035","","0.2","3","503","","","102011"
"vo_drama_10082003_002","0","0","503036","","","21","503","","","vo_drama_10082003"
"えっへっへ、にいちゃん、\nあけましておめでとー\nはいこれ、お年玉……なーんてね！\n驚いた？　驚いた？","6","1","503037","1","0","11","503","0","0","100411"
"nop_talk_joy2","1","","503038","","0.2","3","503","","","100411"
"1","","","503039","","","93","503","","","4"
"nop_03_misogi_trick_in","0","nop_03_misogi_trick_loop","503040","","0.2","3","503","1","0","1"
"nop_03_misogi_trick_in","0","nop_03_misogi_trick_loop","503041","","0.2","3","503","1","0","100411"
"1","","","503042","","","93","503","","","2"
"1","","","503043","","","32","503","","","11"
"nop_03_misogi_trick_out","0","NoItem_idle","503044","","0.2","3","503","1","0.2","1"
"nop_03_misogi_trick_out","0","nop_talk_joy2","503045","","0.2","3","503","1","0.2","100411"
"1","","","503046","","","93","503","","","0.1"
"1","","","503047","","","4","503","","","102011"
"nop_03_mimi_surprise","0","nop_03_mimi_surprise_loop","503048","","0.2","3","503","1","0","102011"
"nop_03_kyoka_surprise","0","nop_03_kyoka_surprise_loop","503049","","0.2","3","503","1","0","103631"
"","","","503050","","","91","503","","","503037"
"nop_idle_joy2","1","","503051","","0.2","3","503","","","100411"
"vo_drama_10082003_003","0","0","503052","","","21","503","","","vo_drama_10082003"
"もう、ミソギってば！\nいきなりイタズラしちゃダメでしょ。\nあなたもしっかりしてください。","8","1","503053","0.5","0","11","503","0","0","103631"
"nop_talk_anger","1","","503054","","0.2","3","503","","","103631"
"1","","","503055","","","93","503","","","4"
"nop_talk_arm_crossed_anger","0","nop_talk_arm_crossed_loop_anger","503056","","0.2","3","503","1","0","103631"
"","","","503057","","","91","503","","","503053"
"nop_idle_normal","1","","503058","","0.2","3","503","","","100411"
"nop_idle_arm_crossed_anger","1","","503059","","0.2","3","503","","","103631"
"0","","","503060","","","4","503","","","102011"
"vo_drama_10082003_004","0","0","503061","","","21","503","","","vo_drama_10082003"
"ねえねえ見て見て！\nおいしそうなお料理が\nいーっぱいだよ！","5","1","503062","0.5","0","11","503","0","0","102011"
"nop_talk_surprise_kira","1","","503063","","0.2","3","503","","","102011"
"1","","","503064","","","93","503","","","4"
"nop_surprise","0","nop_idle_surprise1","503065","","0.2","3","503","1","0","103631"
"","","","503066","","","91","503","","","503062"
"nop_idle_surprise_kira","1","","503067","","0.2","3","503","","","102011"
"vo_drama_10082003_005","0","0","503068","","","21","503","","","vo_drama_10082003"
"じー……\nよかったぁ。おせち料理には\nピーマンは入ってなさそう……","6","1","503069","0.5","0","11","503","0","0","103631"
"nop_talk_jitome","1","","503070","","0.2","3","503","","","103631"
"1","","","503071","","","93","503","","","1.5"
"nop_talk_sad3","1","","503072","","0.2","3","503","","","103631"
"","","","503073","","","91","503","","","503069"
"nop_idle_sad3","1","","503074","","0.2","3","503","","","103631"
"nop_idle_joy1","1","","503075","","0.2","3","503","","","102011"
"vo_drama_10082003_006","0","0","503076","","","21","503","","","vo_drama_10082003"
"あはは！\n今の聞いた？　にいちゃん！\nキョウカはピーマン苦手だもんねー？","7","1","503077","0","0","11","503","0","0","100411"
"nop_talk_joy2","1","","503078","","0.2","3","503","","","100411"
"","","","503079","","","91","503","","","503077"
"nop_idle_normal","1","","503080","","0.2","3","503","","","100411"
"vo_drama_10082003_007","0","0","503081","","","21","503","","","vo_drama_10082003"
"ち、違います！苦くて嫌いだから\nとかじゃないですからね！\nおせち料理にはどんなものが入ってるか\n調べてただけですから！","6","1","503082","0","0","11","503","0","0","103631"
"nop_talk_anger2","1","","503083","","0.2","3","503","","","103631"
"","","","503084","","","91","503","","","503082"
"nop_idle_sad","1","","503085","","0.2","3","503","","","103631"
"vo_drama_10082003_008","0","0","503086","","","21","503","","","vo_drama_10082003"
"お料理だけじゃなくて\n人もいっぱいだね。\n全部おにいちゃんのお友達だなんて\nすごいなあ。","5","1","503087","0.5","0","11","503","0","0","102011"
"nop_talk_surprise1","1","","503088","","0.2","3","503","","","102011"
"1","","","503089","","","93","503","","","4"
"nop_talk_normal","1","","503090","","0.2","3","503","","","102011"
"","","","503091","","","91","503","","","503087"
"nop_idle_normal","1","","503092","","0.2","3","503","","","102011"
"vo_drama_10082003_009","0","0","503093","","","21","503","","","vo_drama_10082003"
"こんなに人がいると\nなんだかギルドレースのときを\n思い出しちゃうね！","7","1","503094","0.5","0","11","503","0","0","100411"
"nop_talk_thinking","1","","503095","","0.2","3","503","","","100411"
"","","","503096","","","91","503","","","503094"
"nop_idle_thinking","1","","503097","","0.2","3","503","","","100411"
"nop_idle_thinking","1","","503098","","0.2","3","503","","","103631"
"vo_drama_10082003_010","0","0","503099","","","21","503","","","vo_drama_10082003"
"うん！\nクルミちゃんも一緒で楽しかったなあ。\nまたみんなで一緒にかけっこしたいね♪","6","1","503100","0.5","0","11","503","0","0","102011"
"nop_talk_wish","1","","503101","","0.2","3","503","","","102011"
"1","","","503102","","","93","503","","","4"
"nop_talk_joy2","1","","503103","","0.2","3","503","","","102011"
"","","","503104","","","91","503","","","503100"
"nop_idle_joy1","1","","503105","","0.2","3","503","","","102011"
"vo_drama_10082003_011","0","0","503106","","","21","503","","","vo_drama_10082003"
"もし次回があったら負けませんからね！\n私たち【リトルリリカル】は\nどんどん成長してるんですから！","7","1","503107","0.5","0","11","503","0","0","103631"
"nop_talk_guts2","0","nop_talk_guts2_loop","503108","","0.2","3","503","1","0.2","103631"
"1","","","503109","","","93","503","","","5.5"
"nop_03_kyoka_talk_doya","0","nop_03_kyoka_talk_doya_loop","503110","","0.2","3","503","1","0.2","103631"
"","","","503111","","","91","503","","","503107"
"nop_03_kyoka_idle_doya","1","","503112","","0.2","3","503","","","103631"
"vo_drama_10082003_012","0","0","503113","","","21","503","","","vo_drama_10082003"
"ミソギは今年もすーっごい\nイタズラ考えておくから\n楽しみにしててね、にいちゃん！","7","1","503114","0.5","0","11","503","0","0","100411"
"nop_talk_joy2","1","","503115","","0.2","3","503","","","100411"
"","","","503116","","","91","503","","","503114"
"nop_idle_joy2","1","","503117","","0.2","3","503","","","100411"
"vo_drama_10082003_013","0","0","503118","","","21","503","","","vo_drama_10082003"
"もう、ミソギってば！\nイタズラばっかりしてちゃ\nだめなんだからね！","8","1","503119","0.5","0","11","503","0","0","103631"
"nop_talk_anger","1","","503120","","0.2","3","503","","","103631"
"","","","503121","","","91","503","","","503119"
"nop_idle_anger","1","","503122","","0.2","3","503","","","103631"
"vo_drama_10082003_014","0","0","503123","","","21","503","","","vo_drama_10082003"
"おにいちゃん！\n今年もミミたち【リトルリリカル】と\nいーっぱい遊んでね！","6","1","503124","0","0","11","503","0","0","102011"
"nop_talk_joy1","1","","503125","","0.2","3","503","","","102011"
"","","","503126","","","91","503","","","503124"
"nop_03_cmn_eieio","0","nop_03_cmn_eieio_loop","503127","","0.2","3","503","1","0.2","102011"
"","","","503128","","","93","503","","","0.1"
"nop_03_cmn_eieio","0","nop_03_cmn_eieio_loop","503129","","0.2","3","503","1","0.2","103631"
"","","","503130","","","93","503","","","0.1"
"nop_03_cmn_eieio","0","nop_03_cmn_eieio_loop","503131","","0.2","3","503","1","0.2","100411"
"0","","","503132","","","93","503","","","1.3"
"101231","101","-150","504001","nop_idle_normal","1.95","1","504","-225","0","1"
"104011","104","150","504002","nop_idle_normal","1.95","1","504","-255","1","1"
"101511","105","-300","504003","nop_idle_normal","1.95","1","504","-255","0","1"
"0","","","504004","","","93","504","","","0.5"
"vo_drama_10082004_001","0","0","504005","","","21","504","","","vo_drama_10082004"
"あけましておめでとうございます。\n元気なみんなに会えて、\n先生とってもうれしいわ。","8","1","504006","0.5","0","11","504","0","0","101511"
"nop_bow","0","nop_talk_joy3","504007","","0.2","3","504","1","0.2","101511"
"nop_bow","0","nop_idle_normal","504008","","0.2","3","504","1","0.2","101231"
"nop_bow","0","nop_idle_normal","504009","","0.2","3","504","1","0.2","104011"
"","","","504010","","","91","504","","","504006"
"nop_idle_normal","1","","504011","","0.2","3","504","","","101511"
"vo_drama_10082004_002","0","0","504012","","","21","504","","","vo_drama_10082004"
"招待してくれてありがと～！\nシオリンも喜んでたよ！","8","1","504013","0.5","0","11","504","0","0","101231"
"nop_look_smile","0","nop_talk_joy1","504014","","0.2","3","504","1","0.2","101231"
"","","","504015","","","91","504","","","504013"
"nop_idle_normal","1","","504016","","0.2","3","504","","","101231"
"vo_drama_10082004_003","0","0","504017","","","21","504","","","vo_drama_10082004"
"ひええええ！\nこんなにたくさん人が……！\nこんなめでたい場所に私のような\nぼっちがいてもいいんでしょうか？","8","1","504018","0.5","0","11","504","0","0","104011"
"nop_shock_in","0","nop_shock_loop","504019","","0.2","3","504","1","0","104011"
"1","","","504020","","","93","504","","","3"
"nop_04_aoi_tohoho","1","","504021","","0.2","3","504","","","104011"
"","","","504022","","","91","504","","","504018"
"vo_drama_10082004_004","0","0","504023","","","21","504","","","vo_drama_10082004"
"いいに決まってるよー\nそれに、この会場にも\nアオイちゃんのお友達、\nたくさんいるんじゃないかな？","8","1","504024","0.5","0","11","504","0","0","101231"
"nop_talk_guts2","0","nop_talk_guts2_loop","504025","","0.2","3","504","1","0","101231"
"1","","","504026","","","93","504","","","1.8"
"nop_talk_joy1","1","","504027","","0.2","3","504","","","101231"
"","","","504028","","","91","504","","","504024"
"nop_idle_normal","1","","504029","","0.2","3","504","","","101231"
"vo_drama_10082004_005","0","0","504030","","","21","504","","","vo_drama_10082004"
"そ、そそそ、そんな、\nトトトトト、トモダチだなんてぇ！\n恐れ多くてとても言えませええん！","8","1","504031","0.5","0","11","504","0","0","104011"
"nop_04_aoi_panic","1","","504032","","0.2","3","504","","","104011"
"1","","","504033","","","93","504","","","4.4"
"nop_talk_tsun_pain","1","","504034","","0.2","3","504","","","104011"
"nop_idle_bitter","1","","504035","","0.2","3","504","","","101511"
"nop_idle_bitter","1","","504036","","0.2","3","504","","","101231"
"","","","504037","","","91","504","","","504031"
"vo_drama_10082004_006","0","0","504038","","","21","504","","","vo_drama_10082004"
"でも、仲良しさんなんでしょう？\nそうだ、よかったら\n先生も紹介してもらえるかしら？","8","1","504039","0.5","0","11","504","0","0","101511"
"nop_talk_normal","1","","504040","","0.2","3","504","","","101511"
"1","","","504041","","","93","504","","","2.4"
"nop_talk_wish_joy","1","","504042","","0.2","3","504","","","101511"
"","","","504043","","","91","504","","","504039"
"vo_drama_10082004_007","0","0","504044","","","21","504","","","vo_drama_10082004"
"あ！　私も私もー！\nそうだ！\nシオリンのことも紹介してあげるね☆","8","1","504045","0.5","0","11","504","0","0","101231"
"nop_04_hatsune_swing","0","nop_idle_normal","504046","","0.2","3","504","1","0.2","101231"
"1","","","504047","","","93","504","","","3"
"nop_04_hatsune_kiran","0","","504048","","0.2","3","504","","","101231"
"","","","504049","","","91","504","","","504045"
"nop_idle_normal","1","","504050","","0.2","3","504","","","101231"
"vo_drama_10082004_008","0","0","504051","","","21","504","","","vo_drama_10082004"
"はうあっ！\nお二人ともリア充オーラで輝いて\nまぶしいですっ！","8","1","504052","0.5","0","11","504","0","0","104011"
"nop_04_aoi_haua_in","0","nop_04_aoi_haua_loop","504053","","0.2","3","504","1","0","104011"
"1","","","504054","","","93","504","","","3"
"nop_talk_joy3_blink","1","","504055","","0.2","3","504","","","101511"
"nop_idle_surprise1","1","","504056","","0.2","3","504","","","101231"
"","","","504057","","","91","504","","","504052"
"0","","","504058","","","93","504","","","0.5"
"103111","103","-150","505001","nop_05_shinobu_idle_normal","1.95","1","505","-250","1","1"
"102211","101","150","505002","nop_idle_sad","1.95","1","505","-230","1","1"
"100711","101","-360","505003","nop_05_miyako_idle_joy1","1.95","1","505","-240","0","1"
"100611","105","275","505004","nop_idle_joy1","1.95","1","505","-260","1","1"
"2051","102","-50","505005","nop_skull_idle","1.95","5","505","-225","1","1"
"0","","","505006","","","93","505","","","0.5"
"vo_drama_10082005_001","0","0","505007","","","21","505","","","vo_drama_10082005"
"あけましてプリンなの～！\nプリン、プリン！　プリンを持ってくるの！","6","1","505008","0.5","0","11","505","0","0","100711"
"nop_05_miyako_talk_joy2","1","","505009","","0.2","3","505","","","100711"
"","","","505010","","","91","505","","","505008"
"nop_05_miyako_idle_joy2","1","","505011","","0.2","3","505","","","100711"
"vo_drama_10082005_002","0","0","505012","","","21","505","","","vo_drama_10082005"
"ミヤコさん、クリスマスにたくさん\n食べたじゃありませんか……","6","1","505013","0.5","0","11","505","0","0","103111"
"nop_05_shinobu_talk_worry","1","","505014","","0.2","3","505","","","103111"
"","","","505015","","","91","505","","","505013"
"nop_05_shinobu_idle_worry","1","","505016","","0.2","3","505","","","103111"
"vo_drama_10082005_003","0","0","505017","","","21","505","","","vo_drama_10082005"
"クリスマスと新年は別腹なの！\nプリンはいくらあってもいいの！","6","1","505018","0.5","0","11","505","0","0","100711"
"nop_05_miyako_talk_anger","1","","505019","","0.2","3","505","","","100711"
"","","","505020","","","91","505","","","505018"
"nop_05_miyako_idle_anger","1","","505021","","0.2","3","505","","","100711"
