0933bd5b72ed9fea3e04143f7f827c734adfb36de8b9c0448329cd8ee636356d,d075abb5632542c5c9a462f23718c032a91fe6dd1f8448ab9ff7d461e43c44c2,1203c373b452dd31c39fa76a7c6fb3fd972b3d669a37285e1080c75f7997ae6a,73c5cdef4e83d5518bd9b3af89054799ae809beb27cf13ea1996097c2724a9e0,554af160301f81af1270b509768cfb454aa2208efb60b27fc6623c384a1749a0,f3859d5e6945f6e7f35084968a8d79cbb1cd8ecbeceba3f6b7430fe40e7a292a,cda98b0b30dbd71868726f7052ac74ef3837db242178f40c743e52211a0ccfe3,b32e82edf92ba681543bd53367e0d089327bad4de3484cea7edde4a82d5d9a36,5d04b0cc3f3aae39256b09dddca7ba4f4980bf826148e7f47e39f7a97c67e517,275e51616f2f1023c6d9af7ce3438b9aff04fec667c9f0dcaa9e62fd3433f646,3441dbc8f01c826859b2ba911bc379abae9c4b00ba2fe35fe4b7fb2e011d79ac,6de2f87ce99df5bdd062dbd08704858034bf6c1fef0a269835516e9457209747,f38a11e7e8b1c1b67b055c9d1fcf29360d1ee5d23a2d2d849697e6f3b6ee2554
"6","10040338","0","0","10040339","4","0","10040345","0","0","0","10","10040337"
"14","10040339","0","0","10040346","4","0","0","3","0","0","9","10040338"
"3","10040340","0","0","10040341","4","0","0","1","0","0","16","10040331"
"7","10040341","0","0","10040342","4","0","0","10002","0","0","15","10040340"
"11","10040342","0","0","10040343","4","0","0","10001","0","0","14","10040341"
"2","10040343","0","0","10040344","4","0","0","2","0","0","13","10040342"
"7","10040344","0","0","10040345","4","0","0","10001","0","0","12","10040343"
"3","10040345","0","0","10040338","4","0","0","3","0","0","11","10040344"
"4","10040346","0","0","10040347","4","10040354","0","0","0","0","8","10040339"
"2","10040347","0","0","10040348","4","0","0","2","0","0","7","10040346"
"7","10040348","0","0","10040349","4","0","0","10003","0","0","6","10040347"
"12","10040349","0","0","10040350","4","0","0","0","0","0","5","10040348"
"4","10040350","0","0","10040351","4","0","10040356","0","0","0","4","10040349"
"2","10040351","0","0","10040352","4","0","0","3","0","0","3","10040350"
"7","10040352","0","0","10040353","4","0","0","10001","0","0","2","10040351"
"7","10040353","0","0","10040357","4","0","0","10003","0","0","1","10040352"
"6","10040354","0","0","10040355","4","0","0","0","0","0","7","10040346"
"3","10040355","0","0","10040356","4","0","0","3","0","0","6","10040354"
"11","10040356","0","0","10040350","4","0","0","10001","0","0","5","10040355"
"13","10040357","0","0","10040358","4","0","0","0","0","0","0","10040353"
"2","10040358","0","0","10040359","4","0","0","3","0","0","66","10040357"
"6","10040359","0","0","10040360","4","0","0","0","0","0","65","10040358"
"7","10040360","0","0","10040361","4","0","0","10002","0","0","64","10040359"
"11","10040361","0","0","10040362","4","0","0","10001","0","0","63","10040360"
"6","10040362","0","0","10040364","4","0","10040363","0","0","0","62","10040361"
"1","10040363","0","0","10040362","4","0","0","0","0","0","63","0"
"2","10040364","0","0","10040365","4","0","0","1","0","0","61","10040362"
"4","10040365","0","0","10040367","4","0","0","0","0","0","60","10040364"
"7","10040367","0","0","10040539","4","0","0","10001","0","0","59","10040365"
"2","10040369","0","0","10040370","4","0","0","1","0","0","53","10040543"
"5","10040370","0","0","10040371","4","0","0","0","0","0","52","10040369"
"4","10040371","0","0","10040372","4","10040380","0","0","0","0","51","10040370"
"14","10040372","0","0","10040373","4","0","0","1","0","0","50","10040371"
"3","10040373","0","0","10040374","4","0","0","3","0","0","49","10040372"
"6","10040374","0","0","10040375","4","0","0","0","0","0","48","10040373"
"14","10040375","0","0","10040376","4","0","0","2","0","0","47","10040374"
"3","10040376","0","0","10040377","4","0","0","1","0","0","46","10040375"
"3","10040377","0","0","10040378","4","0","0","2","0","0","45","10040376"
"2","10040378","0","0","10040379","4","0","10040385","2","0","0","44","10040377"
"4","10040379","0","0","10040386","4","0","0","0","0","0","43","10040378"
"14","10040380","0","0","10040381","4","0","0","1","0","0","50","10040371"
"2","10040381","0","0","10040382","4","0","0","3","0","0","49","10040380"
"4","10040382","0","0","10040383","4","0","0","0","0","0","48","10040381"
"14","10040383","0","0","10040384","4","0","0","2","0","0","47","10040382"
"2","10040384","0","0","10040385","4","0","0","1","0","0","46","10040383"
"2","10040385","0","0","10040378","4","0","0","2","0","0","45","10040384"
"7","10040386","0","0","10040387","4","0","0","10001","0","0","42","10040379"
"2","10040387","0","0","10040388","4","0","0","1","0","0","41","10040386"
"14","10040388","0","0","10040389","4","0","0","4","0","0","40","10040387"
"5","10040389","0","0","10040390","4","0","0","0","0","0","39","10040388"
"2","10040390","0","0","10040391","4","10040395","0","1","0","0","38","10040389"
"12","10040391","0","0","10040392","4","0","0","0","0","0","37","10040390"
"7","10040392","0","0","10040393","4","0","0","10002","0","0","36","10040391"
"3","10040393","0","0","10040394","4","0","0","2","0","0","35","10040392"
"4","10040394","0","0","10040398","4","0","10040397","0","0","0","34","10040393"
"3","10040395","0","0","10040396","4","0","0","2","0","0","37","10040390"
"2","10040396","0","0","10040397","4","0","0","2","0","0","36","10040395"
"11","10040397","0","0","10040394","4","0","0","10001","0","0","35","10040396"
"6","10040398","0","0","10040399","4","0","0","0","0","0","33","10040394"
"2","10040399","0","0","10040400","4","0","0","1","0","0","32","10040398"
"11","10040400","0","0","10040401","4","0","0","10001","0","0","31","10040399"
"14","10040401","0","0","10040402","4","0","0","5","0","0","30","10040400"
"4","10040402","0","0","10040403","4","0","0","0","0","0","29","10040401"
"12","10040403","0","0","10040404","4","0","0","0","0","0","28","10040402"
"2","10040404","0","0","10040405","4","0","0","1","0","0","27","10040403"
"3","10040405","0","0","10040406","4","0","0","2","0","0","26","10040404"
"4","10040406","0","0","10040407","4","0","0","0","0","0","25","10040405"
"2","10040407","0","0","10040408","4","0","0","2","0","0","24","10040406"
"14","10040408","0","0","10040409","4","0","0","3","0","0","23","10040407"
"3","10040409","0","0","10040410","4","10040416","0","1","0","0","22","10040408"
"2","10040410","0","0","10040411","4","0","0","1","0","0","21","10040409"
"7","10040411","0","0","10040412","4","0","0","10003","0","0","20","10040410"
"3","10040412","0","0","10040413","4","0","0","2","0","0","19","10040411"
"7","10040413","0","0","10040414","4","0","0","10002","0","0","18","10040412"
"7","10040414","0","0","10040415","4","0","10040419","10001","0","0","17","10040413"
"5","10040415","0","0","10040420","4","0","0","0","0","0","16","10040414"
"3","10040416","0","0","10040417","4","0","0","2","0","0","21","10040409"
"2","10040417","0","0","10040418","4","0","0","3","0","0","20","10040416"
"11","10040418","0","0","10040419","4","0","0","10001","0","0","19","10040417"
"2","10040419","0","0","10040414","4","0","0","2","0","0","18","10040418"
"2","10040420","0","0","10040421","4","0","0","2","0","0","15","10040415"
"4","10040421","0","0","10040422","4","0","0","0","0","0","14","10040420"
"14","10040422","0","0","10040423","4","0","0","5","0","0","13","10040421"
"2","10040423","0","0","10040462","4","0","0","3","0","0","12","10040422"
"5","10040443","0","0","10040084","4","0","0","0","0","0","57","10040444"
"12","10040444","0","0","10040443","4","0","0","0","0","0","58","10040445"
"3","10040445","0","0","10040444","4","0","0","1","0","0","59","10040446"
"4","10040446","0","0","10040445","4","0","0","0","0","0","60","10040447"
"2","10040447","0","0","10040446","4","0","0","2","0","0","61","10040448"
"2","10040448","0","0","10040447","4","0","0","1","0","0","62","10040449"
"12","10040449","0","0","10040448","4","0","0","0","0","0","63","10040450"
"11","10040450","0","0","10040449","4","0","0","10001","0","0","64","10040451"
"2","10040451","0","0","10040450","4","0","0","1","0","0","65","10040452"
"3","10040452","0","0","10040451","4","0","0","1","0","0","66","10040453"
"13","10040453","0","0","10040452","4","0","0","0","0","0","0","10040454"
"7","10040454","0","0","10040453","4","0","0","10001","0","0","1","10040455"
"2","10040455","0","0","10040454","4","0","0","3","0","0","2","10040456"
"3","10040456","0","0","10040455","4","0","0","1","0","0","3","10040547"
"7","10040459","0","0","10040544","4","0","0","10002","0","0","8","10040460"
"2","10040460","0","0","10040459","4","0","0","1","0","0","9","10040461"
"6","10040461","0","0","10040460","4","0","0","0","0","0","10","10040462"
"12","10040462","0","0","10040461","4","0","0","0","0","0","11","10040423"
"12","10040539","0","0","10040540","4","0","0","0","0","0","58","10040367"
"2","10040540","0","0","10040541","4","0","0","2","0","0","57","10040539"
"14","10040541","0","0","10040542","4","0","0","2","0","0","56","10040540"
"7","10040542","0","0","10040543","4","0","0","10001","0","0","55","10040541"
"4","10040543","0","0","10040369","4","0","0","0","0","0","54","10040542"
"7","10040544","0","0","10040545","4","0","0","10003","0","0","7","10040459"
"11","10040545","0","0","10040546","4","0","0","10001","0","0","6","10040544"
"4","10040546","0","0","10040547","4","0","0","0","0","0","5","10040545"
"7","10040547","0","0","10040456","4","0","0","10001","0","0","4","10040546"
"3","10040548","0","0","10040549","4","0","0","1","0","0","12","10040142"
"12","10040549","0","0","10040551","4","0","0","0","0","0","11","10040548"
"5","10040550","0","0","10040552","4","0","0","0","0","0","9","10040551"
"4","10040551","0","0","10040550","4","0","0","0","0","0","10","10040549"
"6","10040552","0","0","10040553","4","0","0","0","0","0","8","10040550"
"7","10040553","0","0","10040554","4","0","0","10001","0","0","7","10040552"
"2","10040554","0","0","10040555","4","0","0","2","0","0","6","10040553"
"2","10040555","0","0","10040556","4","0","0","1","0","0","5","10040554"
"12","10040556","0","0","10040146","4","0","0","0","0","0","4","10040555"
"2","10040557","0","0","10040558","4","0","0","2","0","0","49","10040171"
"2","10040558","0","0","10040560","4","0","0","1","0","0","48","10040557"
"2","10040559","0","0","10040561","4","0","0","1","0","0","46","10040560"
"14","10040560","0","0","10040559","4","0","0","2","0","0","47","10040558"
"4","10040561","0","0","10040562","4","0","0","0","0","0","45","10040559"
"3","10040562","0","0","10040563","4","0","0","2","0","0","44","10040561"
"7","10040563","0","0","10040564","4","0","0","10002","0","0","43","10040562"
"6","10040564","0","0","10040565","4","0","0","0","0","0","42","10040563"
"7","10040565","0","0","10040175","4","0","0","10003","0","0","41","10040564"
"7","10040566","0","0","10040567","4","0","0","10001","0","0","39","10040313"
"11","10040567","0","0","10040568","4","0","0","10001","0","0","38","10040566"
"7","10040568","0","0","10040569","4","0","0","10002","0","0","37","10040567"
"14","10040569","0","0","10040570","4","0","0","3","0","0","36","10040568"
"4","10040570","0","0","10040571","4","0","0","0","0","0","35","10040569"
"7","10040571","0","0","10040572","4","0","0","10003","0","0","34","10040570"
"6","10040572","0","0","10040573","4","0","0","0","0","0","33","10040571"
"7","10040573","0","0","10040316","4","0","0","10001","0","0","32","10040572"
"1","10050001","0","0","10050002","5","0","0","0","0","0","71","0"
"2","10050002","0","0","10050003","5","0","10050390","1","0","0","70","10050001"
"4","10050003","0","0","10050004","5","0","0","0","0","0","69","10050002"
"6","10050004","0","0","10050005","5","0","0","0","0","0","68","10050003"
"7","10050005","0","0","10050006","5","0","0","10001","0","0","67","10050004"
"2","10050006","0","0","10050595","5","0","0","2","0","0","66","10050005"
"4","10050063","0","0","10050064","5","0","0","0","0","0","11","10050834"
"3","10050064","0","0","10050515","5","0","0","2","0","0","10","10050063"
"7","10050079","0","0","10050404","5","0","0","10002","0","0","7","10050516"
"7","10050083","0","0","10050084","5","0","0","10003","0","0","3","10050406"
"12","10050084","0","0","10050085","5","0","0","0","0","0","2","10050083"
"6","10050085","0","0","10050086","5","0","0","0","0","0","1","10050084"
"13","10050086","0","0","10050087","5","0","0","0","0","0","0","10050085"
"2","10050087","0","0","10050088","5","0","0","2","0","0","74","10050086"
"4","10050088","0","0","10050089","5","0","0","0","0","0","73","10050087"
"7","10050089","0","0","10050090","5","0","0","10001","0","0","72","10050088"
"6","10050090","0","0","10050091","5","0","0","0","0","0","71","10050089"
"12","10050091","0","0","10050092","5","0","0","0","0","0","70","10050090"
"3","10050092","0","0","10050655","5","0","0","1","0","0","69","10050091"
"4","10050101","0","0","10050491","5","0","0","0","0","0","66","10050656"
"7","10050127","0","0","10050128","5","0","0","10002","0","0","46","10050837"
"6","10050128","0","0","10050838","5","10050561","0","0","0","10050567","45","10050127"
"3","10050146","0","0","10050659","5","0","0","2","0","0","42","10050564"
"7","10050180","0","0","10050182","5","0","0","10003","0","0","9","10050696"
"3","10050182","0","0","10050183","5","0","0","3","0","0","8","10050180"
"11","10050183","0","0","10050697","5","0","0","10001","0","0","7","10050182"
"6","10050186","0","0","10050187","5","0","0","0","0","0","4","10050840"
"14","10050187","0","0","10050188","5","0","0","3","0","0","3","10050186"
"7","10050188","0","0","10050189","5","0","0","10003","0","0","2","10050187"
"2","10050189","0","0","10050190","5","0","0","1","0","0","1","10050188"
"13","10050190","0","0","10050191","5","0","0","0","0","0","0","10050189"
"6","10050191","0","0","10050192","5","0","0","0","0","0","74","10050190"
"7","10050192","0","0","10050698","5","0","0","10001","0","0","73","10050191"
"7","10050235","0","0","10050236","5","0","0","10002","0","0","33","10050740"
"2","10050236","0","0","10050237","5","0","0","1","0","0","32","10050235"
"4","10050237","0","0","10050741","5","10050549","0","0","0","0","31","10050236"
"6","10050253","0","0","10050742","5","0","0","0","0","0","29","10050741"
"3","10050255","0","0","10050844","5","0","10050742","2","0","0","27","10050555"
"4","10050349","0","0","10050825","5","10050350","0","0","0","0","31","10050824"
"3","10050350","0","0","10050352","5","0","0","3","0","0","32","10050349"
"2","10050352","0","0","10050826","5","0","0","3","0","0","31","10050350"
"3","10050353","0","0","10050354","5","0","0","2","0","0","29","10050825"
"2","10050354","0","0","10050358","5","0","0","2","0","0","28","10050353"
"7","10050356","0","0","10050357","5","0","0","10003","0","0","29","10050826"
"3","10050357","0","0","10050358","5","0","0","3","0","0","28","10050356"
"6","10050358","0","0","10050359","5","0","10050357","0","0","0","27","10050354"
"5","10050359","0","0","10050360","5","0","0","0","0","0","26","10050358"
"4","10050360","0","0","10050361","5","0","0","0","0","0","25","10050359"
"2","10050361","0","0","10050848","5","0","0","3","0","0","24","10050360"
"2","10050363","0","0","10050364","5","0","0","1","0","0","22","10050848"
"14","10050364","0","0","10050365","5","0","0","3","0","0","21","10050363"
"4","10050365","0","0","10050366","5","0","0","0","0","0","20","10050364"
"5","10050366","0","0","10050367","5","0","0","0","0","0","19","10050365"
"3","10050367","0","0","10050849","5","0","0","2","0","0","18","10050366"
"2","10050369","0","0","10050370","5","0","0","1","0","0","16","10050849"
"4","10050370","0","0","10050827","5","0","0","0","0","0","15","10050369"
"3","10050382","0","0","10050383","5","0","0","3","0","0","4","10050828"
"6","10050383","0","0","10050829","5","0","0","0","0","0","3","10050382"
"2","10050385","0","0","10050386","5","0","0","1","0","0","1","10050829"
"13","10050386","0","0","10050387","5","0","0","0","0","0","0","10050385"
"6","10050387","0","0","10050388","5","0","0","0","0","0","74","10050386"
"4","10050388","0","0","10050389","5","0","0","0","0","0","73","10050387"
"3","10050389","0","0","10050390","5","0","0","2","0","0","72","10050388"
"12","10050390","0","0","10050002","5","0","0","0","0","0","71","10050389"
"2","10050404","0","0","10050405","5","0","10050582","1","10050654","0","6","10050079"
"3","10050405","0","0","10050406","5","0","0","3","0","0","5","10050404"
"11","10050406","0","0","10050083","5","0","0","10001","0","0","4","10050405"
"3","10050441","0","0","10050442","5","0","0","1","0","0","13","10050827"
"14","10050442","0","0","10050443","5","0","0","3","0","0","12","10050441"
"6","10050443","0","0","10050444","5","0","0","0","0","0","11","10050442"
"7","10050444","0","0","10050445","5","0","0","10001","0","0","10","10050443"
"11","10050445","0","0","10050446","5","0","0","10001","0","0","9","10050444"
"2","10050446","0","0","10050447","5","0","0","1","0","0","8","10050445"
"14","10050447","0","0","10050448","5","0","0","5","0","0","7","10050446"
"5","10050448","0","0","10050828","5","0","0","0","0","0","6","10050447"
"11","10050473","0","0","10050737","5","0","0","10001","0","0","38","10050843"
"14","10050491","0","0","10050492","5","0","0","5","0","0","65","10050101"
"7","10050492","0","0","10050493","5","0","0","10001","0","0","64","10050491"
"11","10050493","0","0","10050852","5","0","0","10001","0","0","63","10050492"
"5","10050495","0","0","10050496","5","0","0","0","0","0","61","10050852"
"3","10050496","0","0","10050497","5","0","0","2","0","0","60","10050495"
"2","10050497","0","0","10050498","5","0","0","2","0","0","59","10050496"
"14","10050498","0","0","10050499","5","0","0","4","0","0","58","10050497"
"6","10050499","0","0","10050500","5","0","0","0","0","0","57","10050498"
"4","10050500","0","0","10050501","5","0","0","0","0","0","56","10050499"
"7","10050501","0","0","10050502","5","0","0","10002","0","0","55","10050500"
"12","10050502","0","0","10050836","5","0","0","0","0","0","54","10050501"
"2","10050504","0","0","10050507","5","0","0","1","0","0","52","10050836"
"2","10050505","0","0","10050506","5","0","0","2","0","0","52","10050836"
"11","10050506","0","0","10050508","5","0","0","10001","0","0","51","10050505"
"7","10050507","0","0","10050510","5","0","0","10001","0","0","51","10050504"
"3","10050508","0","0","10050509","5","0","0","3","0","0","50","10050506"
"4","10050509","0","0","10050511","5","0","10050510","0","0","0","49","10050508"
"7","10050510","0","0","10050509","5","0","0","10003","0","0","50","10050507"
"14","10050511","0","0","10050837","5","0","0","3","0","0","48","10050509"
"2","10050515","0","0","10050516","5","10050576","0","1","0","10050583","9","10050064"
"6","10050516","0","0","10050079","5","0","0","0","0","0","8","10050515"
"14","10050529","0","0","10050530","5","0","0","4","0","0","28","10050639"
"3","10050530","0","0","10050531","5","0","0","1","0","0","27","10050529"
"7","10050531","0","0","10050532","5","0","0","10001","0","0","26","10050530"
"4","10050532","0","0","10050640","5","0","0","0","0","0","25","10050531"
"14","10050549","0","0","10050550","5","0","0","5","0","0","34","10050237"
"2","10050550","0","0","10050551","5","0","0","2","0","0","33","10050549"
"14","10050551","0","0","10050552","5","0","0","3","0","0","32","10050550"
"2","10050552","0","0","10050553","5","0","0","2","0","0","31","10050551"
"2","10050553","0","0","10050554","5","0","0","3","0","0","30","10050552"
"2","10050554","0","0","10050555","5","0","0","2","0","0","29","10050553"
"14","10050555","0","0","10050255","5","0","0","3","0","0","28","10050554"
"14","10050561","0","0","10050562","5","0","0","2","0","0","46","10050128"
"3","10050562","0","0","10050563","5","0","0","3","0","0","45","10050561"
"4","10050563","0","0","10050564","5","0","0","0","0","0","44","10050562"
"2","10050564","0","0","10050146","5","0","10050658","1","10050838","0","43","10050563"
"7","10050567","0","0","10050574","5","0","0","10002","0","0","46","10050128"
"7","10050574","0","0","10050658","5","0","0","10003","0","0","45","10050567"
"14","10050576","0","0","10050577","5","0","0","2","0","0","10","10050515"
"4","10050577","0","0","10050579","5","0","0","0","0","0","9","10050576"
"7","10050579","0","0","10050582","5","0","0","10003","0","0","8","10050577"
"14","10050582","0","0","10050404","5","0","0","4","0","0","7","10050579"
"4","10050583","0","0","10050851","5","0","0","0","0","0","10","10050515"
"2","10050595","0","0","10050596","5","0","0","1","0","0","65","10050006"
"5","10050596","0","0","10050597","5","0","0","0","0","0","64","10050595"
"4","10050597","0","0","10050830","5","0","0","0","0","0","63","10050596"
"7","10050599","0","0","10050600","5","0","0","10002","0","0","61","10050830"
"12","10050600","0","0","10050601","5","10050603","0","0","0","0","60","10050599"
"2","10050601","0","0","10050605","5","0","0","3","0","0","59","10050600"
"2","10050602","0","0","10050611","5","0","0","2","0","0","55","10050608"
"3","10050603","0","0","10050606","5","0","0","3","0","0","59","10050600"
"3","10050604","0","0","10050611","5","0","0","2","0","0","55","10050607"
"14","10050605","0","0","10050609","5","0","0","1","0","0","58","10050601"
"14","10050606","0","0","10050610","5","0","0","1","0","0","58","10050603"
"14","10050607","0","0","10050604","5","0","0","2","0","0","56","10050610"
"7","10050608","0","0","10050602","5","0","0","10003","0","0","56","10050609"
"4","10050609","0","0","10050608","5","0","0","0","0","0","57","10050605"
"6","10050610","0","0","10050607","5","0","0","0","0","0","57","10050606"
"4","10050611","0","0","10050850","5","0","10050604","0","0","0","54","10050602"
"6","10050614","0","0","10050615","5","0","0","0","0","0","51","10050831"
"5","10050615","0","0","10050616","5","0","0","0","0","0","50","10050614"
"4","10050616","0","0","10050617","5","0","0","0","0","0","49","10050615"
"14","10050617","0","0","10050618","5","0","0","6","0","0","48","10050616"
"2","10050618","0","0","10050619","5","0","0","1","0","0","47","10050617"
"3","10050619","0","0","10050620","5","0","0","2","0","0","46","10050618"
"4","10050620","0","0","10050621","5","0","0","0","0","0","45","10050619"
"11","10050621","0","0","10050622","5","0","0","10001","0","0","44","10050620"
"6","10050622","0","0","10050623","5","0","0","0","0","0","43","10050621"
"15","10050623","0","0","10050624","5","0","0","0","0","0","42","10050622"
"11","10050624","0","0","10050625","5","0","0","10001","0","0","41","10050623"
"7","10050625","0","0","10050626","5","10050627","0","10001","0","0","40","10050624"
"7","10050626","0","0","10050632","5","0","0","10002","0","0","39","10050625"
"14","10050627","0","0","10050628","5","0","0","2","0","0","39","10050625"
"3","10050628","0","0","10050629","5","0","0","2","0","0","38","10050627"
"3","10050629","0","0","10050630","5","0","0","3","0","0","37","10050628"
"4","10050630","0","0","10050633","5","0","10050631","0","0","0","36","10050629"
"7","10050631","0","0","10050630","5","0","0","10003","0","0","37","10050632"
"14","10050632","0","0","10050631","5","0","0","1","0","0","38","10050626"
"14","10050633","0","0","10050634","5","0","0","5","0","0","35","10050630"
"3","10050634","0","0","10050635","5","0","0","1","0","0","34","10050633"
"4","10050635","0","0","10050636","5","0","0","0","0","0","33","10050634"
"12","10050636","0","0","10050637","5","0","0","0","0","0","32","10050635"
"7","10050637","0","0","10050638","5","0","0","10001","0","0","31","10050636"
"2","10050638","0","0","10050639","5","0","0","3","0","0","30","10050637"
"11","10050639","0","0","10050529","5","0","0","10001","0","0","29","10050638"
"16","10050640","0","0","10050641","5","0","0","10050640","0","0","24","10050532"
"7","10050641","0","0","10050832","5","0","0","10002","0","0","23","10050640"
"2","10050643","0","0","10050644","5","0","0","2","0","0","21","10050832"
"4","10050644","0","0","10050645","5","0","0","0","0","0","20","10050643"
"11","10050645","0","0","10050646","5","0","0","10001","0","0","19","10050644"
"2","10050646","0","0","10050647","5","0","0","2","0","0","18","10050645"
"4","10050647","0","0","10050833","5","0","0","0","0","0","17","10050646"
"5","10050649","0","0","10050650","5","0","0","0","0","0","15","10050833"
"7","10050650","0","0","10050835","5","0","0","10003","0","0","14","10050649"
"4","10050653","0","0","10050654","5","0","0","0","0","0","8","10050851"
"15","10050654","0","0","10050404","5","0","0","0","0","0","7","10050653"
"15","10050655","0","0","10050656","5","0","0","0","0","0","68","10050092"
"2","10050656","0","0","10050101","5","0","0","2","0","0","67","10050655"
"5","10050658","0","0","10050564","5","0","0","0","0","0","44","10050574"
"16","10050659","0","0","10050660","5","0","0","10050659","0","0","41","10050146"
"2","10050660","0","0","10050661","5","0","0","1","0","0","40","10050659"
"14","10050661","0","0","10050662","5","0","0","3","0","0","39","10050660"
"5","10050662","0","0","10050663","5","0","0","0","0","0","38","10050661"
"3","10050663","0","0","10050664","5","0","0","2","0","0","37","10050662"
"4","10050664","0","0","10050665","5","0","0","0","0","0","36","10050663"
"2","10050665","0","0","10050666","5","0","0","2","0","0","35","10050664"
"6","10050666","0","0","10050839","5","0","0","0","0","0","34","10050665"
"14","10050668","0","0","10050670","5","0","0","2","0","0","32","10050839"
"4","10050670","0","0","10050671","5","0","0","0","0","0","31","10050668"
"11","10050671","0","0","10050672","5","0","0","10001","0","0","30","10050670"
"4","10050672","0","0","10050673","5","0","0","0","0","0","29","10050671"
"2","10050673","0","0","10050674","5","0","0","1","0","0","28","10050672"
"7","10050674","0","0","10050675","5","0","0","10001","0","0","27","10050673"
"3","10050675","0","0","10050676","5","0","0","3","0","0","26","10050674"
"14","10050676","0","0","10050677","5","0","0","6","0","0","25","10050675"
"12","10050677","0","0","10050678","5","0","0","0","0","0","24","10050676"
"7","10050678","0","0","10050679","5","10050684","0","10002","0","0","23","10050677"
"3","10050679","0","0","10050681","5","0","0","2","0","0","22","10050678"
"3","10050680","0","0","10050689","5","0","0","2","0","0","18","10050682"
"7","10050681","0","0","10050683","5","0","0","10003","0","0","21","10050679"
"7","10050682","0","0","10050680","5","0","0","10003","0","0","19","10050683"
"2","10050683","0","0","10050682","5","0","0","1","0","0","20","10050681"
"2","10050684","0","0","10050686","5","0","0","3","0","0","22","10050678"
"2","10050685","0","0","10050689","5","0","0","3","0","0","18","10050688"
"4","10050686","0","0","10050687","5","0","0","0","0","0","21","10050684"
"6","10050687","0","0","10050688","5","0","0","0","0","0","20","10050686"
"11","10050688","0","0","10050685","5","0","0","10001","0","0","19","10050687"
"7","10050689","0","0","10050690","5","0","10050685","10001","0","0","17","10050680"
"4","10050690","0","0","10050691","5","0","0","0","0","0","16","10050689"
"15","10050691","0","0","10050692","5","0","0","0","0","0","15","10050690"
"14","10050692","0","0","10050693","5","0","0","5","0","0","14","10050691"
"6","10050693","0","0","10050694","5","0","0","0","0","0","13","10050692"
"11","10050694","0","0","10050695","5","0","0","10001","0","0","12","10050693"
"2","10050695","0","0","10050696","5","0","0","2","0","0","11","10050694"
"4","10050696","0","0","10050180","5","0","0","0","0","0","10","10050695"
"4","10050697","0","0","10050840","5","0","0","0","0","0","6","10050183"
"14","10050698","0","0","10050699","5","0","0","4","0","0","72","10050192"
"4","10050699","0","0","10050700","5","0","0","0","0","0","71","10050698"
"2","10050700","0","0","10050701","5","0","0","1","0","0","70","10050699"
"7","10050701","0","0","10050702","5","0","0","10001","0","0","69","10050700"
"2","10050702","0","0","10050712","5","0","0","2","0","0","68","10050701"
"14","10050704","0","0","10050705","5","0","0","4","0","0","66","10050712"
"4","10050705","0","0","10050841","5","0","0","0","0","0","65","10050704"
"7","10050707","0","0","10050708","5","0","0","10001","0","0","63","10050841"
"2","10050708","0","0","10050713","5","0","0","2","0","0","62","10050707"
"14","10050710","0","0","10050711","5","0","0","3","0","0","60","10050713"
"11","10050711","0","0","10050714","5","10050715","0","10001","0","0","59","10050710"
"11","10050712","0","0","10050704","5","0","0","10001","0","0","67","10050702"
"12","10050713","0","0","10050710","5","0","0","0","0","0","61","10050708"
"3","10050714","0","0","10050717","5","0","0","1","0","0","58","10050711"
"4","10050715","0","0","10050716","5","0","0","0","0","0","58","10050711"
"2","10050716","0","0","10050719","5","0","0","2","0","0","57","10050715"
"12","10050717","0","0","10050718","5","0","0","0","0","0","57","10050714"
"14","10050718","0","0","10050720","5","0","0","4","0","0","56","10050717"
"3","10050719","0","0","10050720","5","0","0","3","0","0","56","10050716"
"4","10050720","0","0","10050721","5","0","10050719","0","0","0","55","10050718"
"5","10050721","0","0","10050722","5","0","0","0","0","0","54","10050720"
"3","10050722","0","0","10050723","5","0","0","1","0","0","53","10050721"
"16","10050723","0","0","10050724","5","0","0","10050723","0","0","52","10050722"
"14","10050724","0","0","10050725","5","0","0","2","0","0","51","10050723"
"7","10050725","0","0","10050726","5","0","0","10001","0","0","50","10050724"
"5","10050726","0","0","10050842","5","0","0","0","0","0","49","10050725"
"7","10050728","0","0","10050729","5","0","0","10002","0","0","47","10050842"
"2","10050729","0","0","10050730","5","0","0","2","0","0","46","10050728"
"4","10050730","0","0","10050731","5","0","0","0","0","0","45","10050729"
"14","10050731","0","0","10050732","5","0","0","3","0","0","44","10050730"
"6","10050732","0","0","10050733","5","0","0","0","0","0","43","10050731"
"3","10050733","0","0","10050734","5","0","0","1","0","0","42","10050732"
"7","10050734","0","0","10050735","5","0","0","10001","0","0","41","10050733"
"14","10050735","0","0","10050843","5","0","0","4","0","0","40","10050734"
"4","10050737","0","0","10050738","5","0","0","0","0","0","37","10050473"
"15","10050738","0","0","10050739","5","0","0","0","0","0","36","10050737"
"14","10050739","0","0","10050740","5","0","0","3","0","0","35","10050738"
"6","10050740","0","0","10050235","5","0","0","0","0","0","34","10050739"
"2","10050741","0","0","10050253","5","0","0","1","0","0","30","10050237"
"2","10050742","0","0","10050255","5","0","0","2","0","0","28","10050253"
"4","10050744","0","0","10050845","5","0","0","0","0","0","25","10050844"
