ce451eee693f35f59ddd7afa8d70ec1e927e0b7f82508d8f9c66906fb2092937,07f3b26ddce836601011c0d66b3f1135c441ac2049dac97ab83d24a5f3a9f956,d4c6b7e126a1051cfd5fd494310226a02e084931b6d4e34c6c6088715e14c93f,5828d9599e4786b41c22c2c0df19e70f0d015308f4476d5d1526f9b4539a69a8,ded8eed03455171b93cb966b85228ef094edec230cfe6a00a51ac64319e4512b,23f4997cab258669a12c4b2af968848392b2de270ac944a6c23a1f85f96034b3,0b72cc96f51712f569a709d0d6e550f634538d06da0643b4aff854c3a950f25d,5b487812552a1eb330bb15e8772fa0e15bdf941f8bc337db1e5f08cfc84dd965,a79c95fa27b4b9593e26d5f384cd9cc25b3094a889b19f393a099a387537295f,8a445eab660f863d3cd67b468e337212b67ee1045aaa8c2ecae7047efa9ad3f6,5a2b6e3a5a8a54de405be48032094208bfb150455a4f29080404d5e713d30c55
"","","9","","","0","32","","90002","1900020054",""
"","0","0","","","0","33","-3000","90002","1900020055","0"
"0","","105811","","","treasure_peko","3","1","90002","1900020056",""
"0","","105911","","","treasure_kokkoro","3","1","90002","1900020057",""
"0","","106011","","","treasure_kyaru","3","1","90002","1900020058",""
"0","","106411","","","treasure_shefy","3","1","90002","1900020059",""
"0","","118511","","","treasure_karin_normal","3","0","90002","1900020060",""
"0","","900","","","treasure_karin_normal","3","0","90002","1900020061",""
"","","6","","","1","32","","90002","1900020062",""
"","","8","","","1","32","","90002","1900020063",""
"","","0.4","","","0","93","","90002","1900020064",""
"","","7","","","0","140","0","90002","1900020065",""
"","","3.9","","","0","93","","90002","1900020066",""
"0.1","1","2","0","","","113","1","90002","1900020067","0"
"","","0.2","","","0","93","","90002","1900020068",""
"","","3","","","1","32","","90002","1900020069",""
"","","0.2","","","0","93","","90002","1900020070",""
"","","0","","","0","32","","90002","1900020071",""
"","","6","","","0","32","","90002","1900020072",""
"","","8","","","0","32","","90002","1900020073",""
"0","1","105811","0","","1","6","1","90002","1900020074","0"
"0","1","105911","0","","1","6","1","90002","1900020075","0"
"0","1","106011","0","","1","6","1","90002","1900020076","0"
"0","1","106411","0","","1","6","1","90002","1900020077","0"
"0","1","118511","0","","1","6","1","90002","1900020078","0"
"0","1","900","0","","1","6","1","90002","1900020079","0"
"","","0.1","","","0","93","","90002","1900020080",""
"1","0","1","0","empty","105811","1","62","90003","1900030001","-34"
"1","0","1","0","empty","105911","1","66","90003","1900030002","-34"
"1","0","1","0","empty","106011","1","64","90003","1900030003","-34"
"1","0","1","0","empty","106411","1","64","90003","1900030004","-34"
"1","0","1","0","empty","118511","1","52","90003","1900030005","-34"
"1","0","900000","0","empty","900","5","54","90003","1900030006","-34"
"0.4","-1085","100","1","idle","100","5","58","90003","1900030007","-266"
"0.4","-1085","110","1","idle","110","5","56","90003","1900030008","-266"
"0","0","900000","","","0","31","0","90003","1900030009","1"
"0","0","900001","","","1","31","0","90003","1900030010","1"
"0","0","900002","","","2","31","0","90003","1900030011","1"
"0","0","900003","","","3","31","0","90003","1900030012","1"
"0","-266","900004","","","4","31","-1085","90003","1900030013","1"
"0","0","900005","","","5","31","0","90003","1900030014","1"
"0","0","900007","","","6","31","0","90003","1900030015","1"
"0","0","900008","","","8","31","0","90003","1900030016","1"
"0","-34","900009","","","9","31","0","90003","1900030017","1"
"","","0","","","0","91","","90003","1900030018",""
"","","1","","","1","32","","90003","1900030019",""
"","","0.7","","","0","93","","90003","1900030020",""
"","","0","","","1","32","","90003","1900030021",""
"","","9","","","1","32","","90003","1900030022",""
"0","","118511","","","checkpoint_karin_idle","3","1","90003","1900030023",""
"0","0","1","1","","0","29","0.5","90003","1900030024","10"
"","","se_caravan","","","se_caravan_goal_amb","23","0","90003","1900030025",""
"","","0.9","","","0","93","","90003","1900030026",""
"","","se_caravan","","","se_caravan_goal_onigiri","23","0","90003","1900030027",""
"","","0.5","","","0","93","","90003","1900030028",""
"0","idle","100","0","","run_checkpoint","3","0","90003","1900030029","1"
"0","idle","110","0","","run_checkpoint","3","0","90003","1900030030","1"
"","","4","","","1","32","","90003","1900030031",""
"","2.5","100","","","67","2","-266","90003","1900030032","11"
"","2.5","110","","","67","2","-266","90003","1900030033","11"
"","2.5","4","","","67","33","-266","90003","1900030034","11"
"","","2","","","0","93","","90003","1900030035",""
"","","se_caravan","","","se_caravan_goal_chara_appear","23","0","90003","1900030036",""
"0","checkpoint_peko_loop","105811","0","","checkpoint_peko_in","3","0","90003","1900030037","1"
"0","checkpoint_kokkoro_loop","105911","0","","checkpoint_kokkoro_in","3","0","90003","1900030038","1"
"0","checkpoint_kyaru_loop","106011","0","","checkpoint_kyaru_in","3","0","90003","1900030039","1"
"0","checkpoint_shefy_loop","106411","0","","checkpoint_shefy_in","3","0","90003","1900030040","1"
"","","6","","","0","140","0","90003","1900030041",""
"","","1.6","","","0","93","","90003","1900030042",""
"","","5","","","1","32","","90003","1900030043",""
"0.2","","118511","","","checkpoint_karin_clap","3","1","90003","1900030044",""
"","","3","","","0","93","","90003","1900030045",""
"","","0","","","0","29","0.5","90003","1900030046",""
"","","1","","","","113","","90003","1900030047",""
"","","0.3","","","0","93","","90003","1900030048",""
"","","2","","","1","32","","90003","1900030049",""
"","","0.4","","","0","93","","90003","1900030050",""
"0","1","100","0","","1","6","1","90003","1900030051","0"
"0","1","110","0","","1","6","1","90003","1900030052","0"
"","","5","","","0","32","","90003","1900030053",""
"","","9","","","0","32","","90003","1900030054",""
"","0","0","","","0","33","-3000","90003","1900030055","0"
"0","","105811","","","treasure_peko","3","1","90003","1900030056",""
"0","","105911","","","treasure_kokkoro","3","1","90003","1900030057",""
"0","","106011","","","treasure_kyaru","3","1","90003","1900030058",""
"0","","106411","","","treasure_shefy","3","1","90003","1900030059",""
"0","","118511","","","treasure_karin_rare","3","0","90003","1900030060",""
"0","","900","","","treasure_karin_rare","3","0","90003","1900030061",""
"","","6","","","1","32","","90003","1900030062",""
"","","8","","","1","32","","90003","1900030063",""
"","","0.4","","","0","93","","90003","1900030064",""
"","","7","","","0","140","0","90003","1900030065",""
"","","2.2","","","0","93","","90003","1900030066",""
"","0","vo_caravan","","","vo_caravan_118501_appraise_001","21","0","90003","1900030067",""
"","","2.7","","","0","93","","90003","1900030068",""
"0.1","1","2","0","","","113","1","90003","1900030069","0"
"","","0.2","","","0","93","","90003","1900030070",""
"","","3","","","1","32","","90003","1900030071",""
"","","0.2","","","0","93","","90003","1900030072",""
"","","0","","","0","32","","90003","1900030073",""
"","","6","","","0","32","","90003","1900030074",""
"","","8","","","0","32","","90003","1900030075",""
"0","1","105811","0","","1","6","1","90003","1900030076","0"
"0","1","105911","0","","1","6","1","90003","1900030077","0"
"0","1","106011","0","","1","6","1","90003","1900030078","0"
"0","1","106411","0","","1","6","1","90003","1900030079","0"
"0","1","118511","0","","1","6","1","90003","1900030080","0"
"0","1","900","0","","1","6","1","90003","1900030081","0"
"","","0.1","","","0","93","","90003","1900030082",""
"1","0","1","0","empty","105811","1","62","91101","1911010001","-34"
"1","0","1","0","empty","105911","1","66","91101","1911010002","-34"
"1","0","1","0","empty","106011","1","64","91101","1911010003","-34"
"1","0","1","0","empty","106411","1","65","91101","1911010004","-34"
"1","0","1","0","empty","118511","1","52","91101","1911010005","-34"
"0.4","-1085","100","1","idle","100","5","58","91101","1911010006","-266"
"0.4","-1085","110","1","idle","110","5","56","91101","1911010007","-266"
"0","0","911000","","","0","31","-300","91101","1911010008","1"
"0","0","900001","","","1","31","0","91101","1911010009","1"
"0","0","900002","","","2","31","0","91101","1911010010","1"
"0","-266","900004","","","4","31","-1085","91101","1911010011","1"
"0","0","900005","","","5","31","0","91101","1911010012","1"
"0","-34","900009","","","9","31","0","91101","1911010013","1"
"","","0","","","0","91","","91101","1911010014",""
"","","1","","","1","32","","91101","1911010015",""
"","","0.7","","","0","93","","91101","1911010016",""
"","","0","","","1","32","","91101","1911010017",""
"","","9","","","1","32","","91101","1911010018",""
"0","","118511","","","checkpoint_karin_idle","3","1","91101","1911010019",""
"","","0.5","","","","26","","91101","1911010020",""
"","","se_caravan","","","se_caravan_goal_amb_gehena","23","0","91101","1911010021",""
"","","0.9","","","0","93","","91101","1911010022",""
"","","se_caravan","","","se_caravan_goal_onigiri","23","0","91101","1911010023",""
"","","0.5","","","0","93","","91101","1911010024",""
"0","idle","100","0","","run_checkpoint","3","0","91101","1911010025","1"
"0","idle","110","0","","run_checkpoint","3","0","91101","1911010026","1"
"","","4","","","1","32","","91101","1911010027",""
"","2.5","100","","","67","2","-276","91101","1911010028","11"
"","2.5","110","","","67","2","-276","91101","1911010029","11"
"","2.5","4","","","67","33","-276","91101","1911010030","11"
"","","2","","","0","93","","91101","1911010031",""
"","","se_caravan","","","se_caravan_goal_chara_appear","23","0","91101","1911010032",""
"0","checkpoint_peko_loop","105811","0","","checkpoint_peko_in","3","0","91101","1911010033","1"
"0","checkpoint_kokkoro_loop","105911","0","","checkpoint_kokkoro_in","3","0","91101","1911010034","1"
"0","checkpoint_kyaru_loop","106011","0","","checkpoint_kyaru_in","3","0","91101","1911010035","1"
"0","checkpoint_shefy_loop","106411","0","","checkpoint_shefy_in","3","0","91101","1911010036","1"
"","","6","","","0","140","0","91101","1911010037",""
"","","1.6","","","0","93","","91101","1911010038",""
"","","5","","","1","32","","91101","1911010039",""
"0.2","","118511","","","checkpoint_karin_clap","3","1","91101","1911010040",""
"","","3","","","0","93","","91101","1911010041",""
"","","1911010043","","","","101","","91101","1911010042",""
"","","bgm_MC103","","","bgm_MC103","25","","91101","1911010043",""
"","","4","","","0","32","","91101","1911010044",""
"","","1","","","","113","","91101","1911010045",""
"","","0.3","","","0","93","","91101","1911010046",""
"","","2","","","1","32","","91101","1911010047",""
"","","0.4","","","0","93","","91101","1911010048",""
"0","1","100","0","","1","6","1","91101","1911010049","0"
"0","1","110","0","","1","6","1","91101","1911010050","0"
"","","0","","","0","32","","91101","1911010051",""
"","","5","","","0","32","","91101","1911010052",""
"","","9","","","0","32","","91101","1911010053",""
"0","1","105811","0","","1","6","1","91101","1911010054","0"
"0","1","105911","0","","1","6","1","91101","1911010055","0"
"0","1","106011","0","","1","6","1","91101","1911010056","0"
"0","1","106411","0","","1","6","1","91101","1911010057","0"
"0","1","118511","0","","1","6","1","91101","1911010058","0"
"","","0","","","","91","","91101","1911010059",""
"1","0","1","0","empty","105811","1","62","91102","1911020001","-34"
"1","0","1","0","empty","105911","1","66","91102","1911020002","-34"
"1","0","1","0","empty","106011","1","64","91102","1911020003","-34"
"1","0","1","0","empty","106411","1","64","91102","1911020004","-34"
"1","0","1","0","empty","118511","1","52","91102","1911020005","-34"
"1","0","900000","0","empty","900000","5","54","91102","1911020006","-34"
"0","1","105811","0","","1","6","1","91102","1911020007","1"
"0","1","105911","0","","1","6","1","91102","1911020008","1"
"0","1","106011","0","","1","6","1","91102","1911020009","1"
"0","1","106411","0","","1","6","1","91102","1911020010","1"
"0","1","118511","0","","1","6","1","91102","1911020011","1"
"0","0","105811","0","","0","2","-34","91102","1911020012","1"
"0","0","105911","0","","0","2","-34","91102","1911020013","1"
"0","0","106011","0","","0","2","-34","91102","1911020014","1"
"0","0","106411","0","","0","2","-34","91102","1911020015","1"
"1","0","911001","","","911001","31","-300","91102","1911020016","1"
"0","0","900002","","","900002","31","0","91102","1911020017","1"
"0","0","900003","","","900003","31","0","91102","1911020018","1"
"0","0","900006","","","900006","31","0","91102","1911020019","1"
"0","0","900008","","","900008","31","0","91102","1911020020","1"
"","","0","","","0","91","","91102","1911020021",""
"0","","105811","","","treasure_peko","3","1","91102","1911020022",""
"0","","105911","","","treasure_kokkoro","3","1","91102","1911020023",""
"0","","106011","","","treasure_kyaru","3","1","91102","1911020024",""
"0","","106411","","","treasure_shefy","3","1","91102","1911020025",""
"0","","118511","","","treasure_karin_normal","3","0","91102","1911020026",""
"0","","900000","","","treasure_karin_normal","3","0","91102","1911020027",""
"","","900006","","","1","32","","91102","1911020028",""
"","","900008","","","1","32","","91102","1911020029",""
"","","0.4","","","0","93","","91102","1911020030",""
"","","7","","","0","140","0","91102","1911020031",""
"","","3.9","","","0","93","","91102","1911020032",""
"","","1911020035","","","","101","","91102","1911020033",""
"","","900006","","","0","32","","91102","1911020034",""
"0.1","1","2","0","","","113","1","91102","1911020035","0"
"","","0.2","","","0","93","","91102","1911020036",""
"","","900003","","","1","32","","91102","1911020037",""
"","","0.2","","","0","93","","91102","1911020038",""
"","","911001","","","0","32","","91102","1911020039",""
"","","900006","","","0","32","","91102","1911020040",""
"0","1","105811","0","","1","6","1","91102","1911020041","0"
"0","1","105911","0","","1","6","1","91102","1911020042","0"
"0","1","106011","0","","1","6","1","91102","1911020043","0"
"0","1","106411","0","","1","6","1","91102","1911020044","0"
"0","1","118511","0","","1","6","1","91102","1911020045","0"
"0","1","900000","0","","1","6","1","91102","1911020046","0"
"","","0.1","","","0","93","","91102","1911020047",""
"1","0","1","0","empty","105811","1","62","91103","1911030001","-34"
"1","0","1","0","empty","105911","1","66","91103","1911030002","-34"
"1","0","1","0","empty","106011","1","64","91103","1911030003","-34"
"1","0","1","0","empty","106411","1","64","91103","1911030004","-34"
"1","0","1","0","empty","118511","1","52","91103","1911030005","-34"
"1","0","900000","0","empty","900000","5","54","91103","1911030006","-34"
"0","1","105811","0","","1","6","1","91103","1911030007","1"
"0","1","105911","0","","1","6","1","91103","1911030008","1"
"0","1","106011","0","","1","6","1","91103","1911030009","1"
"0","1","106411","0","","1","6","1","91103","1911030010","1"
"0","1","118511","0","","1","6","1","91103","1911030011","1"
"0","0","105811","0","","0","2","-34","91103","1911030012","1"
"0","0","105911","0","","0","2","-34","91103","1911030013","1"
"0","0","106011","0","","0","2","-34","91103","1911030014","1"
"0","0","106411","0","","0","2","-34","91103","1911030015","1"
"1","0","911001","","","911001","31","-300","91103","1911030016","1"
"0","0","900002","","","900002","31","0","91103","1911030017","1"
"0","0","900003","","","900003","31","0","91103","1911030018","1"
"0","0","900007","","","900007","31","0","91103","1911030019","1"
"0","0","900008","","","900008","31","0","91103","1911030020","1"
"","","0","","","0","91","","91103","1911030021",""
"0","","105811","","","treasure_peko","3","1","91103","1911030022",""
"0","","105911","","","treasure_kokkoro","3","1","91103","1911030023",""
"0","","106011","","","treasure_kyaru","3","1","91103","1911030024",""
"0","","106411","","","treasure_shefy","3","1","91103","1911030025",""
"0","","118511","","","treasure_karin_rare","3","0","91103","1911030026",""
"0","","900000","","","treasure_karin_rare","3","0","91103","1911030027",""
"","","900007","","","1","32","","91103","1911030028",""
"","","900008","","","1","32","","91103","1911030029",""
"","","0.4","","","0","93","","91103","1911030030",""
"","","7","","","0","140","0","91103","1911030031",""
"","","2.2","","","0","93","","91103","1911030032",""
"","0","vo_caravan","","","vo_caravan_118501_appraise_001","21","0","91103","1911030033",""
"","","2.7","","","0","93","","91103","1911030034",""
"","","1911030037","","","","101","","91103","1911030035",""
"","","900007","","","0","32","","91103","1911030036",""
"0.1","1","2","0","","","113","1","91103","1911030037","0"
"","","0.2","","","0","93","","91103","1911030038",""
"","","900003","","","1","32","","91103","1911030039",""
"","","0.2","","","0","93","","91103","1911030040",""
"","","911001","","","0","32","","91103","1911030041",""
"","","900007","","","0","32","","91103","1911030042",""
"","","900008","","","0","32","","91103","1911030043",""
"0","1","105811","0","","1","6","1","91103","1911030044","0"
"0","1","105911","0","","1","6","1","91103","1911030045","0"
"0","1","106011","0","","1","6","1","91103","1911030046","0"
"0","1","106411","0","","1","6","1","91103","1911030047","0"
"0","1","118511","0","","1","6","1","91103","1911030048","0"
"0","1","900000","0","","1","6","1","91103","1911030049","0"
"","","0.1","","","0","93","","91103","1911030050",""
"1","0","1","0","empty","105811","1","62","91201","1912010001","-34"
"1","0","1","0","empty","105911","1","66","91201","1912010002","-34"
"1","0","1","0","empty","106011","1","64","91201","1912010003","-34"
"1","0","1","0","empty","106411","1","65","91201","1912010004","-34"
"0.4","-1085","100","1","idle","100","5","58","91201","1912010005","-266"
"0.4","-1085","110","1","idle","110","5","56","91201","1912010006","-266"
"1","0","1","0","empty","118511","1","52","91201","1912010007","-34"
"0.64","-800","14","0","empty","11","5","62","91201","1912010008","-300"
"0.64","-1120","15","0","empty","12","5","64","91201","1912010009","-300"
"0.64","-970","16","0","empty","13","5","66","91201","1912010010","-320"
"0.75","-1120","200","1","empty","200","5","58","91201","1912010011","-250"
"0","0","911000","","","0","31","-300","91201","1912010012","1"
"0","0","900001","","","10","31","0","91201","1912010013","1"
"0","0","900002","","","11","31","0","91201","1912010014","1"
"0","-266","900004","","","12","31","-1085","91201","1912010015","1"
"0","0","900005","","","13","31","0","91201","1912010016","1"
"0","0","900011","","","18","31","-600","91201","1912010017","1"
"0","-34","900009","","","17","31","0","91201","1912010018","1"
"0","0","912001","","","912001","31","0","91201","1912010019","1"
"","","0","","","0","91","","91201","1912010020",""
"","","10","","","1","32","","91201","1912010021",""
"","","0.7","","","0","93","","91201","1912010022",""
"","","0","","","1","32","","91201","1912010023",""
"","","17","","","1","32","","91201","1912010024",""
"0","","118511","","","checkpoint_karin_idle","3","1","91201","1912010025",""
"","","0.5","","","","26","","91201","1912010026",""
"","","se_caravan","","","se_caravan_goal_amb_gehena","23","0","91201","1912010027",""
"","","se_caravan","","","se_caravan_goal_onigiri","23","0","91201","1912010028",""
"","","0.5","","","0","93","","91201","1912010029",""
"0","idle","100","0","","run_checkpoint","3","0","91201","1912010030","1"
"0","idle","110","0","","run_checkpoint","3","0","91201","1912010031","1"
"","","12","","","1","32","","91201","1912010032",""
"","2.5","100","","","67","2","-276","91201","1912010033","11"
"","2.5","110","","","67","2","-276","91201","1912010034","11"
"","2.5","12","","","67","33","-276","91201","1912010035","11"
"","","2","","","0","93","","91201","1912010036",""
"","","se_caravan","","","se_caravan_goal_chara_appear","23","0","91201","1912010037",""
"0","checkpoint_peko_loop","105811","0","","checkpoint_peko_in","3","0","91201","1912010038","1"
"0","checkpoint_kokkoro_loop","105911","0","","checkpoint_kokkoro_in","3","0","91201","1912010039","1"
"0","checkpoint_kyaru_loop","106011","0","","checkpoint_kyaru_in","3","0","91201","1912010040","1"
"0","checkpoint_shefy_loop","106411","0","","checkpoint_shefy_in","3","0","91201","1912010041","1"
"","","6","","","0","140","0","91201","1912010042",""
"","","1.6","","","0","93","","91201","1912010043",""
"","","13","","","1","32","","91201","1912010044",""
"0.2","","118511","","","checkpoint_karin_clap","3","1","91201","1912010045",""
"","","2.6","","","0","93","","91201","1912010046",""
"","1","11","","","-600","33","0","91201","1912010047","3"
"3","1","600","","","0","121","1","91201","1912010048","1"
"","","se_caravan","","","se_caravan_goal_bandy_appear","23","0","91201","1912010049",""
"","","11","","","run_gakkari","3","0","91201","1912010050",""
"","","12","","","run_gakkari","3","0","91201","1912010051",""
"","","13","","","run_gakkari","3","0","91201","1912010052",""
"","idle","200","0.1","","run_gakkari","3","0","91201","1912010053","1"
"","","912001","","","1","32","","91201","1912010054",""
"","","0.4","","","0","93","","91201","1912010055",""
"0.1","","105811","","","checkpoint_peko_loop_r","3","1","91201","1912010056",""
"0.1","","105911","","","checkpoint_kokkoro_loop_r","3","1","91201","1912010057",""
"0.1","","106011","","","checkpoint_kyaru_loop_r","3","1","91201","1912010058",""
"0.1","","106411","","","checkpoint_shefy_loop_r","3","1","91201","1912010059",""
"","","61","","","0","140","0","91201","1912010060",""
"","","0.1","","","0","93","","91201","1912010061",""
"","","18","","","1","32","","91201","1912010062",""
"","","3.7","","","0","93","","91201","1912010063",""
"","","1912010065","","","","101","","91201","1912010064",""
"","","bgm_MC103","","","bgm_MC103","25","","91201","1912010065",""
"","","12","","","0","32","","91201","1912010066",""
"","","912001","","","0","32","","91201","1912010067",""
"","","1","","","","113","","91201","1912010068",""
"","","0.3","","","0","93","","91201","1912010069",""
"","","11","","","1","32","","91201","1912010070",""
"","","0.4","","","0","93","","91201","1912010071",""
"","","0","","","0","32","","91201","1912010072",""
"","","13","","","0","32","","91201","1912010073",""
"","","18","","","0","32","","91201","1912010074",""
"","","17","","","0","32","","91201","1912010075",""
"0","1","105811","0","","1","6","1","91201","1912010076","0"
"0","1","105911","0","","1","6","1","91201","1912010077","0"
"0","1","106011","0","","1","6","1","91201","1912010078","0"
"0","1","106411","0","","1","6","1","91201","1912010079","0"
"0","1","100","0","","1","6","1","91201","1912010080","0"
"0","1","110","0","","1","6","1","91201","1912010081","0"
"0","1","118511","0","","1","6","1","91201","1912010082","0"
"0","1","11","0","","1","6","1","91201","1912010083","0"
"0","1","12","0","","1","6","1","91201","1912010084","0"
"0","1","13","0","","1","6","1","91201","1912010085","0"
"0","1","200","0","","1","6","1","91201","1912010086","0"
"3","1","0","","","0","121","1","91201","1912010087","0"
"","0","11","","","0","33","0","91201","1912010088","0"
"","","0","","","","91","","91201","1912010089",""
"1","-1250","1","0","empty","105811","1","62","91301","1913010001","-50"
"1","-1390","1","0","empty","105911","1","66","91301","1913010002","-70"
"1","-1520","1","0","empty","106011","1","64","91301","1913010003","-50"
"1","-1660","1","0","empty","106411","1","64","91301","1913010004","-70"
"0.4","-1085","100","1","idle","100","5","58","91301","1913010005","-266"
"0.4","-1085","110","1","idle","110","5","56","91301","1913010006","-266"
"0.64","285","14","0","empty","11","5","64","91301","1913010007","-330"
"0.64","570","15","0","empty","12","5","66","91301","1913010008","-330"
"0.64","425","16","0","empty","13","5","62","91301","1913010009","-300"
"0.75","570","200","0","empty","200","5","58","91301","1913010010","-250"
"0","0","911000","","","0","31","-300","91301","1913010011","1"
"0","0","900001","","","10","31","0","91301","1913010012","1"
"0","0","900002","","","11","31","0","91301","1913010013","1"
"0","0","912000","","","912000","31","430","91301","1913010014","1"
"0","-50","912002","","","20021","31","-1250","91301","1913010015","1"
"0","-70","912002","","","20022","31","-1390","91301","1913010016","1"
"0","-50","912002","","","20023","31","-1520","91301","1913010017","1"
"0","-70","912002","","","20024","31","-1660","91301","1913010018","1"
"0","0","900012","","","19","31","0","91301","1913010019","1"
"","","0","","","0","91","","91301","1913010020",""
"","","10","","","1","32","","91301","1913010021",""
"","","0.7","","","0","93","","91301","1913010022",""
"","","0","","","1","32","","91301","1913010023",""
"","","11","","","doya_wait","3","1","91301","1913010024",""
"","","12","","","doya_wait","3","1","91301","1913010025",""
"","","13","","","doya_wait","3","1","91301","1913010026",""
"","","200","","","idle","3","1","91301","1913010027",""
"","","912000","","","1","32","","91301","1913010028",""
"","","0.5","","","","26","","91301","1913010029",""
"","","se_caravan","","","se_caravan_goal_amb_gehena","23","0","91301","1913010030",""
"","","se_caravan","","","se_caravan_goal_onigiri_bishoku_appear","23","0","91301","1913010031",""
"","","105811","","","run","3","1","91301","1913010032",""
"","","105911","","","run","3","1","91301","1913010033",""
"","","106011","","","run","3","1","91301","1913010034",""
"","","106411","","","run","3","1","91301","1913010035",""
"0","idle","100","0","","run_checkpoint","3","0","91301","1913010036","1"
"0","idle","110","0","","run_checkpoint","3","0","91301","1913010037","1"
"","2.5","105811","","","-150","2","-50","91301","1913010038","11"
"","2.5","105911","","","-290","2","-70","91301","1913010039","11"
"","2.5","106011","","","-420","2","-50","91301","1913010040","11"
"","2.5","106411","","","-560","2","-70","91301","1913010041","11"
"","","20021","","","1","32","","91301","1913010042",""
"","","20022","","","1","32","","91301","1913010043",""
"","","20023","","","1","32","","91301","1913010044",""
"","","20024","","","1","32","","91301","1913010045",""
"","2.5","20021","","","-150","33","-50","91301","1913010046","11"
"","2.5","20022","","","-290","33","-70","91301","1913010047","11"
"","2.5","20023","","","-420","33","-50","91301","1913010048","11"
"","2.5","20024","","","-560","33","-70","91301","1913010049","11"
"","2.5","100","","","-100","2","-276","91301","1913010050","11"
"","2.5","110","","","-100","2","-276","91301","1913010051","11"
"","","2.1","","","0","93","","91301","1913010052",""
"","","62","","","0","140","0","91301","1913010053",""
"","","19","","","1","32","","91301","1913010054",""
"","","0.4","","","0","93","","91301","1913010055",""
"0.3","","105811","","","gakkari","3","0","91301","1913010056",""
"0.3","","105911","","","gakkari","3","0","91301","1913010057",""
"0.3","","106011","","","gakkari","3","0","91301","1913010058",""
"0.3","","106411","","","gakkari","3","0","91301","1913010059",""
"","","0.9","","","0","93","","91301","1913010060",""
"0.1","doya_loop","11","","","doya_loop_in","3","0","91301","1913010061","1"
"0.1","doya_loop","12","","","doya_loop_in","3","0","91301","1913010062","1"
"0.1","doya_loop","13","","","doya_loop_in","3","0","91301","1913010063","1"
"","","2.9","","","0","93","","91301","1913010064",""
"","","1913010066","","","","101","","91301","1913010065",""
"","","bgm_MC103","","","bgm_MC103","25","","91301","1913010066",""
"","","20021","","","0","32","","91301","1913010067",""
"","","20022","","","0","32","","91301","1913010068",""
"","","20023","","","0","32","","91301","1913010069",""
"","","20024","","","0","32","","91301","1913010070",""
"","","1","","","","113","","91301","1913010071",""
"","","0.3","","","0","93","","91301","1913010072",""
"","","11","","","1","32","","91301","1913010073",""
"","","0.4","","","0","93","","91301","1913010074",""
"","","19","","","0","32","","91301","1913010075",""
"","","0","","","0","32","","91301","1913010076",""
"","","912000","","","0","32","","91301","1913010077",""
"0","1","105811","0","","1","6","1","91301","1913010078","0"
"0","1","105911","0","","1","6","1","91301","1913010079","0"
"0","1","106011","0","","1","6","1","91301","1913010080","0"
"0","1","106411","0","","1","6","1","91301","1913010081","0"
"0","1","100","0","","1","6","1","91301","1913010082","0"
"0","1","110","0","","1","6","1","91301","1913010083","0"
"0","1","11","0","","1","6","1","91301","1913010084","0"
"0","1","12","0","","1","6","1","91301","1913010085","0"
"0","1","13","0","","1","6","1","91301","1913010086","0"
"0","1","200","0","","1","6","1","91301","1913010087","0"
"","","0","","","","91","","91301","1913010088",""
"1","0","1","0","empty","105811","1","62","92101","1921010001","-34"
"1","0","1","0","empty","105911","1","66","92101","1921010002","-34"
"1","0","1","0","empty","106011","1","64","92101","1921010003","-34"
"1","0","1","0","empty","106411","1","65","92101","1921010004","-34"
"1","0","1","0","empty","118511","1","52","92101","1921010005","-34"
"0.4","-1085","100","1","idle","100","5","58","92101","1921010006","-266"
"0.4","-1085","110","1","idle","110","5","56","92101","1921010007","-266"
"0","0","921000","","","0","31","-300","92101","1921010008","1"
"0","0","900001","","","1","31","0","92101","1921010009","1"
"0","0","900002","","","2","31","0","92101","1921010010","1"
"0","-266","900004","","","4","31","-1085","92101","1921010011","1"
"0","0","900005","","","5","31","0","92101","1921010012","1"
"0","-34","900009","","","9","31","0","92101","1921010013","1"
"","","0","","","0","91","","92101","1921010014",""
"","","1","","","1","32","","92101","1921010015",""
"","","0.7","","","0","93","","92101","1921010016",""
"","","0","","","1","32","","92101","1921010017",""
"","","9","","","1","32","","92101","1921010018",""
"0","","118511","","","checkpoint_karin_idle","3","1","92101","1921010019",""
"","","0.5","","","","26","","92101","1921010020",""
"","","se_caravan","","","se_caravan_goal_amb_niflhel","23","0","92101","1921010021",""
"","","0.9","","","0","93","","92101","1921010022",""
"","","se_caravan","","","se_caravan_goal_onigiri","23","0","92101","1921010023",""
"","","0.5","","","0","93","","92101","1921010024",""
"0","idle","100","0","","run_checkpoint","3","0","92101","1921010025","1"
"0","idle","110","0","","run_checkpoint","3","0","92101","1921010026","1"
"","","4","","","1","32","","92101","1921010027",""
"","2.5","100","","","67","2","-276","92101","1921010028","11"
"","2.5","110","","","67","2","-276","92101","1921010029","11"
"","2.5","4","","","67","33","-276","92101","1921010030","11"
"","","2","","","0","93","","92101","1921010031",""
"","","se_caravan","","","se_caravan_goal_chara_appear","23","0","92101","1921010032",""
"0","checkpoint_peko_loop","105811","0","","checkpoint_peko_in","3","0","92101","1921010033","1"
"0","checkpoint_kokkoro_loop","105911","0","","checkpoint_kokkoro_in","3","0","92101","1921010034","1"
