4543498a0fb9a813f62f97fc148e94bfcbfcb8defab6570422d4c627488b6169,40eefe07402f626d04e11bfac8b8b82f126adcc0cb7d06cadf14f5872dd002ef,6d7efbe6ae9c7c7a7778fa95fdd5ac734c90414669d801e34dfe7a98e0ad82ca,52959e84c6cb68668114a927d27e71686dbf34a42520fef3b3b92bb73c384a50,9bf6cbb09c67d85409069912832e71db4ed26e36f315b11bef81a4688e9a866f,ae7b937fb8d2dc421e4e851d9aa250030a0b980449f7d27927fbe28ec9d8410c,7063fd451c09b1e53fdae96a3c35d63097e39b73aa51bcd43b5c17942c6183af,cb5f2d0f61fde73fb416b7b7d5266e7a13f3f5fde93c0275125ba1dfc7a333b4
"3","2023/11/24 12:00:00","291","0","0","180401","2023/11/27 11:59:59","654"
"3","2023/11/24 12:00:00","291","0","0","107001","2023/11/27 11:59:59","655"
"3","2023/11/24 12:00:00","291","0","0","106101","2023/11/27 11:59:59","656"
"3","2023/11/24 12:00:00","291","0","0","107101","2023/11/27 11:59:59","657"
"3","2023/11/27 12:00:00","292","0","0","125501","2023/11/30 11:59:59","658"
"3","2023/11/27 12:00:00","292","0","0","125601","2023/11/30 11:59:59","659"
"3","2023/11/30 12:00:00","293","1129","0","127901","2023/12/11 11:59:59","660"
"3","2023/12/11 12:00:00","294","0","0","124001","2023/12/15 14:59:59","661"
"3","2023/12/15 15:00:00","295","1130","0","128001","2023/12/22 11:59:59","662"
"3","2023/12/22 12:00:00","296","0","0","108401","2023/12/27 11:59:59","663"
"3","2023/12/22 12:00:00","296","0","0","108601","2023/12/27 11:59:59","664"
"3","2023/12/22 12:00:00","296","0","0","111501","2023/12/27 11:59:59","665"
"3","2023/12/22 12:00:00","296","0","0","114401","2023/12/27 11:59:59","666"
"3","2023/12/22 12:00:00","296","0","0","119901","2023/12/27 11:59:59","667"
"3","2023/12/27 12:00:00","297","0","0","126201","2023/12/31 11:59:59","668"
"3","2023/12/31 12:00:00","298","1131","0","181101","2024/01/03 18:59:59","669"
"3","2023/12/31 12:00:00","298","0","0","126501","2024/01/03 18:59:59","670"
"3","2023/12/31 12:00:00","298","0","0","126401","2024/01/03 18:59:59","671"
"3","2023/12/31 12:00:00","298","0","0","118201","2024/01/03 18:59:59","672"
"3","2023/12/31 12:00:00","298","0","0","181001","2024/01/03 18:59:59","673"
"3","2023/12/31 12:00:00","298","0","0","123001","2024/01/03 18:59:59","674"
"3","2023/12/31 12:00:00","298","0","0","180901","2024/01/03 18:59:59","675"
"3","2023/12/31 12:00:00","298","0","0","118101","2024/01/03 18:59:59","676"
"3","2023/12/31 12:00:00","298","0","0","180801","2024/01/03 18:59:59","677"
"3","2023/12/31 12:00:00","298","0","0","106701","2024/01/03 18:59:59","678"
"3","2023/12/31 12:00:00","298","0","0","180701","2024/01/03 18:59:59","679"
"3","2023/12/31 12:00:00","298","0","0","180301","2024/01/03 18:59:59","680"
"3","2023/12/31 12:00:00","298","0","0","180601","2024/01/03 18:59:59","681"
"3","2023/12/31 12:00:00","298","0","0","180101","2024/01/03 18:59:59","682"
"3","2023/12/31 12:00:00","298","0","0","106801","2024/01/03 18:59:59","683"
"3","2023/12/31 12:00:00","298","0","0","180201","2024/01/03 18:59:59","684"
"3","2023/12/31 12:00:00","298","0","0","180501","2024/01/03 18:59:59","685"
"3","2023/12/31 12:00:00","298","0","0","180401","2024/01/03 18:59:59","686"
"3","2023/12/31 12:00:00","298","0","0","107001","2024/01/03 18:59:59","687"
"3","2023/12/31 12:00:00","298","0","0","106101","2024/01/03 18:59:59","688"
"3","2023/12/31 12:00:00","298","0","0","107101","2024/01/03 18:59:59","689"
"3","2024/01/03 19:00:00","299","1132","0","128401","2024/01/12 11:59:59","690"
"3","2024/01/12 12:00:00","300","0","0","124601","2024/01/15 14:59:59","691"
"3","2024/01/12 12:00:00","300","0","0","124501","2024/01/15 14:59:59","692"
"3","2024/01/15 15:00:00","301","1133","0","128501","2024/01/22 11:59:59","693"
"3","2024/01/22 12:00:00","302","0","0","109101","2024/01/26 11:59:59","694"
"3","2024/01/22 12:00:00","302","0","0","115501","2024/01/26 11:59:59","695"
"3","2024/01/26 12:00:00","303","0","0","111801","2024/01/31 11:59:59","696"
"3","2024/01/26 12:00:00","303","0","0","115001","2024/01/31 11:59:59","697"
"3","2024/01/26 12:00:00","303","0","0","120701","2024/01/31 11:59:59","698"
"3","2024/01/26 12:00:00","303","0","0","120901","2024/01/31 11:59:59","699"
"3","2024/01/31 12:00:00","304","1134","0","128901","2024/02/12 11:59:59","700"
"3","2024/02/12 12:00:00","305","0","0","124801","2024/02/14 23:59:59","701"
"3","2024/02/12 12:00:00","305","0","0","125001","2024/02/14 23:59:59","702"
"3","2024/02/12 12:00:00","306","0","0","126601","2024/02/14 23:59:59","703"
"3","2024/02/15 00:00:00","307","1135","40011","128701","2024/02/22 11:59:59","704"
"3","2024/02/22 12:00:00","308","0","0","121001","2024/02/29 11:59:59","705"
"3","2024/02/22 12:00:00","308","0","0","121101","2024/02/29 11:59:59","706"
"3","2024/02/29 12:00:00","309","1136","50309","129001","2024/03/03 18:59:59","707"
"3","2024/02/29 12:00:00","309","0","0","181101","2024/03/03 18:59:59","708"
"3","2024/02/29 12:00:00","309","0","0","126501","2024/03/03 18:59:59","709"
"3","2024/02/29 12:00:00","309","0","0","126401","2024/03/03 18:59:59","710"
"3","2024/02/29 12:00:00","309","0","0","118201","2024/03/03 18:59:59","711"
"3","2024/02/29 12:00:00","309","0","0","181001","2024/03/03 18:59:59","712"
"3","2024/02/29 12:00:00","309","0","0","123001","2024/03/03 18:59:59","713"
"3","2024/02/29 12:00:00","309","0","0","180901","2024/03/03 18:59:59","714"
"3","2024/02/29 12:00:00","309","0","0","118101","2024/03/03 18:59:59","715"
"3","2024/02/29 12:00:00","309","0","0","180801","2024/03/03 18:59:59","716"
"3","2024/02/29 12:00:00","309","0","0","106701","2024/03/03 18:59:59","717"
"3","2024/02/29 12:00:00","309","0","0","180701","2024/03/03 18:59:59","718"
"3","2024/02/29 12:00:00","309","0","0","180301","2024/03/03 18:59:59","719"
"3","2024/02/29 12:00:00","309","0","0","180601","2024/03/03 18:59:59","720"
"3","2024/02/29 12:00:00","309","0","0","180101","2024/03/03 18:59:59","721"
"3","2024/02/29 12:00:00","309","0","0","106801","2024/03/03 18:59:59","722"
"3","2024/02/29 12:00:00","309","0","0","180201","2024/03/03 18:59:59","723"
"3","2024/02/29 12:00:00","309","0","0","180501","2024/03/03 18:59:59","724"
"3","2024/02/29 12:00:00","309","0","0","180401","2024/03/03 18:59:59","725"
"3","2024/02/29 12:00:00","309","0","0","107001","2024/03/03 18:59:59","726"
"3","2024/02/29 12:00:00","309","0","0","106101","2024/03/03 18:59:59","727"
"3","2024/02/29 12:00:00","309","0","0","107101","2024/03/03 18:59:59","728"
"3","2024/03/03 19:00:00","310","1137","30310","129301","2024/03/11 11:59:59","729"
"3","2024/03/11 12:00:00","311","0","0","108801","2024/03/18 11:59:59","730"
"3","2024/03/11 12:00:00","311","0","0","108701","2024/03/18 11:59:59","731"
"3","2024/03/11 12:00:00","311","0","0","112001","2024/03/18 11:59:59","732"
"3","2024/03/11 12:00:00","311","0","0","111901","2024/03/18 11:59:59","733"
"3","2024/03/18 12:00:00","312","0","0","126901","2024/03/22 11:59:59","734"
"3","2024/03/18 12:00:00","312","0","0","127101","2024/03/22 11:59:59","735"
"3","2024/03/18 12:00:00","313","1138","30313","129401","2024/03/28 11:59:59","736"
"3","2024/03/22 12:00:00","314","0","0","120001","2024/03/28 11:59:59","737"
"3","2024/03/28 12:00:00","315","0","0","127201","2024/03/31 11:59:59","738"
"3","2024/03/31 12:00:00","316","1139","30316","129801","2024/04/12 11:59:59","739"
"3","2024/04/12 12:00:00","317","0","0","121501","2024/04/15 14:59:59","740"
"3","2024/04/12 12:00:00","318","0","0","125301","2024/04/15 14:59:59","741"
"3","2024/04/15 15:00:00","319","1140","30319","129901","2024/04/26 11:59:59","742"
"3","2024/04/26 12:00:00","320","0","0","127501","2024/04/30 11:59:59","743"
"3","2024/04/30 12:00:00","321","1141","50321","129601","2024/05/03 18:59:59","744"
"3","2024/04/30 12:00:00","321","0","0","129001","2024/05/03 18:59:59","745"
"3","2024/04/30 12:00:00","321","0","0","181101","2024/05/03 18:59:59","746"
"3","2024/04/30 12:00:00","321","0","0","126501","2024/05/03 18:59:59","747"
"3","2024/04/30 12:00:00","321","0","0","126401","2024/05/03 18:59:59","748"
"3","2024/04/30 12:00:00","321","0","0","118201","2024/05/03 18:59:59","749"
"3","2024/04/30 12:00:00","321","0","0","181001","2024/05/03 18:59:59","750"
"3","2024/04/30 12:00:00","321","0","0","123001","2024/05/03 18:59:59","751"
"3","2024/04/30 12:00:00","321","0","0","180901","2024/05/03 18:59:59","752"
"3","2024/04/30 12:00:00","321","0","0","118101","2024/05/03 18:59:59","753"
"3","2024/04/30 12:00:00","321","0","0","180801","2024/05/03 18:59:59","754"
"3","2024/04/30 12:00:00","321","0","0","106701","2024/05/03 18:59:59","755"
"3","2024/04/30 12:00:00","321","0","0","180701","2024/05/03 18:59:59","756"
"3","2024/04/30 12:00:00","321","0","0","180301","2024/05/03 18:59:59","757"
"3","2024/04/30 12:00:00","321","0","0","180601","2024/05/03 18:59:59","758"
"3","2024/04/30 12:00:00","321","0","0","180101","2024/05/03 18:59:59","759"
"3","2024/04/30 12:00:00","321","0","0","106801","2024/05/03 18:59:59","760"
"3","2024/04/30 12:00:00","321","0","0","180201","2024/05/03 18:59:59","761"
"3","2024/04/30 12:00:00","321","0","0","180501","2024/05/03 18:59:59","762"
"3","2024/04/30 12:00:00","321","0","0","180401","2024/05/03 18:59:59","763"
"3","2024/04/30 12:00:00","321","0","0","107001","2024/05/03 18:59:59","764"
"3","2024/04/30 12:00:00","321","0","0","106101","2024/05/03 18:59:59","765"
"3","2024/04/30 12:00:00","321","0","0","107101","2024/05/03 18:59:59","766"
"3","2024/05/03 19:00:00","322","1142","30322","130701","2024/05/15 14:59:59","767"
"3","2024/05/10 12:00:00","323","0","0","125501","2024/05/15 14:59:59","768"
"3","2024/05/10 12:00:00","323","0","0","125601","2024/05/15 14:59:59","769"
"3","2024/05/15 15:00:00","324","1143","30324","130801","2024/05/27 11:59:59","770"
"3","2024/05/27 12:00:00","325","0","0","127901","2024/05/31 11:59:59","771"
"3","2024/05/31 12:00:00","326","1144","30326","131001","2024/06/10 11:59:59","772"
"3","2024/06/10 12:00:00","327","0","0","126201","2024/06/15 14:59:59","773"
"3","2024/06/15 15:00:00","328","1145","30328","130901","2024/06/26 11:59:59","774"
"3","2024/06/21 12:00:00","329","0","0","110301","2024/06/26 11:59:59","775"
"3","2024/06/21 12:00:00","329","0","0","110001","2024/06/26 11:59:59","776"
"3","2024/06/21 12:00:00","329","0","0","107501","2024/06/26 11:59:59","777"
"3","2024/06/21 12:00:00","329","0","0","107801","2024/06/26 11:59:59","778"
"3","2024/06/21 12:00:00","329","0","0","107701","2024/06/26 11:59:59","779"
"3","2024/06/21 12:00:00","329","0","0","107901","2024/06/26 11:59:59","780"
"3","2024/06/26 12:00:00","330","0","0","128401","2024/06/30 11:59:59","781"
"3","2024/06/26 12:00:00","330","0","0","128501","2024/06/30 11:59:59","782"
"3","2024/06/30 12:00:00","331","1146","50331","129701","2024/07/03 18:59:59","783"
"3","2024/06/30 12:00:00","331","1146","0","131101","2024/07/03 18:59:59","784"
"3","2024/06/30 12:00:00","331","0","0","129601","2024/07/03 18:59:59","785"
"3","2024/06/30 12:00:00","331","0","0","129001","2024/07/03 18:59:59","786"
"3","2024/06/30 12:00:00","331","0","0","181101","2024/07/03 18:59:59","787"
"3","2024/06/30 12:00:00","331","0","0","126501","2024/07/03 18:59:59","788"
"3","2024/06/30 12:00:00","331","0","0","126401","2024/07/03 18:59:59","789"
"3","2024/06/30 12:00:00","331","0","0","118201","2024/07/03 18:59:59","790"
"3","2024/06/30 12:00:00","331","0","0","181001","2024/07/03 18:59:59","791"
"3","2024/06/30 12:00:00","331","0","0","123001","2024/07/03 18:59:59","792"
"3","2024/06/30 12:00:00","331","0","0","180901","2024/07/03 18:59:59","793"
"3","2024/06/30 12:00:00","331","0","0","118101","2024/07/03 18:59:59","794"
"3","2024/06/30 12:00:00","331","0","0","180801","2024/07/03 18:59:59","795"
"3","2024/06/30 12:00:00","331","0","0","106701","2024/07/03 18:59:59","796"
"3","2024/06/30 12:00:00","331","0","0","180701","2024/07/03 18:59:59","797"
"3","2024/06/30 12:00:00","331","0","0","180301","2024/07/03 18:59:59","798"
"3","2024/06/30 12:00:00","331","0","0","180601","2024/07/03 18:59:59","799"
"3","2024/06/30 12:00:00","331","0","0","180101","2024/07/03 18:59:59","800"
"3","2024/06/30 12:00:00","331","0","0","106801","2024/07/03 18:59:59","801"
"3","2024/06/30 12:00:00","331","0","0","180201","2024/07/03 18:59:59","802"
"3","2024/06/30 12:00:00","331","0","0","180501","2024/07/03 18:59:59","803"
"3","2024/06/30 12:00:00","331","0","0","180401","2024/07/03 18:59:59","804"
"3","2024/06/30 12:00:00","331","0","0","107001","2024/07/03 18:59:59","805"
"3","2024/06/30 12:00:00","331","0","0","106101","2024/07/03 18:59:59","806"
"3","2024/06/30 12:00:00","331","0","0","107101","2024/07/03 18:59:59","807"
"3","2024/07/03 19:00:00","332","1147","30332","131201","2024/07/15 14:59:59","808"
"3","2024/07/11 12:00:00","333","0","0","126601","2024/07/15 14:59:59","809"
"3","2024/07/15 15:00:00","334","1148","30334","131601","2024/07/26 11:59:59","810"
"3","2024/07/23 12:00:00","335","0","0","110601","2024/07/31 11:59:59","811"
"3","2024/07/23 12:00:00","335","0","0","110401","2024/07/31 11:59:59","812"
"3","2024/07/23 12:00:00","335","0","0","113101","2024/07/31 11:59:59","813"
"3","2024/07/23 12:00:00","335","0","0","113401","2024/07/31 11:59:59","814"
"3","2024/07/31 12:00:00","337","1149","30337","131701","2024/08/12 11:59:59","815"
"3","2024/08/09 12:00:00","338","0","0","126901","2024/08/12 11:59:59","816"
"3","2024/08/09 12:00:00","338","0","0","127101","2024/08/12 11:59:59","817"
"3","2024/08/12 12:00:00","339","0","0","128901","2024/08/15 14:59:59","818"
"3","2024/08/12 12:00:00","339","0","0","128701","2024/08/15 14:59:59","819"
"3","2024/08/15 15:00:00","340","1150","40012","131801","2024/08/23 11:59:59","820"
"3","2024/08/23 12:00:00","341","1151","50341","181201","2024/08/26 18:59:59","821"
"3","2024/08/23 12:00:00","341","0","0","129701","2024/08/26 18:59:59","822"
"3","2024/08/23 12:00:00","341","0","0","129601","2024/08/26 18:59:59","823"
"3","2024/08/23 12:00:00","341","0","0","129001","2024/08/26 18:59:59","824"
"3","2024/08/23 12:00:00","341","0","0","181101","2024/08/26 18:59:59","825"
"3","2024/08/23 12:00:00","341","0","0","126501","2024/08/26 18:59:59","826"
"3","2024/08/23 12:00:00","341","0","0","126401","2024/08/26 18:59:59","827"
"3","2024/08/23 12:00:00","341","0","0","118201","2024/08/26 18:59:59","828"
"3","2024/08/23 12:00:00","341","0","0","181001","2024/08/26 18:59:59","829"
"3","2024/08/23 12:00:00","341","0","0","123001","2024/08/26 18:59:59","830"
"3","2024/08/23 12:00:00","341","0","0","180901","2024/08/26 18:59:59","831"
"3","2024/08/23 12:00:00","341","0","0","118101","2024/08/26 18:59:59","832"
"3","2024/08/23 12:00:00","341","0","0","180801","2024/08/26 18:59:59","833"
"3","2024/08/23 12:00:00","341","0","0","106701","2024/08/26 18:59:59","834"
"3","2024/08/23 12:00:00","341","0","0","180701","2024/08/26 18:59:59","835"
"3","2024/08/23 12:00:00","341","0","0","180301","2024/08/26 18:59:59","836"
"3","2024/08/23 12:00:00","341","0","0","180601","2024/08/26 18:59:59","837"
"3","2024/08/23 12:00:00","341","0","0","180101","2024/08/26 18:59:59","838"
"3","2024/08/23 12:00:00","341","0","0","106801","2024/08/26 18:59:59","839"
"3","2024/08/23 12:00:00","341","0","0","180201","2024/08/26 18:59:59","840"
"3","2024/08/23 12:00:00","341","0","0","180501","2024/08/26 18:59:59","841"
"3","2024/08/23 12:00:00","341","0","0","180401","2024/08/26 18:59:59","842"
"3","2024/08/23 12:00:00","341","0","0","107001","2024/08/26 18:59:59","843"
"3","2024/08/23 12:00:00","341","0","0","106101","2024/08/26 18:59:59","844"
"3","2024/08/23 12:00:00","341","0","0","107101","2024/08/26 18:59:59","845"
"3","2024/08/26 19:00:00","342","0","0","117201","2024/08/31 11:59:59","846"
"3","2024/08/26 19:00:00","342","0","0","117001","2024/08/31 11:59:59","847"
"3","2024/08/26 19:00:00","342","0","0","122501","2024/08/31 11:59:59","848"
"3","2024/08/26 19:00:00","342","0","0","122901","2024/08/31 11:59:59","849"
"3","2024/08/31 12:00:00","343","1152","30343","132101","2024/09/13 11:59:59","850"
"3","2024/09/13 12:00:00","344","1153","30344","132001","2024/09/25 11:59:59","851"
"3","2024/09/15 15:00:00","345","0","0","109901","2024/09/25 11:59:59","852"
"3","2024/09/15 15:00:00","345","0","0","109701","2024/09/25 11:59:59","853"
"3","2024/09/25 12:00:00","346","0","0","118001","2024/09/30 11:59:59","854"
"3","2024/09/25 12:00:00","346","0","0","123301","2024/09/30 11:59:59","855"
"3","2024/09/25 12:00:00","347","0","0","129301","2024/09/30 11:59:59","856"
"3","2024/09/30 12:00:00","348","1154","30348","132201","2024/10/10 11:59:59","857"
"3","2024/10/10 12:00:00","349","0","0","127201","2024/10/13 11:59:59","858"
"3","2024/10/10 12:00:00","350","1155","30350","127701","2024/10/18 11:59:59","859"
"3","2024/10/13 12:00:00","351","0","0","129801","2024/10/18 11:59:59","860"
"3","2024/10/18 12:00:00","352","1156","30352","127801","2024/10/28 11:59:59","861"
"3","2024/10/24 12:00:00","353","0","0","111101","2024/10/28 11:59:59","862"
"3","2024/10/24 12:00:00","353","0","0","123601","2024/10/28 11:59:59","863"
"3","2024/10/24 12:00:00","353","0","0","108301","2024/10/28 11:59:59","864"
"3","2024/10/24 12:00:00","353","0","0","108101","2024/10/28 11:59:59","865"
"3","2024/10/24 12:00:00","353","0","0","113901","2024/10/28 11:59:59","866"
"3","2024/10/24 12:00:00","353","0","0","117701","2024/10/28 11:59:59","867"
"3","2024/10/28 12:00:00","354","1157","0","180801","2024/10/31 11:59:59","868"
"3","2024/10/28 12:00:00","354","0","0","181201","2024/10/31 11:59:59","869"
"3","2024/10/28 12:00:00","354","0","0","129701","2024/10/31 11:59:59","870"
"3","2024/10/28 12:00:00","354","0","0","129601","2024/10/31 11:59:59","871"
"3","2024/10/28 12:00:00","354","0","0","129001","2024/10/31 11:59:59","872"
"3","2024/10/28 12:00:00","354","0","0","181101","2024/10/31 11:59:59","873"
"3","2024/10/28 12:00:00","354","0","0","126501","2024/10/31 11:59:59","874"
"3","2024/10/28 12:00:00","354","0","0","126401","2024/10/31 11:59:59","875"
"3","2024/10/28 12:00:00","354","0","0","118201","2024/10/31 11:59:59","876"
"3","2024/10/28 12:00:00","354","0","0","181001","2024/10/31 11:59:59","877"
"3","2024/10/28 12:00:00","354","0","0","123001","2024/10/31 11:59:59","878"
"3","2024/10/28 12:00:00","354","0","0","180901","2024/10/31 11:59:59","879"
"3","2024/10/28 12:00:00","354","0","0","118101","2024/10/31 11:59:59","880"
"3","2024/10/28 12:00:00","354","0","0","106701","2024/10/31 11:59:59","881"
"3","2024/10/28 12:00:00","354","0","0","180701","2024/10/31 11:59:59","882"
"3","2024/10/28 12:00:00","354","0","0","180301","2024/10/31 11:59:59","883"
"3","2024/10/28 12:00:00","354","0","0","180601","2024/10/31 11:59:59","884"
"3","2024/10/28 12:00:00","354","0","0","180101","2024/10/31 11:59:59","885"
"3","2024/10/28 12:00:00","354","0","0","106801","2024/10/31 11:59:59","886"
"3","2024/10/28 12:00:00","354","0","0","180201","2024/10/31 11:59:59","887"
"3","2024/10/28 12:00:00","354","0","0","180501","2024/10/31 11:59:59","888"
"3","2024/10/28 12:00:00","354","0","0","180401","2024/10/31 11:59:59","889"
"3","2024/10/28 12:00:00","354","0","0","107001","2024/10/31 11:59:59","890"
"3","2024/10/28 12:00:00","354","0","0","106101","2024/10/31 11:59:59","891"
"3","2024/10/28 12:00:00","354","0","0","107101","2024/10/31 11:59:59","892"
"3","2024/10/31 12:00:00","355","1158","30355","130201","2024/11/11 11:59:59","893"
"3","2024/11/11 12:00:00","356","0","0","130701","2024/11/18 11:59:59","894"
"3","2024/11/11 12:00:00","356","0","0","127501","2024/11/18 11:59:59","895"
"3","2024/11/11 12:00:00","357","1159","30357","130001","2024/11/18 11:59:59","896"
"3","2024/11/18 12:00:00","358","1160","30358","130101","2024/11/26 11:59:59","897"
"3","2024/11/26 12:00:00","359","0","0","123801","2024/11/30 11:59:59","898"
"3","2024/11/30 12:00:00","360","1161","30360","132801","2024/12/09 11:59:59","899"
"3","2024/12/09 12:00:00","361","0","0","131001","2024/12/15 14:59:59","900"
"3","2024/12/09 12:00:00","361","0","0","127901","2024/12/15 14:59:59","901"
"3","2024/12/09 12:00:00","362","1162","30362","132901","2024/12/15 14:59:59","902"
"3","2024/12/15 15:00:00","363","1163","30363","129501","2024/12/22 11:59:59","903"
"3","2024/12/22 12:00:00","364","0","0","108601","2024/12/31 11:59:59","904"
"3","2024/12/22 12:00:00","364","0","0","108401","2024/12/31 11:59:59","905"
"3","2024/12/22 12:00:00","364","0","0","111501","2024/12/31 11:59:59","906"
"3","2024/12/22 12:00:00","364","0","0","114401","2024/12/31 11:59:59","907"
"3","2024/12/22 12:00:00","364","0","0","119901","2024/12/31 11:59:59","908"
"3","2024/12/22 12:00:00","364","0","0","124001","2024/12/31 11:59:59","909"
"3","2024/12/31 12:00:00","365","1164","50365","133001","2025/01/03 18:59:59","910"
"3","2024/12/31 12:00:00","365","0","0","181201","2025/01/03 18:59:59","911"
"3","2024/12/31 12:00:00","365","0","0","129701","2025/01/03 18:59:59","912"
"3","2024/12/31 12:00:00","365","0","0","129601","2025/01/03 18:59:59","913"
"3","2024/12/31 12:00:00","365","0","0","129001","2025/01/03 18:59:59","914"
"3","2024/12/31 12:00:00","365","0","0","181101","2025/01/03 18:59:59","915"
"3","2024/12/31 12:00:00","365","0","0","126501","2025/01/03 18:59:59","916"
"3","2024/12/31 12:00:00","365","0","0","126401","2025/01/03 18:59:59","917"
"3","2024/12/31 12:00:00","365","0","0","118201","2025/01/03 18:59:59","918"
"3","2024/12/31 12:00:00","365","0","0","181001","2025/01/03 18:59:59","919"
"3","2024/12/31 12:00:00","365","0","0","123001","2025/01/03 18:59:59","920"
"3","2024/12/31 12:00:00","365","0","0","180901","2025/01/03 18:59:59","921"
"3","2024/12/31 12:00:00","365","0","0","118101","2025/01/03 18:59:59","922"
"3","2024/12/31 12:00:00","365","0","0","180801","2025/01/03 18:59:59","923"
"3","2024/12/31 12:00:00","365","0","0","106701","2025/01/03 18:59:59","924"
"3","2024/12/31 12:00:00","365","0","0","180701","2025/01/03 18:59:59","925"
"3","2024/12/31 12:00:00","365","0","0","180301","2025/01/03 18:59:59","926"
"3","2024/12/31 12:00:00","365","0","0","180601","2025/01/03 18:59:59","927"
"3","2024/12/31 12:00:00","365","0","0","180101","2025/01/03 18:59:59","928"
"3","2024/12/31 12:00:00","365","0","0","106801","2025/01/03 18:59:59","929"
"3","2024/12/31 12:00:00","365","0","0","180201","2025/01/03 18:59:59","930"
"3","2024/12/31 12:00:00","365","0","0","180501","2025/01/03 18:59:59","931"
"3","2024/12/31 12:00:00","365","0","0","180401","2025/01/03 18:59:59","932"
"3","2024/12/31 12:00:00","365","0","0","107001","2025/01/03 18:59:59","933"
"3","2024/12/31 12:00:00","365","0","0","106101","2025/01/03 18:59:59","934"
"3","2024/12/31 12:00:00","365","0","0","107101","2025/01/03 18:59:59","935"
"3","2025/01/03 19:00:00","366","1165","30366","133501","2025/01/15 14:59:59","936"
"3","2025/01/09 12:00:00","367","0","0","131201","2025/01/15 14:59:59","937"
"3","2025/01/09 12:00:00","367","0","0","131601","2025/01/15 14:59:59","938"
"3","2025/01/09 12:00:00","367","0","0","128401","2025/01/15 14:59:59","939"
"3","2025/01/09 12:00:00","367","0","0","128501","2025/01/15 14:59:59","940"
"3","2025/01/15 15:00:00","368","0","0","108801","2025/01/20 11:59:59","941"
"3","2025/01/15 15:00:00","368","0","0","108701","2025/01/20 11:59:59","942"
"3","2025/01/15 15:00:00","368","0","0","112001","2025/01/20 11:59:59","943"
"3","2025/01/15 15:00:00","368","0","0","111901","2025/01/20 11:59:59","944"
"3","2025/01/15 15:00:00","368","0","0","111801","2025/01/20 11:59:59","945"
"3","2025/01/15 15:00:00","368","0","0","115001","2025/01/20 11:59:59","946"
"3","2025/01/15 15:00:00","368","0","0","120701","2025/01/20 11:59:59","947"
"3","2025/01/15 15:00:00","368","0","0","120901","2025/01/20 11:59:59","948"
"3","2025/01/15 15:00:00","368","0","0","124601","2025/01/20 11:59:59","949"
"3","2025/01/15 15:00:00","368","0","0","124501","2025/01/20 11:59:59","950"
"3","2025/01/20 12:00:00","369","1166","30369","133601","2025/01/31 11:59:59","951"
"3","2025/01/31 12:00:00","370","1167","30370","133701","2025/02/10 11:59:59","952"
"3","2025/02/10 12:00:00","371","0","0","131701","2025/02/15 14:59:59","953"
"3","2025/02/10 12:00:00","371","0","0","128901","2025/02/15 14:59:59","954"
"3","2025/02/10 12:00:00","371","0","0","128701","2025/02/15 14:59:59","955"
"3","2025/02/10 12:00:00","372","1168","40013","133901","2025/02/20 11:59:59","956"
"3","2025/02/20 12:00:00","373","0","0","124801","2025/02/24 11:59:59","957"
"3","2025/02/20 12:00:00","373","0","0","125001","2025/02/24 11:59:59","958"
"3","2025/02/20 12:00:00","373","0","0","121001","2025/02/24 11:59:59","959"
"3","2025/02/20 12:00:00","373","0","0","121101","2025/02/24 11:59:59","960"
"3","2025/02/20 12:00:00","373","0","0","115501","2025/02/24 11:59:59","961"
"3","2025/02/20 12:00:00","373","0","0","109101","2025/02/24 11:59:59","962"
"3","2025/02/20 12:00:00","374","1169","30374","133801","2025/02/28 11:59:59","963"
"3","2025/02/28 12:00:00","375","1170","50375","134001","2025/03/03 18:59:59","964"
"3","2025/02/28 12:00:00","375","0","0","133001","2025/03/03 18:59:59","965"
"3","2025/02/28 12:00:00","375","0","0","181201","2025/03/03 18:59:59","966"
"3","2025/02/28 12:00:00","375","0","0","129701","2025/03/03 18:59:59","967"
"3","2025/02/28 12:00:00","375","0","0","129601","2025/03/03 18:59:59","968"
"3","2025/02/28 12:00:00","375","0","0","129001","2025/03/03 18:59:59","969"
"3","2025/02/28 12:00:00","375","0","0","181101","2025/03/03 18:59:59","970"
"3","2025/02/28 12:00:00","375","0","0","126501","2025/03/03 18:59:59","971"
"3","2025/02/28 12:00:00","375","0","0","126401","2025/03/03 18:59:59","972"
"3","2025/02/28 12:00:00","375","0","0","118201","2025/03/03 18:59:59","973"
"3","2025/02/28 12:00:00","375","0","0","181001","2025/03/03 18:59:59","974"
"3","2025/02/28 12:00:00","375","0","0","123001","2025/03/03 18:59:59","975"
"3","2025/02/28 12:00:00","375","0","0","180901","2025/03/03 18:59:59","976"
"3","2025/02/28 12:00:00","375","0","0","118101","2025/03/03 18:59:59","977"
"3","2025/02/28 12:00:00","375","0","0","180801","2025/03/03 18:59:59","978"
"3","2025/02/28 12:00:00","375","0","0","106701","2025/03/03 18:59:59","979"
"3","2025/02/28 12:00:00","375","0","0","180701","2025/03/03 18:59:59","980"
"3","2025/02/28 12:00:00","375","0","0","180301","2025/03/03 18:59:59","981"
"3","2025/02/28 12:00:00","375","0","0","180601","2025/03/03 18:59:59","982"
"3","2025/02/28 12:00:00","375","0","0","180101","2025/03/03 18:59:59","983"
