f53321e76e17a866804215c7f0c6cddc1c41f594628c1df3254716c18274ccf3,06017a36be07f3747f021fd85be5ffebf9d5f7937a4b63d7e59bc8ceadd9a98d,07a1482e015e93a70b13c7c1f275df95b98ba9d7da853f7534483f3f2941c5db,f00b506b85e3700f22ad5635df0bdda785478ffa045888f609aebabea8a38ef8,5993e25a3e05be1c0470060a0faaf24ce667aac693447a73e6bf00986ab6f9c9,e2323e6df80f52104561da6708290766fb71d1709512f236d3bcb7529d1b4e19,de390c1cadc52732dc00b39925954595ae78534b0f9904b260d57bfd4af01d57,e276d493834762c33a83cae295ad95fc7523931914b1b549f56f96bc35b9e0d4,898329cc90c1ca8304181eb95fb112954c91cb83d653ba4e9d0437a3cb2fa6ed,5bd852938fbe4b811b5e0571cdf3c64d04889eaa6d63d7624af5acca91fa57de,4b1938ae54dbc13b562aef803cf999edbd88dc74b4d2aca19370e91599fcca1b,58e4e54984f00838d45ea8233a9fcbad4a63ae9bbc867dc49000405d60c4aafb,44158a4f1779f44ee785a953f363f4d909c6ce2d9fd3af8c9f58e8d90c33fba7,7d86e86cf2aa0f605d097db1456457d8ac6c38bf4cc3955970a7b3ed94889d44,b9cea987209b483c60238a9ec952a4ab333dd1ec0a0f1a21ffe099f663a0e200,501e373628278a82efddf271d9e309656e43936d290751719e8f9153ac378fb6
"2","8","91002","2","80","0","0","0","100","0","0","0","31043","1","90006","1059110"
"2","8","91002","2","20","0","0","0","30","0","0","0","0","0","90006","1059111"
"2","8","91002","2","25","0","0","0","40","0","0","0","0","0","90006","1059112"
"2","8","91002","2","30","0","0","0","50","0","0","0","0","0","90006","1059113"
"2","8","91002","2","40","0","0","0","60","0","0","0","0","0","90006","1059114"
"2","8","91002","2","80","0","0","0","100","0","0","0","31043","1","90006","1059115"
"0","12","94002","0","25000","0","0","0","0","0","0","0","0","0","0","1059116"
"2","8","91002","2","40","0","0","0","20","0","0","0","0","0","90006","1060101"
"2","8","91002","2","50","0","0","0","30","0","0","0","0","0","90006","1060102"
"2","8","91002","2","75","0","0","0","40","0","0","0","0","0","90006","1060103"
"2","8","91002","2","100","0","0","0","50","0","0","0","0","0","90006","1060104"
"2","8","91002","2","150","0","0","0","100","0","0","0","31018","2","90006","1060105"
"2","8","91002","2","20","0","0","0","20","0","0","0","0","0","90006","1060106"
"2","8","91002","2","25","0","0","0","30","0","0","0","0","0","90006","1060107"
"2","8","91002","2","30","0","0","0","40","0","0","0","0","0","90006","1060108"
"2","8","91002","2","40","0","0","0","50","0","0","0","0","0","90006","1060109"
"2","8","91002","2","80","0","0","0","100","0","0","0","31018","1","90006","1060110"
"2","8","91002","2","20","0","0","0","30","0","0","0","0","0","90006","1060111"
"2","8","91002","2","25","0","0","0","40","0","0","0","0","0","90006","1060112"
"2","8","91002","2","30","0","0","0","50","0","0","0","0","0","90006","1060113"
"2","8","91002","2","40","0","0","0","60","0","0","0","0","0","90006","1060114"
"2","8","91002","2","80","0","0","0","100","0","0","0","31018","1","90006","1060115"
"0","12","94002","0","25000","0","0","0","0","0","0","0","0","0","0","1060116"
"2","8","91002","2","40","0","0","0","20","0","0","0","0","0","90006","1061101"
"2","8","91002","2","50","0","0","0","30","0","0","0","0","0","90006","1061102"
"2","8","91002","2","75","0","0","0","40","0","0","0","0","0","90006","1061103"
"2","8","91002","2","100","0","0","0","50","0","0","0","0","0","90006","1061104"
"2","8","91002","2","150","0","0","0","100","0","0","0","31145","2","90006","1061105"
"2","8","91002","2","20","0","0","0","20","0","0","0","0","0","90006","1061106"
"2","8","91002","2","25","0","0","0","30","0","0","0","0","0","90006","1061107"
"2","8","91002","2","30","0","0","0","40","0","0","0","0","0","90006","1061108"
"2","8","91002","2","40","0","0","0","50","0","0","0","0","0","90006","1061109"
"2","8","91002","2","80","0","0","0","100","0","0","0","31145","1","90006","1061110"
"2","8","91002","2","20","0","0","0","30","0","0","0","0","0","90006","1061111"
"2","8","91002","2","25","0","0","0","40","0","0","0","0","0","90006","1061112"
"2","8","91002","2","30","0","0","0","50","0","0","0","0","0","90006","1061113"
"2","8","91002","2","40","0","0","0","60","0","0","0","0","0","90006","1061114"
"2","8","91002","2","80","0","0","0","100","0","0","0","31145","1","90006","1061115"
"0","12","94002","0","25000","0","0","0","0","0","0","0","0","0","0","1061116"
"2","8","91002","2","40","0","0","0","20","0","0","0","0","0","90006","1063101"
"2","8","91002","2","50","0","0","0","30","0","0","0","0","0","90006","1063102"
"2","8","91002","2","75","0","0","0","40","0","0","0","0","0","90006","1063103"
"2","8","91002","2","100","0","0","0","50","0","0","0","0","0","90006","1063104"
"2","8","91002","2","150","0","0","0","100","0","0","0","31025","2","90006","1063105"
"2","8","91002","2","20","0","0","0","20","0","0","0","0","0","90006","1063106"
"2","8","91002","2","25","0","0","0","30","0","0","0","0","0","90006","1063107"
"2","8","91002","2","30","0","0","0","40","0","0","0","0","0","90006","1063108"
"2","8","91002","2","40","0","0","0","50","0","0","0","0","0","90006","1063109"
"2","8","91002","2","80","0","0","0","100","0","0","0","31025","1","90006","1063110"
"2","8","91002","2","20","0","0","0","30","0","0","0","0","0","90006","1063111"
"2","8","91002","2","25","0","0","0","40","0","0","0","0","0","90006","1063112"
"2","8","91002","2","30","0","0","0","50","0","0","0","0","0","90006","1063113"
"2","8","91002","2","40","0","0","0","60","0","0","0","0","0","90006","1063114"
"2","8","91002","2","80","0","0","0","100","0","0","0","31025","1","90006","1063115"
"0","12","94002","0","25000","0","0","0","0","0","0","0","0","0","0","1063116"
"2","8","91002","2","40","0","0","0","20","0","0","0","0","0","90006","1064101"
"2","8","91002","2","50","0","0","0","30","0","0","0","0","0","90006","1064102"
"2","8","91002","2","75","0","0","0","40","0","0","0","0","0","90006","1064103"
"2","8","91002","2","100","0","0","0","50","0","0","0","0","0","90006","1064104"
"2","8","91002","2","150","0","0","0","100","0","0","0","31042","2","90006","1064105"
"2","8","91002","2","20","0","0","0","20","0","0","0","0","0","90006","1064106"
"2","8","91002","2","25","0","0","0","30","0","0","0","0","0","90006","1064107"
"2","8","91002","2","30","0","0","0","40","0","0","0","0","0","90006","1064108"
"2","8","91002","2","40","0","0","0","50","0","0","0","0","0","90006","1064109"
"2","8","91002","2","80","0","0","0","100","0","0","0","31042","1","90006","1064110"
"2","8","91002","2","20","0","0","0","30","0","0","0","0","0","90006","1064111"
"2","8","91002","2","25","0","0","0","40","0","0","0","0","0","90006","1064112"
"2","8","91002","2","30","0","0","0","50","0","0","0","0","0","90006","1064113"
"2","8","91002","2","40","0","0","0","60","0","0","0","0","0","90006","1064114"
"2","8","91002","2","80","0","0","0","100","0","0","0","31042","1","90006","1064115"
"0","12","94002","0","25000","0","0","0","0","0","0","0","0","0","0","1064116"
"2","8","91002","2","40","0","0","0","20","0","0","0","0","0","90006","1065101"
"2","8","91002","2","50","0","0","0","30","0","0","0","0","0","90006","1065102"
"2","8","91002","2","75","0","0","0","40","0","0","0","0","0","90006","1065103"
"2","8","91002","2","100","0","0","0","50","0","0","0","0","0","90006","1065104"
"2","8","91002","2","150","0","0","0","100","0","0","0","31022","2","90006","1065105"
"2","8","91002","2","20","0","0","0","20","0","0","0","0","0","90006","1065106"
"2","8","91002","2","25","0","0","0","30","0","0","0","0","0","90006","1065107"
"2","8","91002","2","30","0","0","0","40","0","0","0","0","0","90006","1065108"
"2","8","91002","2","40","0","0","0","50","0","0","0","0","0","90006","1065109"
"2","8","91002","2","80","0","0","0","100","0","0","0","31022","1","90006","1065110"
"2","8","91002","2","20","0","0","0","30","0","0","0","0","0","90006","1065111"
"2","8","91002","2","25","0","0","0","40","0","0","0","0","0","90006","1065112"
"2","8","91002","2","30","0","0","0","50","0","0","0","0","0","90006","1065113"
"2","8","91002","2","40","0","0","0","60","0","0","0","0","0","90006","1065114"
"2","8","91002","2","80","0","0","0","100","0","0","0","31022","1","90006","1065115"
"0","12","94002","0","25000","0","0","0","0","0","0","0","0","0","0","1065116"
"2","8","91002","2","40","0","0","0","20","0","0","0","0","0","90006","1066101"
"2","8","91002","2","50","0","0","0","30","0","0","0","0","0","90006","1066102"
"2","8","91002","2","75","0","0","0","40","0","0","0","0","0","90006","1066103"
"2","8","91002","2","100","0","0","0","50","0","0","0","0","0","90006","1066104"
"2","8","91002","2","150","0","0","0","100","0","0","0","31043","2","90006","1066105"
"2","8","91002","2","20","0","0","0","20","0","0","0","0","0","90006","1066106"
"2","8","91002","2","25","0","0","0","30","0","0","0","0","0","90006","1066107"
"2","8","91002","2","30","0","0","0","40","0","0","0","0","0","90006","1066108"
"2","8","91002","2","40","0","0","0","50","0","0","0","0","0","90006","1066109"
"2","8","91002","2","80","0","0","0","100","0","0","0","31043","1","90006","1066110"
"2","8","91002","2","20","0","0","0","30","0","0","0","0","0","90006","1066111"
"2","8","91002","2","25","0","0","0","40","0","0","0","0","0","90006","1066112"
"2","8","91002","2","30","0","0","0","50","0","0","0","0","0","90006","1066113"
"2","8","91002","2","40","0","0","0","60","0","0","0","0","0","90006","1066114"
"2","8","91002","2","80","0","0","0","100","0","0","0","31043","1","90006","1066115"
"0","12","94002","0","25000","0","0","0","0","0","0","0","0","0","0","1066116"
"2","8","91002","2","40","0","0","0","20","0","0","0","0","0","90006","1067101"
"2","8","91002","2","50","0","0","0","30","0","0","0","0","0","90006","1067102"
"2","8","91002","2","75","0","0","0","40","0","0","0","0","0","90006","1067103"
"2","8","91002","2","100","0","0","0","50","0","0","0","0","0","90006","1067104"
"2","8","91002","2","150","0","0","0","100","0","0","0","31018","2","90006","1067105"
"2","8","91002","2","20","0","0","0","20","0","0","0","0","0","90006","1067106"
"2","8","91002","2","25","0","0","0","30","0","0","0","0","0","90006","1067107"
"2","8","91002","2","30","0","0","0","40","0","0","0","0","0","90006","1067108"
"2","8","91002","2","40","0","0","0","50","0","0","0","0","0","90006","1067109"
"2","8","91002","2","80","0","0","0","100","0","0","0","31018","1","90006","1067110"
"2","8","91002","2","20","0","0","0","30","0","0","0","0","0","90006","1067111"
"2","8","91002","2","25","0","0","0","40","0","0","0","0","0","90006","1067112"
"2","8","91002","2","30","0","0","0","50","0","0","0","0","0","90006","1067113"
"2","8","91002","2","40","0","0","0","60","0","0","0","0","0","90006","1067114"
"2","8","91002","2","80","0","0","0","100","0","0","0","31018","1","90006","1067115"
"0","12","94002","0","25000","0","0","0","0","0","0","0","0","0","0","1067116"
"2","8","91002","2","40","0","0","0","20","0","0","0","0","0","90006","1068101"
"2","8","91002","2","50","0","0","0","30","0","0","0","0","0","90006","1068102"
"2","8","91002","2","75","0","0","0","40","0","0","0","0","0","90006","1068103"
"2","8","91002","2","100","0","0","0","50","0","0","0","0","0","90006","1068104"
"2","8","91002","2","150","0","0","0","100","0","0","0","31145","2","90006","1068105"
"2","8","91002","2","20","0","0","0","20","0","0","0","0","0","90006","1068106"
"2","8","91002","2","25","0","0","0","30","0","0","0","0","0","90006","1068107"
"2","8","91002","2","30","0","0","0","40","0","0","0","0","0","90006","1068108"
"2","8","91002","2","40","0","0","0","50","0","0","0","0","0","90006","1068109"
"2","8","91002","2","80","0","0","0","100","0","0","0","31145","1","90006","1068110"
"2","8","91002","2","20","0","0","0","30","0","0","0","0","0","90006","1068111"
"2","8","91002","2","25","0","0","0","40","0","0","0","0","0","90006","1068112"
"2","8","91002","2","30","0","0","0","50","0","0","0","0","0","90006","1068113"
"2","8","91002","2","40","0","0","0","60","0","0","0","0","0","90006","1068114"
"2","8","91002","2","80","0","0","0","100","0","0","0","31145","1","90006","1068115"
"0","12","94002","0","25000","0","0","0","0","0","0","0","0","0","0","1068116"
"2","8","91002","2","40","0","0","0","20","0","0","0","0","0","90006","1069101"
"2","8","91002","2","50","0","0","0","30","0","0","0","0","0","90006","1069102"
"2","8","91002","2","75","0","0","0","40","0","0","0","0","0","90006","1069103"
"2","8","91002","2","100","0","0","0","50","0","0","0","0","0","90006","1069104"
"2","8","91002","2","150","0","0","0","100","0","0","0","31025","2","90006","1069105"
"2","8","91002","2","20","0","0","0","20","0","0","0","0","0","90006","1069106"
"2","8","91002","2","25","0","0","0","30","0","0","0","0","0","90006","1069107"
"2","8","91002","2","30","0","0","0","40","0","0","0","0","0","90006","1069108"
"2","8","91002","2","40","0","0","0","50","0","0","0","0","0","90006","1069109"
"2","8","91002","2","80","0","0","0","100","0","0","0","31025","1","90006","1069110"
"2","8","91002","2","20","0","0","0","30","0","0","0","0","0","90006","1069111"
"2","8","91002","2","25","0","0","0","40","0","0","0","0","0","90006","1069112"
"2","8","91002","2","30","0","0","0","50","0","0","0","0","0","90006","1069113"
"2","8","91002","2","40","0","0","0","60","0","0","0","0","0","90006","1069114"
"2","8","91002","2","80","0","0","0","100","0","0","0","31025","1","90006","1069115"
"0","12","94002","0","25000","0","0","0","0","0","0","0","0","0","0","1069116"
"2","8","91002","2","40","0","0","0","20","0","0","0","0","0","90006","1070101"
"2","8","91002","2","50","0","0","0","30","0","0","0","0","0","90006","1070102"
"2","8","91002","2","75","0","0","0","40","0","0","0","0","0","90006","1070103"
"2","8","91002","2","100","0","0","0","50","0","0","0","0","0","90006","1070104"
"2","8","91002","2","150","0","0","0","100","0","0","0","31042","2","90006","1070105"
"2","8","91002","2","20","0","0","0","20","0","0","0","0","0","90006","1070106"
"2","8","91002","2","25","0","0","0","30","0","0","0","0","0","90006","1070107"
"2","8","91002","2","30","0","0","0","40","0","0","0","0","0","90006","1070108"
"2","8","91002","2","40","0","0","0","50","0","0","0","0","0","90006","1070109"
"2","8","91002","2","80","0","0","0","100","0","0","0","31042","1","90006","1070110"
"2","8","91002","2","20","0","0","0","30","0","0","0","0","0","90006","1070111"
"2","8","91002","2","25","0","0","0","40","0","0","0","0","0","90006","1070112"
"2","8","91002","2","30","0","0","0","50","0","0","0","0","0","90006","1070113"
"2","8","91002","2","40","0","0","0","60","0","0","0","0","0","90006","1070114"
"2","8","91002","2","80","0","0","0","100","0","0","0","31042","1","90006","1070115"
"0","12","94002","0","25000","0","0","0","0","0","0","0","0","0","0","1070116"
"2","8","91002","2","40","0","0","0","20","0","0","0","0","0","90006","1071101"
"2","8","91002","2","50","0","0","0","30","0","0","0","0","0","90006","1071102"
"2","8","91002","2","75","0","0","0","40","0","0","0","0","0","90006","1071103"
"2","8","91002","2","100","0","0","0","50","0","0","0","0","0","90006","1071104"
"2","8","91002","2","150","0","0","0","100","0","0","0","31022","2","90006","1071105"
"2","8","91002","2","20","0","0","0","20","0","0","0","0","0","90006","1071106"
"2","8","91002","2","25","0","0","0","30","0","0","0","0","0","90006","1071107"
"2","8","91002","2","30","0","0","0","40","0","0","0","0","0","90006","1071108"
"2","8","91002","2","40","0","0","0","50","0","0","0","0","0","90006","1071109"
"2","8","91002","2","80","0","0","0","100","0","0","0","31022","1","90006","1071110"
"2","8","91002","2","20","0","0","0","30","0","0","0","0","0","90006","1071111"
"2","8","91002","2","25","0","0","0","40","0","0","0","0","0","90006","1071112"
"2","8","91002","2","30","0","0","0","50","0","0","0","0","0","90006","1071113"
"2","8","91002","2","40","0","0","0","60","0","0","0","0","0","90006","1071114"
"2","8","91002","2","80","0","0","0","100","0","0","0","31022","1","90006","1071115"
"0","12","94002","0","25000","0","0","0","0","0","0","0","0","0","0","1071116"
"2","8","91002","2","40","0","0","0","20","0","0","0","0","0","90006","1072101"
"2","8","91002","2","50","0","0","0","30","0","0","0","0","0","90006","1072102"
"2","8","91002","2","75","0","0","0","40","0","0","0","0","0","90006","1072103"
"2","8","91002","2","100","0","0","0","50","0","0","0","0","0","90006","1072104"
"2","8","91002","2","150","0","0","0","100","0","0","0","31043","2","90006","1072105"
"2","8","91002","2","20","0","0","0","20","0","0","0","0","0","90006","1072106"
"2","8","91002","2","25","0","0","0","30","0","0","0","0","0","90006","1072107"
"2","8","91002","2","30","0","0","0","40","0","0","0","0","0","90006","1072108"
"2","8","91002","2","40","0","0","0","50","0","0","0","0","0","90006","1072109"
"2","8","91002","2","80","0","0","0","100","0","0","0","31043","1","90006","1072110"
"2","8","91002","2","20","0","0","0","30","0","0","0","0","0","90006","1072111"
"2","8","91002","2","25","0","0","0","40","0","0","0","0","0","90006","1072112"
"2","8","91002","2","30","0","0","0","50","0","0","0","0","0","90006","1072113"
"2","8","91002","2","40","0","0","0","60","0","0","0","0","0","90006","1072114"
"2","8","91002","2","80","0","0","0","100","0","0","0","31043","1","90006","1072115"
"0","12","94002","0","25000","0","0","0","0","0","0","0","0","0","0","1072116"
"2","8","91002","2","40","0","0","0","20","0","0","0","0","0","90006","1073101"
"2","8","91002","2","50","0","0","0","30","0","0","0","0","0","90006","1073102"
"2","8","91002","2","75","0","0","0","40","0","0","0","0","0","90006","1073103"
"2","8","91002","2","100","0","0","0","50","0","0","0","0","0","90006","1073104"
"2","8","91002","2","150","0","0","0","100","0","0","0","31018","2","90006","1073105"
"2","8","91002","2","20","0","0","0","20","0","0","0","0","0","90006","1073106"
"2","8","91002","2","25","0","0","0","30","0","0","0","0","0","90006","1073107"
"2","8","91002","2","30","0","0","0","40","0","0","0","0","0","90006","1073108"
"2","8","91002","2","40","0","0","0","50","0","0","0","0","0","90006","1073109"
"2","8","91002","2","80","0","0","0","100","0","0","0","31018","1","90006","1073110"
"2","8","91002","2","20","0","0","0","30","0","0","0","0","0","90006","1073111"
"2","8","91002","2","25","0","0","0","40","0","0","0","0","0","90006","1073112"
"2","8","91002","2","30","0","0","0","50","0","0","0","0","0","90006","1073113"
"2","8","91002","2","40","0","0","0","60","0","0","0","0","0","90006","1073114"
"2","8","91002","2","80","0","0","0","100","0","0","0","31018","1","90006","1073115"
"0","12","94002","0","25000","0","0","0","0","0","0","0","0","0","0","1073116"
"2","8","91002","2","40","0","0","0","20","0","0","0","0","0","90006","1074101"
"2","8","91002","2","50","0","0","0","30","0","0","0","0","0","90006","1074102"
"2","8","91002","2","75","0","0","0","40","0","0","0","0","0","90006","1074103"
"2","8","91002","2","100","0","0","0","50","0","0","0","0","0","90006","1074104"
"2","8","91002","2","150","0","0","0","100","0","0","0","31145","2","90006","1074105"
"2","8","91002","2","20","0","0","0","20","0","0","0","0","0","90006","1074106"
"2","8","91002","2","25","0","0","0","30","0","0","0","0","0","90006","1074107"
"2","8","91002","2","30","0","0","0","40","0","0","0","0","0","90006","1074108"
"2","8","91002","2","40","0","0","0","50","0","0","0","0","0","90006","1074109"
"2","8","91002","2","80","0","0","0","100","0","0","0","31145","1","90006","1074110"
"2","8","91002","2","20","0","0","0","30","0","0","0","0","0","90006","1074111"
"2","8","91002","2","25","0","0","0","40","0","0","0","0","0","90006","1074112"
"2","8","91002","2","30","0","0","0","50","0","0","0","0","0","90006","1074113"
"2","8","91002","2","40","0","0","0","60","0","0","0","0","0","90006","1074114"
"2","8","91002","2","80","0","0","0","100","0","0","0","31145","1","90006","1074115"
"0","12","94002","0","25000","0","0","0","0","0","0","0","0","0","0","1074116"
"2","8","91002","2","40","0","0","0","20","0","0","0","0","0","90006","1075101"
"2","8","91002","2","50","0","0","0","30","0","0","0","0","0","90006","1075102"
"2","8","91002","2","75","0","0","0","40","0","0","0","0","0","90006","1075103"
"2","8","91002","2","100","0","0","0","50","0","0","0","0","0","90006","1075104"
"2","8","91002","2","150","0","0","0","100","0","0","0","31025","2","90006","1075105"
"2","8","91002","2","20","0","0","0","20","0","0","0","0","0","90006","1075106"
"2","8","91002","2","25","0","0","0","30","0","0","0","0","0","90006","1075107"
"2","8","91002","2","30","0","0","0","40","0","0","0","0","0","90006","1075108"
"2","8","91002","2","40","0","0","0","50","0","0","0","0","0","90006","1075109"
"2","8","91002","2","80","0","0","0","100","0","0","0","31025","1","90006","1075110"
"2","8","91002","2","20","0","0","0","30","0","0","0","0","0","90006","1075111"
"2","8","91002","2","25","0","0","0","40","0","0","0","0","0","90006","1075112"
"2","8","91002","2","30","0","0","0","50","0","0","0","0","0","90006","1075113"
"2","8","91002","2","40","0","0","0","60","0","0","0","0","0","90006","1075114"
"2","8","91002","2","80","0","0","0","100","0","0","0","31025","1","90006","1075115"
"0","12","94002","0","25000","0","0","0","0","0","0","0","0","0","0","1075116"
"2","8","91002","2","40","0","0","0","20","0","0","0","0","0","90006","1076101"
"2","8","91002","2","50","0","0","0","30","0","0","0","0","0","90006","1076102"
"2","8","91002","2","75","0","0","0","40","0","0","0","0","0","90006","1076103"
"2","8","91002","2","100","0","0","0","50","0","0","0","0","0","90006","1076104"
"2","8","91002","2","150","0","0","0","100","0","0","0","31042","2","90006","1076105"
"2","8","91002","2","20","0","0","0","20","0","0","0","0","0","90006","1076106"
"2","8","91002","2","25","0","0","0","30","0","0","0","0","0","90006","1076107"
"2","8","91002","2","30","0","0","0","40","0","0","0","0","0","90006","1076108"
"2","8","91002","2","40","0","0","0","50","0","0","0","0","0","90006","1076109"
"2","8","91002","2","80","0","0","0","100","0","0","0","31042","1","90006","1076110"
"2","8","91002","2","20","0","0","0","30","0","0","0","0","0","90006","1076111"
"2","8","91002","2","25","0","0","0","40","0","0","0","0","0","90006","1076112"
"2","8","91002","2","30","0","0","0","50","0","0","0","0","0","90006","1076113"
"2","8","91002","2","40","0","0","0","60","0","0","0","0","0","90006","1076114"
"2","8","91002","2","80","0","0","0","100","0","0","0","31042","1","90006","1076115"
"0","12","94002","0","25000","0","0","0","0","0","0","0","0","0","0","1076116"
"2","8","91002","2","40","0","0","0","20","0","0","0","0","0","90006","1077101"
"2","8","91002","2","50","0","0","0","30","0","0","0","0","0","90006","1077102"
"2","8","91002","2","75","0","0","0","40","0","0","0","0","0","90006","1077103"
"2","8","91002","2","100","0","0","0","50","0","0","0","0","0","90006","1077104"
"2","8","91002","2","150","0","0","0","100","0","0","0","31022","2","90006","1077105"
"2","8","91002","2","20","0","0","0","20","0","0","0","0","0","90006","1077106"
"2","8","91002","2","25","0","0","0","30","0","0","0","0","0","90006","1077107"
"2","8","91002","2","30","0","0","0","40","0","0","0","0","0","90006","1077108"
"2","8","91002","2","40","0","0","0","50","0","0","0","0","0","90006","1077109"
"2","8","91002","2","80","0","0","0","100","0","0","0","31022","1","90006","1077110"
"2","8","91002","2","20","0","0","0","30","0","0","0","0","0","90006","1077111"
"2","8","91002","2","25","0","0","0","40","0","0","0","0","0","90006","1077112"
"2","8","91002","2","30","0","0","0","50","0","0","0","0","0","90006","1077113"
"2","8","91002","2","40","0","0","0","60","0","0","0","0","0","90006","1077114"
"2","8","91002","2","80","0","0","0","100","0","0","0","31022","1","90006","1077115"
"0","12","94002","0","25000","0","0","0","0","0","0","0","0","0","0","1077116"
"2","8","91002","2","40","0","0","0","20","0","0","0","0","0","90006","1078101"
"2","8","91002","2","50","0","0","0","30","0","0","0","0","0","90006","1078102"
"2","8","91002","2","75","0","0","0","40","0","0","0","0","0","90006","1078103"
"2","8","91002","2","100","0","0","0","50","0","0","0","0","0","90006","1078104"
"2","8","91002","2","150","0","0","0","100","0","0","0","31214","2","90006","1078105"
"2","8","91002","2","20","0","0","0","20","0","0","0","0","0","90006","1078106"
"2","8","91002","2","25","0","0","0","30","0","0","0","0","0","90006","1078107"
"2","8","91002","2","30","0","0","0","40","0","0","0","0","0","90006","1078108"
"2","8","91002","2","40","0","0","0","50","0","0","0","0","0","90006","1078109"
"2","8","91002","2","80","0","0","0","100","0","0","0","31214","1","90006","1078110"
"2","8","91002","2","20","0","0","0","30","0","0","0","0","0","90006","1078111"
"2","8","91002","2","25","0","0","0","40","0","0","0","0","0","90006","1078112"
"2","8","91002","2","30","0","0","0","50","0","0","0","0","0","90006","1078113"
"2","8","91002","2","40","0","0","0","60","0","0","0","0","0","90006","1078114"
"2","8","91002","2","80","0","0","0","100","0","0","0","31214","1","90006","1078115"
"0","12","94002","0","25000","0","0","0","0","0","0","0","0","0","0","1078116"
"2","8","91002","2","40","0","0","0","20","0","0","0","0","0","90006","1079101"
"2","8","91002","2","50","0","0","0","30","0","0","0","0","0","90006","1079102"
"2","8","91002","2","75","0","0","0","40","0","0","0","0","0","90006","1079103"
"2","8","91002","2","100","0","0","0","50","0","0","0","0","0","90006","1079104"
"2","8","91002","2","150","0","0","0","100","0","0","0","31043","2","90006","1079105"
"2","8","91002","2","20","0","0","0","20","0","0","0","0","0","90006","1079106"
"2","8","91002","2","25","0","0","0","30","0","0","0","0","0","90006","1079107"
"2","8","91002","2","30","0","0","0","40","0","0","0","0","0","90006","1079108"
"2","8","91002","2","40","0","0","0","50","0","0","0","0","0","90006","1079109"
"2","8","91002","2","80","0","0","0","100","0","0","0","31043","1","90006","1079110"
"2","8","91002","2","20","0","0","0","30","0","0","0","0","0","90006","1079111"
"2","8","91002","2","25","0","0","0","40","0","0","0","0","0","90006","1079112"
"2","8","91002","2","30","0","0","0","50","0","0","0","0","0","90006","1079113"
"2","8","91002","2","40","0","0","0","60","0","0","0","0","0","90006","1079114"
"2","8","91002","2","80","0","0","0","100","0","0","0","31043","1","90006","1079115"
"0","12","94002","0","25000","0","0","0","0","0","0","0","0","0","0","1079116"
"2","8","91002","2","40","0","0","0","20","0","0","0","0","0","90006","1080101"
"2","8","91002","2","50","0","0","0","30","0","0","0","0","0","90006","1080102"
"2","8","91002","2","75","0","0","0","40","0","0","0","0","0","90006","1080103"
"2","8","91002","2","100","0","0","0","50","0","0","0","0","0","90006","1080104"
"2","8","91002","2","150","0","0","0","100","0","0","0","31018","2","90006","1080105"
"2","8","91002","2","20","0","0","0","20","0","0","0","0","0","90006","1080106"
"2","8","91002","2","25","0","0","0","30","0","0","0","0","0","90006","1080107"
"2","8","91002","2","30","0","0","0","40","0","0","0","0","0","90006","1080108"
"2","8","91002","2","40","0","0","0","50","0","0","0","0","0","90006","1080109"
"2","8","91002","2","80","0","0","0","100","0","0","0","31018","1","90006","1080110"
"2","8","91002","2","20","0","0","0","30","0","0","0","0","0","90006","1080111"
"2","8","91002","2","25","0","0","0","40","0","0","0","0","0","90006","1080112"
"2","8","91002","2","30","0","0","0","50","0","0","0","0","0","90006","1080113"
"2","8","91002","2","40","0","0","0","60","0","0","0","0","0","90006","1080114"
"2","8","91002","2","80","0","0","0","100","0","0","0","31018","1","90006","1080115"
"0","12","94002","0","25000","0","0","0","0","0","0","0","0","0","0","1080116"
"2","8","91002","2","40","0","0","0","20","0","0","0","0","0","90006","1081101"
"2","8","91002","2","50","0","0","0","30","0","0","0","0","0","90006","1081102"
"2","8","91002","2","75","0","0","0","40","0","0","0","0","0","90006","1081103"
"2","8","91002","2","100","0","0","0","50","0","0","0","0","0","90006","1081104"
"2","8","91002","2","150","0","0","0","100","0","0","0","31145","2","90006","1081105"
"2","8","91002","2","20","0","0","0","20","0","0","0","0","0","90006","1081106"
"2","8","91002","2","25","0","0","0","30","0","0","0","0","0","90006","1081107"
"2","8","91002","2","30","0","0","0","40","0","0","0","0","0","90006","1081108"
"2","8","91002","2","40","0","0","0","50","0","0","0","0","0","90006","1081109"
"2","8","91002","2","80","0","0","0","100","0","0","0","31145","1","90006","1081110"
"2","8","91002","2","20","0","0","0","30","0","0","0","0","0","90006","1081111"
"2","8","91002","2","25","0","0","0","40","0","0","0","0","0","90006","1081112"
"2","8","91002","2","30","0","0","0","50","0","0","0","0","0","90006","1081113"
"2","8","91002","2","40","0","0","0","60","0","0","0","0","0","90006","1081114"
"2","8","91002","2","80","0","0","0","100","0","0","0","31145","1","90006","1081115"
"0","12","94002","0","25000","0","0","0","0","0","0","0","0","0","0","1081116"
"2","8","91002","2","40","0","0","0","20","0","0","0","0","0","90006","1082101"
"2","8","91002","2","50","0","0","0","30","0","0","0","0","0","90006","1082102"
"2","8","91002","2","75","0","0","0","40","0","0","0","0","0","90006","1082103"
"2","8","91002","2","100","0","0","0","50","0","0","0","0","0","90006","1082104"
"2","8","91002","2","150","0","0","0","100","0","0","0","31025","2","90006","1082105"
