6055b76828c2cd1abeea8a555069243ecbdaa793059ceb07ae8fee296380ae0b,42f6cd1ecd6cc6871239eacf655c9b50852a1a54f382964cf522b94fb7cf0007,33dbf97cc6d750f20ec7cd5e6130f58b7191ffdc425031ef7614d58ce2d0f92e,0a858e669790e16c6c8f34d496f1cf9b4b443500fb4038c2ee5a66fa9aa51572,e7f224aacaf9bd7d4e2482604eeb9f7e56be9f122e2ba6a13a2f8cb6109b6f93,a1601c7902b01548c0c334983a841bf4481863d72ddd48c24a797a16bc2268a1,2d9772a95044c250e27b2777002bb83c6f0e6300a57a18e9bbd9d2aa4a222ed9,332accaf10ba9552b88dea21013bdcfe7eefbf3bb337f23b2737292ed9df7b8a,a697eef928644b64282e5197924145e6da401c2577fada84dfecf419b5ab208a
"924261300","47","8000","8000","8000","0","8000","8010","924261300"
"924261400","47","8000","8000","8000","0","8000","8010","924261400"
"924262100","47","8000","8000","8000","0","8000","8010","924262100"
"924262200","47","8000","8000","8000","0","8000","8010","924262200"
"924262300","47","8000","8000","8000","0","8000","8010","924262300"
"924262400","47","8000","8000","8000","0","8000","8010","924262400"
"924263100","47","8000","8000","8000","0","8000","8010","924263100"
"924263200","47","8000","8000","8000","0","8000","8010","924263200"
"924263300","47","8000","8000","8000","0","8000","8010","924263300"
"924263400","47","8000","8000","8000","0","8000","8010","924263400"
"924050100","46","8000","8000","8010","0","8000","8000","924270100"
"924050200","46","8000","8000","8010","0","8000","8000","924270200"
"924050300","46","8000","8000","8010","0","8000","8000","924270300"
"924271100","47","8000","8000","8010","0","8000","8000","924271100"
"924271200","47","8000","8000","8010","0","8000","8000","924271200"
"924271300","47","8000","8000","8010","0","8000","8000","924271300"
"924271400","47","8000","8000","8010","0","8000","8000","924271400"
"924272100","47","8000","8000","8010","0","8000","8000","924272100"
"924272200","47","8000","8000","8010","0","8000","8000","924272200"
"924272300","47","8000","8000","8010","0","8000","8000","924272300"
"924272400","47","8000","8000","8010","0","8000","8000","924272400"
"924273100","47","8000","8000","8010","0","8000","8000","924273100"
"924273200","47","8000","8000","8010","0","8000","8000","924273200"
"924273300","47","8000","8000","8010","0","8000","8000","924273300"
"924273400","47","8000","8000","8010","0","8000","8000","924273400"
"925010100","46","8000","8000","8010","0","8000","8000","925010100"
"925010200","46","8000","8000","8010","0","8000","8000","925010200"
"925010300","46","8000","8000","8010","0","8000","8000","925010300"
"925011100","47","8000","8000","8010","0","8000","8000","925011100"
"925011200","47","8000","8000","8010","0","8000","8000","925011200"
"925011300","47","8000","8000","8010","0","8000","8000","925011300"
"925011400","47","8000","8000","8010","0","8000","8000","925011400"
"925012100","47","8000","8000","8010","0","8000","8000","925012100"
"925012200","47","8000","8000","8010","0","8000","8000","925012200"
"925012300","47","8000","8000","8010","0","8000","8000","925012300"
"925012400","47","8000","8000","8010","0","8000","8000","925012400"
"925013100","47","8000","8000","8010","0","8000","8000","925013100"
"925013200","47","8000","8000","8010","0","8000","8000","925013200"
"925013300","47","8000","8000","8010","0","8000","8000","925013300"
"925013400","47","8000","8000","8010","0","8000","8000","925013400"
