f187b039acb782888910750742e19dfcdb4c0a5fe7c99365ab6594240b511d15,d2de65bdd8f15f57f156feba0345a92600feaa9902a1f99adc65302a15076aac,21104038f74cb8254b395cee3d97afbe7d7cbb51f18eaaf68b9d5c449f93e8a3,872ec8da6e9933c639e035aa78c727d6c55f37da69c88f6eca39031cd9f6fc21,9c7f77a5a9d23ceabd38e1d841ae0852f748ebff59890768b6fa98c5a06af85d,6dd457fd98c84fb3a780eca21f74b1f1d93da7f6fc2ee09d860bfa272440aa0d,46a4beee1a3786471fe9342add53426a8673bf695d1a57c6c47379d7977eb1a4,a29afc8ace36c0fc75ae1f8ba9852b494dfc3792dae23edf67e3d866762ef1b6,4ca8dc398a5e2c1da97e199118a959376024da37ab85f71dd644220531a4625d,82a655bc8c5179f68509bc237b5b51770d6a671060b75f81e553ad7a44901d83,94debfb8946aee8f3f989574a83b2a634a4d0ffeb836e5564c0d5a8487949717,8379bde0493b5184b88e992319d99e1a7716cd4580e3f7a026697b39c3b8f5df,1e06d320817b49a67160cacba7832baaba1da250556729102a977382daf9f541,22fbee69e8469a234c155a25c8fabe1a64575c30ca8f461f986e1f43c0734371,6b09362201a02a61198c23c4f3b6e10507c70326ce7c10340443654d016fa286,bcb1b73b351d8c541d56d6e7a059516cbe9b383c7a455ddf424d75fcac67c4b2,bc29abeb2dfd1e768aed462fa5ecd69b4b2a4f4eb24221aedbc24c7aa4325a33,b6a439992f196d79f5e4080993c6ae656f29bc1b92d1b235ff636b051f74fc00,5ed3ff18647dc91aaeb3e1362701e4d14007f33d7ceef91e1fe935ddff3cd03d,06e9cf18a3cab9f94b764cff15792c7247991393800992a1b29e5bab1481f5cd,abbeaf63b5e7b72aad2acf684e9b363b05987789ae33f60525f1122e153f1787
"108161","0","0","0","0","0","0","氷穿槍スノーストーム","0","8","0","64","槍","1.2","0","0","0","0","0","0","0"
"108162","0","0","0","0","0","0","仁重槍トロムスピア","0","8","0","68.8","槍","1","0","0","0","0","0","0","0"
"108163","0","0","0","0","0","0","ウィンドレガシースピア","0","8","0","75.6","槍","0.4","0","0","0","0","0","0","0"
"108164","0","0","0","0","0","0","ランスオブカローラ","0","8","0","79.2","槍","0.4","0","0","0","0","0","0","0"
"108191","0","0","0","0","0","0","氷壊斧リオートアックス","0","8","0","68.4","斧","0","0","0","0","0","0","0","14"
"108192","0","0","0","0","0","0","普天音斧バスターホルン","0","8","0","72.2","斧","0","0","0","0","0","0","0","14"
"108193","0","0","0","0","0","0","オアシスファアス","0","8","0","75.2","斧","0","0","0","0","0","0","0","20"
"108194","0","0","0","0","0","0","ローズクラッシャーアクス","0","8","0","79","斧","0","0","0","0","0","0","0","20"
"108221","0","0","5.6","0","0","64.4","氷雪杖パーゴスワンド","0","8","0","0","攻撃杖","0","0","0","0","0","0","0","0"
"108222","0","0","3.8","0","0","70","絶対音杖アコーディア","0","8","0","0","攻撃杖","0","0","0","0","0","0","0","0"
"108223","0","0","1.2","0","0","76.4","エンシェントサンドワンド","0","8","0","0","攻撃杖","0","0","0","0","0","0","0","0"
"108224","0","0","1.2","0","0","80","ローズステイメンワンド","0","8","0","0","攻撃杖","0","0","0","0","0","0","0","0"
"108251","0","0","0","0","0","53","氷樹杖フロストスタッフ","0","8","0","0","回復杖","1","0","0","1.2","0","0","0","54"
"108252","0","0","0","0","0","58.6","慈宣杖アルテマクラリオン","0","8","0","0","回復杖","0.8","0","0","1","0","0","0","54"
"108253","0","0","0","0","0","66.4","デザートレインケーン","0","8","0","0","回復杖","0.4","0","0","0.6","0","0","0","54"
"108254","0","0","0","0","0","70.4","ローズピスティルスタッフ","0","8","0","0","回復杖","0.4","0","0","0.4","0","0","0","60"
"108281","0","0","0","0","0","0","鍵盤奏鎧チェンバロン","0","8","0","35.2","軽装鎧","2.2","0","0","2.8","0","0","3.4","0"
"108282","0","0","0","0","0","0","デザートクロスメイル","0","8","0","43.4","軽装鎧","1.6","0","0","2.6","0","0","1.8","0"
"108283","0","0","0","0","0","0","ローズエンプレスメイル","0","8","0","51.8","軽装鎧","1.4","0","0","1.8","0","0","1.8","0"
"108284","0","0","0","0","0","0","デモンズペインメイル","0","8","0","53.2","軽装鎧","1.8","0","0","1.8","0","0","1.8","0"
"108311","0","0","0","0","0","0","重奏鎧ブラスホーン","0","8","0","0","重装鎧","5.4","0","0","4.2","0","0","0","123"
"108312","0","0","0","0","0","0","オアシスブループレート","0","8","0","0","重装鎧","3","0","0","4","0","0","0","269"
"108313","0","0","0","0","0","0","ローズデイムプレート","0","8","0","0","重装鎧","2.4","0","0","3.2","0","0","0","362"
"108314","0","0","0","0","0","0","デモンズバインドアーマー","0","8","0","0","重装鎧","3","0","0","3","0","0","0","375"
"108342","0","0","0","0","0","0","デザートシェイドクロース","0","8","0","43.2","服","1.2","0","0","1.8","0","0","0","64"
"108343","0","0","0","0","0","0","ローズプリエステスドレス","0","8","0","49.6","服","1","0","0","1.4","0","0","0","64"
"108371","0","0","2","0","0","44.8","譜唱装ムジカスコア","0","8","0","0","魔法服","1.2","0","0","1.8","0","0","0","0"
"108372","0","0","1","0","0","53.4","オリエントブリーズローブ","0","8","0","0","魔法服","1","0","0","1.2","0","0","0","0"
"108373","0","0","1","0","0","56.8","ローズバロネスドレス","0","8","0","0","魔法服","1","0","0","1.2","0","0","0","0"
"108374","0","0","1","0","0","59.2","カースドデモンズローブ","0","8","0","0","魔法服","1.2","0","0","1.2","0","0","0","0"
"108401","0","0","0","0","0","0","重円奏ホプロンシンバル","0","8","0","30","盾","2.6","0","0","2.6","0","0","0","52"
"108403","0","0","0","0","0","0","ブルーローズシールド","0","8","0","37","盾","2.6","0","0","2.6","0","0","0","52"
"108431","0","0","0","0","0","0","舞奉奏アルパンプス","0","8","0","46.8","靴","1.2","0","0","1.8","0","0","0","0"
"108434","0","0","0","0","0","0","ディアブロスカルぺ","0","8","0","62.2","靴","1","0","0","1","0","0","0","0"
"108462","0","0","0","0","0","40","オアシスアハルディア","0","8","0","0","魔法靴","1.2","0","0","1.8","0","0","0","92"
"108492","0","0","0","0","0","0","デザートウィンドターバン","0","8","0","53.4","帽子","0","0","0","0","0","0","0","105"
"108494","0","0","0","0","0","0","バリアントデモンズホーン","0","8","0","60.4","帽子","0","0","0","0","0","0","0","105"
"108521","0","0","0","0","0","47.8","魔奏帽タンバリンキャスケット","0","8","0","0","魔法帽子","1.2","0","0","1.6","0","0","0","0"
"108523","0","0","0","0","0","54.8","薔薇術士の魔宴帽","0","8","0","0","魔法帽子","1.2","0","0","1.6","0","0","0","0"
"108524","0","0","0","0","0","62.2","エンヴィデモンズホーン","0","8","0","0","魔法帽子","1","0","0","1","0","0","0","0"
"108551","0","0","0","0","0","0","アイスピラーリング","0","8","0","57.2","攻撃アクセサリ","0","0","0","0","0","0","3","0"
"108552","0","0","0","0","0","0","琴樹奏シロフォニア","0","8","0","61.6","攻撃アクセサリ","0","0","0","0","0","0","1.8","0"
"108553","0","0","0","0","0","0","エンシェントルビー","0","8","0","65.4","攻撃アクセサリ","0","0","0","0","0","0","1.8","0"
"108554","0","0","0","0","0","0","ローズルージュペンダント","0","8","0","69","攻撃アクセサリ","0","0","0","0","0","0","1.8","0"
"108581","0","0","0","0","0","0","グリーンオーロラリング","0","8","0","0","防御アクセサリ","5.2","0","0","5.2","0","0","0","59"
"108582","0","0","0","0","0","0","仙撞鼓ティンパニア","0","8","0","0","防御アクセサリ","5.2","0","0","5.2","0","0","0","91"
"108583","0","0","0","0","0","0","エンシェントエメラルド","0","8","0","0","防御アクセサリ","5.4","0","0","5.4","0","0","0","109"
"108584","0","0","0","0","0","0","ローズベルテペンダント","0","8","0","0","防御アクセサリ","5.6","0","0","5.6","0","0","0","124"
"108611","0","0","2.4","0","0","56.2","雪華晶の指輪","0","8","0","0","魔法アクセサリ","0","0","0","0","0","0","0","0"
"108612","0","0","1.4","0","0","61","神謡譜デミスコア","0","8","0","0","魔法アクセサリ","0","0","0","0","0","0","0","0"
"108613","0","0","1.4","0","0","64.8","エンシェントサファイア","0","8","0","0","魔法アクセサリ","0","0","0","0","0","0","0","0"
"108614","0","0","1.4","0","0","68.6","ラピスローズペンダント","0","8","0","0","魔法アクセサリ","0","0","0","0","0","0","0","0"
"109011","0","0","0","0","0","0","デモンヴィクティムソード","0","9","0","84","剣","0","0","0","0","0","0","0.6","40"
"109012","0","0","0","0","0","0","秘剣訃雷返し","0","9","0","87.8","剣","0","0","0","0","0","0","0.6","40"
"109013","0","0","0","0","0","0","バリアントマスト","0","9","0","91.4","剣","0","0","0","0","0","0","0.6","40"
"109014","0","0","0","0","0","0","皇蓉楓刃","0","9","0","95.2","剣","0","0","0","0","0","0","0.6","40"
"109041","0","0","0","0","0","0","デモンズスカーブレード","0","9","0","87.2","刀","0","0","0","0","0","0","1","10"
"109042","0","0","0","0","0","0","刺身刀・匠八","0","9","0","90.8","刀","0","0","0","0","0","0","1","10"
"109043","0","0","0","0","0","0","フィッシャーマンズソード","0","9","0","94.6","刀","0","0","0","0","0","0","1","10"
"109044","0","0","0","0","0","0","大業物・紅一文字","0","9","0","98.4","刀","0","0","0","0","0","0","1","10"
"109071","0","0","0","0","0","0","豪魔ノ爪刃","0","9","0","88.4","短剣","0","0","0","0","0","0","1","0"
"109072","0","0","0","0","0","0","クト・ドフィス","0","9","0","92","短剣","0","0","0","0","0","0","1","0"
"109073","0","0","0","0","0","0","大灯刃アレキサンドリア","0","9","0","95.8","短剣","0","0","0","0","0","0","1","0"
"109074","0","0","0","0","0","0","襲楓裂爪・葉","0","9","0","99.4","短剣","0","0","0","0","0","0","1","0"
"109101","0","0","0","0","0","0","デモンパニッシュフィスト","0","9","0","88","拳","0","0","0","0","0","0","1.4","0"
"109102","0","0","0","0","0","0","鉄観音五百薬缶","0","9","0","91.8","拳","0","0","0","0","0","0","1.4","0"
"109103","0","0","0","0","0","0","海賊王の義手","0","9","0","95.6","拳","0","0","0","0","0","0","1.4","0"
"109104","0","0","0","0","0","0","紅蛙手甲・拳楓","0","9","0","99.2","拳","0","0","0","0","0","0","1.4","0"
"109131","0","0","0","0","0","0","ディアブロマッシェーラ","0","9","0","86.4","弓","0.2","0","0","0.2","0","0","0.8","0"
"109132","0","0","0","0","0","0","スクィーザーボウ","0","9","0","90.2","弓","0.2","0","0","0.2","0","0","0.8","0"
"109133","0","0","0","0","0","0","セイリングシューター","0","9","0","93.8","弓","0.2","0","0","0.2","0","0","0.8","0"
"109134","0","0","0","0","0","0","錦秋弓蔦紅葉","0","9","0","97.6","弓","0.2","0","0","0.2","0","0","0.8","0"
"109161","0","0","0","0","0","0","デビルドミニオンランス","0","9","0","84.8","槍","0.4","0","0","0.4","0","0","0","0"
"109162","0","0","0","0","0","0","ランスオブフォルセッタ","0","9","0","88.6","槍","0.4","0","0","0.4","0","0","0","0"
"109163","0","0","0","0","0","0","ツインオールランス","0","9","0","92.2","槍","0.4","0","0","0.4","0","0","0","0"
"109164","0","0","0","0","0","0","天傘紅槍アキサメ","0","9","0","96","槍","0.4","0","0","0.4","0","0","0","0"
"109191","0","0","0","0","0","0","デモンズデストラクション","0","9","0","86.2","斧","0","0","0","0","0","0","0.6","20"
"109192","0","0","0","0","0","0","ミートマレットアクス","0","9","0","90","斧","0","0","0","0","0","0","0.6","20"
"109193","0","0","0","0","0","0","豪斧大抜錨","0","9","0","93.8","斧","0","0","0","0","0","0","0.6","20"
"109194","0","0","0","0","0","0","撃槌ツルベオトシ","0","9","0","97.4","斧","0","0","0","0","0","0","0.6","20"
"109221","0","0","1.2","0","0","87.6","デモンズコアワンド","0","9","0","0","攻撃杖","0","0","0","0","0","0","0","0"
"109222","0","0","1.2","0","0","91.4","ペール・ア・タルテ","0","9","0","0","攻撃杖","0","0","0","0","0","0","0","0"
"109223","0","0","1.2","0","0","95","ステアリングホイーラー","0","9","0","0","攻撃杖","0","0","0","0","0","0","0","0"
"109224","0","0","1.2","0","0","98.8","公孫樹杖・銀天","0","9","0","0","攻撃杖","0","0","0","0","0","0","0","0"
"109251","0","0","0","0","0","78","ロッドオブデモンズハート","0","9","0","0","回復杖","0.4","0","0","0.4","0","0","0","60"
"109252","0","0","0","0","0","81.8","マジカルレードルスタッフ","0","9","0","0","回復杖","0.4","0","0","0.4","0","0","0","60"
"109253","0","0","0","0","0","85.6","シーバードフローター","0","9","0","0","回復杖","0.4","0","0","0.4","0","0","0","60"
"109254","0","0","0","0","0","89.2","紅葉巫女之枝垂串","0","9","0","0","回復杖","0.4","0","0","0.4","0","0","0","60"
"109281","0","0","0","0","0","0","エプロンライトメイル","0","9","0","58.2","軽装鎧","2","0","0","2","0","0","1.8","0"
"109282","0","0","0","0","0","0","ライトセイラークロス","0","9","0","61.6","軽装鎧","2","0","0","2","0","0","1.8","0"
"109283","0","0","0","0","0","0","恋染紅葉秋模様","0","9","0","65","軽装鎧","2","0","0","2","0","0","1.8","0"
"109284","0","0","0","0","0","0","アーマーオブパワー","0","9","0","68.4","軽装鎧","2","0","0","2","0","0","1.8","0"
"109311","0","0","0","0","0","0","アーマー・デ・タブリエ","0","9","0","0","重装鎧","3.2","0","0","3.2","0","0","0","418"
"109312","0","0","0","0","0","0","ヘビーマリナークロス","0","9","0","0","重装鎧","3.4","0","0","3.4","0","0","0","431"
"109313","0","0","0","0","0","0","唐紅姫武将大鎧","0","9","0","0","重装鎧","3.6","0","0","3.6","0","0","0","444"
"109314","0","0","0","0","0","0","メイルオブヴァーチャー","0","9","0","0","重装鎧","3.6","0","0","3.6","0","0","0","474"
"109341","0","0","0","0","0","0","ベテランシェフクロス","0","9","0","61.8","服","1","0","0","1","0","0","0","64"
"109343","0","0","0","0","0","0","秋風裂装・紅","0","9","0","68.8","服","1","0","0","1","0","0","0","64"
"109371","0","0","1","0","0","62","プロウェイトレスエプロン","0","9","0","0","魔法服","1.6","0","0","1.6","0","0","0","0"
"109372","0","0","1","0","0","65.6","シーナビゲイタークロス","0","9","0","0","魔法服","1.6","0","0","1.6","0","0","0","0"
"109373","0","0","1","0","0","69","姫法師秋草装","0","9","0","0","魔法服","1.6","0","0","1.6","0","0","0","0"
"109374","0","0","1","0","0","72.4","ローブオブドミニオン","0","9","0","0","魔法服","1.6","0","0","1.6","0","0","0","0"
"109401","0","0","0","0","0","0","ハイシールドソーサー","0","9","0","43.2","盾","3","0","0","3","0","0","0","52"
"109402","0","0","0","0","0","0","エスクード・デ・ボランテ","0","9","0","46.6","盾","3","0","0","3","0","0","0","52"
"109432","0","0","0","0","0","0","ウォーターラインランナー","0","9","0","72.6","靴","1","0","0","1","0","0","0","0"
"109434","0","0","0","0","0","0","ヒールオブプリンシパリティ","0","9","0","77.4","靴","1.2","0","0","1.2","0","0","0","0"
"109461","0","0","0","0","0","60.8","タッサ・タロン","0","9","0","0","魔法靴","0.8","0","0","0.8","0","0","0","92"
"109463","0","0","0","0","0","67.6","鳴降遊靴アキヨナガ","0","9","0","0","魔法靴","0.8","0","0","0.8","0","0","0","92"
"109493","0","0","0","0","0","0","秋天紅兜アキシグレ","0","9","0","74.2","帽子","0","0","0","0","0","0","0","105"
"109494","0","0","0","0","0","0","ティアラオブソロネ","0","9","0","77.6","帽子","0","0","0","0","0","0","0","105"
"109522","0","0","0","0","0","74.6","ホライゾンウォッチャー","0","9","0","0","魔法帽子","0.8","0","0","0.8","0","0","0","0"
"109524","0","0","0","0","0","81.4","ハットオブケルビム","0","9","0","0","魔法帽子","0.8","0","0","0.8","0","0","0","0"
"109551","0","0","0","0","0","0","双角魔の首飾り","0","9","0","76.6","攻撃アクセサリ","0","0","0","0","0","0","2","0"
"109552","0","0","0","0","0","0","紅色花飾菓子切包丁","0","9","0","80.2","攻撃アクセサリ","0","0","0","0","0","0","2","0"
"109553","0","0","0","0","0","0","紅海のホイールブローチ","0","9","0","84","攻撃アクセサリ","0","0","0","0","0","0","2","0"
"109554","0","0","0","0","0","0","紅葉扇コチョウモミジ","0","9","0","87.8","攻撃アクセサリ","0","0","0","0","0","0","2","0"
"109581","0","0","0","0","0","0","ディアブロメンブランス","0","9","0","0","防御アクセサリ","6","0","0","6","0","0","0","155"
"109582","0","0","0","0","0","0","翡翠花飾箸","0","9","0","0","防御アクセサリ","6.2","0","0","6.2","0","0","0","171"
"109583","0","0","0","0","0","0","碧海のアンカーブローチ","0","9","0","0","防御アクセサリ","6.4","0","0","6.4","0","0","0","187"
"109584","0","0","0","0","0","0","翠風扇カノコイチョウ","0","9","0","0","防御アクセサリ","6.6","0","0","6.6","0","0","0","202"
"109611","0","0","1.6","0","0","76","デモニックテールタイ","0","9","0","0","魔法アクセサリ","0","0","0","0","0","0","0","0"
"109612","0","0","1.6","0","0","79.6","サファイアフォークヘアピン","0","9","0","0","魔法アクセサリ","0","0","0","0","0","0","0","0"
"109613","0","0","1.6","0","0","83.4","蒼海のフローターブローチ","0","9","0","0","魔法アクセサリ","0","0","0","0","0","0","0","0"
"109614","0","0","1.6","0","0","87.2","碧夜扇イノコカエデ","0","9","0","0","魔法アクセサリ","0","0","0","0","0","0","0","0"
"10001032","0","0","0","0","0","0","ソードオブミカエル","0","10","0","96.8","剣","0","0","0","0","0","0","0.6","60"
"10001033","0","0","0","0","0","0","妖精煌剣アキレアナ","0","10","0","104.2","剣","0","0","0","0","0","0","0.6","60"
"10001034","0","0","0","0","0","0","甘蕉の秘剣","0","10","0","108","剣","0","0","0","0","0","0","0.6","60"
"10001035","0","0","0","0","0","0","オートマトンエクスソード","0","10","0","111.8","剣","0","0","0","0","0","0","0.6","60"
"10001036","0","0","0","0","0","0","蛮骨剣ケントロ","0","10","0","115.4","剣","0","0","0","0","0","0","0.6","60"
"10004032","0","0","0","0","0","0","ブレイドオブルシフェル","0","10","0","102","刀","0","0","0","0","0","0","1","12"
"10004033","0","0","0","0","0","0","妖精舞刀パトロクルス","0","10","0","109.4","刀","0","0","0","0","0","0","1","12"
"10004034","0","0","0","0","0","0","天下一甜瓜刀","0","10","0","113.2","刀","0","0","0","0","0","0","1","12"
"10004035","0","0","0","0","0","0","オートマトンエクスカタナ","0","10","0","117","刀","0","0","0","0","0","0","1","12"
"10004036","0","0","0","0","0","0","滅鱗大刀ミラガイア","0","10","0","120.6","刀","0","0","0","0","0","0","1","12"
"10007032","0","0","0","0","0","0","エッジオブサタナエル","0","10","0","103.2","短剣","0","0","0","0","0","0","1","0"
"10007033","0","0","0","0","0","0","妖精夢刃ダイダミア","0","10","0","110.8","短剣","0","0","0","0","0","0","1","0"
"10007034","0","0","0","0","0","0","未完刃・雲愁","0","10","0","114.6","短剣","0","0","0","0","0","0","1","0"
"10007035","0","0","0","0","0","0","オートマトンエクスダガー","0","10","0","118.4","短剣","0","0","0","0","0","0","1","0"
"10007036","0","0","0","0","0","0","黒帝牙剣チノチタ","0","10","0","122","短剣","0","0","0","0","0","0","1","0"
"10010032","0","0","0","0","0","0","フィストオブウリエル","0","10","0","103.2","拳","0","0","0","0","0","0","1.2","0"
"10010033","0","0","0","0","0","0","妖精幻手カシカモ","0","10","0","110.6","拳","0","0","0","0","0","0","1.2","0"
"10010034","0","0","0","0","0","0","菴羅の手甲","0","10","0","114.4","拳","0","0","0","0","0","0","1.2","0"
"10010035","0","0","0","0","0","0","オートマトンエクスエッジ","0","10","0","118.2","拳","0","0","0","0","0","0","1.2","0"
"10010036","0","0","0","0","0","0","鼎角拳サンジャオロン","0","10","0","121.8","拳","0","0","0","0","0","0","1.2","0"
"10013032","0","0","0","0","0","0","ボウオブラファエル","0","10","0","101.4","弓","0.2","0","0","0.2","0","0","0.8","0"
"10013033","0","0","0","0","0","0","妖精梓弓タミュリス","0","10","0","108.8","弓","0.2","0","0","0.2","0","0","0.8","0"
"10013034","0","0","0","0","0","0","桜桃の枝弓","0","10","0","112.6","弓","0.2","0","0","0.2","0","0","0.8","0"
"10013035","0","0","0","0","0","0","オートマトンエクスボウ","0","10","0","116.4","弓","0.2","0","0","0.2","0","0","0.8","0"
"10013036","0","0","0","0","0","0","滑空葬弓プテロダ","0","10","0","120.2","弓","0.2","0","0","0.2","0","0","0.8","0"
"10016032","0","0","0","0","0","0","ランスオブザドキエル","0","10","0","99.8","槍","0.4","0","0","0.4","0","0","0","0"
"10016033","0","0","0","0","0","0","妖精翅槍メネラウス","0","10","0","107.2","槍","0.4","0","0","0.4","0","0","0","0"
"10016034","0","0","0","0","0","0","覆盆子の晶槍","0","10","0","111","槍","0.4","0","0","0.4","0","0","0","0"
"10016035","0","0","0","0","0","0","オートマトンエクスランス","0","10","0","114.8","槍","0.4","0","0","0.4","0","0","0","0"
"10016036","0","0","0","0","0","0","穿角槍モノクロニウス","0","10","0","118.4","槍","0.4","0","0","0.4","0","0","0","0"
"10019032","0","0","0","0","0","0","アクスオブカマエル","0","10","0","99","斧","0","0","0","0","0","0","0.6","40"
"10019033","0","0","0","0","0","0","妖精揚斧モンテズマ","0","10","0","106.4","斧","0","0","0","0","0","0","0.6","40"
"10019034","0","0","0","0","0","0","麝香猫果の剛槌","0","10","0","110.2","斧","0","0","0","0","0","0","0.6","40"
"10019035","0","0","0","0","0","0","オートマトンエクスプレス","0","10","0","114","斧","0","0","0","0","0","0","0.6","40"
"10019036","0","0","0","0","0","0","渦殻斧アンモクラッシャー","0","10","0","117.6","斧","0","0","0","0","0","0","0.6","40"
"10022032","0","0","1.2","0","0","102.6","ワンドオブヨフィエル","0","10","0","0","攻撃杖","0","0","0","0","0","0","0","0"
"10022033","0","0","1.2","0","0","110","妖精崩杖キプリス","0","10","0","0","攻撃杖","0","0","0","0","0","0","0","0"
"10022034","0","0","1.2","0","0","113.8","林檎杖・北斗","0","10","0","0","攻撃杖","0","0","0","0","0","0","0","0"
"10022035","0","0","1.2","0","0","117.6","オートマトンエクスロッド","0","10","0","0","攻撃杖","0","0","0","0","0","0","0","0"
"10022036","0","0","1.2","0","0","121.2","竜杖ゲオステルンベルギア","0","10","0","0","攻撃杖","0","0","0","0","0","0","0","0"
"10025032","0","0","0","0","0","93","ロッドオブガブリエル","0","10","0","0","回復杖","0.4","0","0","0.4","0","0","0","60"
"10025033","0","0","0","0","0","100.4","妖精回杖アナクシビア","0","10","0","0","回復杖","0.4","0","0","0.4","0","0","0","60"
"10025034","0","0","0","0","0","104.2","葡萄杖・竜眼","0","10","0","0","回復杖","0.4","0","0","0.4","0","0","0","60"
"10025035","0","0","0","0","0","108","オートマトンエクスバトン","0","10","0","0","回復杖","0.4","0","0","0.4","0","0","0","60"
"10025036","0","0","0","0","0","111.8","秘封杖アンバーコフィン","0","10","0","0","回復杖","0.4","0","0","0.4","0","0","0","60"
"10028032","0","0","0","0","0","0","妖精輝装クーフーリン","0","10","0","73.4","軽装鎧","2.2","0","0","2.2","0","0","1.6","0"
"10028033","0","0","0","0","0","0","白蓮閣の鱗鎧","0","10","0","76.8","軽装鎧","2.2","0","0","2.2","0","0","1.6","0"
"10028034","0","0","0","0","0","0","オートマトンエグゾスカル","0","10","0","80.2","軽装鎧","2.2","0","0","2.2","0","0","1.6","0"
"10028035","0","0","0","0","0","0","絶滅骸装タイラント","0","10","0","81.8","軽装鎧","2.4","0","0","2.4","0","0","1.6","0"
"10028036","0","0","0","0","0","0","クルセイダープレートＲ","0","10","0","85.2","軽装鎧","2.4","0","0","2.4","0","0","1.6","0"
"10031032","0","0","0","0","0","0","妖精鎧甲オーベロン","0","10","0","0","重装鎧","3.8","0","0","3.8","0","0","0","518"
"10031033","0","0","0","0","0","0","鳳梨の重殻鎧","0","10","0","0","重装鎧","3.8","0","0","3.8","0","0","0","548"
"10031034","0","0","0","0","0","0","オートマトンエグゾシェル","0","10","0","0","重装鎧","3.8","0","0","3.8","0","0","0","578"
"10031035","0","0","0","0","0","0","撃滅鱗装ギガント","0","10","0","0","重装鎧","4","0","0","4","0","0","0","592"
"10031036","0","0","0","0","0","0","バイオレットアーマーＲ","0","10","0","0","重装鎧","4","0","0","4","0","0","0","622"
"10034032","0","0","0","0","0","0","妖精舞装アヌーン","0","10","0","75.8","服","1.2","0","0","1.2","0","0","0","74"
"10034034","0","0","0","0","0","0","オートマトンジャケット","0","10","0","82.8","服","1.2","0","0","1.2","0","0","0","74"
"10034036","0","0","0","0","0","0","蒼天のローブＲ","0","10","0","86.6","服","1.4","0","0","1.4","0","0","0","84"
"10037032","0","0","1","0","0","77.2","妖精麗装ティターニア","0","10","0","0","魔法服","1.8","0","0","1.8","0","0","0","0"
"10037033","0","0","1","0","0","80.6","葡萄柚の霊装","0","10","0","0","魔法服","1.8","0","0","1.8","0","0","0","0"
"10037034","0","0","1","0","0","84.2","オートマトンエグゾスーツ","0","10","0","0","魔法服","1.8","0","0","1.8","0","0","0","0"
"10037035","0","0","1","0","0","85.6","幻蝦霊装アノーマリー","0","10","0","0","魔法服","2","0","0","2","0","0","0","0"
"10037036","0","0","1","0","0","89","聖者のローブＲ","0","10","0","0","魔法服","2","0","0","2","0","0","0","0"
"10040032","0","0","0","0","0","0","妖精叢盾スプリガン","0","10","0","74.2","盾","0","0","0","0","0","0","0","105"
"10040033","0","0","0","0","0","0","麝香猫果の薫盾","0","10","0","61.6","盾","3","0","0","3","0","0","0","72"
"10040035","0","0","0","0","0","0","激突重盾トライセラ","0","10","0","66.4","盾","3.2","0","0","3.2","0","0","0","72"
"10040036","0","0","0","0","0","0","ガーディアンシールドＲ","0","10","0","70","盾","3.2","0","0","3.2","0","0","0","72"
"10043033","0","0","0","0","0","0","翠華西瓜の海水駄","0","10","0","87.8","靴","1.2","0","0","1.2","0","0","0","0"
"10043035","0","0","0","0","0","0","餓竜疾靴デュアルラプター","0","10","0","92.6","靴","1.4","0","0","1.4","0","0","0","0"
"10046032","0","0","0","0","0","77","妖精舞沓シルキー","0","10","0","0","魔法靴","0.8","0","0","0.8","0","0","0","100"
"10046033","0","0","0","0","0","80.4","紅玉苺の短靴","0","10","0","0","魔法靴","0.8","0","0","0.8","0","0","0","100"
"10046036","0","0","0","0","0","88.8","ネクロマンサーブーツＲ","0","10","0","0","魔法靴","1","0","0","1","0","0","0","100"
"10049034","0","0","0","0","0","0","オートマトンバイザー","0","10","0","91.2","帽子","0","0","0","0","0","0","0","105"
"10052034","0","0","0","0","0","95","オートマトンフルフェイス","0","10","0","0","魔法帽子","0.8","0","0","0.8","0","0","0","0"
"10052035","0","0","0","0","0","98.6","翼竜額冠ロンギケプス","0","10","0","0","魔法帽子","0.8","0","0","0.8","0","0","0","0"
"10055032","0","0","0","0","0","0","リングオブメタトロン","0","10","0","91.6","攻撃アクセサリ","0","0","0","0","0","0","1.8","0"
"10055033","0","0","0","0","0","0","妖精晶翅ヴァハ","0","10","0","99","攻撃アクセサリ","0","0","0","0","0","0","1.8","0"
"10055034","0","0","0","0","0","0","紅玉の徽章","0","10","0","102.8","攻撃アクセサリ","0","0","0","0","0","0","1.8","0"
"10055035","0","0","0","0","0","0","クリムゾンデルタ","0","10","0","106.6","攻撃アクセサリ","0","0","0","0","0","0","1.8","0"
"10055036","0","0","0","0","0","0","紅飾ラディオドンタ","0","10","0","110.4","攻撃アクセサリ","0","0","0","0","0","0","1.8","0"
"10058032","0","0","0","0","0","0","リングオブセフィロト","0","10","0","0","防御アクセサリ","6.6","0","0","6.6","0","0","0","236"
"10058033","0","0","0","0","0","0","妖精踊翅ネヴァン","0","10","0","0","防御アクセサリ","6.8","0","0","6.8","0","0","0","284"
"10058034","0","0","0","0","0","0","鬼木天蓼の徽章","0","10","0","0","防御アクセサリ","6.8","0","0","6.8","0","0","0","318"
"10058035","0","0","0","0","0","0","ヴェルデスクエア","0","10","0","0","防御アクセサリ","6.8","0","0","6.8","0","0","0","352"
"10058036","0","0","0","0","0","0","碧飾ケロニオイデア","0","10","0","0","防御アクセサリ","7","0","0","7","0","0","0","367"
