aed5daf44f1a6944c3c83430372550863533d1e6f56ecff918be029555fdd1e6,d81348213b88663306787043a5ebf5327225c803cd0e1deee44bcc53a601d2e7,a66e64cd544554e07945d3fbdfca703893b5729347c939345ae6265063da2525,c303590df8465810d0b0b6904aff778b9433512263c2618f0dfce7e32e9e1136,e674171ac3ac212ec38ec13605fd7472efdd7395aa526837d3d3d688d9e16b24,10895aa5b093b8c58cd1e70ccd5dc11d5e47159d8ab1069b2978abb5a0c8bf7a,78d33f665d0c4cd17754ec0de93f587b04ffaefe02d8e96e7e88134e6c9ee0bc,9c8eac92da1a6e7e8609e1c4088e04d4023c0d19fd5c7162382c168ceeae0675,5d2e9a40fe96a565e8fbe61fcea22fb8d560fbbbbd056439ebcffe81a5e065fa,5fb2961e1c32d4beddd3ce8c52fde4d27e2b97e5f7064af5b4cdfc8398011045,063a31e7e4c676ab6c1f544a0fd922992355205f049ca3de5f38ae1f6bcf0081
"3","0.3","","","","","1","idle_normal","5152066","110311","66082"
"3","0.3","","","","","1","cool_idle","5152066","107811","66083"
"3","0.3","","","","","1","sad_idle_normal","5152066","113511","66084"
"21","","","","0","","0","vo_rag_1004","5152066","vo_rag","66085"
"11","10","0","5","1","0.5","10","次は腕と脚の曲げ伸ばしですよ\nはりきっていきましょう","5152066","132111","66086"
"93","","","","","","","0","5152066","5","66087"
"91","","","","0","","0","","5152066","66086","66088"
"3","0.3","","","","","1","radio_stretch1_loop_surprise1","5152066","131911","66089"
"3","0.3","","","","","1","radio_stretch1_loop","5152066","132111","66090"
"3","0.3","","","","","1","radio_stretch1_loop","5152066","4","66091"
"93","","","","0","","0","","5152066","0.1","66092"
"3","0.3","","","","","1","radio_stretch1_loop","5152066","107511","66093"
"3","0.3","","","","","1","radio_stretch1_loop","5152066","107611","66094"
"3","0.3","","","","","1","radio_stretch1_loop","5152066","126911","66095"
"3","0.3","","","","","1","radio_stretch1_loop","5152066","110311","66096"
"3","0.3","","","","","1","radio_stretch1_loop","5152066","107811","66097"
"3","0.3","","","","","1","radio_stretch1_loop","5152066","113511","66098"
"93","","","","0","","0","","5152066","2","66099"
"21","","","","0","","0","vo_rag_1005","5152066","vo_rag","66100"
"11","-10","0","5","1","0.5","10","よいしょ、よいしょ……！","5152066","131911","66101"
"93","","","","","","","0","5152066","5","66102"
"91","","","","0","","0","","5152066","66101","66103"
"93","","","","","","","0","5152066","0.3","66104"
"3","0.3","","","","","1","radio_talk_normal","5152066","131911","66105"
"3","0.3","","","","","1","wish_idle_normal","5152066","132111","66106"
"3","0.3","","","","","1","cool_idle","5152066","4","66107"
"93","","","","","","","0","5152066","0.1","66108"
"3","0.3","","","","","1","idle_normal","5152066","107511","66109"
"3","0.3","","","","","1","wish_idle","5152066","107611","66110"
"3","0.3","","","","","1","wish_idle_normal","5152066","126911","66111"
"3","0.3","","","","","1","idle_normal","5152066","110311","66112"
"3","0.3","","","","","1","cool_idle","5152066","107811","66113"
"3","0.3","","","","","1","sad_idle_normal","5152066","113511","66114"
"21","","","","0","","0","vo_rag_1006","5152066","vo_rag","66115"
"11","-10","0","5","1","0.5","10","さあ、今度は横曲げの運動よ\n弾みをつけてやってね","5152066","131911","66116"
"93","","","","","","","0","5152066","4.3","66117"
"91","","","","0","","0","","5152066","66116","66118"
"3","0.2","","","","","1","radio_stretch2_loop","5152066","131911","66119"
"3","0.2","","","","","1","radio_stretch2_loop_normal2","5152066","132111","66120"
"3","0.2","","","","","1","radio_stretch2_loop_talk2","5152066","4","66121"
"93","","","","0","","0","","5152066","0.2","66122"
"3","0.2","","","","","1","radio_stretch2R_loop","5152066","107511","66123"
"3","0.2","","","","","1","radio_stretch2R_loop","5152066","107611","66124"
"3","0.2","","","","","1","radio_stretch2R_loop","5152066","126911","66125"
"3","0.2","","","","","1","radio_stretch2R_loop","5152066","110311","66126"
"3","0.2","","","","","1","radio_stretch2R_loop","5152066","107811","66127"
"3","0.2","","","","","1","radio_stretch2R_loop","5152066","113511","66128"
"93","","","","0","","0","","5152066","1.5","66129"
"11","-10","0","5","1","0","20","ふっ、ふっ、ふっ……","5152066","4","66130"
"93","","","","","","","0","5152066","0.2","66131"
"21","","","","0","","0","vo_rag_1007","5152066","vo_rag","66132"
"93","","","","","","","0","5152066","2.5","66133"
"91","","","","0","","0","","5152066","66130","66134"
"21","","","","0","","0","vo_rag_1008","5152066","vo_rag","66135"
"11","10","0","5","1","0.5","10","なんというキレのある動き……\nさすがです、姉様","5152066","132111","66136"
"93","","","","","","","0","5152066","4.5","66137"
"91","","","","0","","0","","5152066","66136","66138"
"93","","","","","","","0","5152066","0.5","66139"
"3","0.2","1","0","radio_victory_loop_normal2","","0","radio_victory_in_normal2","5152066","131911","66140"
"3","0.2","1","0","radio_victory_loop_normal2","","0","radio_victory_in_normal2","5152066","132111","66141"
"3","0.2","1","0","radio_victory_loop","","0","radio_victory_in","5152066","4","66142"
"3","0.2","","","","","1","idle_normal","5152066","107511","66143"
"3","0.2","","","","","1","wish_idle","5152066","107611","66144"
"3","0.2","","","","","1","wish_idle_normal","5152066","126911","66145"
"3","0.2","","","","","1","idle_normal","5152066","110311","66146"
"3","0.2","","","","","1","cool_idle","5152066","107811","66147"
"3","0.2","","","","","1","sad_idle_normal","5152066","113511","66148"
"21","","","","0","","0","vo_rag_1009","5152066","vo_rag","66149"
"11","-10","0","5","1","0.5","10","最後は両手を掲げて、びくとりー！","5152066","131911","66150"
"93","","","","0","","0","","5152066","1.5","66151"
"3","0.2","1","0","radio_victory_loop_normal2","","0","radio_victory_in_normal2","5152066","107511","66152"
"3","0.2","1","0","radio_victory_loop_normal2","","0","radio_victory_in_normal2","5152066","107611","66153"
"3","0.2","1","0","radio_victory_loop","","0","radio_victory_in","5152066","126911","66154"
"3","0.2","1","0","radio_victory_loop_normal2","","0","radio_victory_in_normal2","5152066","110311","66155"
"3","0.2","1","0","radio_victory_loop_normal2","","0","radio_victory_in_normal2","5152066","107811","66156"
"3","0.2","1","0","radio_victory_loop_normal2","","0","radio_victory_in_normal2","5152066","113511","66157"
"93","","","","","","","0","5152066","0.8","66158"
"3","0.2","1","0","radio_victory_idle","","0","radio_victory_out","5152066","131911","66159"
"93","","","","","","","0","5152066","1.8","66160"
"91","","","","0","","0","","5152066","66150","66161"
"3","0.2","1","0","radio_victory_idle","","0","radio_victory_out","5152066","132111","66162"
"3","0.2","1","0","radio_victory_idle_talk2","","0","radio_victory_out_talk2","5152066","4","66163"
"3","0.2","1","0","radio_victory_idle","","0","radio_victory_out","5152066","107511","66164"
"3","0.2","1","0","radio_victory_idle","","0","radio_victory_out","5152066","107611","66165"
"3","0.2","1","0","radio_victory_idle","","0","radio_victory_out","5152066","126911","66166"
"3","0.2","1","0","radio_victory_idle","","0","radio_victory_out","5152066","110311","66167"
"3","0.2","1","0","radio_victory_idle","","0","radio_victory_out","5152066","107811","66168"
"3","0.2","1","0","radio_victory_idle","","0","radio_victory_out","5152066","113511","66169"
"21","","","","0","","0","vo_rag_1010","5152066","vo_rag","66170"
"3","0","0","","","","","0610_in","5152066","2","66171"
"27","0","0","1","0.5","","0.5","bgm_MC173B","5152066","bgm_MC173B","66172"
"23","","","","","","0","se_10058300_radio_finish","5152066","se_10058300","66173"
"37","","","","","","","finish","5152066","2","66174"
"93","","","","0","","0","1","5152066","0.4","66175"
"3","0","0","","","","0","0610_mid","5152066","2","66176"
"92","","","","0","","0","","5152066","","66177"
"3","0","0","0","empty","","0","0610_out","5152066","2","66178"
"93","","","","0","","0","0","5152066","0.3","66179"
"3","0.2","1","0","pack_vic_idle","","0","pack_vic_in","5152066","5","66180"
"23","","","","","","0","se_10058300_pack_appear","5152066","se_10058300","66181"
"3","0.2","","","","","1","radio_victory_idle","5152066","131911","66182"
"93","","","","0","","0","","5152066","0.1","66183"
"3","0.2","","","","","1","radio_victory_idle","5152066","132111","66184"
"3","0.2","","","","","1","radio_victory_idle_talk2","5152066","4","66185"
"93","","","","0","","0","","5152066","0.1","66186"
"3","0.2","","","","","1","radio_victory_lookup2_idle","5152066","107511","66187"
"3","0.2","","","","","1","radio_victory_lookup_idle","5152066","107611","66188"
"3","0.2","","","","","1","radio_victory_lookup_idle","5152066","126911","66189"
"3","0.2","","","","","1","radio_victory_lookup2_idle","5152066","110311","66190"
"3","0.2","","","","","1","radio_victory_lookup2_idle","5152066","107811","66191"
"3","0.2","","","","","1","radio_victory_lookup_idle","5152066","113511","66192"
"93","","","","0","","0","","5152066","0.3","66193"
"21","","","","0","","0","vo_rag_1011","5152066","vo_rag","66194"
"11","0","1","5","1","0","10","びくとりー！","5152066","5","66195"
"91","","","","0","","0","","5152066","0","66196"
"23","","","","","","0","se_10058300_emotion_laugh","5152066","se_10058300","66197"
"32","","","","","","","1","5152066","17","66198"
"3","0.2","1","0","sad_idle_joy","","0","smile2_joy","5152066","131911","66199"
"3","0.2","","","","","1","wish_talk","5152066","132111","66200"
"3","0.2","1","0","doya_idle","","0","doya_in_normal","5152066","4","66201"
"3","0.2","1","0","handsup_loop","","0","handsup_in","5152066","107511","66202"
"3","0.2","","","","","1","wish_idle_dere","5152066","107611","66203"
"3","0.2","","","","","1","wish2_idle","5152066","126911","66204"
"3","0.2","","","","","1","joy_idle","5152066","110311","66205"
"3","0.2","1","0","cool_talk_dere2","","0","cool_in_dere2","5152066","107811","66206"
"3","0.2","","","","","1","wish_talk_joy_shy","5152066","113511","66207"
"93","","","","","","","","5152066","2","66208"
"32","","","","","","","1","5152066","4","66209"
"93","","","","","","","","5152066","1","66210"
"93","","","","","","","0","5152066","0.5","66211"
"101","","","","","","","","5152066","66213","66212"
"25","","","","","","","bgm_MC173B","5152066","bgm_MC173B","66213"
"22","","","","","","","0","5152066","0","66214"
"1","1.5","-254","0","-60","top_idle_normal","53","107511","5152067","1","67001"
"93","","","","","","","0","5152067","0.5","67002"
"101","","","","","","","","5152067","67004","67003"
"3","0.2","1","0","top_doya_talk","","0","top_doya_in","5152067","107511","67004"
"21","","","","0","","0","vo_rag_0101","5152067","vo_rag","67005"
"11","80","1","-92","1","0","10","どんな体操でも楽しむ準備は万全です。一緒にがんばりましょう！","5152067","107511","67006"
"93","","","","","","","1","5152067","3.7","67007"
"102","","","","","","0","0","5152067","0","67008"
"1","1.5","-254","0","-60","top_idle_normal","53","107511","5152068","1","68001"
"93","","","","","","","0","5152068","0.5","68002"
"101","","","","","","","","5152068","68004","68003"
"3","0.2","","","","","1","top_surprise3_loop","5152068","107511","68004"
"21","","","","0","","0","vo_rag_0102","5152068","vo_rag","68005"
"11","80","1","-92","1","0","10","体操した後に食べるごはん…これはもう絶対おいしいですよ☆","5152068","107511","68006"
"93","","","","","","","1","5152068","3.6","68007"
"102","","","","","","0","0","5152068","0","68008"
"1","1.5","-254","0","-60","top_idle_normal","53","107611","5152069","1","69001"
"93","","","","","","","0","5152069","0.5","69002"
"101","","","","","","","","5152069","69004","69003"
"3","0.2","","","","","1","top_sad_talk","5152069","107611","69004"
"21","","","","0","","0","vo_rag_0201","5152069","vo_rag","69005"
"11","80","1","-92","1","0","10","ここで習った体操のことは、必ずや主さまにお伝えいたします","5152069","107611","69006"
"93","","","","","","","1","5152069","3.3","69007"
"102","","","","","","0","0","5152069","0","69008"
"1","1.5","-254","0","-60","top_idle_normal","53","107611","5152070","1","70001"
"93","","","","","","","0","5152070","0.5","70002"
"101","","","","","","","","5152070","70004","70003"
"3","0.2","","","","","1","top_wish_talk_normal","5152070","107611","70004"
"21","","","","0","","0","vo_rag_0202","5152070","vo_rag","70005"
"11","80","1","-92","1","0","10","押されたスタンプは努力の証。大切な宝物となることでしょう","5152070","107611","70006"
"93","","","","","","","1","5152070","3.3","70007"
"102","","","","","","0","0","5152070","0","70008"
"1","1.5","-254","0","-60","top_idle_normal","53","107811","5152071","1","71001"
"93","","","","","","","0","5152071","0.5","71002"
"101","","","","","","","","5152071","71004","71003"
"3","0.2","1","0","top_cool_talk","","0","top_cool_in","5152071","107811","71004"
"21","","","","0","","0","vo_rag_0301","5152071","vo_rag","71005"
"11","80","1","-92","1","0","10","ほら、シャキッとしなさい。ダラダラやってるとケガするわよ","5152071","107811","71006"
"93","","","","","","","1","5152071","3.8","71007"
"102","","","","","","0","0","5152071","0","71008"
"1","1.5","-254","0","-60","top_idle_normal","53","107811","5152072","1","72001"
"93","","","","","","","0","5152072","0.5","72002"
"101","","","","","","","","5152072","72004","72003"
"3","0.2","1","0.2","top_armcrossed_talk_nervous","","0","top_armcrossed_talk_shy","5152072","107811","72004"
"21","","","","0","","0","vo_rag_0302","5152072","vo_rag","72005"
"11","80","1","-92","1","0","10","子どもじゃあるまいしスタンプでよろこんだりは…悪くないわね","5152072","107811","72006"
"93","","","","","","","1","5152072","3.2","72007"
"102","","","","","","0","0","5152072","0","72008"
"1","1.5","-254","0","-60","top_idle_normal","53","131911","5152073","1","73001"
"93","","","","","","","0","5152073","0.5","73002"
"101","","","","","","","","5152073","73004","73003"
"3","0.2","","","","","1","top_wish_talk_joy","5152073","131911","73004"
"21","","","","0","","0","vo_rag_0401","5152073","vo_rag","73005"
"11","80","1","-92","1","0","10","夏の海辺でラジーオタイソーができるなんて、すごーく楽しみ！","5152073","131911","73006"
"93","","","","","","","1","5152073","3.6","73007"
"102","","","","","","0","0","5152073","0","73008"
"1","1.5","-254","0","-60","top_idle_normal","53","131911","5152074","1","74001"
"93","","","","","","","0","5152074","0.5","74002"
"101","","","","","","","","5152074","74004","74003"
"3","0.2","","0","","","1","top_gutsB_talk","5152074","131911","74004"
"21","","","","0","","0","vo_rag_0402","5152074","vo_rag","74005"
"11","80","1","-92","1","0","10","みんなのタイソーも教えてもらえるのよ。しゃかりき頑張るわ！","5152074","131911","74006"
"93","","","","","","","1","5152074","3.6","74007"
"102","","","","","","0","0","5152074","0","74008"
"1","1.9","-330","0","-10","empty","60","131911","5152075","1","75001"
"5","1.9","-330","0","-10","empty","61","1","5152075","1","75002"
"1","1.9","-315","0","-192","empty","58","132111","5152075","1","75003"
"5","1.9","-315","0","-192","empty","59","2","5152075","1","75004"
"5","1.9","-312","0","163","empty","57","4","5152075","4","75005"
"1","1.75","-165","0","-132","empty","54","107511","5152075","1","75006"
"1","1.75","-175","0","-292","empty","55","107811","5152075","1","75007"
"1","1.75","-190","0","-452","empty","56","107611","5152075","1","75008"
"1","1.75","-165","1","105","empty","51","110311","5152075","1","75009"
"1","1.75","-175","1","265","empty","52","126911","5152075","1","75010"
"1","1.75","-190","1","425","empty","53","113511","5152075","1","75011"
"5","1.9","-324","0","15","empty","59","5","5152075","5","75012"
"31","0","1","","0","","0","90","5152075","90","75013"
"91","","","","","","","0","5152075","0","75014"
"93","","","","","","","0","5152075","0.6","75015"
"32","","","","","","","1","5152075","90","75016"
"93","","","","","","","0","5152075","0.1","75017"
"3","0","","","","","0","comp_victory_F_noFace","5152075","131911","75018"
"3","0","","","","","0","comp_victory_F_emilia","5152075","1","75019"
"3","0","","","","","0","comp_victory_F_noFace","5152075","132111","75020"
"3","0","","","","","0","comp_victory_F_rem","5152075","2","75021"
"3","0","","","","","0","comp_victory_F","5152075","4","75022"
"3","0","","","","","0","comp_victory_B","5152075","107511","75023"
"3","0","","","","","0","comp_victory_B","5152075","107811","75024"
"3","0","","","","","0","comp_victory_B_kokkoro","5152075","107611","75025"
"3","0","","","","","0","comp_victory_B","5152075","110311","75026"
"3","0","","","","","0","comp_victory_B","5152075","126911","75027"
"3","0","","","","","0","comp_victory_B","5152075","113511","75028"
"3","0","1","0","pack_comp_vic_idle","","0","pack_comp_vic_in","5152075","5","75029"
"93","","","","","","","0","5152075","4.5","75030"
"37","","","","","","","out","5152075","90","75031"
"6","0.1","0","0","1","","1","1","5152075","131911","75032"
"6","0.1","0","0","1","","1","1","5152075","1","75033"
"6","0.1","0","0","1","","1","1","5152075","132111","75034"
"6","0.1","0","0","1","","1","1","5152075","2","75035"
"6","0.1","0","0","1","","1","1","5152075","4","75036"
"6","0.1","0","0","1","","1","1","5152075","107511","75037"
"6","0.1","0","0","1","","1","1","5152075","107811","75038"
"6","0.1","0","0","1","","1","1","5152075","107611","75039"
"6","0.1","0","0","1","","1","1","5152075","110311","75040"
"6","0.1","0","0","1","","1","1","5152075","126911","75041"
"6","0.1","0","0","1","","1","1","5152075","113511","75042"
"6","0.1","0","0","1","","1","1","5152075","5","75043"
"93","","","","","","","0","5152075","1","75044"
