f5bf21730f49783091f8420ace40a650f2e0235620bf5afc116eebaaf2e9334b,76d18c62c9ff233def56900bd1cd9fd4112caa8d2aa9786ed48cf08786d7c91d,3c55e042d8553540ac873ce88fb8bf9861a156d5c906c7b369c08366258caa66,451a8a78eee65637e070d212126690b5493a17f23c190d54606b0e49f753b0df,e2128ca8f027871605375a40283d804c8516b6a49e66a02c07cb4f7b349c7e6e,6bbde61ae620e1cb2c3da604998eb93b347f585c357759d369ebf512d9596937,51051871d4be2bff359cdc27f1aab96c743bf56312b9a1aaa8328d6bc97dbee5,05b10989f62025a4c7fb7c8da0dcca41f87b4539a8c58dea566a6b0e961fde03,174fd910591f7606ccd694e9cbde83bc447963e349b720360f6a13989577a7ec,64e33be743d23624ea546501d607966d18385cbc9152e79351dee7f6be20476c,15fe1e7121699a9e1810750d4fe2dce435c369c1ca3e9595af6323b40827adf9,f51827ae016c5fce052a9078420ef7c581db5cac7a3366dafb11cc6661ac0293,131c575a61be3b9a6844346bd5ac3d1bcc31def2935a6ffef9163cc8d714d960,35972eafab9315834d0b35ae417fb1f36444fcde0fe2ed07071387b9fdcecd59,dc738c13afb308e434e0c7ee5170d3fff5b25b7d044c84dfca1ecc64fe18b872,9272d4314443f330b39b06d6897353dbcbb40cec5e463fde0c8017a2c88ded7c
"8","0","30","0","0","20","91002","0","0","2","0","0","90006","2","0","1059111"
"8","0","40","0","0","25","91002","0","0","2","0","0","90006","2","0","1059112"
"8","0","50","0","0","30","91002","0","0","2","0","0","90006","2","0","1059113"
"8","0","60","0","0","40","91002","0","0","2","0","0","90006","2","0","1059114"
"8","0","100","0","0","80","91002","0","0","2","31043","0","90006","2","1","1059115"
"12","0","0","0","0","25000","94002","0","0","0","0","0","0","0","0","1059116"
"8","0","20","0","0","40","91002","0","0","2","0","0","90006","2","0","1060101"
"8","0","30","0","0","50","91002","0","0","2","0","0","90006","2","0","1060102"
"8","0","40","0","0","75","91002","0","0","2","0","0","90006","2","0","1060103"
"8","0","50","0","0","100","91002","0","0","2","0","0","90006","2","0","1060104"
"8","0","100","0","0","150","91002","0","0","2","31018","0","90006","2","2","1060105"
"8","0","20","0","0","20","91002","0","0","2","0","0","90006","2","0","1060106"
"8","0","30","0","0","25","91002","0","0","2","0","0","90006","2","0","1060107"
"8","0","40","0","0","30","91002","0","0","2","0","0","90006","2","0","1060108"
"8","0","50","0","0","40","91002","0","0","2","0","0","90006","2","0","1060109"
"8","0","100","0","0","80","91002","0","0","2","31018","0","90006","2","1","1060110"
"8","0","30","0","0","20","91002","0","0","2","0","0","90006","2","0","1060111"
"8","0","40","0","0","25","91002","0","0","2","0","0","90006","2","0","1060112"
"8","0","50","0","0","30","91002","0","0","2","0","0","90006","2","0","1060113"
"8","0","60","0","0","40","91002","0","0","2","0","0","90006","2","0","1060114"
"8","0","100","0","0","80","91002","0","0","2","31018","0","90006","2","1","1060115"
"12","0","0","0","0","25000","94002","0","0","0","0","0","0","0","0","1060116"
"8","0","20","0","0","40","91002","0","0","2","0","0","90006","2","0","1061101"
"8","0","30","0","0","50","91002","0","0","2","0","0","90006","2","0","1061102"
"8","0","40","0","0","75","91002","0","0","2","0","0","90006","2","0","1061103"
"8","0","50","0","0","100","91002","0","0","2","0","0","90006","2","0","1061104"
"8","0","100","0","0","150","91002","0","0","2","31145","0","90006","2","2","1061105"
"8","0","20","0","0","20","91002","0","0","2","0","0","90006","2","0","1061106"
"8","0","30","0","0","25","91002","0","0","2","0","0","90006","2","0","1061107"
"8","0","40","0","0","30","91002","0","0","2","0","0","90006","2","0","1061108"
"8","0","50","0","0","40","91002","0","0","2","0","0","90006","2","0","1061109"
"8","0","100","0","0","80","91002","0","0","2","31145","0","90006","2","1","1061110"
"8","0","30","0","0","20","91002","0","0","2","0","0","90006","2","0","1061111"
"8","0","40","0","0","25","91002","0","0","2","0","0","90006","2","0","1061112"
"8","0","50","0","0","30","91002","0","0","2","0","0","90006","2","0","1061113"
"8","0","60","0","0","40","91002","0","0","2","0","0","90006","2","0","1061114"
"8","0","100","0","0","80","91002","0","0","2","31145","0","90006","2","1","1061115"
"12","0","0","0","0","25000","94002","0","0","0","0","0","0","0","0","1061116"
"8","0","20","0","0","40","91002","0","0","2","0","0","90006","2","0","1063101"
"8","0","30","0","0","50","91002","0","0","2","0","0","90006","2","0","1063102"
"8","0","40","0","0","75","91002","0","0","2","0","0","90006","2","0","1063103"
"8","0","50","0","0","100","91002","0","0","2","0","0","90006","2","0","1063104"
"8","0","100","0","0","150","91002","0","0","2","31025","0","90006","2","2","1063105"
"8","0","20","0","0","20","91002","0","0","2","0","0","90006","2","0","1063106"
"8","0","30","0","0","25","91002","0","0","2","0","0","90006","2","0","1063107"
"8","0","40","0","0","30","91002","0","0","2","0","0","90006","2","0","1063108"
"8","0","50","0","0","40","91002","0","0","2","0","0","90006","2","0","1063109"
"8","0","100","0","0","80","91002","0","0","2","31025","0","90006","2","1","1063110"
"8","0","30","0","0","20","91002","0","0","2","0","0","90006","2","0","1063111"
"8","0","40","0","0","25","91002","0","0","2","0","0","90006","2","0","1063112"
"8","0","50","0","0","30","91002","0","0","2","0","0","90006","2","0","1063113"
"8","0","60","0","0","40","91002","0","0","2","0","0","90006","2","0","1063114"
"8","0","100","0","0","80","91002","0","0","2","31025","0","90006","2","1","1063115"
"12","0","0","0","0","25000","94002","0","0","0","0","0","0","0","0","1063116"
"8","0","20","0","0","40","91002","0","0","2","0","0","90006","2","0","1064101"
"8","0","30","0","0","50","91002","0","0","2","0","0","90006","2","0","1064102"
"8","0","40","0","0","75","91002","0","0","2","0","0","90006","2","0","1064103"
"8","0","50","0","0","100","91002","0","0","2","0","0","90006","2","0","1064104"
"8","0","100","0","0","150","91002","0","0","2","31042","0","90006","2","2","1064105"
"8","0","20","0","0","20","91002","0","0","2","0","0","90006","2","0","1064106"
"8","0","30","0","0","25","91002","0","0","2","0","0","90006","2","0","1064107"
"8","0","40","0","0","30","91002","0","0","2","0","0","90006","2","0","1064108"
"8","0","50","0","0","40","91002","0","0","2","0","0","90006","2","0","1064109"
"8","0","100","0","0","80","91002","0","0","2","31042","0","90006","2","1","1064110"
"8","0","30","0","0","20","91002","0","0","2","0","0","90006","2","0","1064111"
"8","0","40","0","0","25","91002","0","0","2","0","0","90006","2","0","1064112"
"8","0","50","0","0","30","91002","0","0","2","0","0","90006","2","0","1064113"
"8","0","60","0","0","40","91002","0","0","2","0","0","90006","2","0","1064114"
"8","0","100","0","0","80","91002","0","0","2","31042","0","90006","2","1","1064115"
"12","0","0","0","0","25000","94002","0","0","0","0","0","0","0","0","1064116"
"8","0","20","0","0","40","91002","0","0","2","0","0","90006","2","0","1065101"
"8","0","30","0","0","50","91002","0","0","2","0","0","90006","2","0","1065102"
"8","0","40","0","0","75","91002","0","0","2","0","0","90006","2","0","1065103"
"8","0","50","0","0","100","91002","0","0","2","0","0","90006","2","0","1065104"
"8","0","100","0","0","150","91002","0","0","2","31022","0","90006","2","2","1065105"
"8","0","20","0","0","20","91002","0","0","2","0","0","90006","2","0","1065106"
"8","0","30","0","0","25","91002","0","0","2","0","0","90006","2","0","1065107"
"8","0","40","0","0","30","91002","0","0","2","0","0","90006","2","0","1065108"
"8","0","50","0","0","40","91002","0","0","2","0","0","90006","2","0","1065109"
"8","0","100","0","0","80","91002","0","0","2","31022","0","90006","2","1","1065110"
"8","0","30","0","0","20","91002","0","0","2","0","0","90006","2","0","1065111"
"8","0","40","0","0","25","91002","0","0","2","0","0","90006","2","0","1065112"
"8","0","50","0","0","30","91002","0","0","2","0","0","90006","2","0","1065113"
"8","0","60","0","0","40","91002","0","0","2","0","0","90006","2","0","1065114"
"8","0","100","0","0","80","91002","0","0","2","31022","0","90006","2","1","1065115"
"12","0","0","0","0","25000","94002","0","0","0","0","0","0","0","0","1065116"
"8","0","20","0","0","40","91002","0","0","2","0","0","90006","2","0","1066101"
"8","0","30","0","0","50","91002","0","0","2","0","0","90006","2","0","1066102"
"8","0","40","0","0","75","91002","0","0","2","0","0","90006","2","0","1066103"
"8","0","50","0","0","100","91002","0","0","2","0","0","90006","2","0","1066104"
"8","0","100","0","0","150","91002","0","0","2","31043","0","90006","2","2","1066105"
"8","0","20","0","0","20","91002","0","0","2","0","0","90006","2","0","1066106"
"8","0","30","0","0","25","91002","0","0","2","0","0","90006","2","0","1066107"
"8","0","40","0","0","30","91002","0","0","2","0","0","90006","2","0","1066108"
"8","0","50","0","0","40","91002","0","0","2","0","0","90006","2","0","1066109"
"8","0","100","0","0","80","91002","0","0","2","31043","0","90006","2","1","1066110"
"8","0","30","0","0","20","91002","0","0","2","0","0","90006","2","0","1066111"
"8","0","40","0","0","25","91002","0","0","2","0","0","90006","2","0","1066112"
"8","0","50","0","0","30","91002","0","0","2","0","0","90006","2","0","1066113"
"8","0","60","0","0","40","91002","0","0","2","0","0","90006","2","0","1066114"
"8","0","100","0","0","80","91002","0","0","2","31043","0","90006","2","1","1066115"
"12","0","0","0","0","25000","94002","0","0","0","0","0","0","0","0","1066116"
"8","0","20","0","0","40","91002","0","0","2","0","0","90006","2","0","1067101"
"8","0","30","0","0","50","91002","0","0","2","0","0","90006","2","0","1067102"
"8","0","40","0","0","75","91002","0","0","2","0","0","90006","2","0","1067103"
"8","0","50","0","0","100","91002","0","0","2","0","0","90006","2","0","1067104"
"8","0","100","0","0","150","91002","0","0","2","31018","0","90006","2","2","1067105"
"8","0","20","0","0","20","91002","0","0","2","0","0","90006","2","0","1067106"
"8","0","30","0","0","25","91002","0","0","2","0","0","90006","2","0","1067107"
"8","0","40","0","0","30","91002","0","0","2","0","0","90006","2","0","1067108"
"8","0","50","0","0","40","91002","0","0","2","0","0","90006","2","0","1067109"
"8","0","100","0","0","80","91002","0","0","2","31018","0","90006","2","1","1067110"
"8","0","30","0","0","20","91002","0","0","2","0","0","90006","2","0","1067111"
"8","0","40","0","0","25","91002","0","0","2","0","0","90006","2","0","1067112"
"8","0","50","0","0","30","91002","0","0","2","0","0","90006","2","0","1067113"
"8","0","60","0","0","40","91002","0","0","2","0","0","90006","2","0","1067114"
"8","0","100","0","0","80","91002","0","0","2","31018","0","90006","2","1","1067115"
"12","0","0","0","0","25000","94002","0","0","0","0","0","0","0","0","1067116"
"8","0","20","0","0","40","91002","0","0","2","0","0","90006","2","0","1068101"
"8","0","30","0","0","50","91002","0","0","2","0","0","90006","2","0","1068102"
"8","0","40","0","0","75","91002","0","0","2","0","0","90006","2","0","1068103"
"8","0","50","0","0","100","91002","0","0","2","0","0","90006","2","0","1068104"
"8","0","100","0","0","150","91002","0","0","2","31145","0","90006","2","2","1068105"
"8","0","20","0","0","20","91002","0","0","2","0","0","90006","2","0","1068106"
"8","0","30","0","0","25","91002","0","0","2","0","0","90006","2","0","1068107"
"8","0","40","0","0","30","91002","0","0","2","0","0","90006","2","0","1068108"
"8","0","50","0","0","40","91002","0","0","2","0","0","90006","2","0","1068109"
"8","0","100","0","0","80","91002","0","0","2","31145","0","90006","2","1","1068110"
"8","0","30","0","0","20","91002","0","0","2","0","0","90006","2","0","1068111"
"8","0","40","0","0","25","91002","0","0","2","0","0","90006","2","0","1068112"
"8","0","50","0","0","30","91002","0","0","2","0","0","90006","2","0","1068113"
"8","0","60","0","0","40","91002","0","0","2","0","0","90006","2","0","1068114"
"8","0","100","0","0","80","91002","0","0","2","31145","0","90006","2","1","1068115"
"12","0","0","0","0","25000","94002","0","0","0","0","0","0","0","0","1068116"
"8","0","20","0","0","40","91002","0","0","2","0","0","90006","2","0","1069101"
"8","0","30","0","0","50","91002","0","0","2","0","0","90006","2","0","1069102"
"8","0","40","0","0","75","91002","0","0","2","0","0","90006","2","0","1069103"
"8","0","50","0","0","100","91002","0","0","2","0","0","90006","2","0","1069104"
"8","0","100","0","0","150","91002","0","0","2","31025","0","90006","2","2","1069105"
"8","0","20","0","0","20","91002","0","0","2","0","0","90006","2","0","1069106"
"8","0","30","0","0","25","91002","0","0","2","0","0","90006","2","0","1069107"
"8","0","40","0","0","30","91002","0","0","2","0","0","90006","2","0","1069108"
"8","0","50","0","0","40","91002","0","0","2","0","0","90006","2","0","1069109"
"8","0","100","0","0","80","91002","0","0","2","31025","0","90006","2","1","1069110"
"8","0","30","0","0","20","91002","0","0","2","0","0","90006","2","0","1069111"
"8","0","40","0","0","25","91002","0","0","2","0","0","90006","2","0","1069112"
"8","0","50","0","0","30","91002","0","0","2","0","0","90006","2","0","1069113"
"8","0","60","0","0","40","91002","0","0","2","0","0","90006","2","0","1069114"
"8","0","100","0","0","80","91002","0","0","2","31025","0","90006","2","1","1069115"
"12","0","0","0","0","25000","94002","0","0","0","0","0","0","0","0","1069116"
"8","0","20","0","0","40","91002","0","0","2","0","0","90006","2","0","1070101"
"8","0","30","0","0","50","91002","0","0","2","0","0","90006","2","0","1070102"
"8","0","40","0","0","75","91002","0","0","2","0","0","90006","2","0","1070103"
"8","0","50","0","0","100","91002","0","0","2","0","0","90006","2","0","1070104"
"8","0","100","0","0","150","91002","0","0","2","31042","0","90006","2","2","1070105"
"8","0","20","0","0","20","91002","0","0","2","0","0","90006","2","0","1070106"
"8","0","30","0","0","25","91002","0","0","2","0","0","90006","2","0","1070107"
"8","0","40","0","0","30","91002","0","0","2","0","0","90006","2","0","1070108"
"8","0","50","0","0","40","91002","0","0","2","0","0","90006","2","0","1070109"
"8","0","100","0","0","80","91002","0","0","2","31042","0","90006","2","1","1070110"
"8","0","30","0","0","20","91002","0","0","2","0","0","90006","2","0","1070111"
"8","0","40","0","0","25","91002","0","0","2","0","0","90006","2","0","1070112"
"8","0","50","0","0","30","91002","0","0","2","0","0","90006","2","0","1070113"
"8","0","60","0","0","40","91002","0","0","2","0","0","90006","2","0","1070114"
"8","0","100","0","0","80","91002","0","0","2","31042","0","90006","2","1","1070115"
"12","0","0","0","0","25000","94002","0","0","0","0","0","0","0","0","1070116"
"8","0","20","0","0","40","91002","0","0","2","0","0","90006","2","0","1071101"
"8","0","30","0","0","50","91002","0","0","2","0","0","90006","2","0","1071102"
"8","0","40","0","0","75","91002","0","0","2","0","0","90006","2","0","1071103"
"8","0","50","0","0","100","91002","0","0","2","0","0","90006","2","0","1071104"
"8","0","100","0","0","150","91002","0","0","2","31022","0","90006","2","2","1071105"
"8","0","20","0","0","20","91002","0","0","2","0","0","90006","2","0","1071106"
"8","0","30","0","0","25","91002","0","0","2","0","0","90006","2","0","1071107"
"8","0","40","0","0","30","91002","0","0","2","0","0","90006","2","0","1071108"
"8","0","50","0","0","40","91002","0","0","2","0","0","90006","2","0","1071109"
"8","0","100","0","0","80","91002","0","0","2","31022","0","90006","2","1","1071110"
"8","0","30","0","0","20","91002","0","0","2","0","0","90006","2","0","1071111"
"8","0","40","0","0","25","91002","0","0","2","0","0","90006","2","0","1071112"
"8","0","50","0","0","30","91002","0","0","2","0","0","90006","2","0","1071113"
"8","0","60","0","0","40","91002","0","0","2","0","0","90006","2","0","1071114"
"8","0","100","0","0","80","91002","0","0","2","31022","0","90006","2","1","1071115"
"12","0","0","0","0","25000","94002","0","0","0","0","0","0","0","0","1071116"
"8","0","20","0","0","40","91002","0","0","2","0","0","90006","2","0","1072101"
"8","0","30","0","0","50","91002","0","0","2","0","0","90006","2","0","1072102"
"8","0","40","0","0","75","91002","0","0","2","0","0","90006","2","0","1072103"
"8","0","50","0","0","100","91002","0","0","2","0","0","90006","2","0","1072104"
"8","0","100","0","0","150","91002","0","0","2","31043","0","90006","2","2","1072105"
"8","0","20","0","0","20","91002","0","0","2","0","0","90006","2","0","1072106"
"8","0","30","0","0","25","91002","0","0","2","0","0","90006","2","0","1072107"
"8","0","40","0","0","30","91002","0","0","2","0","0","90006","2","0","1072108"
"8","0","50","0","0","40","91002","0","0","2","0","0","90006","2","0","1072109"
"8","0","100","0","0","80","91002","0","0","2","31043","0","90006","2","1","1072110"
"8","0","30","0","0","20","91002","0","0","2","0","0","90006","2","0","1072111"
"8","0","40","0","0","25","91002","0","0","2","0","0","90006","2","0","1072112"
"8","0","50","0","0","30","91002","0","0","2","0","0","90006","2","0","1072113"
"8","0","60","0","0","40","91002","0","0","2","0","0","90006","2","0","1072114"
"8","0","100","0","0","80","91002","0","0","2","31043","0","90006","2","1","1072115"
"12","0","0","0","0","25000","94002","0","0","0","0","0","0","0","0","1072116"
"8","0","20","0","0","40","91002","0","0","2","0","0","90006","2","0","1073101"
"8","0","30","0","0","50","91002","0","0","2","0","0","90006","2","0","1073102"
"8","0","40","0","0","75","91002","0","0","2","0","0","90006","2","0","1073103"
"8","0","50","0","0","100","91002","0","0","2","0","0","90006","2","0","1073104"
"8","0","100","0","0","150","91002","0","0","2","31018","0","90006","2","2","1073105"
"8","0","20","0","0","20","91002","0","0","2","0","0","90006","2","0","1073106"
"8","0","30","0","0","25","91002","0","0","2","0","0","90006","2","0","1073107"
"8","0","40","0","0","30","91002","0","0","2","0","0","90006","2","0","1073108"
"8","0","50","0","0","40","91002","0","0","2","0","0","90006","2","0","1073109"
"8","0","100","0","0","80","91002","0","0","2","31018","0","90006","2","1","1073110"
"8","0","30","0","0","20","91002","0","0","2","0","0","90006","2","0","1073111"
"8","0","40","0","0","25","91002","0","0","2","0","0","90006","2","0","1073112"
"8","0","50","0","0","30","91002","0","0","2","0","0","90006","2","0","1073113"
"8","0","60","0","0","40","91002","0","0","2","0","0","90006","2","0","1073114"
"8","0","100","0","0","80","91002","0","0","2","31018","0","90006","2","1","1073115"
"12","0","0","0","0","25000","94002","0","0","0","0","0","0","0","0","1073116"
"8","0","20","0","0","40","91002","0","0","2","0","0","90006","2","0","1074101"
"8","0","30","0","0","50","91002","0","0","2","0","0","90006","2","0","1074102"
"8","0","40","0","0","75","91002","0","0","2","0","0","90006","2","0","1074103"
"8","0","50","0","0","100","91002","0","0","2","0","0","90006","2","0","1074104"
"8","0","100","0","0","150","91002","0","0","2","31145","0","90006","2","2","1074105"
"8","0","20","0","0","20","91002","0","0","2","0","0","90006","2","0","1074106"
"8","0","30","0","0","25","91002","0","0","2","0","0","90006","2","0","1074107"
"8","0","40","0","0","30","91002","0","0","2","0","0","90006","2","0","1074108"
"8","0","50","0","0","40","91002","0","0","2","0","0","90006","2","0","1074109"
"8","0","100","0","0","80","91002","0","0","2","31145","0","90006","2","1","1074110"
"8","0","30","0","0","20","91002","0","0","2","0","0","90006","2","0","1074111"
"8","0","40","0","0","25","91002","0","0","2","0","0","90006","2","0","1074112"
"8","0","50","0","0","30","91002","0","0","2","0","0","90006","2","0","1074113"
"8","0","60","0","0","40","91002","0","0","2","0","0","90006","2","0","1074114"
"8","0","100","0","0","80","91002","0","0","2","31145","0","90006","2","1","1074115"
"12","0","0","0","0","25000","94002","0","0","0","0","0","0","0","0","1074116"
"8","0","20","0","0","40","91002","0","0","2","0","0","90006","2","0","1075101"
"8","0","30","0","0","50","91002","0","0","2","0","0","90006","2","0","1075102"
"8","0","40","0","0","75","91002","0","0","2","0","0","90006","2","0","1075103"
"8","0","50","0","0","100","91002","0","0","2","0","0","90006","2","0","1075104"
"8","0","100","0","0","150","91002","0","0","2","31025","0","90006","2","2","1075105"
"8","0","20","0","0","20","91002","0","0","2","0","0","90006","2","0","1075106"
"8","0","30","0","0","25","91002","0","0","2","0","0","90006","2","0","1075107"
"8","0","40","0","0","30","91002","0","0","2","0","0","90006","2","0","1075108"
"8","0","50","0","0","40","91002","0","0","2","0","0","90006","2","0","1075109"
"8","0","100","0","0","80","91002","0","0","2","31025","0","90006","2","1","1075110"
"8","0","30","0","0","20","91002","0","0","2","0","0","90006","2","0","1075111"
"8","0","40","0","0","25","91002","0","0","2","0","0","90006","2","0","1075112"
"8","0","50","0","0","30","91002","0","0","2","0","0","90006","2","0","1075113"
"8","0","60","0","0","40","91002","0","0","2","0","0","90006","2","0","1075114"
"8","0","100","0","0","80","91002","0","0","2","31025","0","90006","2","1","1075115"
"12","0","0","0","0","25000","94002","0","0","0","0","0","0","0","0","1075116"
"8","0","20","0","0","40","91002","0","0","2","0","0","90006","2","0","1076101"
"8","0","30","0","0","50","91002","0","0","2","0","0","90006","2","0","1076102"
"8","0","40","0","0","75","91002","0","0","2","0","0","90006","2","0","1076103"
"8","0","50","0","0","100","91002","0","0","2","0","0","90006","2","0","1076104"
"8","0","100","0","0","150","91002","0","0","2","31042","0","90006","2","2","1076105"
"8","0","20","0","0","20","91002","0","0","2","0","0","90006","2","0","1076106"
"8","0","30","0","0","25","91002","0","0","2","0","0","90006","2","0","1076107"
"8","0","40","0","0","30","91002","0","0","2","0","0","90006","2","0","1076108"
"8","0","50","0","0","40","91002","0","0","2","0","0","90006","2","0","1076109"
"8","0","100","0","0","80","91002","0","0","2","31042","0","90006","2","1","1076110"
"8","0","30","0","0","20","91002","0","0","2","0","0","90006","2","0","1076111"
"8","0","40","0","0","25","91002","0","0","2","0","0","90006","2","0","1076112"
"8","0","50","0","0","30","91002","0","0","2","0","0","90006","2","0","1076113"
"8","0","60","0","0","40","91002","0","0","2","0","0","90006","2","0","1076114"
"8","0","100","0","0","80","91002","0","0","2","31042","0","90006","2","1","1076115"
"12","0","0","0","0","25000","94002","0","0","0","0","0","0","0","0","1076116"
"8","0","20","0","0","40","91002","0","0","2","0","0","90006","2","0","1077101"
"8","0","30","0","0","50","91002","0","0","2","0","0","90006","2","0","1077102"
"8","0","40","0","0","75","91002","0","0","2","0","0","90006","2","0","1077103"
"8","0","50","0","0","100","91002","0","0","2","0","0","90006","2","0","1077104"
"8","0","100","0","0","150","91002","0","0","2","31022","0","90006","2","2","1077105"
"8","0","20","0","0","20","91002","0","0","2","0","0","90006","2","0","1077106"
"8","0","30","0","0","25","91002","0","0","2","0","0","90006","2","0","1077107"
"8","0","40","0","0","30","91002","0","0","2","0","0","90006","2","0","1077108"
"8","0","50","0","0","40","91002","0","0","2","0","0","90006","2","0","1077109"
"8","0","100","0","0","80","91002","0","0","2","31022","0","90006","2","1","1077110"
"8","0","30","0","0","20","91002","0","0","2","0","0","90006","2","0","1077111"
"8","0","40","0","0","25","91002","0","0","2","0","0","90006","2","0","1077112"
"8","0","50","0","0","30","91002","0","0","2","0","0","90006","2","0","1077113"
"8","0","60","0","0","40","91002","0","0","2","0","0","90006","2","0","1077114"
"8","0","100","0","0","80","91002","0","0","2","31022","0","90006","2","1","1077115"
"12","0","0","0","0","25000","94002","0","0","0","0","0","0","0","0","1077116"
"8","0","20","0","0","40","91002","0","0","2","0","0","90006","2","0","1078101"
"8","0","30","0","0","50","91002","0","0","2","0","0","90006","2","0","1078102"
"8","0","40","0","0","75","91002","0","0","2","0","0","90006","2","0","1078103"
"8","0","50","0","0","100","91002","0","0","2","0","0","90006","2","0","1078104"
"8","0","100","0","0","150","91002","0","0","2","31214","0","90006","2","2","1078105"
"8","0","20","0","0","20","91002","0","0","2","0","0","90006","2","0","1078106"
"8","0","30","0","0","25","91002","0","0","2","0","0","90006","2","0","1078107"
"8","0","40","0","0","30","91002","0","0","2","0","0","90006","2","0","1078108"
"8","0","50","0","0","40","91002","0","0","2","0","0","90006","2","0","1078109"
"8","0","100","0","0","80","91002","0","0","2","31214","0","90006","2","1","1078110"
"8","0","30","0","0","20","91002","0","0","2","0","0","90006","2","0","1078111"
"8","0","40","0","0","25","91002","0","0","2","0","0","90006","2","0","1078112"
"8","0","50","0","0","30","91002","0","0","2","0","0","90006","2","0","1078113"
"8","0","60","0","0","40","91002","0","0","2","0","0","90006","2","0","1078114"
"8","0","100","0","0","80","91002","0","0","2","31214","0","90006","2","1","1078115"
"12","0","0","0","0","25000","94002","0","0","0","0","0","0","0","0","1078116"
"8","0","20","0","0","40","91002","0","0","2","0","0","90006","2","0","1079101"
"8","0","30","0","0","50","91002","0","0","2","0","0","90006","2","0","1079102"
"8","0","40","0","0","75","91002","0","0","2","0","0","90006","2","0","1079103"
"8","0","50","0","0","100","91002","0","0","2","0","0","90006","2","0","1079104"
"8","0","100","0","0","150","91002","0","0","2","31043","0","90006","2","2","1079105"
"8","0","20","0","0","20","91002","0","0","2","0","0","90006","2","0","1079106"
"8","0","30","0","0","25","91002","0","0","2","0","0","90006","2","0","1079107"
"8","0","40","0","0","30","91002","0","0","2","0","0","90006","2","0","1079108"
"8","0","50","0","0","40","91002","0","0","2","0","0","90006","2","0","1079109"
"8","0","100","0","0","80","91002","0","0","2","31043","0","90006","2","1","1079110"
"8","0","30","0","0","20","91002","0","0","2","0","0","90006","2","0","1079111"
"8","0","40","0","0","25","91002","0","0","2","0","0","90006","2","0","1079112"
"8","0","50","0","0","30","91002","0","0","2","0","0","90006","2","0","1079113"
"8","0","60","0","0","40","91002","0","0","2","0","0","90006","2","0","1079114"
"8","0","100","0","0","80","91002","0","0","2","31043","0","90006","2","1","1079115"
"12","0","0","0","0","25000","94002","0","0","0","0","0","0","0","0","1079116"
"8","0","20","0","0","40","91002","0","0","2","0","0","90006","2","0","1080101"
"8","0","30","0","0","50","91002","0","0","2","0","0","90006","2","0","1080102"
"8","0","40","0","0","75","91002","0","0","2","0","0","90006","2","0","1080103"
"8","0","50","0","0","100","91002","0","0","2","0","0","90006","2","0","1080104"
"8","0","100","0","0","150","91002","0","0","2","31018","0","90006","2","2","1080105"
"8","0","20","0","0","20","91002","0","0","2","0","0","90006","2","0","1080106"
"8","0","30","0","0","25","91002","0","0","2","0","0","90006","2","0","1080107"
"8","0","40","0","0","30","91002","0","0","2","0","0","90006","2","0","1080108"
"8","0","50","0","0","40","91002","0","0","2","0","0","90006","2","0","1080109"
"8","0","100","0","0","80","91002","0","0","2","31018","0","90006","2","1","1080110"
"8","0","30","0","0","20","91002","0","0","2","0","0","90006","2","0","1080111"
"8","0","40","0","0","25","91002","0","0","2","0","0","90006","2","0","1080112"
"8","0","50","0","0","30","91002","0","0","2","0","0","90006","2","0","1080113"
"8","0","60","0","0","40","91002","0","0","2","0","0","90006","2","0","1080114"
"8","0","100","0","0","80","91002","0","0","2","31018","0","90006","2","1","1080115"
"12","0","0","0","0","25000","94002","0","0","0","0","0","0","0","0","1080116"
"8","0","20","0","0","40","91002","0","0","2","0","0","90006","2","0","1081101"
"8","0","30","0","0","50","91002","0","0","2","0","0","90006","2","0","1081102"
"8","0","40","0","0","75","91002","0","0","2","0","0","90006","2","0","1081103"
"8","0","50","0","0","100","91002","0","0","2","0","0","90006","2","0","1081104"
"8","0","100","0","0","150","91002","0","0","2","31145","0","90006","2","2","1081105"
"8","0","20","0","0","20","91002","0","0","2","0","0","90006","2","0","1081106"
"8","0","30","0","0","25","91002","0","0","2","0","0","90006","2","0","1081107"
"8","0","40","0","0","30","91002","0","0","2","0","0","90006","2","0","1081108"
"8","0","50","0","0","40","91002","0","0","2","0","0","90006","2","0","1081109"
"8","0","100","0","0","80","91002","0","0","2","31145","0","90006","2","1","1081110"
"8","0","30","0","0","20","91002","0","0","2","0","0","90006","2","0","1081111"
"8","0","40","0","0","25","91002","0","0","2","0","0","90006","2","0","1081112"
"8","0","50","0","0","30","91002","0","0","2","0","0","90006","2","0","1081113"
"8","0","60","0","0","40","91002","0","0","2","0","0","90006","2","0","1081114"
"8","0","100","0","0","80","91002","0","0","2","31145","0","90006","2","1","1081115"
"12","0","0","0","0","25000","94002","0","0","0","0","0","0","0","0","1081116"
