bcca9dd41afc7309b00a52d35ed90f182704237d40e4ca5bbd035617a1622552,c930e328ef7a9cc07d048ed93ebdb46ededc06a61af5a3dfa1aa3d84fbdf407e,bdd2faf127e985c136b77db2a349a9ece51a789c122fa7eb4a2917bf84a1d373,ac3e2fa4e9c55bacfa44414cc4330221baeb337ac9f17c6649cc0b540ce92ff8,6f5d039569ad77ed62871c2748128cbacdaaa5179f073e17926be23d4d9074e2,94e4757bc21b85d461e1d8ae77aef1fc0f874960735518761befc835f0d7614f,f92674e1c8817cb41a931cc9572d08aa9b147de106e7ce93350c97b318fd4b19,83c686ca2608c9883d78b7fc8924932ce3858ee8c64b02018705b83966ec3c50,7005af488e875c9c728f0c9d3b7ef14326718380f3bac8790d9b83201bb62e2d,cdaaa93283925879f4a55863e3ecf92efda5c227db41f86f02af1b4328ab0cb3,120242d9be583fcc0016724614a11831cf1d36d253fd343351b56bd68c617cec,0c8ab5a402d31e78874aa8d0259a3d1de6bbdb67a9a6bb71e7e03cf497021dc0,8d7f1a4cb86c2866111ffd383ba7695e3c4a5708ef7ede919aacf4d26e9a4710,80ee6a7732abeae0aa45d4eab8e765828258785097c501a88e4a4479d1e3161d,693f001ff6de7d5c0bc3f80ba465c376e6ecaeec09f4086136ad19d783abca22
"81095004","2022/06/25 14:59:59","10095","0","81095004","9001","0","0","3","アオイ、ミフユ、タマキのシャドウを倒そう","601","2022/06/16 12:00:00","6011","0","10095106"
"81095005","2022/06/25 14:59:59","10095","0","81095005","9018","0","1","9000000","スペシャルバトルのボスのHPを7000000まで減らそう","601","2022/06/16 12:00:00","6011","1","10095107"
"81095006","2022/06/25 14:59:59","10095","0","81095006","9018","0","1","12500000","スペシャルバトルのボスのHPを3500000まで減らそう","601","2022/06/16 12:00:00","6011","1","10095108"
"81095007","2022/06/25 14:59:59","10095","0","81095007","9016","0","0","1","スペシャルバトルのボスを討伐しよう","601","2022/06/16 12:00:00","6011","3","10095109"
"81095008","2022/06/25 14:59:59","10095","0","81095008","9015","0","0","1","スペシャルかエキシビションのバトルでボスを5回以内に討伐しよう","601","2022/06/16 12:00:00","6011","5","10095110"
"81096001","2022/07/18 14:59:59","10096","0","81096001","9018","0","1","3600000","スペシャルバトルのボスのHPを42000000まで減らそう","601","2022/06/30 12:00:00","6011","1","10096103"
"81096002","2022/07/18 14:59:59","10096","0","81096002","9018","0","1","7200000","スペシャルバトルのボスのHPを38400000まで減らそう","601","2022/06/30 12:00:00","6011","1","10096104"
"81096003","2022/07/18 14:59:59","10096","0","81096003","9016","0","0","1","スペシャルバトルのMODE1をクリアしよう","601","2022/06/30 12:00:00","6011","1","10096105"
"81096004","2022/07/18 14:59:59","10096","0","81096004","9001","0","0","3","トゥインクルウィッシュのシャドウを倒そう","601","2022/06/30 12:00:00","6011","0","10096106"
"81096005","2022/07/18 14:59:59","10096","0","81096005","9018","0","1","22600000","スペシャルバトルのボスのHPを23000000まで減らそう","601","2022/06/30 12:00:00","6011","1","10096107"
"81096006","2022/07/18 14:59:59","10096","0","81096006","9018","0","1","34100000","スペシャルバトルのボスのHPを11500000まで減らそう","601","2022/06/30 12:00:00","6011","1","10096108"
"81096007","2022/07/18 14:59:59","10096","0","81096007","9016","0","0","1","スペシャルバトルのボスを討伐しよう","601","2022/06/30 12:00:00","6011","3","10096109"
"81096008","2022/07/18 14:59:59","10096","0","81096008","9015","0","0","1","スペシャルかエキシビションのバトルでボスを5回以内に討伐しよう","601","2022/06/30 12:00:00","6011","5","10096110"
"81097001","2022/07/27 14:59:59","10097","0","81097001","9016","0","0","1","スペシャルバトルのMODE1をクリアしよう","601","2022/07/18 12:00:00","6011","1","10097101"
"81097002","2022/07/27 14:59:59","10097","0","81097002","9016","0","0","1","スペシャルバトルのMODE2をクリアしよう","601","2022/07/18 12:00:00","6011","2","10097102"
"81097003","2022/07/27 14:59:59","10097","0","81097003","9020","0","1","40","夏休み最後まで残りし宿題を40%進めよう","601","2022/07/18 12:00:00","6011","0","10097103"
"81097004","2022/07/27 14:59:59","10097","0","81097004","9020","0","1","70","夏休み最後まで残りし宿題を70%進めよう","601","2022/07/18 12:00:00","6011","0","10097104"
"81097005","2022/07/27 14:59:59","10097","0","81097005","9016","0","0","1","夏休み最後まで残りし宿題を終わらせよう","601","2022/07/18 12:00:00","6011","3","10097105"
"81097006","2022/07/27 14:59:59","10097","0","81097006","9015","0","0","1","スペシャルかエキシビションのバトルで5回以内にクリアしよう","601","2022/07/18 12:00:00","6011","5","10097106"
"81098001","2022/08/18 14:59:59","10098","0","81098001","9001","0","0","3","リトルリリカルのシャドウを倒そう","601","2022/07/31 12:00:00","6011","0","10098101"
"81098002","2022/08/18 14:59:59","10098","0","81098002","9016","0","0","1","MODE2のお供のモンスターを全て倒そう","601","2022/07/31 12:00:00","6011","2","10098102"
"81098003","2022/08/18 14:59:59","10098","0","81098003","9018","0","1","12700000","スペシャルバトルのボスのHPを25300000まで減らそう","601","2022/07/31 12:00:00","6011","1","10098103"
"81098004","2022/08/18 14:59:59","10098","0","81098004","9018","0","1","25400000","スペシャルバトルのボスのHPを12600000まで減らそう","601","2022/07/31 12:00:00","6011","1","10098104"
"81098005","2022/08/18 14:59:59","10098","0","81098005","9016","0","0","1","スペシャルバトルのボスを討伐しよう","601","2022/07/31 12:00:00","6011","3","10098105"
"81098006","2022/08/18 14:59:59","10098","0","81098006","9015","0","0","1","スペシャルかエキシビションのバトルでボスを5回以内に討伐しよう","601","2022/07/31 12:00:00","6011","5","10098106"
"81099001","2022/08/27 14:59:59","10099","0","81099001","9014","0","0","25","ウタクラゲを25体倒そう","601","2022/08/18 12:00:00","6011","0","10099101"
"81099002","2022/08/27 14:59:59","10099","0","81099002","9001","0","0","3","カルミナのシャドウを倒そう","601","2022/08/18 12:00:00","6011","0","10099102"
"81099003","2022/08/27 14:59:59","10099","0","81099003","9018","0","1","2300000","スペシャルバトルのボスのHPを4500000まで減らそう","601","2022/08/18 12:00:00","6011","1","10099103"
"81099004","2022/08/27 14:59:59","10099","0","81099004","9018","0","1","4500000","スペシャルバトルのボスのHPを2300000まで減らそう","601","2022/08/18 12:00:00","6011","1","10099104"
"81099005","2022/08/27 14:59:59","10099","0","81099005","9016","0","0","1","スペシャルバトルのボスを討伐しよう","601","2022/08/18 12:00:00","6011","3","10099105"
"81099006","2022/08/27 14:59:59","10099","0","81099006","9015","0","0","1","スペシャルかエキシビションのバトルでボスを5回以内に討伐しよう","601","2022/08/18 12:00:00","6011","5","10099106"
"81100001","2022/09/18 14:59:59","10100","0","81100001","9001","0","0","4","MODE1のお供のモンスターを全て倒そう","601","2022/08/31 12:00:00","6011","0","10100103"
"81100002","2022/09/18 14:59:59","10100","0","81100002","9018","0","1","8550000","スペシャルバトルのボスのHPを77200000まで減らそう","601","2022/08/31 12:00:00","6011","1","10100104"
"81100003","2022/09/18 14:59:59","10100","0","81100003","9018","0","1","17150000","スペシャルバトルのボスのHPを68600000まで減らそう","601","2022/08/31 12:00:00","6011","1","10100105"
"81100004","2022/09/18 14:59:59","10100","0","81100004","9016","0","0","1","スペシャルバトルのMODE2をクリアしよう","601","2022/08/31 12:00:00","6011","2","10100106"
"81100005","2022/09/18 14:59:59","10100","0","81100005","9018","0","1","45750000","スペシャルバトルのボスのHPを40000000まで減らそう","601","2022/08/31 12:00:00","6011","1","10100107"
"81100006","2022/09/18 14:59:59","10100","0","81100006","9018","0","1","65750000","スペシャルバトルのボスのHPを20000000まで減らそう","601","2022/08/31 12:00:00","6011","1","10100108"
"81100007","2022/09/18 14:59:59","10100","0","81100007","9016","0","0","1","スペシャルバトルのボスを討伐しよう","601","2022/08/31 12:00:00","6011","3","10100109"
"81100008","2022/09/18 14:59:59","10100","0","81100008","9015","0","0","1","スペシャルかエキシビションのバトルでボスを5回以内に討伐しよう","601","2022/08/31 12:00:00","6011","5","10100110"
"81101001","2022/09/26 14:59:59","10101","0","81101001","9001","0","0","4","ミツキとユキのシャドウとお供モンスターを倒そう","601","2022/09/17 12:00:00","6011","0","10101101"
"81101002","2022/09/26 14:59:59","10101","0","81101002","9014","0","0","25","ターゲットを25体倒そう","601","2022/09/17 12:00:00","6011","0","10101102"
"81101003","2022/09/26 14:59:59","10101","0","81101003","9018","0","1","3700000","スペシャルバトルのボスのHPを7300000まで減らそう","601","2022/09/17 12:00:00","6011","1","10101103"
"81101004","2022/09/26 14:59:59","10101","0","81101004","9018","0","1","7300000","スペシャルバトルのボスのHPを3700000まで減らそう","601","2022/09/17 12:00:00","6011","1","10101104"
"81101005","2022/09/26 14:59:59","10101","0","81101005","9016","0","0","1","スペシャルバトルのボスを討伐しよう","601","2022/09/17 12:00:00","6011","3","10101105"
"81101006","2022/09/26 14:59:59","10101","0","81101006","9015","0","0","1","スペシャルかエキシビションのバトルでボスを5回以内に討伐しよう","601","2022/09/17 12:00:00","6011","5","10101106"
"81102001","2022/10/18 14:59:59","10102","0","81102001","9018","0","1","22000000","スペシャルバトルのボスのHPを75000000まで減らそう","601","2022/09/30 12:00:00","6011","1","10102103"
"81102002","2022/10/18 14:59:59","10102","0","81102002","9018","0","1","44000000","スペシャルバトルのボスのHPを53000000まで減らそう","601","2022/09/30 12:00:00","6011","1","10102104"
"81102003","2022/10/18 14:59:59","10102","0","81102003","9016","0","0","1","スペシャルバトルのMODE1をクリアしよう","601","2022/09/30 12:00:00","6011","1","10102105"
"81102004","2022/10/18 14:59:59","10102","0","81102004","9001","0","0","3","トモ、リン、ナナカのシャドウを倒そう","601","2022/09/30 12:00:00","6011","0","10102106"
"81102005","2022/10/18 14:59:59","10102","0","81102005","9018","0","1","77000000","スペシャルバトルのボスのHPを20000000まで減らそう","601","2022/09/30 12:00:00","6011","1","10102107"
"81102006","2022/10/18 14:59:59","10102","0","81102006","9018","0","1","87000000","スペシャルバトルのボスのHPを10000000まで減らそう","601","2022/09/30 12:00:00","6011","1","10102108"
"81102007","2022/10/18 14:59:59","10102","0","81102007","9016","0","0","1","スペシャルバトルのボスを討伐しよう","601","2022/09/30 12:00:00","6011","3","10102109"
"81102008","2022/10/18 14:59:59","10102","0","81102008","9015","0","0","1","スペシャルかエキシビションのバトルでボスを5回以内に討伐しよう","601","2022/09/30 12:00:00","6011","5","10102110"
"81103001","2022/10/26 14:59:59","10103","0","81103001","9001","0","0","3","カオリ、ニノン、スズナのシャドウを倒そう","601","2022/10/17 12:00:00","6011","0","10103103"
"81103002","2022/10/26 14:59:59","10103","0","81103002","9018","0","1","100000","スペシャルバトルのボスのHPを8200000まで減らそう","601","2022/10/17 12:00:00","6011","1","10103104"
"81103003","2022/10/26 14:59:59","10103","0","81103003","9018","0","1","200000","スペシャルバトルのボスのHPを8100000まで減らそう","601","2022/10/17 12:00:00","6011","1","10103105"
"81103004","2022/10/26 14:59:59","10103","0","81103004","9016","0","0","1","スペシャルバトルのMODE2をクリアしよう","601","2022/10/17 12:00:00","6011","2","10103106"
"81103005","2022/10/26 14:59:59","10103","0","81103005","9018","0","1","2940000","スペシャルバトルのボスのHPを5360000まで減らそう","601","2022/10/17 12:00:00","6011","1","10103107"
"81103006","2022/10/26 14:59:59","10103","0","81103006","9018","0","1","5620000","スペシャルバトルのボスのHPを2680000まで減らそう","601","2022/10/17 12:00:00","6011","1","10103108"
"81103007","2022/10/26 14:59:59","10103","0","81103007","9016","0","0","1","スペシャルバトルのボスを討伐しよう","601","2022/10/17 12:00:00","6011","3","10103109"
"81103008","2022/10/26 14:59:59","10103","0","81103008","9015","0","0","1","スペシャルかエキシビションのバトルでボスを5回以内に討伐しよう","601","2022/10/17 12:00:00","6011","5","10103110"
"81104001","2022/11/18 14:59:59","10104","0","81104001","9001","0","0","3","クリスティーナとマツリのシャドウとお供モンスターを倒そう","601","2022/10/31 12:00:00","6011","0","10104103"
"81104002","2022/11/18 14:59:59","10104","0","81104002","9018","0","1","27700000","スペシャルバトルのボスのHPを110800000まで減らそう","601","2022/10/31 12:00:00","6011","1","10104104"
"81104003","2022/11/18 14:59:59","10104","0","81104003","9018","0","1","55400000","スペシャルバトルのボスのHPを83100000まで減らそう","601","2022/10/31 12:00:00","6011","1","10104105"
"81104004","2022/11/18 14:59:59","10104","0","81104004","9016","0","0","1","スペシャルバトルのMODE2をクリアしよう","601","2022/10/31 12:00:00","6011","2","10104106"
"81104005","2022/11/18 14:59:59","10104","0","81104005","9018","0","1","101500000","スペシャルバトルのボスのHPを37000000まで減らそう","601","2022/10/31 12:00:00","6011","1","10104107"
"81104006","2022/11/18 14:59:59","10104","0","81104006","9018","0","1","120000000","スペシャルバトルのボスのHPを18500000まで減らそう","601","2022/10/31 12:00:00","6011","1","10104108"
"81104007","2022/11/18 14:59:59","10104","0","81104007","9016","0","0","1","スペシャルバトルのボスを討伐しよう","601","2022/10/31 12:00:00","6011","3","10104109"
"81104008","2022/11/18 14:59:59","10104","0","81104008","9015","0","0","1","スペシャルかエキシビションのバトルでボスを5回以内に討伐しよう","601","2022/10/31 12:00:00","6011","5","10104110"
"81105001","2022/11/26 14:59:59","10105","0","81105001","9018","0","1","1760000","スペシャルバトルのボスのHPを7540000まで減らそう","601","2022/11/17 12:00:00","6011","1","10105103"
"81105002","2022/11/26 14:59:59","10105","0","81105002","9018","0","1","3520000","スペシャルバトルのボスのHPを5780000まで減らそう","601","2022/11/17 12:00:00","6011","1","10105104"
"81105003","2022/11/26 14:59:59","10105","0","81105003","9016","0","0","1","スペシャルバトルのMODE1をクリアしよう","601","2022/11/17 12:00:00","6011","1","10105105"
"81105004","2022/11/26 14:59:59","10105","0","81105004","9014","0","4","490","アンチビースト・トリニティのバリアを破ろう","601","2022/11/17 12:00:00","6011","0","10105106"
"81105005","2022/11/26 14:59:59","10105","0","81105005","9018","0","1","5440000","スペシャルバトルのボスのHPを3860000まで減らそう","601","2022/11/17 12:00:00","6011","1","10105111"
"81105006","2022/11/26 14:59:59","10105","0","81105006","9018","0","1","7340000","スペシャルバトルのボスのHPを1960000まで減らそう","601","2022/11/17 12:00:00","6011","1","10105113"
"81105007","2022/11/26 14:59:59","10105","0","81105007","9016","0","0","1","スペシャルバトルのボスを討伐しよう","601","2022/11/17 12:00:00","6011","3","10105115"
"81105008","2022/11/26 14:59:59","10105","0","81105008","9015","0","0","1","スペシャルかエキシビションのバトルでボスを5回以内に討伐しよう ","601","2022/11/17 12:00:00","6011","5","10105118"
"81106001","2022/12/18 14:59:59","10106","0","81106001","9014","0","0","12","ターゲットを12体倒そう","601","2022/11/30 12:00:00","6011","0","10106103"
"81106002","2022/12/18 14:59:59","10106","0","81106002","9018","0","1","13300000","スペシャルバトルのボスのHPを86700000まで減らそう","601","2022/11/30 12:00:00","6011","1","10106104"
"81106003","2022/12/18 14:59:59","10106","0","81106003","9018","0","1","26600000","スペシャルバトルのボスのHPを73400000まで減らそう","601","2022/11/30 12:00:00","6011","1","10106105"
"81106004","2022/12/18 14:59:59","10106","0","81106004","9016","0","0","1","スペシャルバトルのMODE2をクリアしよう","601","2022/11/30 12:00:00","6011","2","10106106"
"81106005","2022/12/18 14:59:59","10106","0","81106005","9018","0","1","60000000","スペシャルバトルのボスのHPを40000000まで減らそう","601","2022/11/30 12:00:00","6011","1","10106107"
"81106006","2022/12/18 14:59:59","10106","0","81106006","9018","0","1","80000000","スペシャルバトルのボスのHPを20000000まで減らそう","601","2022/11/30 12:00:00","6011","1","10106108"
"81106007","2022/12/18 14:59:59","10106","0","81106007","9016","0","0","1","スペシャルバトルのボスを討伐しよう","601","2022/11/30 12:00:00","6011","3","10106109"
"81106008","2022/12/18 14:59:59","10106","0","81106008","9015","0","0","1","スペシャルかエキシビションのバトルでボスを5回以内に討伐しよう","601","2022/11/30 12:00:00","6011","5","10106110"
"81107001","2022/12/25 14:59:59","10107","0","81107001","9001","0","0","3","ミヤコ、マヒル、リノのシャドウを倒そう","601","2022/12/16 12:00:00","6011","0","10107103"
"81107002","2022/12/25 14:59:59","10107","0","81107002","9018","0","1","1330000","スペシャルバトルのボスのHPを8670000まで減らそう","601","2022/12/16 12:00:00","6011","1","10107104"
"81107003","2022/12/25 14:59:59","10107","0","81107003","9018","0","1","2660000","スペシャルバトルのボスのHPを7340000まで減らそう","601","2022/12/16 12:00:00","6011","1","10107105"
"81107004","2022/12/25 14:59:59","10107","0","81107004","9016","0","0","1","スペシャルバトルのMODE2をクリアしよう","601","2022/12/16 12:00:00","6011","2","10107106"
"81107005","2022/12/25 14:59:59","10107","0","81107005","9018","0","1","6000000","スペシャルバトルのボスのHPを4000000まで減らそう","601","2022/12/16 12:00:00","6011","1","10107107"
"81107006","2022/12/25 14:59:59","10107","0","81107006","9018","0","1","8000000","スペシャルバトルのボスのHPを2000000まで減らそう","601","2022/12/16 12:00:00","6011","1","10107108"
"81107007","2022/12/25 14:59:59","10107","0","81107007","9016","0","0","1","スペシャルバトルのボスを討伐しよう","601","2022/12/16 12:00:00","6011","3","10107109"
"81107008","2022/12/25 14:59:59","10107","0","81107008","9015","0","0","1","スペシャルかエキシビションのバトルでボスを5回以内に討伐しよう","601","2022/12/16 12:00:00","6011","5","10107110"
"81108001","2023/01/18 14:59:59","10108","0","81108001","9018","0","1","6700000","スペシャルバトルのボスのHPを93300000まで減らそう","601","2022/12/31 12:00:00","6011","1","10108103"
"81108002","2023/01/18 14:59:59","10108","0","81108002","9018","0","1","13400000","スペシャルバトルのボスのHPを86600000まで減らそう","601","2022/12/31 12:00:00","6011","1","10108104"
"81108003","2023/01/18 14:59:59","10108","0","81108003","9016","0","0","1","スペシャルバトルのMODE1をクリアしよう","601","2022/12/31 12:00:00","6011","1","10108105"
"81108004","2023/01/18 14:59:59","10108","0","81108004","9018","0","1","26700000","スペシャルバトルのボスのHPを73300000まで減らそう","601","2022/12/31 12:00:00","6011","1","10108106"
"81108005","2023/01/18 14:59:59","10108","0","81108005","9018","0","1","33400000","スペシャルバトルのボスのHPを66600000まで減らそう","601","2022/12/31 12:00:00","6011","1","10108107"
"81108006","2023/01/18 14:59:59","10108","0","81108006","9016","0","0","1","スペシャルバトルのMODE2をクリアしよう","601","2022/12/31 12:00:00","6011","2","10108108"
"81108007","2023/01/18 14:59:59","10108","0","81108007","9018","0","1","60000000","スペシャルバトルのボスのHPを40000000まで減らそう","601","2022/12/31 12:00:00","6011","1","10108109"
"81108008","2023/01/18 14:59:59","10108","0","81108008","9018","0","1","80000000","スペシャルバトルのボスのHPを20000000まで減らそう","601","2022/12/31 12:00:00","6011","1","10108110"
"81108009","2023/01/18 14:59:59","10108","0","81108009","9016","0","0","1","スペシャルバトルのボスを討伐しよう","601","2022/12/31 12:00:00","6011","3","10108111"
"81108010","2023/01/18 14:59:59","10108","0","81108010","9015","0","0","1","スペシャルかエキシビションのバトルでボスを5回以内に討伐しよう","601","2022/12/31 12:00:00","6011","5","10108112"
"81109001","2023/01/25 14:59:59","10109","0","81109001","9014","0","0","20","ハイオークを20体倒そう","601","2023/01/16 12:00:00","6011","0","10109103"
"81109002","2023/01/25 14:59:59","10109","0","81109002","9018","0","1","1000000","スペシャルバトルのボスのHPを8500000まで減らそう","601","2023/01/16 12:00:00","6011","1","10109106"
"81109003","2023/01/25 14:59:59","10109","0","81109003","9018","0","1","2000000","スペシャルバトルのボスのHPを7500000まで減らそう","601","2023/01/16 12:00:00","6011","1","10109107"
"81109004","2023/01/25 14:59:59","10109","0","81109004","9016","0","0","1","スペシャルバトルのMODE2をクリアしよう","601","2023/01/16 12:00:00","6011","2","10109108"
"81109005","2023/01/25 14:59:59","10109","0","81109005","9018","0","1","5170000","スペシャルバトルのボスのHPを4330000まで減らそう","601","2023/01/16 12:00:00","6011","1","10109109"
"81109006","2023/01/25 14:59:59","10109","0","81109006","9018","0","1","7340000","スペシャルバトルのボスのHPを2160000まで減らそう","601","2023/01/16 12:00:00","6011","1","10109110"
"81109007","2023/01/25 14:59:59","10109","0","81109007","9016","0","0","1","スペシャルバトルのボスを討伐しよう","601","2023/01/16 12:00:00","6011","3","10109111"
"81109008","2023/01/25 14:59:59","10109","0","81109008","9015","0","0","1","スペシャルかエキシビションのバトルでボスを5回以内に討伐しよう","601","2023/01/16 12:00:00","6011","5","10109112"
"81110001","2023/02/27 14:59:59","10110","0","81110001","9018","0","1","22000000","スペシャルバトルの楽園の守護者のHPを123000000まで減らそう","601","2023/01/31 12:00:00","6011","1","10110103"
"81110002","2023/02/27 14:59:59","10110","0","81110002","9018","0","1","44000000","スペシャルバトルの楽園の守護者のHPを101000000まで減らそう","601","2023/01/31 12:00:00","6011","1","10110104"
"81110003","2023/02/27 14:59:59","10110","0","81110003","9016","0","0","1","楽園の守護者のMODE1をクリアしよう","601","2023/01/31 12:00:00","6011","1","10110105"
"81110004","2023/02/27 14:59:59","10110","0","81110004","9001","0","0","4","チカとツムギのシャドウとお供モンスターを倒そう","601","2023/01/31 12:00:00","6011","0","10110106"
"81110005","2023/02/27 14:59:59","10110","0","81110005","9018","0","1","91800000","スペシャルバトルの楽園の守護者のHPを53200000まで減らそう","601","2023/01/31 12:00:00","6011","1","10110107"
"81110006","2023/02/27 14:59:59","10110","0","81110006","9018","0","1","118400000","スペシャルバトルの楽園の守護者のHPを26600000まで減らそう","601","2023/01/31 12:00:00","6011","1","10110108"
"81110007","2023/02/27 14:59:59","10110","0","81110007","9016","0","0","1","スペシャルバトルの楽園の守護者を討伐しよう","601","2023/01/31 12:00:00","6011","3","10110109"
"81110008","2023/02/27 14:59:59","10110","0","81110008","9015","0","0","1","スペシャルかエキシビションのバトルで楽園の守護者を5回以内に討伐しよう","601","2023/01/31 12:00:00","6011","5","10110110"
"81111001","2023/02/27 14:59:59","10111","0","81111001","9018","0","1","10100000","スペシャルバトルの久遠の園を象る者のHPを65900000まで減らそう","601","2023/02/07 12:00:00","6011","1","10111103"
"81111002","2023/02/27 14:59:59","10111","0","81111002","9018","0","1","20200000","スペシャルバトルの久遠の園を象る者のHPを55800000まで減らそう","601","2023/02/07 12:00:00","6011","1","10111104"
"81111003","2023/02/27 14:59:59","10111","0","81111003","9016","0","0","1","久遠の園を象る者のMODE1をクリアしよう","601","2023/02/07 12:00:00","6011","1","10111105"
"81111004","2023/02/27 14:59:59","10111","0","81111004","9001","0","0","3","ノゾミ、ムイミ、カヤのシャドウを倒そう","601","2023/02/07 12:00:00","6011","0","10111106"
"81111005","2023/02/27 14:59:59","10111","0","81111005","9018","0","1","45600000","スペシャルバトルの久遠の園を象る者のHPを30400000まで減らそう","601","2023/02/07 12:00:00","6011","1","10111107"
"81111006","2023/02/27 14:59:59","10111","0","81111006","9018","0","1","60800000","スペシャルバトルの久遠の園を象る者のHPを15200000まで減らそう","601","2023/02/07 12:00:00","6011","1","10111108"
"81111007","2023/02/27 14:59:59","10111","0","81111007","9016","0","0","1","スペシャルバトルの久遠の園を象る者を討伐しよう","601","2023/02/07 12:00:00","6011","3","10111109"
"81111008","2023/02/27 14:59:59","10111","0","81111008","9015","0","0","1","スペシャルかエキシビションのバトルで久遠の園を象る者を5回以内に討伐しよう","601","2023/02/07 12:00:00","6011","5","10111110"
"81112001","2023/02/26 14:59:59","10112","0","81112001","9001","0","0","4","ゴーレムとブルーゴーレムを倒そう","601","2023/02/09 12:00:00","6011","0","10112103"
"81112002","2023/02/26 14:59:59","10112","0","81112002","9014","0","0","10","シャドウを10体倒そう","601","2023/02/09 12:00:00","6011","0","10112104"
"81112003","2023/02/26 14:59:59","10112","0","81112003","9018","0","1","1150000","グレーターゴーレムのHPを2350000まで減らそう","601","2023/02/09 12:00:00","6011","1","10112105"
"81112004","2023/02/26 14:59:59","10112","0","81112004","9018","0","1","2300000","グレーターゴーレムのHPを1200000まで減らそう","601","2023/02/09 12:00:00","6011","1","10112106"
"81112005","2023/02/26 14:59:59","10112","0","81112005","9016","0","0","1","グレーターゴーレムを討伐しよう","601","2023/02/09 12:00:00","6011","3","10112107"
"81112006","2023/02/26 14:59:59","10112","0","81112006","9015","0","0","1","スペシャルかエキシビションのバトルでボスを5回以内に討伐しよう","601","2023/02/09 12:00:00","6011","5","10112108"
"81113001","2023/02/26 14:59:59","10113","0","81113001","9001","0","0","4","ペコリーヌ、キャル、コッコロ、シェフィのシャドウを倒そう","601","2023/02/14 12:00:00","6011","0","10113103"
"81113002","2023/02/26 14:59:59","10113","0","81113002","9018","0","1","1000000","オーバーロードフォースのHPを8900000まで減らそう","601","2023/02/14 12:00:00","6011","1","10113104"
"81113003","2023/02/26 14:59:59","10113","0","81113003","9018","0","1","2000000","オーバーロードフォースのHPを7900000まで減らそう","601","2023/02/14 12:00:00","6011","1","10113105"
"81113004","2023/02/26 14:59:59","10113","0","81113004","9016","0","0","1","オーバーロードフォースのMODE2をクリアしよう","601","2023/02/14 12:00:00","6011","2","10113106"
"81113005","2023/02/26 14:59:59","10113","0","81113005","9018","0","1","5390000","オーバーロードフォースのHPを4510000まで減らそう","601","2023/02/14 12:00:00","6011","1","10113111"
"81113006","2023/02/26 14:59:59","10113","0","81113006","9018","0","1","7610000","オーバーロードフォースのHPを2290000まで減らそう","601","2023/02/14 12:00:00","6011","1","10113113"
"81113007","2023/02/26 14:59:59","10113","0","81113007","9016","0","0","1","オーバーロードフォースを討伐しよう","601","2023/02/14 12:00:00","6011","3","10113115"
"81113008","2023/02/26 14:59:59","10113","0","81113008","9015","0","0","1","スペシャルかエキシビションのバトルでオーバーロードフォースを5回以内に討伐しよう","601","2023/02/14 12:00:00","6011","5","10113118"
"81114002","2023/03/18 14:59:59","10114","0","81114001","9014","0","0","16","ターゲットを16体倒そう","601","2023/02/28 12:00:00","6011","0","10114103"
"81114003","2023/03/18 14:59:59","10114","0","81114002","9018","0","1","13300000","スペシャルバトルのボスのHPを81700000まで減らそう","601","2023/02/28 12:00:00","6011","1","10114104"
"81114004","2023/03/18 14:59:59","10114","0","81114003","9018","0","1","26600000","スペシャルバトルのボスのHPを68400000まで減らそう","601","2023/02/28 12:00:00","6011","1","10114105"
"81114005","2023/03/18 14:59:59","10114","0","81114004","9016","0","0","1","スペシャルバトルのMODE2をクリアしよう","601","2023/02/28 12:00:00","6011","2","10114106"
"81114006","2023/03/18 14:59:59","10114","0","81114005","9018","0","1","58300000","スペシャルバトルのボスのHPを36700000まで減らそう","601","2023/02/28 12:00:00","6011","1","10114107"
"81114007","2023/03/18 14:59:59","10114","0","81114006","9018","0","1","76700000","スペシャルバトルのボスのHPを18300000まで減らそう","601","2023/02/28 12:00:00","6011","1","10114108"
"81114008","2023/03/18 14:59:59","10114","0","81114007","9016","0","0","1","スペシャルバトルのボスを討伐しよう","601","2023/02/28 12:00:00","6011","3","10114109"
"81114009","2023/03/18 14:59:59","10114","0","81114008","9015","0","0","1","スペシャルかエキシビションのバトルでボスを5回以内に討伐しよう","601","2023/02/28 12:00:00","6011","5","10114110"
"81115001","2023/03/25 14:59:59","10115","0","81115001","9014","0","0","15","舎弟ネズミを15体倒そう","601","2023/03/16 12:00:00","6011","0","10115103"
"81115002","2023/03/25 14:59:59","10115","0","81115002","9018","0","1","400000","スペシャルバトルのボスのHPを4100000まで減らそう","601","2023/03/16 12:00:00","6011","1","10115104"
"81115003","2023/03/25 14:59:59","10115","0","81115003","9018","0","1","800000","スペシャルバトルのボスのHPを3700000まで減らそう","601","2023/03/16 12:00:00","6011","1","10115105"
"81115004","2023/03/25 14:59:59","10115","0","81115004","9016","0","0","1","スペシャルバトルのMODE2をクリアしよう","601","2023/03/16 12:00:00","6011","2","10115106"
"81115005","2023/03/25 14:59:59","10115","0","81115005","9018","0","1","2400000","スペシャルバトルのボスのHPを2100000まで減らそう","601","2023/03/16 12:00:00","6011","1","10115107"
"81115006","2023/03/25 14:59:59","10115","0","81115006","9018","0","1","3500000","スペシャルバトルのボスのHPを1000000まで減らそう","601","2023/03/16 12:00:00","6011","1","10115108"
