2e0b608d628f488b2012209437506e324eba1a35d369aabb4b25fac8c2fa3986,7ee93d7e2ce6afcf9d59178dea37a56f86b541fb1aae0192b4723d28c6825c70,db0ff54d106463fdb1150d477931afe7467b956c7c96cbc5b642dcb7e58d5ce1,9085580220c69b4701d8310e83fe9d2b13589bda36af6886763ac1ba1117cedc,eb18874a7fb7104a2eab00af8e6574baf58fdd133865c5e19a6447faa44da795,f6e9133d4bb3177b592913a51d20ead826d2c8edddbfd441fa41dc5713fbb3f7,9cae5657ecdfce6206b0c2cb5e99281236835d3d1c3c060e2bc03561e4c648b9,6dcab7328ba8f528a9df203b22688d1a48cff58a85252eed16e390cafa5f655e,9b9ef1e05b2ebd5cd6aa14e0ab9d3ba3274dde7872e0f2dad73eef29c323356d,53a994db0fad0660c1ce1322a59851633a5939513b5f5a9490fef1b76f5b30ef,0d76bb079dd4b5a56e7c1f48ff63ca28be931891c131b8471137989de8ce7352,e8d0045342c3e9acaa45f815ad130d1ed6d7071685aa6a4415ab5d233a50daac,0cedaf78a7ed542e190e493ebac2ad387223e9339204ea7f954dfc47a9cffb77,2a73dec04d9922afe3074e1a05416d378e569bfdcb509fcc9b182b97634fd1da,619b08d1e9fd776dfd3258f6dd3be2e1048031c0419a7cdfff1dab7a1bf3c55a,5c6c64bf16d74cbf7a33839f1aef09c509e613ed5271dca9f5bc6d8780c4ac2b,00d8102943718c2e0996a92a2faafee94fa4c24eecb7ee1a2278b56f7b6d106d,8dc1d99977c4854e4d29072be62d7343f6d2ddfe284aa01fe61fc449a136f283,2281dcb8f8ebbb3b8484d262f7aa239a89fc4f97ea07b8f6edf97d00724c10a8,7a6db66f97d3b52eca11a702f8700712871203f467632bdeed194926d4943ebd,8b9770dc46118d2ccde8befff1a21404f25eccdbd5da84c23cb2ea98cc4d9b7f,fe3061a946c464393c637dcdc2d237c5575d6dcc29b3e75b328f18a7c6e325db,f2c282fd15a950e1ffafa77c25d07bd32d0490296791946a0c5cb35394c579e7,28c6f33170e7ff08defb238c7178dabaa51379858fc11b5bf2eed498479cced2,ccf89dcf161d56969647c5e30c6e9aad54928476686c56ef0a9c8ca6fbab5d1f,024dcef0ce60489e1be1a028ec20d031ca9056f3b962963d1477096731b3cbe6,443cd11a7e09d545491ff22d02ebf30751e84346e770e596c2bbf8d506ec11b5,cde06edc921b98bc794f936f2f4660be2a646283444d6fdcdecb2f670977af88,161aebe8224dc108ab3b31302897ff22bb078a95e280dd5f578172cdc801624c,d9c87079688c236b5f18af8091dc477bc27535b2a2a02be30da0955a16b22e1b,3e48b2e0fc9234f427f463a329b0eee7f7d00162d64cb816058b80a8d25ff0f1,113c033bc1c53737280e87017e7f2b9a68caee88442a750a461ab62e29770a1e,9ebfea2f1edd5f7a2632041c7a17530fa2411849c1f94be21e2faa960dabc4de,cf3dd961cce2f7e3ecd6645e64dbec0902e963a321cbc69c90d93d177ce6ce61,d17c2181d82325fbb86a2f3d34dbe4547ae0f45783a29cab7b527ca8431c3a58,4a4940a586044183ea113e28a03a20e596c3478d74444656e8e22d39d9ff7596,15ac768e1bb7c9a827da0d136b0be0c090a746de0948229bc7b7a700076bc0ec,88a2b804ca4ea3c60f8c43937da403c5bc8b4b5fe28394943c36a2d302b3c4be,60304b30bff6288aa9746929a8c97b8676ed7107d5b45ee8a28b9f6cfc477030
"98.1","0","0","0","0","0","40000","565.1","120","0.85","0","121501","4.93","0","0","0","0","31215","0","0","0.68","0","0","0","0","0","4","3.82","0","74.19","0","0","0","0","12.88","0","0","0","0"
"117.8","0","0","0","0","0","50000","635.8","150","1.02","0","121501","5.54","0","0","0","0","31215","0","0","0.81","0","0","0","0","0","5","4.3","0","83.47","0","0","0","0","15.45","0","0","0","0"
"40.62","0","0","0","0","0","10000","365.6","15","0.24","0","121601","2.16","0","20","0","0","31216","0","0","0.2","0","0","0","0","0","1","1.82","0","58.78","0","0","0","0","6.53","0","0","0","0"
"60.93","0","0","0","0","0","20000","438.7","30","0.36","0","121601","2.59","0","20","0","0","31216","0","0","0.3","0","0","0","0","0","2","2.18","0","70.54","0","0","0","0","9.8","0","0","0","0"
"81.24","0","0","0","0","0","30000","511.8","100","0.48","0","121601","3.02","0","20","0","0","31216","0","0","0.4","0","0","0","0","0","3","2.55","0","82.29","0","0","0","0","13.06","0","0","0","0"
"101.6","0","0","0","0","0","40000","585","120","0.6","0","121601","3.46","0","20","0","0","31216","0","0","0.5","0","0","0","0","0","4","2.91","0","94.05","0","0","0","0","16.33","0","0","0","0"
"121.9","0","0","0","0","0","50000","658.1","150","0.72","0","121601","3.89","0","20","0","0","31216","0","0","0.6","0","0","0","0","0","5","3.28","0","105.8","0","0","0","0","19.59","0","0","0","0"
"40.62","0","0","0","0","0","10000","365.6","15","0.37","0","121901","3.3","0","0","0","0","31219","0","0","0.34","5.35","0","0","20","0","1","3.08","0","0","0","0","0","0","0","0","0","48.19","0"
"60.93","0","0","0","0","0","20000","438.7","30","0.56","0","121901","3.96","0","0","0","0","31219","0","0","0.51","8.03","0","0","20","0","2","3.7","0","0","0","0","0","0","0","0","0","57.83","0"
"81.24","0","0","0","0","0","30000","511.8","100","0.74","0","121901","4.62","0","0","0","0","31219","0","0","0.68","10.7","0","0","20","0","3","4.31","0","0","0","0","0","0","0","0","0","67.47","0"
"101.6","0","0","0","0","0","40000","585","120","0.93","0","121901","5.28","0","0","0","0","31219","0","0","0.85","13.38","0","0","20","0","4","4.93","0","0","0","0","0","0","0","0","0","77.1","0"
"121.9","0","0","0","0","0","50000","658.1","150","1.11","0","121901","5.94","0","0","0","0","31219","0","0","1.02","16.05","0","0","20","0","5","5.54","0","0","0","0","0","0","0","0","0","86.74","0"
"35.97","0","0","0","0","0","10000","323.8","15","0.29","0","122001","2.62","0","20","0","0","31220","0","0","0.22","0","0","0","0","0","1","1.94","0","54.11","0","0","0","0","6.01","0","0","0","0"
"53.96","0","0","0","0","0","20000","388.6","30","0.44","0","122001","3.14","0","20","0","0","31220","0","0","0.33","0","0","0","0","0","2","2.33","0","64.93","0","0","0","0","9.02","0","0","0","0"
"71.94","0","0","0","0","0","30000","453.3","100","0.58","0","122001","3.67","0","20","0","0","31220","0","0","0.44","0","0","0","0","0","3","2.72","0","75.75","0","0","0","0","12.02","0","0","0","0"
"89.93","0","0","0","0","0","40000","518.1","120","0.73","0","122001","4.19","0","20","0","0","31220","0","0","0.55","0","0","0","0","0","4","3.1","0","86.58","0","0","0","0","15.03","0","0","0","0"
"108","0","0","0","0","0","50000","582.8","150","0.87","0","122001","4.72","0","20","0","0","31220","0","0","0.66","0","0","0","0","0","5","3.49","0","97.4","0","0","0","0","18.03","0","0","0","0"
"34.18","0","0","0","0","0","10000","307.6","15","0.27","0","122101","2.39","0","20","0","0","31221","0","0","0.24","0","0","0","0","0","1","2.16","0","41.35","0","0","0","0","4.59","0","0","0","0"
"51.27","0","0","0","0","0","20000","369.1","30","0.41","0","122101","2.87","0","20","0","0","31221","0","0","0.36","0","0","0","0","0","2","2.59","0","49.62","0","0","0","0","6.89","0","0","0","0"
"68.36","0","0","0","0","0","30000","430.6","100","0.54","0","122101","3.35","0","20","0","0","31221","0","0","0.48","0","0","0","0","0","3","3.02","0","57.89","0","0","0","0","9.18","0","0","0","0"
"85.45","0","0","0","0","0","40000","492.2","120","0.68","0","122101","3.82","0","20","0","0","31221","0","0","0.6","0","0","0","0","0","4","3.46","0","66.16","0","0","0","0","11.48","0","0","0","0"
"102.6","0","0","0","0","0","50000","553.7","150","0.81","0","122101","4.3","0","20","0","0","31221","0","0","0.72","0","0","0","0","0","5","3.89","0","74.43","0","0","0","0","13.77","0","0","0","0"
"39.24","0","0","0","0","0","10000","353.2","15","0.23","0","122201","2.05","0","0","0","0","31222","0","0","0.32","0","0","0","0","0","1","2.85","0","48.65","0","0","0","0","5.41","0","0","0","0"
"58.86","0","0","0","0","0","20000","423.8","30","0.35","0","122201","2.46","0","0","0","0","31222","0","0","0.48","0","0","0","0","0","2","3.42","0","58.38","0","0","0","0","8.12","0","0","0","0"
"78.48","0","0","0","0","0","30000","494.5","100","0.46","0","122201","2.87","0","0","0","0","31222","0","0","0.64","0","0","0","0","0","3","3.99","0","68.11","0","0","0","0","10.82","0","0","0","0"
"98.1","0","0","0","0","0","40000","565.1","120","0.58","0","122201","3.28","0","0","0","0","31222","0","0","0.8","0","0","0","0","0","4","4.56","0","77.84","0","0","0","0","13.53","0","0","0","0"
"117.8","0","0","0","0","0","50000","635.8","150","0.69","0","122201","3.69","0","0","0","0","31222","0","0","0.96","0","0","0","0","0","5","5.13","0","87.57","0","0","0","0","16.23","0","0","0","0"
"39.24","0","0","0","0","0","10000","353.2","15","0.25","0","122301","2.28","0","0","0","0","31223","0","0","0.27","5.52","0","0","20","0","1","2.39","0","0","0","0","0","0","0","0","0","49.67","0"
"58.86","0","0","0","0","0","20000","423.8","30","0.38","0","122301","2.74","0","0","0","0","31223","0","0","0.41","8.28","0","0","20","0","2","2.87","0","0","0","0","0","0","0","0","0","59.6","0"
"78.48","0","0","0","0","0","30000","494.5","100","0.5","0","122301","3.19","0","0","0","0","31223","0","0","0.54","11.04","0","0","20","0","3","3.35","0","0","0","0","0","0","0","0","0","69.54","0"
"98.1","0","0","0","0","0","40000","565.1","120","0.63","0","122301","3.65","0","0","0","0","31223","0","0","0.68","13.8","0","0","20","0","4","3.82","0","0","0","0","0","0","0","0","0","79.47","0"
"117.8","0","0","0","0","0","50000","635.8","150","0.75","0","122301","4.1","0","0","0","0","31223","0","0","0.81","16.56","0","0","20","0","5","4.3","0","0","0","0","0","0","0","0","0","89.41","0"
"157","0","0","0","0","0","0","741.7","0","1","0","122301","4.79","0","0","0","0","31223","0","0","1.08","22.08","0","10","300","0","6","5.02","0","0","0","0","0","0","0","0","0","2414.4","0"
"40.62","0","0","0","0","0","10000","365.6","15","0.28","0","122401","2.51","0","0","0","0","31224","0","0","0.25","0","0","0","0","0","1","2.28","0","55.25","0","0","0","0","6.14","0","0","0","0"
"60.93","0","0","0","0","0","20000","438.7","30","0.42","0","122401","3.01","0","0","0","0","31224","0","0","0.38","0","0","0","0","0","2","2.74","0","66.3","0","0","0","0","9.21","0","0","0","0"
"81.24","0","0","0","0","0","30000","511.8","100","0.56","0","122401","3.51","0","0","0","0","31224","0","0","0.5","0","0","0","0","0","3","3.19","0","77.35","0","0","0","0","12.28","0","0","0","0"
"101.6","0","0","0","0","0","40000","585","120","0.7","0","122401","4.02","0","0","0","0","31224","0","0","0.63","0","0","0","0","0","4","3.65","0","88.4","0","0","0","0","15.35","0","0","0","0"
"121.9","0","0","0","0","0","50000","658.1","150","0.84","0","122401","4.52","0","0","0","0","31224","0","0","0.75","0","0","0","0","0","5","4.1","0","99.45","0","0","0","0","18.42","0","0","0","0"
"40.62","0","0","0","0","0","10000","365.6","15","0.28","0","122501","2.51","0","20","0","0","31225","0","0","0.25","0","0","0","0","0","1","2.28","0","55.25","0","0","0","0","6.14","0","0","0","0"
"60.93","0","0","0","0","0","20000","438.7","30","0.42","0","122501","3.01","0","20","0","0","31225","0","0","0.38","0","0","0","0","0","2","2.74","0","66.3","0","0","0","0","9.21","0","0","0","0"
"81.24","0","0","0","0","0","30000","511.8","100","0.56","0","122501","3.51","0","20","0","0","31225","0","0","0.5","0","0","0","0","0","3","3.19","0","77.35","0","0","0","0","12.28","0","0","0","0"
"101.6","0","0","0","0","0","40000","585","120","0.7","0","122501","4.02","0","20","0","0","31225","0","0","0.63","0","0","0","0","0","4","3.65","0","88.4","0","0","0","0","15.35","0","0","0","0"
"121.9","0","0","0","0","0","50000","658.1","150","0.84","0","122501","4.52","0","20","0","0","31225","0","0","0.75","0","0","0","0","0","5","4.1","0","99.45","0","0","0","0","18.42","0","0","0","0"
"40.34","0","0","0","0","0","10000","363.1","15","0.32","0","122601","2.85","0","0","0","0","31226","0","0","0.27","5.15","0","0","20","0","1","2.39","0","0","0","0","0","0","0","0","0","46.37","0"
"60.51","0","0","0","0","0","20000","435.7","30","0.48","0","122601","3.42","0","0","0","0","31226","0","0","0.41","7.73","0","0","20","0","2","2.87","0","0","0","0","0","0","0","0","0","55.64","0"
"80.68","0","0","0","0","0","30000","508.3","100","0.64","0","122601","3.99","0","0","0","0","31226","0","0","0.54","10.3","0","0","20","0","3","3.35","0","0","0","0","0","0","0","0","0","64.92","0"
"100.9","0","0","0","0","0","40000","581","120","0.8","0","122601","4.56","0","0","0","0","31226","0","0","0.68","12.88","0","0","20","0","4","3.82","0","0","0","0","0","0","0","0","0","74.19","0"
"121.1","0","0","0","0","0","50000","653.6","150","0.96","0","122601","5.13","0","0","0","0","31226","0","0","0.81","15.45","0","0","20","0","5","4.3","0","0","0","0","0","0","0","0","0","83.47","0"
"32.28","0","0","0","0","0","10000","290.5","15","0.24","0","122701","2.16","0","0","0","0","31227","0","0","0.23","4.97","0","0","0","0","1","2.05","0","0","0","0","0","0","0","0","0","44.77","0"
"48.42","0","0","0","0","0","20000","348.6","30","0.36","0","122701","2.59","0","0","0","0","31227","0","0","0.35","7.46","0","0","0","0","2","2.46","0","0","0","0","0","0","0","0","0","53.72","0"
"64.56","0","0","0","0","0","30000","406.7","100","0.48","0","122701","3.02","0","0","0","0","31227","0","0","0.46","9.94","0","0","0","0","3","2.87","0","0","0","0","0","0","0","0","0","62.68","0"
"80.7","0","0","0","0","0","40000","464.8","120","0.6","0","122701","3.46","0","0","0","0","31227","0","0","0.58","12.43","0","0","0","0","4","3.28","0","0","0","0","0","0","0","0","0","71.63","0"
"96.84","0","0","0","0","0","50000","522.9","150","0.72","0","122701","3.89","0","0","0","0","31227","0","0","0.69","14.91","0","0","0","0","5","3.69","0","0","0","0","0","0","0","0","0","80.59","0"
"44.1","0","0","0","0","0","10000","396.9","15","0.32","0","122801","2.85","0","20","0","0","31228","0","0","0.27","0","0","0","0","0","1","2.39","0","49.44","0","0","0","0","5.49","0","0","0","0"
"66.15","0","0","0","0","0","20000","476.3","30","0.48","0","122801","3.42","0","20","0","0","31228","0","0","0.41","0","0","0","0","0","2","2.87","0","59.33","0","0","0","0","8.24","0","0","0","0"
"88.2","0","0","0","0","0","30000","555.7","100","0.64","0","122801","3.99","0","20","0","0","31228","0","0","0.54","0","0","0","0","0","3","3.35","0","69.22","0","0","0","0","10.98","0","0","0","0"
"110.3","0","0","0","0","0","40000","635","120","0.8","0","122801","4.56","0","20","0","0","31228","0","0","0.68","0","0","0","0","0","4","3.82","0","79.1","0","0","0","0","13.73","0","0","0","0"
"132.3","0","0","0","0","0","50000","714.4","150","0.96","0","122801","5.13","0","20","0","0","31228","0","0","0.81","0","0","0","0","0","5","4.3","0","88.99","0","0","0","0","16.47","0","0","0","0"
"37.06","0","0","0","0","0","10000","333.6","15","0.25","0","122901","2.28","0","20","0","0","31229","0","0","0.22","0","0","0","0","0","1","1.94","0","51.95","0","0","0","0","5.77","0","0","0","0"
"55.59","0","0","0","0","0","20000","400.3","30","0.38","0","122901","2.74","0","20","0","0","31229","0","0","0.33","0","0","0","0","0","2","2.33","0","62.34","0","0","0","0","8.66","0","0","0","0"
"74.12","0","0","0","0","0","30000","467","100","0.5","0","122901","3.19","0","20","0","0","31229","0","0","0.44","0","0","0","0","0","3","2.72","0","72.73","0","0","0","0","11.54","0","0","0","0"
"92.65","0","0","0","0","0","40000","533.8","120","0.63","0","122901","3.65","0","20","0","0","31229","0","0","0.55","0","0","0","0","0","4","3.1","0","83.12","0","0","0","0","14.43","0","0","0","0"
"111.2","0","0","0","0","0","50000","600.5","150","0.75","0","122901","4.1","0","20","0","0","31229","0","0","0.66","0","0","0","0","0","5","3.49","0","93.51","0","0","0","0","17.31","0","0","0","0"
"32.28","0","0","0","0","0","10000","290.5","15","0.24","0","123001","2.16","0","0","0","0","31230","0","0","0.23","4.97","0","0","0","0","1","2.05","0","0","0","0","0","0","0","0","0","44.77","0"
"48.42","0","0","0","0","0","20000","348.6","30","0.36","0","123001","2.59","0","0","0","0","31230","0","0","0.35","7.46","0","0","0","0","2","2.46","0","0","0","0","0","0","0","0","0","53.72","0"
"64.56","0","0","0","0","0","30000","406.7","100","0.48","0","123001","3.02","0","0","0","0","31230","0","0","0.46","9.94","0","0","0","0","3","2.87","0","0","0","0","0","0","0","0","0","62.68","0"
"80.7","0","0","0","0","0","40000","464.8","120","0.6","0","123001","3.46","0","0","0","0","31230","0","0","0.58","12.43","0","0","0","0","4","3.28","0","0","0","0","0","0","0","0","0","71.63","0"
"96.84","0","0","0","0","0","50000","522.9","150","0.72","0","123001","3.89","0","0","0","0","31230","0","0","0.69","14.91","0","0","0","0","5","3.69","0","0","0","0","0","0","0","0","0","80.59","0"
"33.23","0","0","0","0","0","10000","299.1","15","0.25","0","123101","2.28","0","0","0","0","31231","0","0","0.23","4.81","0","0","20","0","1","2.05","0","0","0","0","0","0","0","0","0","43.29","0"
"49.85","0","0","0","0","0","20000","358.9","30","0.38","0","123101","2.74","0","0","0","0","31231","0","0","0.35","7.22","0","0","20","0","2","2.46","0","0","0","0","0","0","0","0","0","51.95","0"
"66.46","0","0","0","0","0","30000","418.7","100","0.5","0","123101","3.19","0","0","0","0","31231","0","0","0.46","9.62","0","0","20","0","3","2.87","0","0","0","0","0","0","0","0","0","60.61","0"
"83.08","0","0","0","0","0","40000","478.6","120","0.63","0","123101","3.65","0","0","0","0","31231","0","0","0.58","12.03","0","0","20","0","4","3.28","0","0","0","0","0","0","0","0","0","69.26","0"
"99.69","0","0","0","0","0","50000","538.4","150","0.75","0","123101","4.1","0","0","0","0","31231","0","0","0.69","14.43","0","0","20","0","5","3.69","0","0","0","0","0","0","0","0","0","77.92","0"
"38.29","0","0","0","0","0","10000","344.6","15","0.28","0","123201","2.51","0","20","0","0","31232","0","0","0.25","0","0","0","0","0","1","2.28","0","57.65","0","0","0","0","6.41","0","0","0","0"
"57.44","0","0","0","0","0","20000","413.5","30","0.42","0","123201","3.01","0","20","0","0","31232","0","0","0.38","0","0","0","0","0","2","2.74","0","69.18","0","0","0","0","9.62","0","0","0","0"
"76.58","0","0","0","0","0","30000","482.4","100","0.56","0","123201","3.51","0","20","0","0","31232","0","0","0.5","0","0","0","0","0","3","3.19","0","80.71","0","0","0","0","12.82","0","0","0","0"
"95.73","0","0","0","0","0","40000","551.4","120","0.7","0","123201","4.02","0","20","0","0","31232","0","0","0.63","0","0","0","0","0","4","3.65","0","92.24","0","0","0","0","16.03","0","0","0","0"
"114.9","0","0","0","0","0","50000","620.3","150","0.84","0","123201","4.52","0","20","0","0","31232","0","0","0.75","0","0","0","0","0","5","4.1","0","103.8","0","0","0","0","19.23","0","0","0","0"
"37.06","0","0","0","0","0","10000","333.6","15","0.37","0","123301","3.3","0","0","0","0","31233","0","0","0.27","0","0","0","0","0","1","2.39","0","47.51","0","0","0","0","5.28","0","0","0","0"
"55.59","0","0","0","0","0","20000","400.3","30","0.56","0","123301","3.96","0","0","0","0","31233","0","0","0.41","0","0","0","0","0","2","2.87","0","57.01","0","0","0","0","7.92","0","0","0","0"
"74.12","0","0","0","0","0","30000","467","100","0.74","0","123301","4.62","0","0","0","0","31233","0","0","0.54","0","0","0","0","0","3","3.35","0","66.51","0","0","0","0","10.56","0","0","0","0"
"92.65","0","0","0","0","0","40000","533.8","120","0.93","0","123301","5.28","0","0","0","0","31233","0","0","0.68","0","0","0","0","0","4","3.82","0","76.02","0","0","0","0","13.2","0","0","0","0"
"111.2","0","0","0","0","0","50000","600.5","150","1.11","0","123301","5.94","0","0","0","0","31233","0","0","0.81","0","0","0","0","0","5","4.3","0","85.52","0","0","0","0","15.84","0","0","0","0"
"40.89","0","0","0","0","0","10000","368","15","0.25","0","123501","2.28","0","20","0","0","31235","0","0","0.29","0","0","0","0","0","1","2.62","0","46.94","0","0","0","0","5.22","0","0","0","0"
"61.34","0","0","0","0","0","20000","441.6","30","0.38","0","123501","2.74","0","20","0","0","31235","0","0","0.44","0","0","0","0","0","2","3.14","0","56.33","0","0","0","0","7.83","0","0","0","0"
"81.78","0","0","0","0","0","30000","515.2","100","0.5","0","123501","3.19","0","20","0","0","31235","0","0","0.58","0","0","0","0","0","3","3.67","0","65.72","0","0","0","0","10.44","0","0","0","0"
"102.3","0","0","0","0","0","40000","588.8","120","0.63","0","123501","3.65","0","20","0","0","31235","0","0","0.73","0","0","0","0","0","4","4.19","0","75.1","0","0","0","0","13.05","0","0","0","0"
"122.7","0","0","0","0","0","50000","662.4","150","0.75","0","123501","4.1","0","20","0","0","31235","0","0","0.87","0","0","0","0","0","5","4.72","0","84.49","0","0","0","0","15.66","0","0","0","0"
"39.46","0","0","0","0","0","10000","355.1","15","0.3","0","123601","2.73","0","20","0","0","31236","0","0","0.28","0","0","0","0","0","1","2.51","0","54.11","0","0","0","0","6.01","0","0","0","0"
"59.19","0","0","0","0","0","20000","426.1","30","0.45","0","123601","3.28","0","20","0","0","31236","0","0","0.42","0","0","0","0","0","2","3.01","0","64.93","0","0","0","0","9.02","0","0","0","0"
"78.92","0","0","0","0","0","30000","497.1","100","0.6","0","123601","3.82","0","20","0","0","31236","0","0","0.56","0","0","0","0","0","3","3.51","0","75.75","0","0","0","0","12.02","0","0","0","0"
"98.65","0","0","0","0","0","40000","568.2","120","0.75","0","123601","4.37","0","20","0","0","31236","0","0","0.7","0","0","0","0","0","4","4.02","0","86.58","0","0","0","0","15.03","0","0","0","0"
"118.4","0","0","0","0","0","50000","639.2","150","0.9","0","123601","4.91","0","20","0","0","31236","0","0","0.84","0","0","0","0","0","5","4.52","0","97.4","0","0","0","0","18.03","0","0","0","0"
"36.08","0","0","0","0","0","10000","324.7","15","0.27","0","123701","2.39","0","0","0","0","31237","0","0","0.24","4.38","0","0","20","0","1","2.16","0","0","0","0","0","0","0","0","0","39.42","0"
"54.12","0","0","0","0","0","20000","389.6","30","0.41","0","123701","2.87","0","0","0","0","31237","0","0","0.36","6.57","0","0","20","0","2","2.59","0","0","0","0","0","0","0","0","0","47.3","0"
"72.16","0","0","0","0","0","30000","454.6","100","0.54","0","123701","3.35","0","0","0","0","31237","0","0","0.48","8.76","0","0","20","0","3","3.02","0","0","0","0","0","0","0","0","0","55.19","0"
"90.2","0","0","0","0","0","40000","519.5","120","0.68","0","123701","3.82","0","0","0","0","31237","0","0","0.6","10.95","0","0","20","0","4","3.46","0","0","0","0","0","0","0","0","0","63.07","0"
"108.3","0","0","0","0","0","50000","584.5","150","0.81","0","123701","4.3","0","0","0","0","31237","0","0","0.72","13.14","0","0","20","0","5","3.89","0","0","0","0","0","0","0","0","0","70.96","0"
"41.77","0","0","0","0","0","10000","375.9","15","0.28","0","123801","2.51","0","20","0","0","31238","0","0","0.23","0","0","0","0","0","1","2.05","0","55.25","0","0","0","0","6.14","0","0","0","0"
"62.66","0","0","0","0","0","20000","451.1","30","0.42","0","123801","3.01","0","20","0","0","31238","0","0","0.35","0","0","0","0","0","2","2.46","0","66.3","0","0","0","0","9.21","0","0","0","0"
"83.54","0","0","0","0","0","30000","526.3","100","0.56","0","123801","3.51","0","20","0","0","31238","0","0","0.46","0","0","0","0","0","3","2.87","0","77.35","0","0","0","0","12.28","0","0","0","0"
"104.5","0","0","0","0","0","40000","601.4","120","0.7","0","123801","4.02","0","20","0","0","31238","0","0","0.58","0","0","0","0","0","4","3.28","0","88.4","0","0","0","0","15.35","0","0","0","0"
"125.4","0","0","0","0","0","50000","676.6","150","0.84","0","123801","4.52","0","20","0","0","31238","0","0","0.69","0","0","0","0","0","5","3.69","0","99.45","0","0","0","0","18.42","0","0","0","0"
"52.22","0","0","0","0","0","10000","469.9","15","0.37","0","123901","3.3","0","20","0","0","31239","0","0","0.23","0","0","0","0","0","1","2.05","0","41.13","0","0","0","0","4.57","0","0","0","0"
"78.33","0","0","0","0","0","20000","563.9","30","0.56","0","123901","3.96","0","20","0","0","31239","0","0","0.35","0","0","0","0","0","2","2.46","0","49.36","0","0","0","0","6.86","0","0","0","0"
"104.5","0","0","0","0","0","30000","657.9","100","0.74","0","123901","4.62","0","20","0","0","31239","0","0","0.46","0","0","0","0","0","3","2.87","0","57.58","0","0","0","0","9.14","0","0","0","0"
"130.6","0","0","0","0","0","40000","751.8","120","0.93","0","123901","5.28","0","20","0","0","31239","0","0","0.58","0","0","0","0","0","4","3.28","0","65.81","0","0","0","0","11.43","0","0","0","0"
"156.7","0","0","0","0","0","50000","845.8","150","1.11","0","123901","5.94","0","20","0","0","31239","0","0","0.69","0","0","0","0","0","5","3.69","0","74.03","0","0","0","0","13.71","0","0","0","0"
"37.06","0","0","0","0","0","10000","333.6","15","0.28","0","124001","2.51","0","0","0","0","31240","0","0","0.25","5.77","0","0","20","0","1","2.28","0","0","0","0","0","0","0","0","0","51.95","0"
"55.59","0","0","0","0","0","20000","400.3","30","0.42","0","124001","3.01","0","0","0","0","31240","0","0","0.38","8.66","0","0","20","0","2","2.74","0","0","0","0","0","0","0","0","0","62.34","0"
"74.12","0","0","0","0","0","30000","467","100","0.56","0","124001","3.51","0","0","0","0","31240","0","0","0.5","11.54","0","0","20","0","3","3.19","0","0","0","0","0","0","0","0","0","72.73","0"
"92.65","0","0","0","0","0","40000","533.8","120","0.7","0","124001","4.02","0","0","0","0","31240","0","0","0.63","14.43","0","0","20","0","4","3.65","0","0","0","0","0","0","0","0","0","83.12","0"
"111.2","0","0","0","0","0","50000","600.5","150","0.84","0","124001","4.52","0","0","0","0","31240","0","0","0.75","17.31","0","0","20","0","5","4.1","0","0","0","0","0","0","0","0","0","93.51","0"
"42.52","0","0","0","0","0","10000","382.7","15","0.32","0","124101","2.85","0","0","0","0","31241","0","0","0.29","4.78","0","0","20","0","1","2.62","0","0","0","0","0","0","0","0","0","43.06","0"
"63.78","0","0","0","0","0","20000","459.2","30","0.48","0","124101","3.42","0","0","0","0","31241","0","0","0.44","7.17","0","0","20","0","2","3.14","0","0","0","0","0","0","0","0","0","51.67","0"
"85.04","0","0","0","0","0","30000","535.8","100","0.64","0","124101","3.99","0","0","0","0","31241","0","0","0.58","9.56","0","0","20","0","3","3.67","0","0","0","0","0","0","0","0","0","60.28","0"
"106.3","0","0","0","0","0","40000","612.3","120","0.8","0","124101","4.56","0","0","0","0","31241","0","0","0.73","11.95","0","0","20","0","4","4.19","0","0","0","0","0","0","0","0","0","68.9","0"
"127.6","0","0","0","0","0","50000","688.9","150","0.96","0","124101","5.13","0","0","0","0","31241","0","0","0.87","14.34","0","0","20","0","5","4.72","0","0","0","0","0","0","0","0","0","77.51","0"
"53.38","0","0","0","0","0","10000","480.4","15","0.35","0","124201","3.19","0","20","0","0","31242","0","0","0.32","0","0","0","0","0","1","2.85","0","37.03","0","0","0","0","4.11","0","0","0","0"
"80.07","0","0","0","0","0","20000","576.5","30","0.53","0","124201","3.83","0","20","0","0","31242","0","0","0.48","0","0","0","0","0","2","3.42","0","44.44","0","0","0","0","6.17","0","0","0","0"
"106.8","0","0","0","0","0","30000","672.6","100","0.7","0","124201","4.47","0","20","0","0","31242","0","0","0.64","0","0","0","0","0","3","3.99","0","51.84","0","0","0","0","8.22","0","0","0","0"
"133.5","0","0","0","0","0","40000","768.6","120","0.88","0","124201","5.1","0","20","0","0","31242","0","0","0.8","0","0","0","0","0","4","4.56","0","59.25","0","0","0","0","10.28","0","0","0","0"
"160.2","0","0","0","0","0","50000","864.7","150","1.05","0","124201","5.74","0","20","0","0","31242","0","0","0.96","0","0","0","0","0","5","5.13","0","66.65","0","0","0","0","12.33","0","0","0","0"
"32.28","0","0","0","0","0","10000","290.5","15","0.24","0","124501","2.16","0","0","0","0","31245","0","0","0.24","4.92","0","0","20","0","1","2.16","0","0","0","0","0","0","0","0","0","44.32","0"
