272f437979248026111a9951271bef7fd69042f723ca6d501f19a8cfb077d250,d62ada4a72477a59ce58563dd0c32d4e12d0c9c71fe12f3e6fd3ee6cd56eb59c,a061310ddf26eb6c66247e5bc7b1be1ce4c2283cd80c2efd8ec1917217996d82,c6a3ab643bbf102a6381648fd59feef391ea526b05950866f91d3f9a2af69c1c,ff703de46e26655b5a1fd85f85255b0a64edcbda3ee6de412a2215b79932ed2b,c6c28a2822948df2afe07070fe37cd1e6199de0922de05d405f8e983721adb15,ed9be655c12b95e45cc2add8c87342b3c4ece8d4107dcdb6ed714b5e8e3c0584,98c015411862312a51de2b45803171c37e9e1e88468ff29ee23e18e7a0efd7bc,89ffad42deab10ab742d5672204274fd407eeec3958271e3cbb99ffb915d0ad8,2bfa207f83ea49376376193467dcfd0b9aa37512dcaaa3f296cca138e5f9fe9b,ee2d248dba8fa7235b05e1dbefd73469ca260ed49cebdb21edfca20043f00ddc,0f2cfbfa9e19e55b1b4e3af733337e514b8c9779ca1c86663465db2416289409,926870ee6aab142ab1bcfbc56275217d0aef608b468fb4b702c9e0131c5f3995
"22300158","2","2","3001","4","1","2","0","2.89","3","0","vo_minigame_1012_result_2090","一点点记住\n就可以了吧！\n和人家一起\n学习吧！"
"22300159","2","2","3001","4","1","2","0","5.45","7","0","vo_minigame_1012_result_2091","虽然人家不擅长学习，\n但是很喜欢\n和秀才一起学习！　所以\n可以再教我一次吗？"
"22300160","2","2","3001","4","1","2","4","4.29","10","3","vo_minigame_1012_result_2092","就算记住也会很快忘记，\n人家要怎么办才好？\n啊，这种时候\n就要复习？"
"22300161","2","2","3001","4","1","3","4","4.64","8","6","vo_minigame_1012_result_2093","太难了！\n还以为脑子要爆炸了！\n秀才，给人家的脑袋\n吹一吹吧～"
"22300162","2","2","3001","4","1","3","9","3.14","5","0","vo_minigame_1012_result_2094","太难了真让人失落～\n可是秀才很努力，\n人家也要努力！"
"22300163","2","2","3001","4","1","3","7","6.59","4","0","vo_minigame_1012_result_2095","和秀才一样的分数\n让人有点放心呢。\n一起加油吧！\n人家可不想被你丢下哦。"
"22300164","2","2","3001","0","0","1","3","0","3","0","vo_minigame_1012_result_2096","算了，已经没有下降空间了。\n下次会咸鱼翻身，\n分数暴涨的吧！"
"22300165","2","2","3001","0","0","1","9","2.2","10","5","vo_minigame_1012_result_2097","0分啊……\n对了，下次要不要\n转铅笔做选择题试试？"
"22300166","2","2","3001","0","0","1","4","0.01","4","6","vo_minigame_1012_result_2098","有的时候思考也没用……\n秀才也会\n有这种感觉吗？"
"22300167","2","2","3001","0","0","2","6","2.8","2","3","vo_minigame_1012_result_2099","咦，秀才也0分？\n那和人家一样嘛♪\n不要着急，\n好好学习吧！"
"22300168","2","2","3001","0","0","2","9","3.22","4","6","vo_minigame_1012_result_2100","唔唔唔～0分！\n就算记住也会很快忘记，\n学习也太难了。"
"22300169","2","2","3001","0","0","2","4","2.1","0","11","vo_minigame_1012_result_2101","0分啊……\n不过，不要紧啦。\n只要后面扳回一城，就没问题！"
"22300170","2","2","3001","0","0","3","0","2.74","2","3","vo_minigame_1012_result_2102","吃点点心休息一下，\n再去扳回一城吧！\n吃点甜食，应该能行吧！"
"22300171","2","2","3001","0","0","3","6","3","9","9","vo_minigame_1012_result_2103","就算是秀才\n也觉得太难了吗？\n那么这个考试\n没人会吗？"
"22300172","2","2","3001","0","0","3","10","4.37","2","0","vo_minigame_1012_result_2104","咦？\n把0看成了〇呢！\n呀哈，稍微\n有点干劲了！"
"23100101","2","3","1001","0","0","0","0","0.01","0","10","vo_minigame_1012_gamestart_200","好，加油哦。"
"23100102","2","3","1001","0","0","0","2","0","2","0","vo_minigame_1012_gamestart_201","学习、\n学习！"
"23100103","2","3","1001","0","0","0","3","0","3","0","vo_minigame_1012_gamestart_202","秀才，请多指教～"
"23100201","2","3","1002","-1","3","0","0","0.01","0","4","vo_minigame_1012_gamestart_203","复习也很重要呢♪"
"23100202","2","3","1002","-1","3","0","7","0","7","0","vo_minigame_1012_gamestart_204","那个那个，再多教人家一点～"
"23100301","2","3","1003","1","1","0","5","0","5","0","vo_minigame_1012_gamestart_205","首先要从这里开始呢！"
"23100302","2","3","1003","1","1","0","0","0","0","0","vo_minigame_1012_gamestart_206","拜托手下留情～"
"23100303","2","3","1003","2","2","0","6","0","6","0","vo_minigame_1012_gamestart_207","好像有点难哦？"
"23100304","2","3","1003","2","2","0","5","0","5","0","vo_minigame_1012_gamestart_208","好的，人家努力试试！"
"23100305","2","3","1003","3","3","0","4","0","4","0","vo_minigame_1012_gamestart_209","不妙，这是魔鬼难度啊！"
"23100306","2","3","1003","3","3","0","10","0","10","0","vo_minigame_1012_gamestart_210","这就是所谓的想到脑袋爆炸吗？"
"23100401","2","3","1004","0","0","0","3","0","3","0","vo_minigame_1012_gamestart_211","好，人家也不会放弃的～"
"23100402","2","3","1004","0","0","0","2","0","2","0","vo_minigame_1012_gamestart_212","再学习一次！"
"23100501","2","3","1005","0","0","0","3","0","3","0","vo_minigame_1012_gamestart_213","人家看到你\n和凯露露\n一起学习了♪"
"23100502","2","3","1005","0","0","0","0","0","0","0","vo_minigame_1012_gamestart_214","人家也学凯露露戴眼镜吧？"
"23110101","2","3","1101","0","0","0","3","0","3","0","vo_minigame_1012_start_200","冲啊！"
"23110102","2","3","1101","0","0","0","4","0","4","0","vo_minigame_1012_start_201","能答对吗？"
"23110103","2","3","1101","0","0","0","2","0","2","0","vo_minigame_1012_start_202","秀才老师！"
"23110201","2","3","1102","0","0","0","5","0","5","0","vo_minigame_1012_start_203","还不够呢！"
"23110202","2","3","1102","0","0","0","0","0","0","0","vo_minigame_1012_start_204","扳回一局！"
"23110203","2","3","1102","0","0","0","5","0","5","0","vo_minigame_1012_start_205","专注、专注！"
"23110301","2","3","1103","4","2","0","3","0","3","0","vo_minigame_1012_start_206","好戏才刚开始呢！"
"23110302","2","3","1103","4","2","0","3","0","3","0","vo_minigame_1012_start_207","不断前进吧！"
"23110303","2","3","1103","4","2","0","2","0","2","0","vo_minigame_1012_start_208","燃起来了。"
"23110304","2","3","1103","7","5","0","2","0","2","0","vo_minigame_1012_start_209","加油加油！"
"23110305","2","1","1103","7","5","0","5","0","5","0","vo_minigame_1012_start_210","还有一半！"
"23110306","2","1","1103","7","5","0","5","0","5","0","vo_minigame_1012_start_211","下半场！"
"23110307","2","1","1103","10","8","0","0","0","0","0","vo_minigame_1012_start_212","差不多要结束了！"
"23110308","2","1","1103","10","8","0","2","0","2","0","vo_minigame_1012_start_213","还有一点点啦！"
"23110309","2","1","1103","10","8","0","5","0","5","0","vo_minigame_1012_start_214","再坚持一下！"
"23110401","2","3","1104","2","2","0","0","0","0","0","vo_minigame_1012_start_215","选出正确答案就好。"
"23110402","2","3","1104","2","2","0","6","0","6","0","vo_minigame_1012_start_216","哪个是正确答案呢？"
"23110403","2","3","1104","2","2","0","0","0","0","0","vo_minigame_1012_start_217","好像是四选一！"
"23110404","2","3","1104","1","1","0","3","0","3","0","vo_minigame_1012_start_218","是判断题呢！"
"23110405","2","3","1104","1","1","0","6","0","6","0","vo_minigame_1012_start_219","是〇吗，还是×？"
"23110406","2","3","1104","1","1","0","0","0","0","0","vo_minigame_1012_start_220","你怎么看？"
"23110407","2","3","1104","3","3","0","2","0","2","0","vo_minigame_1012_start_221","选出所有\n正确答案哦！"
"23110408","2","3","1104","3","3","0","0","0","0","0","vo_minigame_1012_start_222","好像有多个正确答案。"
"23110409","2","3","1104","3","3","0","6","0","6","0","vo_minigame_1012_start_223","只选出正确答案吧。"
"23110501","2","3","1105","0","0","0","6","0","6","0","vo_minigame_1012_start_227","这题好像会做！"
"23110502","2","3","1105","0","0","0","5","0","5","0","vo_minigame_1012_start_228","嗯，好像是……"
"23110503","2","3","1105","0","0","0","10","0","10","0","vo_minigame_1012_start_229","这题做过吗？"
"23110601","2","3","1106","0","0","0","4","0","4","0","vo_minigame_1012_start_224","好难啊！"
"23110602","2","3","1106","0","0","0","10","0","10","0","vo_minigame_1012_start_225","是选这个吗？"
"23110603","2","3","1106","0","0","0","0","0","0","0","vo_minigame_1012_start_226","你以前见过这题吧？"
"23110701","2","3","1107","0","0","0","3","0","3","0","vo_minigame_1012_start_230","好，达到了达到了！"
"23110702","2","3","1107","0","0","0","2","0.01","2","4","vo_minigame_1012_start_231","还有一题♪"
"23110801","2","3","1108","0","0","0","6","0","6","0","vo_minigame_1012_start_232","这题，\n简直是魔鬼难度吧？"
"23110802","2","3","1108","0","0","0","4","0","4","0","vo_minigame_1012_start_233","这是不及格吗？"
"23120101","2","3","1201","0","0","0","6","0","6","0","vo_minigame_1012_correct_200","原来如此。"
"23120102","2","3","1201","0","0","0","2","0","2","0","vo_minigame_1012_correct_201","这样啊！"
"23120103","2","3","1201","0","0","0","3","0.01","3","11","vo_minigame_1012_correct_202","耶！"
"23120104","2","3","1201","0","0","0","3","0","3","0","vo_minigame_1012_correct_203","答对了！"
"23120105","2","3","1201","0","0","0","1","0.01","1","2","vo_minigame_1012_correct_204","唔唔……"
"23120106","2","3","1201","0","0","0","6","0","6","0","vo_minigame_1012_correct_205","人家都不知道呢……"
"23120107","2","3","1201","0","0","0","3","0","3","0","vo_minigame_1012_correct_206","很棒嘛！"
"23120201","2","3","1202","3000","0","0","6","0","6","0","vo_minigame_1012_correct_210","太快了吧～"
"23120202","2","3","1202","3000","0","0","6","0","6","0","vo_minigame_1012_correct_211","等一下！"
"23120203","2","3","1202","6000","3001","0","6","0.01","6","8","vo_minigame_1012_correct_212","再来一次！？"
"23120204","2","3","1202","6000","3001","0","6","0.01","6","8","vo_minigame_1012_correct_213","时间太短了吧！？"
"23120205","2","3","1202","6000","3001","0","3","0","3","0","vo_minigame_1012_correct_214","干得漂亮！"
"23120206","2","3","1202","-1","13333","0","4","0","4","0","vo_minigame_1012_correct_216","好难啊。"
"23120301","2","3","1203","0","0","0","3","0","3","0","vo_minigame_1012_correct_220","超激动～"
"23120401","2","3","1204","0","0","0","3","0","3","0","vo_minigame_1012_correct_224","轻轻松松！"
"23120402","2","3","1204","0","0","0","3","0","3","0","vo_minigame_1012_correct_226","真是太棒了！"
"23120501","2","3","1205","0","0","0","2","0","2","0","vo_minigame_1012_correct_221","猜中了！"
"23120502","2","3","1205","0","0","0","3","0","3","0","vo_minigame_1012_correct_222","要扳回一城哦！"
"23120601","2","3","1206","-1","3","0","2","0","2","0","vo_minigame_1012_correct_227","很不错～"
"23120602","2","3","1206","-1","3","0","3","0.01","3","4","vo_minigame_1012_correct_229","激动起来了！"
"23120701","2","3","1207","-1","3","0","5","0","5","0","vo_minigame_1012_correct_230","现在才开始呢！"
"23130101","2","3","1301","0","0","0","4","0.01","4","6","vo_minigame_1012_incorrect_200","唔嗯……"
"23130102","2","3","1301","0","0","0","4","0","4","0","vo_minigame_1012_incorrect_201","怎么这样～"
"23130103","2","3","1301","0","0","0","10","0","10","0","vo_minigame_1012_incorrect_202","这样哦。"
"23130104","2","3","1301","0","0","0","9","0","9","0","vo_minigame_1012_incorrect_203","不会吧！？"
"23130105","2","3","1301","0","0","0","4","0","4","0","vo_minigame_1012_incorrect_204","猜错了？"
"23130106","2","3","1301","0","0","0","4","0.01","4","6","vo_minigame_1012_incorrect_205","打击～"
"23130107","2","3","1301","0","0","0","9","0","9","0","vo_minigame_1012_incorrect_206","为什么为什么！"
"23130201","2","3","1302","3000","0","0","6","0.01","6","8","vo_minigame_1012_incorrect_210","真的吗！？"
"23130202","2","3","1302","3000","0","0","6","0.01","6","8","vo_minigame_1012_incorrect_211","秀才！？"
"23130203","2","3","1302","6000","3001","0","4","0","4","0","vo_minigame_1012_incorrect_212","咦？"
"23130204","2","3","1302","6000","3001","0","4","0","4","0","vo_minigame_1012_incorrect_213","错了！？"
"23130205","2","3","1302","6000","3001","0","4","0","4","0","vo_minigame_1012_incorrect_214","不要着急，慢慢来吧？"
"23130206","2","3","1302","-1","20000","0","4","0","4","0","vo_minigame_1012_incorrect_215","时间到了？"
"23130301","2","3","1303","0","0","0","9","0","9","0","vo_minigame_1012_incorrect_220","真是不知道在说什么～"
"23130401","2","3","1304","0","0","0","10","0","10","0","vo_minigame_1012_incorrect_221","忘掉了……"
"23130402","2","3","1304","0","0","0","4","0","4","0","vo_minigame_1012_incorrect_222","是这样吗？"
"23130501","2","3","1305","0","0","0","10","0","10","0","vo_minigame_1012_incorrect_224","就差一点点，失败了？"
"23130502","2","3","1305","0","0","0","5","0","5","0","vo_minigame_1012_incorrect_225","太可惜了～"
"23140101","2","3","1401","0","0","0","5","0","5","0","vo_minigame_1012_hint_200","唔唔唔～"
"23140102","2","3","1401","0","0","0","5","0","5","0","vo_minigame_1012_hint_201","要选哪个呢？"
"23140103","2","3","1401","0","0","0","4","0","4","0","vo_minigame_1012_hint_202","搞不懂啦～"
"23140104","2","3","1401","0","0","0","5","0","5","0","vo_minigame_1012_hint_203","正在思考……"
"23140105","2","3","1401","0","0","0","5","0.01","5","7","vo_minigame_1012_hint_204","人、人家才没睡着呢！"
"23140106","2","3","1401","0","0","0","2","0.01","2","4","vo_minigame_1012_hint_205","哼哼哼♪"
"23140107","2","3","1401","0","0","0","3","0.01","3","11","vo_minigame_1012_hint_206","呀哈，\n对上视线了♪"
"23140108","2","3","1401","0","0","0","0","0","0","0","vo_minigame_1012_hint_207","喂喂，吃点心吗？"
"23140109","2","3","1401","0","0","0","4","0","4","0","vo_minigame_1012_hint_208","脑袋要想爆了……"
"23140110","2","3","1401","0","0","0","10","0","10","0","vo_minigame_1012_hint_209","感觉\n应该是这个吧？"
"23140201","2","3","1402","0","0","0","4","0","4","0","vo_minigame_1012_hint_210","这个答不出来吧？"
"23140202","2","3","1402","0","0","0","10","0","10","0","vo_minigame_1012_hint_211","莫名其妙的好好笑～"
"23140203","2","3","1402","0","0","0","9","0","9","0","vo_minigame_1012_hint_212","难度太魔鬼了～"
"23150101","2","3","1501","20000","3001","0","0","0","0","0","vo_minigame_1012_hint_213","给点提示！"
"23150102","2","3","1501","20000","3001","0","2","0","2","0","vo_minigame_1012_hint_214","帮帮人家～"
"23150103","2","3","1501","20000","3001","0","3","0","3","0","vo_minigame_1012_hint_215","来点提示！"
"23150104","2","3","1501","3000","0","0","2","0","2","0","vo_minigame_1012_hint_216","提示提示！"
"23150105","2","3","1501","3000","0","0","8","0","8","0","vo_minigame_1012_hint_217","救救我～"
"23160101","2","3","1601","4","1","0","6","0.01","6","8","vo_minigame_1012_tap_200","哇！\n吓我一跳！"
"23160102","2","3","1601","4","1","0","3","0.01","3","11","vo_minigame_1012_tap_201","哟哟！"
"23160103","2","3","1601","9","5","0","2","0.01","2","4","vo_minigame_1012_tap_202","耶！"
"23160104","2","3","1601","9","5","0","7","0","7","0","vo_minigame_1012_tap_203","兴奋起来了？"
"23160105","2","3","1601","-1","10","0","2","0","2","0","vo_minigame_1012_tap_204","好痒啊！"
"23160106","2","3","1601","-1","10","0","3","0.01","3","11","vo_minigame_1012_tap_205","超激动♪"
"23200101","2","3","2001","0","0","0","0","0","0","0","vo_minigame_1012_select_200","你会怎么教人家\n学习呢？"
"23200102","2","3","2001","0","0","0","8","0","8","0","vo_minigame_1012_select_201","每个看起来都好难啊。"
"23200103","2","3","2001","0","0","0","0","0.99","7","0","vo_minigame_1012_select_202","那个那个，数一二三，一起选吧？"
"23400101","2","3","4001","0","0","0","2","3.43","3","0","vo_minigame_1012_archive_200","回顾之前学过的内容，\n就是所谓的\n预习和复习……\n对吧！"
