d1fcda0c72a5b5c9ffbcaae721abec24ed30501906645bc91d95447b8f638792,ec403d1e9381933f524741ac7ddf428a5befc2d3c39d260c53de8d3da096f8a9,a160b8330166061b27e664c49d628baff4e9451336fbcd00ae951039aaf7a2d7,4cca6da2ff569548f090dac0c1ffbc0bea98cc1f0a57210018495c29bef5a839,83f3da75d611414adab2d87b401ab7ba01960c3a1e6b7762fb1004f4e5a74d3c,e480e130c3d0a62fd77dd5076eb35a683192444ca1e34fead9d659bfbef9b174,d6e831befca81c68b28a8a7754194dfd5bb4ad15f241269d34a2484beb9eaa06,cd8e8932b54fed00fc8f881659268f2a872963bbf45e3b598b348fba297a8cf2,b1a5fca50d062c263940b67e553ea8ebddbcf9962a0e46507c033eaca9f8038e,8716601f73f94d1bd493b737e5c1b40a3f88395ee36e9049b0049f6f36bb4f74,74e9c9056952a6d610caa5a3c4b3f2b554d47810d8f4a4b0b90257f9c8a21593,63a35a12b8fa6851b5807d4151502aebf47dbf07ec42ed01d678cb07b933c5b1,b63bb51898a4555131dc8cb1e22b47b33060c30f4b3ce5777d186068d15e46c6,2d4ef2451c62ddf85cf807bf7a6c881677ab8114c04f0dd74d257373d41a2aee
"1042","81","1500","101","80","1","-1","2023/12/22 5:00:00","2023/12/29 4:59:59","0","0","0","0","1"
"1043","82","1500","102","80","1","-1","2023/12/22 5:00:00","2023/12/29 4:59:59","0","0","0","0","1"
"1044","83","1500","111","80","1","-1","2023/12/22 5:00:00","2023/12/29 4:59:59","0","0","0","0","1"
"1045","84","1500","109","80","1","-1","2023/12/22 5:00:00","2023/12/29 4:59:59","0","0","0","0","1"
"1046","85","1500","112","80","1","-1","2023/12/22 5:00:00","2023/12/29 4:59:59","0","0","0","0","1"
"1047","351","1500","8004","80","1","-1","2023/12/22 5:00:00","2023/12/29 4:59:59","0","0","0","0","1"
"1048","352","1500","8005","80","1","-1","2023/12/22 5:00:00","2023/12/29 4:59:59","0","0","0","0","1"
"1049","37","2000","109","30","1","-1","2023/12/24 5:00:00","2023/12/29 4:59:59","0","0","0","0","1"
"1050","38","2000","112","30","1","-1","2023/12/24 5:00:00","2023/12/29 4:59:59","0","0","0","0","1"
"1051","34","2000","103","30","1","-1","2023/12/24 5:00:00","2024/1/04 4:59:59","0","0","0","0","1"
"1052","44","2000","103","40","1","-1","2023/12/24 5:00:00","2024/1/04 4:59:59","0","0","0","0","1"
"1053","31","2000","101","30","1","-1","2023/12/26 5:00:00","2023/12/31 4:59:59","0","0","0","0","1"
"1054","41","2000","101","40","1","-1","2023/12/26 5:00:00","2023/12/31 4:59:59","0","0","0","0","1"
"1055","251","1500","7004","80","1","-1","2023/12/17 12:00:00","2023/12/24 23:59:59","0","0","0","0","1"
"1056","252","1500","7005","80","1","-1","2023/12/17 12:00:00","2023/12/24 23:59:59","0","0","0","0","1"
"1057","32","2000","102","30","1","-1","2023/12/31 5:00:00","2024/1/06 4:59:59","0","0","0","0","1"
"1058","42","2000","102","40","1","-1","2023/12/31 5:00:00","2024/1/06 4:59:59","0","0","0","0","1"
"1059","31","2000","101","30","1","-1","2024/1/06 5:00:00","2024/1/11 4:59:59","0","0","0","0","1"
"1060","41","2000","101","40","1","-1","2024/1/06 5:00:00","2024/1/11 4:59:59","0","0","0","0","1"
"1061","39","2000","111","30","1","-1","2024/1/11 5:00:00","2024/1/15 4:59:59","0","0","0","0","1"
"1062","49","2000","111","40","1","-1","2024/1/11 5:00:00","2024/1/15 4:59:59","0","0","0","0","1"
"1063","31","3000","101","30","1","-1","2024/1/15 5:00:00","2024/1/20 4:59:59","0","0","0","0","1"
"1064","41","2000","101","40","1","-1","2024/1/15 5:00:00","2024/1/20 4:59:59","0","0","0","0","1"
"1065","151","1500","6004","80","1","-1","2023/12/29 11:00:00","2024/1/12 23:59:59","0","0","0","0","1"
"1066","152","1500","6005","80","1","-1","2023/11/30 11:00:00","2024/1/12 23:59:59","0","0","0","0","1"
"1067","31","2000","101","30","1","-1","2024/1/26 5:00:00","2024/2/01 4:59:59","0","0","0","0","1"
"1068","41","2000","101","40","1","-1","2024/1/26 5:00:00","2024/2/01 4:59:59","0","0","0","0","1"
"1069","32","2000","102","30","1","-1","2024/1/20 5:00:00","2024/1/26 4:59:59","0","0","0","0","1"
"1070","42","2000","102","40","1","-1","2024/1/20 5:00:00","2024/1/26 4:59:59","0","0","0","0","1"
"1071","37","2000","109","30","1","-1","2024/1/20 5:00:00","2024/1/24 4:59:59","0","0","0","0","1"
"1072","37","2000","109","30","1","-1","2024/1/26 5:00:00","2024/2/01 4:59:59","0","0","0","0","1"
"1073","38","2000","112","30","1","-1","2024/1/26 5:00:00","2024/2/01 4:59:59","0","0","0","0","1"
"1074","45","2000","104","40","1","-1","2024/1/20 5:00:00","2024/2/01 4:59:59","0","0","0","0","1"
"1075","34","2000","103","30","1","-1","2024/1/26 5:00:00","2024/2/06 4:59:59","0","0","0","0","1"
"1076","44","2000","103","40","1","-1","2024/1/26 5:00:00","2024/2/06 4:59:59","0","0","0","0","1"
"1077","81","1500","101","80","1","-1","2024/1/24 5:00:00","2024/2/01 4:59:59","0","0","0","0","1"
"1078","82","1500","102","80","1","-1","2024/1/24 5:00:00","2024/2/01 4:59:59","0","0","0","0","1"
"1079","83","1500","111","80","1","-1","2024/1/24 5:00:00","2024/2/01 4:59:59","0","0","0","0","1"
"1080","84","1500","109","80","1","-1","2024/1/24 5:00:00","2024/2/01 4:59:59","0","0","0","0","1"
"1081","85","1500","112","80","1","-1","2024/1/24 5:00:00","2024/2/01 4:59:59","0","0","0","0","1"
"1082","351","1500","8004","80","1","-1","2024/1/24 5:00:00","2024/2/01 4:59:59","0","0","0","0","1"
"1083","352","1500","8005","80","1","-1","2024/1/24 5:00:00","2024/2/01 4:59:59","0","0","0","0","1"
"1084","251","1500","7004","80","1","-1","2024/1/18 12:00:00","2024/1/25 23:59:59","0","0","0","0","1"
"1085","252","1500","7005","80","1","-1","2024/1/18 12:00:00","2024/1/25 23:59:59","0","0","0","0","1"
"1086","32","2000","102","30","1","-1","2024/2/01 5:00:00","2024/2/06 4:59:59","0","0","0","0","1"
"1087","42","2000","102","40","1","-1","2024/2/01 5:00:00","2024/2/06 4:59:59","0","0","0","0","1"
"1088","31","3000","101","30","1","-1","2024/02/06 5:00:00","2024/02/11 4:59:59","0","0","0","0","1"
"1089","41","3000","101","40","1","-1","2024/02/06 5:00:00","2024/02/11 4:59:59","0","0","0","0","1"
"1090","31","4000","101","30","1","-1","2024/02/16 5:00:00","2024/02/20 4:59:59","0","0","0","0","1"
"1091","41","2000","101","40","1","-1","2024/02/16 5:00:00","2024/02/20 4:59:59","0","0","0","0","1"
"1092","39","3000","111","30","1","-1","2024/2/11 5:00:00","2024/2/16 4:59:59","0","0","0","0","1"
"1093","49","3000","111","40","1","-1","2024/2/11 5:00:00","2024/2/16 4:59:59","0","0","0","0","1"
"1094","91","1500","101","100","1","-1","2024/02/16 5:00:00","2024/03/01 4:59:59","0","0","0","0","1"
"1095","92","1500","102","100","1","-1","2024/02/16 5:00:00","2024/03/01 4:59:59","0","0","0","0","1"
"1096","93","1500","111","100","1","-1","2024/02/16 5:00:00","2024/03/01 4:59:59","0","0","0","0","1"
"1097","94","1500","109","100","1","-1","2024/02/16 5:00:00","2024/03/01 4:59:59","0","0","0","0","1"
"1098","95","1500","112","100","1","-1","2024/02/16 5:00:00","2024/03/01 4:59:59","0","0","0","0","1"
"1099","98","1500","7004","100","1","-1","2024/02/16 5:00:00","2024/2/22 23:59:59","0","0","0","0","1"
"1100","99","1500","7005","100","1","-1","2024/02/16 5:00:00","2024/2/22 23:59:59","0","0","0","0","1"
"1101","100","1500","8004","100","1","-1","2024/02/16 5:00:00","2024/03/01 4:59:59","0","0","0","0","1"
"1102","101","1500","8005","100","1","-1","2024/02/16 5:00:00","2024/03/01 4:59:59","0","0","0","0","1"
"1103","96","1500","6004","100","1","-1","2024/02/16 5:00:00","2024/2/20 23:59:59","0","0","0","0","1"
"1104","97","1500","6005","100","1","-1","2024/02/16 5:00:00","2024/2/20 23:59:59","0","0","0","0","1"
"1105","34","4000","103","30","1","-1","2024/02/16 5:00:00","2024/2/22 4:59:59","0","0","0","0","1"
"1106","44","4000","103","40","1","-1","2024/02/16 5:00:00","2024/2/22 4:59:59","0","0","0","0","1"
"1107","151","1500","6004","80","1","-1","2024/01/31 11:00:00","2024/2/20 23:59:59","0","0","0","0","1"
"1108","152","1500","6005","80","1","-1","2024/01/31 11:00:00","2024/2/20 23:59:59","0","0","0","0","1"
"1109","251","1500","7004","80","1","-1","2024/2/10 12:00:00","2024/2/22 23:59:59","0","0","0","0","1"
"1110","252","1500","7005","80","1","-1","2024/2/10 12:00:00","2024/2/22 23:59:59","0","0","0","0","1"
"1111","32","4000","102","30","1","-1","2024/02/20 5:00:00","2024/02/26 4:59:59","0","0","0","0","1"
"1112","42","4000","102","40","1","-1","2024/02/20 5:00:00","2024/02/26 4:59:59","0","0","0","0","1"
"1113","39","4000","111","30","1","-1","2024/02/26 5:00:00","2024/02/29 4:59:59","0","0","0","0","1"
"1114","49","4000","111","40","1","-1","2024/02/26 5:00:00","2024/02/29 4:59:59","0","0","0","0","1"
"1115","37","4000","109","30","1","-1","2024/02/26 5:00:00","2024/02/29 4:59:59","0","0","0","0","1"
"1116","38","4000","112","30","1","-1","2024/02/26 5:00:00","2024/02/29 4:59:59","0","0","0","0","1"
"1117","31","4000","101","30","1","-1","2024/02/29 5:00:00","2024/03/04 4:59:59","0","0","0","0","1"
"1118","41","2000","101","40","1","-1","2024/02/29 5:00:00","2024/03/04 4:59:59","0","0","0","0","1"
"1119","32","2000","102","30","1","-1","2024/03/04 5:00:00","2024/03/11 4:59:59","0","0","0","0","1"
"1120","42","2000","102","40","1","-1","2024/03/04 5:00:00","2024/03/11 4:59:59","0","0","0","0","1"
"1121","39","2000","111","30","1","-1","2024/03/11 5:00:00","2024/03/15 4:59:59","0","0","0","0","1"
"1122","49","2000","111","40","1","-1","2024/03/11 5:00:00","2024/03/15 4:59:59","0","0","0","0","1"
"1123","31","3000","101","30","1","-1","2024/03/15 5:00:00","2024/03/20 4:59:59","0","0","0","0","1"
"1124","41","2000","101","40","1","-1","2024/03/15 5:00:00","2024/03/20 4:59:59","0","0","0","0","1"
"1125","151","1500","6004","80","1","-1","2024/02/29 11:00:00","2024/03/14 23:59:59","0","0","0","0","1"
"1126","152","1500","6005","80","1","-1","2024/02/29 11:00:00","2024/03/14 23:59:59","0","0","0","0","1"
"1127","31","3000","101","30","1","-1","2024/04/15 5:00:00","2024/04/20 4:59:59","0","0","0","0","1"
"1128","41","2000","101","40","1","-1","2024/04/15 5:00:00","2024/04/20 4:59:59","0","0","0","0","1"
"1129","45","2000","104","40","1","-1","2024/04/15 5:00:00","2024/04/30 4:59:59","0","0","0","0","1"
"1130","32","3000","102","30","1","-1","2024/04/30 5:00:00","2024/05/06 4:59:59","0","0","0","5","2"
"1131","42","2000","102","40","1","-1","2024/04/30 5:00:00","2024/05/06 4:59:59","0","0","0","5","2"
"1132","12","50","102","11","1","-1","2024/04/30 5:00:00","2024/05/06 4:59:59","0","0","0","1","2"
"1133","82","3000","102","81","1","-1","2024/04/30 5:00:00","2024/05/06 4:59:59","0","0","0","1","2"
"1134","82","2000","102","80","1","-1","2024/04/30 5:00:00","2024/05/06 4:59:59","0","0","0","2","2"
"1135","34","3000","103","30","1","-1","2024/04/17 5:00:00","2024/04/23 4:59:59","0","0","0","0","1"
"1136","44","3000","103","40","1","-1","2024/04/17 5:00:00","2024/04/23 4:59:59","0","0","0","0","1"
"1137","91","1500","101","100","1","-1","2024/04/17 5:00:00","2024/04/25 4:59:59","0","0","0","0","1"
"1138","92","1500","102","100","1","-1","2024/04/17 5:00:00","2024/04/25 4:59:59","0","0","0","0","1"
"1139","93","1500","111","100","1","-1","2024/04/17 5:00:00","2024/04/25 4:59:59","0","0","0","0","1"
"1140","94","1500","109","100","1","-1","2024/04/17 5:00:00","2024/04/25 4:59:59","0","0","0","0","1"
"1141","95","1500","112","100","1","-1","2024/04/17 5:00:00","2024/04/25 4:59:59","0","0","0","0","1"
"1142","98","1500","7004","100","1","-1","2024/04/18 5:00:00","2024/04/25 4:59:59","0","0","0","0","1"
"1143","99","1500","7005","100","1","-1","2024/04/18 5:00:00","2024/04/25 4:59:59","0","0","0","0","1"
"1144","100","1500","8004","100","1","-1","2024/04/17 5:00:00","2024/04/25 4:59:59","0","0","0","0","1"
"1145","101","1500","8005","100","1","-1","2024/04/17 5:00:00","2024/04/25 4:59:59","0","0","0","0","1"
"1146","32","3000","102","30","1","-1","2024/04/20 5:00:00","2024/04/25 4:59:59","0","0","0","0","1"
"1147","42","3000","102","40","1","-1","2024/04/20 5:00:00","2024/04/25 4:59:59","0","0","0","0","1"
"1148","31","2000","101","30","1","-1","2024/04/25 5:00:00","2024/04/30 4:59:59","0","0","0","0","1"
"1149","41","2000","101","40","1","-1","2024/04/25 5:00:00","2024/04/30 4:59:59","0","0","0","0","1"
"1150","37","3000","109","30","1","-1","2024/04/25 5:00:00","2024/04/30 4:59:59","0","0","0","0","1"
"1151","38","3000","112","30","1","-1","2024/04/25 5:00:00","2024/04/30 4:59:59","0","0","0","0","1"
"1152","34","2000","103","30","1","-1","2024/04/25 5:00:00","2024/05/06 4:59:59","0","0","0","0","1"
"1153","44","2000","103","40","1","-1","2024/04/25 5:00:00","2024/05/06 4:59:59","0","0","0","0","1"
"1154","81","1500","101","80","1","-1","2024/04/24 5:00:00","2024/04/30 4:59:59","0","0","0","0","1"
"1155","82","1500","102","80","1","-1","2024/04/24 5:00:00","2024/04/30 4:59:59","0","0","0","0","1"
"1156","83","1500","111","80","1","-1","2024/04/24 5:00:00","2024/04/30 4:59:59","0","0","0","0","1"
"1157","84","1500","109","80","1","-1","2024/04/24 5:00:00","2024/04/30 4:59:59","0","0","0","0","1"
"1158","85","1500","112","80","1","-1","2024/04/24 5:00:00","2024/04/30 4:59:59","0","0","0","0","1"
"1159","351","1500","8004","80","1","-1","2024/04/24 5:00:00","2024/04/30 4:59:59","0","0","0","0","1"
"1160","352","1500","8005","80","1","-1","2024/04/24 5:00:00","2024/04/30 4:59:59","0","0","0","0","1"
"1161","251","1500","7004","80","1","-1","2024/04/18 12:00:00","2024/04/25 23:59:59","0","0","0","0","1"
"1162","252","1500","7005","80","1","-1","2024/04/18 12:00:00","2024/04/25 23:59:59","0","0","0","0","1"
"1163","31","3000","101","30","1","-1","2024/05/06 5:00:00","2024/05/11 4:59:59","0","0","0","6","2"
"1164","41","2000","101","40","1","-1","2024/05/06 5:00:00","2024/05/11 4:59:59","0","0","0","6","2"
"1165","11","50","101","11","1","-1","2024/05/06 5:00:00","2024/05/11 4:59:59","0","0","0","3","2"
"1166","81","3000","101","81","1","-1","2024/05/06 5:00:00","2024/05/11 4:59:59","0","0","0","3","2"
"1167","81","2000","101","80","1","-1","2024/05/06 5:00:00","2024/05/11 4:59:59","0","0","0","4","2"
"1168","39","2000","111","30","1","-1","2024/05/11 5:00:00","2024/05/15 4:59:59","0","0","0","0","1"
"1169","49","2000","111","40","1","-1","2024/05/11 5:00:00","2024/05/15 4:59:59","0","0","0","0","1"
"1170","37","2000","109","30","1","-1","2024/05/11 5:00:00","2024/05/15 4:59:59","0","0","0","0","1"
"1171","38","2000","112","30","1","-1","2024/05/11 5:00:00","2024/05/15 4:59:59","0","0","0","0","1"
"1172","31","3000","101","30","1","-1","2024/05/15 5:00:00","2024/05/20 4:59:59","0","0","0","0","1"
"1173","41","2000","101","40","1","-1","2024/05/15 5:00:00","2024/05/20 4:59:59","0","0","0","0","1"
"1174","45","2000","104","40","1","-1","2024/05/15 5:00:00","2024/06/01 4:59:59","0","0","0","0","1"
"1175","151","1500","6004","80","1","-1","2024/04/30 11:00:00","2024/05/14 23:59:59","0","0","0","0","1"
"1176","152","1500","6005","80","1","-1","2024/04/30 11:00:00","2024/05/14 23:59:59","0","0","0","0","1"
"1177","32","2000","102","30","1","-1","2024/05/20 5:00:00","2024/05/26 4:59:59","0","0","0","0","1"
"1178","42","2000","102","40","1","-1","2024/05/20 5:00:00","2024/05/26 4:59:59","0","0","0","0","1"
"1179","81","1500","101","80","1","-1","2024/05/24 5:00:00","2024/06/01 4:59:59","0","0","0","0","1"
"1180","82","1500","102","80","1","-1","2024/05/24 5:00:00","2024/06/01 4:59:59","0","0","0","0","1"
"1181","83","1500","111","80","1","-1","2024/05/24 5:00:00","2024/06/01 4:59:59","0","0","0","0","1"
"1182","84","1500","109","80","1","-1","2024/05/24 5:00:00","2024/06/01 4:59:59","0","0","0","0","1"
"1183","85","1500","112","80","1","-1","2024/05/24 5:00:00","2024/06/01 4:59:59","0","0","0","0","1"
"1184","351","1500","8004","80","1","-1","2024/05/24 5:00:00","2024/06/01 4:59:59","0","0","0","0","1"
"1185","352","1500","8005","80","1","-1","2024/05/24 5:00:00","2024/06/01 4:59:59","0","0","0","0","1"
"1186","31","2000","101","30","1","-1","2024/05/26 5:00:00","2024/06/01 4:59:59","0","0","0","0","1"
"1187","41","2000","101","40","1","-1","2024/05/26 5:00:00","2024/06/01 4:59:59","0","0","0","0","1"
"1188","37","2000","109","30","1","-1","2024/05/26 5:00:00","2024/06/01 4:59:59","0","0","0","0","1"
"1189","38","2000","112","30","1","-1","2024/05/26 5:00:00","2024/06/01 4:59:59","0","0","0","0","1"
"1190","34","2000","103","30","1","-1","2024/05/26 5:00:00","2024/06/06 4:59:59","0","0","0","0","1"
"1191","44","2000","103","40","1","-1","2024/05/26 5:00:00","2024/06/06 4:59:59","0","0","0","0","1"
"1192","91","1500","101","100","1","-1","2024/05/26 5:00:00","2024/06/01 4:59:59","0","0","0","0","1"
"1193","92","1500","102","100","1","-1","2024/05/26 5:00:00","2024/06/01 4:59:59","0","0","0","0","1"
"1194","93","1500","111","100","1","-1","2024/05/26 5:00:00","2024/06/01 4:59:59","0","0","0","0","1"
"1195","94","1500","109","100","1","-1","2024/05/26 5:00:00","2024/06/01 4:59:59","0","0","0","0","1"
"1196","95","1500","112","100","1","-1","2024/05/26 5:00:00","2024/06/01 4:59:59","0","0","0","0","1"
"1197","98","1500","7004","100","1","-1","2024/05/31 5:00:00","2024/06/01 4:59:59","0","0","0","0","1"
"1198","99","1500","7005","100","1","-1","2024/05/31 5:00:00","2024/06/01 4:59:59","0","0","0","0","1"
"1199","100","1500","8004","100","1","-1","2024/05/26 5:00:00","2024/06/01 4:59:59","0","0","0","0","1"
"1200","101","1500","8005","100","1","-1","2024/05/26 5:00:00","2024/06/01 4:59:59","0","0","0","0","1"
"1201","251","1500","7004","80","1","-1","2024/05/16 12:00:00","2024/05/23 23:59:59","0","0","0","0","1"
"1202","252","1500","7005","80","1","-1","2024/05/16 12:00:00","2024/05/23 23:59:59","0","0","0","0","1"
"1203","541","2000","122","120","1","-1","2024/05/17 05:00:00","2024/05/22 4:59:59","0","0","0","0","1"
"1204","32","2000","102","30","1","-1","2024/06/01 5:00:00","2024/06/06 4:59:59","0","0","0","0","1"
"1205","42","2000","102","40","1","-1","2024/06/01 5:00:00","2024/06/06 4:59:59","0","0","0","0","1"
"1206","31","2000","101","30","1","-1","2024/06/06 5:00:00","2024/06/11 4:59:59","0","0","0","0","1"
"1207","41","2000","101","40","1","-1","2024/06/06 5:00:00","2024/06/11 4:59:59","0","0","0","0","1"
"1208","39","2000","111","30","1","-1","2024/06/11 5:00:00","2024/06/15 4:59:59","0","0","0","0","1"
"1209","49","2000","111","40","1","-1","2024/06/11 5:00:00","2024/06/15 4:59:59","0","0","0","0","1"
"1210","37","2000","109","30","1","-1","2024/06/11 5:00:00","2024/06/15 4:59:59","0","0","0","0","1"
"1211","38","2000","112","30","1","-1","2024/06/11 5:00:00","2024/06/15 4:59:59","0","0","0","0","1"
"1212","151","1500","6004","80","1","-1","2024/05/31 11:00:00","2024/06/14 23:59:59","0","0","0","0","1"
"1213","152","1500","6005","80","1","-1","2024/05/31 11:00:00","2024/06/14 23:59:59","0","0","0","0","1"
"1214","31","3000","101","30","1","-1","2024/06/15 5:00:00","2024/06/20 4:59:59","0","0","0","0","1"
"1215","41","2000","101","40","1","-1","2024/06/15 5:00:00","2024/06/20 4:59:59","0","0","0","0","1"
"1216","32","3000","102","30","1","-1","2024/06/15 5:00:00","2024/06/20 4:59:59","0","0","0","0","1"
"1217","42","3000","102","40","1","-1","2024/06/15 5:00:00","2024/06/20 4:59:59","0","0","0","0","1"
"1218","45","3000","104","40","1","-1","2024/06/15 5:00:00","2024/06/20 4:59:59","0","0","0","0","1"
"1219","32","2000","102","30","1","-1","2024/06/20 5:00:00","2024/06/25 4:59:59","0","0","0","0","1"
"1220","42","2000","102","40","1","-1","2024/06/20 5:00:00","2024/06/25 4:59:59","0","0","0","0","1"
"1221","45","2000","104","40","1","-1","2024/06/20 5:00:00","2024/07/01 4:59:59","0","0","0","0","1"
"1222","81","1500","101","80","1","-1","2024/06/22 5:00:00","2024/06/29 4:59:59","0","0","0","0","1"
"1223","82","1500","102","80","1","-1","2024/06/22 5:00:00","2024/06/29 4:59:59","0","0","0","0","1"
"1224","83","1500","111","80","1","-1","2024/06/22 5:00:00","2024/06/29 4:59:59","0","0","0","0","1"
"1225","84","1500","109","80","1","-1","2024/06/22 5:00:00","2024/06/29 4:59:59","0","0","0","0","1"
"1226","85","1500","112","80","1","-1","2024/06/22 5:00:00","2024/06/29 4:59:59","0","0","0","0","1"
"1227","351","1500","8004","80","1","-1","2024/06/22 5:00:00","2024/06/29 4:59:59","0","0","0","0","1"
"1228","352","1500","8005","80","1","-1","2024/06/22 5:00:00","2024/06/29 4:59:59","0","0","0","0","1"
"1229","37","2000","109","30","1","-1","2024/06/23 5:00:00","2024/06/29 4:59:59","0","0","0","0","1"
"1230","38","2000","112","30","1","-1","2024/06/23 5:00:00","2024/06/29 4:59:59","0","0","0","0","1"
"1231","34","2000","103","30","1","-1","2024/06/23 5:00:00","2024/07/04 4:59:59","0","0","0","0","1"
"1232","44","2000","103","40","1","-1","2024/06/23 5:00:00","2024/07/04 4:59:59","0","0","0","0","1"
"1233","91","1500","101","100","1","-1","2024/06/23 5:00:00","2024/06/29 4:59:59","0","0","0","0","1"
"1234","92","1500","102","100","1","-1","2024/06/23 5:00:00","2024/06/29 4:59:59","0","0","0","0","1"
"1235","93","1500","111","100","1","-1","2024/06/23 5:00:00","2024/06/29 4:59:59","0","0","0","0","1"
"1236","94","1500","109","100","1","-1","2024/06/23 5:00:00","2024/06/29 4:59:59","0","0","0","0","1"
"1237","95","1500","112","100","1","-1","2024/06/23 5:00:00","2024/06/29 4:59:59","0","0","0","0","1"
"1238","98","1500","7004","100","1","-1","2024/06/23 5:00:00","2024/06/23 23:59:59","0","0","0","0","1"
"1239","99","1500","7005","100","1","-1","2024/06/23 5:00:00","2024/06/23 23:59:59","0","0","0","0","1"
"1240","100","1500","8004","100","1","-1","2024/06/23 5:00:00","2024/06/29 4:59:59","0","0","0","0","1"
"1241","101","1500","8005","100","1","-1","2024/06/23 5:00:00","2024/06/29 4:59:59","0","0","0","0","1"
"1242","31","2000","101","30","1","-1","2024/06/25 5:00:00","2024/07/01 4:59:59","0","0","0","0","1"
"1243","41","2000","101","40","1","-1","2024/06/25 5:00:00","2024/07/01 4:59:59","0","0","0","0","1"
"1244","251","1500","7004","80","1","-1","2024/06/16 12:00:00","2024/06/23 23:59:59","0","0","0","0","1"
"1245","252","1500","7005","80","1","-1","2024/06/16 12:00:00","2024/06/23 23:59:59","0","0","0","0","1"
"1246","32","2000","102","30","1","-1","2024/07/01 5:00:00","2024/07/06 4:59:59","0","0","0","0","1"
"1247","42","2000","102","40","1","-1","2024/07/01 5:00:00","2024/07/06 4:59:59","0","0","0","0","1"
"1248","31","2000","101","30","1","-1","2024/07/06 5:00:00","2024/07/11 4:59:59","0","0","0","0","1"
"1249","41","2000","101","40","1","-1","2024/07/06 5:00:00","2024/07/11 4:59:59","0","0","0","0","1"
"1250","39","2000","111","30","1","-1","2024/07/11 5:00:00","2024/07/15 4:59:59","0","0","0","0","1"
"1251","49","2000","111","40","1","-1","2024/07/11 5:00:00","2024/07/15 4:59:59","0","0","0","0","1"
"1252","37","2000","109","30","1","-1","2024/07/11 5:00:00","2024/07/15 4:59:59","0","0","0","0","1"
"1253","38","2000","112","30","1","-1","2024/07/11 5:00:00","2024/07/15 4:59:59","0","0","0","0","1"
"1254","31","3000","101","30","1","-1","2024/07/15 5:00:00","2024/07/20 4:59:59","0","0","0","0","1"
"1255","41","2000","101","40","1","-1","2024/07/15 5:00:00","2024/07/20 4:59:59","0","0","0","0","1"
"1256","45","2000","104","40","1","-1","2024/07/15 5:00:00","2024/08/01 4:59:59","0","0","0","0","1"
"1257","151","1500","6004","80","1","-1","2024/06/28 11:00:00","2024/07/14 23:59:59","0","0","0","0","1"
"1258","152","1500","6005","80","1","-1","2024/06/28 11:00:00","2024/07/14 23:59:59","0","0","0","0","1"
"1259","32","2000","102","30","1","-1","2024/07/20 5:00:00","2024/07/26 4:59:59","0","0","0","0","1"
"1260","42","2000","102","40","1","-1","2024/07/20 5:00:00","2024/07/26 4:59:59","0","0","0","0","1"
"1261","31","2000","101","30","1","-1","2024/07/26 5:00:00","2024/08/01 4:59:59","0","0","0","0","1"
"1262","41","2000","101","40","1","-1","2024/07/26 5:00:00","2024/08/01 4:59:59","0","0","0","0","1"
"1263","37","2000","109","30","1","-1","2024/07/26 5:00:00","2024/08/01 4:59:59","0","0","0","0","1"
"1264","38","2000","112","30","1","-1","2024/07/26 5:00:00","2024/08/01 4:59:59","0","0","0","0","1"
"1265","34","2000","103","30","1","-1","2024/07/26 5:00:00","2024/08/06 4:59:59","0","0","0","0","1"
"1266","44","2000","103","40","1","-1","2024/07/26 5:00:00","2024/08/06 4:59:59","0","0","0","0","1"
"1267","81","1500","101","80","1","-1","2024/07/24 5:00:00","2024/08/01 4:59:59","0","0","0","0","1"
"1268","82","1500","102","80","1","-1","2024/07/24 5:00:00","2024/08/01 4:59:59","0","0","0","0","1"
"1269","83","1500","111","80","1","-1","2024/07/24 5:00:00","2024/08/01 4:59:59","0","0","0","0","1"
"1270","84","1500","109","80","1","-1","2024/07/24 5:00:00","2024/08/01 4:59:59","0","0","0","0","1"
"1271","85","1500","112","80","1","-1","2024/07/24 5:00:00","2024/08/01 4:59:59","0","0","0","0","1"
"1272","351","1500","8004","80","1","-1","2024/07/24 5:00:00","2024/08/01 4:59:59","0","0","0","0","1"
"1273","352","1500","8005","80","1","-1","2024/07/24 5:00:00","2024/08/01 4:59:59","0","0","0","0","1"
"1274","251","1500","7004","80","1","-1","2024/07/18 12:00:00","2024/07/25 23:59:59","0","0","0","0","1"
"1275","252","1500","7005","80","1","-1","2024/07/18 12:00:00","2024/07/25 23:59:59","0","0","0","0","1"
"1276","541","2000","122","120","1","-1","2024/07/19 05:00:00","2024/07/24 4:59:59","0","0","0","0","1"
"1277","91","1500","101","100","1","-1","2024/07/26 5:00:00","2024/08/01 4:59:59","0","0","0","0","1"
"1278","92","1500","102","100","1","-1","2024/07/26 5:00:00","2024/08/01 4:59:59","0","0","0","0","1"
"1279","93","1500","111","100","1","-1","2024/07/26 5:00:00","2024/08/01 4:59:59","0","0","0","0","1"
"1280","94","1500","109","100","1","-1","2024/07/26 5:00:00","2024/08/01 4:59:59","0","0","0","0","1"
"1281","95","1500","112","100","1","-1","2024/07/26 5:00:00","2024/08/01 4:59:59","0","0","0","0","1"
"1282","98","1500","7004","100","1","-1","2024/07/26 5:00:00","2024/07/25 23:59:59","0","0","0","0","1"
"1283","99","1500","7005","100","1","-1","2024/07/26 5:00:00","2024/07/25 23:59:59","0","0","0","0","1"
