de7650f3878f330128244ec81157161f06100c63eeb5947d6a020bed28b7e865,6744b1b3537da969f13c8e212340adf46f4321211042ae2a961fc51962069d1c,43f5b20a88b0b82b09bafb914fb5958415c671689d4048b112b46beeec934161,9fba3ea6b8d23eee9fccbf666bb3f3ccdfba1f0fd130ea040040e77c8b7e1419,ea2dda6067322476d4cbc08075ed668d5f4fa454ece782c03d8de7bfb3ee990a,672fcb30b05f88d8a1e79ec4cc50aed61e906059612a218904f8588178fc88eb,c2461d697c678047bf697cde021e4b25e0a4c4e7af74b3c51ea003b56003e27d,09aa6b552d46a62e74ce6b03912fdd5b3225a37f62ea4f7d5d998b70c682abd1,25b9d4330949e31fd10afaa2aee40258616d742509ecc7e3221f768c64d91664,8248e5d00724052bb25c9b31dafb1c1dd74c2705e0343c3afd2d77d6734a7ffb
"2610035","lap time","0","aluminum foil time","0","table cross time","0","apron time","0","1"
"2610036","第3名","0","第2名","0","第4名","0","第1名","0","1"
"2610037","仰泳","0","蝶泳","0","自由泳","0","蛙泳","0","1"
"2610039","高尔夫","0","足球","0","篮球","0","排球","0","1"
"2610040","本垒手","0","一垒手","0","二垒手","0","三垒手","0","1"
"2610041","球沟","0","球坑","0","界外","0","出局","0","1"
"2610042","冰杖","0","短棍","0","电棍","0","钳子","0","1"
"2610043","捕手","0","投手","0","内野手","0","外野手","0","1"
"2610044","球杆","0","球棍","0","球棒","0","台杆","0","1"
"2610046","带球触地","0","带球过人","0","带球飞入","0","好球","0","1"
"2610047","Ace","0","Deuce","0","Advantage","0","Break Point","0","1"
"2610048","面","0","胴","0","小手","0","头槌","0","1"
"2610050","接力棒","0","杯子","0","毛巾","0","水桶","0","1"
"2610051","撑杆","0","撑棒","0","大棒","0","长竿","0","1"
"2610052","医生叫停","0","先生叫停","0","公交叫停","0","一次叫停","0","1"
"2610053","果岭","0","树龄","0","蓝领","0","棕地","0","1"
"2610054","无位","0","越位","0","红牌","0","角球","0","1"
"2610055","接发球","0","扣球","0","击球","0","挡球","0","1"
"2610057","棒球","0","篮球","0","乒乓球","0","网球","0","1"
"2610058","二运","0","二双","0","三双","0","零双","0","1"
"2610059","橄榄球","0","垒球","0","篮球","0","足球","0","1"
"2611001","纺希（夏日）","0","莉玛（灰姑娘）","0","珠希（工作服）","0","优衣（新年）","0","1"
"2611002","栞（魔法少女）","0","伊绪（黑暗）","0","香澄（魔法少女）","0","空花（黑暗）","0","1"
"2611003","力量","0","速度","0","体力","0","毅力","0","1"
"2611004","暴君寿龟","0","碎岩角鹿","0","反物质兽","0","厄勒克特拉夫人","0","1"
"2611005","连结爆发","0","技能1","0","位置","0","特别技能","0","1"
"2620002","3","0","1","0","2","0","4","0","1"
"2620003","超级大回转","0","特别跳跃","0","终极滑降","0","超级雪丘","0","1"
"2620005","凹凸不平","0","光溜溜","0","刺刺的","0","黏糊糊的","0","1"
"2620006","4球","0","5球","0","6球","0","7球","0","1"
"2620007","保龄球","0","台球","0","飞镖","0","乒乓球","0","1"
"2620008","刺剑","0","重剑","0","花剑","0","佩剑","0","1"
"2620010","腹跃式","0","比赛式","0","自由式","0","燕子式","0","1"
"2620011","20秒","0","10秒","0","5秒","0","60秒","0","1"
"2620012","自由泳","0","蛙泳","0","仰泳","0","蝶泳","0","1"
"2620013","305厘米","0","205厘米","0","255厘米","0","355厘米","0","1"
"2620014","4","0","2","0","3","0","6","0","1"
"2620015","8个","0","10个","0","7个","0","6个","0","1"
"2620016","后腰","0","自由人","0","清道夫","0","右翼","0","1"
"2620017","20分","0","15分","0","30分","0","45分","0","1"
"2620018","速球","0","滑球","0","曲球","0","蝴蝶球","0","1"
"2620022","鲭折","0","鲹折","0","鲑折","0","金枪折","0","1"
"2620024","9人","0","10人","0","11人","0","12人","0","1"
"2620025","冰壶","0","冰球","0","滑冰","0","滑雪","0","1"
"2620026","公开赛","0","结束战","0","活动战","0","全明星战","0","1"
"2620028","返垒","0","出垒","0","触垒跑","0","进垒","0","1"
"2620029","先发投手","0","第四棒","0","第一棒","0","捕手","0","1"
"2620030","21次","0","20次","0","22次","0","23次","0","1"
"2620031","冰球","0","马球","0","橄榄球","0","足球","0","1"
"2620032","弧形","0","椭圆形","0","直线","0","曲线","0","1"
"2620033","老鹰球","0","小鸟球","0","柏忌球","0","双柏忌球","0","1"
"2620034","划水","0","拉桨","0","双桨","0","剥桨","0","1"
"2620035","9分","0","12分","0","8分","0","6分","0","1"
"2620036","10","0","30","0","50","0","110","0","1"
"2620038","无法确定","0","0个","0","1个","0","2个","0","1"
"2620040","肘","0","推","0","摔","0","拉","0","1"
"2620041","受罚席","0","伤害席","0","犯规席","0","失败席","0","1"
"2620042","速度赛马","0","盛装舞步","0","越野赛","0","场地障碍赛","0","1"
"2620044","篮板球","0","网板球","0","盗球","0","截球","0","1"
"2620045","开球","0","先手球","0","快速击球","0","迅猛击球","0","1"
"2620046","分瓶","0","散瓶","0","滑瓶","0","分球","0","1"
"2620048","6次","0","7次","0","8次","0","9次","0","1"
"2620049","短跑","0","中长跑","0","长跑","0","接力赛","0","1"
"2620050","skip","0","sweeper","0","third","0","disco","0","1"
"2620051","交叉跳","0","花式跳","0","双重跳","0","换脚跳","0","1"
"2620054","42.195km","0","421.95km","0","4219.5km","0","4.2195km","0","1"
"2620057","补中","0","全垒打","0","短打","0","飞球","0","1"
"2620058","一杆进洞","0","最优秀高尔夫球手","0","入池","0","沙坑","0","1"
"2620059","舍身技","0","活马技","0","孤注技","0","逆转技","0","1"
"2620060","国际锦标赛","0","挑战赛","0","预赛","0","彩排赛","0","1"
"2620061","台球","0","水球","0","保龄球","0","乒乓球","0","1"
"2621001","说唱战斗","0","词语接龙","0","猜拳","0","猜谜","0","1"
"2621002","INJECTION","0","OVERLAY","0","DESCTRUTION","0","ELEVATION","0","1"
"2621003","巨大吞拿鱼","0","海蛞蝓","0","岛鲸","0","腾特帕斯","0","1"
"2621004","极值圣域","0","数字圣域","0","狂野圣域","0","双重圣域","0","1"
"2621005","海之圣域","0","超全力全开☆公主突袭","0","深渊终结炸裂","0","极光圣域","0","1"
"2630001","二垒打","0","界外","0","本垒打","0","出局","0","1"
"2630002","70厘米","0","80厘米","0","90厘米","0","100厘米","0","1"
"2630004","台尼","0","绿布","0","桌布","0","桌尼","0","1"
"2630006","搂抱","0","上勾拳","0","重击","0","停顿","0","1"
"2630007","为了区分功能差异","0","为了不被偷","0","为了激励自己","0","为了便宜","0","1"
"2630008","杂鱼","0","外鱼","0","没口","0","狙外","0","1"
"2630009","望远镜","0","手套","0","护臂","0","箭袋","0","1"
"2630010","插花脚","0","牛尾巴过人","0","带球过人","0","帽子戏法","0","1"
"2630011","黄","0","蓝","0","红","0","黑","0","1"
"2630012","17","0","15","0","16","0","18","0","1"
"2630013","开放格","0","关闭格","0","失踪格","0","眼镜格","0","1"
"2630014","16根","0","12根","0","8根","0","20根","0","1"
"2630015","40mm","0","30mm","0","50mm","0","60mm","0","1"
"2630016","45cm","0","30cm","0","60cm","0","75cm","0","1"
"2630017","23.72米","0","15.72米","0","31.72米","0","38.72米","0","1"
"2630019","红白","0","红蓝","0","红黑","0","白黑","0","1"
"2630021","古印度","0","古巴比伦","0","卡巴迪","0","古埃及","0","1"
"2630022","泳装","0","冰爪","0","登山杖","0","登山鞋","0","1"
"2630025","9人","0","8人","0","10人","0","7人","0","1"
"2630026","掷界外球","0","角球","0","球门球","0","罚点球","0","1"
"2630027","横纲","0","活动","0","客人","0","预备力士","0","1"
"2630028","离岸风","0","上岸风","0","登岸风","0","脱岸风","0","1"
"2630029","牺牲触击","0","献祭打","0","舍身击","0","兑换触击","0","1"
"2630030","红","0","白","0","黑","0","棕","0","1"
"2630031","双杠","0","跳马","0","自由体操","0","平衡木","0","1"
"2630035","轻度犯规警告","0","重度犯规罚下","0","得分","0","失分","0","1"
"2630037","三段","0","十两","0","小结","0","大关","0","1"
"2630038","10cm","0","30cm","0","50cm","0","70cm","0","1"
"2630040","20kg","0","5kg","0","10kg","0","3kg","0","1"
"2630043","篮球","0","足球","0","手球","0","水球","0","1"
"2630044","4人","0","8人","0","5人","0","3人","0","1"
"2630045","跌球","0","失球","0","入球","0","慢球","0","1"
"2630046","三垒手","0","一垒手","0","游击手","0","二垒手","0","1"
"2630048","板头","0","板面","0","板底","0","板尾","0","1"
"2630049","黄","0","白","0","黑","0","红","0","1"
"2630051","9号球","0","1号球","0","5号球","0","母球","0","1"
"2630052","组合球","0","跳球","0","拉球","0","安全球","0","1"
"2630053","5分","0","1分","0","2分","0","10分","0","1"
"2630054","胸口","0","背部","0","后颈","0","大腿","0","1"
"2630055","3分钟","0","5分钟","0","2分钟","0","8分钟","0","1"
"2630056","帆杆","0","启航","0","接缝","0","船只","0","1"
"2630058","橄榄球","0","足球","0","排球","0","篮球","0","1"
"2630059","钢架雪车","0","山地滑车","0","滑雪射击","0","雪橇","0","1"
"2630060","C卡","0","A卡","0","B卡","0","D卡","0","1"
"2630061","pocket","0","nugget","0","socket","0","baket","0","1"
"2631001","爆破尖牙","0","冰牙蛮咬","0","爆裂尖牙","0","钻石尖牙","0","1"
"2631002","海神之杖","0","岚击之枪","0","雷击之枪","0","激波之拳","0","1"
"2631003","龙族长尾","0","龙族死球","0","龙族之剪","0","龙族之翼","0","1"
"2631004","划船","0","沙滩排球","0","沙滩旗帜争夺战","0","沙滩棒球","0","1"
"2631005","七界霸王晦冥喝破之装","0","七界究极晦冥喝破之装","0","大海帝王晦冥喝破之装","0","七海霸者晦冥喝破之装","0","1"
