d5407f90f4289d6cd772fe58a58e90fb8a4d32a46416d4aed32a1c9831114edd,0742c936544b290df480bdce92fb87ea115dc3bc67af7696d16815c7966bc918,302ab18c74b841dbc46a9b037700ea94cc482961736575dbdff5d72dd6bdc7cb,417da9bdbcd4c911d25c8336185f925855ec51bd4d8782142f98ad39eb58e9b4,b1edb38942d52e80909b7db202b337915c2467c72e8de65835fee2a50915eaea,79101aae5390f9d8207de8d2bdbb7f2d30d22937373ef4884f42cd5351c91ba9,28840b90c6bf3ea53f9003ddd5019e6fc7210955b16a621e7f9dbcac159f4ceb,3f618ba4fd3544baff60b8d44d18b69ebbb46d0681f799dddef656f443f2f428,adc98eaf71c87c50489c125ea9bfb0000459c2ca2c81ddbccc498afdbe06c436,c2588266aedd0c26334075082f3ae880b8fa3a0409f919098bc3ad15b8b9e6c3,24774d008e7e49fb19d360c9a87ff6b7ac5c622bfa7cf2882e6577e516f0276e,f5c672b82b82f9be5f0be37a6173edd7427b9e2b88ed98e806f434585de8a4e8,5017e3c0c36d0877d65f670dbb8015fe004e1122e033fc8e85fecf56a7781cb9,30846b1cf3d44fcbbc0a6790da7e87246fb1cc245621be48b67283759926e05a,0c74698eedfcd7ae3f83bacbabc14be1585459f052a95cdb8cdccbb187f0abc4,968557801c98cd6a00208b09fdeca1c979879a7bf82d3505b03b5870ad2657d8,5f852c459f5bb6c3490463f4b1b8880a25a784f750bc59129264e3adcedbbfa0,d70b130e9b562b2d22c3288a3fcb234f96044c8fca01f889cea345969f28c047,bfe4ae00e129b592b47f609c9725e5dc6607ee6b7247d87fb26a79fcd41b137b,76895fbd5a098c430e3ea0539dbb535fcd104233c808358632b3c281e5b942a1,238577b650aec19ab54feb20a208f6df22f1306f382e61829253108f8744addb
"498","1034","1","11","20","0","8","91002","12000","2","90006","5000","2","31043","30","0","0","0","0","0","0"
"499","1034","1","21","50","0","8","91002","10000","2","90006","5000","2","31043","30","0","0","0","0","0","0"
"500","1034","1","51","200","0","8","91002","8000","2","90006","5000","2","31043","30","0","0","0","0","0","0"
"501","1034","1","201","600","0","8","91002","6000","2","90006","4500","2","31043","25","0","0","0","0","0","0"
"502","1034","1","601","1200","0","8","91002","4000","2","90006","4000","2","31043","25","0","0","0","0","0","0"
"503","1034","1","1201","2800","0","8","91002","3500","2","90006","3500","2","31043","20","0","0","0","0","0","0"
"504","1034","1","2801","5000","0","8","91002","3000","2","90006","3000","2","31043","20","0","0","0","0","0","0"
"505","1034","1","5001","10000","0","8","91002","2500","2","90006","2500","2","31043","15","0","0","0","0","0","0"
"506","1034","1","10001","15000","0","8","91002","2000","2","90006","2000","2","31043","15","0","0","0","0","0","0"
"507","1034","1","15001","25000","0","8","91002","1500","2","90006","1500","2","31043","15","0","0","0","0","0","0"
"508","1034","1","25001","40000","0","8","91002","1000","2","90006","1000","2","31043","10","0","0","0","0","0","0"
"509","1034","1","40001","60000","0","8","91002","750","2","90006","750","2","31043","10","0","0","0","0","0","0"
"510","1034","1","60001","-1","0","8","91002","500","2","90006","500","2","31043","10","0","0","0","0","0","0"
"511","1035","1","1","3","0","8","91002","20000","2","90006","5000","2","31025","30","0","0","0","0","0","0"
"512","1035","1","4","10","0","8","91002","15000","2","90006","5000","2","31025","30","0","0","0","0","0","0"
"513","1035","1","11","20","0","8","91002","12000","2","90006","5000","2","31025","30","0","0","0","0","0","0"
"514","1035","1","21","50","0","8","91002","10000","2","90006","5000","2","31025","30","0","0","0","0","0","0"
"515","1035","1","51","200","0","8","91002","8000","2","90006","5000","2","31025","30","0","0","0","0","0","0"
"516","1035","1","201","600","0","8","91002","6000","2","90006","4500","2","31025","25","0","0","0","0","0","0"
"517","1035","1","601","1200","0","8","91002","4000","2","90006","4000","2","31025","25","0","0","0","0","0","0"
"518","1035","1","1201","2800","0","8","91002","3500","2","90006","3500","2","31025","20","0","0","0","0","0","0"
"519","1035","1","2801","5000","0","8","91002","3000","2","90006","3000","2","31025","20","0","0","0","0","0","0"
"520","1035","1","5001","10000","0","8","91002","2500","2","90006","2500","2","31025","15","0","0","0","0","0","0"
"521","1035","1","10001","15000","0","8","91002","2000","2","90006","2000","2","31025","15","0","0","0","0","0","0"
"522","1035","1","15001","25000","0","8","91002","1500","2","90006","1500","2","31025","15","0","0","0","0","0","0"
"523","1035","1","25001","40000","0","8","91002","1000","2","90006","1000","2","31025","10","0","0","0","0","0","0"
"524","1035","1","40001","60000","0","8","91002","750","2","90006","750","2","31025","10","0","0","0","0","0","0"
"525","1035","1","60001","-1","0","8","91002","500","2","90006","500","2","31025","10","0","0","0","0","0","0"
"526","1036","1","1","3","0","8","91002","20000","2","90006","5000","2","31022","30","0","0","0","0","0","0"
"527","1036","1","4","10","0","8","91002","15000","2","90006","5000","2","31022","30","0","0","0","0","0","0"
"528","1036","1","11","20","0","8","91002","12000","2","90006","5000","2","31022","30","0","0","0","0","0","0"
"529","1036","1","21","50","0","8","91002","10000","2","90006","5000","2","31022","30","0","0","0","0","0","0"
"530","1036","1","51","200","0","8","91002","8000","2","90006","5000","2","31022","30","0","0","0","0","0","0"
"531","1036","1","201","600","0","8","91002","6000","2","90006","4500","2","31022","25","0","0","0","0","0","0"
"532","1036","1","601","1200","0","8","91002","4000","2","90006","4000","2","31022","25","0","0","0","0","0","0"
"533","1036","1","1201","2800","0","8","91002","3500","2","90006","3500","2","31022","20","0","0","0","0","0","0"
"534","1036","1","2801","5000","0","8","91002","3000","2","90006","3000","2","31022","20","0","0","0","0","0","0"
"535","1036","1","5001","10000","0","8","91002","2500","2","90006","2500","2","31022","15","0","0","0","0","0","0"
"536","1036","1","10001","15000","0","8","91002","2000","2","90006","2000","2","31022","15","0","0","0","0","0","0"
"537","1036","1","15001","25000","0","8","91002","1500","2","90006","1500","2","31022","15","0","0","0","0","0","0"
"538","1036","1","25001","40000","0","8","91002","1000","2","90006","1000","2","31022","10","0","0","0","0","0","0"
"539","1036","1","40001","60000","0","8","91002","750","2","90006","750","2","31022","10","0","0","0","0","0","0"
"540","1036","1","60001","-1","0","8","91002","500","2","90006","500","2","31022","10","0","0","0","0","0","0"
"541","1037","1","1","3","0","8","91002","20000","2","90006","5000","2","31018","30","0","0","0","0","0","0"
"542","1037","1","4","10","0","8","91002","15000","2","90006","5000","2","31018","30","0","0","0","0","0","0"
"543","1037","1","11","20","0","8","91002","12000","2","90006","5000","2","31018","30","0","0","0","0","0","0"
"544","1037","1","21","50","0","8","91002","10000","2","90006","5000","2","31018","30","0","0","0","0","0","0"
"545","1037","1","51","200","0","8","91002","8000","2","90006","5000","2","31018","30","0","0","0","0","0","0"
"546","1037","1","201","600","0","8","91002","6000","2","90006","4500","2","31018","25","0","0","0","0","0","0"
"547","1037","1","601","1200","0","8","91002","4000","2","90006","4000","2","31018","25","0","0","0","0","0","0"
"548","1037","1","1201","2800","0","8","91002","3500","2","90006","3500","2","31018","20","0","0","0","0","0","0"
"549","1037","1","2801","5000","0","8","91002","3000","2","90006","3000","2","31018","20","0","0","0","0","0","0"
"550","1037","1","5001","10000","0","8","91002","2500","2","90006","2500","2","31018","15","0","0","0","0","0","0"
"551","1037","1","10001","15000","0","8","91002","2000","2","90006","2000","2","31018","15","0","0","0","0","0","0"
"552","1037","1","15001","25000","0","8","91002","1500","2","90006","1500","2","31018","15","0","0","0","0","0","0"
"553","1037","1","25001","40000","0","8","91002","1000","2","90006","1000","2","31018","10","0","0","0","0","0","0"
"554","1037","1","40001","60000","0","8","91002","750","2","90006","750","2","31018","10","0","0","0","0","0","0"
"555","1037","1","60001","-1","0","8","91002","500","2","90006","500","2","31018","10","0","0","0","0","0","0"
"556","1038","1","1","3","0","8","91002","20000","2","90006","5000","2","31043","30","0","0","0","0","0","0"
"557","1038","1","4","10","0","8","91002","15000","2","90006","5000","2","31043","30","0","0","0","0","0","0"
"558","1038","1","11","20","0","8","91002","12000","2","90006","5000","2","31043","30","0","0","0","0","0","0"
"559","1038","1","21","50","0","8","91002","10000","2","90006","5000","2","31043","30","0","0","0","0","0","0"
"560","1038","1","51","200","0","8","91002","8000","2","90006","5000","2","31043","30","0","0","0","0","0","0"
"561","1038","1","201","600","0","8","91002","6000","2","90006","4500","2","31043","25","0","0","0","0","0","0"
"562","1038","1","601","1200","0","8","91002","4000","2","90006","4000","2","31043","25","0","0","0","0","0","0"
"563","1038","1","1201","2800","0","8","91002","3500","2","90006","3500","2","31043","20","0","0","0","0","0","0"
"564","1038","1","2801","5000","0","8","91002","3000","2","90006","3000","2","31043","20","0","0","0","0","0","0"
"565","1038","1","5001","10000","0","8","91002","2500","2","90006","2500","2","31043","15","0","0","0","0","0","0"
"566","1038","1","10001","15000","0","8","91002","2000","2","90006","2000","2","31043","15","0","0","0","0","0","0"
"567","1038","1","15001","25000","0","8","91002","1500","2","90006","1500","2","31043","15","0","0","0","0","0","0"
"568","1038","1","25001","40000","0","8","91002","1000","2","90006","1000","2","31043","10","0","0","0","0","0","0"
"569","1038","1","40001","60000","0","8","91002","750","2","90006","750","2","31043","10","0","0","0","0","0","0"
"570","1038","1","60001","-1","0","8","91002","500","2","90006","500","2","31043","10","0","0","0","0","0","0"
"571","1039","1","1","3","0","8","91002","20000","2","90006","5000","2","31025","30","0","0","0","0","0","0"
"572","1039","1","4","10","0","8","91002","15000","2","90006","5000","2","31025","30","0","0","0","0","0","0"
"573","1039","1","11","20","0","8","91002","12000","2","90006","5000","2","31025","30","0","0","0","0","0","0"
"574","1039","1","21","50","0","8","91002","10000","2","90006","5000","2","31025","30","0","0","0","0","0","0"
"575","1039","1","51","200","0","8","91002","8000","2","90006","5000","2","31025","30","0","0","0","0","0","0"
"576","1039","1","201","600","0","8","91002","6000","2","90006","4500","2","31025","25","0","0","0","0","0","0"
"577","1039","1","601","1200","0","8","91002","4000","2","90006","4000","2","31025","25","0","0","0","0","0","0"
"578","1039","1","1201","2800","0","8","91002","3500","2","90006","3500","2","31025","20","0","0","0","0","0","0"
"579","1039","1","2801","5000","0","8","91002","3000","2","90006","3000","2","31025","20","0","0","0","0","0","0"
"580","1039","1","5001","10000","0","8","91002","2500","2","90006","2500","2","31025","15","0","0","0","0","0","0"
"581","1039","1","10001","15000","0","8","91002","2000","2","90006","2000","2","31025","15","0","0","0","0","0","0"
"582","1039","1","15001","25000","0","8","91002","1500","2","90006","1500","2","31025","15","0","0","0","0","0","0"
"583","1039","1","25001","40000","0","8","91002","1000","2","90006","1000","2","31025","10","0","0","0","0","0","0"
"584","1039","1","40001","60000","0","8","91002","750","2","90006","750","2","31025","10","0","0","0","0","0","0"
"585","1039","1","60001","-1","0","8","91002","500","2","90006","500","2","31025","10","0","0","0","0","0","0"
"586","1040","1","1","3","0","8","91002","20000","2","90006","5000","2","31042","30","0","0","0","0","0","0"
"587","1040","1","4","10","0","8","91002","15000","2","90006","5000","2","31042","30","0","0","0","0","0","0"
"588","1040","1","11","20","0","8","91002","12000","2","90006","5000","2","31042","30","0","0","0","0","0","0"
"589","1040","1","21","50","0","8","91002","10000","2","90006","5000","2","31042","30","0","0","0","0","0","0"
"590","1040","1","51","200","0","8","91002","8000","2","90006","5000","2","31042","30","0","0","0","0","0","0"
"591","1040","1","201","600","0","8","91002","6000","2","90006","4500","2","31042","25","0","0","0","0","0","0"
"592","1040","1","601","1200","0","8","91002","4000","2","90006","4000","2","31042","25","0","0","0","0","0","0"
"593","1040","1","1201","2800","0","8","91002","3500","2","90006","3500","2","31042","20","0","0","0","0","0","0"
"594","1040","1","2801","5000","0","8","91002","3000","2","90006","3000","2","31042","20","0","0","0","0","0","0"
"595","1040","1","5001","10000","0","8","91002","2500","2","90006","2500","2","31042","15","0","0","0","0","0","0"
"596","1040","1","10001","15000","0","8","91002","2000","2","90006","2000","2","31042","15","0","0","0","0","0","0"
"597","1040","1","15001","25000","0","8","91002","1500","2","90006","1500","2","31042","15","0","0","0","0","0","0"
"598","1040","1","25001","40000","0","8","91002","1000","2","90006","1000","2","31042","10","0","0","0","0","0","0"
"599","1040","1","40001","60000","0","8","91002","750","2","90006","750","2","31042","10","0","0","0","0","0","0"
"600","1040","1","60001","-1","0","8","91002","500","2","90006","500","2","31042","10","0","0","0","0","0","0"
"601","1041","1","1","3","0","8","91002","20000","2","90006","5000","2","31022","30","0","0","0","0","0","0"
"602","1041","1","4","10","0","8","91002","15000","2","90006","5000","2","31022","30","0","0","0","0","0","0"
"603","1041","1","11","20","0","8","91002","12000","2","90006","5000","2","31022","30","0","0","0","0","0","0"
"604","1041","1","21","50","0","8","91002","10000","2","90006","5000","2","31022","30","0","0","0","0","0","0"
"605","1041","1","51","200","0","8","91002","8000","2","90006","5000","2","31022","30","0","0","0","0","0","0"
"606","1041","1","201","600","0","8","91002","6000","2","90006","4500","2","31022","25","0","0","0","0","0","0"
"607","1041","1","601","1200","0","8","91002","4000","2","90006","4000","2","31022","25","0","0","0","0","0","0"
"608","1041","1","1201","2800","0","8","91002","3500","2","90006","3500","2","31022","20","0","0","0","0","0","0"
"609","1041","1","2801","5000","0","8","91002","3000","2","90006","3000","2","31022","20","0","0","0","0","0","0"
"610","1041","1","5001","10000","0","8","91002","2500","2","90006","2500","2","31022","15","0","0","0","0","0","0"
"611","1041","1","10001","15000","0","8","91002","2000","2","90006","2000","2","31022","15","0","0","0","0","0","0"
"612","1041","1","15001","25000","0","8","91002","1500","2","90006","1500","2","31022","15","0","0","0","0","0","0"
"613","1041","1","25001","40000","0","8","91002","1000","2","90006","1000","2","31022","10","0","0","0","0","0","0"
"614","1041","1","40001","60000","0","8","91002","750","2","90006","750","2","31022","10","0","0","0","0","0","0"
"615","1041","1","60001","-1","0","8","91002","500","2","90006","500","2","31022","10","0","0","0","0","0","0"
"616","1042","1","1","3","0","8","91002","20000","2","90006","5000","2","31043","30","0","0","0","0","0","0"
"617","1042","1","4","10","0","8","91002","15000","2","90006","5000","2","31043","30","0","0","0","0","0","0"
"618","1042","1","11","20","0","8","91002","12000","2","90006","5000","2","31043","30","0","0","0","0","0","0"
"619","1042","1","21","50","0","8","91002","10000","2","90006","5000","2","31043","30","0","0","0","0","0","0"
"620","1042","1","51","200","0","8","91002","8000","2","90006","5000","2","31043","30","0","0","0","0","0","0"
"621","1042","1","201","600","0","8","91002","6000","2","90006","4500","2","31043","25","0","0","0","0","0","0"
"622","1042","1","601","1200","0","8","91002","4000","2","90006","4000","2","31043","25","0","0","0","0","0","0"
"623","1042","1","1201","2800","0","8","91002","3500","2","90006","3500","2","31043","20","0","0","0","0","0","0"
"624","1042","1","2801","5000","0","8","91002","3000","2","90006","3000","2","31043","20","0","0","0","0","0","0"
"625","1042","1","5001","10000","0","8","91002","2500","2","90006","2500","2","31043","15","0","0","0","0","0","0"
"626","1042","1","10001","15000","0","8","91002","2000","2","90006","2000","2","31043","15","0","0","0","0","0","0"
"627","1042","1","15001","25000","0","8","91002","1500","2","90006","1500","2","31043","15","0","0","0","0","0","0"
"628","1042","1","25001","40000","0","8","91002","1000","2","90006","1000","2","31043","10","0","0","0","0","0","0"
"629","1042","1","40001","60000","0","8","91002","750","2","90006","750","2","31043","10","0","0","0","0","0","0"
"630","1042","1","60001","-1","0","8","91002","500","2","90006","500","2","31043","10","0","0","0","0","0","0"
"631","1043","1","1","3","0","8","91002","20000","2","90006","5000","2","31018","30","0","0","0","0","0","0"
"632","1043","1","4","10","0","8","91002","15000","2","90006","5000","2","31018","30","0","0","0","0","0","0"
"633","1043","1","11","20","0","8","91002","12000","2","90006","5000","2","31018","30","0","0","0","0","0","0"
"634","1043","1","21","50","0","8","91002","10000","2","90006","5000","2","31018","30","0","0","0","0","0","0"
"635","1043","1","51","200","0","8","91002","8000","2","90006","5000","2","31018","30","0","0","0","0","0","0"
"636","1043","1","201","600","0","8","91002","6000","2","90006","4500","2","31018","25","0","0","0","0","0","0"
"637","1043","1","601","1200","0","8","91002","4000","2","90006","4000","2","31018","25","0","0","0","0","0","0"
"638","1043","1","1201","2800","0","8","91002","3500","2","90006","3500","2","31018","20","0","0","0","0","0","0"
"639","1043","1","2801","5000","0","8","91002","3000","2","90006","3000","2","31018","20","0","0","0","0","0","0"
"640","1043","1","5001","10000","0","8","91002","2500","2","90006","2500","2","31018","15","0","0","0","0","0","0"
"641","1043","1","10001","15000","0","8","91002","2000","2","90006","2000","2","31018","15","0","0","0","0","0","0"
"642","1043","1","15001","25000","0","8","91002","1500","2","90006","1500","2","31018","15","0","0","0","0","0","0"
"643","1043","1","25001","40000","0","8","91002","1000","2","90006","1000","2","31018","10","0","0","0","0","0","0"
"644","1043","1","40001","60000","0","8","91002","750","2","90006","750","2","31018","10","0","0","0","0","0","0"
"645","1043","1","60001","-1","0","8","91002","500","2","90006","500","2","31018","10","0","0","0","0","0","0"
"646","1044","1","1","3","0","8","91002","20000","2","90006","5000","2","31025","30","0","0","0","0","0","0"
"647","1044","1","4","10","0","8","91002","15000","2","90006","5000","2","31025","30","0","0","0","0","0","0"
"648","1044","1","11","20","0","8","91002","12000","2","90006","5000","2","31025","30","0","0","0","0","0","0"
"649","1044","1","21","50","0","8","91002","10000","2","90006","5000","2","31025","30","0","0","0","0","0","0"
"650","1044","1","51","200","0","8","91002","8000","2","90006","5000","2","31025","30","0","0","0","0","0","0"
"651","1044","1","201","600","0","8","91002","6000","2","90006","4500","2","31025","25","0","0","0","0","0","0"
"652","1044","1","601","1200","0","8","91002","4000","2","90006","4000","2","31025","25","0","0","0","0","0","0"
"653","1044","1","1201","2800","0","8","91002","3500","2","90006","3500","2","31025","20","0","0","0","0","0","0"
"654","1044","1","2801","5000","0","8","91002","3000","2","90006","3000","2","31025","20","0","0","0","0","0","0"
"655","1044","1","5001","10000","0","8","91002","2500","2","90006","2500","2","31025","15","0","0","0","0","0","0"
"656","1044","1","10001","15000","0","8","91002","2000","2","90006","2000","2","31025","15","0","0","0","0","0","0"
"657","1044","1","15001","25000","0","8","91002","1500","2","90006","1500","2","31025","15","0","0","0","0","0","0"
"658","1044","1","25001","40000","0","8","91002","1000","2","90006","1000","2","31025","10","0","0","0","0","0","0"
"659","1044","1","40001","60000","0","8","91002","750","2","90006","750","2","31025","10","0","0","0","0","0","0"
"660","1044","1","60001","-1","0","8","91002","500","2","90006","500","2","31025","10","0","0","0","0","0","0"
"661","1045","1","1","3","0","8","91002","20000","2","90006","5000","2","31042","30","0","0","0","0","0","0"
"662","1045","1","4","10","0","8","91002","15000","2","90006","5000","2","31042","30","0","0","0","0","0","0"
"663","1045","1","11","20","0","8","91002","12000","2","90006","5000","2","31042","30","0","0","0","0","0","0"
"664","1045","1","21","50","0","8","91002","10000","2","90006","5000","2","31042","30","0","0","0","0","0","0"
"665","1045","1","51","200","0","8","91002","8000","2","90006","5000","2","31042","30","0","0","0","0","0","0"
"666","1045","1","201","600","0","8","91002","6000","2","90006","4500","2","31042","25","0","0","0","0","0","0"
"667","1045","1","601","1200","0","8","91002","4000","2","90006","4000","2","31042","25","0","0","0","0","0","0"
"668","1045","1","1201","2800","0","8","91002","3500","2","90006","3500","2","31042","20","0","0","0","0","0","0"
"669","1045","1","2801","5000","0","8","91002","3000","2","90006","3000","2","31042","20","0","0","0","0","0","0"
"670","1045","1","5001","10000","0","8","91002","2500","2","90006","2500","2","31042","15","0","0","0","0","0","0"
"671","1045","1","10001","15000","0","8","91002","2000","2","90006","2000","2","31042","15","0","0","0","0","0","0"
"672","1045","1","15001","25000","0","8","91002","1500","2","90006","1500","2","31042","15","0","0","0","0","0","0"
"673","1045","1","25001","40000","0","8","91002","1000","2","90006","1000","2","31042","10","0","0","0","0","0","0"
"674","1045","1","40001","60000","0","8","91002","750","2","90006","750","2","31042","10","0","0","0","0","0","0"
"675","1045","1","60001","-1","0","8","91002","500","2","90006","500","2","31042","10","0","0","0","0","0","0"
"676","1046","1","1","3","0","8","91002","20000","2","90006","5000","2","31022","30","0","0","0","0","0","0"
"677","1046","1","4","10","0","8","91002","15000","2","90006","5000","2","31022","30","0","0","0","0","0","0"
"678","1046","1","11","20","0","8","91002","12000","2","90006","5000","2","31022","30","0","0","0","0","0","0"
"679","1046","1","21","50","0","8","91002","10000","2","90006","5000","2","31022","30","0","0","0","0","0","0"
"680","1046","1","51","200","0","8","91002","8000","2","90006","5000","2","31022","30","0","0","0","0","0","0"
"681","1046","1","201","600","0","8","91002","6000","2","90006","4500","2","31022","25","0","0","0","0","0","0"
"682","1046","1","601","1200","0","8","91002","4000","2","90006","4000","2","31022","25","0","0","0","0","0","0"
"683","1046","1","1201","2800","0","8","91002","3500","2","90006","3500","2","31022","20","0","0","0","0","0","0"
"684","1046","1","2801","5000","0","8","91002","3000","2","90006","3000","2","31022","20","0","0","0","0","0","0"
"685","1046","1","5001","10000","0","8","91002","2500","2","90006","2500","2","31022","15","0","0","0","0","0","0"
"686","1046","1","10001","15000","0","8","91002","2000","2","90006","2000","2","31022","15","0","0","0","0","0","0"
"687","1046","1","15001","25000","0","8","91002","1500","2","90006","1500","2","31022","15","0","0","0","0","0","0"
"688","1046","1","25001","40000","0","8","91002","1000","2","90006","1000","2","31022","10","0","0","0","0","0","0"
"689","1046","1","40001","60000","0","8","91002","750","2","90006","750","2","31022","10","0","0","0","0","0","0"
"690","1046","1","60001","-1","0","8","91002","500","2","90006","500","2","31022","10","0","0","0","0","0","0"
"691","1047","1","1","3","0","8","91002","20000","2","90006","5000","2","31043","30","0","0","0","0","0","0"
"692","1047","1","4","10","0","8","91002","15000","2","90006","5000","2","31043","30","0","0","0","0","0","0"
"693","1047","1","11","20","0","8","91002","12000","2","90006","5000","2","31043","30","0","0","0","0","0","0"
"694","1047","1","21","50","0","8","91002","10000","2","90006","5000","2","31043","30","0","0","0","0","0","0"
"695","1047","1","51","200","0","8","91002","8000","2","90006","5000","2","31043","30","0","0","0","0","0","0"
"696","1047","1","201","600","0","8","91002","6000","2","90006","4500","2","31043","25","0","0","0","0","0","0"
"697","1047","1","601","1200","0","8","91002","4000","2","90006","4000","2","31043","25","0","0","0","0","0","0"
"698","1047","1","1201","2800","0","8","91002","3500","2","90006","3500","2","31043","20","0","0","0","0","0","0"
"699","1047","1","2801","5000","0","8","91002","3000","2","90006","3000","2","31043","20","0","0","0","0","0","0"
"700","1047","1","5001","10000","0","8","91002","2500","2","90006","2500","2","31043","15","0","0","0","0","0","0"
"701","1047","1","10001","15000","0","8","91002","2000","2","90006","2000","2","31043","15","0","0","0","0","0","0"
"702","1047","1","15001","25000","0","8","91002","1500","2","90006","1500","2","31043","15","0","0","0","0","0","0"
"703","1047","1","25001","40000","0","8","91002","1000","2","90006","1000","2","31043","10","0","0","0","0","0","0"
"704","1047","1","40001","60000","0","8","91002","750","2","90006","750","2","31043","10","0","0","0","0","0","0"
"705","1047","1","60001","-1","0","8","91002","500","2","90006","500","2","31043","10","0","0","0","0","0","0"
"706","1048","1","1","3","0","8","91002","20000","2","90006","5000","2","31018","30","0","0","0","0","0","0"
"707","1048","1","4","10","0","8","91002","15000","2","90006","5000","2","31018","30","0","0","0","0","0","0"
"708","1048","1","11","20","0","8","91002","12000","2","90006","5000","2","31018","30","0","0","0","0","0","0"
"709","1048","1","21","50","0","8","91002","10000","2","90006","5000","2","31018","30","0","0","0","0","0","0"
"710","1048","1","51","200","0","8","91002","8000","2","90006","5000","2","31018","30","0","0","0","0","0","0"
"711","1048","1","201","600","0","8","91002","6000","2","90006","4500","2","31018","25","0","0","0","0","0","0"
"712","1048","1","601","1200","0","8","91002","4000","2","90006","4000","2","31018","25","0","0","0","0","0","0"
"713","1048","1","1201","2800","0","8","91002","3500","2","90006","3500","2","31018","20","0","0","0","0","0","0"
"714","1048","1","2801","5000","0","8","91002","3000","2","90006","3000","2","31018","20","0","0","0","0","0","0"
"715","1048","1","5001","10000","0","8","91002","2500","2","90006","2500","2","31018","15","0","0","0","0","0","0"
"716","1048","1","10001","15000","0","8","91002","2000","2","90006","2000","2","31018","15","0","0","0","0","0","0"
"717","1048","1","15001","25000","0","8","91002","1500","2","90006","1500","2","31018","15","0","0","0","0","0","0"
"718","1048","1","25001","40000","0","8","91002","1000","2","90006","1000","2","31018","10","0","0","0","0","0","0"
"719","1048","1","40001","60000","0","8","91002","750","2","90006","750","2","31018","10","0","0","0","0","0","0"
"720","1048","1","60001","-1","0","8","91002","500","2","90006","500","2","31018","10","0","0","0","0","0","0"
"721","1049","1","1","3","0","8","91002","20000","2","90006","5000","2","31145","30","0","0","0","0","0","0"
"722","1049","1","4","10","0","8","91002","15000","2","90006","5000","2","31145","30","0","0","0","0","0","0"
"723","1049","1","11","20","0","8","91002","12000","2","90006","5000","2","31145","30","0","0","0","0","0","0"
"724","1049","1","21","50","0","8","91002","10000","2","90006","5000","2","31145","30","0","0","0","0","0","0"
"725","1049","1","51","200","0","8","91002","8000","2","90006","5000","2","31145","30","0","0","0","0","0","0"
"726","1049","1","201","600","0","8","91002","6000","2","90006","4500","2","31145","25","0","0","0","0","0","0"
"727","1049","1","601","1200","0","8","91002","4000","2","90006","4000","2","31145","25","0","0","0","0","0","0"
"728","1049","1","1201","2800","0","8","91002","3500","2","90006","3500","2","31145","20","0","0","0","0","0","0"
"729","1049","1","2801","5000","0","8","91002","3000","2","90006","3000","2","31145","20","0","0","0","0","0","0"
"730","1049","1","5001","10000","0","8","91002","2500","2","90006","2500","2","31145","15","0","0","0","0","0","0"
"731","1049","1","10001","15000","0","8","91002","2000","2","90006","2000","2","31145","15","0","0","0","0","0","0"
"732","1049","1","15001","25000","0","8","91002","1500","2","90006","1500","2","31145","15","0","0","0","0","0","0"
"733","1049","1","25001","40000","0","8","91002","1000","2","90006","1000","2","31145","10","0","0","0","0","0","0"
"734","1049","1","40001","60000","0","8","91002","750","2","90006","750","2","31145","10","0","0","0","0","0","0"
"735","1049","1","60001","-1","0","8","91002","500","2","90006","500","2","31145","10","0","0","0","0","0","0"
"736","1050","1","1","3","0","8","91002","20000","2","90006","5000","2","31025","30","0","0","0","0","0","0"
"737","1050","1","4","10","0","8","91002","15000","2","90006","5000","2","31025","30","0","0","0","0","0","0"
"738","1050","1","11","20","0","8","91002","12000","2","90006","5000","2","31025","30","0","0","0","0","0","0"
"739","1050","1","21","50","0","8","91002","10000","2","90006","5000","2","31025","30","0","0","0","0","0","0"
"740","1050","1","51","200","0","8","91002","8000","2","90006","5000","2","31025","30","0","0","0","0","0","0"
"741","1050","1","201","600","0","8","91002","6000","2","90006","4500","2","31025","25","0","0","0","0","0","0"
"742","1050","1","601","1200","0","8","91002","4000","2","90006","4000","2","31025","25","0","0","0","0","0","0"
"743","1050","1","1201","2800","0","8","91002","3500","2","90006","3500","2","31025","20","0","0","0","0","0","0"
"744","1050","1","2801","5000","0","8","91002","3000","2","90006","3000","2","31025","20","0","0","0","0","0","0"
"745","1050","1","5001","10000","0","8","91002","2500","2","90006","2500","2","31025","15","0","0","0","0","0","0"
"746","1050","1","10001","15000","0","8","91002","2000","2","90006","2000","2","31025","15","0","0","0","0","0","0"
"747","1050","1","15001","25000","0","8","91002","1500","2","90006","1500","2","31025","15","0","0","0","0","0","0"
"748","1050","1","25001","40000","0","8","91002","1000","2","90006","1000","2","31025","10","0","0","0","0","0","0"
"749","1050","1","40001","60000","0","8","91002","750","2","90006","750","2","31025","10","0","0","0","0","0","0"
"750","1050","1","60001","-1","0","8","91002","500","2","90006","500","2","31025","10","0","0","0","0","0","0"
"751","1051","1","1","3","0","8","91002","20000","2","90006","5000","2","31042","30","0","0","0","0","0","0"
"752","1051","1","4","10","0","8","91002","15000","2","90006","5000","2","31042","30","0","0","0","0","0","0"
"753","1051","1","11","20","0","8","91002","12000","2","90006","5000","2","31042","30","0","0","0","0","0","0"
"754","1051","1","21","50","0","8","91002","10000","2","90006","5000","2","31042","30","0","0","0","0","0","0"
