bc2e6dddef4fcf7739bfc0940162b503143a535b6aeedfe35a6370fa79bfec08,f0dbb269b8a497a94e166a6779bce8100defd78852e7df74a93bd80b2bf4d7d5,162751fa566222a477831c023d18bfff025c8420d34dbf1628cdb2071dd34449,6153a8aff8d754dd8ce9237793d79d0dd9a97d331a1e5924ff7cf2dbd709e761,081829d577eb976ca897885bdd458244bcfe4c3a9d026140ed04562d8fb7cb78,f86238af45a992aad5dad20c77ae30bd448fdbbae91a9425fe4a631bf7171bb3,93e79ecc5be4168c48e1c62b2dd65ae73b2c9ffe8b9e23fc0be2552608b18f4e
"702","298","181101","3","1131","2025/08/29 11:00:00","2025/09/01 17:59:59"
"703","298","126501","3","0","2025/08/29 11:00:00","2025/09/01 17:59:59"
"704","298","126401","3","0","2025/08/29 11:00:00","2025/09/01 17:59:59"
"705","298","118201","3","0","2025/08/29 11:00:00","2025/09/01 17:59:59"
"706","298","181001","3","0","2025/08/29 11:00:00","2025/09/01 17:59:59"
"707","298","123001","3","0","2025/08/29 11:00:00","2025/09/01 17:59:59"
"708","298","180901","3","0","2025/08/29 11:00:00","2025/09/01 17:59:59"
"709","298","118101","3","0","2025/08/29 11:00:00","2025/09/01 17:59:59"
"710","298","180801","3","0","2025/08/29 11:00:00","2025/09/01 17:59:59"
"711","298","106701","3","0","2025/08/29 11:00:00","2025/09/01 17:59:59"
"712","298","180701","3","0","2025/08/29 11:00:00","2025/09/01 17:59:59"
"713","298","180301","3","0","2025/08/29 11:00:00","2025/09/01 17:59:59"
"714","298","180601","3","0","2025/08/29 11:00:00","2025/09/01 17:59:59"
"715","298","180101","3","0","2025/08/29 11:00:00","2025/09/01 17:59:59"
"716","298","106801","3","0","2025/08/29 11:00:00","2025/09/01 17:59:59"
"717","298","180201","3","0","2025/08/29 11:00:00","2025/09/01 17:59:59"
"718","298","180501","3","0","2025/08/29 11:00:00","2025/09/01 17:59:59"
"719","298","180401","3","0","2025/08/29 11:00:00","2025/09/01 17:59:59"
"720","298","107001","3","0","2025/08/29 11:00:00","2025/09/01 17:59:59"
"721","298","106101","3","0","2025/08/29 11:00:00","2025/09/01 17:59:59"
"722","298","107101","3","0","2025/08/29 11:00:00","2025/09/01 17:59:59"
"723","299","128401","3","1132","2025/09/01 18:00:00","2025/09/15 10:59:59"
"724","300","124601","3","0","2025/09/01 18:00:00","2025/09/04 10:59:59"
"725","300","124501","3","0","2025/09/01 18:00:00","2025/09/04 10:59:59"
"727","302","109101","3","0","2025/09/04 11:00:00","2025/09/08 10:59:59"
"728","302","115501","3","0","2025/09/04 11:00:00","2025/09/08 10:59:59"
"729","303","111801","3","0","2025/09/08 11:00:00","2025/09/13 10:59:59"
"730","303","115001","3","0","2025/09/08 11:00:00","2025/09/13 10:59:59"
"731","303","120701","3","0","2025/09/08 11:00:00","2025/09/13 10:59:59"
"732","303","120901","3","0","2025/09/08 11:00:00","2025/09/13 10:59:59"
"8658","100000","100901","3","100001","2023/8/31 11:00:00","2099/1/1 23:59:59"
"8659","100000","101001","3","100001","2023/8/31 11:00:00","2099/1/1 23:59:59"
"8660","100000","101101","3","100001","2023/8/31 11:00:00","2099/1/1 23:59:59"
"8661","100000","101201","3","100001","2023/8/31 11:00:00","2099/1/1 23:59:59"
"8662","100000","101801","3","100001","2023/8/31 11:00:00","2099/1/1 23:59:59"
"8663","100000","102801","3","100001","2023/8/31 11:00:00","2099/1/1 23:59:59"
"8664","100000","102901","3","100001","2023/8/31 11:00:00","2099/1/1 23:59:59"
"8665","100000","103001","3","100001","2023/8/31 11:00:00","2099/1/1 23:59:59"
"8666","100000","103201","3","100001","2023/8/31 11:00:00","2099/1/1 23:59:59"
"8667","100000","104301","3","100001","2023/8/31 11:00:00","2099/1/1 23:59:59"
"8668","100000","104901","3","100001","2023/8/31 11:00:00","2099/1/1 23:59:59"
"8669","100000","105301","3","100001","2023/8/31 11:00:00","2099/1/1 23:59:59"
"8670","100000","105701","3","100001","2023/8/31 11:00:00","2099/1/1 23:59:59"
"8671","100000","104701","3","100001","2023/8/31 11:00:00","2099/1/1 23:59:59"
"8672","100000","106301","3","100001","2023/8/31 11:00:00","2099/1/1 23:59:59"
"8673","100000","103601","3","100001","2023/8/31 11:00:00","2099/1/1 23:59:59"
"8674","100000","104401","3","100001","2023/8/31 11:00:00","2099/1/1 23:59:59"
"8675","100000","103701","3","100001","2023/8/31 11:00:00","2099/1/1 23:59:59"
"8676","100000","105601","3","100001","2023/8/31 11:00:00","2099/1/1 23:59:59"
"8677","100000","101401","3","100001","2023/8/31 11:00:00","2099/1/1 23:59:59"
"8678","100000","109201","3","100001","2023/8/31 11:00:00","2099/1/1 23:59:59"
"8679","100000","109401","3","100001","2023/8/31 11:00:00","2099/1/1 23:59:59"
"8680","100000","109501","3","100001","2023/8/31 11:00:00","2099/1/1 23:59:59"
"8681","100000","109601","3","100001","2023/8/31 11:00:00","2099/1/1 23:59:59"
"8682","100000","110701","3","100001","2023/8/31 11:00:00","2099/1/1 23:59:59"
"8683","100000","110801","3","100001","2023/8/31 11:00:00","2099/1/1 23:59:59"
"8684","100000","111301","3","100001","2023/8/31 11:00:00","2099/1/1 23:59:59"
"8685","100000","111401","3","100001","2023/8/31 11:00:00","2099/1/1 23:59:59"
"8686","100000","106501","3","100001","2023/8/31 11:00:00","2099/1/1 23:59:59"
"8687","100000","111701","3","100001","2023/8/31 11:00:00","2099/1/1 23:59:59"
"8688","100000","112201","3","100001","2023/8/31 11:00:00","2099/1/1 23:59:59"
"8689","100000","111001","3","100001","2023/8/31 11:00:00","2099/1/1 23:59:59"
"8690","100000","110901","3","100001","2023/8/31 11:00:00","2099/1/1 23:59:59"
"8691","100000","112701","3","100001","2023/8/31 11:00:00","2099/1/1 23:59:59"
"8692","100000","112801","3","100001","2023/8/31 11:00:00","2099/1/1 23:59:59"
"8693","100000","112901","3","100001","2023/8/31 11:00:00","2099/1/1 23:59:59"
"8694","100000","106601","3","100001","2023/8/31 11:00:00","2099/1/1 23:59:59"
"8695","100000","113301","3","100001","2023/8/31 11:00:00","2099/1/1 23:59:59"
"8696","100000","113601","3","100001","2023/8/31 11:00:00","2099/1/1 23:59:59"
"8697","100000","113701","3","100001","2023/8/31 11:00:00","2099/1/1 23:59:59"
"8698","100000","113801","3","100001","2023/8/31 11:00:00","2099/1/1 23:59:59"
"8699","100000","114001","3","100001","2023/8/31 11:00:00","2099/1/1 23:59:59"
"8700","100000","114201","3","100001","2023/8/31 11:00:00","2099/1/1 23:59:59"
"8701","100000","114301","3","100001","2023/8/31 11:00:00","2099/1/1 23:59:59"
"8702","100000","114501","3","100001","2023/8/31 11:00:00","2099/1/1 23:59:59"
"8703","100000","106401","3","100001","2023/8/31 11:00:00","2099/1/1 23:59:59"
"8704","100000","115701","3","100001","2023/8/31 11:00:00","2099/1/1 23:59:59"
"8705","100000","115901","3","100001","2023/8/31 11:00:00","2099/1/1 23:59:59"
"8706","100000","116001","3","100001","2023/8/31 11:00:00","2099/1/1 23:59:59"
"8707","100000","116301","3","100001","2023/8/31 11:00:00","2099/1/1 23:59:59"
"8708","100000","116201","3","100001","2023/8/31 11:00:00","2099/1/1 23:59:59"
"8709","100000","116501","3","100001","2023/8/31 11:00:00","2099/1/1 23:59:59"
"8710","100000","116601","3","100001","2023/8/31 11:00:00","2099/1/1 23:59:59"
"8711","100000","116701","3","100001","2023/8/31 11:00:00","2099/1/1 23:59:59"
"8712","100000","116901","3","100001","2023/8/31 11:00:00","2099/1/1 23:59:59"
"8713","100000","117101","3","100001","2023/8/31 11:00:00","2099/1/1 23:59:59"
"8714","100000","117301","3","100001","2023/8/31 11:00:00","2099/1/1 23:59:59"
"8715","100000","117501","3","100001","2023/8/31 11:00:00","2099/1/1 23:59:59"
"8716","100000","117601","3","100001","2023/8/31 11:00:00","2099/1/1 23:59:59"
"8717","100000","117901","3","100001","2023/8/31 11:00:00","2099/1/1 23:59:59"
"8718","100000","119001","3","100001","2023/8/31 11:00:00","2099/1/1 23:59:59"
"8719","100000","119101","3","100001","2023/8/31 11:00:00","2099/1/1 23:59:59"
"8720","100000","119301","3","100001","2023/8/31 11:00:00","2099/1/1 23:59:59"
"8721","100000","116401","3","100001","2023/8/31 11:00:00","2099/1/1 23:59:59"
"8722","100001","100901","3","100002","2024/10/31 11:00:00","2099/1/1 23:59:59"
"8723","100001","101001","3","100002","2024/10/31 11:00:00","2099/1/1 23:59:59"
"8724","100001","101101","3","100002","2024/10/31 11:00:00","2099/1/1 23:59:59"
"8725","100001","101201","3","100002","2024/10/31 11:00:00","2099/1/1 23:59:59"
"8726","100001","101801","3","100002","2024/10/31 11:00:00","2099/1/1 23:59:59"
"8727","100001","102801","3","100002","2024/10/31 11:00:00","2099/1/1 23:59:59"
"8728","100001","102901","3","100002","2024/10/31 11:00:00","2099/1/1 23:59:59"
"8729","100001","103001","3","100002","2024/10/31 11:00:00","2099/1/1 23:59:59"
"8730","100001","103201","3","100002","2024/10/31 11:00:00","2099/1/1 23:59:59"
"8731","100001","104301","3","100002","2024/10/31 11:00:00","2099/1/1 23:59:59"
"8732","100001","104901","3","100002","2024/10/31 11:00:00","2099/1/1 23:59:59"
"8733","100001","105301","3","100002","2024/10/31 11:00:00","2099/1/1 23:59:59"
"8734","100001","105701","3","100002","2024/10/31 11:00:00","2099/1/1 23:59:59"
"8735","100001","104701","3","100002","2024/10/31 11:00:00","2099/1/1 23:59:59"
"8736","100001","106301","3","100002","2024/10/31 11:00:00","2099/1/1 23:59:59"
"8737","100001","103601","3","100002","2024/10/31 11:00:00","2099/1/1 23:59:59"
"8738","100001","104401","3","100002","2024/10/31 11:00:00","2099/1/1 23:59:59"
"8739","100001","103701","3","100002","2024/10/31 11:00:00","2099/1/1 23:59:59"
"8740","100001","105601","3","100002","2024/10/31 11:00:00","2099/1/1 23:59:59"
"8741","100001","101401","3","100002","2024/10/31 11:00:00","2099/1/1 23:59:59"
"8742","100001","109201","3","100002","2024/10/31 11:00:00","2099/1/1 23:59:59"
"8743","100001","109401","3","100002","2024/10/31 11:00:00","2099/1/1 23:59:59"
"8744","100001","109501","3","100002","2024/10/31 11:00:00","2099/1/1 23:59:59"
"8745","100001","109601","3","100002","2024/10/31 11:00:00","2099/1/1 23:59:59"
"8746","100001","110701","3","100002","2024/10/31 11:00:00","2099/1/1 23:59:59"
"8747","100001","110801","3","100002","2024/10/31 11:00:00","2099/1/1 23:59:59"
"8748","100001","111301","3","100002","2024/10/31 11:00:00","2099/1/1 23:59:59"
"8749","100001","111401","3","100002","2024/10/31 11:00:00","2099/1/1 23:59:59"
"8750","100001","106501","3","100002","2024/10/31 11:00:00","2099/1/1 23:59:59"
"8751","100001","111701","3","100002","2024/10/31 11:00:00","2099/1/1 23:59:59"
"8752","100001","112201","3","100002","2024/10/31 11:00:00","2099/1/1 23:59:59"
"8753","100001","111001","3","100002","2024/10/31 11:00:00","2099/1/1 23:59:59"
"8754","100001","110901","3","100002","2024/10/31 11:00:00","2099/1/1 23:59:59"
"8755","100001","112701","3","100002","2024/10/31 11:00:00","2099/1/1 23:59:59"
"8756","100001","112801","3","100002","2024/10/31 11:00:00","2099/1/1 23:59:59"
"8757","100001","112901","3","100002","2024/10/31 11:00:00","2099/1/1 23:59:59"
"8758","100001","106601","3","100002","2024/10/31 11:00:00","2099/1/1 23:59:59"
"8759","100001","113301","3","100002","2024/10/31 11:00:00","2099/1/1 23:59:59"
"8760","100001","113601","3","100002","2024/10/31 11:00:00","2099/1/1 23:59:59"
"8761","100001","113701","3","100002","2024/10/31 11:00:00","2099/1/1 23:59:59"
"8762","100001","113801","3","100002","2024/10/31 11:00:00","2099/1/1 23:59:59"
"8763","100001","114001","3","100002","2024/10/31 11:00:00","2099/1/1 23:59:59"
"8764","100001","114201","3","100002","2024/10/31 11:00:00","2099/1/1 23:59:59"
"8765","100001","114301","3","100002","2024/10/31 11:00:00","2099/1/1 23:59:59"
"8766","100001","114501","3","100002","2024/10/31 11:00:00","2099/1/1 23:59:59"
"8767","100001","106401","3","100002","2024/10/31 11:00:00","2099/1/1 23:59:59"
"8768","100001","115701","3","100002","2024/10/31 11:00:00","2099/1/1 23:59:59"
"8769","100001","115901","3","100002","2024/10/31 11:00:00","2099/1/1 23:59:59"
"8770","100001","116001","3","100002","2024/10/31 11:00:00","2099/1/1 23:59:59"
"8771","100001","116301","3","100002","2024/10/31 11:00:00","2099/1/1 23:59:59"
"8772","100001","116201","3","100002","2024/10/31 11:00:00","2099/1/1 23:59:59"
"8773","100001","116501","3","100002","2024/10/31 11:00:00","2099/1/1 23:59:59"
"8774","100001","116601","3","100002","2024/10/31 11:00:00","2099/1/1 23:59:59"
"8775","100001","116701","3","100002","2024/10/31 11:00:00","2099/1/1 23:59:59"
"8776","100001","116901","3","100002","2024/10/31 11:00:00","2099/1/1 23:59:59"
"8777","100001","117101","3","100002","2024/10/31 11:00:00","2099/1/1 23:59:59"
"8778","100001","117301","3","100002","2024/10/31 11:00:00","2099/1/1 23:59:59"
"8779","100001","117501","3","100002","2024/10/31 11:00:00","2099/1/1 23:59:59"
"8780","100001","117601","3","100002","2024/10/31 11:00:00","2099/1/1 23:59:59"
"8781","100001","117901","3","100002","2024/10/31 11:00:00","2099/1/1 23:59:59"
"8782","100001","119001","3","100002","2024/10/31 11:00:00","2099/1/1 23:59:59"
"8783","100001","119101","3","100002","2024/10/31 11:00:00","2099/1/1 23:59:59"
"8784","100001","119301","3","100002","2024/10/31 11:00:00","2099/1/1 23:59:59"
"8785","100001","116401","3","100002","2024/10/31 11:00:00","2099/1/1 23:59:59"
"8786","100001","121301","3","100002","2024/10/31 11:00:00","2099/1/1 23:59:59"
"8787","100001","121401","3","100002","2024/10/31 11:00:00","2099/1/1 23:59:59"
"8788","100001","121601","3","100002","2024/10/31 11:00:00","2099/1/1 23:59:59"
"8789","100002","100901","3","100003","2025/1/15 11:00:00","2099/1/1 23:59:59"
"8790","100002","101001","3","100003","2025/1/15 11:00:00","2099/1/1 23:59:59"
"8791","100002","101101","3","100003","2025/1/15 11:00:00","2099/1/1 23:59:59"
"8792","100002","101201","3","100003","2025/1/15 11:00:00","2099/1/1 23:59:59"
"8793","100002","101801","3","100003","2025/1/15 11:00:00","2099/1/1 23:59:59"
"8794","100002","102801","3","100003","2025/1/15 11:00:00","2099/1/1 23:59:59"
"8795","100002","102901","3","100003","2025/1/15 11:00:00","2099/1/1 23:59:59"
"8796","100002","103001","3","100003","2025/1/15 11:00:00","2099/1/1 23:59:59"
"8797","100002","103201","3","100003","2025/1/15 11:00:00","2099/1/1 23:59:59"
"8798","100002","104301","3","100003","2025/1/15 11:00:00","2099/1/1 23:59:59"
"8799","100002","104901","3","100003","2025/1/15 11:00:00","2099/1/1 23:59:59"
"8800","100002","105301","3","100003","2025/1/15 11:00:00","2099/1/1 23:59:59"
"8801","100002","105701","3","100003","2025/1/15 11:00:00","2099/1/1 23:59:59"
"8802","100002","104701","3","100003","2025/1/15 11:00:00","2099/1/1 23:59:59"
"8803","100002","106301","3","100003","2025/1/15 11:00:00","2099/1/1 23:59:59"
"8804","100002","103601","3","100003","2025/1/15 11:00:00","2099/1/1 23:59:59"
"8805","100002","104401","3","100003","2025/1/15 11:00:00","2099/1/1 23:59:59"
"8806","100002","103701","3","100003","2025/1/15 11:00:00","2099/1/1 23:59:59"
"8807","100002","105601","3","100003","2025/1/15 11:00:00","2099/1/1 23:59:59"
"8808","100002","101401","3","100003","2025/1/15 11:00:00","2099/1/1 23:59:59"
"8809","100002","109201","3","100003","2025/1/15 11:00:00","2099/1/1 23:59:59"
"8810","100002","109401","3","100003","2025/1/15 11:00:00","2099/1/1 23:59:59"
"8811","100002","109501","3","100003","2025/1/15 11:00:00","2099/1/1 23:59:59"
"8812","100002","109601","3","100003","2025/1/15 11:00:00","2099/1/1 23:59:59"
"8813","100002","110701","3","100003","2025/1/15 11:00:00","2099/1/1 23:59:59"
"8814","100002","110801","3","100003","2025/1/15 11:00:00","2099/1/1 23:59:59"
"8815","100002","111301","3","100003","2025/1/15 11:00:00","2099/1/1 23:59:59"
"8816","100002","111401","3","100003","2025/1/15 11:00:00","2099/1/1 23:59:59"
"8817","100002","106501","3","100003","2025/1/15 11:00:00","2099/1/1 23:59:59"
"8818","100002","111701","3","100003","2025/1/15 11:00:00","2099/1/1 23:59:59"
"8819","100002","112201","3","100003","2025/1/15 11:00:00","2099/1/1 23:59:59"
"8820","100002","111001","3","100003","2025/1/15 11:00:00","2099/1/1 23:59:59"
"8821","100002","110901","3","100003","2025/1/15 11:00:00","2099/1/1 23:59:59"
"8822","100002","112701","3","100003","2025/1/15 11:00:00","2099/1/1 23:59:59"
"8823","100002","112801","3","100003","2025/1/15 11:00:00","2099/1/1 23:59:59"
"8824","100002","112901","3","100003","2025/1/15 11:00:00","2099/1/1 23:59:59"
"8825","100002","106601","3","100003","2025/1/15 11:00:00","2099/1/1 23:59:59"
"8826","100002","113301","3","100003","2025/1/15 11:00:00","2099/1/1 23:59:59"
"8827","100002","113601","3","100003","2025/1/15 11:00:00","2099/1/1 23:59:59"
"8828","100002","113701","3","100003","2025/1/15 11:00:00","2099/1/1 23:59:59"
"8829","100002","113801","3","100003","2025/1/15 11:00:00","2099/1/1 23:59:59"
"8830","100002","114001","3","100003","2025/1/15 11:00:00","2099/1/1 23:59:59"
"8831","100002","114201","3","100003","2025/1/15 11:00:00","2099/1/1 23:59:59"
"8832","100002","114301","3","100003","2025/1/15 11:00:00","2099/1/1 23:59:59"
"8833","100002","114501","3","100003","2025/1/15 11:00:00","2099/1/1 23:59:59"
"8834","100002","106401","3","100003","2025/1/15 11:00:00","2099/1/1 23:59:59"
"8835","100002","115701","3","100003","2025/1/15 11:00:00","2099/1/1 23:59:59"
"8836","100002","115901","3","100003","2025/1/15 11:00:00","2099/1/1 23:59:59"
"8837","100002","116001","3","100003","2025/1/15 11:00:00","2099/1/1 23:59:59"
"8838","100002","116301","3","100003","2025/1/15 11:00:00","2099/1/1 23:59:59"
"8839","100002","116201","3","100003","2025/1/15 11:00:00","2099/1/1 23:59:59"
"8840","100002","116501","3","100003","2025/1/15 11:00:00","2099/1/1 23:59:59"
"8841","100002","116601","3","100003","2025/1/15 11:00:00","2099/1/1 23:59:59"
"8842","100002","116701","3","100003","2025/1/15 11:00:00","2099/1/1 23:59:59"
"8843","100002","116901","3","100003","2025/1/15 11:00:00","2099/1/1 23:59:59"
"8844","100002","117101","3","100003","2025/1/15 11:00:00","2099/1/1 23:59:59"
"8845","100002","117301","3","100003","2025/1/15 11:00:00","2099/1/1 23:59:59"
"8846","100002","117501","3","100003","2025/1/15 11:00:00","2099/1/1 23:59:59"
"8847","100002","117601","3","100003","2025/1/15 11:00:00","2099/1/1 23:59:59"
"8848","100002","117901","3","100003","2025/1/15 11:00:00","2099/1/1 23:59:59"
"8849","100002","119001","3","100003","2025/1/15 11:00:00","2099/1/1 23:59:59"
"8850","100002","119101","3","100003","2025/1/15 11:00:00","2099/1/1 23:59:59"
"8851","100002","119301","3","100003","2025/1/15 11:00:00","2099/1/1 23:59:59"
"8852","100002","116401","3","100003","2025/1/15 11:00:00","2099/1/1 23:59:59"
"8853","100002","121301","3","100003","2025/1/15 11:00:00","2099/1/1 23:59:59"
"8854","100002","121401","3","100003","2025/1/15 11:00:00","2099/1/1 23:59:59"
"8855","100002","121601","3","100003","2025/1/15 11:00:00","2099/1/1 23:59:59"
"8856","100002","122001","3","100003","2025/1/15 11:00:00","2099/1/1 23:59:59"
"8857","100002","121901","3","100003","2025/1/15 11:00:00","2099/1/1 23:59:59"
"8858","100002","122201","3","100003","2025/1/15 11:00:00","2099/1/1 23:59:59"
"8859","100002","122301","3","100003","2025/1/15 11:00:00","2099/1/1 23:59:59"
"8860","100002","122601","3","100003","2025/1/15 11:00:00","2099/1/1 23:59:59"
"8861","100003","100901","3","100004","2025/4/15 11:00:00","2099/1/1 23:59:59"
"8862","100003","101001","3","100004","2025/4/15 11:00:00","2099/1/1 23:59:59"
"8863","100003","101101","3","100004","2025/4/15 11:00:00","2099/1/1 23:59:59"
"8864","100003","101201","3","100004","2025/4/15 11:00:00","2099/1/1 23:59:59"
"8865","100003","101801","3","100004","2025/4/15 11:00:00","2099/1/1 23:59:59"
"8866","100003","102801","3","100004","2025/4/15 11:00:00","2099/1/1 23:59:59"
"8867","100003","102901","3","100004","2025/4/15 11:00:00","2099/1/1 23:59:59"
"8868","100003","103001","3","100004","2025/4/15 11:00:00","2099/1/1 23:59:59"
"8869","100003","103201","3","100004","2025/4/15 11:00:00","2099/1/1 23:59:59"
"8870","100003","104301","3","100004","2025/4/15 11:00:00","2099/1/1 23:59:59"
"8871","100003","104901","3","100004","2025/4/15 11:00:00","2099/1/1 23:59:59"
"8872","100003","105301","3","100004","2025/4/15 11:00:00","2099/1/1 23:59:59"
"8873","100003","105701","3","100004","2025/4/15 11:00:00","2099/1/1 23:59:59"
"8874","100003","104701","3","100004","2025/4/15 11:00:00","2099/1/1 23:59:59"
"8875","100003","106301","3","100004","2025/4/15 11:00:00","2099/1/1 23:59:59"
"8876","100003","103601","3","100004","2025/4/15 11:00:00","2099/1/1 23:59:59"
"8877","100003","104401","3","100004","2025/4/15 11:00:00","2099/1/1 23:59:59"
"8878","100003","103701","3","100004","2025/4/15 11:00:00","2099/1/1 23:59:59"
"8879","100003","105601","3","100004","2025/4/15 11:00:00","2099/1/1 23:59:59"
"8880","100003","101401","3","100004","2025/4/15 11:00:00","2099/1/1 23:59:59"
"8881","100003","109201","3","100004","2025/4/15 11:00:00","2099/1/1 23:59:59"
"8882","100003","109401","3","100004","2025/4/15 11:00:00","2099/1/1 23:59:59"
"8883","100003","109501","3","100004","2025/4/15 11:00:00","2099/1/1 23:59:59"
"8884","100003","109601","3","100004","2025/4/15 11:00:00","2099/1/1 23:59:59"
"8885","100003","110701","3","100004","2025/4/15 11:00:00","2099/1/1 23:59:59"
"8886","100003","110801","3","100004","2025/4/15 11:00:00","2099/1/1 23:59:59"
"8887","100003","111301","3","100004","2025/4/15 11:00:00","2099/1/1 23:59:59"
"8888","100003","111401","3","100004","2025/4/15 11:00:00","2099/1/1 23:59:59"
"8889","100003","106501","3","100004","2025/4/15 11:00:00","2099/1/1 23:59:59"
"8890","100003","111701","3","100004","2025/4/15 11:00:00","2099/1/1 23:59:59"
"8891","100003","112201","3","100004","2025/4/15 11:00:00","2099/1/1 23:59:59"
"8892","100003","111001","3","100004","2025/4/15 11:00:00","2099/1/1 23:59:59"
"8893","100003","110901","3","100004","2025/4/15 11:00:00","2099/1/1 23:59:59"
"8894","100003","112701","3","100004","2025/4/15 11:00:00","2099/1/1 23:59:59"
"8895","100003","112801","3","100004","2025/4/15 11:00:00","2099/1/1 23:59:59"
"8896","100003","112901","3","100004","2025/4/15 11:00:00","2099/1/1 23:59:59"
"8897","100003","106601","3","100004","2025/4/15 11:00:00","2099/1/1 23:59:59"
"8898","100003","113301","3","100004","2025/4/15 11:00:00","2099/1/1 23:59:59"
"8899","100003","113601","3","100004","2025/4/15 11:00:00","2099/1/1 23:59:59"
"8900","100003","113701","3","100004","2025/4/15 11:00:00","2099/1/1 23:59:59"
"8901","100003","113801","3","100004","2025/4/15 11:00:00","2099/1/1 23:59:59"
"8902","100003","114001","3","100004","2025/4/15 11:00:00","2099/1/1 23:59:59"
"8903","100003","114201","3","100004","2025/4/15 11:00:00","2099/1/1 23:59:59"
"8904","100003","114301","3","100004","2025/4/15 11:00:00","2099/1/1 23:59:59"
"8905","100003","114501","3","100004","2025/4/15 11:00:00","2099/1/1 23:59:59"
"8906","100003","106401","3","100004","2025/4/15 11:00:00","2099/1/1 23:59:59"
"8907","100003","115701","3","100004","2025/4/15 11:00:00","2099/1/1 23:59:59"
"8908","100003","115901","3","100004","2025/4/15 11:00:00","2099/1/1 23:59:59"
"8909","100003","116001","3","100004","2025/4/15 11:00:00","2099/1/1 23:59:59"
"8910","100003","116301","3","100004","2025/4/15 11:00:00","2099/1/1 23:59:59"
"8911","100003","116201","3","100004","2025/4/15 11:00:00","2099/1/1 23:59:59"
"8912","100003","116501","3","100004","2025/4/15 11:00:00","2099/1/1 23:59:59"
"8913","100003","116601","3","100004","2025/4/15 11:00:00","2099/1/1 23:59:59"
"8914","100003","116701","3","100004","2025/4/15 11:00:00","2099/1/1 23:59:59"
"8915","100003","116901","3","100004","2025/4/15 11:00:00","2099/1/1 23:59:59"
"8916","100003","117101","3","100004","2025/4/15 11:00:00","2099/1/1 23:59:59"
"8917","100003","117301","3","100004","2025/4/15 11:00:00","2099/1/1 23:59:59"
"8918","100003","117501","3","100004","2025/4/15 11:00:00","2099/1/1 23:59:59"
"8919","100003","117601","3","100004","2025/4/15 11:00:00","2099/1/1 23:59:59"
"8920","100003","117901","3","100004","2025/4/15 11:00:00","2099/1/1 23:59:59"
"8921","100003","119001","3","100004","2025/4/15 11:00:00","2099/1/1 23:59:59"
"8922","100003","119101","3","100004","2025/4/15 11:00:00","2099/1/1 23:59:59"
"8923","100003","119301","3","100004","2025/4/15 11:00:00","2099/1/1 23:59:59"
"8924","100003","116401","3","100004","2025/4/15 11:00:00","2099/1/1 23:59:59"
"8925","100003","121301","3","100004","2025/4/15 11:00:00","2099/1/1 23:59:59"
"8926","100003","121401","3","100004","2025/4/15 11:00:00","2099/1/1 23:59:59"
"8927","100003","121601","3","100004","2025/4/15 11:00:00","2099/1/1 23:59:59"
"8928","100003","122001","3","100004","2025/4/15 11:00:00","2099/1/1 23:59:59"
"8929","100003","121901","3","100004","2025/4/15 11:00:00","2099/1/1 23:59:59"
"8930","100003","122201","3","100004","2025/4/15 11:00:00","2099/1/1 23:59:59"
"8931","100003","122301","3","100004","2025/4/15 11:00:00","2099/1/1 23:59:59"
"8932","100003","122601","3","100004","2025/4/15 11:00:00","2099/1/1 23:59:59"
"8933","100003","122701","3","100004","2025/4/15 11:00:00","2099/1/1 23:59:59"
"8934","100003","123101","3","100004","2025/4/15 11:00:00","2099/1/1 23:59:59"
"8935","100003","123201","3","100004","2025/4/15 11:00:00","2099/1/1 23:59:59"
"8936","100003","123701","3","100004","2025/4/15 11:00:00","2099/1/1 23:59:59"
"8937","100004","100901","3","100005","2025/7/15 11:00:00","2099/1/1 23:59:59"
"8938","100004","101001","3","100005","2025/7/15 11:00:00","2099/1/1 23:59:59"
"8939","100004","101101","3","100005","2025/7/15 11:00:00","2099/1/1 23:59:59"
"8940","100004","101201","3","100005","2025/7/15 11:00:00","2099/1/1 23:59:59"
"8941","100004","101801","3","100005","2025/7/15 11:00:00","2099/1/1 23:59:59"
"8942","100004","102801","3","100005","2025/7/15 11:00:00","2099/1/1 23:59:59"
"8943","100004","102901","3","100005","2025/7/15 11:00:00","2099/1/1 23:59:59"
"8944","100004","103001","3","100005","2025/7/15 11:00:00","2099/1/1 23:59:59"
"8945","100004","103201","3","100005","2025/7/15 11:00:00","2099/1/1 23:59:59"
"8946","100004","104301","3","100005","2025/7/15 11:00:00","2099/1/1 23:59:59"
"8947","100004","104901","3","100005","2025/7/15 11:00:00","2099/1/1 23:59:59"
"8948","100004","105301","3","100005","2025/7/15 11:00:00","2099/1/1 23:59:59"
"8949","100004","105701","3","100005","2025/7/15 11:00:00","2099/1/1 23:59:59"
"8950","100004","104701","3","100005","2025/7/15 11:00:00","2099/1/1 23:59:59"
"8951","100004","106301","3","100005","2025/7/15 11:00:00","2099/1/1 23:59:59"
"8952","100004","103601","3","100005","2025/7/15 11:00:00","2099/1/1 23:59:59"
"8953","100004","104401","3","100005","2025/7/15 11:00:00","2099/1/1 23:59:59"
"8954","100004","103701","3","100005","2025/7/15 11:00:00","2099/1/1 23:59:59"
"8955","100004","105601","3","100005","2025/7/15 11:00:00","2099/1/1 23:59:59"
