272f437979248026111a9951271bef7fd69042f723ca6d501f19a8cfb077d250,d62ada4a72477a59ce58563dd0c32d4e12d0c9c71fe12f3e6fd3ee6cd56eb59c,a061310ddf26eb6c66247e5bc7b1be1ce4c2283cd80c2efd8ec1917217996d82,c6a3ab643bbf102a6381648fd59feef391ea526b05950866f91d3f9a2af69c1c,ff703de46e26655b5a1fd85f85255b0a64edcbda3ee6de412a2215b79932ed2b,c6c28a2822948df2afe07070fe37cd1e6199de0922de05d405f8e983721adb15,ed9be655c12b95e45cc2add8c87342b3c4ece8d4107dcdb6ed714b5e8e3c0584,98c015411862312a51de2b45803171c37e9e1e88468ff29ee23e18e7a0efd7bc,89ffad42deab10ab742d5672204274fd407eeec3958271e3cbb99ffb915d0ad8,2bfa207f83ea49376376193467dcfd0b9aa37512dcaaa3f296cca138e5f9fe9b,ee2d248dba8fa7235b05e1dbefd73469ca260ed49cebdb21edfca20043f00ddc,0f2cfbfa9e19e55b1b4e3af733337e514b8c9779ca1c86663465db2416289409,926870ee6aab142ab1bcfbc56275217d0aef608b468fb4b702c9e0131c5f3995
"22300114","2","2","3001","-1","20","3","6","5.57","10","0","vo_minigame_1012_result_2054","난 이런 거 처음 봤어…!\n히데사이 선생님, 신들렸어!\n맞다, 기념으로 이거 장식해 두자♪\n어, 그건 조금 부끄러워?"
"22300116","2","2","3001","19","15","1","2","0","2","0","vo_minigame_1012_result_2056","문제가 엄청 많았는데\n척척 풀어서\n엄청 믿음직했어!"
"22300117","2","2","3001","19","15","1","6","5.23","3","11","vo_minigame_1012_result_2057","오~ 역시 히데사이!\nO의 수도 엄청 히데사이네♪\n예이~!"
"22300118","2","2","3001","19","15","1","3","3.23","2","11","vo_minigame_1012_result_2058","히데사이, O가 잔뜩 있잖아♪\n나도 배운 건\n꽤 기억했을지도?"
"22300119","2","2","3001","19","15","2","3","6","7","10","vo_minigame_1012_result_2059","신나는 점수잖아!\n암튼, 우쭐거릴까?\n하나~ 둘, 우쭐…!"
"22300120","2","2","3001","19","15","2","7","0","7","0","vo_minigame_1012_result_2060","어려운 문제도\n점점 풀 수 있게 되니까\n즐겁네~\n조금 감동~"
"22300121","2","2","3001","19","15","2","6","0","6","0","vo_minigame_1012_result_2061","잔뜩 풀어도\n히데사이는 머리에 펑크 안 나?\n대단해…!"
"22300122","2","2","3001","19","15","3","6","3.06","2","3","vo_minigame_1012_result_2062","와앗, O만 있어…!\n이 기세라면\n다음엔 20에 도달하는 거 아니야?"
"22300123","2","2","3001","19","15","3","6","5.74","5","0","vo_minigame_1012_result_2063","15개 이상 O라니…!\n대박 어려운데, 진짜 대단해~\n나도 열심히 해야지!"
"22300124","2","2","3001","19","15","3","6","2.67","3","0","vo_minigame_1012_result_2064","엄청난 집중력…!\n혹시, 히데사이는\n대박 어려운 문제일수록\n불타는 느낌이야?"
"22300131","2","2","3001","14","10","1","3","0","3","0","vo_minigame_1012_result_2067","꺄하핫, 좋은 느낌!\n잔뜩 풀었고\n공부한 성과\n…라는 거네♪"
"22300132","2","2","3001","14","10","1","2","0","2","0","vo_minigame_1012_result_2068","10개 이상 O네♪\n히데사이 덕분에\n나도 조금\n머리가 좋아졌을까?"
"22300133","2","2","3001","14","10","1","10","2.28","2","0","vo_minigame_1012_result_2069","꽤 많이 풀었지?\n역시 O가 늘면\n텐션 올라~"
"22300134","2","2","3001","14","10","2","2","0","2","0","vo_minigame_1012_result_2070","공부는 그러네\n안 것 같으면\n그럭저럭 즐거울지도!"
"22300135","2","2","3001","14","10","2","6","2.1","2","0","vo_minigame_1012_result_2071","10개 이상 풀었어!?\n꽤 좋은 페이스지?\n컨디션 좋네, 컨디션 좋아~"
"22300136","2","2","3001","14","10","2","2","2.13","3","0","vo_minigame_1012_result_2072","꽤 많이 풀었어!\n어려운 문제도 히데사이랑\n함께라면 무섭지 않네♪"
"22300137","2","2","3001","14","10","3","7","0","7","0","vo_minigame_1012_result_2073","대박 어려운 문제여도 엄청\n다정하게 가르쳐 줘서 진짜 감사!\n같이 열심히 하자♪"
"22300138","2","2","3001","14","10","3","6","0","6","0","vo_minigame_1012_result_2074","대박 어려운데\nO가 꽤 많이 있고\n히데사이 대단하지 않아?"
"22300139","2","2","3001","14","10","3","6","4.21","5","0","vo_minigame_1012_result_2075","대박 어려운데 이 페이스는\n대단한 거 아냐…?\n나도 열심히 따라갈게!"
"22300146","2","2","3001","9","5","1","0","1.94","3","0","vo_minigame_1012_result_2078","나쁘지 않지?\n하지만 그래도\n히데사이랑 나라면\n더 할 수 있을 것 같아!"
"22300147","2","2","3001","9","5","1","4","2.28","0","0","vo_minigame_1012_result_2079","O가 좀 더 있으면 좋겠네…\n착실하게 하는 수밖에\n없는 것 같으니\n한 번 더 가르쳐 줄래?"
"22300148","2","2","3001","9","5","1","4","0","4","0","vo_minigame_1012_result_2080","공부했지만\n모르는 것들뿐…\n히데사이 선생님, 도와줘~"
"22300149","2","2","3001","9","5","2","4","2.67","3","0","vo_minigame_1012_result_2081","역시 어려웠지…\n그래도 다음에는 좀 더\n잘할 수 있을 것 같아!"
"22300150","2","2","3001","9","5","2","10","4.68","6","0","vo_minigame_1012_result_2082","문제 어려웠으니까, 이 점수는\n완전 괜찮은 거지?\n어, 더 잘 받을 수 있었단 느낌?"
"22300151","2","2","3001","9","5","2","9","0","9","0","vo_minigame_1012_result_2083","어딜 틀린 걸까?\n난 전혀 몰랐어…\n역시 어려운 문제는 다르네"
"22300152","2","2","3001","9","5","3","0","3.55","3","0","vo_minigame_1012_result_2084","엄청 어렵지만\n하는 건 똑같지?\n나도 히데사이를 따라갈 테니까\n꾸준히 열심히 하자!"
"22300153","2","2","3001","9","5","3","4","2.51","6","0","vo_minigame_1012_result_2085","역시 대박 어렵네…\n맞다, 헷갈릴 땐\n힌트 쓰는 것도\n완전 괜찮을 듯?"
"22300154","2","2","3001","9","5","3","9","6.15","5","0","vo_minigame_1012_result_2086","역시 시험은\n아무 생각 없이 하는 건 무리야?\n외워야 해?\n그러면 열심히 해야겠네…"
"22300155","2","2","3001","4","1","1","4","4.12","9","6","vo_minigame_1012_result_2087","맞혔다고 생각했는데\n그게 아니었나?\n시험은 진짜 어려워~…"
"22300156","2","2","3001","4","1","1","4","0.01","4","6","vo_minigame_1012_result_2088","음~… 전혀 모르겠어!\n하지만 간단한 문제인 거지…?\n한 번 더 해볼래?"
"22300157","2","2","3001","4","1","1","0","5.28","3","0","vo_minigame_1012_result_2089","우리는 아직\n공부 중이니까…\n이제부터지?\n그치, 히데사이!"
"22300158","2","2","3001","4","1","2","0","2.89","3","0","vo_minigame_1012_result_2090","조금씩 배우면\n오케이잖아!\n나랑 같이\n공부하자!"
"22300159","2","2","3001","4","1","2","0","5.45","7","0","vo_minigame_1012_result_2091","나 공부 안 좋아하는데\n히데사이랑 공부\n하는 건 좋아! 그러니까\n한 번 더 가르쳐 줄래?"
"22300160","2","2","3001","4","1","2","4","4.29","10","3","vo_minigame_1012_result_2092","배워도 금방 까먹는데\n어떡하면 돼?\n아, 그럴 때\n복습하는 느낌?"
"22300161","2","2","3001","4","1","3","4","4.64","8","6","vo_minigame_1012_result_2093","너무 어려워!\n머리 펑크 나는 줄 알았어…!\n히데사이, 내 머리\n후후 불어 줘~"
"22300162","2","2","3001","4","1","3","9","3.14","5","0","vo_minigame_1012_result_2094","대박 엄청 어려워서 텐션 떨어져~\n그래도 히데사이가 열심히 하고 있으니까\n나도 열심히 할게!"
"22300163","2","2","3001","4","1","3","7","6.59","4","0","vo_minigame_1012_result_2095","히데사이하고 같은 점수라\n조금 안심했을지도\n같이 열심히 하자!\n두고 가지 마?"
"22300164","2","2","3001","0","0","1","3","0","3","0","vo_minigame_1012_result_2096","…뭐, 이거보다 밑은 없으니까\n다음엔 대역전\n점수 마구 오를 거야!"
"22300165","2","2","3001","0","0","1","9","2.2","10","5","vo_minigame_1012_result_2097","0점이잖아…\n맞다, 다음엔 연필 굴려서\n고르는 작전을 해볼래?"
"22300166","2","2","3001","0","0","1","4","0.01","4","6","vo_minigame_1012_result_2098","생각하는 게 힘들 때가 있지…\n히데사이도 그런\n느낌이었어?"
"22300167","2","2","3001","0","0","2","6","2.8","2","3","vo_minigame_1012_result_2099","어, 히데사이도 0점?\n그럼 나랑 똑같잖아♪\n뭐, 서두르지 말고\n공부하자~!"
"22300168","2","2","3001","0","0","2","9","3.22","4","6","vo_minigame_1012_result_2100","으으음~… 0점…!\n배워도 금방 까먹으니까\n공부는 진짜 힘들어"
"22300169","2","2","3001","0","0","2","4","2.1","0","11","vo_minigame_1012_result_2101","0점이네…\n그래도, 괜찮아, 괜찮아\n재도전하면 문제없어!"
"22300170","2","2","3001","0","0","3","0","2.74","2","3","vo_minigame_1012_result_2102","간식 먹으면서 휴식하고\n재도전하자!\n달달한 걸 먹으면 잘 될 거야!"
"22300171","2","2","3001","0","0","3","6","3","9","9","vo_minigame_1012_result_2103","히데사이한테도\n대박 어려운 느낌?\n그럼, 이 시험\n아무도 못 풀지 않아?"
"22300172","2","2","3001","0","0","3","10","4.37","2","0","vo_minigame_1012_result_2104","…어라?\n0이 O로 보이기 시작했어!\n꺄핫, 조금\n의욕이 생겼을지도!"
"23100101","2","3","1001","0","0","0","0","0.01","0","10","vo_minigame_1012_gamestart_200","좋아~ 열심히 하자~"
"23100102","2","3","1001","0","0","0","2","0","2","0","vo_minigame_1012_gamestart_201","공부,\n공부!"
"23100103","2","3","1001","0","0","0","3","0","3","0","vo_minigame_1012_gamestart_202","히데사이, 잘부~"
"23100201","2","3","1002","-1","3","0","0","0.01","0","4","vo_minigame_1012_gamestart_203","반복이 중요하지♪"
"23100202","2","3","1002","-1","3","0","7","0","7","0","vo_minigame_1012_gamestart_204","있잖아, 있잖아, 더 가르쳐 줘~"
"23100301","2","3","1003","1","1","0","5","0","5","0","vo_minigame_1012_gamestart_205","우선, 여기서부터구나…!"
"23100302","2","3","1003","1","1","0","0","0","0","0","vo_minigame_1012_gamestart_206","난이도 조절 잘부~"
"23100303","2","3","1003","2","2","0","6","0","6","0","vo_minigame_1012_gamestart_207","적당히 어렵다는데?"
"23100304","2","3","1003","2","2","0","5","0","5","0","vo_minigame_1012_gamestart_208","오케이, 열심히 해볼게…!"
"23100305","2","3","1003","3","3","0","4","0","4","0","vo_minigame_1012_gamestart_209","대박, 완전 어렵잖아…!"
"23100306","2","3","1003","3","3","0","10","0","10","0","vo_minigame_1012_gamestart_210","이거, 머리 펑크 나는 거 아냐?"
"23100401","2","3","1004","0","0","0","3","0","3","0","vo_minigame_1012_gamestart_211","오케이, 나도 포기 안 해~"
"23100402","2","3","1004","0","0","0","2","0","2","0","vo_minigame_1012_gamestart_212","한 번 더 공부하는 거구나!"
"23100501","2","3","1005","0","0","0","3","0","3","0","vo_minigame_1012_gamestart_213","캬룻치하고\n공부하던 거\n봤어♪"
"23100502","2","3","1005","0","0","0","0","0","0","0","vo_minigame_1012_gamestart_214","캬룻치처럼 나도 안경을 써 볼까?"
"23110101","2","3","1101","0","0","0","3","0","3","0","vo_minigame_1012_start_200","컴온!"
"23110102","2","3","1101","0","0","0","4","0","4","0","vo_minigame_1012_start_201","풀 수 있을까?"
"23110103","2","3","1101","0","0","0","2","0","2","0","vo_minigame_1012_start_202","히데사이 선생님!"
"23110201","2","3","1102","0","0","0","5","0","5","0","vo_minigame_1012_start_203","아직이야!"
"23110202","2","3","1102","0","0","0","0","0","0","0","vo_minigame_1012_start_204","만회하자!"
"23110203","2","3","1102","0","0","0","5","0","5","0","vo_minigame_1012_start_205","집중, 집중!"
"23110301","2","3","1103","4","2","0","3","0","3","0","vo_minigame_1012_start_206","지금부터지!"
"23110302","2","3","1103","4","2","0","3","0","3","0","vo_minigame_1012_start_207","계속 간다~!"
"23110303","2","3","1103","4","2","0","2","0","2","0","vo_minigame_1012_start_208","신나게 가자~"
"23110304","2","3","1103","7","5","0","2","0","2","0","vo_minigame_1012_start_209","플레이 플레이!"
"23110305","2","1","1103","7","5","0","5","0","5","0","vo_minigame_1012_start_210","앞으로 반…!"
"23110306","2","1","1103","7","5","0","5","0","5","0","vo_minigame_1012_start_211","후반전…!"
"23110307","2","1","1103","10","8","0","0","0","0","0","vo_minigame_1012_start_212","슬슬 피니시!"
"23110308","2","1","1103","10","8","0","2","0","2","0","vo_minigame_1012_start_213","조금 남았어!"
"23110309","2","1","1103","10","8","0","5","0","5","0","vo_minigame_1012_start_214","조금만 더 힘내자…!"
"23110401","2","3","1104","2","2","0","0","0","0","0","vo_minigame_1012_start_215","정답을 고르면 되는 거지?"
"23110402","2","3","1104","2","2","0","6","0","6","0","vo_minigame_1012_start_216","어떤 게 정답일까~?"
"23110403","2","3","1104","2","2","0","0","0","0","0","vo_minigame_1012_start_217","사자택일인 것 같네!"
"23110404","2","3","1104","1","1","0","3","0","3","0","vo_minigame_1012_start_218","OX 퀴즈네!"
"23110405","2","3","1104","1","1","0","6","0","6","0","vo_minigame_1012_start_219","O일까, X일까?"
"23110406","2","3","1104","1","1","0","0","0","0","0","vo_minigame_1012_start_220","어느 쪽일 것 같아?"
"23110407","2","3","1104","3","3","0","2","0","2","0","vo_minigame_1012_start_221","정답을 전부\n고르는 거구나!"
"23110408","2","3","1104","3","3","0","0","0","0","0","vo_minigame_1012_start_222","정답이 여러 개인 것 같아"
"23110409","2","3","1104","3","3","0","6","0","6","0","vo_minigame_1012_start_223","정답만 고르는 것 같아"
"23110501","2","3","1105","0","0","0","6","0","6","0","vo_minigame_1012_start_227","이거 알고 있는 걸지도!"
"23110502","2","3","1105","0","0","0","5","0","5","0","vo_minigame_1012_start_228","어~ 분명…"
"23110503","2","3","1105","0","0","0","10","0","10","0","vo_minigame_1012_start_229","푼 적 있던가?"
"23110601","2","3","1106","0","0","0","4","0","4","0","vo_minigame_1012_start_224","어려운 거다…!"
"23110602","2","3","1106","0","0","0","10","0","10","0","vo_minigame_1012_start_225","이거 뭐였지?"
"23110603","2","3","1106","0","0","0","0","0","0","0","vo_minigame_1012_start_226","본 적 있지?"
"23110701","2","3","1107","0","0","0","3","0","3","0","vo_minigame_1012_start_230","좋아, 하나 남았어, 하나!"
"23110702","2","3","1107","0","0","0","2","0.01","2","4","vo_minigame_1012_start_231","앞으로 하나~♪"
"23110801","2","3","1108","0","0","0","6","0","6","0","vo_minigame_1012_start_232","어라,\n대박 위험한 거 아냐…?"
"23110802","2","3","1108","0","0","0","4","0","4","0","vo_minigame_1012_start_233","이거, 낙제점일까…?"
"23120101","2","3","1201","0","0","0","6","0","6","0","vo_minigame_1012_correct_200","그렇구나~"
"23120102","2","3","1201","0","0","0","2","0","2","0","vo_minigame_1012_correct_201","글쿠나!"
"23120103","2","3","1201","0","0","0","3","0.01","3","11","vo_minigame_1012_correct_202","예~이!"
"23120104","2","3","1201","0","0","0","3","0","3","0","vo_minigame_1012_correct_203","정답~!"
"23120105","2","3","1201","0","0","0","1","0.01","1","2","vo_minigame_1012_correct_204","흠흠…"
"23120106","2","3","1201","0","0","0","6","0","6","0","vo_minigame_1012_correct_205","몰랐어…"
"23120107","2","3","1201","0","0","0","3","0","3","0","vo_minigame_1012_correct_206","완벽하잖아!"
"23120201","2","3","1202","3000","0","0","6","0","6","0","vo_minigame_1012_correct_210","대박 빨라~"
"23120202","2","3","1202","3000","0","0","6","0","6","0","vo_minigame_1012_correct_211","잠깐 기다려!"
"23120203","2","3","1202","6000","3001","0","6","0.01","6","8","vo_minigame_1012_correct_212","벌써 다음!?"
"23120204","2","3","1202","6000","3001","0","6","0.01","6","8","vo_minigame_1012_correct_213","빠르지 않아!?"
"23120205","2","3","1202","6000","3001","0","3","0","3","0","vo_minigame_1012_correct_214","잘하잖아!"
"23120206","2","3","1202","-1","13333","0","4","0","4","0","vo_minigame_1012_correct_216","어려웠지"
"23120301","2","3","1203","0","0","0","3","0","3","0","vo_minigame_1012_correct_220","분위기 마구 띄워~"
"23120401","2","3","1204","0","0","0","3","0","3","0","vo_minigame_1012_correct_224","여유롭지!"
"23120402","2","3","1204","0","0","0","3","0","3","0","vo_minigame_1012_correct_226","정말 완벽하네!"
"23120501","2","3","1205","0","0","0","2","0","2","0","vo_minigame_1012_correct_221","맞혔다~!"
"23120502","2","3","1205","0","0","0","3","0","3","0","vo_minigame_1012_correct_222","재도전이구나!"
"23120601","2","3","1206","-1","3","0","2","0","2","0","vo_minigame_1012_correct_227","좋은 느낌~"
"23120602","2","3","1206","-1","3","0","3","0.01","3","4","vo_minigame_1012_correct_229","분위기 상승~!"
"23120701","2","3","1207","-1","3","0","5","0","5","0","vo_minigame_1012_correct_230","지금부터잖아!"
"23130101","2","3","1301","0","0","0","4","0.01","4","6","vo_minigame_1012_incorrect_200","음~…"
"23130102","2","3","1301","0","0","0","4","0","4","0","vo_minigame_1012_incorrect_201","그럴 수가~"
"23130103","2","3","1301","0","0","0","10","0","10","0","vo_minigame_1012_incorrect_202","글쿠나"
"23130104","2","3","1301","0","0","0","9","0","9","0","vo_minigame_1012_incorrect_203","거짓말~!?"
"23130105","2","3","1301","0","0","0","4","0","4","0","vo_minigame_1012_incorrect_204","틀렸어?"
"23130106","2","3","1301","0","0","0","4","0.01","4","6","vo_minigame_1012_incorrect_205","충격~…"
"23130107","2","3","1301","0","0","0","9","0","9","0","vo_minigame_1012_incorrect_206","왜, 왜~!"
"23130201","2","3","1302","3000","0","0","6","0.01","6","8","vo_minigame_1012_incorrect_210","진짜로!?"
"23130202","2","3","1302","3000","0","0","6","0.01","6","8","vo_minigame_1012_incorrect_211","히데사이!?"
"23130203","2","3","1302","6000","3001","0","4","0","4","0","vo_minigame_1012_incorrect_212","어라…?"
"23130204","2","3","1302","6000","3001","0","4","0","4","0","vo_minigame_1012_incorrect_213","그게 아니었어!?"
"23130205","2","3","1302","6000","3001","0","4","0","4","0","vo_minigame_1012_incorrect_214","서두르지 말고 가자?"
"23130206","2","3","1302","-1","20000","0","4","0","4","0","vo_minigame_1012_incorrect_215","타임 오버?"
"23130301","2","3","1303","0","0","0","9","0","9","0","vo_minigame_1012_incorrect_220","진심 의미 불명~"
"23130401","2","3","1304","0","0","0","10","0","10","0","vo_minigame_1012_incorrect_221","잊어버렸어…"
"23130402","2","3","1304","0","0","0","4","0","4","0","vo_minigame_1012_incorrect_222","그랬나?"
"23130501","2","3","1305","0","0","0","10","0","10","0","vo_minigame_1012_incorrect_224","아슬아슬하게 아웃?"
"23130502","2","3","1305","0","0","0","5","0","5","0","vo_minigame_1012_incorrect_225","아깝다~…!"
"23140101","2","3","1401","0","0","0","5","0","5","0","vo_minigame_1012_hint_200","으으음~…"
"23140102","2","3","1401","0","0","0","5","0","5","0","vo_minigame_1012_hint_201","어느 걸까~?"
"23140103","2","3","1401","0","0","0","4","0","4","0","vo_minigame_1012_hint_202","모르겠어~"
"23140104","2","3","1401","0","0","0","5","0","5","0","vo_minigame_1012_hint_203","생각 중…"
"23140105","2","3","1401","0","0","0","5","0.01","5","7","vo_minigame_1012_hint_204","아, 안 잤거든…!"
"23140106","2","3","1401","0","0","0","2","0.01","2","4","vo_minigame_1012_hint_205","흥흐흥~♪"
"23140107","2","3","1401","0","0","0","3","0.01","3","11","vo_minigame_1012_hint_206","꺄핫\n눈 마주쳤네♪"
"23140108","2","3","1401","0","0","0","0","0","0","0","vo_minigame_1012_hint_207","있잖아, 과자 먹을래?"
"23140109","2","3","1401","0","0","0","4","0","4","0","vo_minigame_1012_hint_208","머리 펑크 날 것 같아…"
"23140110","2","3","1401","0","0","0","10","0","10","0","vo_minigame_1012_hint_209","잘 모르겠지만\n이거 아냐?"
"23140201","2","3","1402","0","0","0","4","0","4","0","vo_minigame_1012_hint_210","이거 정답 없지 않아…?"
"23140202","2","3","1402","0","0","0","10","0","10","0","vo_minigame_1012_hint_211","의미 불명이라 웃겨~"
"23140203","2","3","1402","0","0","0","9","0","9","0","vo_minigame_1012_hint_212","대박 어려운데~"
"23150101","2","3","1501","20000","3001","0","0","0","0","0","vo_minigame_1012_hint_213","힌트 줘!"
"23150102","2","3","1501","20000","3001","0","2","0","2","0","vo_minigame_1012_hint_214","도와줘~"
"23150103","2","3","1501","20000","3001","0","3","0","3","0","vo_minigame_1012_hint_215","힌트 컴온~!"
"23150104","2","3","1501","3000","0","0","2","0","2","0","vo_minigame_1012_hint_216","힌트 힌트~!"
"23150105","2","3","1501","3000","0","0","8","0","8","0","vo_minigame_1012_hint_217","도와줘~"
"23160101","2","3","1601","4","1","0","6","0.01","6","8","vo_minigame_1012_tap_200","우와!\n깜짝 놀랐어!"
"23160102","2","3","1601","4","1","0","3","0.01","3","11","vo_minigame_1012_tap_201","할로 할로~"
"23160103","2","3","1601","9","5","0","2","0.01","2","4","vo_minigame_1012_tap_202","예~이!"
"23160104","2","3","1601","9","5","0","7","0","7","0","vo_minigame_1012_tap_203","텐션 업할래?"
"23160105","2","3","1601","-1","10","0","2","0","2","0","vo_minigame_1012_tap_204","간지럽다니까~!"
"23160106","2","3","1601","-1","10","0","3","0.01","3","11","vo_minigame_1012_tap_205","분위기 마구 띄워~♪"
"23200101","2","3","2001","0","0","0","0","0","0","0","vo_minigame_1012_select_200","어떤 공부를\n가르쳐 주는 거야?"
"23200102","2","3","2001","0","0","0","8","0","8","0","vo_minigame_1012_select_201","다 어려워 보이네"
"23200103","2","3","2001","0","0","0","0","0.99","7","0","vo_minigame_1012_select_202","있잖아, 있잖아, 하나~ 둘 하면 고를까?"
"23400101","2","3","4001","0","0","0","2","3.43","3","0","vo_minigame_1012_archive_200","지금까지 배운\n내용을 되돌아볼 수 있대\n예습 복습\n…이란 거지!"
