de7650f3878f330128244ec81157161f06100c63eeb5947d6a020bed28b7e865,6744b1b3537da969f13c8e212340adf46f4321211042ae2a961fc51962069d1c,43f5b20a88b0b82b09bafb914fb5958415c671689d4048b112b46beeec934161,9fba3ea6b8d23eee9fccbf666bb3f3ccdfba1f0fd130ea040040e77c8b7e1419,ea2dda6067322476d4cbc08075ed668d5f4fa454ece782c03d8de7bfb3ee990a,672fcb30b05f88d8a1e79ec4cc50aed61e906059612a218904f8588178fc88eb,c2461d697c678047bf697cde021e4b25e0a4c4e7af74b3c51ea003b56003e27d,09aa6b552d46a62e74ce6b03912fdd5b3225a37f62ea4f7d5d998b70c682abd1,25b9d4330949e31fd10afaa2aee40258616d742509ecc7e3221f768c64d91664,8248e5d00724052bb25c9b31dafb1c1dd74c2705e0343c3afd2d77d6734a7ffb
"2531004","크리티컬","0","세오리","0","스파이럴","0","미스티","0","1"
"2531005","머그컵","0","파우치","0","러버 스트랩","0","아크릴 스탠드","0","1"
"2610002","펑고","0","팩고","0","킥고","0","랙고","0","1"
"2610003","크리켓","0","페새팔로","0","하이 알라이","0","피얼롑펜","0","1"
"2610004","캐디","0","갤러리","0","캐러멜","0","캔버스","0","1"
"2610005","지면 정비","0","경비원","0","심판","0","볼보이","0","1"
"2610007","입질","0","눈질","0","코질","0","귀질","0","1"
"2610008","어탁","0","어영","0","어군","0","어미","0","1"
"2610009","비둘기","0","제비","0","까마귀","0","참새","0","1"
"2610010","홈","0","백","0","프론트","0","히트","0","1"
"2610012","3카운트","0","5카운트","0","7카운트","0","10카운트","0","1"
"2610013","샅바","0","삿바","0","수박바","0","삳바","0","1"
"2610015","11명","0","9명","0","5명","0","3명","0","1"
"2610016","아웃","0","히트","0","펀치","0","빙고","0","1"
"2610017","발리","0","알리","0","칼리","0","말리","0","1"
"2610018","5명","0","11명","0","9명","0","3명","0","1"
"2610019","타임아웃","0","브레이크타임","0","작은 휴식","0","레스트","0","1"
"2610021","축구","0","농구","0","배구","0","야구","0","1"
"2610023","컬링","0","보트 레이스","0","아이스 하키","0","봅슬레이","0","1"
"2610025","미식축구","0","럭비","0","축구","0","농구","0","1"
"2610027","철봉","0","그네","0","시소","0","정글짐","0","1"
"2610029","일본","0","영국","0","한국","0","미국","0","1"
"2610030","유도","0","검도","0","복싱","0","아마추어 레슬링","0","1"
"2610032","터널","0","브리지","0","댐","0","빌딩","0","1"
"2610033","제131호","0","제130호","0","제129호","0","제1호","0","1"
"2610034","야구","0","골프","0","축구","0","농구","0","1"
"2610035","랩타임","0","알루미늄호일타임","0","테이블크로스타임","0","에이프론타임","0","1"
"2610036","3위","0","2위","0","4위","0","1위","0","1"
"2610037","배영","0","접영","0","자유형","0","평영","0","1"
"2610039","골프","0","축구","0","농구","0","배구","0","1"
"2610040","본루수","0","1루수","0","2루수","0","3루수","0","1"
"2610041","가터","0","벙커","0","파울","0","아웃","0","1"
"2610042","피켈","0","리터","0","머슬","0","코펠","0","1"
"2610043","포수","0","투수","0","내야수","0","외야수","0","1"
"2610044","큐","0","알","0","에스","0","티","0","1"
"2610046","트라이","0","스라이","0","플라이","0","오라이","0","1"
"2610047","서비스 에이스","0","서비스 샷","0","서비스 어택","0","서비스 볼","0","1"
"2610048","머리치기","0","몸통치기","0","손목치기","0","머리찌르기","0","1"
"2610050","바통","0","컵","0","타월","0","바구니","0","1"
"2610051","폴","0","포크","0","포스트","0","오벨리스크","0","1"
"2610052","닥터 스톱","0","미스터 스톱","0","버스 스톱","0","원 스톱","0","1"
"2610053","그린","0","레드","0","블루","0","브라운","0","1"
"2610054","노사이드","0","오프사이드","0","레드 카드","0","코너킥","0","1"
"2610055","리시브","0","스파이크","0","어택","0","블락","0","1"
"2610057","야구","0","농구","0","탁구","0","테니스","0","1"
"2610058","더블 드리블","0","싱글 드리블","0","트리플 드리블","0","제로 드리블","0","1"
"2610059","럭비","0","소프트볼","0","농구","0","축구","0","1"
"2611001","츠무기(여름)","0","리마(신데렐라)","0","타마키(작업복)","0","유이(새해)","0","1"
"2611002","시오리(매지컬)","0","이오(느와르)","0","카스미(매지컬)","0","쿠우카(느와르)","0","1"
"2611003","파워","0","스피드","0","스태미나","0","근성","0","1"
"2611004","엘더 타이런트","0","제너럴 혼","0","안티 비스트","0","마담 엘렉트라","0","1"
"2611005","유니온 버스트","0","스킬1","0","위치 분류","0","EX 스킬","0","1"
"2620002","3개","0","1개","0","2개","0","4개","0","1"
"2620003","슈퍼 대회전","0","스페셜 점프","0","울트라 활강","0","하이퍼 모글","0","1"
"2620005","울퉁불퉁","0","매끈매끈","0","뾰족뾰족","0","끈적끈적","0","1"
"2620006","5구","0","7구","0","6구","0","4구","0","1"
"2620007","볼링","0","당구","0","다트","0","탁구","0","1"
"2620008","피스트","0","리스트","0","라스트","0","머스트","0","1"
"2620010","벨리롤","0","매치롤","0","스티롤","0","스프롤","0","1"
"2620011","20초","0","10초","0","5초","0","60초","0","1"
"2620012","자유형","0","평영","0","배영","0","접영","0","1"
"2620013","305cm","0","205cm","0","255cm","0","355cm","0","1"
"2620014","4쪽","0","2쪽","0","3쪽","0","6쪽","0","1"
"2620015","8개","0","10개","0","7개","0","6개","0","1"
"2620016","볼란치","0","리베로","0","스위퍼","0","윙","0","1"
"2620017","20분","0","15분","0","30분","0","45분","0","1"
"2620018","손바닥","0","엄지","0","소지","0","손등","0","1"
"2620022","자반뒤집기","0","고등어뒤집기","0","갈치뒤집기","0","쥐치뒤집기","0","1"
"2620024","교섭권 확정","0","선택권 확정","0","지명권 확정","0","계약권 확정","0","1"
"2620025","컬링","0","볼링","0","오징어링","0","스퍼터링","0","1"
"2620026","시범 경기","0","클로즈 경기","0","이벤트전","0","올스타전","0","1"
"2620028","태그업","0","태그아웃","0","태그런","0","태그랩","0","1"
"2620029","선발투수","0","4번 타자","0","1번 타자","0","포수","0","1"
"2620030","21번","0","20번","0","22번","0","23번","0","1"
"2620031","아이스 하키","0","폴로","0","라크로스","0","크리켓","0","1"
"2620032","아치","0","서클","0","브리지","0","꿈","0","1"
"2620033","이글","0","버디","0","보기","0","더블 보기","0","1"
"2620034","패들링","0","리프팅","0","러프팅","0","필링","0","1"
"2620035","9점","0","12점","0","8점","0","6점","0","1"
"2620036","10개","0","30개","0","50개","0","110개","0","1"
"2620038","상황에 따라 다름","0","0개","0","1개","0","2개","0","1"
"2620040","호미걸이","0","괭이걸이","0","갈퀴걸이","0","쟁기걸이","0","1"
"2620041","페널티 박스","0","대미지 박스","0","파울 박스","0","페이스오프 박스","0","1"
"2620042","로데오","0","투우","0","삼보","0","마타도르","0","1"
"2620044","리바운드","0","스크린","0","스틸","0","인터셉트","0","1"
"2620045","브레이크 샷","0","오픈 샷","0","스냅 샷","0","타이거 샷","0","1"
"2620046","스플릿","0","스트립","0","슬립온","0","수플렉스","0","1"
"2620048","멀리뛰기","0","장대높이뛰기","0","삼단뛰기","0","높이뛰기","0","1"
"2620049","단거리 달리기","0","장애물 경주","0","장거리 달리기","0","릴레이","0","1"
"2620050","스킵","0","댄스","0","왈츠","0","디스코","0","1"
"2620051","세팍타크로","0","스펙타클","0","스프링쿨러","0","스템턴","0","1"
"2620054","42.195km","0","421.95km","0","4219.5km","0","4.2195km","0","1"
"2620057","파울","0","홈런","0","번트","0","플라이","0","1"
"2620058","홀인원","0","최우수 골퍼","0","연못에 풍덩","0","벙커","0","1"
"2620059","바로누우며메치기","0","자포자기로메치기","0","될대로되라메치기","0","반대로누워메치기","0","1"
"2620060","테스트 매치","0","챌린지 매치","0","프리 매치","0","리허설 매치","0","1"
"2620061","예술 당구","0","묘기 당구","0","초인 당구","0","소림 당구","0","1"
"2621001","랩 배틀","0","끝말잇기","0","가위바위보","0","스무고개","0","1"
"2621002","인젝션","0","오버레이","0","디스트럭션","0","엘리베이션","0","1"
"2621003","그레이트 툰누스","0","네프테리온","0","섬고래","0","텐타퍼스","0","1"
"2621004","얼티머스 아발론","0","넘버즈 아발론","0","브루투스 아발론","0","듀얼리티 아발론","0","1"
"2621005","디바인 레인","0","초전력 전개☆프린세스 스트라이크","0","어비스 엔드 버스트","0","오로라 생츄어리","0","1"
"2630001","2루타","0","파울","0","본루타","0","아웃","0","1"
"2630002","8m","0","7m","0","9m","0","10m","0","1"
"2630004","라사","0","무사","0","바사","0","시사","0","1"
"2630006","클린치","0","어퍼","0","키드니","0","템플","0","1"
"2630007","도난을 막기 위해","0","발 동작을 강조하기 위해","0","기합을 넣기 위해","0","저렴하게 만들 수 있어서","0","1"
"2630008","펜슬베이트","0","샤프베이트","0","커터베이트","0","마카베이트","0","1"
"2630009","리커브","0","컴파운드","0","리시브","0","컴패니언","0","1"
"2630010","라보나","0","엘라시코","0","티키타카","0","샤페우","0","1"
"2630011","노랑","0","파랑","0","빨강","0","검정","0","1"
"2630012","17단계","0","15단계","0","16단계","0","18단계","0","1"
"2630013","오픈 프레임","0","클로즈 프레임","0","로스트 프레임","0","안경 프레임","0","1"
"2630014","16장","0","12장","0","8장","0","20장","0","1"
"2630015","40mm","0","30mm","0","50mm","0","60mm","0","1"
"2630016","45cm","0","30cm","0","60cm","0","75cm","0","1"
"2630017","23.72m","0","15.72m","0","31.72m","0","38.72m","0","1"
"2630019","빨강과 하양","0","빨강과 파랑","0","빨강과 검정","0","하양과 검정","0","1"
"2630021","칸트","0","샤우트","0","츄트","0","채트","0","1"
"2630022","비박","0","글리사드","0","트레킹","0","리페링","0","1"
"2630025","9명","0","8명","0","10명","0","7명","0","1"
"2630026","스로인","0","코너킥","0","골킥","0","페널티킥","0","1"
"2630027","양1","0","여2","0","요네쿠라","0","양2","0","1"
"2630028","오프쇼어","0","온쇼어","0","인쇼어","0","아웃쇼어","0","1"
"2630029","버스터","0","버슬러","0","버스커","0","버스서","0","1"
"2630030","빨강","0","하양","0","검정","0","갈색","0","1"
"2630031","이단평행봉","0","도마","0","마루","0","평행봉","0","1"
"2630035","자유 대련","0","서로 대련","0","무료 대련","0","연속 대련","0","1"
"2630037","자양화","0","매화","0","무궁화","0","국화","0","1"
"2630038","10cm","0","30cm","0","50cm","0","70cm","0","1"
"2630040","20kg","0","5kg","0","10kg","0","3kg","0","1"
"2630043","농구","0","축구","0","핸드볼","0","수구","0","1"
"2630044","4명","0","8명","0","5명","0","3명","0","1"
"2630045","로프트 볼","0","로스트 볼","0","포트 볼","0","슬로 볼","0","1"
"2630046","서드","0","퍼스트","0","쇼트","0","세컨드","0","1"
"2630048","노즈","0","덱","0","보텀","0","테일","0","1"
"2630049","5판 3선승","0","3판 2선승","0","7판 5선승","0","단판제","0","1"
"2630051","뱅킹","0","빙킹","0","싱킹","0","해킹","0","1"
"2630052","키스 샷","0","미스 샷","0","패스 샷","0","머스 샷","0","1"
"2630053","5점","0","1점","0","2점","0","10점","0","1"
"2630054","로우 블로","0","언더 로우","0","다운 블로","0","렉 블로","0","1"
"2630055","케른","0","카란","0","베른","0","미른","0","1"
"2630056","붐","0","세일","0","조이핸드","0","보드","0","1"
"2630058","럭비","0","축구","0","배구","0","농구","0","1"
"2630059","스켈레톤","0","루지","0","바이애슬론","0","봅슬레이","0","1"
"2630060","C-카드","0","A-카드","0","B-카드","0","D-카드","0","1"
"2630061","포켓","0","너겟","0","소켓","0","패킷","0","1"
"2631001","절아룡교","0","빙아룡교","0","폭아룡교","0","금아룡교","0","1"
"2631002","해신의 지팡이","0","남격의 창","0","뇌격의 창","0","격파의 주먹","0","1"
"2631003","드래곤즈 테일","0","드래곤즈 데드볼","0","드래곤즈 시저","0","드래곤즈 윙","0","1"
"2631004","보트 레이스","0","비치볼","0","비치 플래그","0","비치 베이스볼","0","1"
"2631005","칠계패왕회명갈파지장","0","칠계궁극회명갈파지장","0","대해제왕회명갈파지장","0","칠해패자회명갈파지장","0","1"
